year,quintil_oecd,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,1st Quintile,Upper Secondary Degree,0.05610,162,2403,0.04689,0.06530
1994,1st Quintile,Other Degree,0.04190,248,2403,0.03389,0.04992
1994,1st Quintile,"Dropout, No School Degree",0.03027,158,2403,0.02342,0.03712
1994,1st Quintile,No School Degree Yet,0.00988,44,2403,0.00593,0.01384
1994,1st Quintile,No School Attended,0.00776,53,2403,0.00425,0.01127
1994,2nd Quintile,Secondary School Degree,0.43526,1237,2603,0.41621,0.45431
1994,2nd Quintile,Intermediate School Degree,0.19906,784,2603,0.18372,0.21440
1994,2nd Quintile,Technical School Degree,0.01377,35,2603,0.00929,0.01825
1994,2nd Quintile,Upper Secondary Degree,0.04422,153,2603,0.03632,0.05212
1994,2nd Quintile,Other Degree,0.03146,203,2603,0.02475,0.03817
1994,2nd Quintile,"Dropout, No School Degree",0.02036,133,2603,0.01494,0.02579
1994,2nd Quintile,No School Degree Yet,0.01208,58,2603,0.00788,0.01628
1994,3rd Quintile,Secondary School Degree,0.43650,1163,2624,0.41752,0.45548
1994,3rd Quintile,Intermediate School Degree,0.19860,762,2624,0.18333,0.21386
1994,3rd Quintile,Technical School Degree,0.02137,56,2624,0.01583,0.02690
1994,3rd Quintile,Upper Secondary Degree,0.07907,279,2624,0.06874,0.08940
1994,3rd Quintile,Other Degree,0.03051,212,2624,0.02393,0.03709
1994,3rd Quintile,"Dropout, No School Degree",0.01215,88,2624,0.00796,0.01634
1994,3rd Quintile,No School Degree Yet,0.01557,64,2624,0.01084,0.02031
1994,4th Quintile,Secondary School Degree,0.39227,1036,2469,0.37301,0.41154
1994,4th Quintile,Intermediate School Degree,0.23944,738,2469,0.22260,0.25628
1994,4th Quintile,Technical School Degree,0.02955,74,2469,0.02287,0.03623
1994,4th Quintile,Upper Secondary Degree,0.12528,356,2469,0.11222,0.13834
1994,4th Quintile,Other Degree,0.02480,164,2469,0.01867,0.03094
1994,4th Quintile,"Dropout, No School Degree",0.00957,66,2469,0.00573,0.01341
1994,4th Quintile,No School Degree Yet,0.01169,35,2469,0.00745,0.01594
1994,5th Quintile,Secondary School Degree,0.32252,838,2317,0.30349,0.34156
1994,5th Quintile,Intermediate School Degree,0.26140,701,2317,0.24350,0.27930
1994,5th Quintile,Technical School Degree,0.05372,129,2317,0.04454,0.06290
1994,5th Quintile,Upper Secondary Degree,0.21307,542,2317,0.19639,0.22975
1994,5th Quintile,Other Degree,0.01194,68,2317,0.00752,0.01636
1994,5th Quintile,"Dropout, No School Degree",0.00766,39,2317,0.00411,0.01122
1995,1st Quintile,Secondary School Degree,0.40817,1098,2452,0.38871,0.42763
1995,1st Quintile,Intermediate School Degree,0.12870,505,2452,0.11545,0.14196
1995,1st Quintile,Technical School Degree,0.01399,32,2452,0.00934,0.01864
1995,1st Quintile,Upper Secondary Degree,0.05793,169,2452,0.04868,0.06718
1995,1st Quintile,Other Degree,0.07391,379,2452,0.06355,0.08426
1995,1st Quintile,"Dropout, No School Degree",0.02797,153,2452,0.02144,0.03450
1995,1st Quintile,No School Degree Yet,0.01425,65,2452,0.00956,0.01894
1995,1st Quintile,No School Attended,0.00520,51,2452,0.00235,0.00804
1995,2nd Quintile,Secondary School Degree,0.43224,1242,2782,0.41382,0.45065
1995,2nd Quintile,Intermediate School Degree,0.18488,759,2782,0.17046,0.19931
1995,2nd Quintile,Technical School Degree,0.01380,37,2782,0.00946,0.01813
1995,2nd Quintile,Upper Secondary Degree,0.06204,212,2782,0.05307,0.07101
1995,2nd Quintile,Other Degree,0.04599,291,2782,0.03821,0.05378
1995,2nd Quintile,"Dropout, No School Degree",0.01863,148,2782,0.01360,0.02365
1995,2nd Quintile,No School Degree Yet,0.01290,62,2782,0.00870,0.01709
1995,2nd Quintile,No School Attended,0.00346,31,2782,0.00128,0.00564
1995,3rd Quintile,Secondary School Degree,0.42744,1145,2641,0.40857,0.44631
1995,3rd Quintile,Intermediate School Degree,0.20953,796,2641,0.19401,0.22506
1995,3rd Quintile,Technical School Degree,0.01809,62,2641,0.01300,0.02317
1995,3rd Quintile,Upper Secondary Degree,0.07678,265,2641,0.06663,0.08694
1995,3rd Quintile,Other Degree,0.03728,226,2641,0.03005,0.04451
1995,3rd Quintile,"Dropout, No School Degree",0.01041,80,2641,0.00654,0.01429
1995,3rd Quintile,No School Degree Yet,0.01531,67,2641,0.01062,0.01999
1995,4th Quintile,Secondary School Degree,0.40960,1101,2592,0.39066,0.42854
1995,4th Quintile,Intermediate School Degree,0.22903,794,2592,0.21285,0.24521
1995,4th Quintile,Technical School Degree,0.03344,81,2592,0.02652,0.04037
1995,4th Quintile,Upper Secondary Degree,0.11525,346,2592,0.10295,0.12754
1995,4th Quintile,Other Degree,0.02988,169,2592,0.02332,0.03643
1995,4th Quintile,"Dropout, No School Degree",0.00957,61,2592,0.00582,0.01332
1995,4th Quintile,No School Degree Yet,0.01241,40,2592,0.00814,0.01667
1995,5th Quintile,Secondary School Degree,0.30602,805,2410,0.28761,0.32442
1995,5th Quintile,Intermediate School Degree,0.26494,727,2410,0.24732,0.28256
1995,5th Quintile,Technical School Degree,0.05334,128,2410,0.04436,0.06231
1995,5th Quintile,Upper Secondary Degree,0.21764,575,2410,0.20116,0.23412
1995,5th Quintile,Other Degree,0.01553,94,2410,0.01060,0.02047
1995,5th Quintile,"Dropout, No School Degree",0.00443,35,2410,0.00177,0.00708
1995,5th Quintile,No School Degree Yet,0.01487,46,2410,0.01004,0.01971
1996,1st Quintile,Secondary School Degree,0.40156,1057,2440,0.38210,0.42101
1996,1st Quintile,Intermediate School Degree,0.14108,535,2440,0.12726,0.15489
1996,1st Quintile,Technical School Degree,0.01540,37,2440,0.01051,0.02028
1996,1st Quintile,Upper Secondary Degree,0.05829,174,2440,0.04899,0.06759
1996,1st Quintile,Other Degree,0.07480,372,2440,0.06436,0.08525
1996,1st Quintile,"Dropout, No School Degree",0.02899,151,2440,0.02233,0.03565
1996,1st Quintile,No School Degree Yet,0.01622,65,2440,0.01121,0.02124
1996,1st Quintile,No School Attended,0.00551,49,2440,0.00257,0.00844
1996,2nd Quintile,Secondary School Degree,0.42127,1178,2630,0.40240,0.44015
1996,2nd Quintile,Intermediate School Degree,0.18150,745,2630,0.16677,0.19623
1996,2nd Quintile,Technical School Degree,0.01717,39,2630,0.01221,0.02214
1996,2nd Quintile,Upper Secondary Degree,0.05638,185,2630,0.04756,0.06520
1996,2nd Quintile,Other Degree,0.04419,286,2630,0.03633,0.05204
1996,2nd Quintile,"Dropout, No School Degree",0.01839,128,2630,0.01326,0.02353
1996,2nd Quintile,No School Degree Yet,0.01457,69,2630,0.00999,0.01915
1996,3rd Quintile,Secondary School Degree,0.42717,1167,2582,0.40808,0.44625
1996,3rd Quintile,Intermediate School Degree,0.22316,803,2582,0.20709,0.23922
1996,3rd Quintile,Technical School Degree,0.01925,49,2582,0.01395,0.02455
1996,3rd Quintile,Upper Secondary Degree,0.07689,242,2582,0.06661,0.08717
1996,3rd Quintile,Other Degree,0.03370,188,2582,0.02674,0.04066
1996,3rd Quintile,"Dropout, No School Degree",0.01146,77,2582,0.00735,0.01556
1996,3rd Quintile,No School Degree Yet,0.01581,56,2582,0.01100,0.02063
1996,4th Quintile,Secondary School Degree,0.41040,1118,2626,0.39159,0.42922
1996,4th Quintile,Intermediate School Degree,0.22271,792,2626,0.20679,0.23862
1996,4th Quintile,Technical School Degree,0.03095,82,2626,0.02432,0.03757
1996,4th Quintile,Upper Secondary Degree,0.12013,378,2626,0.10769,0.13257
1996,4th Quintile,Other Degree,0.02814,147,2626,0.02182,0.03447
1996,4th Quintile,"Dropout, No School Degree",0.00954,60,2626,0.00582,0.01326
1996,4th Quintile,No School Degree Yet,0.01365,49,2626,0.00921,0.01809
1996,5th Quintile,Secondary School Degree,0.29398,736,2309,0.27539,0.31256
1996,5th Quintile,Intermediate School Degree,0.26383,707,2309,0.24585,0.28181
1996,5th Quintile,Technical School Degree,0.05172,131,2309,0.04269,0.06076
1996,5th Quintile,Upper Secondary Degree,0.22278,593,2309,0.20581,0.23976
1996,5th Quintile,Other Degree,0.02050,92,2309,0.01472,0.02629
1996,5th Quintile,No School Degree Yet,0.01703,50,2309,0.01175,0.02230
1997,1st Quintile,Secondary School Degree,0.41239,1019,2286,0.39221,0.43258
1997,1st Quintile,Intermediate School Degree,0.13561,491,2286,0.12157,0.14965
1997,1st Quintile,Technical School Degree,0.01665,37,2286,0.01140,0.02189
1997,1st Quintile,Upper Secondary Degree,0.05330,147,2286,0.04409,0.06251
1997,1st Quintile,Other Degree,0.07315,342,2286,0.06248,0.08383
1997,1st Quintile,"Dropout, No School Degree",0.02837,140,2286,0.02156,0.03517
1997,1st Quintile,No School Degree Yet,0.01641,72,2286,0.01120,0.02161
1997,1st Quintile,No School Attended,0.00561,38,2286,0.00255,0.00868
1997,2nd Quintile,Secondary School Degree,0.43105,1185,2652,0.41220,0.44990
1997,2nd Quintile,Intermediate School Degree,0.19129,774,2652,0.17632,0.20626
1997,2nd Quintile,Upper Secondary Degree,0.05502,193,2652,0.04634,0.06370
1997,2nd Quintile,Other Degree,0.04352,259,2652,0.03575,0.05128
1997,2nd Quintile,"Dropout, No School Degree",0.02229,131,2652,0.01667,0.02791
1997,2nd Quintile,No School Degree Yet,0.01533,77,2652,0.01066,0.02001
1997,2nd Quintile,No School Attended,0.00417,33,2652,0.00171,0.00662
1997,3rd Quintile,Secondary School Degree,0.39658,1083,2477,0.37731,0.41585
1997,3rd Quintile,Intermediate School Degree,0.21613,775,2477,0.19992,0.23234
1997,3rd Quintile,Technical School Degree,0.02135,51,2477,0.01566,0.02704
1997,3rd Quintile,Upper Secondary Degree,0.08765,257,2477,0.07651,0.09879
1997,3rd Quintile,Other Degree,0.03711,186,2477,0.02966,0.04455
1997,3rd Quintile,"Dropout, No School Degree",0.00980,64,2477,0.00592,0.01368
1997,3rd Quintile,No School Degree Yet,0.01543,61,2477,0.01058,0.02029
1997,4th Quintile,Secondary School Degree,0.40419,1089,2597,0.38532,0.42307
1997,4th Quintile,Intermediate School Degree,0.22375,764,2597,0.20772,0.23979
1997,4th Quintile,Technical School Degree,0.03863,96,2597,0.03121,0.04604
1997,4th Quintile,Upper Secondary Degree,0.12860,406,2597,0.11572,0.14148
1997,4th Quintile,Other Degree,0.02623,139,2597,0.02008,0.03237
1997,4th Quintile,"Dropout, No School Degree",0.00702,53,2597,0.00381,0.01023
1997,4th Quintile,No School Degree Yet,0.01358,50,2597,0.00913,0.01803
1997,5th Quintile,Secondary School Degree,0.29771,758,2352,0.27923,0.31619
1997,5th Quintile,Intermediate School Degree,0.26545,731,2352,0.24760,0.28330
1997,5th Quintile,Technical School Degree,0.05359,132,2352,0.04448,0.06269
1997,5th Quintile,Upper Secondary Degree,0.22089,590,2352,0.20412,0.23766
1997,5th Quintile,Other Degree,0.01797,89,2352,0.01260,0.02334
1997,5th Quintile,No School Degree Yet,0.01681,52,2352,0.01162,0.02201
1998,1st Quintile,Secondary School Degree,0.37985,983,2245,0.35977,0.39993
1998,1st Quintile,Intermediate School Degree,0.14835,492,2245,0.13364,0.16306
1998,1st Quintile,Technical School Degree,0.01844,43,2245,0.01288,0.02401
1998,1st Quintile,Upper Secondary Degree,0.05478,156,2245,0.04536,0.06419
1998,1st Quintile,Other Degree,0.07319,308,2245,0.06242,0.08397
1998,1st Quintile,"Dropout, No School Degree",0.03289,146,2245,0.02551,0.04027
1998,1st Quintile,No School Degree Yet,0.01838,74,2245,0.01282,0.02393
1998,1st Quintile,No School Attended,0.00797,43,2245,0.00429,0.01165
1998,2nd Quintile,Secondary School Degree,0.41174,1119,2418,0.39212,0.43136
1998,2nd Quintile,Intermediate School Degree,0.19515,717,2418,0.17935,0.21095
1998,2nd Quintile,Upper Secondary Degree,0.05061,167,2418,0.04187,0.05935
1998,2nd Quintile,Other Degree,0.04540,241,2418,0.03710,0.05370
1998,2nd Quintile,"Dropout, No School Degree",0.01988,100,2418,0.01432,0.02545
1998,2nd Quintile,No School Degree Yet,0.01810,74,2418,0.01279,0.02342
1998,3rd Quintile,Secondary School Degree,0.42483,1085,2480,0.40537,0.44429
1998,3rd Quintile,Intermediate School Degree,0.21779,777,2480,0.20154,0.23403
1998,3rd Quintile,Technical School Degree,0.02034,58,2480,0.01478,0.02590
1998,3rd Quintile,Upper Secondary Degree,0.08153,263,2480,0.07076,0.09230
1998,3rd Quintile,Other Degree,0.03532,168,2480,0.02805,0.04258
1998,3rd Quintile,"Dropout, No School Degree",0.00970,58,2480,0.00584,0.01356
1998,3rd Quintile,No School Degree Yet,0.01763,71,2480,0.01245,0.02282
1998,4th Quintile,Secondary School Degree,0.39040,1035,2512,0.37132,0.40948
1998,4th Quintile,Intermediate School Degree,0.23152,772,2512,0.21502,0.24802
1998,4th Quintile,Technical School Degree,0.03700,87,2512,0.02961,0.04438
1998,4th Quintile,Upper Secondary Degree,0.12681,389,2512,0.11379,0.13982
1998,4th Quintile,Other Degree,0.03486,129,2512,0.02768,0.04203
1998,4th Quintile,"Dropout, No School Degree",0.01274,53,2512,0.00835,0.01712
1998,4th Quintile,No School Degree Yet,0.01331,47,2512,0.00883,0.01779
1998,5th Quintile,Secondary School Degree,0.27724,676,2205,0.25856,0.29593
1998,5th Quintile,Intermediate School Degree,0.26834,703,2205,0.24984,0.28684
1998,5th Quintile,Technical School Degree,0.05562,124,2205,0.04606,0.06519
1998,5th Quintile,Upper Secondary Degree,0.22989,588,2205,0.21232,0.24745
1998,5th Quintile,Other Degree,0.01678,74,2205,0.01142,0.02214
1998,5th Quintile,No School Degree Yet,0.01494,40,2205,0.00988,0.02000
1999,1st Quintile,Secondary School Degree,0.37735,1082,2477,0.35825,0.39644
1999,1st Quintile,Intermediate School Degree,0.15353,596,2477,0.13933,0.16773
1999,1st Quintile,Technical School Degree,0.01628,43,2477,0.01130,0.02127
1999,1st Quintile,Upper Secondary Degree,0.06660,202,2477,0.05678,0.07642
1999,1st Quintile,Other Degree,0.06747,298,2477,0.05759,0.07735
1999,1st Quintile,"Dropout, No School Degree",0.03229,147,2477,0.02532,0.03925
1999,1st Quintile,No School Degree Yet,0.01764,75,2477,0.01246,0.02283
1999,1st Quintile,No School Attended,0.00613,34,2477,0.00306,0.00921
1999,2nd Quintile,Secondary School Degree,0.43288,1329,2757,0.41438,0.45137
1999,2nd Quintile,Intermediate School Degree,0.18642,756,2757,0.17188,0.20096
1999,2nd Quintile,Technical School Degree,0.01483,40,2757,0.01032,0.01934
1999,2nd Quintile,Upper Secondary Degree,0.05571,200,2757,0.04715,0.06427
1999,2nd Quintile,Other Degree,0.04759,244,2757,0.03964,0.05554
1999,2nd Quintile,"Dropout, No School Degree",0.02007,108,2757,0.01483,0.02531
1999,2nd Quintile,No School Degree Yet,0.01754,80,2757,0.01264,0.02245
1999,3rd Quintile,Secondary School Degree,0.40180,1202,2737,0.38343,0.42017
1999,3rd Quintile,Intermediate School Degree,0.22729,882,2737,0.21159,0.24299
1999,3rd Quintile,Technical School Degree,0.01911,61,2737,0.01398,0.02424
1999,3rd Quintile,Upper Secondary Degree,0.08484,291,2737,0.07440,0.09528
1999,3rd Quintile,Other Degree,0.03824,173,2737,0.03105,0.04543
1999,3rd Quintile,"Dropout, No School Degree",0.01156,68,2737,0.00755,0.01557
1999,3rd Quintile,No School Degree Yet,0.01462,60,2737,0.01012,0.01912
1999,4th Quintile,Secondary School Degree,0.38699,1096,2702,0.36862,0.40536
1999,4th Quintile,Intermediate School Degree,0.23071,834,2702,0.21482,0.24660
1999,4th Quintile,Technical School Degree,0.03807,104,2702,0.03085,0.04529
1999,4th Quintile,Upper Secondary Degree,0.12617,435,2702,0.11364,0.13869
1999,4th Quintile,Other Degree,0.03318,137,2702,0.02642,0.03993
1999,4th Quintile,"Dropout, No School Degree",0.01249,49,2702,0.00830,0.01668
1999,4th Quintile,No School Degree Yet,0.01117,47,2702,0.00721,0.01514
1999,5th Quintile,Secondary School Degree,0.28648,775,2525,0.26885,0.30412
1999,5th Quintile,Intermediate School Degree,0.25564,781,2525,0.23862,0.27266
1999,5th Quintile,Technical School Degree,0.05342,137,2525,0.04465,0.06219
1999,5th Quintile,Upper Secondary Degree,0.23777,705,2525,0.22116,0.25438
1999,5th Quintile,Other Degree,0.01923,73,2525,0.01387,0.02459
1999,5th Quintile,No School Degree Yet,0.01774,54,2525,0.01259,0.02289
2000,1st Quintile,Secondary School Degree,0.40676,1214,2576,0.38779,0.42574
2000,1st Quintile,Intermediate School Degree,0.16523,614,2576,0.15089,0.17958
2000,1st Quintile,Technical School Degree,0.01777,47,2576,0.01267,0.02287
2000,1st Quintile,Upper Secondary Degree,0.06566,216,2576,0.05610,0.07523
2000,1st Quintile,Other Degree,0.07304,307,2576,0.06299,0.08309
2000,1st Quintile,"Dropout, No School Degree",0.02791,105,2576,0.02155,0.03428
2000,1st Quintile,No School Degree Yet,0.01693,73,2576,0.01194,0.02191
2000,2nd Quintile,Secondary School Degree,0.40786,1253,2759,0.38952,0.42620
2000,2nd Quintile,Intermediate School Degree,0.21583,862,2759,0.20047,0.23118
2000,2nd Quintile,Technical School Degree,0.01791,60,2759,0.01296,0.02286
2000,2nd Quintile,Upper Secondary Degree,0.06639,248,2759,0.05710,0.07568
2000,2nd Quintile,Other Degree,0.04550,204,2759,0.03772,0.05328
2000,2nd Quintile,"Dropout, No School Degree",0.01523,60,2759,0.01066,0.01980
2000,2nd Quintile,No School Degree Yet,0.01602,72,2759,0.01133,0.02070
2000,3rd Quintile,Secondary School Degree,0.35676,1105,2679,0.33861,0.37490
2000,3rd Quintile,Intermediate School Degree,0.27273,954,2679,0.25586,0.28959
2000,3rd Quintile,Technical School Degree,0.03212,101,2679,0.02544,0.03880
2000,3rd Quintile,Upper Secondary Degree,0.10482,319,2679,0.09322,0.11642
2000,3rd Quintile,Other Degree,0.02572,133,2679,0.01973,0.03172
2000,3rd Quintile,No School Degree Yet,0.01820,67,2679,0.01314,0.02327
2000,4th Quintile,Secondary School Degree,0.34613,990,2677,0.32810,0.36415
2000,4th Quintile,Intermediate School Degree,0.25825,906,2677,0.24167,0.27483
2000,4th Quintile,Technical School Degree,0.05110,132,2677,0.04275,0.05944
2000,4th Quintile,Upper Secondary Degree,0.15017,489,2677,0.13664,0.16371
2000,4th Quintile,Other Degree,0.03139,109,2677,0.02478,0.03799
2000,4th Quintile,No School Degree Yet,0.01313,51,2677,0.00881,0.01744
2000,5th Quintile,Secondary School Degree,0.21631,597,2524,0.20024,0.23237
2000,5th Quintile,Intermediate School Degree,0.26694,795,2524,0.24968,0.28420
2000,5th Quintile,Technical School Degree,0.08351,206,2524,0.07272,0.09431
2000,5th Quintile,Upper Secondary Degree,0.28431,805,2524,0.26671,0.30191
2000,5th Quintile,Other Degree,0.02044,75,2524,0.01492,0.02596
2000,5th Quintile,No School Degree Yet,0.01606,46,2524,0.01116,0.02097
2001,1st Quintile,Secondary School Degree,0.38695,1800,3809,0.37148,0.40242
2001,1st Quintile,Intermediate School Degree,0.14852,849,3809,0.13723,0.15982
2001,1st Quintile,Technical School Degree,0.01900,81,3809,0.01466,0.02333
2001,1st Quintile,Upper Secondary Degree,0.07409,340,3809,0.06577,0.08241
2001,1st Quintile,Other Degree,0.08914,487,3809,0.08009,0.09819
2001,1st Quintile,"Dropout, No School Degree",0.02449,134,3809,0.01958,0.02939
2001,1st Quintile,No School Degree Yet,0.01845,118,3809,0.01418,0.02273
2001,2nd Quintile,Secondary School Degree,0.41492,2090,4354,0.40028,0.42955
2001,2nd Quintile,Intermediate School Degree,0.19988,1239,4354,0.18800,0.21176
2001,2nd Quintile,Technical School Degree,0.02362,124,4354,0.01911,0.02814
2001,2nd Quintile,Upper Secondary Degree,0.06609,358,4354,0.05871,0.07347
2001,2nd Quintile,Other Degree,0.05179,329,4354,0.04520,0.05837
2001,2nd Quintile,"Dropout, No School Degree",0.01506,92,4354,0.01144,0.01868
2001,2nd Quintile,No School Degree Yet,0.01744,122,4354,0.01356,0.02133
2001,3rd Quintile,Secondary School Degree,0.37841,1931,4508,0.36425,0.39257
2001,3rd Quintile,Intermediate School Degree,0.25546,1519,4508,0.24273,0.26819
2001,3rd Quintile,Technical School Degree,0.02711,152,4508,0.02236,0.03185
2001,3rd Quintile,Upper Secondary Degree,0.09047,520,4508,0.08210,0.09885
2001,3rd Quintile,Other Degree,0.04657,245,4508,0.04042,0.05272
2001,3rd Quintile,"Dropout, No School Degree",0.00821,43,4508,0.00557,0.01084
2001,3rd Quintile,No School Degree Yet,0.01514,98,4508,0.01157,0.01870
2001,4th Quintile,Secondary School Degree,0.35628,1760,4557,0.34237,0.37019
2001,4th Quintile,Intermediate School Degree,0.25628,1462,4557,0.24361,0.26896
2001,4th Quintile,Technical School Degree,0.04326,226,4557,0.03735,0.04917
2001,4th Quintile,Upper Secondary Degree,0.14937,828,4557,0.13902,0.15972
2001,4th Quintile,Other Degree,0.03091,176,4557,0.02589,0.03594
2001,4th Quintile,No School Degree Yet,0.01610,105,4557,0.01244,0.01975
2001,5th Quintile,Secondary School Degree,0.23789,1142,4499,0.22545,0.25033
2001,5th Quintile,Intermediate School Degree,0.25888,1347,4499,0.24608,0.27168
2001,5th Quintile,Technical School Degree,0.08320,376,4499,0.07513,0.09127
2001,5th Quintile,Upper Secondary Degree,0.27454,1412,4499,0.26150,0.28758
2001,5th Quintile,Other Degree,0.02141,125,4499,0.01718,0.02564
2001,5th Quintile,No School Degree Yet,0.01384,97,4499,0.01042,0.01725
2002,1st Quintile,Secondary School Degree,0.37944,1582,3386,0.36309,0.39578
2002,1st Quintile,Intermediate School Degree,0.15661,787,3386,0.14437,0.16885
2002,1st Quintile,Technical School Degree,0.01932,71,3386,0.01469,0.02396
2002,1st Quintile,Upper Secondary Degree,0.07011,303,3386,0.06151,0.07872
2002,1st Quintile,Other Degree,0.09191,421,3386,0.08218,0.10165
2002,1st Quintile,"Dropout, No School Degree",0.02503,119,3386,0.01977,0.03029
2002,1st Quintile,No School Degree Yet,0.02048,103,3386,0.01571,0.02525
2002,2nd Quintile,Secondary School Degree,0.43422,1953,3900,0.41866,0.44978
2002,2nd Quintile,Intermediate School Degree,0.18704,1046,3900,0.17480,0.19928
2002,2nd Quintile,Technical School Degree,0.02292,96,3900,0.01822,0.02762
2002,2nd Quintile,Upper Secondary Degree,0.06158,314,3900,0.05403,0.06912
2002,2nd Quintile,Other Degree,0.05860,300,3900,0.05123,0.06597
2002,2nd Quintile,"Dropout, No School Degree",0.01471,82,3900,0.01093,0.01848
2002,2nd Quintile,No School Degree Yet,0.02076,109,3900,0.01628,0.02524
2002,3rd Quintile,Secondary School Degree,0.38218,1720,4029,0.36717,0.39718
2002,3rd Quintile,Intermediate School Degree,0.24947,1325,4029,0.23611,0.26284
2002,3rd Quintile,Technical School Degree,0.03097,167,4029,0.02562,0.03632
2002,3rd Quintile,Upper Secondary Degree,0.07794,446,4029,0.06966,0.08622
2002,3rd Quintile,Other Degree,0.03762,203,4029,0.03174,0.04350
2002,3rd Quintile,"Dropout, No School Degree",0.00959,40,4029,0.00658,0.01260
2002,3rd Quintile,No School Degree Yet,0.01942,128,4029,0.01516,0.02368
2002,4th Quintile,Secondary School Degree,0.34477,1597,4292,0.33055,0.35899
2002,4th Quintile,Intermediate School Degree,0.27236,1468,4292,0.25904,0.28568
2002,4th Quintile,Technical School Degree,0.03973,201,4292,0.03388,0.04557
2002,4th Quintile,Upper Secondary Degree,0.14101,760,4292,0.13059,0.15142
2002,4th Quintile,Other Degree,0.03331,176,4292,0.02794,0.03868
2002,4th Quintile,No School Degree Yet,0.01065,90,4292,0.00757,0.01372
2002,5th Quintile,Secondary School Degree,0.26655,1236,4929,0.25420,0.27889
2002,5th Quintile,Intermediate School Degree,0.27885,1529,4929,0.26633,0.29137
2002,5th Quintile,Technical School Degree,0.07852,385,4929,0.07101,0.08603
2002,5th Quintile,Upper Secondary Degree,0.24985,1517,4929,0.23776,0.26194
2002,5th Quintile,Other Degree,0.02391,151,4929,0.01964,0.02817
2002,5th Quintile,No School Degree Yet,0.01140,111,4929,0.00844,0.01436
2003,1st Quintile,Secondary School Degree,0.37860,1535,3313,0.36208,0.39512
2003,1st Quintile,Intermediate School Degree,0.15645,755,3313,0.14408,0.16883
2003,1st Quintile,Technical School Degree,0.01897,73,3313,0.01432,0.02361
2003,1st Quintile,Upper Secondary Degree,0.07678,339,3313,0.06772,0.08585
2003,1st Quintile,Other Degree,0.09080,393,3313,0.08101,0.10058
2003,1st Quintile,"Dropout, No School Degree",0.02814,120,3313,0.02251,0.03378
2003,1st Quintile,No School Degree Yet,0.02124,98,3313,0.01633,0.02616
2003,2nd Quintile,Secondary School Degree,0.41645,1861,3810,0.40079,0.43210
2003,2nd Quintile,Intermediate School Degree,0.20588,1099,3810,0.19304,0.21872
2003,2nd Quintile,Technical School Degree,0.02026,91,3810,0.01579,0.02474
2003,2nd Quintile,Upper Secondary Degree,0.05346,305,3810,0.04631,0.06060
2003,2nd Quintile,Other Degree,0.05738,271,3810,0.05000,0.06477
2003,2nd Quintile,"Dropout, No School Degree",0.01606,77,3810,0.01206,0.02005
2003,2nd Quintile,No School Degree Yet,0.01596,106,3810,0.01198,0.01994
2003,3rd Quintile,Secondary School Degree,0.37371,1722,4078,0.35886,0.38856
2003,3rd Quintile,Intermediate School Degree,0.25082,1340,4078,0.23751,0.26412
2003,3rd Quintile,Technical School Degree,0.02907,145,4078,0.02391,0.03422
2003,3rd Quintile,Upper Secondary Degree,0.09035,501,4078,0.08155,0.09915
2003,3rd Quintile,Other Degree,0.04250,223,4078,0.03631,0.04869
2003,3rd Quintile,"Dropout, No School Degree",0.00851,40,4078,0.00569,0.01132
2003,3rd Quintile,No School Degree Yet,0.01502,107,4078,0.01129,0.01875
2003,4th Quintile,Secondary School Degree,0.32929,1530,4350,0.31532,0.34325
2003,4th Quintile,Intermediate School Degree,0.26272,1452,4350,0.24964,0.27580
2003,4th Quintile,Technical School Degree,0.05279,249,4350,0.04614,0.05943
2003,4th Quintile,Upper Secondary Degree,0.14984,810,4350,0.13924,0.16045
2003,4th Quintile,Other Degree,0.03433,176,4350,0.02892,0.03974
2003,4th Quintile,No School Degree Yet,0.01756,133,4350,0.01366,0.02146
2003,5th Quintile,Secondary School Degree,0.22869,1243,6285,0.21830,0.23907
2003,5th Quintile,Intermediate School Degree,0.26059,1795,6285,0.24973,0.27144
2003,5th Quintile,Technical School Degree,0.07779,502,6285,0.07117,0.08442
2003,5th Quintile,Upper Secondary Degree,0.28582,2395,6285,0.27465,0.29699
2003,5th Quintile,Other Degree,0.02192,176,6285,0.01830,0.02554
2003,5th Quintile,No School Degree Yet,0.01564,174,6285,0.01257,0.01871
2004,1st Quintile,Secondary School Degree,0.36699,1401,3198,0.35028,0.38370
2004,1st Quintile,Intermediate School Degree,0.15764,752,3198,0.14501,0.17027
2004,1st Quintile,Technical School Degree,0.02065,82,3198,0.01572,0.02558
2004,1st Quintile,Upper Secondary Degree,0.07816,345,3198,0.06886,0.08747
2004,1st Quintile,Other Degree,0.09372,383,3198,0.08362,0.10382
2004,1st Quintile,"Dropout, No School Degree",0.03158,123,3198,0.02552,0.03764
2004,1st Quintile,No School Degree Yet,0.02247,112,3198,0.01734,0.02761
2004,2nd Quintile,Secondary School Degree,0.41472,1818,3747,0.39894,0.43050
2004,2nd Quintile,Intermediate School Degree,0.19553,1038,3747,0.18283,0.20823
2004,2nd Quintile,Technical School Degree,0.02447,99,3747,0.01952,0.02942
2004,2nd Quintile,Upper Secondary Degree,0.05962,322,3747,0.05204,0.06721
2004,2nd Quintile,Other Degree,0.06245,293,3747,0.05470,0.07020
