year,age_gr,quintil_oecd,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,17-29 y.,1st Quintile,"Dropout, No School Degree",0.04559,38,614,0.02908,0.06210
1994,17-29 y.,1st Quintile,No School Degree Yet,0.06139,44,614,0.04238,0.08039
1994,17-29 y.,2nd Quintile,Secondary School Degree,0.26012,194,607,0.22519,0.29505
1994,17-29 y.,2nd Quintile,Intermediate School Degree,0.38444,259,607,0.34570,0.42317
1994,17-29 y.,2nd Quintile,Upper Secondary Degree,0.10653,57,607,0.08196,0.13109
1994,17-29 y.,2nd Quintile,Other Degree,0.03922,39,607,0.02377,0.05468
1994,17-29 y.,2nd Quintile,No School Degree Yet,0.07422,58,607,0.05335,0.09509
1994,17-29 y.,3rd Quintile,Secondary School Degree,0.26839,188,618,0.23342,0.30335
1994,17-29 y.,3rd Quintile,Intermediate School Degree,0.37312,273,618,0.33496,0.41128
1994,17-29 y.,3rd Quintile,Upper Secondary Degree,0.14279,93,618,0.11518,0.17040
1994,17-29 y.,3rd Quintile,No School Degree Yet,0.08816,64,618,0.06579,0.11054
1994,17-29 y.,4th Quintile,Secondary School Degree,0.24264,195,620,0.20887,0.27641
1994,17-29 y.,4th Quintile,Intermediate School Degree,0.36888,268,620,0.33087,0.40689
1994,17-29 y.,4th Quintile,Upper Secondary Degree,0.21052,122,620,0.17840,0.24263
1994,17-29 y.,4th Quintile,No School Degree Yet,0.05976,35,620,0.04109,0.07844
1994,17-29 y.,5th Quintile,Secondary School Degree,0.19982,114,425,0.16176,0.23789
1994,17-29 y.,5th Quintile,Intermediate School Degree,0.39424,209,425,0.34772,0.44076
1994,17-29 y.,5th Quintile,Upper Secondary Degree,0.19985,102,425,0.16179,0.23791
1994,30-45 y.,1st Quintile,Secondary School Degree,0.46267,275,689,0.42541,0.49993
1994,30-45 y.,1st Quintile,Intermediate School Degree,0.26223,241,689,0.22937,0.29510
1994,30-45 y.,1st Quintile,Upper Secondary Degree,0.09341,51,689,0.07166,0.11515
1994,30-45 y.,1st Quintile,Other Degree,0.07424,77,689,0.05465,0.09383
1994,30-45 y.,1st Quintile,"Dropout, No School Degree",0.05320,45,689,0.03643,0.06997
1994,30-45 y.,2nd Quintile,Secondary School Degree,0.40705,307,914,0.37518,0.43891
1994,30-45 y.,2nd Quintile,Intermediate School Degree,0.39181,402,914,0.36015,0.42348
1994,30-45 y.,2nd Quintile,Upper Secondary Degree,0.08078,72,914,0.06310,0.09846
1994,30-45 y.,2nd Quintile,Other Degree,0.05329,84,914,0.03872,0.06787
1994,30-45 y.,2nd Quintile,"Dropout, No School Degree",0.03403,49,914,0.02227,0.04579
1994,30-45 y.,3rd Quintile,Secondary School Degree,0.41832,313,871,0.38554,0.45110
1994,30-45 y.,3rd Quintile,Intermediate School Degree,0.31990,343,871,0.28890,0.35089
1994,30-45 y.,3rd Quintile,Upper Secondary Degree,0.14332,135,871,0.12003,0.16660
1994,30-45 y.,3rd Quintile,Other Degree,0.04651,80,871,0.03251,0.06050
1994,30-45 y.,4th Quintile,Secondary School Degree,0.36997,240,738,0.33512,0.40483
1994,30-45 y.,4th Quintile,Intermediate School Degree,0.32187,272,738,0.28814,0.35560
1994,30-45 y.,4th Quintile,Technical School Degree,0.06289,37,738,0.04537,0.08042
1994,30-45 y.,4th Quintile,Upper Secondary Degree,0.18927,145,738,0.16099,0.21755
1994,30-45 y.,4th Quintile,Other Degree,0.02792,44,738,0.01602,0.03981
1994,30-45 y.,5th Quintile,Secondary School Degree,0.30120,216,718,0.26761,0.33478
1994,30-45 y.,5th Quintile,Intermediate School Degree,0.25512,209,718,0.22321,0.28703
1994,30-45 y.,5th Quintile,Technical School Degree,0.06693,48,718,0.04863,0.08522
1994,30-45 y.,5th Quintile,Upper Secondary Degree,0.33469,245,718,0.30015,0.36924
1994,46-65 y.,1st Quintile,Secondary School Degree,0.73044,411,643,0.69612,0.76476
1994,46-65 y.,1st Quintile,Intermediate School Degree,0.07747,52,643,0.05679,0.09815
1994,46-65 y.,1st Quintile,Other Degree,0.08453,113,643,0.06301,0.10605
1994,46-65 y.,1st Quintile,"Dropout, No School Degree",0.04822,67,643,0.03165,0.06479
1994,46-65 y.,2nd Quintile,Secondary School Degree,0.72737,414,627,0.69249,0.76226
1994,46-65 y.,2nd Quintile,Intermediate School Degree,0.12890,82,627,0.10265,0.15515
1994,46-65 y.,2nd Quintile,Other Degree,0.06093,75,627,0.04219,0.07967
1994,46-65 y.,2nd Quintile,"Dropout, No School Degree",0.03611,56,627,0.02149,0.05072
1994,46-65 y.,3rd Quintile,Secondary School Degree,0.70685,444,746,0.67416,0.73953
1994,46-65 y.,3rd Quintile,Intermediate School Degree,0.13146,108,746,0.10719,0.15572
1994,46-65 y.,3rd Quintile,Upper Secondary Degree,0.06007,43,746,0.04301,0.07713
1994,46-65 y.,3rd Quintile,Other Degree,0.05433,102,746,0.03805,0.07060
1994,46-65 y.,3rd Quintile,"Dropout, No School Degree",0.02554,49,746,0.01421,0.03687
1994,46-65 y.,4th Quintile,Secondary School Degree,0.64250,465,814,0.60955,0.67544
1994,46-65 y.,4th Quintile,Intermediate School Degree,0.18332,148,814,0.15672,0.20992
1994,46-65 y.,4th Quintile,Upper Secondary Degree,0.08355,68,814,0.06452,0.10257
1994,46-65 y.,4th Quintile,Other Degree,0.04869,96,814,0.03389,0.06348
1994,46-65 y.,4th Quintile,"Dropout, No School Degree",0.01763,37,814,0.00858,0.02667
1994,46-65 y.,5th Quintile,Secondary School Degree,0.45569,410,881,0.42279,0.48860
1994,46-65 y.,5th Quintile,Intermediate School Degree,0.27312,229,881,0.24368,0.30256
1994,46-65 y.,5th Quintile,Technical School Degree,0.05321,37,881,0.03838,0.06804
1994,46-65 y.,5th Quintile,Upper Secondary Degree,0.18567,159,881,0.15997,0.21136
1994,46-65 y.,5th Quintile,Other Degree,0.01570,46,881,0.00748,0.02391
1994,66 and older,1st Quintile,Secondary School Degree,0.83196,324,359,0.79323,0.87069
1994,66 and older,1st Quintile,Intermediate School Degree,0.10911,35,359,0.07681,0.14141
1994,66 and older,2nd Quintile,Secondary School Degree,0.84239,322,363,0.80485,0.87992
1994,66 and older,2nd Quintile,Intermediate School Degree,0.11361,41,363,0.08092,0.14630
1994,66 and older,3rd Quintile,Secondary School Degree,0.78366,218,256,0.73312,0.83420
1994,66 and older,3rd Quintile,Intermediate School Degree,0.15582,38,256,0.11130,0.20033
1994,66 and older,4th Quintile,Secondary School Degree,0.59630,136,186,0.52560,0.66700
1994,66 and older,4th Quintile,Intermediate School Degree,0.27694,50,186,0.21245,0.34142
1994,66 and older,5th Quintile,Secondary School Degree,0.39759,98,188,0.32744,0.46773
1994,66 and older,5th Quintile,Intermediate School Degree,0.30971,54,188,0.24344,0.37599
1994,66 and older,5th Quintile,Upper Secondary Degree,0.20716,36,188,0.14908,0.26525
1995,17-29 y.,1st Quintile,Secondary School Degree,0.28690,220,651,0.25213,0.32167
1995,17-29 y.,1st Quintile,Intermediate School Degree,0.26432,206,651,0.23042,0.29822
1995,17-29 y.,1st Quintile,Upper Secondary Degree,0.15717,89,651,0.12919,0.18515
1995,17-29 y.,1st Quintile,Other Degree,0.08247,71,651,0.06132,0.10362
1995,17-29 y.,1st Quintile,No School Degree Yet,0.07567,65,651,0.05534,0.09601
1995,17-29 y.,2nd Quintile,Secondary School Degree,0.28118,203,618,0.24570,0.31665
1995,17-29 y.,2nd Quintile,Intermediate School Degree,0.30365,213,618,0.26737,0.33994
1995,17-29 y.,2nd Quintile,Upper Secondary Degree,0.15538,89,618,0.12680,0.18397
1995,17-29 y.,2nd Quintile,Other Degree,0.06406,51,618,0.04474,0.08338
1995,17-29 y.,2nd Quintile,No School Degree Yet,0.08776,62,618,0.06543,0.11009
1995,17-29 y.,3rd Quintile,Secondary School Degree,0.24687,165,604,0.21245,0.28128
1995,17-29 y.,3rd Quintile,Intermediate School Degree,0.37242,269,604,0.33383,0.41100
1995,17-29 y.,3rd Quintile,Upper Secondary Degree,0.17805,103,604,0.14751,0.20858
1995,17-29 y.,3rd Quintile,No School Degree Yet,0.09209,67,604,0.06901,0.11517
1995,17-29 y.,4th Quintile,Secondary School Degree,0.24330,177,584,0.20847,0.27813
1995,17-29 y.,4th Quintile,Intermediate School Degree,0.35985,275,584,0.32089,0.39881
1995,17-29 y.,4th Quintile,Upper Secondary Degree,0.16959,93,584,0.13913,0.20005
1995,17-29 y.,4th Quintile,No School Degree Yet,0.07167,39,584,0.05073,0.09261
1995,17-29 y.,5th Quintile,Secondary School Degree,0.14885,86,430,0.11517,0.18254
1995,17-29 y.,5th Quintile,Intermediate School Degree,0.37314,184,430,0.32738,0.41891
1995,17-29 y.,5th Quintile,Upper Secondary Degree,0.23897,114,430,0.19861,0.27932
1995,17-29 y.,5th Quintile,No School Degree Yet,0.10817,46,430,0.07878,0.13756
1995,30-45 y.,1st Quintile,Secondary School Degree,0.41525,297,800,0.38109,0.44942
1995,30-45 y.,1st Quintile,Intermediate School Degree,0.24081,236,800,0.21116,0.27046
1995,30-45 y.,1st Quintile,Upper Secondary Degree,0.09530,58,800,0.07494,0.11566
1995,30-45 y.,1st Quintile,Other Degree,0.15205,156,800,0.12715,0.17694
1995,30-45 y.,1st Quintile,"Dropout, No School Degree",0.05111,53,800,0.03584,0.06638
1995,30-45 y.,2nd Quintile,Secondary School Degree,0.36581,305,982,0.33567,0.39595
1995,30-45 y.,2nd Quintile,Intermediate School Degree,0.37457,417,982,0.34428,0.40486
1995,30-45 y.,2nd Quintile,Upper Secondary Degree,0.10853,87,982,0.08907,0.12800
1995,30-45 y.,2nd Quintile,Other Degree,0.08109,127,982,0.06401,0.09817
1995,30-45 y.,2nd Quintile,"Dropout, No School Degree",0.02529,46,982,0.01547,0.03512
1995,30-45 y.,3rd Quintile,Secondary School Degree,0.38539,305,913,0.35380,0.41698
1995,30-45 y.,3rd Quintile,Intermediate School Degree,0.35380,371,913,0.32276,0.38483
1995,30-45 y.,3rd Quintile,Technical School Degree,0.03898,31,913,0.02642,0.05154
1995,30-45 y.,3rd Quintile,Upper Secondary Degree,0.12738,118,913,0.10574,0.14901
1995,30-45 y.,3rd Quintile,Other Degree,0.05972,88,913,0.04434,0.07510
1995,30-45 y.,4th Quintile,Secondary School Degree,0.32942,255,802,0.29687,0.36197
1995,30-45 y.,4th Quintile,Intermediate School Degree,0.34073,308,802,0.30791,0.37356
1995,30-45 y.,4th Quintile,Technical School Degree,0.06502,37,802,0.04795,0.08210
1995,30-45 y.,4th Quintile,Upper Secondary Degree,0.18501,155,802,0.15812,0.21190
1995,30-45 y.,4th Quintile,Other Degree,0.04149,47,802,0.02768,0.05530
1995,30-45 y.,5th Quintile,Secondary School Degree,0.26072,192,737,0.22900,0.29244
1995,30-45 y.,5th Quintile,Intermediate School Degree,0.28271,242,737,0.25017,0.31524
1995,30-45 y.,5th Quintile,Technical School Degree,0.07046,55,737,0.05197,0.08895
1995,30-45 y.,5th Quintile,Upper Secondary Degree,0.33753,248,737,0.30337,0.37169
1995,46-65 y.,1st Quintile,Secondary School Degree,0.71221,346,589,0.67561,0.74880
1995,46-65 y.,1st Quintile,Intermediate School Degree,0.07028,44,589,0.04962,0.09094
1995,46-65 y.,1st Quintile,Other Degree,0.11514,138,589,0.08934,0.14094
1995,46-65 y.,1st Quintile,"Dropout, No School Degree",0.04708,61,589,0.02996,0.06420
1995,46-65 y.,2nd Quintile,Secondary School Degree,0.71309,412,665,0.67869,0.74750
1995,46-65 y.,2nd Quintile,Intermediate School Degree,0.10366,76,665,0.08048,0.12685
1995,46-65 y.,2nd Quintile,Other Degree,0.07416,102,665,0.05423,0.09410
1995,46-65 y.,2nd Quintile,"Dropout, No School Degree",0.04514,75,665,0.02935,0.06093
1995,46-65 y.,3rd Quintile,Secondary School Degree,0.69732,422,719,0.66372,0.73093
1995,46-65 y.,3rd Quintile,Intermediate School Degree,0.13435,108,719,0.10941,0.15930
1995,46-65 y.,3rd Quintile,Upper Secondary Degree,0.05472,36,719,0.03808,0.07135
1995,46-65 y.,3rd Quintile,Other Degree,0.06825,106,719,0.04981,0.08670
1995,46-65 y.,3rd Quintile,"Dropout, No School Degree",0.02425,47,719,0.01300,0.03551
1995,46-65 y.,4th Quintile,Secondary School Degree,0.66432,503,863,0.63279,0.69584
1995,46-65 y.,4th Quintile,Intermediate School Degree,0.16840,154,863,0.14342,0.19338
1995,46-65 y.,4th Quintile,Upper Secondary Degree,0.07517,69,863,0.05757,0.09277
1995,46-65 y.,4th Quintile,Other Degree,0.04527,98,863,0.03139,0.05915
1995,46-65 y.,4th Quintile,"Dropout, No School Degree",0.01330,39,863,0.00565,0.02094
1995,46-65 y.,5th Quintile,Secondary School Degree,0.43862,412,938,0.40685,0.47040
1995,46-65 y.,5th Quintile,Intermediate School Degree,0.28528,256,938,0.25637,0.31419
1995,46-65 y.,5th Quintile,Technical School Degree,0.05169,34,938,0.03751,0.06586
1995,46-65 y.,5th Quintile,Upper Secondary Degree,0.19071,179,938,0.16556,0.21587
1995,46-65 y.,5th Quintile,Other Degree,0.01885,57,938,0.01015,0.02756
1995,66 and older,1st Quintile,Secondary School Degree,0.81701,235,235,0.76747,0.86655
1995,66 and older,2nd Quintile,Secondary School Degree,0.81104,322,375,0.77137,0.85072
1995,66 and older,2nd Quintile,Intermediate School Degree,0.14487,53,375,0.10920,0.18055
1995,66 and older,3rd Quintile,Secondary School Degree,0.79057,253,301,0.74453,0.83662
1995,66 and older,3rd Quintile,Intermediate School Degree,0.16829,48,301,0.12595,0.21063
1995,66 and older,4th Quintile,Secondary School Degree,0.60609,166,223,0.54181,0.67036
1995,66 and older,4th Quintile,Intermediate School Degree,0.22537,57,223,0.17041,0.28034
1995,66 and older,5th Quintile,Secondary School Degree,0.45769,115,194,0.38740,0.52798
1995,66 and older,5th Quintile,Intermediate School Degree,0.26496,45,194,0.20270,0.32722
1995,66 and older,5th Quintile,Upper Secondary Degree,0.18346,34,194,0.12885,0.23806
1996,17-29 y.,1st Quintile,Secondary School Degree,0.25888,204,641,0.22494,0.29281
1996,17-29 y.,1st Quintile,Intermediate School Degree,0.27833,218,641,0.24361,0.31305
1996,17-29 y.,1st Quintile,Upper Secondary Degree,0.15782,95,641,0.12957,0.18606
1996,17-29 y.,1st Quintile,Other Degree,0.08211,59,641,0.06084,0.10338
1996,17-29 y.,1st Quintile,No School Degree Yet,0.08779,65,641,0.06586,0.10971
1996,17-29 y.,2nd Quintile,Secondary School Degree,0.24785,191,605,0.21342,0.28228
1996,17-29 y.,2nd Quintile,Intermediate School Degree,0.32371,222,605,0.28640,0.36103
1996,17-29 y.,2nd Quintile,Upper Secondary Degree,0.15612,67,605,0.12717,0.18506
1996,17-29 y.,2nd Quintile,Other Degree,0.06039,56,605,0.04139,0.07939
1996,17-29 y.,2nd Quintile,No School Degree Yet,0.09580,69,605,0.07233,0.11927
1996,17-29 y.,3rd Quintile,Secondary School Degree,0.22806,138,518,0.19189,0.26422
1996,17-29 y.,3rd Quintile,Intermediate School Degree,0.36336,232,518,0.32190,0.40482
1996,17-29 y.,3rd Quintile,Upper Secondary Degree,0.16635,92,518,0.13425,0.19845
1996,17-29 y.,3rd Quintile,No School Degree Yet,0.10514,56,518,0.07870,0.13159
1996,17-29 y.,4th Quintile,Secondary School Degree,0.27385,178,575,0.23736,0.31033
1996,17-29 y.,4th Quintile,Intermediate School Degree,0.34357,239,575,0.30472,0.38242
1996,17-29 y.,4th Quintile,Upper Secondary Degree,0.17879,109,575,0.14744,0.21013
1996,17-29 y.,4th Quintile,No School Degree Yet,0.08569,49,575,0.06279,0.10859
1996,17-29 y.,5th Quintile,Secondary School Degree,0.19166,85,385,0.15229,0.23103
1996,17-29 y.,5th Quintile,Intermediate School Degree,0.29639,143,385,0.25072,0.34207
1996,17-29 y.,5th Quintile,Upper Secondary Degree,0.23951,107,385,0.19682,0.28220
1996,17-29 y.,5th Quintile,No School Degree Yet,0.12948,50,385,0.09590,0.16306
1996,30-45 y.,1st Quintile,Secondary School Degree,0.40739,282,786,0.37302,0.44176
1996,30-45 y.,1st Quintile,Intermediate School Degree,0.27548,256,786,0.24422,0.30673
1996,30-45 y.,1st Quintile,Upper Secondary Degree,0.07848,52,786,0.05966,0.09729
1996,30-45 y.,1st Quintile,Other Degree,0.13528,150,786,0.11136,0.15921
1996,30-45 y.,1st Quintile,"Dropout, No School Degree",0.04501,46,786,0.03051,0.05952
1996,30-45 y.,2nd Quintile,Secondary School Degree,0.37487,322,969,0.34437,0.40536
1996,30-45 y.,2nd Quintile,Intermediate School Degree,0.37626,408,969,0.34574,0.40678
1996,30-45 y.,2nd Quintile,Upper Secondary Degree,0.09307,85,969,0.07477,0.11137
1996,30-45 y.,2nd Quintile,Other Degree,0.07243,109,969,0.05610,0.08875
1996,30-45 y.,2nd Quintile,"Dropout, No School Degree",0.03486,45,969,0.02330,0.04641
1996,30-45 y.,3rd Quintile,Secondary School Degree,0.37829,315,870,0.34604,0.41053
1996,30-45 y.,3rd Quintile,Intermediate School Degree,0.36976,387,870,0.33766,0.40185
1996,30-45 y.,3rd Quintile,Upper Secondary Degree,0.11892,100,870,0.09740,0.14045
1996,30-45 y.,3rd Quintile,Other Degree,0.05217,68,870,0.03739,0.06696
1996,30-45 y.,4th Quintile,Secondary School Degree,0.32512,247,849,0.29359,0.35664
1996,30-45 y.,4th Quintile,Intermediate School Degree,0.33299,334,849,0.30127,0.36471
1996,30-45 y.,4th Quintile,Technical School Degree,0.06628,44,849,0.04953,0.08302
1996,30-45 y.,4th Quintile,Upper Secondary Degree,0.20946,180,849,0.18207,0.23685
1996,30-45 y.,4th Quintile,Other Degree,0.04094,44,849,0.02760,0.05427
1996,30-45 y.,5th Quintile,Secondary School Degree,0.23000,168,724,0.19932,0.26067
1996,30-45 y.,5th Quintile,Intermediate School Degree,0.27170,237,724,0.23927,0.30412
1996,30-45 y.,5th Quintile,Technical School Degree,0.07480,58,724,0.05562,0.09398
1996,30-45 y.,5th Quintile,Upper Secondary Degree,0.35802,261,724,0.32307,0.39297
1996,46-65 y.,1st Quintile,Secondary School Degree,0.66211,319,570,0.62324,0.70097
1996,46-65 y.,1st Quintile,Intermediate School Degree,0.07412,37,570,0.05259,0.09564
1996,46-65 y.,1st Quintile,Other Degree,0.13495,143,570,0.10688,0.16303
1996,46-65 y.,1st Quintile,"Dropout, No School Degree",0.05911,71,570,0.03973,0.07849
1996,46-65 y.,2nd Quintile,Secondary School Degree,0.71791,358,596,0.68176,0.75407
1996,46-65 y.,2nd Quintile,Intermediate School Degree,0.10722,73,596,0.08236,0.13208
1996,46-65 y.,2nd Quintile,Other Degree,0.08124,107,596,0.05929,0.10319
1996,46-65 y.,2nd Quintile,"Dropout, No School Degree",0.03367,58,596,0.01917,0.04816
1996,46-65 y.,3rd Quintile,Secondary School Degree,0.67089,463,773,0.63774,0.70404
1996,46-65 y.,3rd Quintile,Intermediate School Degree,0.16289,135,773,0.13684,0.18894
1996,46-65 y.,3rd Quintile,Upper Secondary Degree,0.06720,40,773,0.04954,0.08486
1996,46-65 y.,3rd Quintile,Other Degree,0.05742,94,773,0.04101,0.07384
1996,46-65 y.,3rd Quintile,"Dropout, No School Degree",0.02024,41,773,0.01030,0.03017
1996,46-65 y.,4th Quintile,Secondary School Degree,0.66547,499,850,0.63373,0.69721
1996,46-65 y.,4th Quintile,Intermediate School Degree,0.17130,166,850,0.14595,0.19664
1996,46-65 y.,4th Quintile,Upper Secondary Degree,0.07843,64,850,0.06035,0.09651
1996,46-65 y.,4th Quintile,Other Degree,0.03675,80,850,0.02410,0.04941
1996,46-65 y.,4th Quintile,"Dropout, No School Degree",0.01832,41,850,0.00930,0.02735
1996,46-65 y.,5th Quintile,Secondary School Degree,0.40872,383,946,0.37738,0.44006
1996,46-65 y.,5th Quintile,Intermediate School Degree,0.31511,278,946,0.28549,0.34473
1996,46-65 y.,5th Quintile,Technical School Degree,0.04837,34,946,0.03469,0.06205
1996,46-65 y.,5th Quintile,Upper Secondary Degree,0.19351,192,946,0.16832,0.21869
1996,46-65 y.,5th Quintile,Other Degree,0.02618,59,946,0.01600,0.03636
1996,66 and older,1st Quintile,Secondary School Degree,0.79325,252,252,0.74315,0.84335
1996,66 and older,2nd Quintile,Secondary School Degree,0.82961,307,349,0.79011,0.86912
1996,66 and older,2nd Quintile,Intermediate School Degree,0.11016,42,349,0.07727,0.14306
1996,66 and older,3rd Quintile,Secondary School Degree,0.77256,251,300,0.72505,0.82007
1996,66 and older,3rd Quintile,Intermediate School Degree,0.18843,49,300,0.14410,0.23275
1996,66 and older,4th Quintile,Secondary School Degree,0.64084,194,247,0.58089,0.70080
1996,66 and older,4th Quintile,Intermediate School Degree,0.21598,53,247,0.16456,0.26741
1996,66 and older,5th Quintile,Secondary School Degree,0.43640,100,182,0.36415,0.50865
1996,66 and older,5th Quintile,Intermediate School Degree,0.27050,49,182,0.20579,0.33522
1996,66 and older,5th Quintile,Upper Secondary Degree,0.18672,33,182,0.12995,0.24349
1997,17-29 y.,1st Quintile,Secondary School Degree,0.25710,185,578,0.22144,0.29276
1997,17-29 y.,1st Quintile,Intermediate School Degree,0.25282,191,578,0.21736,0.28829
1997,17-29 y.,1st Quintile,Upper Secondary Degree,0.15234,73,578,0.12302,0.18166
1997,17-29 y.,1st Quintile,Other Degree,0.08030,57,578,0.05813,0.10248
1997,17-29 y.,1st Quintile,No School Degree Yet,0.09355,72,578,0.06979,0.11731
1997,17-29 y.,2nd Quintile,Secondary School Degree,0.24673,181,551,0.21070,0.28276
1997,17-29 y.,2nd Quintile,Intermediate School Degree,0.35188,231,551,0.31197,0.39179
1997,17-29 y.,2nd Quintile,Upper Secondary Degree,0.11974,62,551,0.09260,0.14687
1997,17-29 y.,2nd Quintile,No School Degree Yet,0.10432,77,551,0.07877,0.12987
1997,17-29 y.,3rd Quintile,Secondary School Degree,0.20874,132,496,0.17293,0.24454
1997,17-29 y.,3rd Quintile,Intermediate School Degree,0.32249,206,496,0.28132,0.36367
1997,17-29 y.,3rd Quintile,Upper Secondary Degree,0.20514,97,496,0.16956,0.24071
1997,17-29 y.,3rd Quintile,No School Degree Yet,0.10145,61,496,0.07486,0.12805
1997,17-29 y.,4th Quintile,Secondary School Degree,0.23278,160,560,0.19774,0.26781
1997,17-29 y.,4th Quintile,Intermediate School Degree,0.34734,221,560,0.30787,0.38681
1997,17-29 y.,4th Quintile,Upper Secondary Degree,0.21594,129,560,0.18182,0.25005
1997,17-29 y.,4th Quintile,No School Degree Yet,0.07928,50,560,0.05689,0.10168
1997,17-29 y.,5th Quintile,Secondary School Degree,0.20000,92,385,0.16000,0.24001
1997,17-29 y.,5th Quintile,Intermediate School Degree,0.28672,141,385,0.24149,0.33195
1997,17-29 y.,5th Quintile,Upper Secondary Degree,0.23987,100,385,0.19716,0.28258
1997,17-29 y.,5th Quintile,No School Degree Yet,0.14645,52,385,0.11109,0.18182
1997,30-45 y.,1st Quintile,Secondary School Degree,0.41361,276,737,0.37803,0.44919
1997,30-45 y.,1st Quintile,Intermediate School Degree,0.28703,231,737,0.25435,0.31971
1997,30-45 y.,1st Quintile,Upper Secondary Degree,0.07498,50,737,0.05596,0.09401
1997,30-45 y.,1st Quintile,Other Degree,0.14203,141,737,0.11681,0.16725
1997,30-45 y.,1st Quintile,"Dropout, No School Degree",0.03644,39,737,0.02290,0.04998
1997,30-45 y.,2nd Quintile,Secondary School Degree,0.37946,318,956,0.34868,0.41023
1997,30-45 y.,2nd Quintile,Intermediate School Degree,0.38540,409,956,0.35453,0.41627
1997,30-45 y.,2nd Quintile,Upper Secondary Degree,0.09610,90,956,0.07741,0.11480
1997,30-45 y.,2nd Quintile,Other Degree,0.06266,92,956,0.04729,0.07803
1997,30-45 y.,2nd Quintile,"Dropout, No School Degree",0.04062,47,956,0.02810,0.05313
1997,30-45 y.,3rd Quintile,Secondary School Degree,0.32331,275,847,0.29179,0.35483
1997,30-45 y.,3rd Quintile,Intermediate School Degree,0.37889,393,847,0.34620,0.41158
1997,30-45 y.,3rd Quintile,Upper Secondary Degree,0.15020,114,847,0.12613,0.17428
1997,30-45 y.,3rd Quintile,Other Degree,0.06082,65,847,0.04471,0.07693
1997,30-45 y.,4th Quintile,Secondary School Degree,0.33422,262,844,0.30237,0.36606
1997,30-45 y.,4th Quintile,Intermediate School Degree,0.32952,309,844,0.29779,0.36125
1997,30-45 y.,4th Quintile,Technical School Degree,0.07699,52,844,0.05899,0.09498
1997,30-45 y.,4th Quintile,Upper Secondary Degree,0.20136,171,844,0.17429,0.22843
1997,30-45 y.,4th Quintile,Other Degree,0.03170,50,844,0.01987,0.04353
1997,30-45 y.,5th Quintile,Secondary School Degree,0.21820,166,756,0.18874,0.24767
1997,30-45 y.,5th Quintile,Intermediate School Degree,0.29767,263,756,0.26505,0.33028
1997,30-45 y.,5th Quintile,Technical School Degree,0.07824,64,756,0.05908,0.09739
1997,30-45 y.,5th Quintile,Upper Secondary Degree,0.34950,263,756,0.31549,0.38351
1997,46-65 y.,1st Quintile,Secondary School Degree,0.65846,295,537,0.61831,0.69860
1997,46-65 y.,1st Quintile,Intermediate School Degree,0.09135,48,537,0.06696,0.11575
1997,46-65 y.,1st Quintile,Other Degree,0.12149,124,537,0.09383,0.14915
1997,46-65 y.,1st Quintile,"Dropout, No School Degree",0.06151,70,537,0.04117,0.08185
1997,46-65 y.,2nd Quintile,Secondary School Degree,0.68595,356,625,0.64954,0.72237
1997,46-65 y.,2nd Quintile,Intermediate School Degree,0.12299,94,625,0.09722,0.14876
1997,46-65 y.,2nd Quintile,Other Degree,0.09321,118,625,0.07040,0.11602
1997,46-65 y.,2nd Quintile,"Dropout, No School Degree",0.03802,57,625,0.02302,0.05303
1997,46-65 y.,3rd Quintile,Secondary School Degree,0.68607,419,705,0.65179,0.72036
1997,46-65 y.,3rd Quintile,Intermediate School Degree,0.15724,123,705,0.13035,0.18413
1997,46-65 y.,3rd Quintile,Upper Secondary Degree,0.05965,37,705,0.04216,0.07715
1997,46-65 y.,3rd Quintile,Other Degree,0.06261,90,705,0.04471,0.08051
1997,46-65 y.,3rd Quintile,"Dropout, No School Degree",0.02123,36,705,0.01058,0.03187
1997,46-65 y.,4th Quintile,Secondary School Degree,0.64161,498,882,0.60995,0.67328
1997,46-65 y.,4th Quintile,Intermediate School Degree,0.17996,192,882,0.15459,0.20532
1997,46-65 y.,4th Quintile,Upper Secondary Degree,0.09027,84,882,0.07135,0.10920
1997,46-65 y.,4th Quintile,Other Degree,0.04162,69,882,0.02843,0.05480
1997,46-65 y.,4th Quintile,"Dropout, No School Degree",0.01555,39,882,0.00738,0.02372
1997,46-65 y.,5th Quintile,Secondary School Degree,0.41016,383,942,0.37873,0.44159
1997,46-65 y.,5th Quintile,Intermediate School Degree,0.30813,275,942,0.27862,0.33763
1997,46-65 y.,5th Quintile,Technical School Degree,0.05035,34,942,0.03638,0.06433
1997,46-65 y.,5th Quintile,Upper Secondary Degree,0.19347,191,942,0.16823,0.21871
1997,46-65 y.,5th Quintile,Other Degree,0.02194,59,942,0.01258,0.03130
1997,66 and older,1st Quintile,Secondary School Degree,0.81431,263,263,0.76723,0.86140
1997,66 and older,2nd Quintile,Secondary School Degree,0.82842,330,370,0.78995,0.86689
1997,66 and older,2nd Quintile,Intermediate School Degree,0.10900,40,370,0.07720,0.14080
1997,66 and older,3rd Quintile,Secondary School Degree,0.75278,257,310,0.70468,0.80088
1997,66 and older,3rd Quintile,Intermediate School Degree,0.18920,53,310,0.14553,0.23287
1997,66 and older,4th Quintile,Secondary School Degree,0.67606,169,211,0.61277,0.73936
1997,66 and older,4th Quintile,Intermediate School Degree,0.18567,42,211,0.13308,0.23826
