year,age_gr,bula_h,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,46-65 y.,Hesse,Intermediate School Degree,0.16220,36,202,0.11123,0.21316
1997,46-65 y.,Hesse,Other Degree,0.10293,48,202,0.06092,0.14493
1997,46-65 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.76056,124,124,0.68514,0.83598
1997,46-65 y.,Baden-Wuerttemberg,Secondary School Degree,0.57519,194,417,0.52769,0.62269
1997,46-65 y.,Baden-Wuerttemberg,Intermediate School Degree,0.13775,43,417,0.10463,0.17087
1997,46-65 y.,Baden-Wuerttemberg,Other Degree,0.09682,114,417,0.06841,0.12524
1997,46-65 y.,Baden-Wuerttemberg,"Dropout, No School Degree",0.05180,66,417,0.03050,0.07309
1997,46-65 y.,Bavaria,Secondary School Degree,0.54830,214,409,0.50001,0.59659
1997,46-65 y.,Bavaria,Intermediate School Degree,0.19381,78,409,0.15546,0.23217
1997,46-65 y.,Bavaria,Upper Secondary Degree,0.11031,37,409,0.07991,0.14071
1997,46-65 y.,Bavaria,Other Degree,0.06427,80,409,0.04047,0.08806
1997,46-65 y.,Berlin,Secondary School Degree,0.44645,66,145,0.36525,0.52765
1997,46-65 y.,Berlin,Intermediate School Degree,0.28111,46,145,0.20768,0.35453
1997,46-65 y.,Berlin,Upper Secondary Degree,0.17174,33,145,0.11014,0.23334
1997,46-65 y.,Brandenburg,Secondary School Degree,0.52951,97,159,0.45168,0.60734
1997,46-65 y.,Brandenburg,Intermediate School Degree,0.28887,62,159,0.21820,0.35954
1997,46-65 y.,Mecklenburg-Western Pomerania,Secondary School Degree,0.52819,64,109,0.43403,0.62234
1997,46-65 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.26180,45,109,0.17889,0.34472
1997,46-65 y.,Saxony,Secondary School Degree,0.60768,208,358,0.55703,0.65833
1997,46-65 y.,Saxony,Intermediate School Degree,0.28578,112,358,0.23891,0.33264
1997,46-65 y.,Saxony,Upper Secondary Degree,0.09258,38,358,0.06252,0.12265
1997,46-65 y.,Saxony-Anhalt,Secondary School Degree,0.67096,137,194,0.60467,0.73725
1997,46-65 y.,Saxony-Anhalt,Intermediate School Degree,0.22904,57,194,0.16975,0.28833
1997,46-65 y.,Thuringa,Secondary School Degree,0.70785,125,181,0.64141,0.77428
1997,46-65 y.,Thuringa,Intermediate School Degree,0.24129,56,181,0.17879,0.30380
1997,66 and older,Lower Saxony,Secondary School Degree,0.74623,96,96,0.65872,0.83374
1997,66 and older,North Rhine-Westphalia,Secondary School Degree,0.76748,208,208,0.70993,0.82502
1997,66 and older,Hesse,Secondary School Degree,0.71534,75,75,0.61253,0.81816
1997,66 and older,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.74519,76,76,0.64657,0.84381
1997,66 and older,Baden-Wuerttemberg,Secondary School Degree,0.76563,135,135,0.69390,0.83735
1997,66 and older,Bavaria,Secondary School Degree,0.62528,127,164,0.55097,0.69959
1997,66 and older,Bavaria,Intermediate School Degree,0.20571,37,164,0.14366,0.26777
1997,66 and older,Brandenburg,Secondary School Degree,0.82468,54,54,0.72230,0.92705
1997,66 and older,Saxony,Secondary School Degree,0.81638,111,111,0.74403,0.88874
1997,66 and older,Saxony-Anhalt,Secondary School Degree,0.86190,71,71,0.78108,0.94272
1997,66 and older,Thuringa,Secondary School Degree,0.91801,73,73,0.85464,0.98138
1998,17-29 y.,Lower Saxony,Secondary School Degree,0.16353,51,198,0.11188,0.21517
1998,17-29 y.,Lower Saxony,Intermediate School Degree,0.38666,105,198,0.31866,0.45467
1998,17-29 y.,Lower Saxony,Upper Secondary Degree,0.16733,42,198,0.11521,0.21946
1998,17-29 y.,North Rhine-Westphalia,Secondary School Degree,0.21159,150,542,0.17717,0.24600
1998,17-29 y.,North Rhine-Westphalia,Intermediate School Degree,0.21674,140,542,0.18202,0.25146
1998,17-29 y.,North Rhine-Westphalia,Technical School Degree,0.08588,46,542,0.06227,0.10949
1998,17-29 y.,North Rhine-Westphalia,Upper Secondary Degree,0.20192,105,542,0.16809,0.23575
1998,17-29 y.,North Rhine-Westphalia,Other Degree,0.04332,33,542,0.02617,0.06048
1998,17-29 y.,North Rhine-Westphalia,No School Degree Yet,0.10890,68,542,0.08265,0.13515
1998,17-29 y.,Hesse,Secondary School Degree,0.23208,52,141,0.16215,0.30201
1998,17-29 y.,Hesse,Intermediate School Degree,0.22294,45,141,0.15399,0.29188
1998,17-29 y.,Hesse,Upper Secondary Degree,0.30804,44,141,0.23156,0.38452
1998,17-29 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.36754,65,112,0.27784,0.45723
1998,17-29 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.32743,47,112,0.24013,0.41474
1998,17-29 y.,Baden-Wuerttemberg,Secondary School Degree,0.29361,156,375,0.24745,0.33976
1998,17-29 y.,Baden-Wuerttemberg,Intermediate School Degree,0.22010,83,375,0.17811,0.26209
1998,17-29 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.21945,71,375,0.17750,0.26139
1998,17-29 y.,Baden-Wuerttemberg,Other Degree,0.05020,31,375,0.02807,0.07232
1998,17-29 y.,Baden-Wuerttemberg,No School Degree Yet,0.08420,34,375,0.05605,0.11234
1998,17-29 y.,Bavaria,Secondary School Degree,0.31416,149,346,0.26518,0.36314
1998,17-29 y.,Bavaria,Intermediate School Degree,0.22877,104,346,0.18444,0.27309
1998,17-29 y.,Bavaria,Upper Secondary Degree,0.16610,57,346,0.12683,0.20537
1998,17-29 y.,Bavaria,No School Degree Yet,0.11997,36,346,0.08568,0.15426
1998,17-29 y.,Berlin,Intermediate School Degree,0.36131,40,40,0.21054,0.51208
1998,17-29 y.,Brandenburg,Intermediate School Degree,0.56799,76,76,0.45588,0.68010
1998,17-29 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.55163,54,54,0.41774,0.68553
1998,17-29 y.,Saxony,Intermediate School Degree,0.54935,137,179,0.47626,0.62245
1998,17-29 y.,Saxony,Upper Secondary Degree,0.15163,42,179,0.09894,0.20432
1998,17-29 y.,Saxony-Anhalt,Intermediate School Degree,0.54862,75,75,0.43524,0.66201
1998,17-29 y.,Thuringa,Intermediate School Degree,0.58958,92,92,0.48851,0.69065
1998,30-45 y.,Schleswig-Holstein,Secondary School Degree,0.31800,36,110,0.23057,0.40543
1998,30-45 y.,Schleswig-Holstein,Intermediate School Degree,0.31890,41,110,0.23141,0.40640
1998,30-45 y.,Schleswig-Holstein,Upper Secondary Degree,0.23937,33,110,0.15926,0.31947
1998,30-45 y.,Lower Saxony,Secondary School Degree,0.29409,123,375,0.24792,0.34027
1998,30-45 y.,Lower Saxony,Intermediate School Degree,0.30797,129,375,0.26118,0.35476
1998,30-45 y.,Lower Saxony,Upper Secondary Degree,0.19543,78,375,0.15524,0.23562
1998,30-45 y.,Lower Saxony,Other Degree,0.06719,45,375,0.04182,0.09256
1998,30-45 y.,North Rhine-Westphalia,Secondary School Degree,0.31143,308,899,0.28114,0.34172
1998,30-45 y.,North Rhine-Westphalia,Intermediate School Degree,0.28086,264,899,0.25147,0.31026
1998,30-45 y.,North Rhine-Westphalia,Technical School Degree,0.06527,58,899,0.04911,0.08142
1998,30-45 y.,North Rhine-Westphalia,Upper Secondary Degree,0.19794,182,899,0.17188,0.22401
1998,30-45 y.,North Rhine-Westphalia,Other Degree,0.06925,87,899,0.05264,0.08585
1998,30-45 y.,Hesse,Secondary School Degree,0.26536,85,258,0.21138,0.31934
1998,30-45 y.,Hesse,Intermediate School Degree,0.24379,77,258,0.19129,0.29629
1998,30-45 y.,Hesse,Upper Secondary Degree,0.19802,53,258,0.14930,0.24674
1998,30-45 y.,Hesse,Other Degree,0.10732,43,258,0.06948,0.14517
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.47620,133,260,0.41537,0.53702
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.22067,61,260,0.17017,0.27118
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.08236,32,260,0.04888,0.11584
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.10162,34,260,0.06482,0.13842
1998,30-45 y.,Baden-Wuerttemberg,Secondary School Degree,0.38705,255,571,0.34706,0.42703
1998,30-45 y.,Baden-Wuerttemberg,Intermediate School Degree,0.22253,140,571,0.18838,0.25668
1998,30-45 y.,Baden-Wuerttemberg,Technical School Degree,0.06199,35,571,0.04220,0.08179
1998,30-45 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.16742,74,571,0.13677,0.19807
1998,30-45 y.,Baden-Wuerttemberg,Other Degree,0.05571,67,571,0.03688,0.07454
1998,30-45 y.,Bavaria,Secondary School Degree,0.37205,253,559,0.33194,0.41215
1998,30-45 y.,Bavaria,Intermediate School Degree,0.28684,173,559,0.24931,0.32437
1998,30-45 y.,Bavaria,Upper Secondary Degree,0.17683,93,559,0.14518,0.20849
1998,30-45 y.,Bavaria,Other Degree,0.04849,40,559,0.03067,0.06631
1998,30-45 y.,Berlin,Intermediate School Degree,0.38922,83,142,0.30874,0.46970
1998,30-45 y.,Berlin,Upper Secondary Degree,0.33153,59,142,0.25383,0.40924
1998,30-45 y.,Brandenburg,Intermediate School Degree,0.63042,124,160,0.55539,0.70545
1998,30-45 y.,Brandenburg,Upper Secondary Degree,0.21609,36,160,0.15212,0.28007
1998,30-45 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.76725,97,97,0.68271,0.85178
1998,30-45 y.,Saxony,Secondary School Degree,0.13450,49,375,0.09993,0.16908
1998,30-45 y.,Saxony,Intermediate School Degree,0.63994,250,375,0.59129,0.68859
1998,30-45 y.,Saxony,Upper Secondary Degree,0.19806,76,375,0.15767,0.23846
1998,30-45 y.,Saxony-Anhalt,Secondary School Degree,0.15477,33,171,0.10040,0.20914
1998,30-45 y.,Saxony-Anhalt,Intermediate School Degree,0.71451,138,171,0.64662,0.78241
1998,30-45 y.,Thuringa,Intermediate School Degree,0.69921,180,180,0.63202,0.76639
1998,46-65 y.,Schleswig-Holstein,Secondary School Degree,0.57328,54,54,0.44012,0.70644
1998,46-65 y.,Lower Saxony,Secondary School Degree,0.61051,194,286,0.55390,0.66713
1998,46-65 y.,Lower Saxony,Intermediate School Degree,0.17487,61,286,0.13077,0.21897
1998,46-65 y.,Lower Saxony,Other Degree,0.05207,31,286,0.02627,0.07786
1998,46-65 y.,North Rhine-Westphalia,Secondary School Degree,0.55252,436,811,0.51827,0.58676
1998,46-65 y.,North Rhine-Westphalia,Intermediate School Degree,0.15752,117,811,0.13243,0.18261
1998,46-65 y.,North Rhine-Westphalia,Upper Secondary Degree,0.09371,77,811,0.07364,0.11378
1998,46-65 y.,North Rhine-Westphalia,Other Degree,0.07556,125,811,0.05735,0.09376
1998,46-65 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.03200,56,811,0.01988,0.04412
1998,46-65 y.,Hesse,Secondary School Degree,0.51121,143,228,0.44618,0.57624
1998,46-65 y.,Hesse,Intermediate School Degree,0.14069,39,228,0.09546,0.18592
1998,46-65 y.,Hesse,Other Degree,0.09825,46,228,0.05953,0.13697
1998,46-65 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.68998,143,143,0.61391,0.76605
1998,46-65 y.,Baden-Wuerttemberg,Secondary School Degree,0.49670,209,465,0.45120,0.54219
1998,46-65 y.,Baden-Wuerttemberg,Intermediate School Degree,0.13874,50,465,0.10729,0.17019
1998,46-65 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.09740,38,465,0.07042,0.12438
1998,46-65 y.,Baden-Wuerttemberg,Other Degree,0.09773,109,465,0.07071,0.12475
1998,46-65 y.,Baden-Wuerttemberg,"Dropout, No School Degree",0.05059,59,465,0.03064,0.07053
1998,46-65 y.,Bavaria,Secondary School Degree,0.49648,257,466,0.45103,0.54192
1998,46-65 y.,Bavaria,Intermediate School Degree,0.17395,89,466,0.13950,0.20841
1998,46-65 y.,Bavaria,Upper Secondary Degree,0.10985,41,466,0.08143,0.13827
1998,46-65 y.,Bavaria,Other Degree,0.07570,79,466,0.05166,0.09974
1998,46-65 y.,Berlin,Secondary School Degree,0.41813,61,147,0.33812,0.49815
1998,46-65 y.,Berlin,Intermediate School Degree,0.29111,50,147,0.21743,0.36480
1998,46-65 y.,Berlin,Upper Secondary Degree,0.19717,36,147,0.13263,0.26170
1998,46-65 y.,Brandenburg,Secondary School Degree,0.51917,106,173,0.44450,0.59384
1998,46-65 y.,Brandenburg,Intermediate School Degree,0.29773,67,173,0.22939,0.36607
1998,46-65 y.,Mecklenburg-Western Pomerania,Secondary School Degree,0.52150,65,110,0.42772,0.61528
1998,46-65 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.24965,45,110,0.16840,0.33091
1998,46-65 y.,Saxony,Secondary School Degree,0.58105,215,377,0.53118,0.63092
1998,46-65 y.,Saxony,Intermediate School Degree,0.29780,124,377,0.25158,0.34402
1998,46-65 y.,Saxony,Upper Secondary Degree,0.08496,38,377,0.05677,0.11314
1998,46-65 y.,Saxony-Anhalt,Secondary School Degree,0.62745,146,212,0.56221,0.69269
1998,46-65 y.,Saxony-Anhalt,Intermediate School Degree,0.23848,66,212,0.18098,0.29598
1998,46-65 y.,Thuringa,Secondary School Degree,0.61834,126,193,0.54962,0.68706
1998,46-65 y.,Thuringa,Intermediate School Degree,0.27083,67,193,0.20797,0.33368
1998,66 and older,Lower Saxony,Secondary School Degree,0.67922,97,97,0.58584,0.77259
1998,66 and older,North Rhine-Westphalia,Secondary School Degree,0.72524,243,278,0.67267,0.77781
1998,66 and older,North Rhine-Westphalia,Intermediate School Degree,0.10969,35,278,0.07289,0.14650
1998,66 and older,Hesse,Secondary School Degree,0.67354,83,83,0.57204,0.77503
1998,66 and older,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.72795,92,92,0.63652,0.81939
1998,66 and older,Baden-Wuerttemberg,Secondary School Degree,0.75511,146,146,0.68511,0.82510
1998,66 and older,Bavaria,Secondary School Degree,0.62240,173,217,0.55775,0.68705
1998,66 and older,Bavaria,Intermediate School Degree,0.18870,44,217,0.13652,0.24089
1998,66 and older,Brandenburg,Secondary School Degree,0.80846,54,54,0.70252,0.91441
1998,66 and older,Saxony,Secondary School Degree,0.78797,114,114,0.71260,0.86333
1998,66 and older,Saxony-Anhalt,Secondary School Degree,0.79591,69,69,0.70011,0.89170
1998,66 and older,Thuringa,Secondary School Degree,0.88866,84,84,0.82099,0.95633
1999,17-29 y.,Lower Saxony,Secondary School Degree,0.19288,58,199,0.13792,0.24784
1999,17-29 y.,Lower Saxony,Intermediate School Degree,0.44141,109,199,0.37225,0.51058
1999,17-29 y.,Lower Saxony,Upper Secondary Degree,0.13074,32,199,0.08378,0.17770
1999,17-29 y.,North Rhine-Westphalia,Secondary School Degree,0.20051,128,491,0.16506,0.23596
1999,17-29 y.,North Rhine-Westphalia,Intermediate School Degree,0.23992,140,491,0.20211,0.27773
1999,17-29 y.,North Rhine-Westphalia,Technical School Degree,0.08453,43,491,0.05990,0.10916
1999,17-29 y.,North Rhine-Westphalia,Upper Secondary Degree,0.20120,105,491,0.16570,0.23670
1999,17-29 y.,North Rhine-Westphalia,No School Degree Yet,0.13849,75,491,0.10791,0.16908
1999,17-29 y.,Hesse,Secondary School Degree,0.26245,46,132,0.18710,0.33779
1999,17-29 y.,Hesse,Intermediate School Degree,0.23421,46,132,0.16169,0.30674
1999,17-29 y.,Hesse,Upper Secondary Degree,0.28983,40,132,0.21214,0.36752
1999,17-29 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.39761,58,97,0.29971,0.49551
1999,17-29 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.27779,39,97,0.18819,0.36739
1999,17-29 y.,Baden-Wuerttemberg,Secondary School Degree,0.31917,158,342,0.26969,0.36865
1999,17-29 y.,Baden-Wuerttemberg,Intermediate School Degree,0.23083,84,342,0.18611,0.27556
1999,17-29 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.20603,67,342,0.16310,0.24896
1999,17-29 y.,Baden-Wuerttemberg,No School Degree Yet,0.09344,33,342,0.06255,0.12433
1999,17-29 y.,Bavaria,Secondary School Degree,0.32858,136,298,0.27516,0.38200
1999,17-29 y.,Bavaria,Intermediate School Degree,0.28560,108,298,0.23423,0.33697
1999,17-29 y.,Bavaria,Upper Secondary Degree,0.17019,54,298,0.12745,0.21293
1999,17-29 y.,Berlin,Intermediate School Degree,0.31904,32,32,0.15496,0.48313
1999,17-29 y.,Brandenburg,Intermediate School Degree,0.54208,68,68,0.42278,0.66138
1999,17-29 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.49249,49,49,0.35105,0.63392
1999,17-29 y.,Saxony,Intermediate School Degree,0.56266,130,208,0.49508,0.63024
1999,17-29 y.,Saxony,Upper Secondary Degree,0.15636,47,208,0.10689,0.20584
1999,17-29 y.,Saxony,No School Degree Yet,0.11787,31,208,0.07394,0.16179
1999,17-29 y.,Saxony-Anhalt,Intermediate School Degree,0.55109,81,81,0.44210,0.66009
1999,17-29 y.,Thuringa,Intermediate School Degree,0.48819,72,72,0.37192,0.60446
1999,30-45 y.,Schleswig-Holstein,Secondary School Degree,0.38228,41,82,0.27645,0.48810
1999,30-45 y.,Schleswig-Holstein,Intermediate School Degree,0.32128,41,82,0.21958,0.42297
1999,30-45 y.,Lower Saxony,Secondary School Degree,0.27071,115,375,0.22567,0.31574
1999,30-45 y.,Lower Saxony,Intermediate School Degree,0.32931,133,375,0.28168,0.37694
1999,30-45 y.,Lower Saxony,Upper Secondary Degree,0.22346,85,375,0.18124,0.26568
1999,30-45 y.,Lower Saxony,Other Degree,0.06925,42,375,0.04352,0.09498
1999,30-45 y.,North Rhine-Westphalia,Secondary School Degree,0.32084,299,903,0.29037,0.35130
1999,30-45 y.,North Rhine-Westphalia,Intermediate School Degree,0.28241,258,903,0.25303,0.31179
1999,30-45 y.,North Rhine-Westphalia,Technical School Degree,0.06193,56,903,0.04620,0.07766
1999,30-45 y.,North Rhine-Westphalia,Upper Secondary Degree,0.20711,174,903,0.18066,0.23355
1999,30-45 y.,North Rhine-Westphalia,Other Degree,0.06796,85,903,0.05153,0.08438
1999,30-45 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.02114,31,903,0.01175,0.03052
1999,30-45 y.,Hesse,Secondary School Degree,0.26055,83,254,0.20647,0.31464
1999,30-45 y.,Hesse,Intermediate School Degree,0.22207,76,254,0.17085,0.27329
1999,30-45 y.,Hesse,Upper Secondary Degree,0.26679,59,254,0.21229,0.32128
1999,30-45 y.,Hesse,Other Degree,0.11494,36,254,0.07564,0.15425
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.46974,135,265,0.40954,0.52995
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.23095,63,265,0.18011,0.28179
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.08841,32,265,0.05417,0.12266
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Other Degree,0.10817,35,265,0.07070,0.14563
1999,30-45 y.,Baden-Wuerttemberg,Secondary School Degree,0.37793,249,567,0.33798,0.41787
1999,30-45 y.,Baden-Wuerttemberg,Intermediate School Degree,0.22220,140,567,0.18795,0.25645
1999,30-45 y.,Baden-Wuerttemberg,Technical School Degree,0.06550,33,567,0.04512,0.08588
1999,30-45 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.18086,77,567,0.14915,0.21257
1999,30-45 y.,Baden-Wuerttemberg,Other Degree,0.06488,68,567,0.04459,0.08518
1999,30-45 y.,Bavaria,Secondary School Degree,0.39150,261,571,0.35143,0.43157
1999,30-45 y.,Bavaria,Intermediate School Degree,0.26910,170,571,0.23269,0.30551
1999,30-45 y.,Bavaria,Upper Secondary Degree,0.19356,106,571,0.16113,0.22600
1999,30-45 y.,Bavaria,Other Degree,0.04585,34,571,0.02868,0.06302
1999,30-45 y.,Berlin,Intermediate School Degree,0.41915,83,138,0.33652,0.50177
1999,30-45 y.,Berlin,Upper Secondary Degree,0.32145,55,138,0.24324,0.39965
1999,30-45 y.,Brandenburg,Intermediate School Degree,0.73485,129,129,0.65838,0.81132
1999,30-45 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.77355,99,99,0.69068,0.85642
1999,30-45 y.,Saxony,Secondary School Degree,0.11928,46,375,0.08643,0.15212
1999,30-45 y.,Saxony,Intermediate School Degree,0.66530,256,375,0.61748,0.71313
1999,30-45 y.,Saxony,Upper Secondary Degree,0.19738,73,375,0.15704,0.23772
1999,30-45 y.,Saxony-Anhalt,Secondary School Degree,0.14957,32,200,0.10002,0.19913
1999,30-45 y.,Saxony-Anhalt,Intermediate School Degree,0.70009,136,200,0.63643,0.76376
1999,30-45 y.,Saxony-Anhalt,Upper Secondary Degree,0.13969,32,200,0.09153,0.18786
1999,30-45 y.,Thuringa,Intermediate School Degree,0.74817,183,183,0.68511,0.81123
1999,46-65 y.,Schleswig-Holstein,Secondary School Degree,0.60099,55,55,0.47038,0.73160
1999,46-65 y.,Lower Saxony,Secondary School Degree,0.65758,199,295,0.60334,0.71182
1999,46-65 y.,Lower Saxony,Intermediate School Degree,0.18116,64,295,0.13713,0.22519
1999,46-65 y.,Lower Saxony,Other Degree,0.05233,32,295,0.02688,0.07779
1999,46-65 y.,North Rhine-Westphalia,Secondary School Degree,0.56247,424,799,0.52805,0.59689
1999,46-65 y.,North Rhine-Westphalia,Intermediate School Degree,0.15991,118,799,0.13448,0.18534
1999,46-65 y.,North Rhine-Westphalia,Upper Secondary Degree,0.10603,82,799,0.08467,0.12739
1999,46-65 y.,North Rhine-Westphalia,Other Degree,0.08171,119,799,0.06271,0.10072
1999,46-65 y.,North Rhine-Westphalia,"Dropout, No School Degree",0.03516,56,799,0.02238,0.04794
1999,46-65 y.,Hesse,Secondary School Degree,0.50925,141,221,0.44318,0.57531
1999,46-65 y.,Hesse,Intermediate School Degree,0.15596,41,221,0.10801,0.20390
1999,46-65 y.,Hesse,Other Degree,0.09821,39,221,0.05888,0.13753
1999,46-65 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.68088,135,135,0.60196,0.75981
1999,46-65 y.,Baden-Wuerttemberg,Secondary School Degree,0.53339,203,439,0.48667,0.58011
1999,46-65 y.,Baden-Wuerttemberg,Intermediate School Degree,0.13597,47,439,0.10387,0.16807
1999,46-65 y.,Baden-Wuerttemberg,Upper Secondary Degree,0.09094,35,439,0.06401,0.11787
1999,46-65 y.,Baden-Wuerttemberg,Other Degree,0.10632,98,439,0.07745,0.13519
1999,46-65 y.,Baden-Wuerttemberg,"Dropout, No School Degree",0.05597,56,439,0.03444,0.07750
1999,46-65 y.,Bavaria,Secondary School Degree,0.53154,253,457,0.48574,0.57734
1999,46-65 y.,Bavaria,Intermediate School Degree,0.19334,89,457,0.15710,0.22959
1999,46-65 y.,Bavaria,Upper Secondary Degree,0.10588,37,457,0.07764,0.13413
1999,46-65 y.,Bavaria,Other Degree,0.08197,78,457,0.05679,0.10715
1999,46-65 y.,Berlin,Secondary School Degree,0.40091,57,146,0.32114,0.48068
1999,46-65 y.,Berlin,Intermediate School Degree,0.33145,53,146,0.25482,0.40807
1999,46-65 y.,Berlin,Upper Secondary Degree,0.19054,36,146,0.12662,0.25446
1999,46-65 y.,Brandenburg,Secondary School Degree,0.47258,97,198,0.40286,0.54230
1999,46-65 y.,Brandenburg,Intermediate School Degree,0.33799,69,198,0.27194,0.40405
1999,46-65 y.,Brandenburg,Upper Secondary Degree,0.15018,32,198,0.10030,0.20007
1999,46-65 y.,Mecklenburg-Western Pomerania,Secondary School Degree,0.52563,59,103,0.42872,0.62253
1999,46-65 y.,Mecklenburg-Western Pomerania,Intermediate School Degree,0.27657,44,103,0.18977,0.36338
1999,46-65 y.,Saxony,Secondary School Degree,0.57228,202,364,0.52139,0.62318
1999,46-65 y.,Saxony,Intermediate School Degree,0.30527,123,364,0.25789,0.35264
1999,46-65 y.,Saxony,Upper Secondary Degree,0.09707,39,364,0.06661,0.12753
1999,46-65 y.,Saxony-Anhalt,Secondary School Degree,0.61871,139,242,0.55739,0.68004
1999,46-65 y.,Saxony-Anhalt,Intermediate School Degree,0.26055,71,242,0.20513,0.31596
1999,46-65 y.,Saxony-Anhalt,Upper Secondary Degree,0.11342,32,242,0.07339,0.15346
1999,46-65 y.,Thuringa,Secondary School Degree,0.61583,132,206,0.54924,0.68241
1999,46-65 y.,Thuringa,Intermediate School Degree,0.30236,74,206,0.23949,0.36524
1999,66 and older,Lower Saxony,Secondary School Degree,0.64656,96,96,0.55043,0.74269
1999,66 and older,North Rhine-Westphalia,Secondary School Degree,0.76389,242,273,0.71342,0.81436
1999,66 and older,North Rhine-Westphalia,Intermediate School Degree,0.10495,31,273,0.06853,0.14138
1999,66 and older,Hesse,Secondary School Degree,0.67091,83,83,0.56921,0.77262
1999,66 and older,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.76125,94,94,0.67461,0.84790
1999,66 and older,Baden-Wuerttemberg,Secondary School Degree,0.75742,144,144,0.68717,0.82768
1999,66 and older,Bavaria,Secondary School Degree,0.65033,178,222,0.58746,0.71320
1999,66 and older,Bavaria,Intermediate School Degree,0.19597,44,222,0.14364,0.24831
1999,66 and older,Brandenburg,Secondary School Degree,0.84505,60,60,0.75271,0.93738
1999,66 and older,Saxony,Secondary School Degree,0.78432,116,116,0.70915,0.85949
1999,66 and older,Saxony-Anhalt,Secondary School Degree,0.82258,72,72,0.73372,0.91144
1999,66 and older,Thuringa,Secondary School Degree,0.90155,84,84,0.83745,0.96564
2000,17-29 y.,Schleswig-Holstein,Secondary School Degree,0.34161,33,65,0.22542,0.45780
2000,17-29 y.,Schleswig-Holstein,Intermediate School Degree,0.31293,32,65,0.19932,0.42653
2000,17-29 y.,Lower Saxony,Secondary School Degree,0.19441,82,356,0.15324,0.23557
2000,17-29 y.,Lower Saxony,Intermediate School Degree,0.41511,168,356,0.36385,0.46637
2000,17-29 y.,Lower Saxony,Upper Secondary Degree,0.21013,70,356,0.16775,0.25251
2000,17-29 y.,Lower Saxony,No School Degree Yet,0.08659,36,356,0.05734,0.11585
2000,17-29 y.,North Rhine-Westphalia,Secondary School Degree,0.20668,204,925,0.18057,0.23279
2000,17-29 y.,North Rhine-Westphalia,Intermediate School Degree,0.26528,265,925,0.23681,0.29375
2000,17-29 y.,North Rhine-Westphalia,Technical School Degree,0.08976,81,925,0.07133,0.10820
2000,17-29 y.,North Rhine-Westphalia,Upper Secondary Degree,0.25335,214,925,0.22531,0.28140
2000,17-29 y.,North Rhine-Westphalia,Other Degree,0.05152,51,925,0.03726,0.06577
2000,17-29 y.,North Rhine-Westphalia,No School Degree Yet,0.10955,110,925,0.08941,0.12968
2000,17-29 y.,Hesse,Secondary School Degree,0.22208,63,270,0.17241,0.27175
2000,17-29 y.,Hesse,Intermediate School Degree,0.32523,100,270,0.26925,0.38122
2000,17-29 y.,Hesse,Upper Secondary Degree,0.26688,75,270,0.21402,0.31974
2000,17-29 y.,Hesse,No School Degree Yet,0.09218,32,270,0.05761,0.12675
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.33370,75,182,0.26501,0.40240
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.31886,76,182,0.25097,0.38676
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.13196,31,182,0.08265,0.18127
2000,17-29 y.,Baden-Wuerttemberg,Secondary School Degree,0.30963,216,603,0.27270,0.34656
2000,17-29 y.,Baden-Wuerttemberg,Intermediate School Degree,0.28855,166,603,0.25236,0.32474
