year,bula_h,pgpsbil,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,North Rhine-Westphalia,Other Degree,0.04595,279,2434,0.03763,0.05427
1996,North Rhine-Westphalia,"Dropout, No School Degree",0.01755,123,2434,0.01233,0.02277
1996,North Rhine-Westphalia,No School Degree Yet,0.01986,73,2434,0.01431,0.02540
1996,Hesse,Secondary School Degree,0.39394,366,846,0.36099,0.42688
1996,Hesse,Intermediate School Degree,0.16237,170,846,0.13750,0.18723
1996,Hesse,Technical School Degree,0.03441,34,846,0.02212,0.04670
1996,Hesse,Upper Secondary Degree,0.13507,111,846,0.11202,0.15811
1996,Hesse,Other Degree,0.05126,112,846,0.03639,0.06613
1996,Hesse,"Dropout, No School Degree",0.02244,53,846,0.01245,0.03243
1996,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.46885,371,616,0.42941,0.50829
1996,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.13608,110,616,0.10898,0.16318
1996,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.06276,55,616,0.04359,0.08193
1996,"Rhineland-Palatinate, Saarland",Other Degree,0.06151,80,616,0.04252,0.08049
1996,Baden-Wuerttemberg,Secondary School Degree,0.41020,717,1633,0.38634,0.43407
1996,Baden-Wuerttemberg,Intermediate School Degree,0.15035,274,1633,0.13301,0.16769
1996,Baden-Wuerttemberg,Technical School Degree,0.03408,58,1633,0.02527,0.04288
1996,Baden-Wuerttemberg,Upper Secondary Degree,0.09878,158,1633,0.08430,0.11325
1996,Baden-Wuerttemberg,Other Degree,0.04655,233,1633,0.03633,0.05677
1996,Baden-Wuerttemberg,"Dropout, No School Degree",0.02407,122,1633,0.01663,0.03151
1996,Baden-Wuerttemberg,No School Degree Yet,0.01428,36,1633,0.00852,0.02003
1996,Baden-Wuerttemberg,No School Attended,0.00484,35,1633,0.00147,0.00821
1996,Bavaria,Secondary School Degree,0.40907,748,1567,0.38471,0.43342
1996,Bavaria,Intermediate School Degree,0.18472,361,1567,0.16550,0.20394
1996,Bavaria,Technical School Degree,0.03420,58,1567,0.02520,0.04320
1996,Bavaria,Upper Secondary Degree,0.10261,175,1567,0.08758,0.11764
1996,Bavaria,Other Degree,0.04633,173,1567,0.03592,0.05674
1996,Bavaria,"Dropout, No School Degree",0.01333,52,1567,0.00765,0.01901
1996,Berlin,Secondary School Degree,0.24981,137,481,0.21108,0.28854
1996,Berlin,Intermediate School Degree,0.28412,195,481,0.24378,0.32447
1996,Berlin,Upper Secondary Degree,0.15197,108,481,0.11985,0.18408
1996,Berlin,Other Degree,0.05739,41,481,0.03658,0.07820
1996,Brandenburg,Secondary School Degree,0.30296,187,556,0.26472,0.34119
1996,Brandenburg,Intermediate School Degree,0.36200,290,556,0.32202,0.40199
1996,Brandenburg,Upper Secondary Degree,0.11126,79,556,0.08510,0.13742
1996,Mecklenburg-Western Pomerania,Secondary School Degree,0.29235,120,377,0.24637,0.33832
1996,Mecklenburg-Western Pomerania,Intermediate School Degree,0.38525,201,377,0.33606,0.43444
1996,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.10595,56,377,0.07484,0.13706
1996,Saxony,Secondary School Degree,0.36184,405,1083,0.33320,0.39047
1996,Saxony,Intermediate School Degree,0.32391,486,1083,0.29603,0.35179
1996,Saxony,Upper Secondary Degree,0.10696,161,1083,0.08854,0.12538
1996,Saxony,No School Degree Yet,0.01758,31,1083,0.00975,0.02541
1996,Saxony-Anhalt,Secondary School Degree,0.39225,255,635,0.35424,0.43025
1996,Saxony-Anhalt,Intermediate School Degree,0.34200,298,635,0.30508,0.37893
1996,Saxony-Anhalt,Upper Secondary Degree,0.08404,82,635,0.06244,0.10564
1996,Thuringa,Secondary School Degree,0.38676,257,633,0.34880,0.42473
1996,Thuringa,Intermediate School Degree,0.33378,312,633,0.29702,0.37055
1996,Thuringa,Upper Secondary Degree,0.06442,64,633,0.04528,0.08356
1997,Schleswig-Holstein,Secondary School Degree,0.40513,126,241,0.34302,0.46724
1997,Schleswig-Holstein,Intermediate School Degree,0.22474,79,241,0.17193,0.27755
1997,Schleswig-Holstein,Upper Secondary Degree,0.09758,36,241,0.06004,0.13512
1997,Hamburg,Secondary School Degree,0.44201,51,83,0.33451,0.54950
1997,Hamburg,Intermediate School Degree,0.24254,32,83,0.14977,0.33532
1997,Lower Saxony,Secondary School Degree,0.39562,426,945,0.36443,0.42682
1997,Lower Saxony,Intermediate School Degree,0.20091,267,945,0.17535,0.22647
1997,Lower Saxony,Upper Secondary Degree,0.09848,126,945,0.07948,0.11749
1997,Lower Saxony,Other Degree,0.04238,95,945,0.02953,0.05523
1997,Lower Saxony,"Dropout, No School Degree",0.01550,31,945,0.00762,0.02338
1997,Bremen,Secondary School Degree,0.57006,51,51,0.43284,0.70729
1997,North Rhine-Westphalia,Secondary School Degree,0.38565,1005,2388,0.36612,0.40518
1997,North Rhine-Westphalia,Intermediate School Degree,0.17089,499,2388,0.15579,0.18599
1997,North Rhine-Westphalia,Technical School Degree,0.04022,110,2388,0.03233,0.04810
1997,North Rhine-Westphalia,Upper Secondary Degree,0.12672,340,2388,0.11338,0.14007
1997,North Rhine-Westphalia,Other Degree,0.04319,254,2388,0.03503,0.05134
1997,North Rhine-Westphalia,"Dropout, No School Degree",0.01636,111,2388,0.01127,0.02145
1997,North Rhine-Westphalia,No School Degree Yet,0.01647,69,2388,0.01137,0.02158
1997,Hesse,Secondary School Degree,0.38665,331,780,0.35245,0.42085
1997,Hesse,Intermediate School Degree,0.15852,155,780,0.13287,0.18417
1997,Hesse,Technical School Degree,0.03989,38,780,0.02615,0.05363
1997,Hesse,Upper Secondary Degree,0.12411,103,780,0.10096,0.14727
1997,Hesse,Other Degree,0.06174,106,780,0.04484,0.07865
1997,Hesse,"Dropout, No School Degree",0.02269,47,780,0.01223,0.03314
1997,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.48347,381,629,0.44438,0.52255
1997,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.14158,116,629,0.11431,0.16885
1997,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.05325,55,629,0.03569,0.07081
1997,"Rhineland-Palatinate, Saarland",Other Degree,0.06133,77,629,0.04256,0.08010
1997,Baden-Wuerttemberg,Secondary School Degree,0.40259,713,1640,0.37885,0.42633
1997,Baden-Wuerttemberg,Intermediate School Degree,0.14492,279,1640,0.12788,0.16196
1997,Baden-Wuerttemberg,Technical School Degree,0.03373,58,1640,0.02499,0.04247
1997,Baden-Wuerttemberg,Upper Secondary Degree,0.10637,167,1640,0.09144,0.12129
1997,Baden-Wuerttemberg,Other Degree,0.04945,236,1640,0.03895,0.05994
1997,Baden-Wuerttemberg,"Dropout, No School Degree",0.02519,118,1640,0.01760,0.03278
1997,Baden-Wuerttemberg,No School Degree Yet,0.01466,36,1640,0.00884,0.02048
1997,Baden-Wuerttemberg,No School Attended,0.00501,33,1640,0.00159,0.00843
1997,Bavaria,Secondary School Degree,0.40317,734,1526,0.37855,0.42779
1997,Bavaria,Intermediate School Degree,0.18357,361,1526,0.16414,0.20300
1997,Bavaria,Technical School Degree,0.03483,55,1526,0.02563,0.04403
1997,Bavaria,Upper Secondary Degree,0.10520,178,1526,0.08980,0.12060
1997,Bavaria,Other Degree,0.04198,150,1526,0.03192,0.05205
1997,Bavaria,"Dropout, No School Degree",0.01368,48,1526,0.00785,0.01951
1997,Berlin,Secondary School Degree,0.23679,126,460,0.19790,0.27568
1997,Berlin,Intermediate School Degree,0.28281,190,460,0.24161,0.32401
1997,Berlin,Upper Secondary Degree,0.16605,108,460,0.13200,0.20009
1997,Berlin,Other Degree,0.05625,36,460,0.03517,0.07733
1997,Brandenburg,Secondary School Degree,0.30814,190,546,0.26938,0.34691
1997,Brandenburg,Intermediate School Degree,0.34871,272,546,0.30870,0.38872
1997,Brandenburg,Upper Secondary Degree,0.11944,84,546,0.09222,0.14667
1997,Mecklenburg-Western Pomerania,Secondary School Degree,0.28076,110,358,0.23415,0.32738
1997,Mecklenburg-Western Pomerania,Intermediate School Degree,0.38092,194,358,0.33054,0.43129
1997,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.11522,54,358,0.08210,0.14834
1997,Saxony,Secondary School Degree,0.35606,392,1035,0.32687,0.38525
1997,Saxony,Intermediate School Degree,0.33101,476,1035,0.30232,0.35969
1997,Saxony,Upper Secondary Degree,0.11491,167,1035,0.09547,0.13435
1997,Saxony-Anhalt,Secondary School Degree,0.39905,251,620,0.36047,0.43762
1997,Saxony-Anhalt,Intermediate School Degree,0.34439,289,620,0.30696,0.38183
1997,Saxony-Anhalt,Upper Secondary Degree,0.08101,80,620,0.05951,0.10250
1997,Thuringa,Secondary School Degree,0.37211,247,627,0.33425,0.40998
1997,Thuringa,Intermediate School Degree,0.32862,309,627,0.29183,0.36542
1997,Thuringa,Upper Secondary Degree,0.06875,71,627,0.04892,0.08857
1998,Schleswig-Holstein,Secondary School Degree,0.35934,139,291,0.30411,0.41456
1998,Schleswig-Holstein,Intermediate School Degree,0.21628,97,291,0.16890,0.26367
1998,Schleswig-Holstein,Upper Secondary Degree,0.11557,55,291,0.07877,0.15237
1998,Hamburg,Secondary School Degree,0.42162,63,94,0.32126,0.52199
1998,Hamburg,Intermediate School Degree,0.18085,31,94,0.10262,0.25908
1998,Lower Saxony,Secondary School Degree,0.35579,465,1097,0.32745,0.38413
1998,Lower Saxony,Intermediate School Degree,0.20692,319,1097,0.18293,0.23090
1998,Lower Saxony,Technical School Degree,0.02856,34,1097,0.01870,0.03842
1998,Lower Saxony,Upper Secondary Degree,0.10376,155,1097,0.08571,0.12181
1998,Lower Saxony,Other Degree,0.04017,92,1097,0.02854,0.05179
1998,Lower Saxony,"Dropout, No School Degree",0.01595,32,1097,0.00854,0.02337
1998,Bremen,Secondary School Degree,0.54619,49,49,0.40534,0.68703
1998,North Rhine-Westphalia,Secondary School Degree,0.36984,1137,2640,0.35142,0.38826
1998,North Rhine-Westphalia,Intermediate School Degree,0.16277,556,2640,0.14869,0.17686
1998,North Rhine-Westphalia,Technical School Degree,0.04013,129,2640,0.03264,0.04762
1998,North Rhine-Westphalia,Upper Secondary Degree,0.11453,380,2640,0.10238,0.12668
1998,North Rhine-Westphalia,Other Degree,0.04834,258,2640,0.04015,0.05652
1998,North Rhine-Westphalia,"Dropout, No School Degree",0.01878,112,2640,0.01360,0.02395
1998,North Rhine-Westphalia,No School Degree Yet,0.01543,68,2640,0.01073,0.02014
1998,Hesse,Secondary School Degree,0.35508,363,857,0.32302,0.38714
1998,Hesse,Intermediate School Degree,0.14572,172,857,0.12208,0.16935
1998,Hesse,Technical School Degree,0.03754,38,857,0.02481,0.05027
1998,Hesse,Upper Secondary Degree,0.13897,134,857,0.11579,0.16214
1998,Hesse,Other Degree,0.06354,105,857,0.04719,0.07988
1998,Hesse,"Dropout, No School Degree",0.02272,45,857,0.01273,0.03270
1998,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.47439,433,710,0.43763,0.51114
1998,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.15305,138,710,0.12655,0.17955
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.05680,62,710,0.03976,0.07384
1998,"Rhineland-Palatinate, Saarland",Other Degree,0.05868,77,710,0.04138,0.07598
1998,Baden-Wuerttemberg,Secondary School Degree,0.38211,766,1675,0.35883,0.40539
1998,Baden-Wuerttemberg,Intermediate School Degree,0.14517,294,1675,0.12830,0.16205
1998,Baden-Wuerttemberg,Technical School Degree,0.03640,66,1675,0.02743,0.04537
1998,Baden-Wuerttemberg,Upper Secondary Degree,0.10956,195,1675,0.09460,0.12452
1998,Baden-Wuerttemberg,Other Degree,0.04997,220,1675,0.03953,0.06041
1998,Baden-Wuerttemberg,"Dropout, No School Degree",0.02169,99,1675,0.01471,0.02866
1998,Baden-Wuerttemberg,No School Degree Yet,0.01396,35,1675,0.00834,0.01958
1998,Bavaria,Secondary School Degree,0.37580,832,1740,0.35303,0.39856
1998,Bavaria,Intermediate School Degree,0.18236,410,1740,0.16422,0.20051
1998,Bavaria,Technical School Degree,0.03404,62,1740,0.02552,0.04257
1998,Bavaria,Upper Secondary Degree,0.10553,206,1740,0.09109,0.11997
1998,Bavaria,Other Degree,0.04107,144,1740,0.03174,0.05040
1998,Bavaria,"Dropout, No School Degree",0.01526,50,1740,0.00950,0.02102
1998,Bavaria,No School Degree Yet,0.01787,36,1740,0.01164,0.02409
1998,Berlin,Secondary School Degree,0.22038,122,443,0.18174,0.25903
1998,Berlin,Intermediate School Degree,0.28400,195,443,0.24196,0.32604
1998,Berlin,Upper Secondary Degree,0.19145,126,443,0.15477,0.22813
1998,Brandenburg,Secondary School Degree,0.30512,200,564,0.26708,0.34315
1998,Brandenburg,Intermediate School Degree,0.35206,276,564,0.31260,0.39151
1998,Brandenburg,Upper Secondary Degree,0.11311,88,564,0.08695,0.13927
1998,Mecklenburg-Western Pomerania,Secondary School Degree,0.27483,114,377,0.22970,0.31995
1998,Mecklenburg-Western Pomerania,Intermediate School Degree,0.37318,203,377,0.32429,0.42206
1998,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.10672,60,377,0.07551,0.13793
1998,Saxony,Secondary School Degree,0.33729,405,1097,0.30929,0.36528
1998,Saxony,Intermediate School Degree,0.34010,529,1097,0.31205,0.36814
1998,Saxony,Upper Secondary Degree,0.10214,163,1097,0.08421,0.12007
1998,Saxony-Anhalt,Secondary School Degree,0.38426,257,636,0.34643,0.42210
1998,Saxony-Anhalt,Intermediate School Degree,0.33984,292,636,0.30299,0.37668
1998,Saxony-Anhalt,Upper Secondary Degree,0.08624,87,636,0.06440,0.10807
1998,Thuringa,Secondary School Degree,0.35747,260,677,0.32134,0.39360
1998,Thuringa,Intermediate School Degree,0.33979,344,677,0.30408,0.37549
1998,Thuringa,Upper Secondary Degree,0.06403,73,677,0.04558,0.08249
1999,Schleswig-Holstein,Secondary School Degree,0.39003,140,287,0.33350,0.44656
1999,Schleswig-Holstein,Intermediate School Degree,0.22670,93,287,0.17818,0.27523
1999,Schleswig-Holstein,Upper Secondary Degree,0.10833,54,287,0.07231,0.14436
1999,Hamburg,Secondary School Degree,0.40903,57,57,0.28026,0.53780
1999,Lower Saxony,Secondary School Degree,0.36901,468,1105,0.34055,0.39748
1999,Lower Saxony,Intermediate School Degree,0.22555,331,1105,0.20090,0.25021
1999,Lower Saxony,Technical School Degree,0.02707,34,1105,0.01750,0.03665
1999,Lower Saxony,Upper Secondary Degree,0.10757,152,1105,0.08929,0.12585
1999,Lower Saxony,Other Degree,0.03720,88,1105,0.02604,0.04837
1999,Lower Saxony,"Dropout, No School Degree",0.01692,32,1105,0.00931,0.02453
1999,Bremen,Secondary School Degree,0.53544,43,43,0.38460,0.68628
1999,North Rhine-Westphalia,Secondary School Degree,0.38104,1093,2575,0.36228,0.39980
1999,North Rhine-Westphalia,Intermediate School Degree,0.16586,547,2575,0.15149,0.18023
1999,North Rhine-Westphalia,Technical School Degree,0.03988,126,2575,0.03232,0.04744
1999,North Rhine-Westphalia,Upper Secondary Degree,0.12098,378,2575,0.10838,0.13358
1999,North Rhine-Westphalia,Other Degree,0.04876,244,2575,0.04044,0.05708
1999,North Rhine-Westphalia,"Dropout, No School Degree",0.02050,111,2575,0.01503,0.02598
1999,North Rhine-Westphalia,No School Degree Yet,0.02008,76,2575,0.01467,0.02550
1999,Hesse,Secondary School Degree,0.36335,353,835,0.33071,0.39600
1999,Hesse,Intermediate School Degree,0.14479,174,835,0.12090,0.16867
1999,Hesse,Technical School Degree,0.03560,38,835,0.02302,0.04817
1999,Hesse,Upper Secondary Degree,0.15935,139,835,0.13451,0.18419
1999,Hesse,Other Degree,0.06414,89,835,0.04751,0.08077
1999,Hesse,"Dropout, No School Degree",0.02495,42,835,0.01436,0.03553
1999,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.48475,422,685,0.44729,0.52220
1999,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.15130,133,685,0.12444,0.17815
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.05524,60,685,0.03812,0.07236
1999,"Rhineland-Palatinate, Saarland",Other Degree,0.05792,70,685,0.04042,0.07543
1999,Baden-Wuerttemberg,Secondary School Degree,0.39234,754,1634,0.36866,0.41602
1999,Baden-Wuerttemberg,Intermediate School Degree,0.14459,290,1634,0.12753,0.16165
1999,Baden-Wuerttemberg,Technical School Degree,0.03687,58,1634,0.02773,0.04601
1999,Baden-Wuerttemberg,Upper Secondary Degree,0.10928,191,1634,0.09415,0.12441
1999,Baden-Wuerttemberg,Other Degree,0.05370,204,1634,0.04277,0.06463
1999,Baden-Wuerttemberg,"Dropout, No School Degree",0.02454,103,1634,0.01703,0.03204
1999,Baden-Wuerttemberg,No School Degree Yet,0.01526,34,1634,0.00931,0.02120
1999,Bavaria,Secondary School Degree,0.39920,828,1699,0.37590,0.42249
1999,Bavaria,Intermediate School Degree,0.19327,411,1699,0.17449,0.21205
1999,Bavaria,Technical School Degree,0.03367,63,1699,0.02509,0.04225
1999,Bavaria,Upper Secondary Degree,0.11197,213,1699,0.09697,0.12697
1999,Bavaria,Other Degree,0.04417,138,1699,0.03439,0.05394
1999,Bavaria,"Dropout, No School Degree",0.01637,46,1699,0.01033,0.02240
1999,Berlin,Secondary School Degree,0.21495,121,434,0.17626,0.25365
1999,Berlin,Intermediate School Degree,0.28666,187,434,0.24406,0.32925
1999,Berlin,Upper Secondary Degree,0.19433,126,434,0.15706,0.23160
1999,Brandenburg,Secondary School Degree,0.30573,193,551,0.26722,0.34423
1999,Brandenburg,Intermediate School Degree,0.36524,274,551,0.32500,0.40548
1999,Brandenburg,Upper Secondary Degree,0.10445,84,551,0.07889,0.13002
1999,Mecklenburg-Western Pomerania,Secondary School Degree,0.29121,112,376,0.24523,0.33720
1999,Mecklenburg-Western Pomerania,Intermediate School Degree,0.37018,198,376,0.32131,0.41906
1999,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.11928,66,376,0.08647,0.15208
1999,Saxony,Secondary School Degree,0.33291,385,1112,0.30520,0.36062
1999,Saxony,Intermediate School Degree,0.35628,527,1112,0.32812,0.38444
1999,Saxony,Upper Secondary Degree,0.10908,169,1112,0.09075,0.12741
1999,Saxony,No School Degree Yet,0.01752,31,1112,0.00980,0.02523
1999,Saxony-Anhalt,Secondary School Degree,0.38350,249,642,0.34586,0.42114
1999,Saxony-Anhalt,Intermediate School Degree,0.35413,301,642,0.31711,0.39115
1999,Saxony-Anhalt,Upper Secondary Degree,0.09392,92,642,0.07133,0.11650
1999,Thuringa,Secondary School Degree,0.37038,266,680,0.33406,0.40670
1999,Thuringa,Intermediate School Degree,0.34899,337,680,0.31314,0.38484
1999,Thuringa,Upper Secondary Degree,0.06579,77,680,0.04714,0.08444
2000,Schleswig-Holstein,Secondary School Degree,0.39805,327,680,0.36123,0.43487
2000,Schleswig-Holstein,Intermediate School Degree,0.21072,180,680,0.18005,0.24140
2000,Schleswig-Holstein,Technical School Degree,0.04389,33,680,0.02848,0.05930
2000,Schleswig-Holstein,Upper Secondary Degree,0.11123,107,680,0.08758,0.13488
2000,Schleswig-Holstein,Other Degree,0.03540,33,680,0.02150,0.04930
2000,Hamburg,Secondary School Degree,0.31748,103,262,0.26100,0.37395
2000,Hamburg,Intermediate School Degree,0.24667,85,262,0.19437,0.29897
2000,Hamburg,Upper Secondary Degree,0.20049,74,262,0.15191,0.24906
2000,Lower Saxony,Secondary School Degree,0.37501,896,2022,0.35390,0.39612
2000,Lower Saxony,Intermediate School Degree,0.22233,578,2022,0.20420,0.24046
2000,Lower Saxony,Technical School Degree,0.03673,91,2022,0.02853,0.04493
2000,Lower Saxony,Upper Secondary Degree,0.11378,275,2022,0.09994,0.12763
2000,Lower Saxony,Other Degree,0.03860,115,2022,0.03020,0.04699
2000,Lower Saxony,"Dropout, No School Degree",0.00969,31,2022,0.00542,0.01396
2000,Lower Saxony,No School Degree Yet,0.01227,36,2022,0.00747,0.01707
2000,Bremen,Secondary School Degree,0.41680,77,121,0.32859,0.50502
2000,Bremen,Intermediate School Degree,0.18260,44,121,0.11347,0.25172
2000,North Rhine-Westphalia,Secondary School Degree,0.38048,2225,5118,0.36718,0.39379
2000,North Rhine-Westphalia,Intermediate School Degree,0.17005,1101,5118,0.15976,0.18035
2000,North Rhine-Westphalia,Technical School Degree,0.05393,321,5118,0.04774,0.06012
2000,North Rhine-Westphalia,Upper Secondary Degree,0.13079,803,5118,0.12155,0.14003
2000,North Rhine-Westphalia,Other Degree,0.05554,407,5118,0.04926,0.06181
2000,North Rhine-Westphalia,"Dropout, No School Degree",0.02064,142,5118,0.01674,0.02453
2000,North Rhine-Westphalia,No School Degree Yet,0.01641,119,5118,0.01293,0.01989
2000,Hesse,Secondary School Degree,0.33617,639,1665,0.31348,0.35887
2000,Hesse,Intermediate School Degree,0.19260,425,1665,0.17365,0.21155
2000,Hesse,Technical School Degree,0.03177,68,1665,0.02334,0.04020
2000,Hesse,Upper Secondary Degree,0.14726,283,1665,0.13023,0.16429
2000,Hesse,Other Degree,0.07821,178,1665,0.06531,0.09111
2000,Hesse,"Dropout, No School Degree",0.01994,39,1665,0.01322,0.02665
2000,Hesse,No School Degree Yet,0.01273,33,1665,0.00734,0.01811
2000,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.44393,772,1409,0.41797,0.46988
2000,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.16963,309,1409,0.15003,0.18924
2000,"Rhineland-Palatinate, Saarland",Technical School Degree,0.03399,61,1409,0.02452,0.04345
2000,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.07319,150,1409,0.05958,0.08679
2000,"Rhineland-Palatinate, Saarland",Other Degree,0.05426,117,1409,0.04242,0.06609
2000,Baden-Wuerttemberg,Secondary School Degree,0.35108,1243,2948,0.33384,0.36831
2000,Baden-Wuerttemberg,Intermediate School Degree,0.17247,626,2948,0.15883,0.18611
2000,Baden-Wuerttemberg,Technical School Degree,0.03697,119,2948,0.03015,0.04378
2000,Baden-Wuerttemberg,Upper Secondary Degree,0.13637,460,2948,0.12398,0.14876
2000,Baden-Wuerttemberg,Other Degree,0.07084,347,2948,0.06158,0.08011
2000,Baden-Wuerttemberg,"Dropout, No School Degree",0.02076,89,2948,0.01561,0.02591
2000,Baden-Wuerttemberg,No School Degree Yet,0.01371,64,2948,0.00951,0.01791
2000,Bavaria,Secondary School Degree,0.41211,1657,3363,0.39548,0.42875
2000,Bavaria,Intermediate School Degree,0.20122,822,3363,0.18767,0.21477
2000,Bavaria,Technical School Degree,0.04338,161,3363,0.03649,0.05026
2000,Bavaria,Upper Secondary Degree,0.11702,451,3363,0.10616,0.12789
2000,Bavaria,Other Degree,0.03965,181,3363,0.03305,0.04625
2000,Bavaria,"Dropout, No School Degree",0.01065,44,3363,0.00718,0.01412
2000,Bavaria,No School Degree Yet,0.01084,47,3363,0.00734,0.01434
2000,Berlin,Secondary School Degree,0.20474,193,773,0.17628,0.23321
2000,Berlin,Intermediate School Degree,0.28582,295,773,0.25394,0.31769
2000,Berlin,Technical School Degree,0.04455,42,773,0.03000,0.05911
2000,Berlin,Upper Secondary Degree,0.20098,206,773,0.17271,0.22925
2000,Berlin,Other Degree,0.04704,37,773,0.03211,0.06198
2000,Brandenburg,Secondary School Degree,0.29122,314,948,0.26228,0.32016
2000,Brandenburg,Intermediate School Degree,0.38641,470,948,0.35540,0.41742
2000,Brandenburg,Upper Secondary Degree,0.12629,164,948,0.10513,0.14745
2000,Mecklenburg-Western Pomerania,Secondary School Degree,0.29510,163,524,0.25601,0.33418
2000,Mecklenburg-Western Pomerania,Intermediate School Degree,0.37295,273,524,0.33150,0.41439
2000,Mecklenburg-Western Pomerania,Upper Secondary Degree,0.11179,88,524,0.08479,0.13880
2000,Saxony,Secondary School Degree,0.30231,552,1717,0.28058,0.32404
2000,Saxony,Intermediate School Degree,0.36743,837,1717,0.34462,0.39024
2000,Saxony,Upper Secondary Degree,0.12746,294,1717,0.11168,0.14324
2000,Saxony,No School Degree Yet,0.01407,34,1717,0.00850,0.01964
2000,Saxony-Anhalt,Secondary School Degree,0.36098,380,994,0.33110,0.39085
2000,Saxony-Anhalt,Intermediate School Degree,0.34465,443,994,0.31509,0.37421
2000,Saxony-Anhalt,Upper Secondary Degree,0.11631,171,994,0.09637,0.13625
2000,Thuringa,Secondary School Degree,0.36268,388,1004,0.33293,0.39244
2000,Thuringa,Intermediate School Degree,0.36948,492,1004,0.33961,0.39935
2000,Thuringa,Upper Secondary Degree,0.08024,124,1004,0.06342,0.09705
2001,Schleswig-Holstein,Secondary School Degree,0.40773,298,566,0.36721,0.44825
2001,Schleswig-Holstein,Intermediate School Degree,0.20645,170,566,0.17308,0.23983
2001,Schleswig-Holstein,Upper Secondary Degree,0.11152,98,566,0.08556,0.13747
2001,Hamburg,Secondary School Degree,0.28832,82,239,0.23077,0.34587
2001,Hamburg,Intermediate School Degree,0.25419,83,239,0.19887,0.30951
2001,Hamburg,Upper Secondary Degree,0.22113,74,239,0.16840,0.27385
2001,Lower Saxony,Secondary School Degree,0.36277,783,1817,0.34066,0.38489
2001,Lower Saxony,Intermediate School Degree,0.22760,535,1817,0.20831,0.24688
2001,Lower Saxony,Technical School Degree,0.03680,87,1817,0.02814,0.04546
2001,Lower Saxony,Upper Secondary Degree,0.11762,265,1817,0.10280,0.13244
2001,Lower Saxony,Other Degree,0.03674,98,1817,0.02809,0.04540
2001,Lower Saxony,No School Degree Yet,0.01807,49,1817,0.01194,0.02420
2001,Bremen,Secondary School Degree,0.41989,59,98,0.32168,0.51811
2001,Bremen,Intermediate School Degree,0.16594,39,98,0.09190,0.23997
2001,North Rhine-Westphalia,Secondary School Degree,0.36968,1942,4612,0.35575,0.38361
2001,North Rhine-Westphalia,Intermediate School Degree,0.16975,1004,4612,0.15891,0.18058
2001,North Rhine-Westphalia,Technical School Degree,0.05744,310,4612,0.05072,0.06415
2001,North Rhine-Westphalia,Upper Secondary Degree,0.12993,743,4612,0.12023,0.13964
2001,North Rhine-Westphalia,Other Degree,0.06138,385,4612,0.05445,0.06831
2001,North Rhine-Westphalia,"Dropout, No School Degree",0.01814,109,4612,0.01428,0.02199
2001,North Rhine-Westphalia,No School Degree Yet,0.01826,119,4612,0.01439,0.02212
2001,Hesse,Secondary School Degree,0.32849,555,1441,0.30423,0.35275
2001,Hesse,Intermediate School Degree,0.19194,380,1441,0.17160,0.21228
2001,Hesse,Technical School Degree,0.03165,59,1441,0.02261,0.04070
2001,Hesse,Upper Secondary Degree,0.15698,259,1441,0.13819,0.17577
2001,Hesse,Other Degree,0.07907,154,1441,0.06513,0.09301
2001,Hesse,No School Degree Yet,0.01300,34,1441,0.00715,0.01885
2001,"Rhineland-Palatinate, Saarland",Secondary School Degree,0.42455,692,1314,0.39781,0.45129
2001,"Rhineland-Palatinate, Saarland",Intermediate School Degree,0.16516,279,1314,0.14507,0.18524
2001,"Rhineland-Palatinate, Saarland",Technical School Degree,0.03372,61,1314,0.02395,0.04348
2001,"Rhineland-Palatinate, Saarland",Upper Secondary Degree,0.07763,146,1314,0.06316,0.09210
2001,"Rhineland-Palatinate, Saarland",Other Degree,0.05759,105,1314,0.04499,0.07019
2001,"Rhineland-Palatinate, Saarland",No School Degree Yet,0.01513,31,1314,0.00853,0.02173
2001,Baden-Wuerttemberg,Secondary School Degree,0.33191,1048,2577,0.31373,0.35010
2001,Baden-Wuerttemberg,Intermediate School Degree,0.18308,580,2577,0.16815,0.19802
2001,Baden-Wuerttemberg,Technical School Degree,0.03875,109,2577,0.03129,0.04620
2001,Baden-Wuerttemberg,Upper Secondary Degree,0.14396,407,2577,0.13040,0.15751
