year,bula_h,sampreg,plj0104,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2014,Bavaria,West,No,0.5392335766423357,38694,0.5342669314830036,0.5442002218016678
2014,Bavaria,West,Yes,0.4607664233576642,38694,0.45579977819833206,0.46573306851699636
2014,Berlin,West,Yes,0.5185185185185185,38694,0.5135399305237819,0.5234971065132551
2014,Berlin,West,No,0.48148148148148145,38694,0.4765028934867448,0.4864600694762181
2014,Berlin,East,No,0.5847255369928401,38694,0.5798155775922034,0.5896354963934769
2014,Berlin,East,Yes,0.4152744630071599,38694,0.4103645036065231,0.42018442240779674
2014,Brandenburg,East,No,0.7313725490196078,38694,0.7269560434640011,0.7357890545752145
2014,Brandenburg,East,Yes,0.26862745098039215,38694,0.26421094542478546,0.27304395653599883
2014,Mecklenburg-Western Pomerania,East,No,0.7809694793536804,38694,0.7768484699424086,0.7850904887649522
2014,Mecklenburg-Western Pomerania,East,Yes,0.21903052064631956,38694,0.21490951123504778,0.22315153005759134
2014,Saxony,East,No,0.7655086848635235,38694,0.7612871274509281,0.769730242276119
2014,Saxony,East,Yes,0.23449131513647642,38694,0.23026975772388097,0.23871287254907186
2014,Saxony-Anhalt,East,No,0.7593360995850622,38694,0.7550766178846533,0.7635955812854711
2014,Saxony-Anhalt,East,Yes,0.24066390041493776,38694,0.2364044187145289,0.24492338211534662
2014,Thuringa,East,No,0.7610887096774194,38694,0.7568398710731294,0.7653375482817093
2014,Thuringa,East,Yes,0.23891129032258066,38694,0.23466245171829073,0.24316012892687058
2019,Schleswig-Holstein,West,No,0.5991605456453305,42417,0.5944967132826922,0.6038243780079688
2019,Schleswig-Holstein,West,Yes,0.40083945435466944,42417,0.39617562199203116,0.40550328671730773
2019,Hamburg,West,Yes,0.5161290322580645,42417,0.5113731617219851,0.5208849027941439
2019,Hamburg,West,No,0.4838709677419355,42417,0.47911509720585616,0.48862683827801484
2019,Lower Saxony,West,No,0.6359242851389448,42417,0.6313451373803112,0.6405034328975785
2019,Lower Saxony,West,Yes,0.36407571486105517,42417,0.35949656710242145,0.3686548626196889
2019,Bremen,West,No,0.5342465753424658,42417,0.5294994030006895,0.538993747684242
2019,Bremen,West,Yes,0.4657534246575342,42417,0.461006252315758,0.47050059699931046
2019,North Rhine-Westphalia,West,No,0.555205047318612,42417,0.550475792393749,0.559934302243475
2019,North Rhine-Westphalia,West,Yes,0.444794952681388,42417,0.44006569775652504,0.449524207606251
2019,Hesse,West,Yes,0.5084844938560562,42417,0.5037268320728899,0.5132421556392225
2019,Hesse,West,No,0.49151550614394385,42417,0.48675784436077757,0.4962731679271101
2019,"Rhineland-Palatinate, Saarland",West,No,0.547945205479452,42417,0.5432087855237171,0.552681625435187
2019,"Rhineland-Palatinate, Saarland",West,Yes,0.4520547945205479,42417,0.447318374564813,0.45679121447628285
2019,Baden-Wuerttemberg,West,Yes,0.5286738351254481,42417,0.523923319181283,0.5334243510696132
2019,Baden-Wuerttemberg,West,No,0.471326164874552,42417,0.4665756489303869,0.47607668081871707
2019,Bavaria,West,No,0.5546815529053539,42417,0.5499517471969263,0.5594113586137816
2019,Bavaria,West,Yes,0.445318447094646,42417,0.44058864138621845,0.4500482528030736
2019,Berlin,West,Yes,0.5611888111888111,42417,0.5564662298692482,0.5659113925083741
2019,Berlin,West,No,0.4388111888111888,42417,0.4340886074916258,0.4435337701307518
2019,Berlin,East,No,0.5664893617021277,42417,0.5617732741851471,0.5712054492191083
2019,Berlin,East,Yes,0.43351063829787234,42417,0.4287945507808917,0.438226725814853
2019,Brandenburg,East,No,0.7252252252252253,42417,0.720976966306571,0.7294734841438795
2019,Brandenburg,East,Yes,0.2747747747747748,42417,0.2705265158561206,0.279023033693429
2019,Mecklenburg-Western Pomerania,East,No,0.7586206896551724,42417,0.7545483081232037,0.762693071187141
2019,Mecklenburg-Western Pomerania,East,Yes,0.2413793103448276,42417,0.23730692881285897,0.24545169187679622
2019,Saxony,East,No,0.7526089625537139,42417,0.7485025481876537,0.7567153769197741
2019,Saxony,East,Yes,0.24739103744628607,42417,0.24328462308022583,0.2514974518123463
2019,Saxony-Anhalt,East,No,0.7835400225479143,42417,0.7796207497471612,0.7874592953486674
2019,Saxony-Anhalt,East,Yes,0.21645997745208567,42417,0.21254070465133257,0.22037925025283878
2019,Thuringa,East,No,0.7312295973884657,42417,0.7270106539936823,0.7354485407832492
2019,Thuringa,East,Yes,0.2687704026115343,42417,0.2645514592167508,0.2729893460063178
