year,quintil_oecd,sampreg,plj0104,proportion,n,lower_confidence,upper_confidence
2014,2. Quintil,Westdeutschland,Nein,0.06341264546734861,38694,0.06098437902352416,0.06584091191117306
2014,2. Quintil,Westdeutschland,Ja,0.05629679045289452,38694,0.05400014586724313,0.05859343503854591
2014,1. Quintil,Westdeutschland,Nein,0.0400266844563042,38694,0.03807352074378216,0.041979848168826245
2014,3. Quintil,Ostdeutschland,Nein,0.03973019049736862,38694,0.037783973689340104,0.04167640730539713
2014,1. Quintil,Westdeutschland,Ja,0.037358238825883926,38694,0.03546868266731464,0.03924779498445321
2014,4. Quintil,Ostdeutschland,Nein,0.035319842858201764,38694,0.03348061595145297,0.03715906976495056
2014,2. Quintil,Ostdeutschland,Nein,0.03139129790230524,38694,0.0296538448549164,0.033128750949694086
2014,5. Quintil,Ostdeutschland,Nein,0.026610332814468906,38694,0.025006707967400132,0.02821395766153768
2014,1. Quintil,Ostdeutschland,Nein,0.020643391890890223,38694,0.019226635386049216,0.02206014839573123
2014,4. Quintil,Ostdeutschland,Ja,0.012860425468831073,38694,0.01173775782090437,0.013983093116757776
2014,5. Quintil,Ostdeutschland,Ja,0.012563931509895486,38694,0.011454114105486482,0.01367374891430449
2014,3. Quintil,Ostdeutschland,Ja,0.01089615299088281,38694,0.009861745160569663,0.011930560821195958
2014,2. Quintil,Ostdeutschland,Ja,0.009673115410273516,38694,0.008697886141514604,0.010648344679032428
2014,1. Quintil,Ostdeutschland,Ja,0.006522867096582907,38694,0.0057207598124758875,0.007324974380689927
2019,5. Quintil,Westdeutschland,Nein,0.20184022768918866,42417,0.1980204782295667,0.20565997714881062
2019,5. Quintil,Westdeutschland,Ja,0.18647900502943585,42417,0.18277232198738314,0.19018568807148856
2019,4. Quintil,Westdeutschland,Nein,0.1047214316347616,42417,0.10180747572517579,0.1076353875443474
2019,4. Quintil,Westdeutschland,Ja,0.07107489570743498,42417,0.06862958211313568,0.0735202093017343
2019,3. Quintil,Westdeutschland,Nein,0.06011930289679909,42417,0.0578571110646273,0.062381494728970886
2019,5. Quintil,Ostdeutschland,Nein,0.05200982494444228,42417,0.04989667307211057,0.054122976816773985
2019,3. Quintil,Westdeutschland,Ja,0.04600569222971656,42417,0.04401196943942019,0.047999415020012925
2019,4. Quintil,Ostdeutschland,Nein,0.04374439549300168,42417,0.04179798560051815,0.04569080538548521
2019,2. Quintil,Westdeutschland,Nein,0.03532301454247729,42417,0.033566280830290306,0.03707974825466428
2019,2. Quintil,Westdeutschland,Ja,0.03220398456080159,42417,0.030523893517764047,0.03388407560383913
2019,3. Quintil,Ostdeutschland,Nein,0.03189208156263402,42417,0.03021987695412015,0.033564286171147886
2019,5. Quintil,Ostdeutschland,Ja,0.02682365784241101,42417,0.025286066700137902,0.028361248984684118
2019,1. Quintil,Westdeutschland,Nein,0.023158797613942066,42417,0.02172741385499197,0.02459018137289216
2019,1. Quintil,Westdeutschland,Ja,0.02039065850520488,42417,0.01904564024217152,0.02173567676823824
2019,2. Quintil,Ostdeutschland,Nein,0.01844126476665757,42417,0.017160882665096883,0.019721646868218257
2019,1. Quintil,Ostdeutschland,Nein,0.012710047175328473,42417,0.011643986221970026,0.01377610812868692
2019,4. Quintil,Ostdeutschland,Ja,0.012671059300557527,42417,0.011606613649074164,0.01373550495204089
2019,3. Quintil,Ostdeutschland,Ja,0.007953526453273033,42417,0.007108185380761677,0.008798867525784388
2019,2. Quintil,Ostdeutschland,Ja,0.004951460095910172,42417,0.004283462542500993,0.0056194576493193505
2019,1. Quintil,Ostdeutschland,Ja,0.004405629849116925,42417,0.0037753530572467763,0.005035906640987073
2019,5. Quintil,-2,Ja,0.0007797574954189247,42417,0.000514115650647137,0.0010453993401907124
2019,4. Quintil,-2,Ja,0.00035089087293851615,42417,0.00017265466886841191,0.0005291270770086204
2019,4. Quintil,-2,Nein,0.0003119029981675699,42417,0.00014385701650114003,0.00047994897983399975
2019,3. Quintil,-2,Ja,0.0003119029981675699,42417,0.00014385701650114003,0.00047994897983399975
2019,5. Quintil,-2,Nein,0.0003119029981675699,42417,0.00014385701650114003,0.00047994897983399975
2019,1. Quintil,-2,Ja,0.0003119029981675699,42417,0.00014385701650114003,0.00047994897983399975
2019,3. Quintil,-2,Nein,0.00019493937385473117,42417,6.20795888052834e-05,0.0003277991589041789
2019,1. Quintil,-2,Nein,0.00015595149908378494,42417,3.711577778512766e-05,0.00027478722038244225
2019,2. Quintil,-2,Nein,0.0001169636243128387,42417,1.4046864284032195e-05,0.0002198803843416452
2019,2. Quintil,-2,Ja,0.0001169636243128387,42417,1.4046864284032195e-05,0.0002198803843416452
2019,-6,Westdeutschland,Ja,7.797574954189247e-05,42417,-6.0570714160514035e-06,0.00016200857049983633
2019,-6,Westdeutschland,Nein,3.8987874770946236e-05,42417,-2.0433461182908505e-05,9.840921072480098e-05
