year,plj0104,bula_h,regtyp,proportion,n,lower_confidence,upper_confidence
2014,No,Bavaria,Rural regions,0.08885523160419033,38694,0.08602012461746766,0.091690338590913
2014,No,Baden-Wuerttemberg,Urban regions,0.08664647229584753,38694,0.0838434331962467,0.08944951139544836
2014,No,Lower Saxony,Rural regions,0.06518995330051748,38694,0.06273022986895219,0.06764967673208278
2014,No,Bavaria,Urban regions,0.06033068282216332,38694,0.057958266511946334,0.06270309913238031
2014,No,Hesse,Urban regions,0.044995582481383314,38694,0.04293009823432138,0.04706106672844525
2014,No,Brandenburg,Rural regions,0.043670326896377634,38694,0.041634075970493456,0.04570657782226181
2014,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04348100466994825,38694,0.0414489712684978,0.045513038071398705
2014,No,Saxony,Urban regions,0.03982077495898018,38694,0.03787243263843131,0.041769117279529054
2014,No,Lower Saxony,Urban regions,0.03950523791493121,38694,0.03756431137330421,0.041446164456558215
2014,No,Saxony,Rural regions,0.03805376751230594,38694,0.036147391841108434,0.03996014318350345
2014,No,Saxony-Anhalt,Rural regions,0.03660229710968067,38694,0.034731221955269675,0.03847337226409167
2014,No,Thuringa,Rural regions,0.03496150448062602,38694,0.03313129149190162,0.03679171746935043
2014,No,Berlin,Urban regions,0.03268963776347343,38694,0.03091780702456853,0.034461468502378335
2014,No,Mecklenburg-Western Pomerania,Rural regions,0.024738104253439353,38694,0.023190435218295353,0.026285773288583354
2014,No,Schleswig-Holstein,Rural regions,0.023917707938912028,38694,0.022395278217353796,0.02544013766047026
2014,No,"Rhineland-Palatinate, Saarland",Rural regions,0.01464091884387227,38694,0.013444135087311659,0.015837702600432883
2014,No,Hamburg,Urban regions,0.013315663258866592,38694,0.012173561562630131,0.014457764955103052
2014,No,Thuringa,Urban regions,0.012684589170768649,38694,0.011569523569208621,0.013799654772328676
2014,No,Hesse,Rural regions,0.012242837309100089,38694,0.01114711528602342,0.013338559332176758
2014,No,Baden-Wuerttemberg,Rural regions,0.010538937271235643,38694,0.009521442885139909,0.011556431657331378
2014,No,Schleswig-Holstein,Urban regions,0.009844755774327906,38694,0.008860997547862202,0.010828514000793609
2014,No,Saxony-Anhalt,Urban regions,0.009592326139088728,38694,0.008621138325606648,0.010563513952570809
2014,No,Bremen,Urban regions,0.00694181496907737,38694,0.006114524307341511,0.007769105630813228
2014,No,North Rhine-Westphalia,Rural regions,0.005301022340022719,38694,0.004577486729656259,0.006024557950389179
2014,No,Brandenburg,Urban regions,0.0034078000757288905,38694,0.002827129187056282,0.003988470964401499
2014,No,Mecklenburg-Western Pomerania,Urban regions,0.0027136185788211534,38694,0.00219527394846159,0.003231963209180717
2019,Yes,North Rhine-Westphalia,Urban regions,0.2234907120743034,42417,0.2195262053048614,0.22745521884374542
2019,Yes,Baden-Wuerttemberg,Urban regions,0.127515479876161,42417,0.12434119122268286,0.13068976852963912
2019,Yes,Bavaria,Urban regions,0.08736455108359133,42417,0.08467733624808435,0.0900517659190983
2019,Yes,Bavaria,Rural regions,0.07759287925696594,42417,0.07504687952237972,0.08013887899155216
2019,Yes,Hesse,Urban regions,0.06714396284829721,42417,0.06476220889410392,0.0695257168024905
2019,Yes,Lower Saxony,Rural regions,0.04760061919504644,42417,0.04557432756732652,0.049626910822766365
2019,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.04750386996904025,42417,0.04547953581532795,0.049528204122752544
2019,Yes,Berlin,Urban regions,0.0468266253869969,42417,0.04481605871832366,0.048837192055670144
2019,Yes,Lower Saxony,Urban regions,0.03831269349845201,42417,0.036485963413872335,0.040139423583031686
2019,Yes,Brandenburg,Rural regions,0.02583204334365325,42417,0.02432237204936177,0.02734171463794473
2019,Yes,Hamburg,Urban regions,0.02486455108359133,42417,0.023382685265468262,0.0263464169017144
2019,Yes,Schleswig-Holstein,Rural regions,0.021478328173374615,42417,0.020098669809889717,0.022857986536859512
2019,Yes,Saxony,Urban regions,0.020994582043343653,42417,0.019630211730802486,0.02235895235588482
2019,Yes,Saxony,Rural regions,0.01635061919504644,42417,0.01514371343446326,0.017557524955629622
2019,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.015479876160990712,42417,0.014305026930979405,0.01665472539100202
2019,Yes,Thuringa,Rural regions,0.015092879256965945,42417,0.013932580614077712,0.016253177899854178
2019,Yes,Schleswig-Holstein,Urban regions,0.01489938080495356,42417,0.01374643072736237,0.016052330882544753
2019,Yes,Hesse,Rural regions,0.013738390092879258,42417,0.012630618860181872,0.014846161325576644
2019,Yes,Saxony-Anhalt,Rural regions,0.013544891640866873,42417,0.012444841382566185,0.014644941899167561
2019,Yes,Baden-Wuerttemberg,Rural regions,0.012093653250773995,42417,0.011053439140215199,0.01313386736133279
2019,Yes,Mecklenburg-Western Pomerania,Rural regions,0.010835913312693499,42417,0.00985064837526863,0.011821178250118367
2019,Yes,Bremen,Urban regions,0.009674922600619196,42417,0.00874338854934354,0.01060645665189485
2019,Yes,Thuringa,Urban regions,0.008513931888544891,42417,0.0076395634142767165,0.009388300362813067
2019,Yes,Saxony-Anhalt,Urban regions,0.0046439628482972135,42417,0.003996939887641593,0.005290985808952834
2019,Yes,Mecklenburg-Western Pomerania,Urban regions,0.0029024767801857586,42417,0.0023905129346647102,0.003414440625706807
2019,Yes,Brandenburg,Urban regions,0.0029024767801857586,42417,0.0023905129346647102,0.003414440625706807
2019,Yes,North Rhine-Westphalia,Rural regions,0.0028057275541795664,42417,0.0023023443358137193,0.0033091107725454136
2019,No,North Rhine-Westphalia,Urban regions,0.19398333220407887,42417,0.19022027937148692,0.19774638503667083
2019,No,Bavaria,Rural regions,0.08936919845517989,42417,0.08665431496711078,0.092084081943249
2019,No,Baden-Wuerttemberg,Urban regions,0.0777152923639813,42417,0.07516745417320658,0.08026313055475601
2019,No,Lower Saxony,Rural regions,0.06328342028592723,42417,0.06096637153162797,0.0656004690402265
2019,No,Bavaria,Urban regions,0.05650789348871875,42417,0.05431049009328204,0.05870529688415546
2019,No,Brandenburg,Rural regions,0.04966461142353818,42417,0.04759709928213182,0.05173212356494454
2019,No,Saxony,Urban regions,0.04302459516227387,42417,0.041093539105617534,0.0449556512189302
2019,No,Hesse,Urban regions,0.04248255301849719,42417,0.04056315629631634,0.044401949740678036
2019,No,Lower Saxony,Urban regions,0.04234704248255302,42417,0.04043057384664692,0.04426351111845912
2019,No,"Rhineland-Palatinate, Saarland",Urban regions,0.039636831763669625,42417,0.03778008228235903,0.04149358124498022
2019,No,Saxony,Rural regions,0.03943356595975337,42417,0.03758138751352504,0.0412857444059817
2019,No,Saxony-Anhalt,Rural regions,0.03679111050884206,42417,0.034999606492233375,0.03858261452545075
2019,No,Thuringa,Rural regions,0.031777220678907786,42417,0.030107931032343847,0.033446510325471725
2019,No,Berlin,Urban regions,0.03143844433904736,42417,0.029777786216103,0.03309910246199173
2019,No,Mecklenburg-Western Pomerania,Rural regions,0.02662782031302934,42417,0.025095698237109137,0.02815994238894954
2019,No,Schleswig-Holstein,Rural regions,0.02554373602547598,42417,0.024042290841197144,0.027045181209754816
2019,No,Hamburg,Urban regions,0.016938816993021206,42417,0.015710761735613265,0.018166872250429147
2019,No,"Rhineland-Palatinate, Saarland",Rural regions,0.01375431939833322,42417,0.012645915086878224,0.014862723709788216
2019,No,Thuringa,Urban regions,0.013347787790500712,42417,0.012255661679674677,0.014439913901326746
2019,No,Hesse,Rural regions,0.013009011450640288,42417,0.01193064879770824,0.014087374103572336
2019,No,Schleswig-Holstein,Urban regions,0.012466969306863609,42417,0.011411021731693291,0.013522916882033926
2019,No,Baden-Wuerttemberg,Rural regions,0.01009553492784064,42417,0.009144169410478614,0.011046900445202665
2019,No,Saxony-Anhalt,Urban regions,0.009621248052036046,42417,0.008692276403915693,0.0105502197001564
2019,No,Bremen,Urban regions,0.00772410054881767,42417,0.006890944641981116,0.008557256455654225
2019,No,North Rhine-Westphalia,Rural regions,0.004675113490073853,42417,0.0040259342737901495,0.005324292706357556
2019,No,Brandenburg,Urban regions,0.004404092418185514,42417,0.0037739251230722217,0.0050342597132988064
2019,No,Mecklenburg-Western Pomerania,Urban regions,0.004336337150213429,42417,0.0037110148075776214,0.004961659492849237
