year,age_gr,bula_h,plj0104,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2019,30-45 y.,Schleswig-Holstein,Yes,0.42366412213740456,42417,0.41896155755656894,0.4283666867182402
2019,30-45 y.,Hamburg,Yes,0.5971223021582733,42417,0.5924545868891613,0.6017900174273854
2019,30-45 y.,Hamburg,No,0.4028776978417266,42417,0.3982099825726146,0.40754541311083864
2019,30-45 y.,Lower Saxony,No,0.6039076376554174,42417,0.5992531745518853,0.6085621007589496
2019,30-45 y.,Lower Saxony,Yes,0.3960923623445826,42417,0.3914378992410505,0.40074682544811474
2019,30-45 y.,Bremen,Yes,0.5454545454545454,42417,0.5407159019317401,0.5501931889773507
2019,30-45 y.,Bremen,No,0.45454545454545453,42417,0.4498068110226492,0.45928409806825987
2019,30-45 y.,North Rhine-Westphalia,Yes,0.500768049155146,42417,0.4960097078617791,0.5055263904485128
2019,30-45 y.,North Rhine-Westphalia,No,0.49923195084485406,42417,0.4944736095514872,0.5039902921382209
2019,30-45 y.,Hesse,Yes,0.543859649122807,42417,0.5391196445354026,0.5485996537102115
2019,30-45 y.,Hesse,No,0.45614035087719296,42417,0.45140034628978853,0.4608803554645974
2019,30-45 y.,"Rhineland-Palatinate, Saarland",Yes,0.5110410094637224,42417,0.5062838228199129,0.515798196107532
2019,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.4889589905362776,42417,0.48420180389246814,0.4937161771800871
2019,30-45 y.,Baden-Wuerttemberg,Yes,0.6111111111111112,42417,0.6064717417051011,0.6157504805171212
2019,30-45 y.,Baden-Wuerttemberg,No,0.3888888888888889,42417,0.3842495194828788,0.393528258294899
2019,30-45 y.,Bavaria,Yes,0.5145728643216081,42417,0.5098165388885297,0.5193291897546864
2019,30-45 y.,Bavaria,No,0.48542713567839196,42417,0.4806708102453136,0.4901834611114703
2019,30-45 y.,Berlin,Yes,0.6056782334384858,42417,0.6010273821256006,0.610329084751371
2019,30-45 y.,Berlin,No,0.3943217665615142,42417,0.389670915248629,0.39897261787439936
2019,30-45 y.,Brandenburg,No,0.7013574660633484,42417,0.697002030028741,0.7057129020979558
2019,30-45 y.,Brandenburg,Yes,0.2986425339366516,42417,0.29428709790204416,0.302997969971259
2019,30-45 y.,Mecklenburg-Western Pomerania,No,0.7404580152671756,42417,0.7362860553544182,0.744629975179933
2019,30-45 y.,Mecklenburg-Western Pomerania,Yes,0.2595419847328244,42417,0.255370024820067,0.26371394464558184
2019,30-45 y.,Saxony,No,0.7009345794392523,42417,0.6965773749749739,0.7052917839035308
2019,30-45 y.,Saxony,Yes,0.29906542056074764,42417,0.29470821609646913,0.30342262502502615
2019,30-45 y.,Saxony-Anhalt,No,0.7511520737327189,42417,0.7470375739377196,0.7552665735277181
2019,30-45 y.,Saxony-Anhalt,Yes,0.2488479262672811,42417,0.24473342647228188,0.2529624260622803
2019,30-45 y.,Thuringa,No,0.6460176991150443,42417,0.6414667803952744,0.6505686178348141
2019,30-45 y.,Thuringa,Yes,0.35398230088495575,42417,0.34943138216518593,0.35853321960472556
2019,46-65 y.,Schleswig-Holstein,No,0.6309859154929578,42417,0.6263937513759401,0.6355780796099755
2019,46-65 y.,Schleswig-Holstein,Yes,0.36901408450704226,42417,0.36442192039002463,0.3736062486240599
2019,46-65 y.,Hamburg,Yes,0.5339805825242718,42417,0.5292332370707754,0.5387279279777683
2019,46-65 y.,Hamburg,No,0.46601941747572817,42417,0.46127207202223175,0.4707667629292246
2019,46-65 y.,Lower Saxony,No,0.6252465483234714,42417,0.6206399051974982,0.6298531914494445
2019,46-65 y.,Lower Saxony,Yes,0.3747534516765286,42417,0.37014680855055543,0.3793600948025018
2019,46-65 y.,Bremen,Yes,0.5443037974683544,42417,0.5395641669891119,0.549043427947597
2019,46-65 y.,Bremen,No,0.45569620253164556,42417,0.45095657205240297,0.46043583301088814
2019,46-65 y.,North Rhine-Westphalia,No,0.5561694290976059,42417,0.5514412027368725,0.5608976554583394
2019,46-65 y.,North Rhine-Westphalia,Yes,0.4438305709023941,42417,0.43910234454166064,0.44855879726312753
2019,46-65 y.,Hesse,Yes,0.5087956698240866,42417,0.504038059221461,0.5135532804267122
2019,46-65 y.,Hesse,No,0.4912043301759134,42417,0.48644671957328783,0.495961940778539
2019,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.5383360522022839,42417,0.5335917121472223,0.5430803922573454
2019,46-65 y.,"Rhineland-Palatinate, Saarland",Yes,0.46166394779771613,42417,0.4569196077426546,0.46640828785277766
2019,46-65 y.,Baden-Wuerttemberg,Yes,0.5169642857142858,42417,0.5122086783763278,0.5217198930522438
2019,46-65 y.,Baden-Wuerttemberg,No,0.4830357142857143,42417,0.4782801069477563,0.4877913216236723
2019,46-65 y.,Bavaria,No,0.5538847117794486,42417,0.5491540778857312,0.5586153456731661
2019,46-65 y.,Bavaria,Yes,0.44611528822055135,42417,0.4413846543268339,0.4508459221142688
2019,46-65 y.,Berlin,Yes,0.5317460317460317,42417,0.5269972855484885,0.536494777943575
2019,46-65 y.,Berlin,No,0.46825396825396826,42417,0.46350522205642497,0.47300271445151154
2019,46-65 y.,Brandenburg,No,0.6927835051546392,42417,0.6883930744085512,0.6971739359007271
2019,46-65 y.,Brandenburg,Yes,0.30721649484536084,42417,0.30282606409927293,0.31160692559144876
2019,46-65 y.,Mecklenburg-Western Pomerania,No,0.7658730158730159,42417,0.7618431534829561,0.7699028782630758
2019,46-65 y.,Mecklenburg-Western Pomerania,Yes,0.23412698412698413,42417,0.23009712173692423,0.23815684651704402
2019,46-65 y.,Saxony,No,0.75748031496063,42417,0.7534013941857629,0.761559235735497
2019,46-65 y.,Saxony,Yes,0.24251968503937008,42417,0.23844076426450303,0.24659860581423712
2019,46-65 y.,Saxony-Anhalt,No,0.7634408602150538,42417,0.7593965574254639,0.7674851630046436
2019,46-65 y.,Saxony-Anhalt,Yes,0.23655913978494625,42417,0.23251483699535638,0.2406034425745361
2019,46-65 y.,Thuringa,No,0.7275132275132276,42417,0.7232760246586974,0.7317504303677577
2019,46-65 y.,Thuringa,Yes,0.2724867724867725,42417,0.26824956963224234,0.27672397534130266
2019,66 and older,Schleswig-Holstein,No,0.5532994923857868,42417,0.5485682580863824,0.5580307266851912
2019,66 and older,Schleswig-Holstein,Yes,0.4467005076142132,42417,0.4419692733148088,0.4514317419136176
2019,66 and older,Hamburg,No,0.6216216216216216,42417,0.6170061901346359,0.6262370531086073
2019,66 and older,Hamburg,Yes,0.3783783783783784,42417,0.37376294689139267,0.38299380986536413
2019,66 and older,Lower Saxony,No,0.6565874730021598,42417,0.6520684925811709,0.6611064534231487
2019,66 and older,Lower Saxony,Yes,0.3434125269978402,42417,0.33889354657685133,0.34793150741882906
2019,66 and older,Bremen,No,0.6170212765957447,42417,0.6123950863313142,0.6216474668601751
2019,66 and older,Bremen,Yes,0.3829787234042553,42417,0.3783525331398249,0.3876049136686857
2019,66 and older,North Rhine-Westphalia,No,0.6016177957532861,42417,0.5969587561839562,0.606276835322616
2019,66 and older,North Rhine-Westphalia,Yes,0.39838220424671383,42417,0.39372316467738394,0.4030412438160437
2019,66 and older,Hesse,No,0.5290102389078498,42417,0.5242599079444915,0.5337605698712081
2019,66 and older,Hesse,Yes,0.4709897610921502,42417,0.4662394301287919,0.4757400920555085
2019,66 and older,"Rhineland-Palatinate, Saarland",No,0.5886287625418061,42417,0.583945766420697,0.5933117586629152
2019,66 and older,"Rhineland-Palatinate, Saarland",Yes,0.411371237458194,42417,0.4066882413370848,0.41605423357930316
2019,66 and older,Baden-Wuerttemberg,No,0.5211009174311927,42417,0.5163468097079676,0.5258550251544177
2019,66 and older,Baden-Wuerttemberg,Yes,0.47889908256880737,42417,0.4741449748455823,0.4836531902920324
2019,66 and older,Bavaria,No,0.59125,42417,0.5865715654686584,0.5959284345313417
2019,66 and older,Bavaria,Yes,0.40875,42417,0.40407156546865836,0.41342843453134165
2019,66 and older,Berlin,No,0.5902439024390244,42417,0.5855637008050866,0.5949241040729621
2019,66 and older,Berlin,Yes,0.4097560975609756,42417,0.40507589592703774,0.4144362991949134
2019,66 and older,Brandenburg,No,0.7913669064748201,42417,0.7874999735580719,0.7952338393915683
2019,66 and older,Brandenburg,Yes,0.20863309352517986,42417,0.2047661606084316,0.2125000264419281
2019,66 and older,Mecklenburg-Western Pomerania,No,0.7806451612903226,42417,0.7767070630829986,0.7845832594976465
2019,66 and older,Mecklenburg-Western Pomerania,Yes,0.21935483870967742,42417,0.21541674050235346,0.2232929369170014
2019,66 and older,Saxony,No,0.7900262467191601,42417,0.7861501967934362,0.793902296644884
2019,66 and older,Saxony,Yes,0.2099737532808399,42417,0.20609770335511607,0.21384980320656372
2019,66 and older,Saxony-Anhalt,No,0.8947368421052632,42417,0.8918162429562908,0.8976574412542355
2019,66 and older,Saxony-Anhalt,Yes,0.10526315789473684,42417,0.10234255874576452,0.10818375704370915
2019,66 and older,Thuringa,No,0.8457943925233645,42417,0.8423574791911376,0.8492313058555915
2019,66 and older,Thuringa,Yes,0.1542056074766355,42417,0.15076869414440858,0.15764252080886243
