year,age_gr,bula_h,pli0083,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,46-65 y.,Baden-Wuerttemberg,At least once per week,0.12957,60,509,0.10037,0.15878
1990,46-65 y.,Bavaria,Daily,0.79555,368,429,0.75734,0.83375
1990,46-65 y.,Bavaria,At least once per week,0.12165,61,429,0.09068,0.15262
1990,46-65 y.,Berlin,Daily,0.58571,89,89,0.48279,0.68863
1990,66 and older,Lower Saxony,Daily,0.88589,103,103,0.82419,0.94760
1990,66 and older,North Rhine-Westphalia,Daily,0.94884,223,223,0.91986,0.97783
1990,66 and older,Hesse,Daily,0.87038,94,94,0.80212,0.93865
1990,66 and older,"Rhineland-Palatinate, Saarland",Daily,0.85168,81,81,0.77379,0.92956
1990,66 and older,Baden-Wuerttemberg,Daily,0.88612,144,144,0.83405,0.93819
1990,66 and older,Bavaria,Daily,0.86100,170,170,0.80884,0.91316
1990,66 and older,Berlin,Daily,0.72590,32,32,0.56887,0.88292
1995,17-29 y.,Schleswig-Holstein,Daily,0.65307,48,48,0.51699,0.78916
1995,17-29 y.,Lower Saxony,Daily,0.83257,223,264,0.78745,0.87769
1995,17-29 y.,Lower Saxony,At least once per week,0.14607,41,264,0.10339,0.18876
1995,17-29 y.,North Rhine-Westphalia,Daily,0.77980,552,638,0.74762,0.81198
1995,17-29 y.,North Rhine-Westphalia,At least once per week,0.14729,86,638,0.11976,0.17481
1995,17-29 y.,Hesse,Daily,0.80524,193,224,0.75326,0.85722
1995,17-29 y.,Hesse,At least once per week,0.14256,31,224,0.09667,0.18845
1995,17-29 y.,"Rhineland-Palatinate, Saarland",Daily,0.74034,130,130,0.66467,0.81600
1995,17-29 y.,Baden-Wuerttemberg,Daily,0.76929,428,495,0.73214,0.80644
1995,17-29 y.,Baden-Wuerttemberg,At least once per week,0.15600,67,495,0.12400,0.18800
1995,17-29 y.,Bavaria,Daily,0.76695,337,428,0.72685,0.80705
1995,17-29 y.,Bavaria,At least once per week,0.19230,91,428,0.15492,0.22969
1995,17-29 y.,Berlin,Daily,0.70846,92,92,0.61508,0.80184
1995,17-29 y.,Brandenburg,Daily,0.72401,102,102,0.63683,0.81119
1995,17-29 y.,Mecklenburg-Western Pomerania,Daily,0.82369,89,89,0.74406,0.90331
1995,17-29 y.,Saxony,Daily,0.85444,196,196,0.80494,0.90394
1995,17-29 y.,Saxony-Anhalt,Daily,0.85817,133,133,0.79866,0.91769
1995,17-29 y.,Thuringa,Daily,0.88283,125,125,0.82621,0.93944
1995,30-45 y.,Schleswig-Holstein,Daily,0.75005,66,66,0.64478,0.85531
1995,30-45 y.,Hamburg,Daily,0.70527,36,36,0.55423,0.85632
1995,30-45 y.,Lower Saxony,Daily,0.77524,270,311,0.72877,0.82171
1995,30-45 y.,Lower Saxony,At least once per week,0.14423,41,311,0.10512,0.18334
1995,30-45 y.,North Rhine-Westphalia,Daily,0.82327,733,841,0.79748,0.84907
1995,30-45 y.,North Rhine-Westphalia,At least once per week,0.11824,108,841,0.09640,0.14008
1995,30-45 y.,Hesse,Daily,0.78744,239,282,0.73961,0.83528
1995,30-45 y.,Hesse,At least once per week,0.14690,43,282,0.10551,0.18829
1995,30-45 y.,"Rhineland-Palatinate, Saarland",Daily,0.82378,222,222,0.77354,0.87401
1995,30-45 y.,Baden-Wuerttemberg,Daily,0.69819,433,531,0.65911,0.73728
1995,30-45 y.,Baden-Wuerttemberg,At least once per week,0.19803,98,531,0.16410,0.23196
1995,30-45 y.,Bavaria,Daily,0.71995,403,507,0.68083,0.75908
1995,30-45 y.,Bavaria,At least once per week,0.17813,104,507,0.14479,0.21147
1995,30-45 y.,Berlin,Daily,0.73959,150,182,0.67566,0.80353
1995,30-45 y.,Berlin,At least once per week,0.21031,32,182,0.15094,0.26968
1995,30-45 y.,Brandenburg,Daily,0.83857,178,178,0.78436,0.89277
1995,30-45 y.,Mecklenburg-Western Pomerania,Daily,0.87266,110,110,0.81008,0.93524
1995,30-45 y.,Saxony,Daily,0.78840,299,369,0.74667,0.83013
1995,30-45 y.,Saxony,At least once per week,0.18421,70,369,0.14460,0.22381
1995,30-45 y.,Saxony-Anhalt,Daily,0.87784,193,193,0.83151,0.92416
1995,30-45 y.,Thuringa,Daily,0.84410,206,206,0.79444,0.89376
1995,46-65 y.,Schleswig-Holstein,Daily,0.78832,70,70,0.69194,0.88471
1995,46-65 y.,Hamburg,Daily,0.75993,31,31,0.60709,0.91278
1995,46-65 y.,Lower Saxony,Daily,0.84463,277,277,0.80190,0.88737
1995,46-65 y.,North Rhine-Westphalia,Daily,0.87472,655,715,0.85044,0.89900
1995,46-65 y.,North Rhine-Westphalia,At least once per week,0.08566,60,715,0.06513,0.10619
1995,46-65 y.,Hesse,Daily,0.88325,250,250,0.84336,0.92313
1995,46-65 y.,"Rhineland-Palatinate, Saarland",Daily,0.84825,155,155,0.79159,0.90492
1995,46-65 y.,Baden-Wuerttemberg,Daily,0.85795,450,485,0.82685,0.88906
1995,46-65 y.,Baden-Wuerttemberg,At least once per week,0.10100,35,485,0.07416,0.12785
1995,46-65 y.,Bavaria,Daily,0.81754,410,463,0.78232,0.85275
1995,46-65 y.,Bavaria,At least once per week,0.12500,53,463,0.09484,0.15515
1995,46-65 y.,Berlin,Daily,0.88999,168,168,0.84253,0.93745
1995,46-65 y.,Brandenburg,Daily,0.93228,167,167,0.89406,0.97051
1995,46-65 y.,Mecklenburg-Western Pomerania,Daily,0.91891,137,137,0.87304,0.96479
1995,46-65 y.,Saxony,Daily,0.91681,318,318,0.88641,0.94722
1995,46-65 y.,Saxony-Anhalt,Daily,0.93704,216,216,0.90457,0.96950
1995,46-65 y.,Thuringa,Daily,0.91113,178,178,0.86920,0.95305
1995,66 and older,Schleswig-Holstein,Daily,0.95334,33,33,0.88026,1.02642
1995,66 and older,Lower Saxony,Daily,0.96939,115,115,0.93777,1.00101
1995,66 and older,North Rhine-Westphalia,Daily,0.94967,254,254,0.92273,0.97661
1995,66 and older,Hesse,Daily,0.87075,99,99,0.80432,0.93717
1995,66 and older,"Rhineland-Palatinate, Saarland",Daily,0.82253,86,86,0.74130,0.90375
1995,66 and older,Baden-Wuerttemberg,Daily,0.92704,176,176,0.88851,0.96558
1995,66 and older,Bavaria,Daily,0.90193,178,178,0.85811,0.94574
1995,66 and older,Berlin,Daily,0.92268,58,58,0.85334,0.99202
1995,66 and older,Brandenburg,Daily,0.91967,60,60,0.85031,0.98902
1995,66 and older,Saxony,Daily,0.94615,123,123,0.90610,0.98621
1995,66 and older,Saxony-Anhalt,Daily,0.99510,77,77,0.97939,1.01080
1998,17-29 y.,Schleswig-Holstein,Daily,0.65426,46,46,0.51530,0.79323
1998,17-29 y.,Lower Saxony,Daily,0.75030,214,263,0.69789,0.80271
1998,17-29 y.,Lower Saxony,At least once per week,0.21943,49,263,0.16932,0.26955
1998,17-29 y.,North Rhine-Westphalia,Daily,0.78994,517,601,0.75734,0.82253
1998,17-29 y.,North Rhine-Westphalia,At least once per week,0.16417,84,601,0.13453,0.19381
1998,17-29 y.,Hesse,Daily,0.82866,157,157,0.76953,0.88779
1998,17-29 y.,"Rhineland-Palatinate, Saarland",Daily,0.88428,140,140,0.83111,0.93746
1998,17-29 y.,Baden-Wuerttemberg,Daily,0.74745,362,417,0.70570,0.78921
1998,17-29 y.,Baden-Wuerttemberg,At least once per week,0.17491,55,417,0.13840,0.21142
1998,17-29 y.,Bavaria,Daily,0.78796,333,389,0.74729,0.82863
1998,17-29 y.,Bavaria,At least once per week,0.15229,56,389,0.11654,0.18804
1998,17-29 y.,Berlin,Daily,0.72827,81,81,0.63079,0.82575
1998,17-29 y.,Brandenburg,Daily,0.86666,128,128,0.80754,0.92578
1998,17-29 y.,Mecklenburg-Western Pomerania,Daily,0.91753,87,87,0.85938,0.97567
1998,17-29 y.,Saxony,Daily,0.83861,218,253,0.79319,0.88403
1998,17-29 y.,Saxony,At least once per week,0.15044,35,253,0.10630,0.19458
1998,17-29 y.,Saxony-Anhalt,Daily,0.85446,127,127,0.79289,0.91604
1998,17-29 y.,Thuringa,Daily,0.88765,152,152,0.83728,0.93802
1998,30-45 y.,Schleswig-Holstein,Daily,0.62233,77,114,0.53294,0.71172
1998,30-45 y.,Schleswig-Holstein,At least once per week,0.27923,37,114,0.19651,0.36194
1998,30-45 y.,Lower Saxony,Daily,0.78359,337,394,0.74288,0.82430
1998,30-45 y.,Lower Saxony,At least once per week,0.13963,57,394,0.10536,0.17389
1998,30-45 y.,North Rhine-Westphalia,Daily,0.82278,815,924,0.79815,0.84742
1998,30-45 y.,North Rhine-Westphalia,At least once per week,0.12343,109,924,0.10221,0.14465
1998,30-45 y.,Hesse,Daily,0.82736,261,261,0.78142,0.87330
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Daily,0.84042,248,286,0.79790,0.88294
1998,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.12442,38,286,0.08610,0.16274
1998,30-45 y.,Baden-Wuerttemberg,Daily,0.75087,512,602,0.71629,0.78545
1998,30-45 y.,Baden-Wuerttemberg,At least once per week,0.15545,90,602,0.12648,0.18442
1998,30-45 y.,Bavaria,Daily,0.73045,481,599,0.69489,0.76602
1998,30-45 y.,Bavaria,At least once per week,0.19181,118,599,0.16025,0.22337
1998,30-45 y.,Berlin,Daily,0.73978,138,138,0.66630,0.81325
1998,30-45 y.,Brandenburg,Daily,0.77607,153,153,0.70979,0.84234
1998,30-45 y.,Mecklenburg-Western Pomerania,Daily,0.78827,107,107,0.71050,0.86605
1998,30-45 y.,Saxony,Daily,0.80319,306,363,0.76223,0.84415
1998,30-45 y.,Saxony,At least once per week,0.14481,57,363,0.10856,0.18107
1998,30-45 y.,Saxony-Anhalt,Daily,0.86279,180,180,0.81239,0.91320
1998,30-45 y.,Thuringa,Daily,0.78416,196,229,0.73076,0.83756
1998,30-45 y.,Thuringa,At least once per week,0.13412,33,229,0.08989,0.17836
1998,46-65 y.,Schleswig-Holstein,Daily,0.84660,86,86,0.76999,0.92321
1998,46-65 y.,Hamburg,Daily,0.86551,46,46,0.76582,0.96519
1998,46-65 y.,Lower Saxony,Daily,0.83111,299,330,0.79063,0.87160
1998,46-65 y.,Lower Saxony,At least once per week,0.09457,31,330,0.06295,0.12619
1998,46-65 y.,North Rhine-Westphalia,Daily,0.88983,798,853,0.86881,0.91085
1998,46-65 y.,North Rhine-Westphalia,At least once per week,0.06711,55,853,0.05031,0.08392
1998,46-65 y.,Hesse,Daily,0.83620,261,296,0.79397,0.87844
1998,46-65 y.,Hesse,At least once per week,0.12006,35,296,0.08297,0.15716
1998,46-65 y.,"Rhineland-Palatinate, Saarland",Daily,0.87166,195,195,0.82459,0.91872
1998,46-65 y.,Baden-Wuerttemberg,Daily,0.85576,459,498,0.82487,0.88665
1998,46-65 y.,Baden-Wuerttemberg,At least once per week,0.09524,39,498,0.06943,0.12104
1998,46-65 y.,Bavaria,Daily,0.83790,460,517,0.80611,0.86970
1998,46-65 y.,Bavaria,At least once per week,0.10530,57,517,0.07882,0.13179
1998,46-65 y.,Berlin,Daily,0.86814,150,150,0.81382,0.92247
1998,46-65 y.,Brandenburg,Daily,0.92773,196,196,0.89138,0.96407
1998,46-65 y.,Mecklenburg-Western Pomerania,Daily,0.90345,127,127,0.85187,0.95502
1998,46-65 y.,Saxony,Daily,0.94333,361,361,0.91945,0.96721
1998,46-65 y.,Saxony-Anhalt,Daily,0.92156,225,225,0.88635,0.95677
1998,46-65 y.,Thuringa,Daily,0.93091,204,204,0.89602,0.96580
1998,66 and older,Schleswig-Holstein,Daily,0.89309,48,48,0.80475,0.98143
1998,66 and older,Lower Saxony,Daily,0.93422,137,137,0.89255,0.97588
1998,66 and older,North Rhine-Westphalia,Daily,0.94830,337,337,0.92462,0.97197
1998,66 and older,Hesse,Daily,0.93315,119,119,0.88809,0.97822
1998,66 and older,"Rhineland-Palatinate, Saarland",Daily,0.95096,123,123,0.91264,0.98928
1998,66 and older,Baden-Wuerttemberg,Daily,0.90088,190,190,0.85828,0.94348
1998,66 and older,Bavaria,Daily,0.89635,246,246,0.85819,0.93452
1998,66 and older,Berlin,Daily,0.90916,61,61,0.83644,0.98188
1998,66 and older,Brandenburg,Daily,0.97775,68,68,0.94244,1.01307
1998,66 and older,Mecklenburg-Western Pomerania,Daily,0.96612,37,37,0.90703,1.02522
1998,66 and older,Saxony,Daily,0.95989,144,144,0.92772,0.99205
1998,66 and older,Saxony-Anhalt,Daily,0.98060,86,86,0.95127,1.00992
1998,66 and older,Thuringa,Daily,0.97320,93,93,0.94020,1.00620
2003,17-29 y.,Schleswig-Holstein,Daily,0.78087,83,83,0.69133,0.87040
2003,17-29 y.,Hamburg,Daily,0.86992,42,42,0.76695,0.97289
2003,17-29 y.,Lower Saxony,Daily,0.76455,258,309,0.71716,0.81193
2003,17-29 y.,Lower Saxony,At least once per week,0.18416,51,309,0.14087,0.22745
2003,17-29 y.,Bremen,Daily,0.98494,31,31,0.94136,1.02852
2003,17-29 y.,North Rhine-Westphalia,Daily,0.83229,649,746,0.80546,0.85912
2003,17-29 y.,North Rhine-Westphalia,At least once per week,0.11699,97,746,0.09391,0.14007
2003,17-29 y.,Hesse,Daily,0.74540,191,240,0.69017,0.80063
2003,17-29 y.,Hesse,At least once per week,0.21086,49,240,0.15914,0.26258
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Daily,0.84652,190,190,0.79514,0.89791
2003,17-29 y.,Baden-Wuerttemberg,Daily,0.82589,416,490,0.79228,0.85950
2003,17-29 y.,Baden-Wuerttemberg,At least once per week,0.12193,74,490,0.09293,0.15093
2003,17-29 y.,Bavaria,Daily,0.81688,451,545,0.78438,0.84938
2003,17-29 y.,Bavaria,At least once per week,0.14988,94,545,0.11988,0.17987
2003,17-29 y.,Berlin,Daily,0.79979,139,139,0.73303,0.86656
2003,17-29 y.,Brandenburg,Daily,0.82732,157,157,0.76800,0.88663
2003,17-29 y.,Mecklenburg-Western Pomerania,Daily,0.80666,80,80,0.71958,0.89375
2003,17-29 y.,Saxony,Daily,0.77179,246,295,0.72381,0.81976
2003,17-29 y.,Saxony,At least once per week,0.17892,49,295,0.13510,0.22273
2003,17-29 y.,Saxony-Anhalt,Daily,0.85677,151,151,0.80070,0.91283
2003,17-29 y.,Thuringa,Daily,0.80643,172,172,0.74721,0.86565
2003,30-45 y.,Schleswig-Holstein,Daily,0.81851,144,144,0.75534,0.88168
2003,30-45 y.,Hamburg,Daily,0.68687,57,57,0.56540,0.80834
2003,30-45 y.,Lower Saxony,Daily,0.83328,517,599,0.80341,0.86315
2003,30-45 y.,Lower Saxony,At least once per week,0.12709,82,599,0.10039,0.15378
2003,30-45 y.,Bremen,Daily,0.81731,39,39,0.69444,0.94017
2003,30-45 y.,North Rhine-Westphalia,Daily,0.81279,1231,1441,0.79264,0.83294
2003,30-45 y.,North Rhine-Westphalia,At least once per week,0.14100,210,1441,0.12302,0.15898
2003,30-45 y.,Hesse,Daily,0.83992,417,486,0.80728,0.87255
2003,30-45 y.,Hesse,At least once per week,0.12995,69,486,0.10002,0.15987
2003,30-45 y.,"Rhineland-Palatinate, Saarland",Daily,0.87522,389,433,0.84405,0.90638
2003,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.09560,44,433,0.06787,0.12333
2003,30-45 y.,Baden-Wuerttemberg,Daily,0.83543,762,892,0.81109,0.85978
2003,30-45 y.,Baden-Wuerttemberg,At least once per week,0.12875,130,892,0.10676,0.15075
2003,30-45 y.,Bavaria,Daily,0.79482,794,986,0.76960,0.82004
2003,30-45 y.,Bavaria,At least once per week,0.14050,161,986,0.11880,0.16220
2003,30-45 y.,Bavaria,Seldom,0.03769,31,986,0.02580,0.04959
2003,30-45 y.,Berlin,Daily,0.78438,195,195,0.72650,0.84225
2003,30-45 y.,Brandenburg,Daily,0.82819,194,194,0.77497,0.88141
2003,30-45 y.,Mecklenburg-Western Pomerania,Daily,0.82874,133,133,0.76447,0.89301
2003,30-45 y.,Saxony,Daily,0.81477,389,460,0.77923,0.85031
2003,30-45 y.,Saxony,At least once per week,0.13699,71,460,0.10554,0.16845
2003,30-45 y.,Saxony-Anhalt,Daily,0.91251,214,214,0.87457,0.95046
2003,30-45 y.,Thuringa,Daily,0.84116,222,222,0.79297,0.88935
2003,46-65 y.,Schleswig-Holstein,Daily,0.82052,204,243,0.77217,0.86887
2003,46-65 y.,Schleswig-Holstein,At least once per week,0.10935,39,243,0.07003,0.14867
2003,46-65 y.,Hamburg,Daily,0.88122,105,105,0.81904,0.94340
2003,46-65 y.,Lower Saxony,Daily,0.88286,527,572,0.85648,0.90923
2003,46-65 y.,Lower Saxony,At least once per week,0.05726,45,572,0.03820,0.07631
2003,46-65 y.,Bremen,Daily,0.87026,52,52,0.77804,0.96248
2003,46-65 y.,North Rhine-Westphalia,Daily,0.90865,1465,1582,0.89445,0.92285
2003,46-65 y.,North Rhine-Westphalia,At least once per week,0.06859,117,1582,0.05613,0.08105
2003,46-65 y.,Hesse,Daily,0.88484,456,494,0.85666,0.91302
2003,46-65 y.,Hesse,At least once per week,0.06980,38,494,0.04730,0.09229
2003,46-65 y.,"Rhineland-Palatinate, Saarland",Daily,0.90741,374,374,0.87800,0.93683
2003,46-65 y.,Baden-Wuerttemberg,Daily,0.85900,746,826,0.83525,0.88275
2003,46-65 y.,Baden-Wuerttemberg,At least once per week,0.10033,80,826,0.07983,0.12083
2003,46-65 y.,Bavaria,Daily,0.83296,863,975,0.80953,0.85639
2003,46-65 y.,Bavaria,At least once per week,0.09653,112,975,0.07798,0.11508
2003,46-65 y.,Berlin,Daily,0.82636,248,248,0.77912,0.87360
2003,46-65 y.,Brandenburg,Daily,0.91420,310,310,0.88297,0.94543
2003,46-65 y.,Mecklenburg-Western Pomerania,Daily,0.93581,166,166,0.89842,0.97321
2003,46-65 y.,Saxony,Daily,0.90692,494,534,0.88225,0.93158
2003,46-65 y.,Saxony,At least once per week,0.06450,40,534,0.04364,0.08535
2003,46-65 y.,Saxony-Anhalt,Daily,0.92992,331,331,0.90238,0.95746
2003,46-65 y.,Thuringa,Daily,0.94036,306,306,0.91379,0.96694
2003,66 and older,Schleswig-Holstein,Daily,0.97180,118,118,0.94181,1.00180
2003,66 and older,Hamburg,Daily,0.97945,40,40,0.93493,1.02398
2003,66 and older,Lower Saxony,Daily,0.93541,318,318,0.90835,0.96247
2003,66 and older,Bremen,Daily,0.88441,31,31,0.77000,0.99883
2003,66 and older,North Rhine-Westphalia,Daily,0.95477,733,733,0.93972,0.96982
2003,66 and older,Hesse,Daily,0.91869,209,209,0.88154,0.95583
2003,66 and older,"Rhineland-Palatinate, Saarland",Daily,0.95404,246,246,0.92782,0.98026
2003,66 and older,Baden-Wuerttemberg,Daily,0.93135,355,355,0.90501,0.95769
2003,66 and older,Bavaria,Daily,0.90331,461,461,0.87630,0.93031
2003,66 and older,Berlin,Daily,0.92929,108,108,0.88071,0.97786
2003,66 and older,Brandenburg,Daily,0.96432,175,175,0.93676,0.99188
2003,66 and older,Mecklenburg-Western Pomerania,Daily,0.98879,80,80,0.96558,1.01201
2003,66 and older,Saxony,Daily,0.96096,264,264,0.93755,0.98437
2003,66 and older,Saxony-Anhalt,Daily,0.98354,157,157,0.96358,1.00351
2003,66 and older,Thuringa,Daily,0.98064,147,147,0.95829,1.00299
2008,17-29 y.,Schleswig-Holstein,Daily,0.57039,63,63,0.44717,0.69361
2008,17-29 y.,Hamburg,Daily,0.70146,49,49,0.57200,0.83092
2008,17-29 y.,Lower Saxony,Daily,0.77335,208,248,0.72114,0.82557
2008,17-29 y.,Lower Saxony,At least once per week,0.10675,40,248,0.06824,0.14526
2008,17-29 y.,North Rhine-Westphalia,Daily,0.72928,447,568,0.69270,0.76585
2008,17-29 y.,North Rhine-Westphalia,At least once per week,0.16733,121,568,0.13660,0.19805
2008,17-29 y.,Hesse,Daily,0.60589,134,186,0.53547,0.67631
2008,17-29 y.,Hesse,At least once per week,0.27391,52,186,0.20964,0.33817
2008,17-29 y.,"Rhineland-Palatinate, Saarland",Daily,0.77242,139,139,0.70247,0.84238
2008,17-29 y.,Baden-Wuerttemberg,Daily,0.77102,356,418,0.73069,0.81135
2008,17-29 y.,Baden-Wuerttemberg,At least once per week,0.10054,62,418,0.07168,0.12941
2008,17-29 y.,Bavaria,Daily,0.69110,314,394,0.64542,0.73678
2008,17-29 y.,Bavaria,At least once per week,0.16644,80,394,0.12961,0.20326
2008,17-29 y.,Berlin,Daily,0.63364,91,128,0.54984,0.71743
2008,17-29 y.,Berlin,At least once per week,0.25564,37,128,0.17977,0.33151
2008,17-29 y.,Brandenburg,Daily,0.79811,95,95,0.71696,0.87926
2008,17-29 y.,Mecklenburg-Western Pomerania,Daily,0.74500,58,58,0.63184,0.85815
2008,17-29 y.,Saxony,Daily,0.68244,178,223,0.62120,0.74368
2008,17-29 y.,Saxony,At least once per week,0.16297,45,223,0.11438,0.21155
2008,17-29 y.,Saxony-Anhalt,Daily,0.74485,126,126,0.66842,0.82127
2008,17-29 y.,Thuringa,Daily,0.70894,112,148,0.63550,0.78237
2008,17-29 y.,Thuringa,At least once per week,0.19482,36,148,0.13079,0.25884
2008,30-45 y.,Schleswig-Holstein,Daily,0.72465,94,94,0.63386,0.81544
2008,30-45 y.,Hamburg,Daily,0.80169,45,45,0.68388,0.91951
2008,30-45 y.,Lower Saxony,Daily,0.77295,394,470,0.73503,0.81086
2008,30-45 y.,Lower Saxony,At least once per week,0.17858,76,470,0.14392,0.21325
2008,30-45 y.,Bremen,Daily,0.85572,34,34,0.73583,0.97561
2008,30-45 y.,North Rhine-Westphalia,Daily,0.78241,888,1057,0.75753,0.80730
2008,30-45 y.,North Rhine-Westphalia,At least once per week,0.16670,169,1057,0.14422,0.18918
2008,30-45 y.,Hesse,Daily,0.74179,285,365,0.69683,0.78675
2008,30-45 y.,Hesse,At least once per week,0.20590,80,365,0.16436,0.24745
2008,30-45 y.,"Rhineland-Palatinate, Saarland",Daily,0.80207,211,261,0.75364,0.85050
2008,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.16682,50,261,0.12150,0.21214
2008,30-45 y.,Baden-Wuerttemberg,Daily,0.79338,530,633,0.76182,0.82495
2008,30-45 y.,Baden-Wuerttemberg,At least once per week,0.14336,103,633,0.11604,0.17069
2008,30-45 y.,Bavaria,Daily,0.77158,597,742,0.74136,0.80181
2008,30-45 y.,Bavaria,At least once per week,0.16463,145,742,0.13792,0.19133
2008,30-45 y.,Berlin,Daily,0.69871,110,145,0.62377,0.77365
2008,30-45 y.,Berlin,At least once per week,0.25283,35,145,0.18184,0.32382
2008,30-45 y.,Brandenburg,Daily,0.70424,148,148,0.63046,0.77802
2008,30-45 y.,Mecklenburg-Western Pomerania,Daily,0.86977,96,96,0.80209,0.93745
2008,30-45 y.,Saxony,Daily,0.73811,274,334,0.69089,0.78534
2008,30-45 y.,Saxony,At least once per week,0.16981,60,334,0.12948,0.21013
2008,30-45 y.,Saxony-Anhalt,Daily,0.82061,153,153,0.75962,0.88161
2008,30-45 y.,Thuringa,Daily,0.81572,177,177,0.75843,0.87300
2008,46-65 y.,Schleswig-Holstein,Daily,0.78245,154,187,0.72316,0.84174
2008,46-65 y.,Schleswig-Holstein,At least once per week,0.15539,33,187,0.10332,0.20745
2008,46-65 y.,Hamburg,Daily,0.89515,80,80,0.82760,0.96271
2008,46-65 y.,Lower Saxony,Daily,0.88063,489,529,0.85298,0.90829
2008,46-65 y.,Lower Saxony,At least once per week,0.05681,40,529,0.03706,0.07655
2008,46-65 y.,Bremen,Daily,0.86235,37,37,0.74980,0.97490
2008,46-65 y.,North Rhine-Westphalia,Daily,0.86628,1146,1300,0.84777,0.88479
2008,46-65 y.,North Rhine-Westphalia,At least once per week,0.07382,115,1300,0.05960,0.08804
2008,46-65 y.,North Rhine-Westphalia,Seldom,0.03092,39,1300,0.02150,0.04033
2008,46-65 y.,Hesse,Daily,0.84117,396,455,0.80755,0.87480
2008,46-65 y.,Hesse,At least once per week,0.11674,59,455,0.08720,0.14628
2008,46-65 y.,"Rhineland-Palatinate, Saarland",Daily,0.88298,368,368,0.85010,0.91587
