"plh0111","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"3 Weniger wichtig","2003","17-34","Baden-Wuerttemberg","","","",""
"3 Weniger wichtig","2003","17-34","Bayern","","","",""
"3 Weniger wichtig","2003","17-34","Berlin","","","",""
"3 Weniger wichtig","2003","17-34","Brandenburg","","","",""
"3 Weniger wichtig","2003","17-34","Mecklenburg-Vorpommern","","","",""
"3 Weniger wichtig","2003","17-34","Sachsen","","","",""
"3 Weniger wichtig","2003","17-34","Sachsen-Anhalt","","","",""
"3 Weniger wichtig","2003","17-34","Thueringen","","","",""
"3 Weniger wichtig","2003","35-65","Schleswig-Holstein","","","",""
"3 Weniger wichtig","2003","35-65","Hamburg","","","",""
"3 Weniger wichtig","2003","35-65","Niedersachsen","","","",""
"3 Weniger wichtig","2003","35-65","Bremen","","","",""
"3 Weniger wichtig","2003","35-65","Nordrhein-Westfalen","","","",""
"3 Weniger wichtig","2003","35-65","Hessen","","","",""
"3 Weniger wichtig","2003","35-65","Rheinland-Pfalz,Saarland","","","",""
"3 Weniger wichtig","2003","35-65","Baden-Wuerttemberg","","","",""
"3 Weniger wichtig","2003","35-65","Bayern","","","",""
"3 Weniger wichtig","2003","35-65","Berlin","","","",""
"3 Weniger wichtig","2003","35-65","Brandenburg","","","",""
"3 Weniger wichtig","2003","35-65","Mecklenburg-Vorpommern","","","",""
"3 Weniger wichtig","2003","35-65","Sachsen","","","",""
"3 Weniger wichtig","2003","35-65","Sachsen-Anhalt","","","",""
"3 Weniger wichtig","2003","35-65","Thueringen","","","",""
"3 Weniger wichtig","2003","66 +","Schleswig-Holstein","","","",""
"3 Weniger wichtig","2003","66 +","Hamburg","","","",""
"3 Weniger wichtig","2003","66 +","Niedersachsen","","","",""
"3 Weniger wichtig","2003","66 +","Bremen","","","",""
"3 Weniger wichtig","2003","66 +","Nordrhein-Westfalen","","","",""
"3 Weniger wichtig","2003","66 +","Hessen","","","",""
"3 Weniger wichtig","2003","66 +","Rheinland-Pfalz,Saarland","","","",""
"3 Weniger wichtig","2003","66 +","Baden-Wuerttemberg","","","",""
"3 Weniger wichtig","2003","66 +","Bayern","","","",""
"3 Weniger wichtig","2003","66 +","Berlin","","","",""
"3 Weniger wichtig","2003","66 +","Brandenburg","","","",""
"3 Weniger wichtig","2003","66 +","Mecklenburg-Vorpommern","","","",""
"3 Weniger wichtig","2003","66 +","Sachsen","","","",""
"3 Weniger wichtig","2003","66 +","Sachsen-Anhalt","","","",""
"3 Weniger wichtig","2003","66 +","Thueringen","","","",""
"4 Ganz unwichtig","2003","17-34","Schleswig-Holstein","","","",""
"4 Ganz unwichtig","2003","17-34","Hamburg","","","",""
"4 Ganz unwichtig","2003","17-34","Niedersachsen","","","",""
"4 Ganz unwichtig","2003","17-34","Bremen","","","",""
"4 Ganz unwichtig","2003","17-34","Nordrhein-Westfalen","","","",""
"4 Ganz unwichtig","2003","17-34","Hessen","","","",""
"4 Ganz unwichtig","2003","17-34","Rheinland-Pfalz,Saarland","","","",""
"4 Ganz unwichtig","2003","17-34","Baden-Wuerttemberg","","","",""
"4 Ganz unwichtig","2003","17-34","Bayern","","","",""
"4 Ganz unwichtig","2003","17-34","Berlin","","","",""
"4 Ganz unwichtig","2003","17-34","Brandenburg","","","",""
"4 Ganz unwichtig","2003","17-34","Mecklenburg-Vorpommern","","","",""
"4 Ganz unwichtig","2003","17-34","Sachsen","","","",""
"4 Ganz unwichtig","2003","17-34","Sachsen-Anhalt","","","",""
"4 Ganz unwichtig","2003","17-34","Thueringen","","","",""
"4 Ganz unwichtig","2003","35-65","Schleswig-Holstein","","","",""
"4 Ganz unwichtig","2003","35-65","Hamburg","","","",""
"4 Ganz unwichtig","2003","35-65","Niedersachsen","","","",""
"4 Ganz unwichtig","2003","35-65","Bremen","","","",""
"4 Ganz unwichtig","2003","35-65","Nordrhein-Westfalen","","","",""
"4 Ganz unwichtig","2003","35-65","Hessen","","","",""
"4 Ganz unwichtig","2003","35-65","Rheinland-Pfalz,Saarland","","","",""
"4 Ganz unwichtig","2003","35-65","Baden-Wuerttemberg","","","",""
"4 Ganz unwichtig","2003","35-65","Bayern","","","",""
"4 Ganz unwichtig","2003","35-65","Berlin","","","",""
"4 Ganz unwichtig","2003","35-65","Brandenburg","","","",""
"4 Ganz unwichtig","2003","35-65","Mecklenburg-Vorpommern","","","",""
"4 Ganz unwichtig","2003","35-65","Sachsen","","","",""
"4 Ganz unwichtig","2003","35-65","Sachsen-Anhalt","","","",""
"4 Ganz unwichtig","2003","35-65","Thueringen","","","",""
"4 Ganz unwichtig","2003","66 +","Schleswig-Holstein","","","",""
"4 Ganz unwichtig","2003","66 +","Hamburg","","","",""
"4 Ganz unwichtig","2003","66 +","Niedersachsen","","","",""
"4 Ganz unwichtig","2003","66 +","Bremen","","","",""
"4 Ganz unwichtig","2003","66 +","Nordrhein-Westfalen","","","",""
"4 Ganz unwichtig","2003","66 +","Hessen","","","",""
"4 Ganz unwichtig","2003","66 +","Rheinland-Pfalz,Saarland","","","",""
"4 Ganz unwichtig","2003","66 +","Baden-Wuerttemberg","","","",""
"4 Ganz unwichtig","2003","66 +","Bayern","","","",""
"4 Ganz unwichtig","2003","66 +","Berlin","","","",""
"4 Ganz unwichtig","2003","66 +","Brandenburg","","","",""
"4 Ganz unwichtig","2003","66 +","Mecklenburg-Vorpommern","","","",""
"4 Ganz unwichtig","2003","66 +","Sachsen","","","",""
"4 Ganz unwichtig","2003","66 +","Sachsen-Anhalt","","","",""
"4 Ganz unwichtig","2003","66 +","Thueringen","","","",""
"1 Sehr wichtig","2004","17-34","Schleswig-Holstein","","","",""
"1 Sehr wichtig","2004","17-34","Hamburg","","","",""
"1 Sehr wichtig","2004","17-34","Niedersachsen","","","",""
"1 Sehr wichtig","2004","17-34","Bremen","","","",""
"1 Sehr wichtig","2004","17-34","Nordrhein-Westfalen","35","0.0289578001208396","0.0192279286389554","0.0386876716027237"
"1 Sehr wichtig","2004","17-34","Hessen","","","",""
"1 Sehr wichtig","2004","17-34","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","2004","17-34","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","2004","17-34","Bayern","","","",""
"1 Sehr wichtig","2004","17-34","Berlin","","","",""
"1 Sehr wichtig","2004","17-34","Brandenburg","","","",""
"1 Sehr wichtig","2004","17-34","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","2004","17-34","Sachsen","","","",""
"1 Sehr wichtig","2004","17-34","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","2004","17-34","Thueringen","","","",""
"1 Sehr wichtig","2004","35-65","Schleswig-Holstein","","","",""
"1 Sehr wichtig","2004","35-65","Hamburg","","","",""
"1 Sehr wichtig","2004","35-65","Niedersachsen","42","0.0372990124258456","0.0257209795388843","0.0488770453128069"
"1 Sehr wichtig","2004","35-65","Bremen","","","",""
"1 Sehr wichtig","2004","35-65","Nordrhein-Westfalen","83","0.0266711286829855","0.0204224506946189","0.032919806671352"
"1 Sehr wichtig","2004","35-65","Hessen","","","",""
"1 Sehr wichtig","2004","35-65","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","2004","35-65","Baden-Wuerttemberg","31","0.0214089498988474","0.0140071814336909","0.0288107183640039"
"1 Sehr wichtig","2004","35-65","Bayern","45","0.0227677513871957","0.0157368734255657","0.0297986293488257"
"1 Sehr wichtig","2004","35-65","Berlin","","","",""
"1 Sehr wichtig","2004","35-65","Brandenburg","","","",""
"1 Sehr wichtig","2004","35-65","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","2004","35-65","Sachsen","","","",""
"1 Sehr wichtig","2004","35-65","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","2004","35-65","Thueringen","","","",""
"1 Sehr wichtig","2004","66 +","Schleswig-Holstein","","","",""
"1 Sehr wichtig","2004","66 +","Hamburg","","","",""
"1 Sehr wichtig","2004","66 +","Niedersachsen","","","",""
"1 Sehr wichtig","2004","66 +","Bremen","","","",""
"1 Sehr wichtig","2004","66 +","Nordrhein-Westfalen","35","0.0417111788757896","0.0277696953930299","0.0556526623585493"
"1 Sehr wichtig","2004","66 +","Hessen","","","",""
"1 Sehr wichtig","2004","66 +","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","2004","66 +","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","2004","66 +","Bayern","","","",""
"1 Sehr wichtig","2004","66 +","Berlin","","","",""
"1 Sehr wichtig","2004","66 +","Brandenburg","","","",""
"1 Sehr wichtig","2004","66 +","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","2004","66 +","Sachsen","","","",""
"1 Sehr wichtig","2004","66 +","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","2004","66 +","Thueringen","","","",""
"2 Wichtig","2004","17-34","Schleswig-Holstein","","","",""
"2 Wichtig","2004","17-34","Hamburg","","","",""
"2 Wichtig","2004","17-34","Niedersachsen","107","0.230233607634086","0.193072515952896","0.267394699315276"
"2 Wichtig","2004","17-34","Bremen","","","",""
"2 Wichtig","2004","17-34","Nordrhein-Westfalen","250","0.23057269185012","0.206133153293161","0.255012230407079"
"2 Wichtig","2004","17-34","Hessen","95","0.253394652285599","0.207826823104986","0.298962481466213"
"2 Wichtig","2004","17-34","Rheinland-Pfalz,Saarland","53","0.182501188218492","0.1378139457945","0.227188430642483"
"2 Wichtig","2004","17-34","Baden-Wuerttemberg","157","0.227838942507508","0.197370494910233","0.258307390104784"
"2 Wichtig","2004","17-34","Bayern","190","0.264054178786881","0.23309789592055","0.295010461653212"
"2 Wichtig","2004","17-34","Berlin","64","0.305565632037082","0.245375584250229","0.365755679823934"
"2 Wichtig","2004","17-34","Brandenburg","43","0.223026687440535","0.168390909976202","0.277662464904868"
"2 Wichtig","2004","17-34","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","2004","17-34","Sachsen","72","0.214571513882247","0.17502690565621","0.254116122108283"
"2 Wichtig","2004","17-34","Sachsen-Anhalt","36","0.136367505636132","0.0941637433447665","0.178571267927497"
"2 Wichtig","2004","17-34","Thueringen","50","0.206229256305645","0.158496530934389","0.253961981676901"
"2 Wichtig","2004","35-65","Schleswig-Holstein","93","0.211930459133344","0.171213853169554","0.252647065097135"
"2 Wichtig","2004","35-65","Hamburg","69","0.302643440660683","0.235530708946735","0.36975617237463"
"2 Wichtig","2004","35-65","Niedersachsen","303","0.278860330133753","0.251460777899669","0.306259882367838"
"2 Wichtig","2004","35-65","Bremen","40","0.420090133145557","0.320838473403059","0.519341792888056"
"2 Wichtig","2004","35-65","Nordrhein-Westfalen","651","0.235157507267429","0.21870988692699","0.251605127607868"
"2 Wichtig","2004","35-65","Hessen","237","0.254461664984207","0.225435730592802","0.283487599375613"
"2 Wichtig","2004","35-65","Rheinland-Pfalz,Saarland","166","0.189791935371401","0.161764953744151","0.217818916998651"
"2 Wichtig","2004","35-65","Baden-Wuerttemberg","342","0.229979532529877","0.208459995629869","0.251499069429886"
"2 Wichtig","2004","35-65","Bayern","386","0.212377609105741","0.193099519923662","0.23165569828782"
"2 Wichtig","2004","35-65","Berlin","141","0.311690470000081","0.269131016175199","0.354249923824962"
"2 Wichtig","2004","35-65","Brandenburg","105","0.220127931895921","0.183404528682143","0.256851335109698"
"2 Wichtig","2004","35-65","Mecklenburg-Vorpommern","66","0.237956348768441","0.188861294720616","0.287051402816266"
"2 Wichtig","2004","35-65","Sachsen","160","0.186735657416604","0.160870248923964","0.212601065909244"
"2 Wichtig","2004","35-65","Sachsen-Anhalt","90","0.164525308301187","0.13183134110255","0.197219275499825"
"2 Wichtig","2004","35-65","Thueringen","102","0.20317695542369","0.168014251372834","0.238339659474546"
"2 Wichtig","2004","66 +","Schleswig-Holstein","","","",""
"2 Wichtig","2004","66 +","Hamburg","","","",""
"2 Wichtig","2004","66 +","Niedersachsen","99","0.271008497806959","0.224965958761699","0.31705103685222"
"2 Wichtig","2004","66 +","Bremen","","","",""
"2 Wichtig","2004","66 +","Nordrhein-Westfalen","188","0.243647702755109","0.213712805558819","0.273582599951399"
"2 Wichtig","2004","66 +","Hessen","46","0.208357131101002","0.154811900822348","0.261902361379656"
"2 Wichtig","2004","66 +","Rheinland-Pfalz,Saarland","50","0.186749407654265","0.138441314254176","0.235057501054354"
"2 Wichtig","2004","66 +","Baden-Wuerttemberg","66","0.199383311260327","0.158945356819946","0.239821265700708"
"2 Wichtig","2004","66 +","Bayern","106","0.208595738587083","0.173263744988424","0.243927732185742"
"2 Wichtig","2004","66 +","Berlin","30","0.236672852740751","0.160306124057809","0.313039581423692"
"2 Wichtig","2004","66 +","Brandenburg","54","0.306390494646594","0.240317734475812","0.372463254817376"
"2 Wichtig","2004","66 +","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","2004","66 +","Sachsen","47","0.164641361656501","0.121046866605199","0.208235856707803"
"2 Wichtig","2004","66 +","Sachsen-Anhalt","","","",""
"2 Wichtig","2004","66 +","Thueringen","34","0.189539182821573","0.129185177439931","0.249893188203214"
"3 Weniger wichtig","2004","17-34","Schleswig-Holstein","81","0.571090140057332","0.491083732584233","0.65109654753043"
"3 Weniger wichtig","2004","17-34","Hamburg","43","0.645267542836317","0.534757380557799","0.755777705114834"
"3 Weniger wichtig","2004","17-34","Niedersachsen","271","0.54520435356238","0.501248933143304","0.589159773981455"
"3 Weniger wichtig","2004","17-34","Bremen","","","",""
"3 Weniger wichtig","2004","17-34","Nordrhein-Westfalen","617","0.526952267759744","0.497982608294163","0.555921927225325"
"3 Weniger wichtig","2004","17-34","Hessen","179","0.537708495473268","0.485475434864132","0.589941556082405"
"3 Weniger wichtig","2004","17-34","Rheinland-Pfalz,Saarland","155","0.501514245265591","0.443668002567993","0.559360487963189"
"3 Weniger wichtig","2004","17-34","Baden-Wuerttemberg","377","0.513020541201497","0.476712309356304","0.549328773046691"
"3 Weniger wichtig","2004","17-34","Bayern","386","0.456794876120595","0.421814707149754","0.491775045091437"
"3 Weniger wichtig","2004","17-34","Berlin","120","0.504521775496757","0.439192314354232","0.569851236639281"
"3 Weniger wichtig","2004","17-34","Brandenburg","132","0.568765423367711","0.503764572651628","0.633766274083795"
"3 Weniger wichtig","2004","17-34","Mecklenburg-Vorpommern","84","0.606842853911159","0.524140684901179","0.68954502292114"
"3 Weniger wichtig","2004","17-34","Sachsen","249","0.583825913133691","0.536344118888098","0.631307707379285"
"3 Weniger wichtig","2004","17-34","Sachsen-Anhalt","154","0.604440197309381","0.544307044065827","0.664573350552935"
"3 Weniger wichtig","2004","17-34","Thueringen","167","0.568820343476935","0.510393793666102","0.627246893287767"
"3 Weniger wichtig","2004","35-65","Schleswig-Holstein","188","0.477552532885856","0.42778747667595","0.527317589095762"
"3 Weniger wichtig","2004","35-65","Hamburg","88","0.56325623863532","0.490799597298362","0.635712879972279"
"3 Weniger wichtig","2004","35-65","Niedersachsen","505","0.487067174459222","0.456527452352112","0.517606896566332"
"3 Weniger wichtig","2004","35-65","Bremen","38","0.411077251386464","0.312136050886401","0.510018451886527"
"3 Weniger wichtig","2004","35-65","Nordrhein-Westfalen","1315","0.523643463488923","0.504273823342133","0.543013103635712"
"3 Weniger wichtig","2004","35-65","Hessen","448","0.516087123063026","0.482783986499327","0.549390259626725"
"3 Weniger wichtig","2004","35-65","Rheinland-Pfalz,Saarland","431","0.563665041386525","0.528219654111849","0.599110428661202"
"3 Weniger wichtig","2004","35-65","Baden-Wuerttemberg","741","0.507817450099159","0.482251960789357","0.533382939408961"
"3 Weniger wichtig","2004","35-65","Bayern","933","0.514944544976075","0.49138719023516","0.53850189971699"
"3 Weniger wichtig","2004","35-65","Berlin","224","0.479970002948117","0.434064617478162","0.525875388418072"
"3 Weniger wichtig","2004","35-65","Brandenburg","291","0.581026856365972","0.537296314612461","0.624757398119483"
"3 Weniger wichtig","2004","35-65","Mecklenburg-Vorpommern","178","0.572190911387696","0.515148923690443","0.629232899084948"
"3 Weniger wichtig","2004","35-65","Sachsen","519","0.599825218477404","0.567306975841136","0.632343461113671"
"3 Weniger wichtig","2004","35-65","Sachsen-Anhalt","291","0.563016581655178","0.519276691483958","0.606756471826398"
"3 Weniger wichtig","2004","35-65","Thueringen","304","0.555589501048215","0.512165156806048","0.599013845290383"
"3 Weniger wichtig","2004","66 +","Schleswig-Holstein","48","0.387851601824741","0.302088910369383","0.473614293280099"
"3 Weniger wichtig","2004","66 +","Hamburg","","","",""
"3 Weniger wichtig","2004","66 +","Niedersachsen","154","0.429470720311389","0.378194934266477","0.480746506356301"
"3 Weniger wichtig","2004","66 +","Bremen","","","",""
"3 Weniger wichtig","2004","66 +","Nordrhein-Westfalen","328","0.418503506574863","0.384103569664711","0.452903443485014"
"3 Weniger wichtig","2004","66 +","Hessen","82","0.362988094302754","0.299590625414911","0.426385563190597"
"3 Weniger wichtig","2004","66 +","Rheinland-Pfalz,Saarland","119","0.482753696454333","0.420811073942107","0.544696318966558"
"3 Weniger wichtig","2004","66 +","Baden-Wuerttemberg","175","0.476904729008342","0.426352691040088","0.527456766976597"
"3 Weniger wichtig","2004","66 +","Bayern","241","0.441714850016449","0.398531605145632","0.484898094887266"
"3 Weniger wichtig","2004","66 +","Berlin","57","0.467489854867818","0.377845148569419","0.557134561166216"
"3 Weniger wichtig","2004","66 +","Brandenburg","77","0.403026887487269","0.332724239448946","0.473329535525592"
"3 Weniger wichtig","2004","66 +","Mecklenburg-Vorpommern","38","0.429062396429879","0.323843636485865","0.534281156373893"
"3 Weniger wichtig","2004","66 +","Sachsen","120","0.419669415180174","0.361657516114643","0.477681314245705"
"3 Weniger wichtig","2004","66 +","Sachsen-Anhalt","80","0.426367002356132","0.352458785655887","0.500275219056376"
"3 Weniger wichtig","2004","66 +","Thueringen","84","0.529320451861343","0.45245829186064","0.606182611862046"
"4 Ganz unwichtig","2004","17-34","Schleswig-Holstein","36","0.237259035908157","0.168490569391247","0.306027502425067"
"4 Ganz unwichtig","2004","17-34","Hamburg","","","",""
"4 Ganz unwichtig","2004","17-34","Niedersachsen","94","0.180863945921553","0.14688744483154","0.214840447011566"
"4 Ganz unwichtig","2004","17-34","Bremen","","","",""
"4 Ganz unwichtig","2004","17-34","Nordrhein-Westfalen","239","0.213517240269296","0.189739731743055","0.237294748795538"
"4 Ganz unwichtig","2004","17-34","Hessen","67","0.186394226799384","0.145596373871043","0.227192079727725"
"4 Ganz unwichtig","2004","17-34","Rheinland-Pfalz,Saarland","63","0.285945882298559","0.233668404037876","0.338223360559243"
"4 Ganz unwichtig","2004","17-34","Baden-Wuerttemberg","184","0.240430963797909","0.209388139538678","0.27147378805714"
"4 Ganz unwichtig","2004","17-34","Bayern","179","0.250296809906911","0.219877335999796","0.280716283814026"
"4 Ganz unwichtig","2004","17-34","Berlin","","","",""
"4 Ganz unwichtig","2004","17-34","Brandenburg","43","0.198174632814982","0.145855614503894","0.250493651126069"
"4 Ganz unwichtig","2004","17-34","Mecklenburg-Vorpommern","","","",""
"4 Ganz unwichtig","2004","17-34","Sachsen","82","0.175679282688903","0.139022334754156","0.21233623062365"
"4 Ganz unwichtig","2004","17-34","Sachsen-Anhalt","62","0.257106122440858","0.203359542795375","0.31085270208634"
"4 Ganz unwichtig","2004","17-34","Thueringen","58","0.224616829962088","0.175381950163589","0.273851709760587"
"4 Ganz unwichtig","2004","35-65","Schleswig-Holstein","95","0.282600190973973","0.23774017102508","0.327460210922866"
"4 Ganz unwichtig","2004","35-65","Hamburg","","","",""
"4 Ganz unwichtig","2004","35-65","Niedersachsen","179","0.196773482981179","0.172482633168333","0.221064332794025"
"4 Ganz unwichtig","2004","35-65","Bremen","","","",""
"4 Ganz unwichtig","2004","35-65","Nordrhein-Westfalen","505","0.214527900560663","0.198607832595814","0.230447968525512"
"4 Ganz unwichtig","2004","35-65","Hessen","157","0.200845771950457","0.174147282844428","0.227544261056486"
"4 Ganz unwichtig","2004","35-65","Rheinland-Pfalz,Saarland","132","0.217760246784642","0.188261850057636","0.247258643511648"
"4 Ganz unwichtig","2004","35-65","Baden-Wuerttemberg","355","0.240794067472116","0.218929550818726","0.262658584125506"
"4 Ganz unwichtig","2004","35-65","Bayern","365","0.249910094530989","0.229502155214831","0.270318033847146"
"4 Ganz unwichtig","2004","35-65","Berlin","66","0.160265814942198","0.126557755002195","0.193973874882201"
"4 Ganz unwichtig","2004","35-65","Brandenburg","86","0.189314997037492","0.154592396788892","0.224037597286091"
"4 Ganz unwichtig","2004","35-65","Mecklenburg-Vorpommern","38","0.173691916833099","0.130014195391889","0.217369638274308"
"4 Ganz unwichtig","2004","35-65","Sachsen","173","0.192077937347802","0.165931451660499","0.218224423035105"
"4 Ganz unwichtig","2004","35-65","Sachsen-Anhalt","110","0.267925810573156","0.228871458161494","0.306980162984818"
"4 Ganz unwichtig","2004","35-65","Thueringen","91","0.231393298939078","0.194538710082313","0.268247887795843"
"4 Ganz unwichtig","2004","66 +","Schleswig-Holstein","45","0.341119569372904","0.257675808428475","0.424563330317333"
"4 Ganz unwichtig","2004","66 +","Hamburg","","","",""
"4 Ganz unwichtig","2004","66 +","Niedersachsen","90","0.25089559785713","0.205987540051362","0.295803655662898"
"4 Ganz unwichtig","2004","66 +","Bremen","","","",""
"4 Ganz unwichtig","2004","66 +","Nordrhein-Westfalen","239","0.296137611794239","0.26430111965233","0.327974103936148"
"4 Ganz unwichtig","2004","66 +","Hessen","83","0.382371677158192","0.318301132802223","0.446442221514162"
"4 Ganz unwichtig","2004","66 +","Rheinland-Pfalz,Saarland","71","0.30735096542406","0.250156764843805","0.364545166004316"
"4 Ganz unwichtig","2004","66 +","Baden-Wuerttemberg","127","0.313362487139335","0.266414203131804","0.360310771146866"
"4 Ganz unwichtig","2004","66 +","Bayern","148","0.322202378476","0.281564537534148","0.362840219417851"
"4 Ganz unwichtig","2004","66 +","Berlin","","","",""
"4 Ganz unwichtig","2004","66 +","Brandenburg","51","0.263742323128816","0.200583777696478","0.326900868561153"
"4 Ganz unwichtig","2004","66 +","Mecklenburg-Vorpommern","","","",""
"4 Ganz unwichtig","2004","66 +","Sachsen","99","0.366359281300566","0.309722204356676","0.422996358244457"
"4 Ganz unwichtig","2004","66 +","Sachsen-Anhalt","72","0.483505609347044","0.408823353002939","0.55818786569115"
"4 Ganz unwichtig","2004","66 +","Thueringen","38","0.222422082171914","0.158382056976478","0.28646210736735"
"1 Sehr wichtig","2005","17-34","Schleswig-Holstein","","","",""
"1 Sehr wichtig","2005","17-34","Hamburg","","","",""
"1 Sehr wichtig","2005","17-34","Niedersachsen","","","",""
"1 Sehr wichtig","2005","17-34","Bremen","","","",""
"1 Sehr wichtig","2005","17-34","Nordrhein-Westfalen","","","",""
"1 Sehr wichtig","2005","17-34","Hessen","","","",""
"1 Sehr wichtig","2005","17-34","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","2005","17-34","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","2005","17-34","Bayern","","","",""
"1 Sehr wichtig","2005","17-34","Berlin","","","",""
"1 Sehr wichtig","2005","17-34","Brandenburg","","","",""
"1 Sehr wichtig","2005","17-34","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","2005","17-34","Sachsen","","","",""
"1 Sehr wichtig","2005","17-34","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","2005","17-34","Thueringen","","","",""
"1 Sehr wichtig","2005","35-65","Schleswig-Holstein","","","",""
"1 Sehr wichtig","2005","35-65","Hamburg","","","",""
"1 Sehr wichtig","2005","35-65","Niedersachsen","","","",""
"1 Sehr wichtig","2005","35-65","Bremen","","","",""
"1 Sehr wichtig","2005","35-65","Nordrhein-Westfalen","","","",""
"1 Sehr wichtig","2005","35-65","Hessen","","","",""
"1 Sehr wichtig","2005","35-65","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","2005","35-65","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","2005","35-65","Bayern","","","",""
"1 Sehr wichtig","2005","35-65","Berlin","","","",""
"1 Sehr wichtig","2005","35-65","Brandenburg","","","",""
"1 Sehr wichtig","2005","35-65","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","2005","35-65","Sachsen","","","",""
"1 Sehr wichtig","2005","35-65","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","2005","35-65","Thueringen","","","",""
"1 Sehr wichtig","2005","66 +","Schleswig-Holstein","","","",""
"1 Sehr wichtig","2005","66 +","Hamburg","","","",""
"1 Sehr wichtig","2005","66 +","Niedersachsen","","","",""
"1 Sehr wichtig","2005","66 +","Bremen","","","",""
"1 Sehr wichtig","2005","66 +","Nordrhein-Westfalen","","","",""
"1 Sehr wichtig","2005","66 +","Hessen","","","",""
"1 Sehr wichtig","2005","66 +","Rheinland-Pfalz,Saarland","","","",""
"1 Sehr wichtig","2005","66 +","Baden-Wuerttemberg","","","",""
"1 Sehr wichtig","2005","66 +","Bayern","","","",""
"1 Sehr wichtig","2005","66 +","Berlin","","","",""
"1 Sehr wichtig","2005","66 +","Brandenburg","","","",""
"1 Sehr wichtig","2005","66 +","Mecklenburg-Vorpommern","","","",""
"1 Sehr wichtig","2005","66 +","Sachsen","","","",""
"1 Sehr wichtig","2005","66 +","Sachsen-Anhalt","","","",""
"1 Sehr wichtig","2005","66 +","Thueringen","","","",""
"2 Wichtig","2005","17-34","Schleswig-Holstein","","","",""
"2 Wichtig","2005","17-34","Hamburg","","","",""
"2 Wichtig","2005","17-34","Niedersachsen","","","",""
"2 Wichtig","2005","17-34","Bremen","","","",""
"2 Wichtig","2005","17-34","Nordrhein-Westfalen","","","",""
"2 Wichtig","2005","17-34","Hessen","","","",""
"2 Wichtig","2005","17-34","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","2005","17-34","Baden-Wuerttemberg","","","",""
"2 Wichtig","2005","17-34","Bayern","","","",""
"2 Wichtig","2005","17-34","Berlin","","","",""
"2 Wichtig","2005","17-34","Brandenburg","","","",""
"2 Wichtig","2005","17-34","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","2005","17-34","Sachsen","","","",""
"2 Wichtig","2005","17-34","Sachsen-Anhalt","","","",""
"2 Wichtig","2005","17-34","Thueringen","","","",""
"2 Wichtig","2005","35-65","Schleswig-Holstein","","","",""
"2 Wichtig","2005","35-65","Hamburg","","","",""
"2 Wichtig","2005","35-65","Niedersachsen","","","",""
"2 Wichtig","2005","35-65","Bremen","","","",""
"2 Wichtig","2005","35-65","Nordrhein-Westfalen","","","",""
"2 Wichtig","2005","35-65","Hessen","","","",""
"2 Wichtig","2005","35-65","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","2005","35-65","Baden-Wuerttemberg","","","",""
"2 Wichtig","2005","35-65","Bayern","","","",""
"2 Wichtig","2005","35-65","Berlin","","","",""
"2 Wichtig","2005","35-65","Brandenburg","","","",""
"2 Wichtig","2005","35-65","Mecklenburg-Vorpommern","","","",""
"2 Wichtig","2005","35-65","Sachsen","","","",""
"2 Wichtig","2005","35-65","Sachsen-Anhalt","","","",""
"2 Wichtig","2005","35-65","Thueringen","","","",""
"2 Wichtig","2005","66 +","Schleswig-Holstein","","","",""
"2 Wichtig","2005","66 +","Hamburg","","","",""
"2 Wichtig","2005","66 +","Niedersachsen","","","",""
"2 Wichtig","2005","66 +","Bremen","","","",""
"2 Wichtig","2005","66 +","Nordrhein-Westfalen","","","",""
"2 Wichtig","2005","66 +","Hessen","","","",""
"2 Wichtig","2005","66 +","Rheinland-Pfalz,Saarland","","","",""
"2 Wichtig","2005","66 +","Baden-Wuerttemberg","","","",""
"2 Wichtig","2005","66 +","Bayern","","","",""
"2 Wichtig","2005","66 +","Berlin","","","",""
"2 Wichtig","2005","66 +","Brandenburg","","","",""
