"hlf0071_h","year","hhtyp","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Viel zu gross","2012","Sonstige","Staedtischer Raum","9","","",""
"Viel zu gross","2012","Sonstige","Laendlicher Raum","4","","",""
"Viel zu klein","2013","1-Pers.- Haushalt","Staedtischer Raum","37","0.0135657058616522","0.00913791574356704","0.0179934959797373"
"Viel zu klein","2013","1-Pers.- Haushalt","Laendlicher Raum","8","","",""
"Viel zu klein","2013","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","42","0.00521312271640134","0.00337900212157724","0.00704724331122544"
"Viel zu klein","2013","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","20","","",""
"Viel zu klein","2013","Alleinerziehende","Staedtischer Raum","173","0.0416854733696518","0.0353572507994903","0.0480136959398134"
"Viel zu klein","2013","Alleinerziehende","Laendlicher Raum","62","0.0192363480807636","0.0131709616898892","0.025301734471638"
"Viel zu klein","2013","Paar mit Kind(ern)","Staedtischer Raum","1024","0.0397490966994969","0.0368889611403952","0.0426092322585986"
"Viel zu klein","2013","Paar mit Kind(ern)","Laendlicher Raum","334","0.0284919231817746","0.0250533372306985","0.0319305091328508"
"Viel zu klein","2013","Sonstige","Staedtischer Raum","101","0.0661898948816278","0.0521527204102653","0.0802270693529903"
"Viel zu klein","2013","Sonstige","Laendlicher Raum","37","0.0247912556471177","0.0125024807657629","0.0370800305284724"
"Etwas zu klein","2013","1-Pers.- Haushalt","Staedtischer Raum","299","0.10707581937434","0.0952403702607533","0.118911268487927"
"Etwas zu klein","2013","1-Pers.- Haushalt","Laendlicher Raum","112","0.0935874004216204","0.0772306846981077","0.109944116145133"
"Etwas zu klein","2013","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","586","0.0985719206884095","0.0909799234748043","0.106163917902015"
"Etwas zu klein","2013","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","206","0.0592590189826471","0.0512636603658797","0.0672543775994144"
"Etwas zu klein","2013","Alleinerziehende","Staedtischer Raum","884","0.221553872281749","0.208404976153284","0.234702768410215"
"Etwas zu klein","2013","Alleinerziehende","Laendlicher Raum","397","0.156495797527199","0.140451897649093","0.172539697405306"
"Etwas zu klein","2013","Paar mit Kind(ern)","Staedtischer Raum","4526","0.200873928713116","0.195008495959378","0.206739361466854"
"Etwas zu klein","2013","Paar mit Kind(ern)","Laendlicher Raum","1722","0.162726368617074","0.155097529297907","0.170355207936241"
"Etwas zu klein","2013","Sonstige","Staedtischer Raum","284","0.257091423822259","0.232415918895685","0.281766928748833"
"Etwas zu klein","2013","Sonstige","Laendlicher Raum","81","0.147005247494447","0.119018648074795","0.174991846914098"
"Gerade richtig","2013","1-Pers.- Haushalt","Staedtischer Raum","1858","0.71803603091584","0.70081331358308","0.7352587482486"
"Gerade richtig","2013","1-Pers.- Haushalt","Laendlicher Raum","859","0.702507994911025","0.6768343380821","0.728181651739949"
"Gerade richtig","2013","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","4226","0.713474565720849","0.701959014613535","0.724990116828163"
"Gerade richtig","2013","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","2460","0.713875902143478","0.698571574078884","0.729180230208073"
"Gerade richtig","2013","Alleinerziehende","Staedtischer Raum","2489","0.640355333788111","0.625160964816653","0.655549702759569"
"Gerade richtig","2013","Alleinerziehende","Laendlicher Raum","1333","0.727916599502561","0.708264596902425","0.747568602102697"
"Gerade richtig","2013","Paar mit Kind(ern)","Staedtischer Raum","11558","0.697328828764835","0.690603167939439","0.704054489590231"
"Gerade richtig","2013","Paar mit Kind(ern)","Laendlicher Raum","6245","0.690924929465488","0.681374053297209","0.700475805633767"
"Gerade richtig","2013","Sonstige","Staedtischer Raum","754","0.602651488675035","0.575021959803968","0.630281017546103"
"Gerade richtig","2013","Sonstige","Laendlicher Raum","450","0.726697186609255","0.691475566893694","0.761918806324816"
"Etwas zu gross","2013","1-Pers.- Haushalt","Staedtischer Raum","366","0.137870018876446","0.124673692778259","0.151066344974633"
"Etwas zu gross","2013","1-Pers.- Haushalt","Laendlicher Raum","196","0.164229853150719","0.143423597697121","0.185036108604316"
"Etwas zu gross","2013","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","938","0.159741048590498","0.150410037000663","0.169072060180334"
"Etwas zu gross","2013","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","564","0.182918005895892","0.169826586483062","0.196009425308721"
"Etwas zu gross","2013","Alleinerziehende","Staedtischer Raum","256","0.0848462737886949","0.076023629818246","0.0936689177591438"
"Etwas zu gross","2013","Alleinerziehende","Laendlicher Raum","165","0.0906713849882264","0.0779916396379536","0.103351130338499"
"Etwas zu gross","2013","Paar mit Kind(ern)","Staedtischer Raum","769","0.0555150846191754","0.0521628559226845","0.0588673133156664"
"Etwas zu gross","2013","Paar mit Kind(ern)","Laendlicher Raum","648","0.108423892736661","0.101997940355231","0.114849845118091"
"Etwas zu gross","2013","Sonstige","Staedtischer Raum","58","0.0656346327441007","0.0516523054522702","0.0796169600359311"
"Etwas zu gross","2013","Sonstige","Laendlicher Raum","42","0.0627679036458497","0.0435987507373977","0.0819370565543017"
"Viel zu gross","2013","1-Pers.- Haushalt","Staedtischer Raum","62","0.0234524249717224","0.0176598411373168","0.0292450088061279"
"Viel zu gross","2013","1-Pers.- Haushalt","Laendlicher Raum","43","0.034394116760181","0.0241596203245352","0.0446286131958268"
"Viel zu gross","2013","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","130","0.0229993422838417","0.0191814908377718","0.0268171937299116"
"Viel zu gross","2013","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","100","0.0362802334898813","0.0299483034532508","0.0426121635265119"
"Viel zu gross","2013","Alleinerziehende","Staedtischer Raum","30","0.0115590467717928","0.00817472446280737","0.0149433690807782"
"Viel zu gross","2013","Alleinerziehende","Laendlicher Raum","13","","",""
"Viel zu gross","2013","Paar mit Kind(ern)","Staedtischer Raum","47","0.00653306120337728","0.00535364878500189","0.00771247362175266"
"Viel zu gross","2013","Paar mit Kind(ern)","Laendlicher Raum","44","0.00943288599900267","0.00743504905401484","0.0114307229439905"
"Viel zu gross","2013","Sonstige","Staedtischer Raum","8","","",""
"Viel zu gross","2013","Sonstige","Laendlicher Raum","5","","",""
"Viel zu klein","2014","1-Pers.- Haushalt","Staedtischer Raum","29","","",""
"Viel zu klein","2014","1-Pers.- Haushalt","Laendlicher Raum","10","","",""
"Viel zu klein","2014","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","36","0.00791283984485178","0.00556485369831725","0.0102608259913863"
"Viel zu klein","2014","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","20","","",""
"Viel zu klein","2014","Alleinerziehende","Staedtischer Raum","167","0.0582796092649922","0.0499408239040903","0.0666183946258941"
"Viel zu klein","2014","Alleinerziehende","Laendlicher Raum","79","0.0709074947011562","0.0585116296268763","0.0833033597754361"
"Viel zu klein","2014","Paar mit Kind(ern)","Staedtischer Raum","893","0.0397119506819301","0.0366120644944346","0.0428118368694256"
"Viel zu klein","2014","Paar mit Kind(ern)","Laendlicher Raum","334","0.0273349464194","0.0237262715660168","0.0309436212727832"
"Viel zu klein","2014","Sonstige","Staedtischer Raum","64","0.0623394373076512","0.0468424759652993","0.0778363986500031"
"Viel zu klein","2014","Sonstige","Laendlicher Raum","28","","",""
"Etwas zu klein","2014","1-Pers.- Haushalt","Staedtischer Raum","288","0.116103781366606","0.103329883299921","0.12887767943329"
"Etwas zu klein","2014","1-Pers.- Haushalt","Laendlicher Raum","88","0.0840430202998216","0.0679583064265295","0.100127734173114"
"Etwas zu klein","2014","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","586","0.102559684311641","0.0945198786100095","0.110599490013272"
"Etwas zu klein","2014","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","208","0.065413094590042","0.056894145396552","0.073932043783532"
"Etwas zu klein","2014","Alleinerziehende","Staedtischer Raum","747","0.217627758469118","0.202940276256241","0.232315240681994"
"Etwas zu klein","2014","Alleinerziehende","Laendlicher Raum","318","0.168054307422785","0.14999614294335","0.18611247190222"
"Etwas zu klein","2014","Paar mit Kind(ern)","Staedtischer Raum","3553","0.199752031607661","0.193405414919711","0.20609864829561"
"Etwas zu klein","2014","Paar mit Kind(ern)","Laendlicher Raum","1550","0.162439287122598","0.154276082743675","0.170602491501521"
"Etwas zu klein","2014","Sonstige","Staedtischer Raum","176","0.21599278095679","0.189615991395886","0.242369570517695"
"Etwas zu klein","2014","Sonstige","Laendlicher Raum","97","0.225665301886937","0.188500937430815","0.26282966634306"
"Gerade richtig","2014","1-Pers.- Haushalt","Staedtischer Raum","1672","0.698169276049115","0.679864613991292","0.716473938106938"
"Gerade richtig","2014","1-Pers.- Haushalt","Laendlicher Raum","814","0.707199373864237","0.680818941442615","0.733579806285859"
"Gerade richtig","2014","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","3800","0.691728802712993","0.679491411834407","0.70396619359158"
"Gerade richtig","2014","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","2330","0.695234778666425","0.67937517675772","0.711094380575131"
"Gerade richtig","2014","Alleinerziehende","Staedtischer Raum","1882","0.640265655056822","0.623183032419769","0.657348277693875"
"Gerade richtig","2014","Alleinerziehende","Laendlicher Raum","1077","0.655250023247872","0.632296099387248","0.678203947108497"
"Gerade richtig","2014","Paar mit Kind(ern)","Staedtischer Raum","10023","0.693485715169142","0.686167106999689","0.700804323338596"
"Gerade richtig","2014","Paar mit Kind(ern)","Laendlicher Raum","5315","0.683663634327659","0.673371563089232","0.693955705566087"
"Gerade richtig","2014","Sonstige","Staedtischer Raum","641","0.640296049042078","0.609534705449487","0.671057392634668"
"Gerade richtig","2014","Sonstige","Laendlicher Raum","324","0.651459051564162","0.609094713789316","0.693823389339007"
"Etwas zu gross","2014","1-Pers.- Haushalt","Staedtischer Raum","365","0.146097523468034","0.132013550277731","0.160181496658337"
"Etwas zu gross","2014","1-Pers.- Haushalt","Laendlicher Raum","191","0.16652080740755","0.14492315183597","0.188118462979129"
"Etwas zu gross","2014","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","938","0.176251102884376","0.166153511958597","0.186348693810155"
"Etwas zu gross","2014","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","574","0.198443797819933","0.18470244188723","0.212185153752635"
"Etwas zu gross","2014","Alleinerziehende","Staedtischer Raum","215","0.077999268106845","0.0684538624580282","0.0875446737556617"
"Etwas zu gross","2014","Alleinerziehende","Laendlicher Raum","165","0.0936486862150636","0.0795784813697715","0.107718891060356"
"Etwas zu gross","2014","Paar mit Kind(ern)","Staedtischer Raum","713","0.0597321246735582","0.0559701648132737","0.0634940845338427"
"Etwas zu gross","2014","Paar mit Kind(ern)","Laendlicher Raum","605","0.120304141936212","0.113104456084201","0.127503827788222"
"Etwas zu gross","2014","Sonstige","Staedtischer Raum","49","0.0514519752178173","0.0372916582932259","0.0656122921424087"
"Etwas zu gross","2014","Sonstige","Laendlicher Raum","28","","",""
"Viel zu gross","2014","1-Pers.- Haushalt","Staedtischer Raum","62","0.0277423797749804","0.021193573247078","0.0342911863028829"
"Viel zu gross","2014","1-Pers.- Haushalt","Laendlicher Raum","40","0.0313347709934078","0.0212346844824801","0.0414348575043356"
"Viel zu gross","2014","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","110","0.0215475702461375","0.0176996732452828","0.0253954672469921"
"Viel zu gross","2014","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","104","0.0355055938976286","0.0291296853106056","0.0418815024846516"
"Viel zu gross","2014","Alleinerziehende","Staedtischer Raum","21","","",""
"Viel zu gross","2014","Alleinerziehende","Laendlicher Raum","8","","",""
"Viel zu gross","2014","Paar mit Kind(ern)","Staedtischer Raum","63","0.00731817786770876","0.00596519937917289","0.00867115635624462"
"Viel zu gross","2014","Paar mit Kind(ern)","Laendlicher Raum","39","0.00625799019413134","0.0045127257237412","0.00800325466452148"
"Viel zu gross","2014","Sonstige","Staedtischer Raum","5","","",""
"Viel zu gross","2014","Sonstige","Laendlicher Raum","9","","",""
"Viel zu klein","2015","1-Pers.- Haushalt","Staedtischer Raum","40","0.0158418297276253","0.0108985913145495","0.0207850681407012"
"Viel zu klein","2015","1-Pers.- Haushalt","Laendlicher Raum","12","","",""
"Viel zu klein","2015","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","80","0.00925997634357634","0.00674051235741329","0.0117794403297394"
"Viel zu klein","2015","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","20","","",""
"Viel zu klein","2015","Alleinerziehende","Staedtischer Raum","152","0.0569768167766","0.0485345496835013","0.0654190838696987"
"Viel zu klein","2015","Alleinerziehende","Laendlicher Raum","44","0.021787367480551","0.0144674627843589","0.0291072721767431"
"Viel zu klein","2015","Paar mit Kind(ern)","Staedtischer Raum","852","0.0378386494752211","0.0347862944490483","0.0408910045013938"
"Viel zu klein","2015","Paar mit Kind(ern)","Laendlicher Raum","309","0.029504869275379","0.025738206615357","0.0332715319354009"
"Viel zu klein","2015","Sonstige","Staedtischer Raum","68","0.0781726776734852","0.0614929547190611","0.0948524006279092"
"Viel zu klein","2015","Sonstige","Laendlicher Raum","40","0.0804741098945146","0.0558023731421856","0.105145846646844"
"Etwas zu klein","2015","1-Pers.- Haushalt","Staedtischer Raum","255","0.100576735245055","0.0886696007004483","0.112483869789661"
"Etwas zu klein","2015","1-Pers.- Haushalt","Laendlicher Raum","84","0.0684861953057638","0.0540319556010649","0.0829404350104626"
"Etwas zu klein","2015","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","550","0.0880383770247413","0.0805850932360148","0.0954916608134679"
"Etwas zu klein","2015","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","182","0.05579743591347","0.0478373025510031","0.0637575692759368"
"Etwas zu klein","2015","Alleinerziehende","Staedtischer Raum","714","0.247512531027691","0.231794539732457","0.263230522322925"
"Etwas zu klein","2015","Alleinerziehende","Laendlicher Raum","297","0.187683643375689","0.168105918290666","0.207261368460711"
"Etwas zu klein","2015","Paar mit Kind(ern)","Staedtischer Raum","3581","0.197878782424281","0.191505503943119","0.204252060905442"
"Etwas zu klein","2015","Paar mit Kind(ern)","Laendlicher Raum","1468","0.159235431994465","0.151090822714426","0.167380041274504"
"Etwas zu klein","2015","Sonstige","Staedtischer Raum","243","0.217091034753752","0.191474927784292","0.242707141723212"
"Etwas zu klein","2015","Sonstige","Laendlicher Raum","92","0.268914405231123","0.228700078913216","0.30912873154903"
"Gerade richtig","2015","1-Pers.- Haushalt","Staedtischer Raum","1759","0.7152544943917","0.697388171766986","0.733120817016415"
"Gerade richtig","2015","1-Pers.- Haushalt","Laendlicher Raum","841","0.716069806221798","0.69026607228536","0.741873540158236"
"Gerade richtig","2015","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","3906","0.708116568036476","0.696157964657676","0.720075171415276"
"Gerade richtig","2015","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","2346","0.71669859668632","0.701071680780479","0.732325512592161"
"Gerade richtig","2015","Alleinerziehende","Staedtischer Raum","1785","0.592594448089178","0.574699061987283","0.610489834191072"
"Gerade richtig","2015","Alleinerziehende","Laendlicher Raum","1026","0.645582013974054","0.621598103092635","0.669565924855474"
"Gerade richtig","2015","Paar mit Kind(ern)","Staedtischer Raum","9757","0.687965211669679","0.680553337713206","0.695377085626152"
"Gerade richtig","2015","Paar mit Kind(ern)","Laendlicher Raum","5419","0.702345250375235","0.692167660823024","0.712522839927447"
"Gerade richtig","2015","Sonstige","Staedtischer Raum","643","0.669955484285226","0.640737800518997","0.699173168051454"
"Gerade richtig","2015","Sonstige","Laendlicher Raum","306","0.587658591198046","0.543012784891684","0.632304397504408"
"Etwas zu gross","2015","1-Pers.- Haushalt","Staedtischer Raum","334","0.141346711298992","0.127554680816469","0.155138741781515"
"Etwas zu gross","2015","1-Pers.- Haushalt","Laendlicher Raum","190","0.16736624001436","0.146003349110074","0.188729130918646"
"Etwas zu gross","2015","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","900","0.172119995797881","0.162190602292064","0.182049389303697"
"Etwas zu gross","2015","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","554","0.187450050015475","0.173915355767733","0.200984744263217"
"Etwas zu gross","2015","Alleinerziehende","Staedtischer Raum","218","0.092971145658712","0.0823948531130629","0.103547438204361"
"Etwas zu gross","2015","Alleinerziehende","Laendlicher Raum","148","0.133820806153631","0.116750075556531","0.150891536750731"
"Etwas zu gross","2015","Paar mit Kind(ern)","Staedtischer Raum","765","0.0688403950650961","0.0647901899366104","0.0728906001935817"
"Etwas zu gross","2015","Paar mit Kind(ern)","Laendlicher Raum","522","0.104847497210733","0.0980281822706945","0.111666812150772"
"Etwas zu gross","2015","Sonstige","Staedtischer Raum","35","0.0327383374253021","0.0216813491685412","0.043795325682063"
"Etwas zu gross","2015","Sonstige","Laendlicher Raum","27","","",""
"Viel zu gross","2015","1-Pers.- Haushalt","Staedtischer Raum","63","0.0269802293366275","0.0205657695586622","0.0333946891145928"
"Viel zu gross","2015","1-Pers.- Haushalt","Laendlicher Raum","46","0.040403532770017","0.0291353709468613","0.0516716945931728"
"Viel zu gross","2015","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","116","0.0224650827973257","0.0185670677284176","0.0263630978662337"
"Viel zu gross","2015","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","92","0.0355448371815266","0.0291237299762627","0.0419659443867906"
"Viel zu gross","2015","Alleinerziehende","Staedtischer Raum","27","","",""
"Viel zu gross","2015","Alleinerziehende","Laendlicher Raum","13","","",""
"Viel zu gross","2015","Paar mit Kind(ern)","Staedtischer Raum","56","0.00747696136572304","0.00609887592309302","0.00885504680835305"
"Viel zu gross","2015","Paar mit Kind(ern)","Laendlicher Raum","35","0.00406695114418761","0.002650300547858","0.00548360174051722"
"Viel zu gross","2015","Sonstige","Staedtischer Raum","6","","",""
"Viel zu gross","2015","Sonstige","Laendlicher Raum","2","","",""
"Viel zu klein","2016","1-Pers.- Haushalt","Staedtischer Raum","65","0.0123718051683621","0.00812455618758134","0.0166190541491429"
"Viel zu klein","2016","1-Pers.- Haushalt","Laendlicher Raum","30","0.00804035090341238","0.00297687621878066","0.0131038255880441"
"Viel zu klein","2016","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","46","0.00672260312827405","0.00450457734331394","0.00894062891323417"
"Viel zu klein","2016","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","10","","",""
"Viel zu klein","2016","Alleinerziehende","Staedtischer Raum","266","0.0565870883995526","0.0483287826257668","0.0648453941733384"
"Viel zu klein","2016","Alleinerziehende","Laendlicher Raum","110","0.0428245293777644","0.0328129619141883","0.0528360968413405"
"Viel zu klein","2016","Paar mit Kind(ern)","Staedtischer Raum","1503","0.0370423621366147","0.0342392515612029","0.0398454727120266"
"Viel zu klein","2016","Paar mit Kind(ern)","Laendlicher Raum","475","0.0185519065568265","0.0157390350073775","0.0213647781062755"
"Viel zu klein","2016","Sonstige","Staedtischer Raum","171","0.0660935403826086","0.0532880816114059","0.0788989991538113"
"Viel zu klein","2016","Sonstige","Laendlicher Raum","77","0.0267688971062883","0.014322173056474","0.0392156211561026"
"Etwas zu klein","2016","1-Pers.- Haushalt","Staedtischer Raum","288","0.102359506452634","0.0907126223347846","0.114006390570483"
"Etwas zu klein","2016","1-Pers.- Haushalt","Laendlicher Raum","84","0.0719835757004921","0.0573294916684432","0.086637659732541"
"Etwas zu klein","2016","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","532","0.0936672033871941","0.0857585926085849","0.101575814165803"
"Etwas zu klein","2016","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","196","0.0612057523652603","0.0527484577362166","0.069663046994304"
"Etwas zu klein","2016","Alleinerziehende","Staedtischer Raum","727","0.219186547770735","0.204400164174936","0.233972931366535"
"Etwas zu klein","2016","Alleinerziehende","Laendlicher Raum","275","0.175144766033804","0.156349544563689","0.193939987503919"
"Etwas zu klein","2016","Paar mit Kind(ern)","Staedtischer Raum","4115","0.207378412392052","0.201361107421056","0.213395717363048"
"Etwas zu klein","2016","Paar mit Kind(ern)","Laendlicher Raum","1935","0.176472674329845","0.16852573862765","0.18441961003204"
"Etwas zu klein","2016","Sonstige","Staedtischer Raum","333","0.223939305349863","0.20245224755483","0.245426363144895"
"Etwas zu klein","2016","Sonstige","Laendlicher Raum","155","0.248498851600513","0.215174719350542","0.281822983850484"
"Gerade richtig","2016","1-Pers.- Haushalt","Staedtischer Raum","1849","0.710638059153574","0.693214399436136","0.728061718871012"
"Gerade richtig","2016","1-Pers.- Haushalt","Laendlicher Raum","853","0.700816388610745","0.674854566902536","0.726778210318954"
"Gerade richtig","2016","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","3718","0.719275970668032","0.707079051436538","0.731472889899527"
"Gerade richtig","2016","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","2246","0.699874612363617","0.683704552894257","0.716044671832978"
"Gerade richtig","2016","Alleinerziehende","Staedtischer Raum","1796","0.634600874571252","0.617389503740033","0.651812245402471"
"Gerade richtig","2016","Alleinerziehende","Laendlicher Raum","1035","0.632429181234695","0.608587522805289","0.656270839664101"
"Gerade richtig","2016","Paar mit Kind(ern)","Staedtischer Raum","11023","0.682542189427131","0.675633509683391","0.689450869170871"
"Gerade richtig","2016","Paar mit Kind(ern)","Laendlicher Raum","5907","0.699474167296681","0.689916570545296","0.709031764048066"
"Gerade richtig","2016","Sonstige","Staedtischer Raum","892","0.678190497449304","0.654111454204145","0.702269540694462"
"Gerade richtig","2016","Sonstige","Laendlicher Raum","377","0.654410911056807","0.617738698847758","0.691083123265856"
"Etwas zu gross","2016","1-Pers.- Haushalt","Staedtischer Raum","335","0.145899440067031","0.132335815483865","0.159463064650197"
"Etwas zu gross","2016","1-Pers.- Haushalt","Laendlicher Raum","186","0.178786973249221","0.157061963031595","0.200511983466846"
"Etwas zu gross","2016","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","824","0.158238381706385","0.148332045717217","0.168144717695553"
"Etwas zu gross","2016","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","542","0.204861255756532","0.190621534002753","0.219100977510311"
"Etwas zu gross","2016","Alleinerziehende","Staedtischer Raum","194","0.0827194766348701","0.0728740089270859","0.0925649443426543"
"Etwas zu gross","2016","Alleinerziehende","Laendlicher Raum","141","0.136471294724951","0.119495932746553","0.153446656703348"
"Etwas zu gross","2016","Paar mit Kind(ern)","Staedtischer Raum","746","0.0689199564472499","0.0651602554423999","0.0726796574520998"
"Etwas zu gross","2016","Paar mit Kind(ern)","Laendlicher Raum","479","0.10269356709815","0.0963656035481328","0.109021530648168"
"Etwas zu gross","2016","Sonstige","Staedtischer Raum","41","0.0254860833992804","0.0173632131283681","0.0336089536701928"
"Etwas zu gross","2016","Sonstige","Laendlicher Raum","27","","",""
"Viel zu gross","2016","1-Pers.- Haushalt","Staedtischer Raum","65","0.0287311891583984","0.0223125794728848","0.035149798843912"
"Viel zu gross","2016","1-Pers.- Haushalt","Laendlicher Raum","42","0.0403727115361302","0.0292128349370588","0.0515325881352015"
"Viel zu gross","2016","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","94","0.0220958411101144","0.018105904524036","0.0260857776961928"
"Viel zu gross","2016","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","92","0.0328368278065586","0.0265492900869193","0.0391243655261979"
"Viel zu gross","2016","Alleinerziehende","Staedtischer Raum","24","","",""
"Viel zu gross","2016","Alleinerziehende","Laendlicher Raum","10","","",""
"Viel zu gross","2016","Paar mit Kind(ern)","Staedtischer Raum","52","0.00411707959695222","0.00316672413295366","0.00506743506095077"
"Viel zu gross","2016","Paar mit Kind(ern)","Laendlicher Raum","44","0.0028076847184973","0.00170465912587084","0.00391071031112375"
"Viel zu gross","2016","Sonstige","Staedtischer Raum","9","","",""
"Viel zu gross","2016","Sonstige","Laendlicher Raum","10","","",""
"Viel zu klein","2017","1-Pers.- Haushalt","Staedtischer Raum","65","0.0139807492048559","0.00970086553457317","0.0182606328751386"
"Viel zu klein","2017","1-Pers.- Haushalt","Laendlicher Raum","28","","",""
"Viel zu klein","2017","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","60","0.0066389346720858","0.00456782005276433","0.00871004929140727"
"Viel zu klein","2017","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","34","0.00682559936781132","0.00409555442900524","0.00955564430661739"
"Viel zu klein","2017","Alleinerziehende","Staedtischer Raum","227","0.0594157557153642","0.0511365842561315","0.0676949271745969"
"Viel zu klein","2017","Alleinerziehende","Laendlicher Raum","88","0.0495874181207614","0.0389832405950195","0.0601915956465032"
"Viel zu klein","2017","Paar mit Kind(ern)","Staedtischer Raum","1659","0.0455933006357485","0.0426386669983084","0.0485479342731885"
"Viel zu klein","2017","Paar mit Kind(ern)","Laendlicher Raum","638","0.0251620176565183","0.0220550274302585","0.0282690078827782"
"Viel zu klein","2017","Sonstige","Staedtischer Raum","293","0.0828880453719758","0.0703949998125899","0.0953810909313618"
"Viel zu klein","2017","Sonstige","Laendlicher Raum","86","0.0325037618069819","0.0206586825441403","0.0443488410698235"
"Etwas zu klein","2017","1-Pers.- Haushalt","Staedtischer Raum","310","0.0863301368722572","0.076092495547047","0.0965677781974674"
"Etwas zu klein","2017","1-Pers.- Haushalt","Laendlicher Raum","109","0.068854774096898","0.0555769892424732","0.0821325589513228"
"Etwas zu klein","2017","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","576","0.0937846366572961","0.0863496031494446","0.101219670165148"
"Etwas zu klein","2017","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","204","0.05214289905135","0.0447714025892386","0.0595143955134615"
"Etwas zu klein","2017","Alleinerziehende","Staedtischer Raum","666","0.173618731420335","0.16035316691001","0.186884295930659"
"Etwas zu klein","2017","Alleinerziehende","Laendlicher Raum","268","0.164369609104239","0.146266505897375","0.182472712311104"
"Etwas zu klein","2017","Paar mit Kind(ern)","Staedtischer Raum","4662","0.211020058372213","0.205240678619262","0.216799438125164"
"Etwas zu klein","2017","Paar mit Kind(ern)","Laendlicher Raum","1910","0.170429143102752","0.162969816752715","0.17788846945279"
"Etwas zu klein","2017","Sonstige","Staedtischer Raum","371","0.18077520201357","0.163337784348073","0.198212619679066"
"Etwas zu klein","2017","Sonstige","Laendlicher Raum","206","0.170614847291738","0.145488286151407","0.195741408432069"
"Gerade richtig","2017","1-Pers.- Haushalt","Staedtischer Raum","2098","0.733900628987791","0.717791776702757","0.750009481272825"
"Gerade richtig","2017","1-Pers.- Haushalt","Laendlicher Raum","1003","0.707694214269612","0.683844047710992","0.731544380828233"
"Gerade richtig","2017","(Ehe-)Paar ohne Kind(er)","Staedtischer Raum","4190","0.716359390258223","0.704863276466294","0.727855504050152"
"Gerade richtig","2017","(Ehe-)Paar ohne Kind(er)","Laendlicher Raum","2536","0.695576586027625","0.680318567283781","0.710834604771468"
"Gerade richtig","2017","Alleinerziehende","Staedtischer Raum","1962","0.660551334791317","0.643967782894297","0.677134886688336"
"Gerade richtig","2017","Alleinerziehende","Laendlicher Raum","1114","0.635717160570785","0.612210741361959","0.65922357977961"
"Gerade richtig","2017","Paar mit Kind(ern)","Staedtischer Raum","11933","0.675593386713301","0.668962464611308","0.682224308815294"
"Gerade richtig","2017","Paar mit Kind(ern)","Laendlicher Raum","6568","0.703158557103167","0.69409518449647","0.712221929709864"
"Gerade richtig","2017","Sonstige","Staedtischer Raum","1155","0.689971498562925","0.669014572392123","0.710928424733728"
"Gerade richtig","2017","Sonstige","Laendlicher Raum","520","0.704827233272915","0.674360492570707","0.735293973975123"
