year,bula_h,pgisced97,pli0082,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1995,Berlin,Second Stage of Tertiary Education,Never,0.013888888888888888,17246,0.012142228149860526,0.01563554962791725
1995,Brandenburg,Pre-primary Level,Seldom,0.8,17246,0.7940300338068814,0.8059699661931187
1995,Brandenburg,Pre-primary Level,At least once per week,0.1,17246,0.09552252535516105,0.10447747464483896
1995,Brandenburg,Pre-primary Level,At least once per month,0.1,17246,0.09552252535516105,0.10447747464483896
1995,Brandenburg,Lower Secondary Level,Seldom,0.43859649122807015,17246,0.4311905200375287,0.4460024624186116
1995,Brandenburg,Lower Secondary Level,Never,0.3684210526315789,17246,0.36122162579571226,0.3756204794674456
1995,Brandenburg,Lower Secondary Level,At least once per month,0.17543859649122806,17246,0.16976202706514523,0.1811151659173109
1995,Brandenburg,Lower Secondary Level,At least once per week,0.017543859649122806,17246,0.015584423850414655,0.019503295447830957
1995,Brandenburg,Upper Secondary Level,Seldom,0.5841584158415841,17246,0.5768024253751037,0.5915144063080645
1995,Brandenburg,Upper Secondary Level,At least once per month,0.24092409240924093,17246,0.23454153690766455,0.2473066479108173
1995,Brandenburg,Upper Secondary Level,Never,0.132013201320132,17246,0.12696104101956548,0.13706536162069852
1995,Brandenburg,Upper Secondary Level,At least once per week,0.036303630363036306,17246,0.03351200574009023,0.03909525498598238
1995,Brandenburg,Upper Secondary Level,Daily,0.006600660066006601,17246,0.005392102065736499,0.007809218066276703
1995,Brandenburg,Post-secondary Non-tertiary Level,At least once per month,0.5454545454545454,17246,0.5380229882920129,0.5528861026170779
1995,Brandenburg,Post-secondary Non-tertiary Level,Seldom,0.2727272727272727,17246,0.26608028592963345,0.27937425952491196
1995,Brandenburg,Post-secondary Non-tertiary Level,Never,0.09090909090909091,17246,0.08661847938080468,0.09519970243737715
1995,Brandenburg,Post-secondary Non-tertiary Level,At least once per week,0.09090909090909091,17246,0.08661847938080468,0.09519970243737715
1995,Brandenburg,First Stage of Tertiary Education,Seldom,0.6511627906976745,17246,0.6440495407377524,0.6582760406575965
1995,Brandenburg,First Stage of Tertiary Education,At least once per month,0.23255813953488372,17246,0.22625291735167014,0.2388633617180973
1995,Brandenburg,First Stage of Tertiary Education,At least once per week,0.06976744186046512,17246,0.06596524982382058,0.07356963389710965
1995,Brandenburg,First Stage of Tertiary Education,Never,0.046511627906976744,17246,0.0433685847011425,0.04965467111281099
1995,Brandenburg,Second Stage of Tertiary Education,Seldom,0.5714285714285714,17246,0.5640426537386072,0.5788144891185356
1995,Brandenburg,Second Stage of Tertiary Education,At least once per month,0.37857142857142856,17246,0.37133238141171293,0.3858104757311442
1995,Brandenburg,Second Stage of Tertiary Education,Never,0.04285714285714286,17246,0.03983432576532432,0.045879959948961394
1995,Brandenburg,Second Stage of Tertiary Education,At least once per week,0.007142857142857143,17246,0.005885984582600364,0.008399729703113921
1995,Mecklenburg-Western Pomerania,Pre-primary Level,Seldom,0.6666666666666666,17246,0.6596309940356523,0.673702339297681
1995,Mecklenburg-Western Pomerania,Pre-primary Level,At least once per month,0.2222222222222222,17246,0.21601734219297974,0.22842710225146468
1995,Mecklenburg-Western Pomerania,Pre-primary Level,Never,0.1111111111111111,17246,0.10642066269043488,0.11580155953178733
1995,Mecklenburg-Western Pomerania,Primary Level,At least once per month,0.5,17246,0.49253754225860175,0.5074624577413982
1995,Mecklenburg-Western Pomerania,Primary Level,Seldom,0.5,17246,0.49253754225860175,0.5074624577413982
1995,Mecklenburg-Western Pomerania,Lower Secondary Level,Seldom,0.5454545454545454,17246,0.5380229882920129,0.5528861026170779
1995,Mecklenburg-Western Pomerania,Lower Secondary Level,At least once per month,0.30303030303030304,17246,0.2961712863564217,0.3098893197041844
1995,Mecklenburg-Western Pomerania,Lower Secondary Level,Never,0.15151515151515152,17246,0.14616381874228832,0.15686648428801472
1995,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.5458515283842795,17246,0.5384205144737266,0.5532825422948324
1995,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per month,0.34934497816593885,17246,0.34222932902291037,0.3564606273089673
1995,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.06550218340611354,17246,0.06180961189811735,0.06919475491410973
1995,Mecklenburg-Western Pomerania,Upper Secondary Level,At least once per week,0.039301310043668124,17246,0.03640123662121714,0.04220138346611911
1995,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,At least once per month,0.8333333333333334,17246,0.8277711457370047,0.838895520929662
1995,Mecklenburg-Western Pomerania,Post-secondary Non-tertiary Level,Seldom,0.16666666666666666,17246,0.16110447907033798,0.17222885426299533
1995,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Seldom,0.5666666666666667,17246,0.559270839346161,0.5740624939871724
1995,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,At least once per month,0.23333333333333334,17246,0.22702080175372938,0.2396458649129373
1995,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,At least once per week,0.13333333333333333,17246,0.12825983764763316,0.1384068290190335
1995,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Never,0.06666666666666667,17246,0.06294373864912117,0.07038959468421216
1995,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.5,17246,0.49253754225860175,0.5074624577413982
1995,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,At least once per month,0.358695652173913,17246,0.3515373994221768,0.36585390492564923
1995,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,At least once per week,0.13043478260869565,17246,0.12540835225144137,0.13546121296594993
1995,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Never,0.010869565217391304,17246,0.009322015004687576,0.012417115430095032
1995,Saxony,Pre-primary Level,Seldom,0.7272727272727273,17246,0.7206257404750881,0.7339197140703665
1995,Saxony,Pre-primary Level,At least once per month,0.18181818181818182,17246,0.17606172239280646,0.1875746412435572
1995,Saxony,Pre-primary Level,At least once per week,0.09090909090909091,17246,0.08661847938080468,0.09519970243737715
1995,Saxony,Primary Level,At least once per month,0.75,17246,0.7435373220212813,0.7564626779787187
1995,Saxony,Primary Level,Never,0.25,17246,0.24353732202128126,0.25646267797871874
1995,Saxony,Lower Secondary Level,Seldom,0.5263157894736842,17246,0.5188636747140292,0.5337679042333392
1995,Saxony,Lower Secondary Level,Never,0.2543859649122807,17246,0.24788593296853242,0.260885996856029
1995,Saxony,Lower Secondary Level,At least once per month,0.16666666666666666,17246,0.16110447907033798,0.17222885426299533
1995,Saxony,Lower Secondary Level,At least once per week,0.043859649122807015,17246,0.04080328368250534,0.04691601456310869
1995,Saxony,Lower Secondary Level,Daily,0.008771929824561403,17246,0.00738022782609765,0.010163631823025156
1995,Saxony,Upper Secondary Level,Seldom,0.522508038585209,17246,0.5150531458165706,0.5299629313538474
1995,Saxony,Upper Secondary Level,At least once per month,0.3183279742765273,17246,0.3113755379641494,0.3252804105889052
1995,Saxony,Upper Secondary Level,Never,0.10771704180064309,17246,0.1030899790563714,0.11234410454491478
1995,Saxony,Upper Secondary Level,At least once per week,0.04823151125401929,17246,0.04503377252765117,0.051429249980387406
1995,Saxony,Upper Secondary Level,Daily,0.003215434083601286,17246,0.0023704814997384657,0.004060386667464107
1995,Saxony,Post-secondary Non-tertiary Level,Seldom,0.6153846153846154,17246,0.6081235804905926,0.6226456502786383
1995,Saxony,Post-secondary Non-tertiary Level,At least once per month,0.3076923076923077,17246,0.30080388516178624,0.3145807302228292
1995,Saxony,Post-secondary Non-tertiary Level,Never,0.038461538461538464,17246,0.03559136240715452,0.04133171451592241
1995,Saxony,Post-secondary Non-tertiary Level,At least once per week,0.038461538461538464,17246,0.03559136240715452,0.04133171451592241
1995,Saxony,First Stage of Tertiary Education,Seldom,0.4827586206896552,17246,0.4753006009253021,0.4902166404540083
1995,Saxony,First Stage of Tertiary Education,At least once per month,0.39655172413793105,17246,0.3892507329023576,0.4038527153735045
1995,Saxony,First Stage of Tertiary Education,Never,0.06896551724137931,17246,0.06518361095996388,0.07274742352279474
1995,Saxony,First Stage of Tertiary Education,At least once per week,0.034482758620689655,17246,0.03175947484785262,0.03720604239352669
1995,Saxony,First Stage of Tertiary Education,Daily,0.017241379310344827,17246,0.015298609640422024,0.01918414898026763
1995,Saxony,Second Stage of Tertiary Education,Seldom,0.5107296137339056,17246,0.5032688744154502,0.5181903530523609
1995,Saxony,Second Stage of Tertiary Education,At least once per month,0.4034334763948498,17246,0.39611151750113777,0.4107554352885618
1995,Saxony,Second Stage of Tertiary Education,At least once per week,0.06437768240343347,17246,0.060714742142623956,0.06804062266424299
1995,Saxony,Second Stage of Tertiary Education,Never,0.017167381974248927,17246,0.015228712838346157,0.0191060511101517
1995,Saxony,Second Stage of Tertiary Education,Daily,0.004291845493562232,17246,0.0033161822322646055,0.005267508754859858
1995,Saxony-Anhalt,Pre-primary Level,Seldom,0.6666666666666666,17246,0.6596309940356523,0.673702339297681
1995,Saxony-Anhalt,Pre-primary Level,At least once per month,0.3333333333333333,17246,0.32629766070231897,0.34036900596434766
1995,Saxony-Anhalt,Primary Level,Seldom,1.0,17246,1.0,1.0
1995,Saxony-Anhalt,Lower Secondary Level,Seldom,0.5571428571428572,17246,0.5497292939999515,0.5645564202857628
1995,Saxony-Anhalt,Lower Secondary Level,At least once per month,0.2571428571428571,17246,0.2506197912612426,0.2636659230244716
1995,Saxony-Anhalt,Lower Secondary Level,Never,0.17142857142857143,17246,0.165803624098036,0.17705351875910685
1995,Saxony-Anhalt,Lower Secondary Level,At least once per week,0.014285714285714285,17246,0.012514633441408102,0.01605679513002047
1995,Saxony-Anhalt,Upper Secondary Level,Seldom,0.6021220159151194,17246,0.5948168667483703,0.6094271650818684
1995,Saxony-Anhalt,Upper Secondary Level,At least once per month,0.23607427055702918,17246,0.229736131292617,0.24241240982144135
1995,Saxony-Anhalt,Upper Secondary Level,Never,0.11140583554376658,17246,0.10670994917831833,0.11610172190921483
1995,Saxony-Anhalt,Upper Secondary Level,At least once per week,0.050397877984084884,17246,0.04713283544387594,0.053662920524293826
1995,Saxony-Anhalt,Post-secondary Non-tertiary Level,At least once per month,0.5454545454545454,17246,0.5380229882920129,0.5528861026170779
1995,Saxony-Anhalt,Post-secondary Non-tertiary Level,Seldom,0.2727272727272727,17246,0.26608028592963345,0.27937425952491196
1995,Saxony-Anhalt,Post-secondary Non-tertiary Level,Never,0.09090909090909091,17246,0.08661847938080468,0.09519970243737715
1995,Saxony-Anhalt,Post-secondary Non-tertiary Level,At least once per week,0.09090909090909091,17246,0.08661847938080468,0.09519970243737715
1995,Saxony-Anhalt,First Stage of Tertiary Education,Seldom,0.6923076923076923,17246,0.6854192697771708,0.6991961148382138
1995,Saxony-Anhalt,First Stage of Tertiary Education,At least once per month,0.23076923076923078,17246,0.22448099009324174,0.23705747144521983
1995,Saxony-Anhalt,First Stage of Tertiary Education,Never,0.07692307692307693,17246,0.07294604432078848,0.08090010952536537
1995,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.5562913907284768,17246,0.5488763766905282,0.5637064047664253
1995,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per month,0.33774834437086093,17246,0.3306897208130833,0.3448069679286386
1995,Saxony-Anhalt,Second Stage of Tertiary Education,Never,0.052980132450331126,17246,0.04963704339769119,0.05632322150297106
1995,Saxony-Anhalt,Second Stage of Tertiary Education,At least once per week,0.052980132450331126,17246,0.04963704339769119,0.05632322150297106
1995,Thuringa,Pre-primary Level,Seldom,0.8571428571428571,17246,0.8519202246589976,0.8623654896267166
1995,Thuringa,Pre-primary Level,At least once per month,0.14285714285714285,17246,0.13763451037328345,0.14807977534100225
1995,Thuringa,Primary Level,Seldom,1.0,17246,1.0,1.0
1995,Thuringa,Lower Secondary Level,Seldom,0.5352112676056338,17246,0.5277673372718908,0.5426551979393767
1995,Thuringa,Lower Secondary Level,At least once per month,0.30985915492957744,17246,0.3029573463160311,0.3167609635431238
1995,Thuringa,Lower Secondary Level,Never,0.1267605633802817,17246,0.12179497597054223,0.13172615079002115
1995,Thuringa,Lower Secondary Level,At least once per week,0.028169014084507043,17246,0.02569960480978324,0.030638423359230844
1995,Thuringa,Upper Secondary Level,Seldom,0.5522388059701493,17246,0.5448171884783546,0.559660423461944
1995,Thuringa,Upper Secondary Level,At least once per month,0.2736318407960199,17246,0.2669779817642844,0.28028569982775536
1995,Thuringa,Upper Secondary Level,Never,0.10199004975124377,17246,0.09747324459372862,0.10650685490875893
1995,Thuringa,Upper Secondary Level,At least once per week,0.07213930348258707,17246,0.06827795282847327,0.07600065413670087
1995,Thuringa,Post-secondary Non-tertiary Level,Seldom,0.5555555555555556,17246,0.5481393054271173,0.5629718056839939
1995,Thuringa,Post-secondary Non-tertiary Level,Never,0.2222222222222222,17246,0.21601734219297974,0.22842710225146468
1995,Thuringa,Post-secondary Non-tertiary Level,At least once per month,0.1111111111111111,17246,0.10642066269043488,0.11580155953178733
1995,Thuringa,Post-secondary Non-tertiary Level,At least once per week,0.1111111111111111,17246,0.10642066269043488,0.11580155953178733
1995,Thuringa,First Stage of Tertiary Education,Seldom,0.45454545454545453,17246,0.447113897382922,0.46197701170798705
1995,Thuringa,First Stage of Tertiary Education,At least once per month,0.3939393939393939,17246,0.3866467566367347,0.40123203124205314
1995,Thuringa,First Stage of Tertiary Education,At least once per week,0.09090909090909091,17246,0.08661847938080468,0.09519970243737715
1995,Thuringa,First Stage of Tertiary Education,Never,0.06060606060606061,17246,0.057044881756651504,0.06416723945546972
1995,Thuringa,Second Stage of Tertiary Education,Seldom,0.48717948717948717,17246,0.47971948298336037,0.49463949137561397
1995,Thuringa,Second Stage of Tertiary Education,At least once per month,0.358974358974359,17246,0.35181488201754074,0.3661338359311772
1995,Thuringa,Second Stage of Tertiary Education,At least once per week,0.1282051282051282,17246,0.12321545923523623,0.13319479717502014
1995,Thuringa,Second Stage of Tertiary Education,Never,0.02564102564102564,17246,0.023281965179608222,0.028000086102443058
1998,Schleswig-Holstein,Pre-primary Level,At least once per month,0.8,18147,0.7941801251855759,0.8058198748144242
1998,Schleswig-Holstein,Pre-primary Level,Seldom,0.2,18147,0.19418012518557587,0.20581987481442415
1998,Schleswig-Holstein,Primary Level,Never,0.6,18147,0.592872138168893,0.607127861831107
1998,Schleswig-Holstein,Primary Level,Seldom,0.4,18147,0.392872138168893,0.40712786183110705
1998,Schleswig-Holstein,Lower Secondary Level,Seldom,0.5333333333333333,18147,0.5260746741368367,0.5405919925298299
1998,Schleswig-Holstein,Lower Secondary Level,At least once per month,0.24444444444444444,18147,0.23819160987044338,0.25069727901844546
1998,Schleswig-Holstein,Lower Secondary Level,Never,0.2222222222222222,18147,0.21617333955847506,0.22827110488596936
1998,Schleswig-Holstein,Upper Secondary Level,Seldom,0.6593406593406593,18147,0.6524451122046422,0.6662362064766765
1998,Schleswig-Holstein,Upper Secondary Level,At least once per month,0.24175824175824176,18147,0.2355288141225515,0.24798766939393202
1998,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.054945054945054944,18147,0.051629574374367715,0.05826053551574217
1998,Schleswig-Holstein,Upper Secondary Level,Never,0.04395604395604396,18147,0.040973396789249515,0.046938691122838404
1998,Schleswig-Holstein,Post-secondary Non-tertiary Level,At least once per month,0.45454545454545453,18147,0.44730073473246296,0.4617901743584461
1998,Schleswig-Holstein,Post-secondary Non-tertiary Level,Seldom,0.4090909090909091,18147,0.4019373214567542,0.41624449672506403
1998,Schleswig-Holstein,Post-secondary Non-tertiary Level,At least once per week,0.09090909090909091,18147,0.08672634997485681,0.09509183184332501
1998,Schleswig-Holstein,Post-secondary Non-tertiary Level,Never,0.045454545454545456,18147,0.04242386171906072,0.04848522919003019
1998,Schleswig-Holstein,First Stage of Tertiary Education,Seldom,0.6363636363636364,18147,0.6293645720815935,0.6433627006456792
1998,Schleswig-Holstein,First Stage of Tertiary Education,At least once per month,0.18181818181818182,18147,0.17620644598145077,0.18742991765491288
1998,Schleswig-Holstein,First Stage of Tertiary Education,Never,0.09090909090909091,18147,0.08672634997485681,0.09509183184332501
1998,Schleswig-Holstein,First Stage of Tertiary Education,At least once per week,0.09090909090909091,18147,0.08672634997485681,0.09509183184332501
1998,Schleswig-Holstein,Second Stage of Tertiary Education,At least once per month,0.6111111111111112,18147,0.6040181674672706,0.6182040547549518
1998,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.3888888888888889,18147,0.38179594524504834,0.39598183253272945
1998,Hamburg,Pre-primary Level,At least once per month,1.0,18147,1.0,1.0
1998,Hamburg,Primary Level,Seldom,0.6666666666666666,18147,0.6598078784217731,0.6735254549115601
1998,Hamburg,Primary Level,Never,0.3333333333333333,18147,0.3264745450884398,0.3401921215782268
1998,Hamburg,Lower Secondary Level,Seldom,0.5806451612903226,18147,0.573465567279335,0.5878247553013103
1998,Hamburg,Lower Secondary Level,Never,0.22580645161290322,18147,0.2197230484565359,0.23188985476927054
1998,Hamburg,Lower Secondary Level,At least once per month,0.1935483870967742,18147,0.18780011142652658,0.1992966627670218
1998,Hamburg,Upper Secondary Level,Seldom,0.5487804878048781,18147,0.5415403485683303,0.5560206270414259
1998,Hamburg,Upper Secondary Level,At least once per month,0.21951219512195122,18147,0.21348984446789837,0.22553454577600407
1998,Hamburg,Upper Secondary Level,Never,0.17073170731707318,18147,0.16525703318886897,0.1762063814452774
1998,Hamburg,Upper Secondary Level,At least once per week,0.06097560975609756,18147,0.05749407957722382,0.06445713993497129
1998,Hamburg,Post-secondary Non-tertiary Level,At least once per month,0.8333333333333334,18147,0.8279109851226704,0.8387556815439964
1998,Hamburg,Post-secondary Non-tertiary Level,Seldom,0.16666666666666666,18147,0.1612443184560036,0.17208901487732972
1998,Hamburg,First Stage of Tertiary Education,At least once per week,0.5,18147,0.49272515648196985,0.5072748435180302
1998,Hamburg,First Stage of Tertiary Education,At least once per month,0.5,18147,0.49272515648196985,0.5072748435180302
1998,Hamburg,Second Stage of Tertiary Education,Seldom,0.6666666666666666,18147,0.6598078784217731,0.6735254549115601
1998,Hamburg,Second Stage of Tertiary Education,At least once per month,0.3333333333333333,18147,0.3264745450884398,0.3401921215782268
1998,Lower Saxony,Pre-primary Level,Seldom,0.5294117647058824,18147,0.5221495183289363,0.5366740110828284
1998,Lower Saxony,Pre-primary Level,At least once per month,0.29411764705882354,18147,0.287488153460801,0.3007471406568461
1998,Lower Saxony,Pre-primary Level,Never,0.11764705882352941,18147,0.11295929894453487,0.12233481870252395
1998,Lower Saxony,Pre-primary Level,At least once per week,0.058823529411764705,18147,0.055400073638574035,0.062246985184955375
1998,Lower Saxony,Primary Level,Seldom,0.6111111111111112,18147,0.6040181674672706,0.6182040547549518
1998,Lower Saxony,Primary Level,Never,0.2222222222222222,18147,0.21617333955847506,0.22827110488596936
1998,Lower Saxony,Primary Level,At least once per month,0.1111111111111111,18147,0.10653858561451543,0.11568363660770678
1998,Lower Saxony,Primary Level,At least once per week,0.05555555555555555,18147,0.05222278352948018,0.05888832758163093
1998,Lower Saxony,Lower Secondary Level,Seldom,0.6515837104072398,18147,0.6446512406014951,0.6585161802129845
1998,Lower Saxony,Lower Secondary Level,At least once per month,0.17194570135746606,18147,0.16645562074675538,0.17743578196817675
1998,Lower Saxony,Lower Secondary Level,Never,0.14479638009049775,18147,0.13967641182314788,0.14991634835784762
1998,Lower Saxony,Lower Secondary Level,At least once per week,0.027149321266968326,18147,0.024784729172876316,0.029513913361060337
1998,Lower Saxony,Lower Secondary Level,Daily,0.004524886877828055,18147,0.0035483858191443793,0.00550138793651173
1998,Lower Saxony,Upper Secondary Level,Seldom,0.631762652705061,18147,0.6247449568402583,0.6387803485698638
1998,Lower Saxony,Upper Secondary Level,At least once per month,0.2338568935427574,18147,0.22769826955713426,0.24001551752838055
1998,Lower Saxony,Upper Secondary Level,Never,0.08551483420593368,18147,0.0814460682101674,0.08958360020169998
1998,Lower Saxony,Upper Secondary Level,At least once per week,0.04886561954624782,18147,0.04572889562042444,0.052002343472071194
1998,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.609375,18147,0.6022763463736313,0.6164736536263687
1998,Lower Saxony,Post-secondary Non-tertiary Level,At least once per month,0.28125,18147,0.27470832677419943,0.28779167322580057
1998,Lower Saxony,Post-secondary Non-tertiary Level,At least once per week,0.078125,18147,0.07422032685295649,0.08202967314704351
1998,Lower Saxony,Post-secondary Non-tertiary Level,Never,0.03125,18147,0.028718461594696664,0.03378153840530334
1998,Lower Saxony,First Stage of Tertiary Education,Seldom,0.6153846153846154,18147,0.6083061307266808,0.62246310004255
1998,Lower Saxony,First Stage of Tertiary Education,At least once per month,0.28205128205128205,18147,0.27550394945696766,0.28859861464559644
1998,Lower Saxony,First Stage of Tertiary Education,At least once per week,0.05128205128205128,18147,0.048072791271336804,0.05449131129276576
1998,Lower Saxony,First Stage of Tertiary Education,Never,0.05128205128205128,18147,0.048072791271336804,0.05449131129276576
1998,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.5307692307692308,18147,0.5235081751688642,0.5380302863695974
1998,Lower Saxony,Second Stage of Tertiary Education,At least once per month,0.36923076923076925,18147,0.36220914079202554,0.37625239766951296
1998,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.07692307692307693,18147,0.07304603120297189,0.08080012264318197
1998,Lower Saxony,Second Stage of Tertiary Education,Never,0.023076923076923078,18147,0.020892318761203257,0.0252615273926429
1998,Bremen,Primary Level,Never,1.0,18147,1.0,1.0
1998,Bremen,Lower Secondary Level,Seldom,0.7272727272727273,18147,0.7207928528808119,0.7337526016646427
1998,Bremen,Lower Secondary Level,At least once per month,0.22727272727272727,18147,0.22117538697869743,0.2333700675667571
1998,Bremen,Lower Secondary Level,Never,0.045454545454545456,18147,0.04242386171906072,0.04848522919003019
1998,Bremen,Upper Secondary Level,Seldom,0.6862745098039216,18147,0.6795233639745519,0.6930256556332912
1998,Bremen,Upper Secondary Level,At least once per month,0.21568627450980393,18147,0.20970202333273466,0.2216705256868732
1998,Bremen,Upper Secondary Level,Never,0.09803921568627451,18147,0.09371260923355383,0.10236582213899519
1998,Bremen,Post-secondary Non-tertiary Level,Seldom,0.6666666666666666,18147,0.6598078784217731,0.6735254549115601
1998,Bremen,Post-secondary Non-tertiary Level,At least once per month,0.3333333333333333,18147,0.3264745450884398,0.3401921215782268
1998,Bremen,First Stage of Tertiary Education,Seldom,0.75,18147,0.7436998007048293,0.7563001992951707
1998,Bremen,First Stage of Tertiary Education,At least once per month,0.25,18147,0.2436998007048293,0.25630019929517067
1998,Bremen,Second Stage of Tertiary Education,Seldom,0.6,18147,0.592872138168893,0.607127861831107
1998,Bremen,Second Stage of Tertiary Education,At least once per month,0.2,18147,0.19418012518557587,0.20581987481442415
1998,Bremen,Second Stage of Tertiary Education,At least once per week,0.2,18147,0.19418012518557587,0.20581987481442415
1998,North Rhine-Westphalia,Pre-primary Level,Seldom,0.7317073170731707,18147,0.7252607758380386,0.7381538583083028
1998,North Rhine-Westphalia,Pre-primary Level,At least once per month,0.14634146341463414,18147,0.1411989025273488,0.15148402430191948
1998,North Rhine-Westphalia,Pre-primary Level,Never,0.07317073170731707,18147,0.06938175251154678,0.07695971090308736
1998,North Rhine-Westphalia,Pre-primary Level,At least once per week,0.04878048780487805,18147,0.04564635715652694,0.05191461845322916
1998,North Rhine-Westphalia,Primary Level,Seldom,0.635593220338983,18147,0.6285909882086554,0.6425954524693106
1998,North Rhine-Westphalia,Primary Level,Never,0.2457627118644068,18147,0.2394985114098032,0.25202691231901037
1998,North Rhine-Westphalia,Primary Level,At least once per month,0.09322033898305085,18147,0.08899014896742281,0.09745052899867888
1998,North Rhine-Westphalia,Primary Level,At least once per week,0.025423728813559324,18147,0.023133487777640092,0.027713969849478555
1998,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.586073500967118,18147,0.5789072616136223,0.5932397403206137
1998,North Rhine-Westphalia,Lower Secondary Level,Never,0.19342359767891681,18147,0.18767673081412112,0.1991704645437125
1998,North Rhine-Westphalia,Lower Secondary Level,At least once per month,0.19148936170212766,18147,0.18576444928698468,0.19721427411727063
1998,North Rhine-Westphalia,Lower Secondary Level,At least once per week,0.027079303675048357,18147,0.024717677688420796,0.029440929661675917
1998,North Rhine-Westphalia,Lower Secondary Level,Daily,0.0019342359767891683,18147,0.0012949606256258015,0.002573511327952535
1998,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.6247191011235955,18147,0.6176742101837625,0.6317639920634286
1998,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.23820224719101124,18147,0.23200432067994228,0.2444001737020802
1998,North Rhine-Westphalia,Upper Secondary Level,Never,0.09588014981273409,18147,0.09159633186633168,0.1001639677591365
1998,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.04044943820224719,18147,0.03758299176554726,0.043315884638947116
1998,North Rhine-Westphalia,Upper Secondary Level,Daily,0.000749063670411985,18147,0.00035100205526770025,0.0011471252855562697
1998,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.6691729323308271,18147,0.6623271458040404,0.6760187188576138
1998,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per month,0.24812030075187969,18147,0.24183597077697963,0.25440463072677977
1998,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.06766917293233082,18147,0.06401462124948691,0.07132372461517474
1998,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.015037593984962405,18147,0.013266862716132628,0.016808325253792184
1998,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.7090909090909091,18147,0.7024827078969077,0.7156991102849105
1998,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per month,0.2,18147,0.19418012518557587,0.20581987481442415
1998,North Rhine-Westphalia,First Stage of Tertiary Education,Never,0.06060606060606061,18147,0.05713441362768647,0.06407770758443475
1998,North Rhine-Westphalia,First Stage of Tertiary Education,At least once per week,0.030303030303030304,18147,0.02780892548670539,0.03279713511935522
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.5838709677419355,18147,0.5766992019151816,0.5910427335686893
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per month,0.3225806451612903,18147,0.31577919366520324,0.3293820966573774
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,At least once per week,0.054838709677419356,18147,0.051526252833772324,0.05815116652106639
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.03225806451612903,18147,0.029687357485712666,0.0348287715465454
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,Daily,0.0064516129032258064,18147,0.005286729885362497,0.007616495921089116
1998,Hesse,Pre-primary Level,Seldom,0.5555555555555556,18147,0.5483257579413382,0.562785353169773
1998,Hesse,Pre-primary Level,Never,0.2222222222222222,18147,0.21617333955847506,0.22827110488596936
1998,Hesse,Pre-primary Level,At least once per month,0.2222222222222222,18147,0.21617333955847506,0.22827110488596936
1998,Hesse,Primary Level,Seldom,0.4375,18147,0.4302822149591432,0.4447177850408568
1998,Hesse,Primary Level,Never,0.3958333333333333,18147,0.3887181152839597,0.4029485513827069
1998,Hesse,Primary Level,At least once per month,0.14583333333333334,18147,0.14069818062936776,0.15096848603729893
1998,Hesse,Primary Level,At least once per week,0.020833333333333332,18147,0.018755257732017444,0.02291140893464922
1998,Hesse,Lower Secondary Level,Seldom,0.5618556701030928,18147,0.5546367101325069,0.5690746300736786
1998,Hesse,Lower Secondary Level,Never,0.21649484536082475,18147,0.21050247895006544,0.22248721177158406
1998,Hesse,Lower Secondary Level,At least once per month,0.15979381443298968,18147,0.15446259484682145,0.1651250340191579
1998,Hesse,Lower Secondary Level,At least once per week,0.05154639175257732,18147,0.048329319363413246,0.05476346414174139
