"year","alter_gr","bula_h","mean","median","n","lower_confidence","upper_confidence"
"2012","16-34 Jahre alt","Sachsen","5.1","5","411","4.84","5.36"
"2012","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"2012","16-34 Jahre alt","Schleswig-Holstein","","","","",""
"2012","16-34 Jahre alt","Thueringen","","","","",""
"2012","35-65 Jahre alt","Baden-Wuerttemberg","","","","",""
"2012","35-65 Jahre alt","Bayern","","","","",""
"2012","35-65 Jahre alt","Berlin","5.63","6","517","5.41","5.85"
"2012","35-65 Jahre alt","Brandenburg","5.32","5","623","5.12","5.52"
"2012","35-65 Jahre alt","Bremen","","","","",""
"2012","35-65 Jahre alt","Hamburg","","","","",""
"2012","35-65 Jahre alt","Hessen","","","","",""
"2012","35-65 Jahre alt","Mecklenburg-Vorpommern","5.36","6","350","5.07","5.65"
"2012","35-65 Jahre alt","Niedersachsen","","","","",""
"2012","35-65 Jahre alt","Nordrhein-Westfalen","","","","",""
"2012","35-65 Jahre alt","Rheinland-Pfalz","6.36","7","713","6.18","6.54"
"2012","35-65 Jahre alt","Saarland","","","","",""
"2012","35-65 Jahre alt","Sachsen","5.44","6","990","5.28","5.6"
"2012","35-65 Jahre alt","Sachsen-Anhalt","5.45","6","559","5.23","5.67"
"2012","35-65 Jahre alt","Schleswig-Holstein","6.32","7","493","6.1","6.54"
"2012","35-65 Jahre alt","Thueringen","5.4","6","579","5.19","5.61"
"2012","66 und Ã¤lter","Baden-Wuerttemberg","6.41","7","551","6.22","6.6"
"2012","66 und Ã¤lter","Bayern","6.33","7","740","6.15","6.51"
"2012","66 und Ã¤lter","Berlin","","","","",""
"2012","66 und Ã¤lter","Brandenburg","","","","",""
"2012","66 und Ã¤lter","Bremen","7.35","7.01","32","6.64","8.06"
"2012","66 und Ã¤lter","Hamburg","6.04","7","86","5.52","6.56"
"2012","66 und Ã¤lter","Hessen","","","","",""
"2012","66 und Ã¤lter","Mecklenburg-Vorpommern","","","","",""
"2012","66 und Ã¤lter","Niedersachsen","6.34","7","479","6.11","6.57"
"2012","66 und Ã¤lter","Nordrhein-Westfalen","6.38","7","929","6.23","6.53"
"2012","66 und Ã¤lter","Rheinland-Pfalz","","","","",""
"2012","66 und Ã¤lter","Saarland","","","","",""
"2012","66 und Ã¤lter","Sachsen","5.99","6","348","5.76","6.22"
"2012","66 und Ã¤lter","Sachsen-Anhalt","","","","",""
"2012","66 und Ã¤lter","Schleswig-Holstein","","","","",""
"2012","66 und Ã¤lter","Thueringen","","","","",""
"2013","16-34 Jahre alt","Baden-Wuerttemberg","6.05","7","625","5.84","6.26"
"2013","16-34 Jahre alt","Bayern","6","7","850","5.82","6.18"
"2013","16-34 Jahre alt","Berlin","","","","",""
"2013","16-34 Jahre alt","Brandenburg","","","","",""
"2013","16-34 Jahre alt","Bremen","4.68","5","50","3.88","5.48"
"2013","16-34 Jahre alt","Hamburg","6.37","7","99","5.86","6.88"
"2013","16-34 Jahre alt","Hessen","","","","",""
"2013","16-34 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"2013","16-34 Jahre alt","Niedersachsen","5.88","6.28","513","5.64","6.12"
"2013","16-34 Jahre alt","Nordrhein-Westfalen","","","","",""
"2013","16-34 Jahre alt","Rheinland-Pfalz","","","","",""
"2013","16-34 Jahre alt","Saarland","5.17","5","38","4.17","6.17"
"2013","16-34 Jahre alt","Sachsen","5.2","5","375","4.92","5.48"
"2013","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"2013","16-34 Jahre alt","Schleswig-Holstein","","","","",""
"2013","16-34 Jahre alt","Thueringen","","","","",""
"2013","35-65 Jahre alt","Baden-Wuerttemberg","","","","",""
"2013","35-65 Jahre alt","Bayern","","","","",""
"2013","35-65 Jahre alt","Berlin","5.68","6","539","5.46","5.9"
"2013","35-65 Jahre alt","Brandenburg","5.63","6","587","5.43","5.83"
"2013","35-65 Jahre alt","Bremen","5.67","6","99","5.14","6.2"
"2013","35-65 Jahre alt","Hamburg","","","","",""
"2013","35-65 Jahre alt","Hessen","","","","",""
"2013","35-65 Jahre alt","Mecklenburg-Vorpommern","5.86","7","347","5.57","6.15"
"2013","35-65 Jahre alt","Niedersachsen","","","","",""
"2013","35-65 Jahre alt","Nordrhein-Westfalen","","","","",""
"2013","35-65 Jahre alt","Rheinland-Pfalz","6.54","7","694","6.36","6.72"
"2013","35-65 Jahre alt","Saarland","","","","",""
"2013","35-65 Jahre alt","Sachsen","5.56","6","966","5.4","5.72"
"2013","35-65 Jahre alt","Sachsen-Anhalt","5.57","6","561","5.35","5.79"
"2013","35-65 Jahre alt","Schleswig-Holstein","6.46","7","492","6.25","6.67"
"2013","35-65 Jahre alt","Thueringen","5.51","6","569","5.29","5.73"
"2013","66 und Ã¤lter","Baden-Wuerttemberg","6.55","7","546","6.35","6.75"
"2013","66 und Ã¤lter","Bayern","6.39","7","756","6.21","6.57"
"2013","66 und Ã¤lter","Berlin","","","","",""
"2013","66 und Ã¤lter","Brandenburg","","","","",""
"2013","66 und Ã¤lter","Bremen","6.33","7","33","5.45","7.21"
"2013","66 und Ã¤lter","Hamburg","6.11","6.01","98","5.62","6.6"
"2013","66 und Ã¤lter","Hessen","","","","",""
"2013","66 und Ã¤lter","Mecklenburg-Vorpommern","","","","",""
"2013","66 und Ã¤lter","Niedersachsen","6.54","7","488","6.31","6.77"
"2013","66 und Ã¤lter","Nordrhein-Westfalen","6.6","7","938","6.45","6.75"
"2013","66 und Ã¤lter","Rheinland-Pfalz","","","","",""
"2013","66 und Ã¤lter","Saarland","5.51","6.03","31","4.6","6.42"
"2013","66 und Ã¤lter","Sachsen","6.34","7","349","6.1","6.58"
"2013","66 und Ã¤lter","Sachsen-Anhalt","","","","",""
"2013","66 und Ã¤lter","Schleswig-Holstein","","","","",""
"2013","66 und Ã¤lter","Thueringen","","","","",""
"2014","16-34 Jahre alt","Baden-Wuerttemberg","6.1","7","712","5.9","6.3"
"2014","16-34 Jahre alt","Bayern","","","","",""
"2014","16-34 Jahre alt","Berlin","","","","",""
"2014","16-34 Jahre alt","Brandenburg","","","","",""
"2014","16-34 Jahre alt","Bremen","4.91","5","64","4.18","5.64"
"2014","16-34 Jahre alt","Hamburg","","","","",""
"2014","16-34 Jahre alt","Hessen","6.16","6","394","5.91","6.41"
"2014","16-34 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"2014","16-34 Jahre alt","Niedersachsen","5.99","6","621","5.77","6.21"
"2014","16-34 Jahre alt","Nordrhein-Westfalen","","","","",""
"2014","16-34 Jahre alt","Rheinland-Pfalz","5.67","6","301","5.36","5.98"
"2014","16-34 Jahre alt","Saarland","4.64","5","62","4.04","5.24"
"2014","16-34 Jahre alt","Sachsen","5.63","6","350","5.33","5.93"
"2014","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"2014","16-34 Jahre alt","Schleswig-Holstein","","","","",""
"2014","16-34 Jahre alt","Thueringen","","","","",""
"2014","35-65 Jahre alt","Baden-Wuerttemberg","","","","",""
"2014","35-65 Jahre alt","Bayern","","","","",""
"2014","35-65 Jahre alt","Berlin","5.81","6","528","5.59","6.03"
"2014","35-65 Jahre alt","Brandenburg","5.69","6","599","5.49","5.89"
"2014","35-65 Jahre alt","Bremen","","","","",""
"2014","35-65 Jahre alt","Hamburg","","","","",""
"2014","35-65 Jahre alt","Hessen","","","","",""
"2014","35-65 Jahre alt","Mecklenburg-Vorpommern","5.87","6","315","5.58","6.16"
"2014","35-65 Jahre alt","Niedersachsen","","","","",""
"2014","35-65 Jahre alt","Nordrhein-Westfalen","6.15","7","3149","6.06","6.24"
"2014","35-65 Jahre alt","Rheinland-Pfalz","6.41","7","732","6.23","6.59"
"2014","35-65 Jahre alt","Saarland","","","","",""
"2014","35-65 Jahre alt","Sachsen","5.73","6","909","5.57","5.89"
"2014","35-65 Jahre alt","Sachsen-Anhalt","5.57","6","549","5.35","5.79"
"2014","35-65 Jahre alt","Schleswig-Holstein","6.27","7","472","6.04","6.5"
"2014","35-65 Jahre alt","Thueringen","5.66","6","577","5.45","5.87"
"2014","66 und Ã¤lter","Baden-Wuerttemberg","6.65","7","550","6.46","6.84"
"2014","66 und Ã¤lter","Bayern","6.5","7","773","6.32","6.68"
"2014","66 und Ã¤lter","Berlin","","","","",""
"2014","66 und Ã¤lter","Brandenburg","","","","",""
"2014","66 und Ã¤lter","Bremen","6.78","7","38","6.07","7.49"
"2014","66 und Ã¤lter","Hamburg","6.31","7","93","5.81","6.81"
"2014","66 und Ã¤lter","Hessen","","","","",""
"2014","66 und Ã¤lter","Mecklenburg-Vorpommern","","","","",""
"2014","66 und Ã¤lter","Niedersachsen","6.5","7","484","6.28","6.72"
"2014","66 und Ã¤lter","Nordrhein-Westfalen","6.6","7","924","6.44","6.76"
"2014","66 und Ã¤lter","Rheinland-Pfalz","","","","",""
"2014","66 und Ã¤lter","Saarland","6","6.71","35","5.18","6.82"
"2014","66 und Ã¤lter","Sachsen","6.27","7","350","6.05","6.49"
"2014","66 und Ã¤lter","Sachsen-Anhalt","","","","",""
"2014","66 und Ã¤lter","Schleswig-Holstein","","","","",""
"2014","66 und Ã¤lter","Thueringen","","","","",""
"2015","16-34 Jahre alt","Baden-Wuerttemberg","6.26","7","738","6.07","6.45"
"2015","16-34 Jahre alt","Bayern","","","","",""
"2015","16-34 Jahre alt","Berlin","","","","",""
"2015","16-34 Jahre alt","Brandenburg","","","","",""
"2015","16-34 Jahre alt","Bremen","3.95","4","59","3.18","4.72"
"2015","16-34 Jahre alt","Hamburg","","","","",""
"2015","16-34 Jahre alt","Hessen","5.82","6","440","5.56","6.08"
"2015","16-34 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"2015","16-34 Jahre alt","Niedersachsen","6.16","7","639","5.95","6.37"
"2015","16-34 Jahre alt","Nordrhein-Westfalen","","","","",""
"2015","16-34 Jahre alt","Rheinland-Pfalz","","","","",""
"2015","16-34 Jahre alt","Saarland","5.32","5.64","61","4.62","6.02"
"2015","16-34 Jahre alt","Sachsen","5.45","5","322","5.16","5.74"
"2015","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"2015","16-34 Jahre alt","Schleswig-Holstein","","","","",""
"2015","16-34 Jahre alt","Thueringen","","","","",""
"2015","35-65 Jahre alt","Baden-Wuerttemberg","","","","",""
"2015","35-65 Jahre alt","Bayern","","","","",""
"2015","35-65 Jahre alt","Berlin","5.69","6","517","5.46","5.92"
"2015","35-65 Jahre alt","Brandenburg","5.66","6","586","5.46","5.86"
"2015","35-65 Jahre alt","Bremen","4.92","5","90","4.34","5.5"
"2015","35-65 Jahre alt","Hamburg","","","","",""
"2015","35-65 Jahre alt","Hessen","","","","",""
"2015","35-65 Jahre alt","Mecklenburg-Vorpommern","5.96","7","316","5.67","6.25"
"2015","35-65 Jahre alt","Niedersachsen","","","","",""
"2015","35-65 Jahre alt","Nordrhein-Westfalen","6.23","7","3066","6.14","6.32"
"2015","35-65 Jahre alt","Rheinland-Pfalz","6.31","7","749","6.14","6.48"
"2015","35-65 Jahre alt","Saarland","","","","",""
"2015","35-65 Jahre alt","Sachsen","5.87","6.44","854","5.7","6.04"
"2015","35-65 Jahre alt","Sachsen-Anhalt","5.93","6","503","5.71","6.15"
"2015","35-65 Jahre alt","Schleswig-Holstein","6.53","7","472","6.31","6.75"
"2015","35-65 Jahre alt","Thueringen","5.77","7","550","5.55","5.99"
"2015","66 und Ã¤lter","Baden-Wuerttemberg","6.84","7","548","6.65","7.03"
"2015","66 und Ã¤lter","Bayern","6.66","7","754","6.49","6.83"
"2015","66 und Ã¤lter","Berlin","","","","",""
"2015","66 und Ã¤lter","Brandenburg","","","","",""
"2015","66 und Ã¤lter","Bremen","6.5","6","31","5.68","7.32"
"2015","66 und Ã¤lter","Hamburg","","","","",""
"2015","66 und Ã¤lter","Hessen","","","","",""
"2015","66 und Ã¤lter","Mecklenburg-Vorpommern","","","","",""
"2015","66 und Ã¤lter","Niedersachsen","6.87","8","488","6.67","7.07"
"2015","66 und Ã¤lter","Nordrhein-Westfalen","6.71","7","920","6.56","6.86"
"2015","66 und Ã¤lter","Rheinland-Pfalz","","","","",""
"2015","66 und Ã¤lter","Saarland","6.1","6.89","36","5.29","6.91"
"2015","66 und Ã¤lter","Sachsen","6.47","7","353","6.25","6.69"
"2015","66 und Ã¤lter","Sachsen-Anhalt","","","","",""
"2015","66 und Ã¤lter","Schleswig-Holstein","","","","",""
"2015","66 und Ã¤lter","Thueringen","","","","",""
"2016","16-34 Jahre alt","Baden-Wuerttemberg","6.21","7","682","6.01","6.41"
"2016","16-34 Jahre alt","Bayern","6.15","7","888","5.97","6.33"
"2016","16-34 Jahre alt","Berlin","","","","",""
"2016","16-34 Jahre alt","Brandenburg","","","","",""
"2016","16-34 Jahre alt","Bremen","3.7","3","49","2.84","4.56"
"2016","16-34 Jahre alt","Hamburg","","","","",""
"2016","16-34 Jahre alt","Hessen","6.02","7","356","5.74","6.3"
"2016","16-34 Jahre alt","Mecklenburg-Vorpommern","5.68","6","97","5.11","6.25"
"2016","16-34 Jahre alt","Niedersachsen","6.29","7","609","6.07","6.51"
"2016","16-34 Jahre alt","Nordrhein-Westfalen","","","","",""
"2016","16-34 Jahre alt","Rheinland-Pfalz","","","","",""
"2016","16-34 Jahre alt","Saarland","5.19","5.37","61","4.37","6.01"
"2016","16-34 Jahre alt","Sachsen","","","","",""
"2016","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"2016","16-34 Jahre alt","Schleswig-Holstein","","","","",""
"2016","16-34 Jahre alt","Thueringen","","","","",""
"2016","35-65 Jahre alt","Baden-Wuerttemberg","","","","",""
"2016","35-65 Jahre alt","Bayern","","","","",""
"2016","35-65 Jahre alt","Berlin","5.79","6","488","5.56","6.02"
"2016","35-65 Jahre alt","Brandenburg","5.8","6","556","5.59","6.01"
"2016","35-65 Jahre alt","Bremen","5.89","5","99","5.38","6.4"
"2016","35-65 Jahre alt","Hamburg","","","","",""
"2016","35-65 Jahre alt","Hessen","6.37","7","958","6.21","6.53"
"2016","35-65 Jahre alt","Mecklenburg-Vorpommern","6.58","7","303","6.29","6.87"
"2016","35-65 Jahre alt","Niedersachsen","","","","",""
"2016","35-65 Jahre alt","Nordrhein-Westfalen","","","","",""
"2016","35-65 Jahre alt","Rheinland-Pfalz","6.47","7","705","6.29","6.65"
"2016","35-65 Jahre alt","Saarland","","","","",""
"2016","35-65 Jahre alt","Sachsen","5.98","7","815","5.81","6.15"
"2016","35-65 Jahre alt","Sachsen-Anhalt","6.05","6","486","5.83","6.27"
"2016","35-65 Jahre alt","Schleswig-Holstein","6.63","7","444","6.4","6.86"
"2016","35-65 Jahre alt","Thueringen","6.14","7","530","5.93","6.35"
"2016","66 und Ã¤lter","Baden-Wuerttemberg","7.01","7","516","6.83","7.19"
"2016","66 und Ã¤lter","Bayern","6.59","7","730","6.42","6.76"
"2016","66 und Ã¤lter","Berlin","","","","",""
"2016","66 und Ã¤lter","Brandenburg","","","","",""
"2016","66 und Ã¤lter","Bremen","6.45","6.27","32","5.66","7.24"
"2016","66 und Ã¤lter","Hamburg","6.32","7","93","5.78","6.86"
"2016","66 und Ã¤lter","Hessen","","","","",""
"2016","66 und Ã¤lter","Mecklenburg-Vorpommern","","","","",""
"2016","66 und Ã¤lter","Niedersachsen","7.05","8","474","6.84","7.26"
"2016","66 und Ã¤lter","Nordrhein-Westfalen","6.86","7","882","6.71","7.01"
"2016","66 und Ã¤lter","Rheinland-Pfalz","","","","",""
"2016","66 und Ã¤lter","Saarland","6.19","7","41","5.5","6.88"
"2016","66 und Ã¤lter","Sachsen","6.64","7","343","6.43","6.85"
"2016","66 und Ã¤lter","Sachsen-Anhalt","","","","",""
"2016","66 und Ã¤lter","Schleswig-Holstein","","","","",""
"2016","66 und Ã¤lter","Thueringen","","","","",""
"2017","16-34 Jahre alt","Baden-Wuerttemberg","6.3","7","896","6.13","6.47"
"2017","16-34 Jahre alt","Bayern","","","","",""
"2017","16-34 Jahre alt","Berlin","6.18","7","302","5.89","6.47"
"2017","16-34 Jahre alt","Brandenburg","","","","",""
"2017","16-34 Jahre alt","Bremen","4.62","5","72","4.01","5.23"
"2017","16-34 Jahre alt","Hamburg","","","","",""
"2017","16-34 Jahre alt","Hessen","5.82","6","512","5.58","6.06"
"2017","16-34 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"2017","16-34 Jahre alt","Niedersachsen","6.1","7","814","5.93","6.27"
"2017","16-34 Jahre alt","Nordrhein-Westfalen","","","","",""
"2017","16-34 Jahre alt","Rheinland-Pfalz","6.05","7","318","5.76","6.34"
"2017","16-34 Jahre alt","Saarland","6.18","7","90","5.72","6.64"
"2017","16-34 Jahre alt","Sachsen","5.78","6","393","5.52","6.04"
"2017","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"2017","16-34 Jahre alt","Schleswig-Holstein","6.4","7","314","6.11","6.69"
"2017","16-34 Jahre alt","Thueringen","","","","",""
"2017","35-65 Jahre alt","Baden-Wuerttemberg","","","","",""
"2017","35-65 Jahre alt","Bayern","","","","",""
"2017","35-65 Jahre alt","Berlin","5.91","6","592","5.7","6.12"
"2017","35-65 Jahre alt","Brandenburg","6.03","7","685","5.84","6.22"
"2017","35-65 Jahre alt","Bremen","","","","",""
"2017","35-65 Jahre alt","Hamburg","","","","",""
"2017","35-65 Jahre alt","Hessen","","","","",""
"2017","35-65 Jahre alt","Mecklenburg-Vorpommern","6.03","7","348","5.77","6.29"
"2017","35-65 Jahre alt","Niedersachsen","","","","",""
"2017","35-65 Jahre alt","Nordrhein-Westfalen","6.45","7","3385","6.37","6.53"
"2017","35-65 Jahre alt","Rheinland-Pfalz","6.48","7","760","6.31","6.65"
"2017","35-65 Jahre alt","Saarland","","","","",""
"2017","35-65 Jahre alt","Sachsen","6.04","7","976","5.89","6.19"
"2017","35-65 Jahre alt","Sachsen-Anhalt","5.99","6","588","5.8","6.18"
"2017","35-65 Jahre alt","Schleswig-Holstein","6.7","7","600","6.51","6.89"
"2017","35-65 Jahre alt","Thueringen","6.1","6","607","5.91","6.29"
"2017","66 und Ã¤lter","Baden-Wuerttemberg","6.72","7","553","6.53","6.91"
"2017","66 und Ã¤lter","Bayern","6.71","7","789","6.55","6.87"
"2017","66 und Ã¤lter","Berlin","","","","",""
"2017","66 und Ã¤lter","Brandenburg","","","","",""
"2017","66 und Ã¤lter","Bremen","6.96","7","34","6.1","7.82"
"2017","66 und Ã¤lter","Hamburg","6.03","7","96","5.49","6.57"
"2017","66 und Ã¤lter","Hessen","","","","",""
"2017","66 und Ã¤lter","Mecklenburg-Vorpommern","","","","",""
"2017","66 und Ã¤lter","Niedersachsen","7.1","8","496","6.9","7.3"
"2017","66 und Ã¤lter","Nordrhein-Westfalen","6.8","7","918","6.65","6.95"
"2017","66 und Ã¤lter","Rheinland-Pfalz","","","","",""
"2017","66 und Ã¤lter","Saarland","5.96","6","43","5.16","6.76"
"2017","66 und Ã¤lter","Sachsen","6.65","7","360","6.44","6.86"
"2017","66 und Ã¤lter","Sachsen-Anhalt","","","","",""
"2017","66 und Ã¤lter","Schleswig-Holstein","","","","",""
"2017","66 und Ã¤lter","Thueringen","","","","",""
"2018","16-34 Jahre alt","Baden-Wuerttemberg","6.14","6","867","5.97","6.31"
"2018","16-34 Jahre alt","Bayern","","","","",""
"2018","16-34 Jahre alt","Berlin","6.21","7","336","5.94","6.48"
"2018","16-34 Jahre alt","Brandenburg","","","","",""
"2018","16-34 Jahre alt","Bremen","4.58","5","81","3.95","5.21"
"2018","16-34 Jahre alt","Hamburg","","","","",""
"2018","16-34 Jahre alt","Hessen","6.04","6","639","5.82","6.26"
"2018","16-34 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"2018","16-34 Jahre alt","Niedersachsen","6.14","6","846","5.96","6.32"
"2018","16-34 Jahre alt","Nordrhein-Westfalen","","","","",""
"2018","16-34 Jahre alt","Rheinland-Pfalz","5.75","6","381","5.48","6.02"
"2018","16-34 Jahre alt","Saarland","5.85","6","77","5.26","6.44"
"2018","16-34 Jahre alt","Sachsen","5.92","6","397","5.67","6.17"
"2018","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"2018","16-34 Jahre alt","Schleswig-Holstein","6.55","7","309","6.27","6.83"
"2018","16-34 Jahre alt","Thueringen","","","","",""
"2018","35-65 Jahre alt","Baden-Wuerttemberg","","","","",""
"2018","35-65 Jahre alt","Bayern","","","","",""
"2018","35-65 Jahre alt","Berlin","6.05","7","607","5.85","6.25"
"2018","35-65 Jahre alt","Brandenburg","6.21","7","657","6.03","6.39"
"2018","35-65 Jahre alt","Bremen","","","","",""
"2018","35-65 Jahre alt","Hamburg","6.42","7","302","6.13","6.71"
"2018","35-65 Jahre alt","Hessen","","","","",""
"2018","35-65 Jahre alt","Mecklenburg-Vorpommern","6.05","6","360","5.8","6.3"
"2018","35-65 Jahre alt","Niedersachsen","","","","",""
"2018","35-65 Jahre alt","Nordrhein-Westfalen","6.43","7","3401","6.35","6.51"
"2018","35-65 Jahre alt","Rheinland-Pfalz","6.46","7","773","6.29","6.63"
"2018","35-65 Jahre alt","Saarland","","","","",""
"2018","35-65 Jahre alt","Sachsen","6.14","7","973","5.99","6.29"
"2018","35-65 Jahre alt","Sachsen-Anhalt","5.91","6","590","5.71","6.11"
"2018","35-65 Jahre alt","Schleswig-Holstein","6.67","7","581","6.48","6.86"
"2018","35-65 Jahre alt","Thueringen","6.01","6","587","5.81","6.21"
"2018","66 und Ã¤lter","Baden-Wuerttemberg","6.83","7","539","6.64","7.02"
"2018","66 und Ã¤lter","Bayern","6.7","7","805","6.54","6.86"
"2018","66 und Ã¤lter","Berlin","","","","",""
"2018","66 und Ã¤lter","Brandenburg","","","","",""
"2018","66 und Ã¤lter","Bremen","6.53","7","46","5.71","7.35"
"2018","66 und Ã¤lter","Hamburg","","","","",""
"2018","66 und Ã¤lter","Hessen","","","","",""
"2018","66 und Ã¤lter","Mecklenburg-Vorpommern","","","","",""
"2018","66 und Ã¤lter","Niedersachsen","6.86","8","472","6.65","7.07"
"2018","66 und Ã¤lter","Nordrhein-Westfalen","6.72","7","950","6.57","6.87"
"2018","66 und Ã¤lter","Rheinland-Pfalz","","","","",""
"2018","66 und Ã¤lter","Saarland","5.93","5.22","42","5.12","6.74"
"2018","66 und Ã¤lter","Sachsen","6.46","7","377","6.25","6.67"
"2018","66 und Ã¤lter","Sachsen-Anhalt","","","","",""
"2018","66 und Ã¤lter","Schleswig-Holstein","","","","",""
"2018","66 und Ã¤lter","Thueringen","","","","",""
"2019","16-34 Jahre alt","Baden-Wuerttemberg","6.51","7","771","6.33","6.69"
"2019","16-34 Jahre alt","Bayern","","","","",""
"2019","16-34 Jahre alt","Berlin","","","","",""
"2019","16-34 Jahre alt","Brandenburg","","","","",""
"2019","16-34 Jahre alt","Bremen","5.32","5","89","4.84","5.8"
"2019","16-34 Jahre alt","Hamburg","","","","",""
"2019","16-34 Jahre alt","Hessen","6.56","7","486","6.35","6.77"
"2019","16-34 Jahre alt","Mecklenburg-Vorpommern","","","","",""
"2019","16-34 Jahre alt","Niedersachsen","6.02","7","748","5.84","6.2"
"2019","16-34 Jahre alt","Nordrhein-Westfalen","","","","",""
"2019","16-34 Jahre alt","Rheinland-Pfalz","6.58","7","323","6.32","6.84"
"2019","16-34 Jahre alt","Saarland","6.43","7","67","5.89","6.97"
"2019","16-34 Jahre alt","Sachsen","6.45","7","347","6.19","6.71"
"2019","16-34 Jahre alt","Sachsen-Anhalt","","","","",""
"2019","16-34 Jahre alt","Schleswig-Holstein","","","","",""
"2019","16-34 Jahre alt","Thueringen","","","","",""
"2019","35-65 Jahre alt","Baden-Wuerttemberg","","","","",""
"2019","35-65 Jahre alt","Bayern","","","","",""
"2019","35-65 Jahre alt","Berlin","6.25","7","664","6.07","6.43"
"2019","35-65 Jahre alt","Brandenburg","6.32","7","713","6.14","6.5"
"2019","35-65 Jahre alt","Bremen","","","","",""
"2019","35-65 Jahre alt","Hamburg","6.59","7","350","6.32","6.86"
"2019","35-65 Jahre alt","Hessen","","","","",""
"2019","35-65 Jahre alt","Mecklenburg-Vorpommern","6.44","7","377","6.19","6.69"
"2019","35-65 Jahre alt","Niedersachsen","","","","",""
"2019","35-65 Jahre alt","Nordrhein-Westfalen","6.56","7","3519","6.48","6.64"
"2019","35-65 Jahre alt","Rheinland-Pfalz","6.6","7","760","6.44","6.76"
"2019","35-65 Jahre alt","Saarland","","","","",""
"2019","35-65 Jahre alt","Sachsen","","","","",""
"2019","35-65 Jahre alt","Sachsen-Anhalt","6.02","6","587","5.82","6.22"
"2019","35-65 Jahre alt","Schleswig-Holstein","6.66","7","641","6.48","6.84"
"2019","35-65 Jahre alt","Thueringen","6.06","6","582","5.86","6.26"
"2019","66 und Ã¤lter","Baden-Wuerttemberg","6.98","7","550","6.79","7.17"
"2019","66 und Ã¤lter","Bayern","7.01","8","808","6.86","7.16"
"2019","66 und Ã¤lter","Berlin","","","","",""
"2019","66 und Ã¤lter","Brandenburg","","","","",""
"2019","66 und Ã¤lter","Bremen","7.42","8","48","6.7","8.14"
"2019","66 und Ã¤lter","Hamburg","","","","",""
"2019","66 und Ã¤lter","Hessen","","","","",""
"2019","66 und Ã¤lter","Mecklenburg-Vorpommern","","","","",""
"2019","66 und Ã¤lter","Niedersachsen","7.1","8","472","6.88","7.32"
"2019","66 und Ã¤lter","Nordrhein-Westfalen","6.9","8","996","6.76","7.04"
"2019","66 und Ã¤lter","Rheinland-Pfalz","","","","",""
"2019","66 und Ã¤lter","Saarland","6.65","7","47","5.89","7.41"
"2019","66 und Ã¤lter","Sachsen","6.35","7","385","6.13","6.57"
"2019","66 und Ã¤lter","Sachsen-Anhalt","","","","",""
"2019","66 und Ã¤lter","Schleswig-Holstein","","","","",""
"2019","66 und Ã¤lter","Thueringen","","","","",""
