year,bula_h,ple0012,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Brandenburg,Yes,0.12988,128,1111,0.11010,0.14966
2019,Brandenburg,No,0.87012,983,1111,0.85034,0.88990
2019,Mecklenburg-Western Pomerania,Yes,0.07830,45,611,0.05698,0.09962
2019,Mecklenburg-Western Pomerania,No,0.92170,566,611,0.90038,0.94302
2019,Saxony,Yes,0.09814,156,1634,0.08371,0.11257
2019,Saxony,No,0.90186,1478,1634,0.88743,0.91629
2019,Saxony-Anhalt,Yes,0.13067,97,889,0.10851,0.15284
2019,Saxony-Anhalt,No,0.86933,792,889,0.84716,0.89149
2019,Thuringa,Yes,0.08557,91,923,0.06751,0.10363
2019,Thuringa,No,0.91443,832,923,0.89637,0.93249
2021,Schleswig-Holstein,Yes,0.06687,58,825,0.04981,0.08392
2021,Schleswig-Holstein,No,0.93313,767,825,0.91608,0.95019
2021,Hamburg,No,0.94634,421,421,0.92479,0.96789
2021,Lower Saxony,Yes,0.08324,139,1881,0.07075,0.09573
2021,Lower Saxony,No,0.91676,1742,1881,0.90427,0.92925
2021,Bremen,No,0.83536,137,137,0.77303,0.89769
2021,North Rhine-Westphalia,Yes,0.08398,288,4112,0.07550,0.09246
2021,North Rhine-Westphalia,No,0.91602,3824,4112,0.90754,0.92450
2021,Hesse,Yes,0.09980,103,1323,0.08364,0.11595
2021,Hesse,No,0.90020,1220,1323,0.88405,0.91636
2021,"Rhineland-Palatinate, Saarland",Yes,0.09111,90,996,0.07323,0.10899
2021,"Rhineland-Palatinate, Saarland",No,0.90889,906,996,0.89101,0.92677
2021,Baden-Wuerttemberg,Yes,0.06688,140,2167,0.05636,0.07740
2021,Baden-Wuerttemberg,No,0.93312,2027,2167,0.92260,0.94364
2021,Bavaria,Yes,0.06840,206,2851,0.05914,0.07767
2021,Bavaria,No,0.93160,2645,2851,0.92233,0.94086
2021,Berlin,Yes,0.07784,56,906,0.06039,0.09530
2021,Berlin,No,0.92216,850,906,0.90470,0.93961
2021,Brandenburg,Yes,0.11528,71,701,0.09162,0.13894
2021,Brandenburg,No,0.88472,630,701,0.86106,0.90838
2021,Mecklenburg-Western Pomerania,Yes,0.10356,40,407,0.07392,0.13320
2021,Mecklenburg-Western Pomerania,No,0.89644,367,407,0.86680,0.92608
2021,Saxony,Yes,0.08627,114,1160,0.07011,0.10243
2021,Saxony,No,0.91373,1046,1160,0.89757,0.92989
2021,Saxony-Anhalt,Yes,0.12005,66,599,0.09400,0.14610
2021,Saxony-Anhalt,No,0.87995,533,599,0.85390,0.90600
2021,Thuringa,Yes,0.07977,54,633,0.05865,0.10089
2021,Thuringa,No,0.92023,579,633,0.89911,0.94135
