"plh0175","year","bula_h","n","percent","lower_confidence","upper_confidence"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Brandenburg","85","0.153942362427931","0.124870939694754","0.183013785161107"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Mecklenburg-Vorpommern","61","0.142268853952591","0.108078278409554","0.176459429495627"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Sachsen","153","0.12908309200426","0.109358426706279","0.148807757302241"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Sachsen-Anhalt","93","0.135263604227819","0.109689403511419","0.16083780494422"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Thueringen","77","0.118169383974682","0.0934480151941114","0.142890752755252"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Schleswig-Holstein","34","0.118546553370205","0.080615915567468","0.156477191172942"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Hamburg","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Niedersachsen","183","0.176865055374754","0.152589368801601","0.201140741947906"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Bremen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Nordrhein-Westfalen","437","0.179873395395916","0.164554994186805","0.195191796605027"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Hessen","170","0.179887507391331","0.154821680386506","0.204953334396157"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Rheinland-Pfalz,Saarland","124","0.197203414376925","0.166009630725075","0.228397198028775"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Baden-Wuerttemberg","289","0.156266827395403","0.139036460021153","0.173497194769652"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Bayern","293","0.182081619279055","0.162826191760717","0.201337046797393"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Saarland","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Berlin","74","0.116321480552822","0.0893051371319676","0.143337823973677"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Brandenburg","97","0.177042965283427","0.146295086795058","0.207790843771797"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Mecklenburg-Vorpommern","71","0.171360886089538","0.134478885628132","0.208242886550943"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Sachsen","187","0.161788311091552","0.140124391815523","0.183452230367581"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Sachsen-Anhalt","124","0.147849351446208","0.121307108268636","0.174391594623779"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Thueringen","81","0.12192323784403","0.0968657847121436","0.146980690975916"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Schleswig-Holstein","58","0.20068080404938","0.153685006202848","0.247676601895912"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Hamburg","35","0.240747254477761","0.170178509841048","0.311315999114474"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Niedersachsen","201","0.214267587735694","0.188162175282744","0.240373000188644"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Bremen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Nordrhein-Westfalen","482","0.214813168538085","0.198433448380894","0.231192888695276"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Hessen","185","0.205969252709507","0.179577715993711","0.232360789425303"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Rheinland-Pfalz,Saarland","147","0.226566331926377","0.193747939351065","0.259384724501689"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Baden-Wuerttemberg","343","0.207090082066036","0.187861371925791","0.226318792206281"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Bayern","341","0.221374558396051","0.200659160620038","0.242089956172063"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Saarland","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Berlin","90","0.185948080133491","0.15316336908826","0.218732791178722"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Brandenburg","72","0.131987226548904","0.104721551951531","0.159252901146277"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Mecklenburg-Vorpommern","55","0.137332807264025","0.103644072967202","0.171021541560848"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Sachsen","147","0.142661336540476","0.122087468468349","0.163235204612603"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Sachsen-Anhalt","88","0.14313342972489","0.116945759625776","0.169321099824004"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Thueringen","74","0.131343106174442","0.10547556090671","0.157210651442173"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Schleswig-Holstein","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Hamburg","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Niedersachsen","78","0.0912500959205094","0.0729288991684841","0.109571292672535"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Bremen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Nordrhein-Westfalen","193","0.0789205522313821","0.0681674660333623","0.0896736384294019"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Hessen","80","0.0904549456880522","0.0717363575277109","0.109173533848393"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Rheinland-Pfalz,Saarland","56","0.0952009959987186","0.0721916176541614","0.118210374343276"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Baden-Wuerttemberg","95","0.066930896049384","0.0550724221560434","0.0787893699427246"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Bayern","144","0.0965292690416672","0.0817942167783348","0.111264321305"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Saarland","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Berlin","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Brandenburg","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Mecklenburg-Vorpommern","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Sachsen","39","0.0408694802349789","0.0292221868748698","0.052516773595088"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Sachsen-Anhalt","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Thueringen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Schleswig-Holstein","39","0.129639827696044","0.090224538563462","0.169055116828626"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Hamburg","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Niedersachsen","70","0.0848350337404411","0.0671073377094755","0.102562729771407"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Bremen","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Nordrhein-Westfalen","163","0.0763782373315211","0.0657851776803165","0.0869712969827257"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Hessen","84","0.106743790027565","0.0865924396785095","0.126895140376621"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Rheinland-Pfalz,Saarland","37","0.069399017810645","0.0494754781972203","0.0893225574240696"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Baden-Wuerttemberg","80","0.0584873069589917","0.0473519926604346","0.0696226212575488"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Bayern","101","0.0684251428096695","0.0558277154278053","0.0810225701915338"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Saarland","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Berlin","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Brandenburg","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Mecklenburg-Vorpommern","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Sachsen","33","0.0367030442921829","0.0256414496513484","0.0477646389330174"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Sachsen-Anhalt","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1994","Thueringen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Schleswig-Holstein","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hamburg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Niedersachsen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bremen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Nordrhein-Westfalen","49","0.017221376138547","0.012154059794517","0.0222886924825771"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hessen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Rheinland-Pfalz,Saarland","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Baden-Wuerttemberg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bayern","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Saarland","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Berlin","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Brandenburg","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Mecklenburg-Vorpommern","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Sachsen","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Sachsen-Anhalt","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Thueringen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Schleswig-Holstein","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hamburg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Niedersachsen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bremen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Nordrhein-Westfalen","30","0.00962355868954178","0.00582092719846669","0.0134261901806169"
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hessen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Rheinland-Pfalz,Saarland","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Baden-Wuerttemberg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bayern","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Saarland","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Berlin","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Brandenburg","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Mecklenburg-Vorpommern","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Sachsen","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Sachsen-Anhalt","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Thueringen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Schleswig-Holstein","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hamburg","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Niedersachsen","48","0.0410613184119846","0.0289781709130989","0.0531444659108703"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bremen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Nordrhein-Westfalen","87","0.0270089244206769","0.0206946374816605","0.0333232113596933"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hessen","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Rheinland-Pfalz,Saarland","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Baden-Wuerttemberg","71","0.0245739311744302","0.0173714287986118","0.0317764335502485"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bayern","56","0.0460143456489376","0.0359172170940193","0.0561114742038559"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Saarland","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Berlin","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Brandenburg","36","0.0659808921616596","0.0456368592902409","0.0863249250330782"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Mecklenburg-Vorpommern","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Sachsen","48","0.0416988545933883","0.029765795890793","0.0536319132959836"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Sachsen-Anhalt","45","0.0626603595755484","0.0443911534274308","0.0809295657236661"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Thueringen","37","0.0492985110801523","0.0325652112447974","0.0660318109155071"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Schleswig-Holstein","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hamburg","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Niedersachsen","60","0.0583146513259507","0.0440451117053051","0.0725841909465962"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bremen","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Nordrhein-Westfalen","116","0.0454034805875708","0.0372944164209387","0.053512544754203"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hessen","48","0.0509923625107509","0.0369070750040008","0.065077650017501"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Rheinland-Pfalz,Saarland","37","0.0423149697226147","0.027412870568299","0.0572170688769305"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Baden-Wuerttemberg","89","0.0421272280347825","0.032782121251053","0.0514723348185121"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bayern","63","0.0383767090577005","0.0291187194265863","0.0476346986888146"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Saarland","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Berlin","59","0.111372382381603","0.0851995780955042","0.137545186667702"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Brandenburg","51","0.0791982557342447","0.0570677697221058","0.101328741746384"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Mecklenburg-Vorpommern","39","0.105874955813577","0.0757607332696367","0.135989178357517"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Sachsen","100","0.0933403396129752","0.0759745095994479","0.110706169626502"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Sachsen-Anhalt","63","0.0909312487277562","0.0692577170284387","0.112604780427074"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Thueringen","72","0.101361335325534","0.0780336678265567","0.12468900282451"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Schleswig-Holstein","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hamburg","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Niedersachsen","53","0.0473127732541297","0.0343847362334813","0.060240810274778"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bremen","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Nordrhein-Westfalen","158","0.0551672444954751","0.0462745298430767","0.0640599591478734"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hessen","44","0.0381514387975105","0.0258858865734177","0.0504169910216032"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Rheinland-Pfalz,Saarland","33","0.0433970904760289","0.0283141770750127","0.0584800038770451"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Baden-Wuerttemberg","162","0.0814436755291848","0.0687194754138937","0.0941678756444759"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bayern","106","0.065034898358807","0.0531512095213305","0.0769185871962835"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Saarland","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Berlin","77","0.129946279000152","0.101972150993299","0.157920407007005"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Brandenburg","49","0.0807067933491003","0.0583848424686641","0.103028744229537"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Mecklenburg-Vorpommern","35","0.0911649789484964","0.0629920208321772","0.119337937064816"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Sachsen","91","0.0912802670637175","0.0740876440240192","0.108472890103416"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Sachsen-Anhalt","48","0.063319373370508","0.0449608047942938","0.0816779419467221"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Thueringen","68","0.09490231073139","0.0722491541904926","0.117555467272287"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Schleswig-Holstein","44","0.152790561166674","0.110497477757849","0.195083644575499"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hamburg","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Niedersachsen","145","0.149890122655691","0.128153490702179","0.171626754609203"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bremen","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Nordrhein-Westfalen","413","0.154847444845933","0.140756639468471","0.168938250223395"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hessen","145","0.140288964036962","0.118052470707907","0.162525457366016"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Rheinland-Pfalz,Saarland","97","0.146948289305796","0.120738771653958","0.173157806957633"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Baden-Wuerttemberg","355","0.198541074167919","0.179983776635216","0.217098371700623"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bayern","227","0.143956980287024","0.127039156480152","0.160874804093897"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Saarland","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Berlin","118","0.215220807276219","0.181029361326788","0.249412253225649"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Brandenburg","126","0.207254680459476","0.174037016031561","0.240472344887391"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Mecklenburg-Vorpommern","71","0.174343855714709","0.137209248337851","0.211478463091566"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Sachsen","201","0.180938538492012","0.157957878586111","0.203919198397913"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Sachsen-Anhalt","129","0.183195894023752","0.154035622272399","0.212356165775104"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Thueringen","146","0.241232522593695","0.208163992747036","0.274301052440353"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Schleswig-Holstein","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hamburg","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Niedersachsen","123","0.0969469388141748","0.0789295480339742","0.114964329594375"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bremen","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Nordrhein-Westfalen","346","0.127919884791494","0.114910299217215","0.140929470365772"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hessen","124","0.111217866258159","0.0910869643393844","0.131348768176933"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Rheinland-Pfalz,Saarland","84","0.11095545983427","0.0877053408138468","0.134205578854693"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Baden-Wuerttemberg","215","0.130587971549391","0.114912763182758","0.146263179916023"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bayern","200","0.115232704094442","0.099844683967321","0.130620724221562"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Saarland","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Berlin","60","0.101285938699289","0.0761851743476133","0.126386703050965"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Brandenburg","73","0.140672102884329","0.112179408361883","0.169164797406775"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Mecklenburg-Vorpommern","54","0.124661033995175","0.0923292701543809","0.156992797835969"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Sachsen","156","0.126870672318805","0.107002467919028","0.146738876718582"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Sachsen-Anhalt","106","0.161472709338511","0.133734213311203","0.189211205365818"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Thueringen","83","0.125398478278233","0.0998011963350767","0.15099576022139"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Schleswig-Holstein","48","0.165199779031957","0.121546014475694","0.20885354358822"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hamburg","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Niedersachsen","184","0.171508666308504","0.148554832487355","0.194462500129654"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bremen","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Nordrhein-Westfalen","432","0.173667382533612","0.158911920342048","0.188422844725177"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hessen","175","0.179498798822969","0.154926336405098","0.204071261240839"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Rheinland-Pfalz,Saarland","150","0.220105840872944","0.189435210674938","0.250776471070951"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Baden-Wuerttemberg","299","0.152059987988181","0.135355277519281","0.168764698457081"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bayern","333","0.185154134081045","0.16643504209912","0.203873226062969"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Saarland","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Berlin","66","0.111395735210782","0.0852205310246887","0.137570939396876"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Brandenburg","95","0.156141112654367","0.126394081667539","0.185888143641195"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Mecklenburg-Vorpommern","60","0.142596248730442","0.10837288880891","0.176819608651974"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Sachsen","188","0.163731714378634","0.141642619087806","0.185820809669461"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Sachsen-Anhalt","116","0.169039190508272","0.1407865713001","0.197291809716444"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Thueringen","81","0.111307185455614","0.086997460817223","0.135616910094005"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Schleswig-Holstein","68","0.24288517159291","0.192476289087457","0.293294054098363"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hamburg","31","0.208143691012614","0.138085639828584","0.278201742196644"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Niedersachsen","236","0.230145661116622","0.204514168940103","0.255777153293141"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bremen","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Nordrhein-Westfalen","533","0.226411266024144","0.2101100379001","0.242712494148189"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hessen","191","0.226802275562041","0.199989159812694","0.253615391311389"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Rheinland-Pfalz,Saarland","152","0.218664059929491","0.188065803036866","0.249262316822115"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Baden-Wuerttemberg","324","0.185914560848396","0.167816143101832","0.204012978594961"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bayern","359","0.211443833096174","0.191765234538075","0.231122431654273"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Saarland","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Berlin","71","0.133965517878665","0.105627745648937","0.162303290108393"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Brandenburg","84","0.153951665602005","0.124375636835133","0.183527694368876"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Mecklenburg-Vorpommern","69","0.175032585536635","0.137840223895014","0.212224947178256"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Sachsen","175","0.185696951232468","0.162483798558909","0.208910103906027"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Sachsen-Anhalt","87","0.138575783341611","0.112530627973218","0.164620938710005"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Thueringen","93","0.171514211789921","0.142377858669621","0.200650564910221"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Schleswig-Holstein","33","0.11871930975345","0.0806965617105611","0.156742057796339"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hamburg","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Niedersachsen","88","0.0891177677165023","0.0717684868264618","0.106467048606543"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bremen","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Nordrhein-Westfalen","216","0.0861150737860047","0.0751880575999081","0.0970420899721014"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Hessen","85","0.101283260005993","0.081965420796324","0.120601099215662"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Rheinland-Pfalz,Saarland","53","0.0809749820674664","0.0607807111019606","0.101169253032972"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Baden-Wuerttemberg","134","0.0870560056216111","0.0739409436022627","0.10017106764096"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Bayern","151","0.0886934681739825","0.0749922747110894","0.102394661636876"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Saarland","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Berlin","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1995","Brandenburg","","","",""
