"beruf","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"In Rente oder Pension","1993","Laendlicher Raum","West","347","0.255449157416245","0.236359843512756","0.274538471319733"
"In Rente oder Pension","1993","Laendlicher Raum","Ost","539","0.298356365889989","0.280467706469546","0.316245025310432"
"Arbeitslose","1993","Staedtischer Raum","West","312","0.0364051283189864","0.0320953204902391","0.0407149361477337"
"Arbeitslose","1993","Staedtischer Raum","Ost","164","0.125137998048118","0.107234184269839","0.143041811826396"
"Arbeitslose","1993","Laendlicher Raum","West","85","0.034915505643693","0.0268805637674301","0.0429504475199559"
"Arbeitslose","1993","Laendlicher Raum","Ost","351","0.14260696661214","0.128935591706495","0.156278341517786"
"Sonstige Nichterwerbspersonen","1993","Staedtischer Raum","West","987","0.116553094189418","0.109169267180028","0.123936921198807"
"Sonstige Nichterwerbspersonen","1993","Staedtischer Raum","Ost","","","",""
"Sonstige Nichterwerbspersonen","1993","Laendlicher Raum","West","280","0.121405891909859","0.107110208304006","0.135701575515712"
"Sonstige Nichterwerbspersonen","1993","Laendlicher Raum","Ost","67","0.0240977470829952","0.0181020010608461","0.0300934931051444"
"Beamte","1993","Staedtischer Raum","West","279","0.0459049973296972","0.0410893444309325","0.0507206502284619"
"Beamte","1993","Staedtischer Raum","Ost","","","",""
"Beamte","1993","Laendlicher Raum","West","95","0.0501968904691801","0.0406393509264536","0.0597544300119067"
"Beamte","1993","Laendlicher Raum","Ost","","","",""
"Angestellte, einfache Tätigkeiten","1994","Staedtischer Raum","West","1416","0.152186833317779","0.143852138143267","0.16052152849229"
"Angestellte, einfache Tätigkeiten","1994","Staedtischer Raum","Ost","162","0.111484821406239","0.0944285335899309","0.128541109222548"
"Angestellte, einfache Tätigkeiten","1994","Laendlicher Raum","West","390","0.158124466487286","0.141951183300835","0.174297749673738"
"Angestellte, einfache Tätigkeiten","1994","Laendlicher Raum","Ost","324","0.111783132678022","0.0993440809023427","0.124222184453702"
"Angestellte, qualifizierte Tätigkeiten","1994","Staedtischer Raum","West","1876","0.267555615059519","0.257283840854212","0.277827389264825"
"Angestellte, qualifizierte Tätigkeiten","1994","Staedtischer Raum","Ost","510","0.36247951103442","0.336427993646176","0.388531028422665"
"Angestellte, qualifizierte Tätigkeiten","1994","Laendlicher Raum","West","473","0.22801527985152","0.209417502765598","0.246613056937442"
"Angestellte, qualifizierte Tätigkeiten","1994","Laendlicher Raum","Ost","814","0.290077167818986","0.272162779890113","0.307991555747859"
"Selbstständige/ManagerInnen","1994","Staedtischer Raum","West","392","0.0585079292234039","0.0530620651245853","0.0639537933222224"
"Selbstständige/ManagerInnen","1994","Staedtischer Raum","Ost","65","0.0487207914891979","0.0370538938140347","0.0603876891643611"
"Selbstständige/ManagerInnen","1994","Laendlicher Raum","West","127","0.0641192498711215","0.0532605161398433","0.0749779836023996"
"Selbstständige/ManagerInnen","1994","Laendlicher Raum","Ost","120","0.0446473240463134","0.0364942908876145","0.0528003572050122"
"In Ausbildung","1994","Staedtischer Raum","West","583","0.0685280155648472","0.0626656880368793","0.0743903430928152"
"In Ausbildung","1994","Staedtischer Raum","Ost","118","0.0745335625388436","0.0603004299262873","0.0887666951513999"
"In Ausbildung","1994","Laendlicher Raum","West","151","0.0662899906526002","0.0552617890605573","0.0773181922446431"
"In Ausbildung","1994","Laendlicher Raum","Ost","219","0.0663573256337369","0.056531378719819","0.0761832725476549"
"In Rente oder Pension","1994","Staedtischer Raum","West","1196","0.243361525916818","0.233404691779926","0.25331836005371"
"In Rente oder Pension","1994","Staedtischer Raum","Ost","245","0.246098793179423","0.222755819502783","0.269441766856063"
"In Rente oder Pension","1994","Laendlicher Raum","West","329","0.246364824919312","0.227264329106978","0.265465320731646"
"In Rente oder Pension","1994","Laendlicher Raum","Ost","521","0.29424510773151","0.276255520307907","0.312234695155113"
"Arbeitslose","1994","Staedtischer Raum","West","404","0.046023086152343","0.0411611650880141","0.0508850072166719"
"Arbeitslose","1994","Staedtischer Raum","Ost","154","0.117499502476198","0.100048526834539","0.134950478117856"
"Arbeitslose","1994","Laendlicher Raum","West","110","0.0517258531579089","0.0419084755283219","0.061543230787496"
"Arbeitslose","1994","Laendlicher Raum","Ost","367","0.153954864841922","0.139707547299978","0.168202182383867"
"Sonstige Nichterwerbspersonen","1994","Staedtischer Raum","West","989","0.118167694970833","0.110677493720431","0.125657896221235"
"Sonstige Nichterwerbspersonen","1994","Staedtischer Raum","Ost","38","0.026998577769918","0.0182150010280218","0.0357821545118142"
"Sonstige Nichterwerbspersonen","1994","Laendlicher Raum","West","270","0.124429959301891","0.109798668701734","0.139061249902048"
"Sonstige Nichterwerbspersonen","1994","Laendlicher Raum","Ost","71","0.0291161270290057","0.02247884800092","0.0357534060570915"
"Beamte","1994","Staedtischer Raum","West","279","0.0456692997944576","0.0408252039624442","0.0505133956264709"
"Beamte","1994","Staedtischer Raum","Ost","","","",""
"Beamte","1994","Laendlicher Raum","West","105","0.06093037575836","0.0503270883159121","0.071533663200808"
"Beamte","1994","Laendlicher Raum","Ost","","","",""
"Angestellte, einfache Tätigkeiten","1995","Staedtischer Raum","West","1501","0.148883262326035","0.140814053618096","0.156952471033974"
"Angestellte, einfache Tätigkeiten","1995","Staedtischer Raum","Ost","173","0.127529081919833","0.108788507502336","0.14626965633733"
"Angestellte, einfache Tätigkeiten","1995","Laendlicher Raum","West","420","0.158029752681374","0.142428615830852","0.173630889531897"
"Angestellte, einfache Tätigkeiten","1995","Laendlicher Raum","Ost","385","0.139790372177661","0.126131540567894","0.153449203787427"
"Angestellte, qualifizierte Tätigkeiten","1995","Staedtischer Raum","West","2003","0.27003920541768","0.259975066495567","0.280103344339794"
"Angestellte, qualifizierte Tätigkeiten","1995","Staedtischer Raum","Ost","433","0.316321572268253","0.290194355674248","0.342448788862259"
"Angestellte, qualifizierte Tätigkeiten","1995","Laendlicher Raum","West","524","0.233532180109413","0.215437172363752","0.251627187855075"
"Angestellte, qualifizierte Tätigkeiten","1995","Laendlicher Raum","Ost","810","0.288919646394705","0.271066258205201","0.306773034584208"
"Selbstständige/ManagerInnen","1995","Staedtischer Raum","West","379","0.054269106546506","0.0491337149212303","0.0594044981717817"
"Selbstständige/ManagerInnen","1995","Staedtischer Raum","Ost","66","0.0528658555623272","0.0402940926810262","0.0654376184436283"
"Selbstständige/ManagerInnen","1995","Laendlicher Raum","West","132","0.0620971510385528","0.0517754040560012","0.0724188980211044"
"Selbstständige/ManagerInnen","1995","Laendlicher Raum","Ost","128","0.0493989721792206","0.0408634348299339","0.0579345095285073"
"In Ausbildung","1995","Staedtischer Raum","West","646","0.0729778277613782","0.0670818753224561","0.0788737802003003"
"In Ausbildung","1995","Staedtischer Raum","Ost","107","0.0722594834237951","0.0577128166635601","0.0868061501840302"
"In Ausbildung","1995","Laendlicher Raum","West","176","0.0714941293295009","0.0604745260033189","0.0825137326556829"
"In Ausbildung","1995","Laendlicher Raum","Ost","233","0.0674557202384497","0.057576631330559","0.0773348091463403"
"In Rente oder Pension","1995","Staedtischer Raum","West","1225","0.243872416996793","0.234138394928867","0.25360643906472"
"In Rente oder Pension","1995","Staedtischer Raum","Ost","248","0.273619769177215","0.248572605951986","0.298666932402445"
"In Rente oder Pension","1995","Laendlicher Raum","West","334","0.244320061097462","0.225942538968433","0.262697583226492"
"In Rente oder Pension","1995","Laendlicher Raum","Ost","516","0.297120927028016","0.279120628900065","0.315121225155968"
"Arbeitslose","1995","Staedtischer Raum","West","446","0.0508552457636899","0.0458750369873787","0.0558354545400011"
"Arbeitslose","1995","Staedtischer Raum","Ost","131","0.110433415072577","0.0928241073136753","0.128042722831479"
"Arbeitslose","1995","Laendlicher Raum","West","122","0.0550848502408605","0.0453270721736866","0.0648426283080344"
"Arbeitslose","1995","Laendlicher Raum","Ost","296","0.117680001513304","0.104987793972868","0.130372209053741"
"Sonstige Nichterwerbspersonen","1995","Staedtischer Raum","West","1001","0.114168504217894","0.106959717789749","0.12137729064604"
"Sonstige Nichterwerbspersonen","1995","Staedtischer Raum","Ost","36","0.0284115120495002","0.0190770099926498","0.0377460141063506"
"Sonstige Nichterwerbspersonen","1995","Laendlicher Raum","West","292","0.123129604933155","0.109076011333775","0.137183198532535"
"Sonstige Nichterwerbspersonen","1995","Laendlicher Raum","Ost","77","0.0298749462208291","0.0231693067910607","0.0365805856505975"
"Beamte","1995","Staedtischer Raum","West","275","0.0449344309700229","0.040238522079821","0.0496303398602248"
"Beamte","1995","Staedtischer Raum","Ost","","","",""
"Beamte","1995","Laendlicher Raum","West","100","0.0523122705696808","0.0427892908885325","0.0618352502508292"
"Beamte","1995","Laendlicher Raum","Ost","31","0.00975941424781425","0.00588723896694037","0.0136315895286881"
"Angestellte, einfache Tätigkeiten","1996","Staedtischer Raum","West","1390","0.142334047699743","0.134294291717322","0.150373803682163"
"Angestellte, einfache Tätigkeiten","1996","Staedtischer Raum","Ost","142","0.110462412718691","0.0930081361917384","0.127916689245644"
"Angestellte, einfache Tätigkeiten","1996","Laendlicher Raum","West","421","0.168729244847003","0.15267309619438","0.184785393499626"
"Angestellte, einfache Tätigkeiten","1996","Laendlicher Raum","Ost","315","0.113378264778835","0.100808371800937","0.125948157756733"
"Angestellte, qualifizierte Tätigkeiten","1996","Staedtischer Raum","West","1990","0.273577618611094","0.263319581324727","0.283835655897461"
"Angestellte, qualifizierte Tätigkeiten","1996","Staedtischer Raum","Ost","456","0.325711927792954","0.299617245837813","0.351806609748095"
"Angestellte, qualifizierte Tätigkeiten","1996","Laendlicher Raum","West","535","0.235509353792585","0.217317995973837","0.253700711611333"
"Angestellte, qualifizierte Tätigkeiten","1996","Laendlicher Raum","Ost","809","0.294138760900802","0.276073955540881","0.312203566260723"
"Selbstständige/ManagerInnen","1996","Staedtischer Raum","West","398","0.0592939132218684","0.0538593904059584","0.0647284360377784"
"Selbstständige/ManagerInnen","1996","Staedtischer Raum","Ost","65","0.0516353671286803","0.0393135787068838","0.0639571555504769"
"Selbstständige/ManagerInnen","1996","Laendlicher Raum","West","132","0.0653561982729864","0.0547602115879838","0.0759521849579889"
"Selbstständige/ManagerInnen","1996","Laendlicher Raum","Ost","127","0.047243108202186","0.0388319118539943","0.0556543045503777"
"In Ausbildung","1996","Staedtischer Raum","West","600","0.0696715377346097","0.0638131888127755","0.075529886656444"
"In Ausbildung","1996","Staedtischer Raum","Ost","124","0.0825940496947427","0.0672666813476479","0.0979214180418374"
"In Ausbildung","1996","Laendlicher Raum","West","157","0.0629730411459699","0.0525587833389587","0.0733872989529812"
"In Ausbildung","1996","Laendlicher Raum","Ost","237","0.0708588133741566","0.060686135704326","0.0810314910439871"
"In Rente oder Pension","1996","Staedtischer Raum","West","1230","0.248329659396264","0.238388034196549","0.258271284595979"
"In Rente oder Pension","1996","Staedtischer Raum","Ost","252","0.273415526860645","0.248597509660324","0.298233544060965"
"In Rente oder Pension","1996","Laendlicher Raum","West","339","0.252451469815694","0.233827013842492","0.271075925788897"
"In Rente oder Pension","1996","Laendlicher Raum","Ost","520","0.303755344441475","0.285523089227764","0.321987599655186"
"Arbeitslose","1996","Staedtischer Raum","West","427","0.05389910131114","0.0487028652544757","0.0590953373678043"
"Arbeitslose","1996","Staedtischer Raum","Ost","134","0.102229712991721","0.0853609350044642","0.119098490978979"
"Arbeitslose","1996","Laendlicher Raum","West","121","0.0484101564640237","0.0392084560367376","0.0576118568913098"
"Arbeitslose","1996","Laendlicher Raum","Ost","312","0.125021681632476","0.111909081909538","0.138134281355414"
"Sonstige Nichterwerbspersonen","1996","Staedtischer Raum","West","962","0.110489158509635","0.10327534620164","0.11770297081763"
"Sonstige Nichterwerbspersonen","1996","Staedtischer Raum","Ost","43","0.0359644388688267","0.0255964240480137","0.0463324536896397"
"Sonstige Nichterwerbspersonen","1996","Laendlicher Raum","West","287","0.117639698197191","0.103827115885466","0.131452280508916"
"Sonstige Nichterwerbspersonen","1996","Laendlicher Raum","Ost","90","0.0344817096287656","0.0272478156722074","0.0417156035853238"
"Beamte","1996","Staedtischer Raum","West","258","0.0424049635156465","0.0377680534495773","0.0470418735817158"
"Beamte","1996","Staedtischer Raum","Ost","","","",""
"Beamte","1996","Laendlicher Raum","West","98","0.0489308374645465","0.0396823157072919","0.0581793592218011"
"Beamte","1996","Laendlicher Raum","Ost","34","0.0111223170413036","0.00696449005803856","0.0152801440245686"
"Angestellte, einfache Tätigkeiten","1997","Staedtischer Raum","West","1306","0.137877088994371","0.129880042311186","0.145874135677557"
"Angestellte, einfache Tätigkeiten","1997","Staedtischer Raum","Ost","132","0.10281879165316","0.0856914107613049","0.119946172545016"
"Angestellte, einfache Tätigkeiten","1997","Laendlicher Raum","West","411","0.167988892649494","0.151773589666278","0.184204195632711"
"Angestellte, einfache Tätigkeiten","1997","Laendlicher Raum","Ost","311","0.112501464194721","0.0999069084561814","0.12509601993326"
"Angestellte, qualifizierte Tätigkeiten","1997","Staedtischer Raum","West","1919","0.268245091210601","0.257968532706533","0.27852164971467"
"Angestellte, qualifizierte Tätigkeiten","1997","Staedtischer Raum","Ost","407","0.296878336651706","0.271113990977551","0.322642682325861"
"Angestellte, qualifizierte Tätigkeiten","1997","Laendlicher Raum","West","517","0.225769477127381","0.207635712261137","0.243903241993625"
"Angestellte, qualifizierte Tätigkeiten","1997","Laendlicher Raum","Ost","770","0.278169156576225","0.260308716842439","0.296029596310011"
"Selbstständige/ManagerInnen","1997","Staedtischer Raum","West","396","0.058714759668895","0.0532617878487691","0.064167731489021"
"Selbstständige/ManagerInnen","1997","Staedtischer Raum","Ost","74","0.060252793395866","0.0468341460720067","0.0736714407197254"
"Selbstständige/ManagerInnen","1997","Laendlicher Raum","West","119","0.0579620818873284","0.0478270200642804","0.0680971437103765"
"Selbstständige/ManagerInnen","1997","Laendlicher Raum","Ost","129","0.0521245111289347","0.0432648606964462","0.0609841615614232"
"In Ausbildung","1997","Staedtischer Raum","West","607","0.0714531746542656","0.0654785358601081","0.077427813448423"
"In Ausbildung","1997","Staedtischer Raum","Ost","133","0.0838656024189389","0.0682346243348566","0.0994965805030211"
"In Ausbildung","1997","Laendlicher Raum","West","151","0.0635965562034993","0.0530121006701253","0.0741810117368734"
"In Ausbildung","1997","Laendlicher Raum","Ost","243","0.075096818274886","0.0645922345225474","0.0856014020272245"
"In Rente oder Pension","1997","Staedtischer Raum","West","1269","0.256543025826981","0.246413082598864","0.266672969055099"
"In Rente oder Pension","1997","Staedtischer Raum","Ost","259","0.281487870486191","0.256127154018903","0.30684858695348"
"In Rente oder Pension","1997","Laendlicher Raum","West","346","0.257906790753361","0.23893183204202","0.276881749464703"
"In Rente oder Pension","1997","Laendlicher Raum","Ost","513","0.300617662639531","0.282341520808403","0.318893804470659"
"Arbeitslose","1997","Staedtischer Raum","West","474","0.057208007893958","0.0518211522179139","0.062594863570002"
"Arbeitslose","1997","Staedtischer Raum","Ost","137","0.117777420239678","0.0995998962241111","0.135954944255245"
"Arbeitslose","1997","Laendlicher Raum","West","118","0.0572863022472506","0.047206882626","0.0673657218685011"
"Arbeitslose","1997","Laendlicher Raum","Ost","309","0.12844318234352","0.115107251840641","0.141779112846399"
"Sonstige Nichterwerbspersonen","1997","Staedtischer Raum","West","909","0.107376112103591","0.100195076580819","0.114557147626363"
"Sonstige Nichterwerbspersonen","1997","Staedtischer Raum","Ost","40","0.0364837978615574","0.0259108971143403","0.0470566986087746"
"Sonstige Nichterwerbspersonen","1997","Laendlicher Raum","West","280","0.11864049482062","0.104615159827153","0.132665829814086"
"Sonstige Nichterwerbspersonen","1997","Laendlicher Raum","Ost","99","0.0383422271949224","0.030688572157103","0.0459958822327417"
"Beamte","1997","Staedtischer Raum","West","260","0.0425827396473362","0.0378992840075056","0.0472661952871669"
"Beamte","1997","Staedtischer Raum","Ost","","","",""
"Beamte","1997","Laendlicher Raum","West","100","0.0508494043110647","0.0413207686985081","0.0603780399236212"
"Beamte","1997","Laendlicher Raum","Ost","44","0.0147049776472601","0.00990725352672569","0.0195027017677946"
"Angestellte, einfache Tätigkeiten","1998","Staedtischer Raum","West","1409","0.142742333004343","0.13507500958905","0.150409656419637"
"Angestellte, einfache Tätigkeiten","1998","Staedtischer Raum","Ost","152","0.118183802454214","0.100316156509615","0.136051448398813"
"Angestellte, einfache Tätigkeiten","1998","Laendlicher Raum","West","449","0.165200092191041","0.150233295564474","0.180166888817607"
"Angestellte, einfache Tätigkeiten","1998","Laendlicher Raum","Ost","349","0.115294743004025","0.103039692419303","0.127549793588747"
"Angestellte, qualifizierte Tätigkeiten","1998","Staedtischer Raum","West","2150","0.266724294870163","0.257030883712838","0.276417706027487"
"Angestellte, qualifizierte Tätigkeiten","1998","Staedtischer Raum","Ost","416","0.299796597579226","0.274438026325131","0.325155168833321"
"Angestellte, qualifizierte Tätigkeiten","1998","Laendlicher Raum","West","592","0.22541304144756","0.208572458211352","0.242253624683768"
"Angestellte, qualifizierte Tätigkeiten","1998","Laendlicher Raum","Ost","786","0.265383886239038","0.248441345000038","0.282326427478038"
"Selbstständige/ManagerInnen","1998","Staedtischer Raum","West","478","0.0617960109843929","0.0565183613349594","0.0670736606338264"
"Selbstständige/ManagerInnen","1998","Staedtischer Raum","Ost","68","0.0513036025647469","0.0390930060769871","0.0635141990525066"
"Selbstständige/ManagerInnen","1998","Laendlicher Raum","West","143","0.0584786049387513","0.0490217632912704","0.0679354465862323"
"Selbstständige/ManagerInnen","1998","Laendlicher Raum","Ost","133","0.0502843075480735","0.041898901536767","0.05866971355938"
"In Ausbildung","1998","Staedtischer Raum","West","681","0.0753949506290091","0.0696078509975945","0.0811820502604236"
"In Ausbildung","1998","Staedtischer Raum","Ost","133","0.0835095128738269","0.0681975354994164","0.0988214902482374"
"In Ausbildung","1998","Laendlicher Raum","West","198","0.0730453975743304","0.0625582306761725","0.0835325644724883"
"In Ausbildung","1998","Laendlicher Raum","Ost","250","0.0742865907460798","0.0642241220429006","0.084349059449259"
"In Rente oder Pension","1998","Staedtischer Raum","West","1506","0.253563085997062","0.244027414812693","0.263098757181431"
"In Rente oder Pension","1998","Staedtischer Raum","Ost","286","0.297739433362873","0.272430919555429","0.323047947170316"
"In Rente oder Pension","1998","Laendlicher Raum","West","436","0.258565849044297","0.240919519181959","0.276212178906636"
"In Rente oder Pension","1998","Laendlicher Raum","Ost","563","0.300953439104539","0.283353394905474","0.318553483303603"
"Arbeitslose","1998","Staedtischer Raum","West","451","0.0514801029156369","0.0466366551071444","0.0563235507241294"
"Arbeitslose","1998","Staedtischer Raum","Ost","139","0.105949460020046","0.0889149466485539","0.122983973391538"
"Arbeitslose","1998","Laendlicher Raum","West","124","0.0495698578600289","0.0408220052756578","0.0583177104444"
"Arbeitslose","1998","Laendlicher Raum","Ost","379","0.141466045420644","0.12809344413093","0.154838646710359"
"Sonstige Nichterwerbspersonen","1998","Staedtischer Raum","West","1027","0.107759810074527","0.100963377734585","0.114556242414469"
"Sonstige Nichterwerbspersonen","1998","Staedtischer Raum","Ost","33","0.0245144227415621","0.0159554708629484","0.0330733746201757"
"Sonstige Nichterwerbspersonen","1998","Laendlicher Raum","West","311","0.12162201772103","0.108449180018554","0.134794855423505"
"Sonstige Nichterwerbspersonen","1998","Laendlicher Raum","Ost","101","0.0360042957144162","0.028855617297174","0.0431529741316584"
"Beamte","1998","Staedtischer Raum","West","294","0.0405394115248663","0.0362166230154846","0.044862200034248"
"Beamte","1998","Staedtischer Raum","Ost","","","",""
"Beamte","1998","Laendlicher Raum","West","112","0.0481051392229615","0.0394808612207916","0.0567294172251314"
"Beamte","1998","Laendlicher Raum","Ost","48","0.0163266922231842","0.0114639012948379","0.0211894831515304"
"Angestellte, einfache Tätigkeiten","1999","Staedtischer Raum","West","1376","0.151492322838371","0.143445528698845","0.159539116977898"
"Angestellte, einfache Tätigkeiten","1999","Staedtischer Raum","Ost","142","0.111258052093913","0.0937276280586959","0.128788476129131"
"Angestellte, einfache Tätigkeiten","1999","Laendlicher Raum","West","426","0.161125859935905","0.145981849257634","0.176269870614176"
"Angestellte, einfache Tätigkeiten","1999","Laendlicher Raum","Ost","343","0.118420939183778","0.105862958964662","0.130978919402895"
"Angestellte, qualifizierte Tätigkeiten","1999","Staedtischer Raum","West","2134","0.271396296842673","0.261415910886649","0.281376682798697"
"Angestellte, qualifizierte Tätigkeiten","1999","Staedtischer Raum","Ost","435","0.312168458410686","0.286335484277131","0.338001432544242"
"Angestellte, qualifizierte Tätigkeiten","1999","Laendlicher Raum","West","614","0.244146865774972","0.226451719150926","0.261842012399018"
"Angestellte, qualifizierte Tätigkeiten","1999","Laendlicher Raum","Ost","795","0.278931844346603","0.261501253112449","0.296362435580757"
"Selbstständige/ManagerInnen","1999","Staedtischer Raum","West","472","0.0655332026213794","0.0599791201483483","0.0710872850944105"
"Selbstständige/ManagerInnen","1999","Staedtischer Raum","Ost","64","0.048096917403377","0.0361681974304747","0.0600256373762793"
"Selbstständige/ManagerInnen","1999","Laendlicher Raum","West","158","0.0671514545050064","0.0568418225624516","0.0774610864475612"
"Selbstständige/ManagerInnen","1999","Laendlicher Raum","Ost","139","0.05227179657151","0.0436211109998698","0.0609224821431501"
"In Ausbildung","1999","Staedtischer Raum","West","625","0.0717179960235354","0.0659269938354943","0.0775089982115765"
"In Ausbildung","1999","Staedtischer Raum","Ost","134","0.0920189436266471","0.075904479382493","0.108133407870801"
"In Ausbildung","1999","Laendlicher Raum","West","176","0.0707462964252823","0.0601847166244319","0.0813078762261327"
"In Ausbildung","1999","Laendlicher Raum","Ost","253","0.0776133591868204","0.0672141658285238","0.0880125525451171"
"In Rente oder Pension","1999","Staedtischer Raum","West","1450","0.257655023553393","0.24783930980556","0.267470737301226"
"In Rente oder Pension","1999","Staedtischer Raum","Ost","282","0.298583697861973","0.27307079770184","0.324096598022107"
"In Rente oder Pension","1999","Laendlicher Raum","West","425","0.259676775436311","0.24161596969492","0.277737581177701"
"In Rente oder Pension","1999","Laendlicher Raum","Ost","571","0.307440175295529","0.289505898523122","0.325374452067935"
"Arbeitslose","1999","Staedtischer Raum","West","384","0.0460309401103149","0.0413277584069716","0.0507341218136582"
"Arbeitslose","1999","Staedtischer Raum","Ost","124","0.0989067708442032","0.0822635747428115","0.115549966945595"
"Arbeitslose","1999","Laendlicher Raum","West","85","0.0368570760361253","0.0290961116915563","0.0446180403806943"
"Arbeitslose","1999","Laendlicher Raum","Ost","293","0.112769301222595","0.100475430675683","0.125063171769508"
"Sonstige Nichterwerbspersonen","1999","Staedtischer Raum","West","904","0.0968315342143875","0.0901942184410128","0.103468849987762"
"Sonstige Nichterwerbspersonen","1999","Staedtischer Raum","Ost","","","",""
"Sonstige Nichterwerbspersonen","1999","Laendlicher Raum","West","279","0.116733292063026","0.103506541082782","0.129960043043271"
"Sonstige Nichterwerbspersonen","1999","Laendlicher Raum","Ost","105","0.0373320559067629","0.0299639795152429","0.0447001322982829"
"Beamte","1999","Staedtischer Raum","West","281","0.0393426837959455","0.0349793752059964","0.0437059923858946"
"Beamte","1999","Staedtischer Raum","Ost","","","",""
"Beamte","1999","Laendlicher Raum","West","101","0.0435623798233721","0.035154354645551","0.0519704050011932"
"Beamte","1999","Laendlicher Raum","Ost","44","0.0152205282864015","0.0104621466845927","0.0199789098882104"
"Angestellte, einfache Tätigkeiten","2000","Staedtischer Raum","West","2294","0.154563333688614","0.148530185545998","0.16059648183123"
"Angestellte, einfache Tätigkeiten","2000","Staedtischer Raum","Ost","207","0.123054685806034","0.108081473955402","0.138027897656667"
"Angestellte, einfache Tätigkeiten","2000","Laendlicher Raum","West","801","0.17258207675065","0.161446804510243","0.183717348991057"
"Angestellte, einfache Tätigkeiten","2000","Laendlicher Raum","Ost","519","0.121872999710674","0.111724887971677","0.132021111449672"
"Angestellte, qualifizierte Tätigkeiten","2000","Staedtischer Raum","West","3808","0.275992832236517","0.268532287373442","0.283453377099592"
"Angestellte, qualifizierte Tätigkeiten","2000","Staedtischer Raum","Ost","607","0.291676418871631","0.270958499184205","0.312394338559056"
"Angestellte, qualifizierte Tätigkeiten","2000","Laendlicher Raum","West","1170","0.256615033318958","0.243744739354561","0.269485327283356"
"Angestellte, qualifizierte Tätigkeiten","2000","Laendlicher Raum","Ost","1162","0.266060556675012","0.252352585374767","0.279768527975258"
"Selbstständige/ManagerInnen","2000","Staedtischer Raum","West","903","0.0681036357139305","0.0638990891244344","0.0723081823034266"
"Selbstständige/ManagerInnen","2000","Staedtischer Raum","Ost","121","0.0621692167012857","0.0511632150116163","0.0731752183909551"
"Selbstständige/ManagerInnen","2000","Laendlicher Raum","West","310","0.0698799438401079","0.0623674122694466","0.0773924754107692"
"Selbstständige/ManagerInnen","2000","Laendlicher Raum","Ost","223","0.0576341219009449","0.0504047187955291","0.0648635250063608"
"In Ausbildung","2000","Staedtischer Raum","West","1037","0.0658289149007251","0.0616901403464573","0.0699676894549928"
"In Ausbildung","2000","Staedtischer Raum","Ost","183","0.0833805039319187","0.0707794625338979","0.0959815453299396"
"In Ausbildung","2000","Laendlicher Raum","West","325","0.0681221177295223","0.0606976708523998","0.0755465646066449"
"In Ausbildung","2000","Laendlicher Raum","Ost","375","0.0763051631961309","0.0680695859412862","0.0845407404509756"
"In Rente oder Pension","2000","Staedtischer Raum","West","2904","0.254294765768841","0.247026973292002","0.26156255824568"
"In Rente oder Pension","2000","Staedtischer Raum","Ost","445","0.30265304572959","0.281713048782129","0.32359304267705"
"In Rente oder Pension","2000","Laendlicher Raum","West","885","0.242695919499031","0.230062907240232","0.25532893175783"
"In Rente oder Pension","2000","Laendlicher Raum","Ost","1028","0.321669691040928","0.307179353339795","0.336160028742061"
"Arbeitslose","2000","Staedtischer Raum","West","586","0.0367761777892651","0.0336349667547569","0.0399173888237733"
"Arbeitslose","2000","Staedtischer Raum","Ost","192","0.0934409092253169","0.0801747189537117","0.106707099496922"
"Arbeitslose","2000","Laendlicher Raum","West","155","0.032466020920446","0.0272434039334906","0.0376886379074014"
"Arbeitslose","2000","Laendlicher Raum","Ost","476","0.111673267861875","0.101902835043032","0.121443700680718"
"Sonstige Nichterwerbspersonen","2000","Staedtischer Raum","West","1711","0.107801771138175","0.102625776255798","0.112977766020552"
"Sonstige Nichterwerbspersonen","2000","Staedtischer Raum","Ost","56","0.0272843940390526","0.0198588251121298","0.0347099629659754"
"Sonstige Nichterwerbspersonen","2000","Laendlicher Raum","West","589","0.120284428067744","0.110698892667755","0.129869963467732"
"Sonstige Nichterwerbspersonen","2000","Laendlicher Raum","Ost","141","0.0304048992270931","0.025078670470093","0.0357311279840932"
"Beamte","2000","Staedtischer Raum","West","548","0.0366385687639323","0.0335030161725164","0.0397741213553482"
"Beamte","2000","Staedtischer Raum","Ost","38","0.0163408256951714","0.0105620084838085","0.0221196429065343"
"Beamte","2000","Laendlicher Raum","West","189","0.0373544598735406","0.0317666069841426","0.0429423127629387"
"Beamte","2000","Laendlicher Raum","Ost","68","0.0143793003873419","0.0106863233200039","0.0180722774546799"
"Angestellte, einfache Tätigkeiten","2001","Staedtischer Raum","West","2035","0.151753797343573","0.145462675653285","0.158044919033861"
"Angestellte, einfache Tätigkeiten","2001","Staedtischer Raum","Ost","201","0.114318088962174","0.0994098813541717","0.129226296570175"
"Angestellte, einfache Tätigkeiten","2001","Laendlicher Raum","West","713","0.168500773615368","0.156835183271247","0.180166363959488"
"Angestellte, einfache Tätigkeiten","2001","Laendlicher Raum","Ost","488","0.124623916573703","0.113953946075834","0.135293887071572"
"Angestellte, qualifizierte Tätigkeiten","2001","Staedtischer Raum","West","3542","0.276755788478153","0.268910874604278","0.284600702352029"
"Angestellte, qualifizierte Tätigkeiten","2001","Staedtischer Raum","Ost","571","0.303769815741991","0.282223262869713","0.325316368614269"
