"beruf","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"In Ausbildung","1997","AkademikerIn","40","0.0232528086151951","0.0162240029574043","0.030281614272986"
"In Rente oder Pension","1997","(noch) kein Abschluss","114","0.127002533077159","0.104349741552716","0.149655324601601"
"In Rente oder Pension","1997","Hauptschule","1697","0.38642026932753","0.373854157598837","0.398986381056222"
"In Rente oder Pension","1997","Realschule","266","0.161823025011818","0.148801710411124","0.174844339612512"
"In Rente oder Pension","1997","(Fach-)Abitur","61","0.0864737745050793","0.0691913783973651","0.103756170612794"
"In Rente oder Pension","1997","AkademikerIn","233","0.16390393480408","0.146638579463912","0.181169290144248"
"Arbeitslose","1997","(noch) kein Abschluss","57","0.0631671035045131","0.0466175762469205","0.0797166307621057"
"Arbeitslose","1997","Hauptschule","544","0.078397152236134","0.0714603787565525","0.0853339257157155"
"Arbeitslose","1997","Realschule","249","0.0688046404910804","0.0598551960260412","0.0777540849561195"
"Arbeitslose","1997","(Fach-)Abitur","65","0.0567524970087289","0.042525718952821","0.0709792750646368"
"Arbeitslose","1997","AkademikerIn","95","0.0506019790394578","0.0403793958454495","0.0608245622334661"
"Sonstige Nichterwerbspersonen","1997","(noch) kein Abschluss","126","0.11640305955225","0.0945848883976336","0.138221230706866"
"Sonstige Nichterwerbspersonen","1997","Hauptschule","650","0.101444129006342","0.0936526219725496","0.109235636040134"
"Sonstige Nichterwerbspersonen","1997","Realschule","319","0.1065939072701","0.0956830856207162","0.117504728919484"
"Sonstige Nichterwerbspersonen","1997","(Fach-)Abitur","98","0.0946891755515936","0.0766859525426155","0.112692398560572"
"Sonstige Nichterwerbspersonen","1997","AkademikerIn","72","0.0463264086604915","0.0365232295710982","0.0561295877498849"
"Beamte","1997","(noch) kein Abschluss","","","",""
"Beamte","1997","Hauptschule","66","0.0123676819440343","0.00951549974125775","0.0152198641468109"
"Beamte","1997","Realschule","111","0.0413442030961907","0.0343052920809615","0.0483831141114199"
"Beamte","1997","(Fach-)Abitur","48","0.0511930967446066","0.037641331941182","0.0647448615480312"
"Beamte","1997","AkademikerIn","196","0.141315041242368","0.125068389768748","0.157561692715988"
"Angestellte, einfache Tätigkeiten","1998","(noch) kein Abschluss","179","0.217326245865387","0.189166355511148","0.245486136219625"
"Angestellte, einfache Tätigkeiten","1998","Hauptschule","1282","0.173442371449944","0.164014654021618","0.182870088878269"
"Angestellte, einfache Tätigkeiten","1998","Realschule","522","0.12698762030336","0.115782640895789","0.138192599710931"
"Angestellte, einfache Tätigkeiten","1998","(Fach-)Abitur","162","0.125910781845566","0.106686752498791","0.145134811192342"
"Angestellte, einfache Tätigkeiten","1998","AkademikerIn","102","0.0443943528243432","0.0352874640569919","0.0535012415916944"
"Angestellte, qualifizierte Tätigkeiten","1998","(noch) kein Abschluss","38","0.0426310608017874","0.0288371560924214","0.0564249655111533"
"Angestellte, qualifizierte Tätigkeiten","1998","Hauptschule","1199","0.178145313839014","0.16861785446258","0.187672773215448"
"Angestellte, qualifizierte Tätigkeiten","1998","Realschule","1309","0.373030780967992","0.356755982707629","0.389305579228355"
"Angestellte, qualifizierte Tätigkeiten","1998","(Fach-)Abitur","349","0.305987855222609","0.279284200205593","0.332691510239624"
"Angestellte, qualifizierte Tätigkeiten","1998","AkademikerIn","881","0.395382591916679","0.37376457216539","0.417000611667967"
"Selbstständige/ManagerInnen","1998","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","1998","Hauptschule","261","0.0390983393498627","0.0342720760181184","0.0439246026816071"
"Selbstständige/ManagerInnen","1998","Realschule","190","0.0551895141124307","0.0475049222456432","0.0628741059792181"
"Selbstständige/ManagerInnen","1998","(Fach-)Abitur","75","0.0797774390667514","0.0640766469825902","0.0954782311509126"
"Selbstständige/ManagerInnen","1998","AkademikerIn","249","0.135914309182103","0.120762035313518","0.151066583050687"
"In Ausbildung","1998","(noch) kein Abschluss","316","0.440849016897065","0.406949464031869","0.474748569762262"
"In Ausbildung","1998","Hauptschule","213","0.0252194499695305","0.0213154157179997","0.0291234842210613"
"In Ausbildung","1998","Realschule","331","0.0826363924447416","0.0733707273719945","0.0919020575174887"
"In Ausbildung","1998","(Fach-)Abitur","266","0.222249487571092","0.198157334384479","0.246341640757704"
"In Ausbildung","1998","AkademikerIn","48","0.0227892518673925","0.0161910444247279","0.0293874593100571"
"In Rente oder Pension","1998","(noch) kein Abschluss","117","0.129487326988231","0.106563576800459","0.152411077176004"
"In Rente oder Pension","1998","Hauptschule","1937","0.395478854334687","0.383304112282489","0.407653596386886"
"In Rente oder Pension","1998","Realschule","289","0.147978603327048","0.136029236820452","0.159927969833644"
"In Rente oder Pension","1998","(Fach-)Abitur","64","0.083587310759074","0.0675492888537175","0.0996253326644305"
"In Rente oder Pension","1998","AkademikerIn","263","0.170054824608398","0.153444198800379","0.186665450416417"
"Arbeitslose","1998","(noch) kein Abschluss","60","0.0630378310464532","0.0464440198599847","0.0796316422329216"
"Arbeitslose","1998","Hauptschule","543","0.0774169486058216","0.0707624835738434","0.0840714136377997"
"Arbeitslose","1998","Realschule","279","0.0687414948410659","0.0602268844328423","0.0772561052492895"
"Arbeitslose","1998","(Fach-)Abitur","53","0.0349084572347629","0.0242723021379861","0.0455446123315397"
"Arbeitslose","1998","AkademikerIn","117","0.0509822448458911","0.041256710773306","0.0607077789184762"
"Sonstige Nichterwerbspersonen","1998","(noch) kein Abschluss","106","0.0980463994801707","0.077741894385456","0.118350904574885"
"Sonstige Nichterwerbspersonen","1998","Hauptschule","696","0.100647656425814","0.0931563225158308","0.108138990335797"
"Sonstige Nichterwerbspersonen","1998","Realschule","344","0.102181802402043","0.0919888229059411","0.112374781898144"
"Sonstige Nichterwerbspersonen","1998","(Fach-)Abitur","126","0.102960134432864","0.0853494797515169","0.12057078911421"
"Sonstige Nichterwerbspersonen","1998","AkademikerIn","91","0.0491209535106285","0.0395652460305506","0.0586766609907064"
"Beamte","1998","(noch) kein Abschluss","","","",""
"Beamte","1998","Hauptschule","65","0.0105510660253257","0.00800694803331987","0.0130951840173316"
"Beamte","1998","Realschule","128","0.0432537916013193","0.0364078902635693","0.0500996929390692"
"Beamte","1998","(Fach-)Abitur","49","0.0446185338672811","0.0326544036134688","0.0565826641210933"
"Beamte","1998","AkademikerIn","214","0.131361471244566","0.116425950823947","0.146296991665184"
"Angestellte, einfache Tätigkeiten","1999","(noch) kein Abschluss","187","0.25296845217481","0.222674041921133","0.283262862428486"
"Angestellte, einfache Tätigkeiten","1999","Hauptschule","1218","0.175150360847937","0.165552764557906","0.184747957137968"
"Angestellte, einfache Tätigkeiten","1999","Realschule","535","0.1336853523663","0.122210853260775","0.145159851471825"
"Angestellte, einfache Tätigkeiten","1999","(Fach-)Abitur","170","0.126736028706116","0.107381928792572","0.146090128619661"
"Angestellte, einfache Tätigkeiten","1999","AkademikerIn","91","0.0388790921801005","0.0303168241731932","0.0474413601870079"
"Angestellte, qualifizierte Tätigkeiten","1999","(noch) kein Abschluss","43","0.0452926946289934","0.030801337756334","0.0597840515016528"
"Angestellte, qualifizierte Tätigkeiten","1999","Hauptschule","1255","0.188778616815141","0.178897280972881","0.1986599526574"
"Angestellte, qualifizierte Tätigkeiten","1999","Realschule","1339","0.381827585058774","0.365446507891395","0.398208662226152"
"Angestellte, qualifizierte Tätigkeiten","1999","(Fach-)Abitur","359","0.318893730048085","0.291780541789553","0.346006918306616"
"Angestellte, qualifizierte Tätigkeiten","1999","AkademikerIn","907","0.409963472134376","0.388178662061248","0.431748282207504"
"Selbstständige/ManagerInnen","1999","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","1999","Hauptschule","271","0.0438221392084747","0.0386533872148883","0.0489908912020612"
"Selbstständige/ManagerInnen","1999","Realschule","204","0.0574008893466354","0.049557986801041","0.0652437918922298"
"Selbstständige/ManagerInnen","1999","(Fach-)Abitur","71","0.0779351260052308","0.0623396900275537","0.0935305619829079"
"Selbstständige/ManagerInnen","1999","AkademikerIn","259","0.145120887508817","0.129519649473685","0.16072212554395"
"In Ausbildung","1999","(noch) kein Abschluss","284","0.396038591638876","0.361955953973495","0.430121229304256"
"In Ausbildung","1999","Hauptschule","198","0.0246676378357919","0.0207510338232702","0.0285842418483137"
"In Ausbildung","1999","Realschule","318","0.0857176831362587","0.0762786096505343","0.0951567566219832"
"In Ausbildung","1999","(Fach-)Abitur","255","0.208225375708718","0.184603315241373","0.231847436176062"
"In Ausbildung","1999","AkademikerIn","54","0.0216824618920055","0.0152313293808299","0.028133594403181"
"In Rente oder Pension","1999","(noch) kein Abschluss","116","0.132709271534468","0.109066802235454","0.156351740833483"
"In Rente oder Pension","1999","Hauptschule","1957","0.402470084649422","0.390087360606568","0.414852808692277"
"In Rente oder Pension","1999","Realschule","284","0.146787033760412","0.134854667766213","0.158719399754612"
"In Rente oder Pension","1999","(Fach-)Abitur","69","0.0930204692808264","0.076122357983687","0.109918580577966"
"In Rente oder Pension","1999","AkademikerIn","279","0.178576604371493","0.161612241181883","0.195540967561104"
"Arbeitslose","1999","(noch) kein Abschluss","50","0.0518508869776377","0.0363991870406415","0.0673025869146339"
"Arbeitslose","1999","Hauptschule","423","0.0601622507042995","0.0541580106778192","0.0661664907307798"
"Arbeitslose","1999","Realschule","252","0.0622973850132035","0.0541480632181601","0.0704467068082469"
"Arbeitslose","1999","(Fach-)Abitur","47","0.0336973290320648","0.0231993792846587","0.0441952787794709"
"Arbeitslose","1999","AkademikerIn","86","0.0434222004775037","0.0343949018354855","0.0524494991195219"
"Sonstige Nichterwerbspersonen","1999","(noch) kein Abschluss","101","0.106551659047764","0.0850498658397485","0.12805345225578"
"Sonstige Nichterwerbspersonen","1999","Hauptschule","646","0.0948462920552971","0.0874478391887567","0.102244744921837"
"Sonstige Nichterwerbspersonen","1999","Realschule","323","0.0915074176863152","0.0817857037453283","0.101229131627302"
"Sonstige Nichterwerbspersonen","1999","(Fach-)Abitur","113","0.0944523074158324","0.0774380848189052","0.11146653001276"
"Sonstige Nichterwerbspersonen","1999","AkademikerIn","69","0.0388368868328926","0.0302790795975868","0.0473946940681984"
"Beamte","1999","(noch) kein Abschluss","","","",""
"Beamte","1999","Hauptschule","57","0.0101026178836365","0.00757750023880537","0.0126277355284675"
"Beamte","1999","Realschule","124","0.0407766536321012","0.0341082841321378","0.0474450231320646"
"Beamte","1999","(Fach-)Abitur","51","0.0470396338031271","0.0347222196066466","0.0593570479996076"
"Beamte","1999","AkademikerIn","213","0.123518394602811","0.108944387746215","0.138092401459407"
"Angestellte, einfache Tätigkeiten","2000","(noch) kein Abschluss","165","0.20098269324951","0.175031473325075","0.226933913173944"
"Angestellte, einfache Tätigkeiten","2000","Hauptschule","2186","0.1905136520726","0.183059878394511","0.197967425750689"
"Angestellte, einfache Tätigkeiten","2000","Realschule","962","0.144028660113178","0.135343918107457","0.1527134021189"
"Angestellte, einfache Tätigkeiten","2000","(Fach-)Abitur","335","0.140480509414244","0.126401371483663","0.154559647344824"
"Angestellte, einfache Tätigkeiten","2000","AkademikerIn","167","0.044684130163084","0.0381193390643131","0.0512489212618549"
"Angestellte, qualifizierte Tätigkeiten","2000","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeiten","2000","Hauptschule","1961","0.181940017961801","0.174617421908543","0.189262614015059"
"Angestellte, qualifizierte Tätigkeiten","2000","Realschule","2467","0.385456201658304","0.373417856573765","0.397494546742842"
"Angestellte, qualifizierte Tätigkeiten","2000","(Fach-)Abitur","701","0.309711359035807","0.290977204742304","0.32844551332931"
"Angestellte, qualifizierte Tätigkeiten","2000","AkademikerIn","1591","0.39374924126109","0.378225129058415","0.409273353463766"
"Selbstständige/ManagerInnen","2000","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2000","Hauptschule","459","0.042220911162602","0.038404063185341","0.046037759139863"
"Selbstständige/ManagerInnen","2000","Realschule","403","0.0660112641344187","0.0598696476450507","0.0721528806237868"
"Selbstständige/ManagerInnen","2000","(Fach-)Abitur","162","0.0774603436813403","0.066629247959498","0.0882914394031826"
"Selbstständige/ManagerInnen","2000","AkademikerIn","525","0.147683906021543","0.13641095318072","0.158956858862366"
"In Ausbildung","2000","(noch) kein Abschluss","440","0.451363586639737","0.419137621837225","0.483589551442248"
"In Ausbildung","2000","Hauptschule","322","0.0248538109481082","0.0218989316484567","0.0278086902477597"
"In Ausbildung","2000","Realschule","556","0.0785495438444012","0.0718951166499621","0.0852039710388402"
"In Ausbildung","2000","(Fach-)Abitur","501","0.186787715069925","0.170996473312777","0.202578956827073"
"In Ausbildung","2000","AkademikerIn","101","0.0264071248367294","0.0213124084431145","0.0315018412303443"
"In Rente oder Pension","2000","(noch) kein Abschluss","124","0.151063448569298","0.127872545110448","0.174254352028148"
"In Rente oder Pension","2000","Hauptschule","3727","0.397845392187899","0.38855530992493","0.407135474450868"
"In Rente oder Pension","2000","Realschule","594","0.135798303159734","0.127324905694638","0.144271700624831"
"In Rente oder Pension","2000","(Fach-)Abitur","204","0.114252141058713","0.1013628986484","0.127141383469026"
"In Rente oder Pension","2000","AkademikerIn","598","0.183618996824534","0.171316988663163","0.195921004985904"
"Arbeitslose","2000","(noch) kein Abschluss","46","0.0432225428895129","0.0300532948290027","0.056391790950023"
"Arbeitslose","2000","Hauptschule","682","0.0520145720015805","0.0477998228504667","0.0562293211526943"
"Arbeitslose","2000","Realschule","444","0.0613079014727625","0.0553742414939193","0.0672415614516057"
"Arbeitslose","2000","(Fach-)Abitur","74","0.02840159876605","0.0216709806214759","0.0351322169106241"
"Arbeitslose","2000","AkademikerIn","154","0.0350233592330378","0.0291820787549664","0.0408646397111091"
"Sonstige Nichterwerbspersonen","2000","(noch) kein Abschluss","117","0.119502651465345","0.0984961779392231","0.140509124991468"
"Sonstige Nichterwerbspersonen","2000","Hauptschule","1244","0.104171394130301","0.0983731688145546","0.109969619446047"
"Sonstige Nichterwerbspersonen","2000","Realschule","642","0.0946973165539471","0.0874551486461871","0.101939484461707"
"Sonstige Nichterwerbspersonen","2000","(Fach-)Abitur","283","0.108075596059881","0.095495962065848","0.120655230053914"
"Sonstige Nichterwerbspersonen","2000","AkademikerIn","199","0.0537505529302445","0.0465847469038625","0.0609163589566264"
"Beamte","2000","(noch) kein Abschluss","","","",""
"Beamte","2000","Hauptschule","82","0.0064402495351084","0.00492195255313033","0.00795854651708647"
"Beamte","2000","Realschule","211","0.0341508090632541","0.0296586201864351","0.038642997940073"
"Beamte","2000","(Fach-)Abitur","80","0.0348307369140399","0.0274018587608542","0.0422596150672256"
"Beamte","2000","AkademikerIn","470","0.115082688729738","0.104942942031269","0.125222435428206"
"Angestellte, einfache Tätigkeiten","2001","(noch) kein Abschluss","153","0.178901021955179","0.153403827569369","0.204398216340988"
"Angestellte, einfache Tätigkeiten","2001","Hauptschule","1889","0.189638683789988","0.18170334871991","0.197574018860066"
"Angestellte, einfache Tätigkeiten","2001","Realschule","911","0.146255394324806","0.137135431917051","0.155375356732562"
"Angestellte, einfache Tätigkeiten","2001","(Fach-)Abitur","304","0.129723430825111","0.115730809401991","0.143716052248231"
"Angestellte, einfache Tätigkeiten","2001","AkademikerIn","163","0.0445752171107802","0.0377847246687022","0.0513657095528581"
"Angestellte, qualifizierte Tätigkeiten","2001","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeiten","2001","Hauptschule","1743","0.179149535123601","0.17138702249306","0.186912047754142"
"Angestellte, qualifizierte Tätigkeiten","2001","Realschule","2274","0.384704881808527","0.372148089855436","0.397261673761618"
"Angestellte, qualifizierte Tätigkeiten","2001","(Fach-)Abitur","660","0.299340214026546","0.280268165011064","0.318412263042028"
"Angestellte, qualifizierte Tätigkeiten","2001","AkademikerIn","1509","0.401623401959835","0.385492706541763","0.417754097377907"
"Selbstständige/ManagerInnen","2001","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2001","Hauptschule","396","0.0429147893835205","0.038812358733502","0.0470172200335389"
"Selbstständige/ManagerInnen","2001","Realschule","351","0.0624922632804636","0.0562452321174812","0.0687392944434459"
"Selbstständige/ManagerInnen","2001","(Fach-)Abitur","148","0.0729302104618078","0.0621016388333814","0.0837587820902342"
"Selbstständige/ManagerInnen","2001","AkademikerIn","452","0.133704003881998","0.122505457698086","0.144902550065909"
"In Ausbildung","2001","(noch) kein Abschluss","472","0.509732025283451","0.476475570456066","0.542988480110835"
"In Ausbildung","2001","Hauptschule","262","0.0228989026672484","0.0198710165351057","0.025926788799391"
"In Ausbildung","2001","Realschule","483","0.0749898554732712","0.0681923804351643","0.0817873305113782"
"In Ausbildung","2001","(Fach-)Abitur","479","0.192888320904248","0.176456677254962","0.209319964553533"
"In Ausbildung","2001","AkademikerIn","74","0.0247358817123627","0.0196251732663282","0.0298465901583972"
"In Rente oder Pension","2001","(noch) kein Abschluss","103","0.147910767465068","0.124293444838174","0.171528090091963"
"In Rente oder Pension","2001","Hauptschule","3414","0.406890151625407","0.39694598003359","0.416834323217225"
"In Rente oder Pension","2001","Realschule","593","0.144808914763508","0.135726478743093","0.153891350783923"
"In Rente oder Pension","2001","(Fach-)Abitur","200","0.123253359833265","0.109563542153229","0.1369431775133"
"In Rente oder Pension","2001","AkademikerIn","600","0.190576592847631","0.177653128643324","0.203500057051939"
"Arbeitslose","2001","(noch) kein Abschluss","39","0.042704871031961","0.0292540169838009","0.056155725080121"
"Arbeitslose","2001","Hauptschule","617","0.0589727719117055","0.0542041892166995","0.0637413546067115"
"Arbeitslose","2001","Realschule","411","0.0631372849939988","0.0568602573065484","0.0694143126814492"
"Arbeitslose","2001","(Fach-)Abitur","98","0.0428201568190406","0.0343890978926204","0.0512512157454608"
"Arbeitslose","2001","AkademikerIn","143","0.0375387753339177","0.0312843421633492","0.0437932085044861"
"Sonstige Nichterwerbspersonen","2001","(noch) kein Abschluss","74","0.0819827883479156","0.0637322792797141","0.100233297416117"
"Sonstige Nichterwerbspersonen","2001","Hauptschule","983","0.0927672885417142","0.0868948397991555","0.0986397372842728"
"Sonstige Nichterwerbspersonen","2001","Realschule","538","0.0873165705401371","0.0800306986086002","0.0946024424716739"
"Sonstige Nichterwerbspersonen","2001","(Fach-)Abitur","254","0.104554817363627","0.0918123728312989","0.117297261895955"
"Sonstige Nichterwerbspersonen","2001","AkademikerIn","177","0.0517761802516951","0.0444853544878361","0.0590670060155541"
"Beamte","2001","(noch) kein Abschluss","","","",""
"Beamte","2001","Hauptschule","71","0.00676787695681482","0.0051082363260139","0.00842751758761575"
"Beamte","2001","Realschule","206","0.0362948348152875","0.031467942381736","0.041121727248839"
"Beamte","2001","(Fach-)Abitur","72","0.0344894897663547","0.0268900231179678","0.0420889564147416"
"Beamte","2001","AkademikerIn","430","0.11546994690178","0.104954031948774","0.125985861854787"
"Angestellte, einfache Tätigkeiten","2002","(noch) kein Abschluss","143","0.15679986580198","0.13314920150906","0.180450530094901"
"Angestellte, einfache Tätigkeiten","2002","Hauptschule","1774","0.19280031735242","0.184608083324988","0.200992551379852"
"Angestellte, einfache Tätigkeiten","2002","Realschule","944","0.158577831420492","0.149321970891942","0.167833691949042"
"Angestellte, einfache Tätigkeiten","2002","(Fach-)Abitur","341","0.150499588141399","0.136335395105542","0.164663781177257"
"Angestellte, einfache Tätigkeiten","2002","AkademikerIn","162","0.0461037909751589","0.040010368741481","0.0521972132088368"
"Angestellte, qualifizierte Tätigkeiten","2002","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeiten","2002","Hauptschule","1571","0.169779631398188","0.161983171092575","0.177576091703802"
"Angestellte, qualifizierte Tätigkeiten","2002","Realschule","2283","0.363752341295303","0.351562316559698","0.375942366030908"
"Angestellte, qualifizierte Tätigkeiten","2002","(Fach-)Abitur","728","0.299423215772378","0.281280053278703","0.317566378266052"
"Angestellte, qualifizierte Tätigkeiten","2002","AkademikerIn","1774","0.383293911384507","0.369166991864004","0.397420830905009"
"Selbstständige/ManagerInnen","2002","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2002","Hauptschule","391","0.0375050063097697","0.0335595081251135","0.0414505044944258"
"Selbstständige/ManagerInnen","2002","Realschule","414","0.0586086697240521","0.0526567835254853","0.064560555922619"
"Selbstständige/ManagerInnen","2002","(Fach-)Abitur","179","0.0642527776309009","0.0545394595439392","0.0739660957178626"
"Selbstständige/ManagerInnen","2002","AkademikerIn","743","0.144910254956353","0.134682088153012","0.155138421759694"
"In Ausbildung","2002","(noch) kein Abschluss","544","0.547061546592388","0.514684080469428","0.579439012715348"
"In Ausbildung","2002","Hauptschule","245","0.0235775569436669","0.0204267175647564","0.0267283963225775"
"In Ausbildung","2002","Realschule","475","0.074468075050543","0.0678158129013993","0.0811203371996867"
"In Ausbildung","2002","(Fach-)Abitur","549","0.194652595855585","0.178968332868484","0.210336858842687"
"In Ausbildung","2002","AkademikerIn","61","0.0134333316296624","0.0100883211699615","0.0167783420893633"
"In Rente oder Pension","2002","(noch) kein Abschluss","98","0.139539556789307","0.11700135352549","0.162077760053124"
"In Rente oder Pension","2002","Hauptschule","3375","0.415970348353001","0.405734905865427","0.426205790840575"
"In Rente oder Pension","2002","Realschule","631","0.1472668019954","0.138287396107314","0.156246207883487"
"In Rente oder Pension","2002","(Fach-)Abitur","211","0.120707122259931","0.107801599232576","0.133612645287286"
"In Rente oder Pension","2002","AkademikerIn","746","0.209467804792969","0.197643902991248","0.221291706594689"
"Arbeitslose","2002","(noch) kein Abschluss","33","0.0435791939763537","0.0303000747236991","0.0568583132290082"
"Arbeitslose","2002","Hauptschule","586","0.0641891659864331","0.0590995749409026","0.0692787570319635"
"Arbeitslose","2002","Realschule","448","0.0777285315033377","0.0709441820820681","0.0845128809246072"
"Arbeitslose","2002","(Fach-)Abitur","89","0.0352891608283992","0.0279800991143808","0.0425982225424176"
"Arbeitslose","2002","AkademikerIn","145","0.0402685669041114","0.0345564072262455","0.0459807265819773"
"Sonstige Nichterwerbspersonen","2002","(noch) kein Abschluss","68","0.0837477954259686","0.0657300944593479","0.101765496392589"
"Sonstige Nichterwerbspersonen","2002","Hauptschule","896","0.0891509089706455","0.0832333296334382","0.0950684883078529"
"Sonstige Nichterwerbspersonen","2002","Realschule","565","0.0844073169556747","0.0773631475128031","0.0914514863985462"
"Sonstige Nichterwerbspersonen","2002","(Fach-)Abitur","270","0.108291619330061","0.0959818126543081","0.120601426005814"
"Sonstige Nichterwerbspersonen","2002","AkademikerIn","215","0.0532561852479456","0.0467317389892131","0.0597806315066782"
"Beamte","2002","(noch) kein Abschluss","","","",""
"Beamte","2002","Hauptschule","70","0.00702706468587563","0.0052924074652788","0.00876172190647245"
"Beamte","2002","Realschule","223","0.0351904320551974","0.0305214555348401","0.0398594085755547"
"Beamte","2002","(Fach-)Abitur","81","0.0268839201813453","0.0204766799532727","0.0332911604094178"
"Beamte","2002","AkademikerIn","704","0.109266154109294","0.100201333816676","0.118330974401912"
"Angestellte, einfache Tätigkeiten","2003","(noch) kein Abschluss","121","0.161362915006682","0.137262447324841","0.185463382688523"
"Angestellte, einfache Tätigkeiten","2003","Hauptschule","1616","0.184663798049256","0.176390004485936","0.192937591612576"
"Angestellte, einfache Tätigkeiten","2003","Realschule","896","0.15333585899483","0.144044604505102","0.162627113484557"
"Angestellte, einfache Tätigkeiten","2003","(Fach-)Abitur","367","0.156845095893668","0.142317317613836","0.171372874173499"
"Angestellte, einfache Tätigkeiten","2003","AkademikerIn","149","0.0435319123960346","0.0374660523425294","0.0495977724495397"
"Angestellte, qualifizierte Tätigkeiten","2003","(noch) kein Abschluss","","","",""
"Angestellte, qualifizierte Tätigkeiten","2003","Hauptschule","1503","0.169748488429696","0.161743637820744","0.177753339038648"
"Angestellte, qualifizierte Tätigkeiten","2003","Realschule","2207","0.370568805090497","0.358114902420798","0.383022707760196"
"Angestellte, qualifizierte Tätigkeiten","2003","(Fach-)Abitur","706","0.294927624090559","0.276710298437118","0.313144949744"
"Angestellte, qualifizierte Tätigkeiten","2003","AkademikerIn","1674","0.379153544285783","0.364730632939001","0.393576455632566"
"Selbstständige/ManagerInnen","2003","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2003","Hauptschule","325","0.0335331102193177","0.0296944838334091","0.0373717366052264"
"Selbstständige/ManagerInnen","2003","Realschule","399","0.0594811281812549","0.053381964858965","0.0655802915035449"
"Selbstständige/ManagerInnen","2003","(Fach-)Abitur","167","0.0630532000166356","0.053343158692212","0.0727632413410591"
"Selbstständige/ManagerInnen","2003","AkademikerIn","689","0.144325177339553","0.133878487576499","0.154771867102606"
"In Ausbildung","2003","(noch) kein Abschluss","556","0.527771770710492","0.495065153772241","0.560478387648744"
"In Ausbildung","2003","Hauptschule","228","0.0230032469014286","0.0198066596240116","0.0261998341788457"
"In Ausbildung","2003","Realschule","413","0.0641464239405831","0.0578283153718474","0.0704645325093187"
"In Ausbildung","2003","(Fach-)Abitur","509","0.182902824235791","0.167458919773935","0.198346728697646"
"In Ausbildung","2003","AkademikerIn","57","0.0150558455152962","0.0114358198516848","0.0186758711789076"
"In Rente oder Pension","2003","(noch) kein Abschluss","94","0.15019200892956","0.126786375885305","0.173597641973815"
"In Rente oder Pension","2003","Hauptschule","3331","0.427237590302778","0.416689655950351","0.437785524655205"
"In Rente oder Pension","2003","Realschule","642","0.150065775101382","0.140856395088324","0.15927515511444"
"In Rente oder Pension","2003","(Fach-)Abitur","208","0.122122378711501","0.109041869154403","0.135202888268599"
"In Rente oder Pension","2003","AkademikerIn","777","0.215291981622249","0.203073387357404","0.227510575887095"
"Arbeitslose","2003","(noch) kein Abschluss","41","0.0535642211051918","0.0388132862387712","0.0683151559716123"
"Arbeitslose","2003","Hauptschule","605","0.0734403528363487","0.0678781156473279","0.0790025900253695"
"Arbeitslose","2003","Realschule","479","0.0808385238048772","0.0738093869113519","0.0878676606984026"
"Arbeitslose","2003","(Fach-)Abitur","100","0.0450528454751804","0.0367665421248903","0.0533391488254704"
"Arbeitslose","2003","AkademikerIn","159","0.0414671695214344","0.0355405238529911","0.0473938151898778"
"Sonstige Nichterwerbspersonen","2003","(noch) kein Abschluss","65","0.0818676172704438","0.0639060056581884","0.0998292288826991"
"Sonstige Nichterwerbspersonen","2003","Hauptschule","780","0.0823947345643384","0.0765316910971146","0.0882577780315621"
"Sonstige Nichterwerbspersonen","2003","Realschule","532","0.0850846957279992","0.0778899892877433","0.0922794021682552"
"Sonstige Nichterwerbspersonen","2003","(Fach-)Abitur","261","0.105291549543972","0.0930299374130128","0.117553161674932"
"Sonstige Nichterwerbspersonen","2003","AkademikerIn","206","0.0531494177219101","0.0464806859189701","0.0598181495248502"
"Beamte","2003","(noch) kein Abschluss","","","",""
"Beamte","2003","Hauptschule","61","0.00597867869683623","0.00433489036585768","0.00762246702781478"
"Beamte","2003","Realschule","209","0.0364787891585764","0.0316443315745485","0.0413132467426043"
"Beamte","2003","(Fach-)Abitur","89","0.0298044820326932","0.0230111871436549","0.0365977769217315"
"Beamte","2003","AkademikerIn","636","0.10802495159774","0.0987972899021799","0.117252613293299"
"Angestellte, einfache Tätigkeiten","2004","(noch) kein Abschluss","112","0.144342935503873","0.121484168362017","0.167201702645729"
"Angestellte, einfache Tätigkeiten","2004","Hauptschule","1575","0.191064224102998","0.182484650760766","0.19964379744523"
"Angestellte, einfache Tätigkeiten","2004","Realschule","884","0.152017447793862","0.142628922075721","0.161405973512003"
"Angestellte, einfache Tätigkeiten","2004","(Fach-)Abitur","378","0.1617240906298","0.146959518434431","0.17648866282517"
"Angestellte, einfache Tätigkeiten","2004","AkademikerIn","170","0.0482359442830636","0.041824299008008","0.0546475895581191"
"Angestellte, qualifizierte Tätigkeiten","2004","(noch) kein Abschluss","","","",""
