"beruf","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"In Ausbildung","2009","16-34 J.","1251","0.273631408970149","0.260114623933448","0.287148194006849"
"In Ausbildung","2009","35-65 J.","","","",""
"In Ausbildung","2009","66 und älter","","","",""
"In Rente oder Pension","2009","16-34 J.","","","",""
"In Rente oder Pension","2009","35-65 J.","1017","0.10003717674479","0.0941174110921177","0.105956942397463"
"In Rente oder Pension","2009","66 und älter","3864","0.933348434904533","0.925769145271176","0.940927724537889"
"Arbeitslose","2009","16-34 J.","294","0.0761776108468822","0.0681345783947929","0.0842206432989716"
"Arbeitslose","2009","35-65 J.","608","0.0724954426427395","0.0673795090840057","0.0776113762014734"
"Arbeitslose","2009","66 und älter","","","",""
"Sonstige Nichterwerbspersonen","2009","16-34 J.","502","0.10759936187222","0.0982043639284054","0.116994359816036"
"Sonstige Nichterwerbspersonen","2009","35-65 J.","775","0.0801089957650466","0.074753245151571","0.0854647463785223"
"Sonstige Nichterwerbspersonen","2009","66 und älter","67","0.0142973324849487","0.0106898693636491","0.0179047956062483"
"Beamte","2009","16-34 J.","120","0.0274567767626602","0.0225023759550288","0.0324111775702917"
"Beamte","2009","35-65 J.","636","0.0527731179653688","0.0483620383039044","0.0571841976268331"
"Beamte","2009","66 und älter","","","",""
"Angestellte, einfache Tätigkeiten","2010","16-34 J.","1094","0.171608746667743","0.162693659808534","0.180523833526952"
"Angestellte, einfache Tätigkeiten","2010","35-65 J.","2512","0.210266750832376","0.203352990582571","0.21718051108218"
"Angestellte, einfache Tätigkeiten","2010","66 und älter","57","0.0146516301299837","0.0109387498204691","0.0183645104394983"
"Angestellte, qualifizierte Tätigkeiten","2010","16-34 J.","1739","0.296353434895311","0.285556005188589","0.307150864602033"
"Angestellte, qualifizierte Tätigkeiten","2010","35-65 J.","5210","0.397165302539555","0.388863477571363","0.405467127507747"
"Angestellte, qualifizierte Tätigkeiten","2010","66 und älter","50","0.0133119725470803","0.00977049730035353","0.016853447793807"
"Selbstständige/ManagerInnen","2010","16-34 J.","213","0.0289900320130521","0.0250229214140791","0.0329571426120251"
"Selbstständige/ManagerInnen","2010","35-65 J.","1465","0.0976459089134463","0.0926096931975","0.102682124629393"
"Selbstständige/ManagerInnen","2010","66 und älter","97","0.018182137202975","0.0140534592832469","0.022310815122703"
"In Ausbildung","2010","16-34 J.","1490","0.282866545926127","0.27221705367788","0.293516038174375"
"In Ausbildung","2010","35-65 J.","59","0.00356426601620039","0.0025531557878334","0.00457537624456739"
"In Ausbildung","2010","66 und älter","","","",""
"In Rente oder Pension","2010","16-34 J.","","","",""
"In Rente oder Pension","2010","35-65 J.","948","0.093144823518646","0.0882137993378315","0.0980758476994604"
"In Rente oder Pension","2010","66 und älter","3744","0.936467276331675","0.928929936181902","0.944004616481448"
"Arbeitslose","2010","16-34 J.","745","0.0858774311634156","0.0792525231125765","0.0925023392142546"
"Arbeitslose","2010","35-65 J.","960","0.0718233124264445","0.0674426796792805","0.0762039451736086"
"Arbeitslose","2010","66 und älter","","","",""
"Sonstige Nichterwerbspersonen","2010","16-34 J.","1429","0.101834064736434","0.0946831278324222","0.108985001640445"
"Sonstige Nichterwerbspersonen","2010","35-65 J.","1406","0.0735353097053649","0.0691068652595157","0.0779637541512141"
"Sonstige Nichterwerbspersonen","2010","66 und älter","65","0.0156250163689751","0.0117926801879437","0.0194573525500064"
"Beamte","2010","16-34 J.","152","0.0309625117488201","0.0268668272143818","0.0350581962832584"
"Beamte","2010","35-65 J.","785","0.0528543260479676","0.0490582276455479","0.0566504244503873"
"Beamte","2010","66 und älter","","","",""
"Angestellte, einfache Tätigkeiten","2011","16-34 J.","1263","0.179652190614243","0.170824531552633","0.188479849675854"
"Angestellte, einfache Tätigkeiten","2011","35-65 J.","3151","0.211205300460934","0.204949869789738","0.217460731132131"
"Angestellte, einfache Tätigkeiten","2011","66 und älter","59","0.0125339010110174","0.00949311203291111","0.0155746899891237"
"Angestellte, qualifizierte Tätigkeiten","2011","16-34 J.","1899","0.31685833654202","0.306159951186771","0.327556721897269"
"Angestellte, qualifizierte Tätigkeiten","2011","35-65 J.","6464","0.394804806546059","0.387313427575403","0.402296185516714"
"Angestellte, qualifizierte Tätigkeiten","2011","66 und älter","53","0.0119477297148323","0.00897801514480961","0.014917444284855"
"Selbstständige/ManagerInnen","2011","16-34 J.","224","0.0285341985682989","0.0247057141874286","0.0323626829491692"
"Selbstständige/ManagerInnen","2011","35-65 J.","1793","0.10263671854794","0.0979855899910515","0.107287847104829"
"Selbstständige/ManagerInnen","2011","66 und älter","106","0.01652002528496","0.0130360892769059","0.0200039612930141"
"In Ausbildung","2011","16-34 J.","1739","0.259783240088889","0.249699647199673","0.269866832978105"
"In Ausbildung","2011","35-65 J.","80","0.00363897211170876","0.00271614457233796","0.00456179965107957"
"In Ausbildung","2011","66 und älter","","","",""
"In Rente oder Pension","2011","16-34 J.","","","",""
"In Rente oder Pension","2011","35-65 J.","1307","0.0979413674820635","0.0933860014192494","0.102496733544878"
"In Rente oder Pension","2011","66 und älter","4834","0.941699797834058","0.935295473410565","0.948104122257552"
"Arbeitslose","2011","16-34 J.","664","0.0691915190091684","0.0633559006749161","0.0750271373434207"
"Arbeitslose","2011","35-65 J.","1068","0.0607237264388357","0.0570635779863618","0.0643838748913096"
"Arbeitslose","2011","66 und älter","","","",""
"Sonstige Nichterwerbspersonen","2011","16-34 J.","1291","0.117324990934154","0.109925089045052","0.124724892823255"
"Sonstige Nichterwerbspersonen","2011","35-65 J.","1513","0.0753238380018985","0.0712791607917501","0.0793685152120468"
"Sonstige Nichterwerbspersonen","2011","66 und älter","79","0.015597678695045","0.0122108100431188","0.0189845473469712"
"Beamte","2011","16-34 J.","176","0.0270053390242277","0.0232779018927432","0.0307327761557122"
"Beamte","2011","35-65 J.","979","0.0537252704105604","0.0502696920716274","0.0571808487494933"
"Beamte","2011","66 und älter","","","",""
"Angestellte, einfache Tätigkeiten","2012","16-34 J.","1161","0.181667615050791","0.172514791909789","0.190820438191793"
"Angestellte, einfache Tätigkeiten","2012","35-65 J.","3075","0.203365899270565","0.197143933687909","0.20958786485322"
"Angestellte, einfache Tätigkeiten","2012","66 und älter","83","0.0169734756331778","0.0134642949272978","0.0204826563390578"
"Angestellte, qualifizierte Tätigkeiten","2012","16-34 J.","1814","0.320343146968608","0.309266609702368","0.331419684234849"
"Angestellte, qualifizierte Tätigkeiten","2012","35-65 J.","6615","0.405282458715045","0.397693304639675","0.412871612790414"
"Angestellte, qualifizierte Tätigkeiten","2012","66 und älter","60","0.011075762983362","0.00823257181603862","0.0139189541506853"
"Selbstständige/ManagerInnen","2012","16-34 J.","201","0.0335673102018092","0.029291725437506","0.0378428949661124"
"Selbstständige/ManagerInnen","2012","35-65 J.","1669","0.0995143794994361","0.0948869436902337","0.104141815308638"
"Selbstständige/ManagerInnen","2012","66 und älter","134","0.0223923999457211","0.018372915708576","0.0264118841828662"
"In Ausbildung","2012","16-34 J.","1703","0.245765209747093","0.235544879556772","0.255985539937415"
"In Ausbildung","2012","35-65 J.","87","0.0047977824896402","0.00372962562146095","0.00586593935781945"
"In Ausbildung","2012","66 und älter","","","",""
"In Rente oder Pension","2012","16-34 J.","","","",""
"In Rente oder Pension","2012","35-65 J.","1326","0.100228739405134","0.095586566792712","0.104870912017556"
"In Rente oder Pension","2012","66 und älter","4843","0.932685789792837","0.925878742288916","0.939492837296757"
"Arbeitslose","2012","16-34 J.","566","0.0673921475019706","0.0614409327010328","0.0733433623029084"
"Arbeitslose","2012","35-65 J.","1046","0.0647405336807505","0.0609367721126962","0.0685442952488049"
"Arbeitslose","2012","66 und älter","","","",""
"Sonstige Nichterwerbspersonen","2012","16-34 J.","1191","0.114628252980418","0.107065844875418","0.122190661085418"
"Sonstige Nichterwerbspersonen","2012","35-65 J.","1299","0.0687347815298363","0.0648238153352387","0.0726457477244339"
"Sonstige Nichterwerbspersonen","2012","66 und älter","74","0.0148761352673504","0.0115874053925291","0.0181648651421716"
"Beamte","2012","16-34 J.","173","0.0344434170015613","0.0301143588126478","0.0387724751904748"
"Beamte","2012","35-65 J.","959","0.0533354254095938","0.0498619435367385","0.0568089072824492"
"Beamte","2012","66 und älter","","","",""
"Angestellte, einfache Tätigkeiten","2013","16-34 J.","1596","0.185271960304145","0.176926176121733","0.193617744486557"
"Angestellte, einfache Tätigkeiten","2013","35-65 J.","4064","0.215101568141516","0.209048128097089","0.221155008185943"
"Angestellte, einfache Tätigkeiten","2013","66 und älter","98","0.0184716323715311","0.0147549903184128","0.0221882744246495"
"Angestellte, qualifizierte Tätigkeiten","2013","16-34 J.","2050","0.316459657743563","0.306468927733818","0.326450387753309"
"Angestellte, qualifizierte Tätigkeiten","2013","35-65 J.","6836","0.394057532886272","0.386858581533672","0.401256484238872"
"Angestellte, qualifizierte Tätigkeiten","2013","66 und älter","48","0.00903793803068735","0.0064257173458123","0.0116501587155624"
"Selbstständige/ManagerInnen","2013","16-34 J.","238","0.0303427722836517","0.0266581521714747","0.0340273923958287"
"Selbstständige/ManagerInnen","2013","35-65 J.","1749","0.10056782451295","0.096136970267873","0.104998678758027"
"Selbstständige/ManagerInnen","2013","66 und älter","140","0.0234616525238452","0.01928363150356","0.0276396735441304"
"In Ausbildung","2013","16-34 J.","2134","0.254147975922255","0.24479552077914","0.263500431065369"
"In Ausbildung","2013","35-65 J.","104","0.00555358031660402","0.00445873957747147","0.00664842105573657"
"In Ausbildung","2013","66 und älter","","","",""
"In Rente oder Pension","2013","16-34 J.","","","",""
"In Rente oder Pension","2013","35-65 J.","1281","0.0996220346199014","0.0952097465487027","0.1040343226911"
"In Rente oder Pension","2013","66 und älter","4675","0.934209961666452","0.9273669231092","0.941053000223703"
"Arbeitslose","2013","16-34 J.","734","0.0698344629337997","0.0643596284876222","0.0753092973799773"
"Arbeitslose","2013","35-65 J.","1321","0.0657593626428652","0.0621077735506257","0.0694109517351047"
"Arbeitslose","2013","66 und älter","","","",""
"Sonstige Nichterwerbspersonen","2013","16-34 J.","1403","0.116232299425072","0.10934754510406","0.123117053746084"
"Sonstige Nichterwerbspersonen","2013","35-65 J.","1411","0.0646147757569492","0.0609928887299616","0.0682366627839368"
"Sonstige Nichterwerbspersonen","2013","66 und älter","71","0.0128216292340928","0.00971623964214368","0.015927018826042"
"Beamte","2013","16-34 J.","160","0.0255585802431249","0.022168560709922","0.0289485997763278"
"Beamte","2013","35-65 J.","933","0.0547233211229422","0.0513725912204042","0.0580740510254803"
"Beamte","2013","66 und älter","","","",""
"Angestellte, einfache Tätigkeiten","2014","16-34 J.","1354","0.198275197141688","0.188965094966575","0.207585299316801"
"Angestellte, einfache Tätigkeiten","2014","35-65 J.","3367","0.204199791358737","0.197866476146224","0.21053310657125"
"Angestellte, einfache Tätigkeiten","2014","66 und älter","105","0.0196900118016606","0.0158192712163653","0.0235607523869559"
"Angestellte, qualifizierte Tätigkeiten","2014","16-34 J.","1733","0.307865660915549","0.297086538206097","0.318644783625001"
"Angestellte, qualifizierte Tätigkeiten","2014","35-65 J.","6335","0.413470194385835","0.405733265952073","0.421207122819596"
"Angestellte, qualifizierte Tätigkeiten","2014","66 und älter","72","0.0131403967186606","0.00996775311665116","0.0163130403206701"
"Selbstständige/ManagerInnen","2014","16-34 J.","186","0.0301755755695701","0.0261808961485307","0.0341702549906094"
"Selbstständige/ManagerInnen","2014","35-65 J.","1518","0.0991246219637592","0.0944297412428403","0.103819502684678"
"Selbstständige/ManagerInnen","2014","66 und älter","143","0.0244710447874835","0.0201664160341732","0.0287756735407937"
"In Ausbildung","2014","16-34 J.","1876","0.250495249782854","0.24037725305917","0.260613246506538"
"In Ausbildung","2014","35-65 J.","92","0.0051509171227803","0.00402625436171986","0.00627557988384075"
"In Ausbildung","2014","66 und älter","","","",""
"In Rente oder Pension","2014","16-34 J.","","","",""
"In Rente oder Pension","2014","35-65 J.","1127","0.0905386334373064","0.08603035711113","0.0950469097634828"
"In Rente oder Pension","2014","66 und älter","4548","0.92707331643144","0.919829129697139","0.93431750316574"
"Arbeitslose","2014","16-34 J.","551","0.0678945754214618","0.0620202547767366","0.0737688960661869"
"Arbeitslose","2014","35-65 J.","1079","0.0667312338129994","0.0628104817883249","0.0706519858376739"
"Arbeitslose","2014","66 und älter","","","",""
"Sonstige Nichterwerbspersonen","2014","16-34 J.","1186","0.113759525303214","0.10634510386073","0.121173946745699"
"Sonstige Nichterwerbspersonen","2014","35-65 J.","1176","0.0645321869869071","0.0606720381639777","0.0683923358098366"
"Sonstige Nichterwerbspersonen","2014","66 und älter","70","0.0134228970091708","0.0102167900333482","0.0166290039849935"
"Beamte","2014","16-34 J.","150","0.0302452030490923","0.0262460611630123","0.0342443449351722"
"Beamte","2014","35-65 J.","869","0.0562524209316761","0.0526324926484589","0.0598723492148932"
"Beamte","2014","66 und älter","","","",""
"Angestellte, einfache Tätigkeiten","2015","16-34 J.","1486","0.197439917662451","0.188204713500877","0.206675121824024"
"Angestellte, einfache Tätigkeiten","2015","35-65 J.","3455","0.214904315091317","0.208370060249545","0.221438569933089"
"Angestellte, einfache Tätigkeiten","2015","66 und älter","113","0.0210076712578676","0.0169922727644324","0.0250230697513027"
"Angestellte, qualifizierte Tätigkeiten","2015","16-34 J.","1672","0.314142013237806","0.303373137785691","0.32491088868992"
"Angestellte, qualifizierte Tätigkeiten","2015","35-65 J.","6075","0.410948100563164","0.403121332317723","0.418774868808605"
"Angestellte, qualifizierte Tätigkeiten","2015","66 und älter","69","0.0157392205497895","0.0122542689451594","0.0192241721544197"
"Selbstständige/ManagerInnen","2015","16-34 J.","196","0.0285014453410242","0.0246409346089025","0.0323619560731459"
"Selbstständige/ManagerInnen","2015","35-65 J.","1428","0.0968053884784314","0.092101547402268","0.101509229554595"
"Selbstständige/ManagerInnen","2015","66 und älter","136","0.025625575943201","0.0212012225733717","0.0300499293130303"
"In Ausbildung","2015","16-34 J.","1817","0.246435954364084","0.236438202299391","0.256433706428778"
"In Ausbildung","2015","35-65 J.","89","0.00496663563122746","0.0038483257125518","0.00608494554990312"
"In Ausbildung","2015","66 und älter","","","",""
"In Rente oder Pension","2015","16-34 J.","","","",""
"In Rente oder Pension","2015","35-65 J.","1026","0.0915063330071906","0.0869196499268631","0.0960930160875181"
"In Rente oder Pension","2015","66 und älter","4507","0.921751076717678","0.914231453797692","0.929270699637664"
"Arbeitslose","2015","16-34 J.","586","0.0694371720595498","0.0635397921576471","0.0753345519614525"
"Arbeitslose","2015","35-65 J.","1132","0.0649801173519939","0.0610589726090482","0.0689012620949396"
"Arbeitslose","2015","66 und älter","","","",""
"Sonstige Nichterwerbspersonen","2015","16-34 J.","1222","0.111900332710477","0.104586638720071","0.119214026700883"
"Sonstige Nichterwerbspersonen","2015","35-65 J.","1156","0.0605718140399686","0.0567770979514854","0.0643665301284518"
"Sonstige Nichterwerbspersonen","2015","66 und älter","60","0.0112840405781562","0.00832658559444171","0.0142414955618708"
"Beamte","2015","16-34 J.","148","0.0305862452497751","0.0265913268332874","0.0345811636662629"
"Beamte","2015","35-65 J.","819","0.0553172958367073","0.0516807785356029","0.0589538131378116"
"Beamte","2015","66 und älter","","","",""
"Angestellte, einfache Tätigkeiten","2016","16-34 J.","1283","0.186313407940395","0.177587215503771","0.195039600377018"
"Angestellte, einfache Tätigkeiten","2016","35-65 J.","3120","0.207031988542822","0.200606320898606","0.213457656187039"
"Angestellte, einfache Tätigkeiten","2016","66 und älter","114","0.0263554834848902","0.0217937269420534","0.0309172400277269"
"Angestellte, qualifizierte Tätigkeiten","2016","16-34 J.","1484","0.305105667716426","0.294786167279529","0.315425168153323"
"Angestellte, qualifizierte Tätigkeiten","2016","35-65 J.","5941","0.432319932477369","0.424463486105087","0.440176378849651"
"Angestellte, qualifizierte Tätigkeiten","2016","66 und älter","71","0.0150895537661969","0.0116179274729988","0.0185611800593949"
"Selbstständige/ManagerInnen","2016","16-34 J.","156","0.0256567100760389","0.0221132247877586","0.0292001953643193"
"Selbstständige/ManagerInnen","2016","35-65 J.","1277","0.0957411813209705","0.0910749370984085","0.100407425543532"
"Selbstständige/ManagerInnen","2016","66 und älter","144","0.0241401083368506","0.0197693203536379","0.0285108963200634"
"In Ausbildung","2016","16-34 J.","1758","0.252115222316018","0.24238347032748","0.261846974304557"
"In Ausbildung","2016","35-65 J.","135","0.00478614719522224","0.00369162914120681","0.00588066524923767"
"In Ausbildung","2016","66 und älter","","","",""
"In Rente oder Pension","2016","16-34 J.","","","",""
"In Rente oder Pension","2016","35-65 J.","940","0.0854642023173461","0.0810305240558469","0.0898978805788453"
"In Rente oder Pension","2016","66 und älter","4317","0.917826997480514","0.910006373762904","0.925647621198123"
"Arbeitslose","2016","16-34 J.","495","0.0745324259524249","0.0686463293772205","0.0804185225276294"
"Arbeitslose","2016","35-65 J.","931","0.0609437617120848","0.0571498944882295","0.0647376289359401"
"Arbeitslose","2016","66 und älter","","","",""
"Sonstige Nichterwerbspersonen","2016","16-34 J.","2310","0.121611693261987","0.114286736053016","0.128936650470958"
"Sonstige Nichterwerbspersonen","2016","35-65 J.","2162","0.0564646638896411","0.0528041744668244","0.0601251533124578"
"Sonstige Nichterwerbspersonen","2016","66 und älter","80","0.0150584387676001","0.0115903388268284","0.0185265387083718"
"Beamte","2016","16-34 J.","144","0.0327401626752408","0.0287518780389062","0.0367284473115754"
"Beamte","2016","35-65 J.","768","0.0572481225445442","0.0535638561467854","0.0609323889423031"
"Beamte","2016","66 und älter","","","",""
"Angestellte, einfache Tätigkeiten","2017","16-34 J.","1508","0.194941176479554","0.186682935398012","0.203199417561096"
"Angestellte, einfache Tätigkeiten","2017","35-65 J.","3548","0.217065177939878","0.210894438193421","0.223235917686336"
"Angestellte, einfache Tätigkeiten","2017","66 und älter","139","0.0302748689894752","0.0255193943657563","0.0350303436131941"
"Angestellte, qualifizierte Tätigkeiten","2017","16-34 J.","1694","0.30888675626017","0.299255205668049","0.318518306852292"
"Angestellte, qualifizierte Tätigkeiten","2017","35-65 J.","6677","0.428620691423819","0.421213080437033","0.436028302410604"
"Angestellte, qualifizierte Tätigkeiten","2017","66 und älter","84","0.0154566409131997","0.0120328803177962","0.0188804015086032"
"Selbstständige/ManagerInnen","2017","16-34 J.","164","0.024212265982831","0.0210080826730576","0.0274164492926045"
"Selbstständige/ManagerInnen","2017","35-65 J.","1431","0.0960743409647357","0.0916632154991113","0.10048546643036"
"Selbstständige/ManagerInnen","2017","66 und älter","167","0.0280726052163513","0.0234881611571297","0.0326570492755729"
"In Ausbildung","2017","16-34 J.","2053","0.245294638643977","0.236325418076966","0.254263859210988"
"In Ausbildung","2017","35-65 J.","152","0.00470573826765894","0.00368133965777323","0.00573013687754465"
"In Ausbildung","2017","66 und älter","","","",""
"In Rente oder Pension","2017","16-34 J.","","","",""
"In Rente oder Pension","2017","35-65 J.","1048","0.0827185500415392","0.078595371810085","0.0868417282729934"
"In Rente oder Pension","2017","66 und älter","4487","0.908717014579602","0.900723502153284","0.91671052700592"
"Arbeitslose","2017","16-34 J.","844","0.0692896862617582","0.06399593514539","0.0745834373781264"
"Arbeitslose","2017","35-65 J.","1464","0.0592466950982243","0.0557128355277065","0.0627805546687422"
"Arbeitslose","2017","66 und älter","","","",""
"Sonstige Nichterwerbspersonen","2017","16-34 J.","2377","0.119730051834919","0.112962501703111","0.126497601966727"
"Sonstige Nichterwerbspersonen","2017","35-65 J.","1957","0.0578826833027958","0.0543872085679549","0.0613781580376367"
"Sonstige Nichterwerbspersonen","2017","66 und älter","88","0.0150142859430634","0.0116391154622443","0.0183894564238824"
"Beamte","2017","16-34 J.","187","0.0359452520659924","0.0320646994696482","0.0398258046623366"
"Beamte","2017","35-65 J.","868","0.053686122961349","0.0503122558593588","0.0570599900633391"
"Beamte","2017","66 und älter","","","",""
"Angestellte, einfache Tätigkeiten","2018","16-34 J.","1594","0.207118442904213","0.198365988973363","0.215870896835063"
"Angestellte, einfache Tätigkeiten","2018","35-65 J.","3376","0.206730093898741","0.200513488406933","0.212946699390549"
"Angestellte, einfache Tätigkeiten","2018","66 und älter","150","0.0329743559500696","0.028030683181148","0.0379180287189911"
"Angestellte, qualifizierte Tätigkeiten","2018","16-34 J.","1679","0.316958411065918","0.30690899091798","0.327007831213855"
"Angestellte, qualifizierte Tätigkeiten","2018","35-65 J.","6556","0.455914448091774","0.448268765900218","0.46356013028333"
"Angestellte, qualifizierte Tätigkeiten","2018","66 und älter","99","0.0190823193100518","0.0152946293694953","0.0228700092506084"
"Selbstständige/ManagerInnen","2018","16-34 J.","143","0.0229734117683974","0.0197376076089647","0.0262092159278302"
"Selbstständige/ManagerInnen","2018","35-65 J.","1288","0.090198717157074","0.0858011303589412","0.0945963039552069"
"Selbstständige/ManagerInnen","2018","66 und älter","165","0.0333950289938875","0.0284210037570912","0.0383690542306838"
"In Ausbildung","2018","16-34 J.","1994","0.235077388547314","0.225918759532726","0.244236017561903"
"In Ausbildung","2018","35-65 J.","141","0.00435872752556724","0.00334744553435441","0.00537000951678008"
"In Ausbildung","2018","66 und älter","","","",""
"In Rente oder Pension","2018","16-34 J.","","","",""
"In Rente oder Pension","2018","35-65 J.","1011","0.0810223341256666","0.0768334743643888","0.0852111938869444"
"In Rente oder Pension","2018","66 und älter","4501","0.89568035355051","0.887217786217019","0.904142920884001"
"Arbeitslose","2018","16-34 J.","993","0.0680592706261041","0.0626198320016393","0.0734987092505689"
"Arbeitslose","2018","35-65 J.","1603","0.0573119472111143","0.0537437606687721","0.0608801337534566"
"Arbeitslose","2018","66 und älter","","","",""
"Sonstige Nichterwerbspersonen","2018","16-34 J.","1639","0.115013992089563","0.108123347813666","0.121904636365459"
"Sonstige Nichterwerbspersonen","2018","35-65 J.","1518","0.0523151571570903","0.0488970419082333","0.0557332724059474"
"Sonstige Nichterwerbspersonen","2018","66 und älter","72","0.0142957410191164","0.011009350172283","0.0175821318659499"
"Beamte","2018","16-34 J.","180","0.0335435482492732","0.029654781144708","0.0374323153538383"
"Beamte","2018","35-65 J.","808","0.0521485748329729","0.0487356059943157","0.0555615436716301"
"Beamte","2018","66 und älter","","","",""
"Angestellte, einfache Tätigkeiten","2019","16-34 J.","1520","0.196551909466204","0.187492817740569","0.205611001191839"
"Angestellte, einfache Tätigkeiten","2019","35-65 J.","3179","0.206431394432303","0.20031817401649","0.212544614848116"
"Angestellte, einfache Tätigkeiten","2019","66 und älter","148","0.0276614249071558","0.0232268796797967","0.0320959701345149"
"Angestellte, qualifizierte Tätigkeiten","2019","16-34 J.","1588","0.335362077321791","0.324599491038349","0.346124663605233"
"Angestellte, qualifizierte Tätigkeiten","2019","35-65 J.","6217","0.449226028304539","0.441713102455793","0.456738954153285"
"Angestellte, qualifizierte Tätigkeiten","2019","66 und älter","127","0.0190638312315664","0.015366158052901","0.0227615044102319"
"Selbstständige/ManagerInnen","2019","16-34 J.","181","0.0263171047024323","0.0226679276390404","0.0299662817658243"
"Selbstständige/ManagerInnen","2019","35-65 J.","2773","0.100470779297473","0.0959301351658827","0.105011423429063"
"Selbstständige/ManagerInnen","2019","66 und älter","367","0.0330393464334106","0.0282062753574808","0.0378724175093403"
"In Ausbildung","2019","16-34 J.","1758","0.227700516631397","0.218140866631729","0.237260166631065"
"In Ausbildung","2019","35-65 J.","137","0.00432329703715903","0.00333233583154449","0.00531425824277357"
"In Ausbildung","2019","66 und älter","","","",""
"In Rente oder Pension","2019","16-34 J.","","","",""
"In Rente oder Pension","2019","35-65 J.","973","0.0816005865831339","0.0774658068229921","0.0857353663432757"
"In Rente oder Pension","2019","66 und älter","4522","0.905672664759055","0.897769382919195","0.913575946598914"
"Arbeitslose","2019","16-34 J.","856","0.0627920702242491","0.0572619128542259","0.0683222275942723"
"Arbeitslose","2019","35-65 J.","1402","0.0527677772621932","0.0493909987573561","0.0561445557670303"
"Arbeitslose","2019","66 und älter","","","",""
"Sonstige Nichterwerbspersonen","2019","16-34 J.","1298","0.112257042080675","0.105060605091001","0.119453479070349"
"Sonstige Nichterwerbspersonen","2019","35-65 J.","1401","0.054004645949275","0.0505907521568685","0.0574185397416815"
"Sonstige Nichterwerbspersonen","2019","66 und älter","61","0.0110215676848384","0.00819852039571174","0.013844614973965"
"Beamte","2019","16-34 J.","179","0.0379909565435664","0.0336328604348287","0.042349052652304"
"Beamte","2019","35-65 J.","757","0.0511754911339236","0.0478472567776603","0.054503725490187"
"Beamte","2019","66 und älter","","","",""
"Angestellte, einfache Tätigkeiten","2020","16-34 J.","1926","0.207237822047586","0.198576611076256","0.215899033018916"
"Angestellte, einfache Tätigkeiten","2020","35-65 J.","3508","0.208086428672819","0.201869463581542","0.214303393764095"
"Angestellte, einfache Tätigkeiten","2020","66 und älter","143","0.031494719883613","0.0266401316107382","0.0363493081564879"
"Angestellte, qualifizierte Tätigkeiten","2020","16-34 J.","1885","0.315840348733688","0.305907240201546","0.325773457265829"
"Angestellte, qualifizierte Tätigkeiten","2020","35-65 J.","6125","0.452179056061427","0.444556647995378","0.459801464127476"
"Angestellte, qualifizierte Tätigkeiten","2020","66 und älter","110","0.0173398753519154","0.0137115419803551","0.0209682087234757"
"Selbstständige/ManagerInnen","2020","16-34 J.","181","0.0286635154711076","0.0250980008283732","0.0322290301138419"
"Selbstständige/ManagerInnen","2020","35-65 J.","2062","0.0912992902167093","0.0868880389925541","0.0957105414408645"
"Selbstständige/ManagerInnen","2020","66 und älter","294","0.0341633096568146","0.0291142052708544","0.0392124140427748"
"In Ausbildung","2020","16-34 J.","1909","0.226021230884575","0.217083818685947","0.234958643083203"
"In Ausbildung","2020","35-65 J.","136","0.00439777827182318","0.00338438678690913","0.00541116975673723"
"In Ausbildung","2020","66 und älter","","","",""
"In Rente oder Pension","2020","16-34 J.","","","",""
"In Rente oder Pension","2020","35-65 J.","871","0.0742853312043864","0.0702692012027056","0.0783014612060672"
"In Rente oder Pension","2020","66 und älter","4318","0.90028227453363","0.891953941897773","0.908610607169486"
"Arbeitslose","2020","16-34 J.","778","0.0663093256495801","0.0609923892821406","0.0716262620170197"
"Arbeitslose","2020","35-65 J.","1204","0.0510606527400871","0.0476894872988715","0.0544318181813026"
"Arbeitslose","2020","66 und älter","","","",""
"Sonstige Nichterwerbspersonen","2020","16-34 J.","1530","0.11345763539638","0.106680607747428","0.120234663045332"
"Sonstige Nichterwerbspersonen","2020","35-65 J.","1720","0.0662456543088691","0.0624366393991036","0.0700546692186345"
"Sonstige Nichterwerbspersonen","2020","66 und älter","90","0.014678487579212","0.0113356739185678","0.0180213012398562"
"Beamte","2020","16-34 J.","194","0.0410713470912306","0.0368306693755003","0.0453120248069609"
"Beamte","2020","35-65 J.","752","0.052445808523879","0.0490317176343168","0.0558598994134412"
"Beamte","2020","66 und älter","","","",""
