"beruf","year","alter_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"In Rente oder Pension","1994","35-65 J.","Laendlicher Raum","340","0.163827999347936","0.148708503650314","0.178947495045558"
"In Rente oder Pension","1994","66 und älter","Staedtischer Raum","926","0.962841031454575","0.950937622793468","0.974744440115683"
"In Rente oder Pension","1994","66 und älter","Laendlicher Raum","505","0.963519124510641","0.947435807017002","0.979602442004281"
"Arbeitslose","1994","16-34 J.","Staedtischer Raum","224","0.0621382400851052","0.0537688541601174","0.070507626010093"
"Arbeitslose","1994","16-34 J.","Laendlicher Raum","193","0.114587777156195","0.0989608513068631","0.130214703005527"
"Arbeitslose","1994","35-65 J.","Staedtischer Raum","333","0.0672654237946035","0.0597586479927069","0.0747721995965001"
"Arbeitslose","1994","35-65 J.","Laendlicher Raum","282","0.114139333564655","0.101149732687656","0.127128934441653"
"Arbeitslose","1994","66 und älter","Staedtischer Raum","","","",""
"Arbeitslose","1994","66 und älter","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","1994","16-34 J.","Staedtischer Raum","423","0.117745838156885","0.106571692032973","0.128919984280797"
"Sonstige Nichterwerbspersonen","1994","16-34 J.","Laendlicher Raum","156","0.101178365443968","0.0863834585761582","0.115973272311778"
"Sonstige Nichterwerbspersonen","1994","35-65 J.","Staedtischer Raum","579","0.134833878466121","0.124597938458122","0.145069818474121"
"Sonstige Nichterwerbspersonen","1994","35-65 J.","Laendlicher Raum","179","0.103593517841496","0.0911450983149272","0.116041937368065"
"Sonstige Nichterwerbspersonen","1994","66 und älter","Staedtischer Raum","","","",""
"Sonstige Nichterwerbspersonen","1994","66 und älter","Laendlicher Raum","","","",""
"Beamte","1994","16-34 J.","Staedtischer Raum","96","0.0361766376251096","0.0297028636849143","0.0426504115653049"
"Beamte","1994","16-34 J.","Laendlicher Raum","53","0.045419998362474","0.0352044573789238","0.0556355393460241"
"Beamte","1994","35-65 J.","Staedtischer Raum","199","0.0609691993799388","0.0537982999658138","0.0681400987940639"
"Beamte","1994","35-65 J.","Laendlicher Raum","81","0.0519804911593982","0.0429122250084659","0.0610487573103304"
"Beamte","1994","66 und älter","Staedtischer Raum","","","",""
"Beamte","1994","66 und älter","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","1995","16-34 J.","Staedtischer Raum","638","0.163382690553548","0.150703064500234","0.176062316606863"
"Angestellte, einfache Tätigkeiten","1995","16-34 J.","Laendlicher Raum","331","0.20167718746675","0.182357304346832","0.220997070586667"
"Angestellte, einfache Tätigkeiten","1995","35-65 J.","Staedtischer Raum","1027","0.187761934967385","0.176249096752807","0.199274773181962"
"Angestellte, einfache Tätigkeiten","1995","35-65 J.","Laendlicher Raum","472","0.17336771152438","0.158234846792542","0.188500576256218"
"Angestellte, einfache Tätigkeiten","1995","66 und älter","Staedtischer Raum","","","",""
"Angestellte, einfache Tätigkeiten","1995","66 und älter","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1995","16-34 J.","Staedtischer Raum","1044","0.346875676198458","0.330551741324681","0.363199611072235"
"Angestellte, qualifizierte Tätigkeiten","1995","16-34 J.","Laendlicher Raum","506","0.319791738942566","0.297335273135284","0.342248204749847"
"Angestellte, qualifizierte Tätigkeiten","1995","35-65 J.","Staedtischer Raum","1390","0.332123370796967","0.318238725224955","0.346008016368978"
"Angestellte, qualifizierte Tätigkeiten","1995","35-65 J.","Laendlicher Raum","826","0.306753418793659","0.288319425148236","0.325187412439082"
"Angestellte, qualifizierte Tätigkeiten","1995","66 und älter","Staedtischer Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1995","66 und älter","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1995","16-34 J.","Staedtischer Raum","111","0.0340214074667939","0.027804135148586","0.0402386797850019"
"Selbstständige/ManagerInnen","1995","16-34 J.","Laendlicher Raum","60","0.040830747881243","0.0313021691152867","0.0503593266471993"
"Selbstständige/ManagerInnen","1995","35-65 J.","Staedtischer Raum","322","0.0809709596366901","0.0729289198574164","0.0890129994159638"
"Selbstständige/ManagerInnen","1995","35-65 J.","Laendlicher Raum","195","0.0841451356382299","0.0730480561989146","0.0952422150775451"
"Selbstständige/ManagerInnen","1995","66 und älter","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","1995","66 und älter","Laendlicher Raum","","","",""
"In Ausbildung","1995","16-34 J.","Staedtischer Raum","730","0.235781154273486","0.221223097216243","0.250339211330728"
"In Ausbildung","1995","16-34 J.","Laendlicher Raum","393","0.218012492256827","0.198131986239411","0.237892998274243"
"In Ausbildung","1995","35-65 J.","Staedtischer Raum","","","",""
"In Ausbildung","1995","35-65 J.","Laendlicher Raum","","","",""
"In Ausbildung","1995","66 und älter","Staedtischer Raum","","","",""
"In Ausbildung","1995","66 und älter","Laendlicher Raum","","","",""
"In Rente oder Pension","1995","16-34 J.","Staedtischer Raum","","","",""
"In Rente oder Pension","1995","16-34 J.","Laendlicher Raum","","","",""
"In Rente oder Pension","1995","35-65 J.","Staedtischer Raum","518","0.131600695099407","0.121634582686069","0.141566807512746"
"In Rente oder Pension","1995","35-65 J.","Laendlicher Raum","344","0.167869359952613","0.152928956223785","0.182809763681441"
"In Rente oder Pension","1995","66 und älter","Staedtischer Raum","950","0.950639345317643","0.937260097320792","0.964018593314494"
"In Rente oder Pension","1995","66 und älter","Laendlicher Raum","500","0.968421309380047","0.953317944856848","0.983524673903246"
"Arbeitslose","1995","16-34 J.","Staedtischer Raum","213","0.0653674304227695","0.0568904503357106","0.0738444105098285"
"Arbeitslose","1995","16-34 J.","Laendlicher Raum","147","0.0801252832635893","0.0670534660361184","0.0931971004910603"
"Arbeitslose","1995","35-65 J.","Staedtischer Raum","363","0.0714041273357339","0.0638129001529707","0.0789953545184971"
"Arbeitslose","1995","35-65 J.","Laendlicher Raum","271","0.109232337546197","0.0967631345749404","0.121701540517454"
"Arbeitslose","1995","66 und älter","Staedtischer Raum","","","",""
"Arbeitslose","1995","66 und älter","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","1995","16-34 J.","Staedtischer Raum","431","0.116364769067813","0.105367438787078","0.127362099348548"
"Sonstige Nichterwerbspersonen","1995","16-34 J.","Laendlicher Raum","169","0.103934720222881","0.0892408233526004","0.118628617093162"
"Sonstige Nichterwerbspersonen","1995","35-65 J.","Staedtischer Raum","574","0.129825215738394","0.119916446145404","0.139733985331383"
"Sonstige Nichterwerbspersonen","1995","35-65 J.","Laendlicher Raum","195","0.102193762067739","0.0900854289028481","0.114302095232631"
"Sonstige Nichterwerbspersonen","1995","66 und älter","Staedtischer Raum","32","0.0232964719459562","0.0139798212748877","0.0326131226170247"
"Sonstige Nichterwerbspersonen","1995","66 und älter","Laendlicher Raum","","","",""
"Beamte","1995","16-34 J.","Staedtischer Raum","94","0.0366534771350943","0.0302089826250453","0.0430979716451434"
"Beamte","1995","16-34 J.","Laendlicher Raum","45","0.0319729862687116","0.023502230195421","0.0404437423420023"
"Beamte","1995","35-65 J.","Staedtischer Raum","204","0.0610849999419219","0.0540247937627587","0.0681452061210851"
"Beamte","1995","35-65 J.","Laendlicher Raum","86","0.0497531229833311","0.0410613323198897","0.0584449136467725"
"Beamte","1995","66 und älter","Staedtischer Raum","","","",""
"Beamte","1995","66 und älter","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","Staedtischer Raum","586","0.154793067399865","0.142169720271712","0.167416414528017"
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","Laendlicher Raum","283","0.201060827447561","0.181397716124138","0.220723938770984"
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","Staedtischer Raum","942","0.180881066080356","0.169392158078591","0.192369974082121"
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","Laendlicher Raum","451","0.167332280335704","0.152457317619702","0.182207243051706"
"Angestellte, einfache Tätigkeiten","1996","66 und älter","Staedtischer Raum","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","Staedtischer Raum","1018","0.353827456440411","0.337140110779285","0.370514802101537"
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","Laendlicher Raum","493","0.306389288860629","0.283772740141408","0.329005837579849"
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","Staedtischer Raum","1424","0.338593277340179","0.324468481381197","0.352718073299162"
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","Laendlicher Raum","849","0.323638288174715","0.304993836655482","0.342282739693949"
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","Staedtischer Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1996","16-34 J.","Staedtischer Raum","116","0.0369663393162414","0.0303815603272081","0.0435511183052747"
"Selbstständige/ManagerInnen","1996","16-34 J.","Laendlicher Raum","61","0.0437342705330616","0.0337012457044337","0.0537672953616896"
"Selbstständige/ManagerInnen","1996","35-65 J.","Staedtischer Raum","326","0.0857894676528012","0.0774305737752719","0.0941483615303304"
"Selbstständige/ManagerInnen","1996","35-65 J.","Laendlicher Raum","193","0.0816889624292256","0.0707743894531397","0.0926035354053115"
"Selbstständige/ManagerInnen","1996","66 und älter","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","1996","66 und älter","Laendlicher Raum","","","",""
"In Ausbildung","1996","16-34 J.","Staedtischer Raum","696","0.229743252491066","0.21506222726821","0.244424277713923"
"In Ausbildung","1996","16-34 J.","Laendlicher Raum","370","0.20888882872254","0.188945023985254","0.228832633459827"
"In Ausbildung","1996","35-65 J.","Staedtischer Raum","","","",""
"In Ausbildung","1996","35-65 J.","Laendlicher Raum","","","",""
"In Ausbildung","1996","66 und älter","Staedtischer Raum","","","",""
"In Ausbildung","1996","66 und älter","Laendlicher Raum","","","",""
"In Rente oder Pension","1996","16-34 J.","Staedtischer Raum","","","",""
"In Rente oder Pension","1996","16-34 J.","Laendlicher Raum","","","",""
"In Rente oder Pension","1996","35-65 J.","Staedtischer Raum","509","0.133231306352027","0.123088375459513","0.14337423724454"
"In Rente oder Pension","1996","35-65 J.","Laendlicher Raum","350","0.176820815045608","0.16161729885261","0.192024331238607"
"In Rente oder Pension","1996","66 und älter","Staedtischer Raum","964","0.948462568753831","0.934947351977188","0.961977785530475"
"In Rente oder Pension","1996","66 und älter","Laendlicher Raum","505","0.969399717072509","0.954582092830087","0.984217341314931"
"Arbeitslose","1996","16-34 J.","Staedtischer Raum","202","0.0623294177837243","0.0538924007268167","0.070766434840632"
"Arbeitslose","1996","16-34 J.","Laendlicher Raum","153","0.0899903659313604","0.0759508332715904","0.10402989859113"
"Arbeitslose","1996","35-65 J.","Staedtischer Raum","358","0.078203503247521","0.0701896876330837","0.0862173188619582"
"Arbeitslose","1996","35-65 J.","Laendlicher Raum","280","0.100434744930972","0.0884566297827992","0.112412860079145"
"Arbeitslose","1996","66 und älter","Staedtischer Raum","","","",""
"Arbeitslose","1996","66 und älter","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","1996","16-34 J.","Staedtischer Raum","438","0.124701884627393","0.113171819730201","0.136231949524585"
"Sonstige Nichterwerbspersonen","1996","16-34 J.","Laendlicher Raum","183","0.113942223608439","0.0983536989773745","0.129530748239503"
"Sonstige Nichterwerbspersonen","1996","35-65 J.","Staedtischer Raum","535","0.120335220763898","0.110624226529134","0.130046214998662"
"Sonstige Nichterwerbspersonen","1996","35-65 J.","Laendlicher Raum","190","0.0958973436168152","0.0841634453622085","0.107631241871422"
"Sonstige Nichterwerbspersonen","1996","66 und älter","Staedtischer Raum","32","0.0237996014160045","0.0144819627240536","0.0331172401079555"
"Sonstige Nichterwerbspersonen","1996","66 und älter","Laendlicher Raum","","","",""
"Beamte","1996","16-34 J.","Staedtischer Raum","89","0.0352006336028699","0.0287691525923006","0.0416321146134392"
"Beamte","1996","16-34 J.","Laendlicher Raum","49","0.0339572349131697","0.025071446182399","0.0428430236439404"
"Beamte","1996","35-65 J.","Staedtischer Raum","192","0.0576289468825336","0.050673259972321","0.0645846337927462"
"Beamte","1996","35-65 J.","Laendlicher Raum","83","0.0462180042232656","0.0378511864386688","0.0545848220078624"
"Beamte","1996","66 und älter","Staedtischer Raum","","","",""
"Beamte","1996","66 und älter","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","1997","16-34 J.","Staedtischer Raum","547","0.151265006798283","0.138551004750813","0.163979008845753"
"Angestellte, einfache Tätigkeiten","1997","16-34 J.","Laendlicher Raum","261","0.178022194562607","0.158941614921212","0.197102774204002"
"Angestellte, einfache Tätigkeiten","1997","35-65 J.","Staedtischer Raum","886","0.174235844619818","0.162826653317451","0.185645035922185"
"Angestellte, einfache Tätigkeiten","1997","35-65 J.","Laendlicher Raum","458","0.179744167909412","0.164334049820948","0.195154285997877"
"Angestellte, einfache Tätigkeiten","1997","66 und älter","Staedtischer Raum","","","",""
"Angestellte, einfache Tätigkeiten","1997","66 und älter","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1997","16-34 J.","Staedtischer Raum","953","0.342107771826938","0.32527382948291","0.358941714170967"
"Angestellte, qualifizierte Tätigkeiten","1997","16-34 J.","Laendlicher Raum","473","0.300884148905126","0.278007169984417","0.323761127825834"
"Angestellte, qualifizierte Tätigkeiten","1997","35-65 J.","Staedtischer Raum","1371","0.332655642895238","0.318483662600529","0.346827623189948"
"Angestellte, qualifizierte Tätigkeiten","1997","35-65 J.","Laendlicher Raum","813","0.306483672356626","0.287980937908386","0.324986406804865"
"Angestellte, qualifizierte Tätigkeiten","1997","66 und älter","Staedtischer Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1997","66 und älter","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1997","16-34 J.","Staedtischer Raum","121","0.0380723769263556","0.0312818546062569","0.0448628992464542"
"Selbstständige/ManagerInnen","1997","16-34 J.","Laendlicher Raum","53","0.0454145036979369","0.0350289622091263","0.0558000451867474"
"Selbstständige/ManagerInnen","1997","35-65 J.","Staedtischer Raum","326","0.0844093879356946","0.0760475039612438","0.0927712719101454"
"Selbstständige/ManagerInnen","1997","35-65 J.","Laendlicher Raum","192","0.0799261668649319","0.0690428886402218","0.0908094450896419"
"Selbstständige/ManagerInnen","1997","66 und älter","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","1997","66 und älter","Laendlicher Raum","","","",""
"In Ausbildung","1997","16-34 J.","Staedtischer Raum","712","0.240817575325028","0.225645529364865","0.255989621285191"
"In Ausbildung","1997","16-34 J.","Laendlicher Raum","379","0.225837554897004","0.204981192020561","0.246693917773446"
"In Ausbildung","1997","35-65 J.","Staedtischer Raum","","","",""
"In Ausbildung","1997","35-65 J.","Laendlicher Raum","","","",""
"In Ausbildung","1997","66 und älter","Staedtischer Raum","","","",""
"In Ausbildung","1997","66 und älter","Laendlicher Raum","","","",""
"In Rente oder Pension","1997","16-34 J.","Staedtischer Raum","","","",""
"In Rente oder Pension","1997","16-34 J.","Laendlicher Raum","","","",""
"In Rente oder Pension","1997","35-65 J.","Staedtischer Raum","528","0.142127928804739","0.131625032582072","0.152630825027405"
"In Rente oder Pension","1997","35-65 J.","Laendlicher Raum","337","0.169385118240731","0.15433148332903","0.184438753152432"
"In Rente oder Pension","1997","66 und älter","Staedtischer Raum","992","0.950483363863641","0.937367570683134","0.963599157044149"
"In Rente oder Pension","1997","66 und älter","Laendlicher Raum","518","0.97598965646222","0.962969307472144","0.989010005452297"
"Arbeitslose","1997","16-34 J.","Staedtischer Raum","223","0.0694836153684714","0.0604610465494568","0.0785061841874859"
"Arbeitslose","1997","16-34 J.","Laendlicher Raum","129","0.0763974713050436","0.0631477576801842","0.089647184929903"
"Arbeitslose","1997","35-65 J.","Staedtischer Raum","386","0.0822649185687196","0.074000275561506","0.0905295615759332"
"Arbeitslose","1997","35-65 J.","Laendlicher Raum","298","0.122121639245013","0.108980973030082","0.135262305459944"
"Arbeitslose","1997","66 und älter","Staedtischer Raum","","","",""
"Arbeitslose","1997","66 und älter","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","1997","16-34 J.","Staedtischer Raum","392","0.114842713020235","0.103529422662635","0.126156003377835"
"Sonstige Nichterwerbspersonen","1997","16-34 J.","Laendlicher Raum","189","0.126495464049005","0.109915083216207","0.143075844881804"
"Sonstige Nichterwerbspersonen","1997","35-65 J.","Staedtischer Raum","530","0.122625541402067","0.112759542592148","0.132491540211985"
"Sonstige Nichterwerbspersonen","1997","35-65 J.","Laendlicher Raum","184","0.0911230086019018","0.0795733145743339","0.10267270262947"
"Sonstige Nichterwerbspersonen","1997","66 und älter","Staedtischer Raum","","","",""
"Sonstige Nichterwerbspersonen","1997","66 und älter","Laendlicher Raum","","","",""
"Beamte","1997","16-34 J.","Staedtischer Raum","95","0.0406343373788966","0.0336284094815493","0.047640265276244"
"Beamte","1997","16-34 J.","Laendlicher Raum","56","0.0433505229207168","0.0331927609302053","0.0535082849112284"
"Beamte","1997","35-65 J.","Staedtischer Raum","191","0.0555248936151876","0.0486368288567961","0.062412958373579"
"Beamte","1997","35-65 J.","Laendlicher Raum","88","0.0459681554743775","0.0375636169214536","0.0543726940273014"
"Beamte","1997","66 und älter","Staedtischer Raum","","","",""
"Beamte","1997","66 und älter","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","1998","16-34 J.","Staedtischer Raum","563","0.158340272927851","0.145721370844392","0.17095917501131"
"Angestellte, einfache Tätigkeiten","1998","16-34 J.","Laendlicher Raum","262","0.163146268983961","0.145268753947054","0.181023784020867"
"Angestellte, einfache Tätigkeiten","1998","35-65 J.","Staedtischer Raum","991","0.18052056989423","0.169638660829654","0.191402478958805"
"Angestellte, einfache Tätigkeiten","1998","35-65 J.","Laendlicher Raum","532","0.185327799624535","0.170709229260215","0.199946369988854"
"Angestellte, einfache Tätigkeiten","1998","66 und älter","Staedtischer Raum","","","",""
"Angestellte, einfache Tätigkeiten","1998","66 und älter","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1998","16-34 J.","Staedtischer Raum","1007","0.332056512757048","0.315777297585061","0.348335727929036"
"Angestellte, qualifizierte Tätigkeiten","1998","16-34 J.","Laendlicher Raum","511","0.307637188474868","0.285307632677172","0.329966744272565"
"Angestellte, qualifizierte Tätigkeiten","1998","35-65 J.","Staedtischer Raum","1554","0.33438900133706","0.32104122400803","0.34773677866609"
"Angestellte, qualifizierte Tätigkeiten","1998","35-65 J.","Laendlicher Raum","865","0.292812414457437","0.275692356669319","0.309932472245555"
"Angestellte, qualifizierte Tätigkeiten","1998","66 und älter","Staedtischer Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1998","66 und älter","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1998","16-34 J.","Staedtischer Raum","124","0.0341984474228419","0.0279163488455147","0.0404805460001691"
"Selbstständige/ManagerInnen","1998","16-34 J.","Laendlicher Raum","49","0.0417385849901781","0.0320623888743643","0.0514147811059919"
"Selbstständige/ManagerInnen","1998","35-65 J.","Staedtischer Raum","402","0.0921735235898471","0.0839893047545049","0.100357742425189"
"Selbstständige/ManagerInnen","1998","35-65 J.","Laendlicher Raum","224","0.0804097668112256","0.0701793166095542","0.0906402170128971"
"Selbstständige/ManagerInnen","1998","66 und älter","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","1998","66 und älter","Laendlicher Raum","","","",""
"In Ausbildung","1998","16-34 J.","Staedtischer Raum","784","0.256643337619135","0.241545275121669","0.2717414001166"
"In Ausbildung","1998","16-34 J.","Laendlicher Raum","428","0.250206779695758","0.229250504557156","0.271163054834361"
"In Ausbildung","1998","35-65 J.","Staedtischer Raum","","","",""
"In Ausbildung","1998","35-65 J.","Laendlicher Raum","","","",""
"In Ausbildung","1998","66 und älter","Staedtischer Raum","","","",""
"In Ausbildung","1998","66 und älter","Laendlicher Raum","","","",""
"In Rente oder Pension","1998","16-34 J.","Staedtischer Raum","","","",""
"In Rente oder Pension","1998","16-34 J.","Laendlicher Raum","","","",""
"In Rente oder Pension","1998","35-65 J.","Staedtischer Raum","629","0.143126052347744","0.133217948909231","0.153034155786258"
"In Rente oder Pension","1998","35-65 J.","Laendlicher Raum","396","0.170481717847708","0.156333717662189","0.184629718033227"
"In Rente oder Pension","1998","66 und älter","Staedtischer Raum","1157","0.943238011622738","0.930338350455951","0.956137672789524"
"In Rente oder Pension","1998","66 und älter","Laendlicher Raum","598","0.972826920814459","0.960018665270969","0.985635176357949"
"Arbeitslose","1998","16-34 J.","Staedtischer Raum","201","0.0597876780310639","0.0515921599040837","0.0679831961580441"
"Arbeitslose","1998","16-34 J.","Laendlicher Raum","157","0.086838399911352","0.0732138072481145","0.100462992574589"
"Arbeitslose","1998","35-65 J.","Staedtischer Raum","383","0.0733127013530626","0.0659382632890372","0.080687139417088"
"Arbeitslose","1998","35-65 J.","Laendlicher Raum","342","0.116843390177511","0.104757904558791","0.128928875796231"
"Arbeitslose","1998","66 und älter","Staedtischer Raum","","","",""
"Arbeitslose","1998","66 und älter","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","1998","16-34 J.","Staedtischer Raum","441","0.122668487943709","0.111328672857821","0.134008303029597"
"Sonstige Nichterwerbspersonen","1998","16-34 J.","Laendlicher Raum","185","0.120230987298897","0.104495277495056","0.135966697102737"
"Sonstige Nichterwerbspersonen","1998","35-65 J.","Staedtischer Raum","579","0.115182086616006","0.106149915844466","0.124214257387545"
"Sonstige Nichterwerbspersonen","1998","35-65 J.","Laendlicher Raum","219","0.0954437340686093","0.0843893468411472","0.106498121296071"
"Sonstige Nichterwerbspersonen","1998","66 und älter","Staedtischer Raum","40","0.0254173733238661","0.0166430522525239","0.0341916943952083"
"Sonstige Nichterwerbspersonen","1998","66 und älter","Laendlicher Raum","","","",""
"Beamte","1998","16-34 J.","Staedtischer Raum","89","0.0339492410363926","0.0276892658711861","0.0402092162015991"
"Beamte","1998","16-34 J.","Laendlicher Raum","44","0.0279909894379503","0.0200103429966384","0.0359716358792622"
"Beamte","1998","35-65 J.","Staedtischer Raum","232","0.0552231206186427","0.0487606613818053","0.0616855798554801"
"Beamte","1998","35-65 J.","Laendlicher Raum","116","0.0513989188230472","0.0430915791410387","0.0597062585050557"
"Beamte","1998","66 und älter","Staedtischer Raum","","","",""
"Beamte","1998","66 und älter","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","1999","16-34 J.","Staedtischer Raum","567","0.174135623640571","0.160610451571529","0.187660795709613"
"Angestellte, einfache Tätigkeiten","1999","16-34 J.","Laendlicher Raum","287","0.178767121651938","0.159808201079967","0.19772604222391"
"Angestellte, einfache Tätigkeiten","1999","35-65 J.","Staedtischer Raum","936","0.183924663553922","0.172801194672457","0.195048132435387"
"Angestellte, einfache Tätigkeiten","1999","35-65 J.","Laendlicher Raum","479","0.177812224425708","0.163174252977687","0.19245019587373"
"Angestellte, einfache Tätigkeiten","1999","66 und älter","Staedtischer Raum","","","",""
"Angestellte, einfache Tätigkeiten","1999","66 und älter","Laendlicher Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1999","16-34 J.","Staedtischer Raum","978","0.332488513622848","0.315686462010304","0.349290565235391"
"Angestellte, qualifizierte Tätigkeiten","1999","16-34 J.","Laendlicher Raum","493","0.317628265019558","0.294592284369499","0.340664245669618"
"Angestellte, qualifizierte Tätigkeiten","1999","35-65 J.","Staedtischer Raum","1588","0.345740904349731","0.332085473762473","0.35939633493699"
"Angestellte, qualifizierte Tätigkeiten","1999","35-65 J.","Laendlicher Raum","914","0.321083213319839","0.303208805834538","0.33895762080514"
"Angestellte, qualifizierte Tätigkeiten","1999","66 und älter","Staedtischer Raum","","","",""
"Angestellte, qualifizierte Tätigkeiten","1999","66 und älter","Laendlicher Raum","","","",""
"Selbstständige/ManagerInnen","1999","16-34 J.","Staedtischer Raum","107","0.0350283136074789","0.0284712179473645","0.0415854092675933"
"Selbstständige/ManagerInnen","1999","16-34 J.","Laendlicher Raum","62","0.0523908985397014","0.0413658844193297","0.0634159126600731"
"Selbstständige/ManagerInnen","1999","35-65 J.","Staedtischer Raum","413","0.0969070487425021","0.0884133071785346","0.10540079030647"
"Selbstständige/ManagerInnen","1999","35-65 J.","Laendlicher Raum","229","0.0858720945384989","0.0751459389589738","0.0965982501180241"
"Selbstständige/ManagerInnen","1999","66 und älter","Staedtischer Raum","","","",""
"Selbstständige/ManagerInnen","1999","66 und älter","Laendlicher Raum","","","",""
"In Ausbildung","1999","16-34 J.","Staedtischer Raum","729","0.254907321199458","0.239364103775897","0.270450538623018"
"In Ausbildung","1999","16-34 J.","Laendlicher Raum","397","0.246052448136779","0.224740603959217","0.267364292314341"
"In Ausbildung","1999","35-65 J.","Staedtischer Raum","","","",""
"In Ausbildung","1999","35-65 J.","Laendlicher Raum","32","0.01322592444967","0.00885235059231549","0.0175994983070244"
"In Ausbildung","1999","66 und älter","Staedtischer Raum","","","",""
"In Ausbildung","1999","66 und älter","Laendlicher Raum","","","",""
"In Rente oder Pension","1999","16-34 J.","Staedtischer Raum","","","",""
"In Rente oder Pension","1999","16-34 J.","Laendlicher Raum","","","",""
"In Rente oder Pension","1999","35-65 J.","Staedtischer Raum","612","0.142812773896423","0.132767159462208","0.152858388330637"
"In Rente oder Pension","1999","35-65 J.","Laendlicher Raum","393","0.163995278361004","0.149819901364657","0.178170655357352"
"In Rente oder Pension","1999","66 und älter","Staedtischer Raum","1117","0.951331654700472","0.939064930046305","0.963598379354638"
"In Rente oder Pension","1999","66 und älter","Laendlicher Raum","597","0.969151258767737","0.95550794035827","0.982794577177205"
"Arbeitslose","1999","16-34 J.","Staedtischer Raum","164","0.0570485910944587","0.0487765680035278","0.0653206141853896"
"Arbeitslose","1999","16-34 J.","Laendlicher Raum","116","0.0689281272858434","0.0563930659790057","0.0814631885926811"
"Arbeitslose","1999","35-65 J.","Staedtischer Raum","344","0.0664927436470461","0.0593395314496118","0.0736459558444803"
"Arbeitslose","1999","35-65 J.","Laendlicher Raum","262","0.0914985045534272","0.0804606567405393","0.102536352366315"
"Arbeitslose","1999","66 und älter","Staedtischer Raum","","","",""
"Arbeitslose","1999","66 und älter","Laendlicher Raum","","","",""
"Sonstige Nichterwerbspersonen","1999","16-34 J.","Staedtischer Raum","388","0.11382560628446","0.102498363632534","0.125152848936386"
"Sonstige Nichterwerbspersonen","1999","16-34 J.","Laendlicher Raum","166","0.105882927350653","0.0906582960889055","0.1211075586124"
"Sonstige Nichterwerbspersonen","1999","35-65 J.","Staedtischer Raum","515","0.103475050319164","0.0947301644481096","0.112219936190218"
"Sonstige Nichterwerbspersonen","1999","35-65 J.","Laendlicher Raum","209","0.100393531777022","0.0888883434604912","0.111898720093552"
"Sonstige Nichterwerbspersonen","1999","66 und älter","Staedtischer Raum","","","",""
"Sonstige Nichterwerbspersonen","1999","66 und älter","Laendlicher Raum","","","",""
"Beamte","1999","16-34 J.","Staedtischer Raum","84","0.0319630537541953","0.0256894841812593","0.0382366233271312"
"Beamte","1999","16-34 J.","Laendlicher Raum","42","0.0280873768719338","0.019912036908852","0.0362627168350156"
"Beamte","1999","35-65 J.","Staedtischer Raum","224","0.0543297743107443","0.0478218283074136","0.0608377203140749"
"Beamte","1999","35-65 J.","Laendlicher Raum","103","0.046119228574831","0.0380894670971539","0.0541489900525082"
"Beamte","1999","66 und älter","Staedtischer Raum","","","",""
"Beamte","1999","66 und älter","Laendlicher Raum","","","",""
"Angestellte, einfache Tätigkeiten","2000","16-34 J.","Staedtischer Raum","831","0.183453659195856","0.172251940205319","0.194655378186392"
