year,regtyp,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2001,Urban regions,Gar nicht,0.12438035150968905,27798,0.12050078738038372,0.1282599156389944
2001,Rural regions,Voll und ganz,0.24804177545691905,27798,0.24296475902962664,0.2531187918842115
2001,Rural regions,In mancher Beziehung,0.24804177545691905,27798,0.24296475902962664,0.2531187918842115
2001,Rural regions,Ueberwiegend,0.21671018276762402,27798,0.21186678434897593,0.2215535811862721
2001,Rural regions,Kaum,0.1671018276762402,27798,0.16271615868044081,0.1714874966720396
2001,Rural regions,Gar nicht,0.12010443864229765,27798,0.11628284603307888,0.12392603125151642
2003,Urban regions,In mancher Beziehung,0.29517241379310344,27727,0.2898035305396459,0.30054129704656096
2003,Urban regions,Ueberwiegend,0.21655172413793103,27727,0.21170341149342484,0.22140003678243722
2003,Urban regions,Voll und ganz,0.20275862068965517,27727,0.19802613608135053,0.2074911052979598
2003,Urban regions,Kaum,0.16367816091954024,27727,0.1593231753792321,0.16803314645984838
2003,Urban regions,Gar nicht,0.12183908045977011,27727,0.11798886539054208,0.12568929552899816
2003,Rural regions,Voll und ganz,0.29048843187660667,27727,0.28514464915256077,0.29583221460065257
2003,Rural regions,Ueberwiegend,0.2493573264781491,27727,0.24426481142197484,0.2544498415343233
2003,Rural regions,In mancher Beziehung,0.2185089974293059,27727,0.21364491099743751,0.2233730838611743
2003,Rural regions,Kaum,0.16452442159383032,27727,0.16016040195516915,0.1688884412324915
2003,Rural regions,Gar nicht,0.07712082262210797,27727,0.07398058233878797,0.08026106290542796
2010,Urban regions,In mancher Beziehung,0.26871552403467297,35837,0.26412587154713174,0.2733051765222142
2010,Urban regions,Ueberwiegend,0.24507486209613868,35837,0.24062146342733595,0.24952826076494142
2010,Urban regions,Voll und ganz,0.21591804570527975,35837,0.21165798833595012,0.2201781030746094
2010,Urban regions,Kaum,0.16233254531126873,35837,0.1585146073392976,0.16615048328323986
2010,Urban regions,Gar nicht,0.10795902285263988,35837,0.10474601251460951,0.11117203319067025
2010,Rural regions,Ueberwiegend,0.2713178294573643,35837,0.2667142198610752,0.27592143905365346
2010,Rural regions,In mancher Beziehung,0.2596899224806202,35837,0.25515024889554655,0.2642295960656938
2010,Rural regions,Voll und ganz,0.25193798449612403,35837,0.24744323104161597,0.2564327379506321
2010,Rural regions,Kaum,0.12790697674418605,35837,0.12444902625283656,0.13136492723553553
2010,Rural regions,Gar nicht,0.08914728682170543,35837,0.08619697179540844,0.09209760184800242
2012,Urban regions,Voll und ganz,0.40953757225433524,40229,0.4047321731574146,0.41434297135125586
2012,Urban regions,Ueberwiegend,0.25057803468208095,40229,0.2463433491892547,0.2548127201749072
2012,Urban regions,In mancher Beziehung,0.2161849710982659,40229,0.21216237900599919,0.2202075631905326
2012,Urban regions,Kaum,0.07427745664739885,40229,0.07171500673563831,0.07683990655915938
2012,Urban regions,Gar nicht,0.04942196531791908,40229,0.04730389513776274,0.05154003549807542
2012,Rural regions,Voll und ganz,0.5188916876574308,40229,0.5140091428241312,0.5237742324907303
2012,Rural regions,Ueberwiegend,0.23005877413937867,40229,0.22594600207897017,0.23417154619978717
2012,Rural regions,In mancher Beziehung,0.1570109151973132,40229,0.15345572900149626,0.16056610139313013
2012,Rural regions,Kaum,0.05793450881612091,40229,0.05565156267857841,0.06021745495366341
2012,Rural regions,Gar nicht,0.03610411418975651,40229,0.03428114275653015,0.037927085622982866
2013,Urban regions,In mancher Beziehung,0.2975338106603023,44486,0.2932854119551232,0.30178220936548145
2013,Urban regions,Ueberwiegend,0.27552373375762396,44486,0.2713719379934635,0.2796755295217844
2013,Urban regions,Voll und ganz,0.20949350304958897,44486,0.20571184379870572,0.21327516230047222
2013,Urban regions,Kaum,0.11614956245027844,44486,0.11317212550977308,0.11912699939078379
2013,Urban regions,Gar nicht,0.10129939008220631,44486,0.09849553653145923,0.1041032436329534
2013,Rural regions,Ueberwiegend,0.2922794117647059,44486,0.2880529745688503,0.2965058489605615
2013,Rural regions,Voll und ganz,0.25919117647058826,44486,0.25511917831794845,0.26326317462322807
2013,Rural regions,In mancher Beziehung,0.2509191176470588,44486,0.24689031841979525,0.2549479168743224
2013,Rural regions,Kaum,0.11213235294117647,44486,0.1092002178482158,0.11506448803413714
2013,Rural regions,Gar nicht,0.08547794117647059,44486,0.08287976550478877,0.0880761168481524
2014,Urban regions,In mancher Beziehung,0.28459778879146014,38694,0.2801018006454891,0.28909377693743116
2014,Urban regions,Voll und ganz,0.276591688905833,38694,0.27213465879837956,0.2810487190132865
2014,Urban regions,Ueberwiegend,0.2764010674799848,38694,0.2719449865020286,0.28085714845794096
2014,Urban regions,Kaum,0.10274494853221502,38694,0.09971962062758302,0.10577027643684703
2014,Urban regions,Gar nicht,0.059664506290507055,38694,0.05730438839487639,0.06202462418613772
2014,Rural regions,Voll und ganz,0.33618581907090467,38694,0.33147878636710176,0.3408928517747076
2014,Rural regions,Ueberwiegend,0.2701711491442543,38694,0.265746648563616,0.27459564972489253
2014,Rural regions,In mancher Beziehung,0.2610024449877751,38694,0.2566264376021981,0.26537845237335206
2014,Rural regions,Kaum,0.08190709046454768,38694,0.07917472791673877,0.08463945301235659
2014,Rural regions,Gar nicht,0.050733496332518335,38694,0.04854686416652756,0.05292012849850911
2016,Urban regions,Voll und ganz,0.29343549389107476,41132,0.2890350307385254,0.29783595704362414
2016,Urban regions,In mancher Beziehung,0.28846552081176224,41132,0.2840871646359517,0.2928438769875728
2016,Urban regions,Ueberwiegend,0.28038931455787947,41132,0.2760482555520254,0.28473037356373354
2016,Urban regions,Kaum,0.09380824187202319,41132,0.0909905291679976,0.09662595457604878
2016,Urban regions,Gar nicht,0.043901428867260305,41132,0.04192146702731469,0.04588139070720592
2016,Rural regions,Voll und ganz,0.35990190067443284,41132,0.35526335863805336,0.3645404427108123
2016,Rural regions,Ueberwiegend,0.3077866339668915,41132,0.3033258516931579,0.3122474162406251
2016,Rural regions,In mancher Beziehung,0.22133660331085223,41132,0.21732454110341898,0.22534866551828547
2016,Rural regions,Kaum,0.06866952789699571,41132,0.06622553412414069,0.07111352166985073
2016,Rural regions,Gar nicht,0.04230533415082771,41132,0.04036007594105287,0.04425059236060255
2018,Urban regions,Voll und ganz,0.311727078891258,43121,0.3073550878227402,0.3160990699597758
2018,Urban regions,Ueberwiegend,0.28827292110874203,43121,0.2839975843511487,0.29254825786633537
2018,Urban regions,In mancher Beziehung,0.2673773987206823,43121,0.2631999208060595,0.2715548766353051
2018,Urban regions,Kaum,0.0814498933901919,43121,0.07886817810816553,0.08403160867221827
2018,Urban regions,Gar nicht,0.0511727078891258,43121,0.049092894148700585,0.05325252162955101
2018,Rural regions,Voll und ganz,0.3655629139072848,43121,0.3610173579802201,0.3701084698343495
2018,Rural regions,Ueberwiegend,0.29602649006622517,43121,0.2917177022703933,0.30033527786205705
2018,Rural regions,In mancher Beziehung,0.2324503311258278,43121,0.22846348027983804,0.23643718197181757
2018,Rural regions,Kaum,0.07152317880794702,43121,0.06909085944722111,0.07395549816867293
2018,Rural regions,Gar nicht,0.03443708609271523,43121,0.03271595026163479,0.03615822192379567
