year,quintil_oecd,sampreg,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2003,1st Quintile,West,In mancher Beziehung,0.287215411558669,27727,0.2818895772560917,0.29254124586124625
2003,1st Quintile,West,Kaum,0.20665499124343256,27727,0.20188894088786136,0.21142104159900377
2003,1st Quintile,West,Ueberwiegend,0.18914185639229422,27727,0.18453217514974285,0.1937515376348456
2003,1st Quintile,West,Voll und ganz,0.18038528896672504,27727,0.17585933574680182,0.18491124218664826
2003,1st Quintile,West,Gar nicht,0.13660245183887915,27727,0.13256005186070602,0.14064485181705227
2003,1st Quintile,East,Ueberwiegend,0.38461538461538464,27727,0.3788888581324041,0.3903419110983652
2003,1st Quintile,East,In mancher Beziehung,0.3076923076923077,27727,0.3022596476620601,0.3131249677225553
2003,1st Quintile,East,Voll und ganz,0.23076923076923078,27727,0.22580991335952524,0.23572854817893632
2003,1st Quintile,East,Kaum,0.07692307692307693,27727,0.07378652919219775,0.08005962465395611
2003,2nd Quintile,West,In mancher Beziehung,0.26282051282051283,27727,0.2576394258756735,0.26800159976535215
2003,2nd Quintile,West,Ueberwiegend,0.22435897435897437,27727,0.21944868891581584,0.2292692598021329
2003,2nd Quintile,West,Voll und ganz,0.20673076923076922,27727,0.20196407279434608,0.21149746566719235
2003,2nd Quintile,West,Kaum,0.1875,27727,0.1829057253834023,0.1920942746165977
2003,2nd Quintile,West,Gar nicht,0.11858974358974358,27727,0.11478419523102014,0.12239529194846703
2003,2nd Quintile,East,Ueberwiegend,0.36363636363636365,27727,0.3579740886009471,0.3692986386717802
2003,2nd Quintile,East,In mancher Beziehung,0.2727272727272727,27727,0.2674850246890437,0.2779695207655017
2003,2nd Quintile,East,Voll und ganz,0.2727272727272727,27727,0.2674850246890437,0.2779695207655017
2003,2nd Quintile,East,Kaum,0.09090909090909091,27727,0.08752523435096603,0.0942929474672158
2003,3rd Quintile,West,In mancher Beziehung,0.28523489932885904,27727,0.2799200907095996,0.29054970794811846
2003,3rd Quintile,West,Ueberwiegend,0.2231543624161074,27727,0.21825347544633575,0.22805524938587904
2003,3rd Quintile,West,Voll und ganz,0.19463087248322147,27727,0.1899706356970735,0.19929110926936944
2003,3rd Quintile,West,Kaum,0.17785234899328858,27727,0.17335134557199539,0.18235335241458178
2003,3rd Quintile,West,Gar nicht,0.11912751677852348,27727,0.1153145133439178,0.12294052021312916
2003,3rd Quintile,East,Voll und ganz,0.75,27727,0.7449031099373213,0.7550968900626787
2003,3rd Quintile,East,Kaum,0.25,27727,0.24490310993732134,0.25509689006267866
2003,4th Quintile,West,In mancher Beziehung,0.2903981264637002,27727,0.2850548344167485,0.29574141851065194
2003,4th Quintile,West,Voll und ganz,0.26697892271662765,27727,0.2617717575951248,0.27218608783813053
2003,4th Quintile,West,Ueberwiegend,0.24355971896955503,27727,0.23850735434167944,0.24861208359743062
2003,4th Quintile,West,Kaum,0.10304449648711944,27727,0.09946598446688103,0.10662300850735786
2003,4th Quintile,West,Gar nicht,0.09601873536299765,27727,0.09255086913912919,0.09948660158686612
2003,4th Quintile,East,Voll und ganz,0.5,27727,0.4941146183005651,0.5058853816994349
2003,4th Quintile,East,Kaum,0.125,27727,0.12110718591315113,0.12889281408684886
2003,4th Quintile,East,Gar nicht,0.125,27727,0.12110718591315113,0.12889281408684886
2003,4th Quintile,East,In mancher Beziehung,0.125,27727,0.12110718591315113,0.12889281408684886
2003,4th Quintile,East,Ueberwiegend,0.125,27727,0.12110718591315113,0.12889281408684886
2003,5th Quintile,West,In mancher Beziehung,0.313915857605178,27727,0.3084532507130899,0.3193784644972661
2003,5th Quintile,West,Voll und ganz,0.255663430420712,27727,0.25052862945303483,0.26079823138838915
2003,5th Quintile,West,Ueberwiegend,0.23624595469255663,27727,0.23124602862880445,0.24124588075630882
2003,5th Quintile,West,Kaum,0.0970873786407767,27727,0.09360232971271483,0.10057242756883857
2003,5th Quintile,West,Gar nicht,0.0970873786407767,27727,0.09360232971271483,0.10057242756883857
2003,5th Quintile,East,Kaum,1.0,27727,1.0,1.0
2010,1st Quintile,West,In mancher Beziehung,0.2724252491694352,35837,0.26781576066714824,0.2770347376717222
2010,1st Quintile,West,Kaum,0.24584717607973422,35837,0.24138904800516858,0.25030530415429986
2010,1st Quintile,West,Ueberwiegend,0.19933554817275748,35837,0.19519928751791157,0.20347180882760338
2010,1st Quintile,West,Gar nicht,0.16279069767441862,35837,0.1589684215044764,0.16661297384436083
2010,1st Quintile,West,Voll und ganz,0.11960132890365449,35837,0.11624164870463277,0.12296100910267621
2010,1st Quintile,East,Voll und ganz,0.5,35837,0.49482321352287323,0.5051767864771267
2010,1st Quintile,East,Ueberwiegend,0.25,35837,0.24551677140084047,0.2544832285991595
2010,1st Quintile,East,In mancher Beziehung,0.25,35837,0.24551677140084047,0.2544832285991595
2010,2nd Quintile,West,In mancher Beziehung,0.3053691275167785,35837,0.30060064875343995,0.3101376062801171
2010,2nd Quintile,West,Kaum,0.20469798657718122,35837,0.2005205191290875,0.20887545402527494
2010,2nd Quintile,West,Ueberwiegend,0.19798657718120805,35837,0.1938608648776748,0.2021122894847413
2010,2nd Quintile,West,Voll und ganz,0.1610738255033557,35837,0.15726786210884558,0.1648797888978658
2010,2nd Quintile,West,Gar nicht,0.13087248322147652,35837,0.12738062847677772,0.1343643379661753
2010,2nd Quintile,East,In mancher Beziehung,0.42857142857142855,35837,0.42344773874381764,0.43369511839903946
2010,2nd Quintile,East,Ueberwiegend,0.42857142857142855,35837,0.42344773874381764,0.43369511839903946
2010,2nd Quintile,East,Voll und ganz,0.14285714285714285,35837,0.13923414703534265,0.14648013867894305
2010,3rd Quintile,West,In mancher Beziehung,0.28865979381443296,35837,0.28396818196189716,0.29335140566696877
2010,3rd Quintile,West,Voll und ganz,0.2611683848797251,35837,0.25662035525278476,0.26571641450666544
2010,3rd Quintile,West,Ueberwiegend,0.24742268041237114,35837,0.24295496434855435,0.25189039647618794
2010,3rd Quintile,West,Kaum,0.13058419243986255,35837,0.127095607369071,0.1340727775106541
2010,3rd Quintile,West,Gar nicht,0.07216494845360824,35837,0.06948584929197064,0.07484404761524584
2010,3rd Quintile,East,Voll und ganz,0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
2010,3rd Quintile,East,In mancher Beziehung,0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
2010,3rd Quintile,East,Kaum,0.16666666666666666,35837,0.1628081178440476,0.1705252154892857
2010,3rd Quintile,East,Ueberwiegend,0.16666666666666666,35837,0.1628081178440476,0.1705252154892857
2010,4th Quintile,West,Ueberwiegend,0.3312883435582822,35837,0.3264151599750796,0.3361615271414848
2010,4th Quintile,West,Voll und ganz,0.24233128834355827,35837,0.23789484775234096,0.24676772893477558
2010,4th Quintile,West,In mancher Beziehung,0.22392638036809817,35837,0.21961025214091587,0.22824250859528047
2010,4th Quintile,West,Kaum,0.12269938650306748,35837,0.11930246383478292,0.12609630917135206
2010,4th Quintile,West,Gar nicht,0.07975460122699386,35837,0.07694968464895562,0.08255951780503211
2010,4th Quintile,East,Voll und ganz,0.7272727272727273,35837,0.7226616416813453,0.7318838128641093
2010,4th Quintile,East,Gar nicht,0.09090909090909091,35837,0.08793264795853097,0.09388553385965086
2010,4th Quintile,East,Ueberwiegend,0.09090909090909091,35837,0.08793264795853097,0.09388553385965086
2010,4th Quintile,East,Kaum,0.09090909090909091,35837,0.08793264795853097,0.09388553385965086
2010,5th Quintile,West,Voll und ganz,0.30685920577617326,35837,0.3020842367789564,0.3116341747733901
2010,5th Quintile,West,Ueberwiegend,0.26714801444043323,35837,0.2625668660679544,0.2717291628129121
2010,5th Quintile,West,In mancher Beziehung,0.2563176895306859,35837,0.2517973270302558,0.260838052031116
2010,5th Quintile,West,Gar nicht,0.08664259927797834,35837,0.08373002935509423,0.08955516920086244
2010,5th Quintile,West,Kaum,0.08303249097472924,35837,0.0801756158653307,0.08588936608412778
2010,5th Quintile,East,Kaum,0.5,35837,0.49482321352287323,0.5051767864771267
2010,5th Quintile,East,Ueberwiegend,0.5,35837,0.49482321352287323,0.5051767864771267
2012,1st Quintile,West,Voll und ganz,0.291350531107739,40229,0.28691025381066954,0.2957908084048085
2012,1st Quintile,West,In mancher Beziehung,0.2883156297420334,40229,0.2838890910977453,0.2927421683863215
2012,1st Quintile,West,Ueberwiegend,0.251896813353566,40229,0.2476547364072401,0.2561388902998919
2012,1st Quintile,West,Kaum,0.11684370257966616,40229,0.11370458275900813,0.11998282240032418
2012,1st Quintile,West,Gar nicht,0.051593323216995446,40229,0.049431697465932525,0.053754948968058366
2012,1st Quintile,East,Voll und ganz,0.5573770491803278,40229,0.5525232929795795,0.5622308053810762
2012,1st Quintile,East,In mancher Beziehung,0.16393442622950818,40229,0.1603166499591467,0.16755220249986966
2012,1st Quintile,East,Ueberwiegend,0.14754098360655737,40229,0.14407537475400353,0.15100659245911122
2012,1st Quintile,East,Gar nicht,0.06557377049180328,40229,0.0631548363672453,0.06799270461636127
2012,1st Quintile,East,Kaum,0.06557377049180328,40229,0.0631548363672453,0.06799270461636127
2012,2nd Quintile,West,Voll und ganz,0.3443145589798087,40229,0.3396714175069815,0.34895770045263597
2012,2nd Quintile,West,Ueberwiegend,0.27417640807651433,40229,0.26981710529924163,0.27853571085378703
2012,2nd Quintile,West,In mancher Beziehung,0.2263549415515409,40229,0.22226561002476497,0.23044427307831683
2012,2nd Quintile,West,Kaum,0.09032943676939426,40229,0.08752824285254511,0.0931306306862434
2012,2nd Quintile,West,Gar nicht,0.06482465462274177,40229,0.06241861329421697,0.06723069595126657
2012,2nd Quintile,East,Voll und ganz,0.5774647887323944,40229,0.5726377513765477,0.582291826088241
2012,2nd Quintile,East,Ueberwiegend,0.19718309859154928,40229,0.19329506910667893,0.20107112807641964
2012,2nd Quintile,East,In mancher Beziehung,0.15492957746478872,40229,0.15139367666893022,0.15846547826064722
2012,2nd Quintile,East,Gar nicht,0.04225352112676056,40229,0.04028770366807229,0.04421933858544883
2012,2nd Quintile,East,Kaum,0.028169014084507043,40229,0.026552171842026868,0.029785856326987218
2012,3rd Quintile,West,Voll und ganz,0.42908653846153844,40229,0.4242498953866185,0.43392318153645837
2012,3rd Quintile,West,Ueberwiegend,0.23677884615384615,40229,0.23262468727699356,0.24093300503069873
2012,3rd Quintile,West,In mancher Beziehung,0.21033653846153846,40229,0.2063539554612962,0.21431912146178073
2012,3rd Quintile,West,Kaum,0.0733173076923077,40229,0.07077015351647634,0.07586446186813905
2012,3rd Quintile,West,Gar nicht,0.05048076923076923,40229,0.04834132328964725,0.052620215171891215
2012,3rd Quintile,East,Voll und ganz,0.8181818181818182,40229,0.8144127844856477,0.8219508518779888
2012,3rd Quintile,East,Ueberwiegend,0.10606060606060606,40229,0.10305163824093909,0.10906957388027304
2012,3rd Quintile,East,In mancher Beziehung,0.07575757575757576,40229,0.07317179060808764,0.07834336090706388
2012,4th Quintile,West,Voll und ganz,0.4897959183673469,40229,0.484910902283723,0.49468093445097083
2012,4th Quintile,West,Ueberwiegend,0.2639455782312925,40229,0.2596383427951366,0.2682528136674484
2012,4th Quintile,West,In mancher Beziehung,0.1673469387755102,40229,0.1636991693365601,0.17099470821446033
2012,4th Quintile,West,Kaum,0.050340136054421766,40229,0.04820351409774449,0.052476758011099044
2012,4th Quintile,West,Gar nicht,0.02857142857142857,40229,0.026943415577199467,0.030199441565657674
2012,4th Quintile,East,Voll und ganz,0.6911764705882353,40229,0.6866616955374734,0.6956912456389972
2012,4th Quintile,East,Ueberwiegend,0.14705882352941177,40229,0.14359790371852393,0.1505197433402996
2012,4th Quintile,East,In mancher Beziehung,0.10294117647058823,40229,0.09997162075806615,0.10591073218311031
2012,4th Quintile,East,Kaum,0.029411764705882353,40229,0.027760698434036172,0.031062830977728533
2012,4th Quintile,East,Gar nicht,0.029411764705882353,40229,0.027760698434036172,0.031062830977728533
2012,5th Quintile,West,Voll und ganz,0.5271210013908206,40229,0.5222421608279119,0.5319998419537294
2012,5th Quintile,West,Ueberwiegend,0.23504867872044508,40229,0.23090503640539228,0.23919232103549787
2012,5th Quintile,West,In mancher Beziehung,0.15855354659248957,40229,0.15498420859423204,0.1621228845907471
2012,5th Quintile,West,Kaum,0.043115438108484005,40229,0.04113056554577581,0.045100310671192204
2012,5th Quintile,West,Gar nicht,0.03616133518776078,40229,0.034336973876539736,0.03798569649898183
2012,5th Quintile,East,Voll und ganz,0.8269230769230769,40229,0.8232261693601491,0.8306199844860046
2012,5th Quintile,East,Ueberwiegend,0.09615384615384616,40229,0.09327302007217149,0.09903467223552083
2012,5th Quintile,East,In mancher Beziehung,0.057692307692307696,40229,0.05541384576224042,0.05997076962237497
2012,5th Quintile,East,Kaum,0.019230769230769232,40229,0.01788872077339551,0.020572817688142953
2014,1st Quintile,West,In mancher Beziehung,0.3223905723905724,38694,0.31773347688624887,0.3270476678948959
2014,1st Quintile,West,Ueberwiegend,0.26515151515151514,38694,0.260753262068436,0.26954976823459426
2014,1st Quintile,West,Voll und ganz,0.22138047138047137,38694,0.2172436520163632,0.22551729074457955
2014,1st Quintile,West,Kaum,0.10858585858585859,38694,0.10548586602066277,0.11168585115105441
2014,1st Quintile,West,Gar nicht,0.08249158249158249,38694,0.07975036115290186,0.08523280383026312
2014,1st Quintile,East,In mancher Beziehung,0.31666666666666665,38694,0.3120316453465409,0.32130168798679243
2014,1st Quintile,East,Voll und ganz,0.275,38694,0.27055092621913013,0.2794490737808699
2014,1st Quintile,East,Ueberwiegend,0.21666666666666667,38694,0.2125617569240965,0.22077157640923684
2014,1st Quintile,East,Kaum,0.13333333333333333,38694,0.12994622043536405,0.1367204462313026
2014,1st Quintile,East,Gar nicht,0.058333333333333334,38694,0.05599804100085401,0.06066862566581266
2014,2nd Quintile,West,Ueberwiegend,0.30089628681177977,38694,0.29632631547334026,0.30546625815021927
2014,2nd Quintile,West,In mancher Beziehung,0.2797695262483995,38694,0.2752968217334193,0.28424223076337973
2014,2nd Quintile,West,Voll und ganz,0.24839948783610755,38694,0.24409419060937204,0.25270478506284305
2014,2nd Quintile,West,Kaum,0.11459667093469911,38694,0.11142278851540076,0.11777055335399746
2014,2nd Quintile,West,Gar nicht,0.056338028169014086,38694,0.054040592782830625,0.058635463555197546
2014,2nd Quintile,East,In mancher Beziehung,0.3504273504273504,38694,0.3456734824067086,0.3551812184479922
2014,2nd Quintile,East,Voll und ganz,0.3333333333333333,38694,0.3286362528604819,0.3380304138061847
2014,2nd Quintile,East,Ueberwiegend,0.15384615384615385,38694,0.15025112610648775,0.15744118158581996
2014,2nd Quintile,East,Kaum,0.1111111111111111,38694,0.10797972412921018,0.11424249809301203
2014,2nd Quintile,East,Gar nicht,0.05128205128205128,38694,0.04908426473573929,0.05347983782836327
2014,3rd Quintile,West,Ueberwiegend,0.2894736842105263,38694,0.28495482421894747,0.2939925442021052
2014,3rd Quintile,West,In mancher Beziehung,0.27669172932330827,38694,0.2722342015059622,0.2811492571406543
2014,3rd Quintile,West,Voll und ganz,0.26917293233082706,38694,0.2647535938835751,0.273592270778079
2014,3rd Quintile,West,Kaum,0.10225563909774436,38694,0.09923670081752185,0.10527457737796687
2014,3rd Quintile,West,Gar nicht,0.062406015037593986,38694,0.059995805006280434,0.06481622506890754
2014,3rd Quintile,East,Voll und ganz,0.3595505617977528,38694,0.3547691442832578,0.3643319793122478
2014,3rd Quintile,East,In mancher Beziehung,0.3595505617977528,38694,0.3547691442832578,0.3643319793122478
2014,3rd Quintile,East,Ueberwiegend,0.1797752808988764,38694,0.17594909847448517,0.18360146332326763
2014,3rd Quintile,East,Kaum,0.056179775280898875,38694,0.0538853765368789,0.05847417402491885
2014,3rd Quintile,East,Gar nicht,0.0449438202247191,38694,0.04287946842813192,0.04700817202130628
2014,4th Quintile,West,Voll und ganz,0.3121165644171779,38694,0.30749966841003223,0.31673346042432354
2014,4th Quintile,West,Ueberwiegend,0.2791411042944785,38694,0.2746714772626746,0.28361073132628245
2014,4th Quintile,West,In mancher Beziehung,0.26380368098159507,38694,0.2594125994182022,0.2681947625449879
2014,4th Quintile,West,Kaum,0.09125766871165644,38694,0.08838828041798981,0.09412705700532308
2014,4th Quintile,West,Gar nicht,0.05368098159509203,38694,0.051435221988316855,0.0559267412018672
2014,4th Quintile,East,Voll und ganz,0.49411764705882355,38694,0.4891359856650704,0.4990993084525767
2014,4th Quintile,East,Ueberwiegend,0.21176470588235294,38694,0.2076938194586652,0.21583559230604069
2014,4th Quintile,East,In mancher Beziehung,0.2,38694,0.19601439505504145,0.20398560494495857
2014,4th Quintile,East,Kaum,0.07058823529411765,38694,0.0680360952442219,0.0731403753440134
2014,4th Quintile,East,Gar nicht,0.023529411764705882,38694,0.022019090364806766,0.025039733164604998
2014,5th Quintile,West,Voll und ganz,0.3908382066276803,38694,0.3859763842089766,0.395700029046384
2014,5th Quintile,West,Ueberwiegend,0.25925925925925924,38694,0.25489274873364975,0.26362576978486874
2014,5th Quintile,West,In mancher Beziehung,0.24853801169590642,38694,0.24423191105148215,0.2528441123403307
2014,5th Quintile,West,Kaum,0.06432748538011696,38694,0.06188296039088698,0.06677201036934692
2014,5th Quintile,West,Gar nicht,0.037037037037037035,38694,0.03515530764927633,0.03891876642479774
2014,5th Quintile,East,Voll und ganz,0.6229508196721312,38694,0.6181217870527616,0.6277798522915008
2014,5th Quintile,East,Ueberwiegend,0.22950819672131148,38694,0.22531816443446898,0.23369822900815398
2014,5th Quintile,East,In mancher Beziehung,0.08196721311475409,38694,0.07923393742704642,0.08470048880246177
2014,5th Quintile,East,Kaum,0.06557377049180328,38694,0.06310732315911201,0.06804021782449456
2016,1st Quintile,West,Ueberwiegend,0.2992125984251969,41132,0.29478723198081563,0.3036379648695781
2016,1st Quintile,West,In mancher Beziehung,0.29429133858267714,41132,0.28988713260698057,0.2986955445583737
2016,1st Quintile,West,Voll und ganz,0.22736220472440946,41132,0.2233116615265068,0.23141274792231212
2016,1st Quintile,West,Kaum,0.12303149606299213,41132,0.11985706201676727,0.126205930109217
2016,1st Quintile,West,Gar nicht,0.05610236220472441,41132,0.05387844209852721,0.0583262823109216
2016,1st Quintile,East,In mancher Beziehung,0.3533834586466165,41132,0.34876377037190975,0.3580031469213233
2016,1st Quintile,East,Voll und ganz,0.2556390977443609,41132,0.2514233795451799,0.2598548159435419
2016,1st Quintile,East,Ueberwiegend,0.24060150375939848,41132,0.23647055133901526,0.2447324561797817
2016,1st Quintile,East,Kaum,0.08270676691729323,41132,0.08004487281055545,0.08536866102403101
2016,1st Quintile,East,Gar nicht,0.06766917293233082,41132,0.06524174349602221,0.07009660236863943
2016,2nd Quintile,West,Ueberwiegend,0.30605285592497866,41132,0.3015990881112611,0.3105066237386962
2016,2nd Quintile,West,In mancher Beziehung,0.2872975277067349,41132,0.2829244596637061,0.2916705957497637
2016,2nd Quintile,West,Voll und ganz,0.2796248934356351,41132,0.2752874540170996,0.28396233285417066
2016,2nd Quintile,West,Kaum,0.08951406649616368,41132,0.08675508732653442,0.09227304566579295
2016,2nd Quintile,West,Gar nicht,0.03751065643648764,41132,0.035674365651224484,0.0393469472217508
2016,2nd Quintile,East,Voll und ganz,0.30097087378640774,41132,0.29653809531203235,0.30540365226078314
2016,2nd Quintile,East,In mancher Beziehung,0.2815533980582524,41132,0.2772068569450416,0.2858999391714632
2016,2nd Quintile,East,Ueberwiegend,0.2524271844660194,41132,0.2482290052942447,0.25662536363779415
2016,2nd Quintile,East,Kaum,0.10679611650485436,41132,0.10381128933463571,0.10978094367507302
2016,2nd Quintile,East,Gar nicht,0.05825242718446602,41132,0.055988875447525545,0.0605159789214065
2016,3rd Quintile,West,Ueberwiegend,0.30358504958047294,41132,0.2991413939929084,0.3080287051680375
2016,3rd Quintile,West,Voll und ganz,0.2906178489702517,41132,0.2862298407931607,0.29500585714734273
2016,3rd Quintile,West,In mancher Beziehung,0.2837528604118993,41132,0.2793960593266653,0.2881096614971333
2016,3rd Quintile,West,Kaum,0.08543096872616324,41132,0.08272961118831731,0.08813232626400916
2016,3rd Quintile,West,Gar nicht,0.036613272311212815,41132,0.03479823415189104,0.03842831047053459
2016,3rd Quintile,East,Voll und ganz,0.42105263157894735,41132,0.4162811429530088,0.4258241202048859
2016,3rd Quintile,East,In mancher Beziehung,0.28421052631578947,41132,0.27985160639082796,0.288569446240751
2016,3rd Quintile,East,Ueberwiegend,0.21052631578947367,41132,0.20658638872732046,0.21446624285162688
2016,3rd Quintile,East,Kaum,0.05263157894736842,41132,0.050473592020502056,0.05478956587423478
2016,3rd Quintile,East,Gar nicht,0.031578947368421054,41132,0.029888906940817018,0.033268987796025086
2016,4th Quintile,West,Voll und ganz,0.31901352426412094,41132,0.31450909315958564,0.32351795536865624
2016,4th Quintile,West,Ueberwiegend,0.28082736674622116,41132,0.27648424055604814,0.2851704929363942
2016,4th Quintile,West,In mancher Beziehung,0.2649164677804296,41132,0.2606517629068227,0.2691811726540365
2016,4th Quintile,West,Kaum,0.08750994431185362,41132,0.08477902460363243,0.0902408640200748
2016,4th Quintile,West,Gar nicht,0.0477326968973747,41132,0.04567228722245426,0.04979310657229514
2016,4th Quintile,East,Voll und ganz,0.40963855421686746,41132,0.40488601659005263,0.4143910918436823
2016,4th Quintile,East,Ueberwiegend,0.26506024096385544,41132,0.26079479619040813,0.26932568573730276
2016,4th Quintile,East,In mancher Beziehung,0.25301204819277107,41132,0.2488106527741506,0.25721344361139153
2016,4th Quintile,East,Gar nicht,0.03614457831325301,41132,0.03434075628479733,0.03794840034170869
2016,4th Quintile,East,Kaum,0.03614457831325301,41132,0.03434075628479733,0.03794840034170869
2016,5th Quintile,West,Voll und ganz,0.3978494623655914,41132,0.39311927782065065,0.4025796469105321
2016,5th Quintile,West,Ueberwiegend,0.272125723738627,41132,0.2678246276800851,0.2764268197971689
2016,5th Quintile,West,In mancher Beziehung,0.22415219189412738,41132,0.2201219981777707,0.22818238561048407
2016,5th Quintile,West,Kaum,0.06617038875103391,41132,0.06376806341608118,0.06857271408598664
2016,5th Quintile,West,Gar nicht,0.03970223325062035,41132,0.03781521289289086,0.041589253608349835
2016,5th Quintile,East,Voll und ganz,0.5375,41132,0.532681506686937,0.5423184933130629
2016,5th Quintile,East,In mancher Beziehung,0.225,41132,0.22096439856213693,0.22903560143786308
2016,5th Quintile,East,Ueberwiegend,0.1625,41132,0.15893478891389365,0.16606521108610636
2016,5th Quintile,East,Gar nicht,0.0375,41132,0.0356639599060247,0.039336040093975295
2016,5th Quintile,East,Kaum,0.0375,41132,0.0356639599060247,0.039336040093975295
2018,1st Quintile,West,In mancher Beziehung,0.31366906474820144,43121,0.30928966800388696,0.3180484614925159
2018,1st Quintile,West,Ueberwiegend,0.2949640287769784,43121,0.29065973579063836,0.29926832176331847
2018,1st Quintile,West,Voll und ganz,0.24316546762589927,43121,0.23911632495591584,0.2472146102958827
2018,1st Quintile,West,Kaum,0.0920863309352518,43121,0.08935715507369968,0.09481550679680392
2018,1st Quintile,West,Gar nicht,0.05611510791366906,43121,0.05394285155058521,0.058287364276752913
2018,1st Quintile,East,In mancher Beziehung,0.3103448275862069,43121,0.3059781621948691,0.3147114929775447
2018,1st Quintile,East,Voll und ganz,0.27586206896551724,43121,0.2716434694114891,0.2800806685195454
2018,1st Quintile,East,Ueberwiegend,0.20689655172413793,43121,0.20307312118460993,0.21071998226366592
2018,1st Quintile,East,Kaum,0.11494252873563218,43121,0.11193203471186859,0.11795302275939577
2018,1st Quintile,East,Gar nicht,0.09195402298850575,43121,0.08922660973877114,0.09468143623824035
2018,2nd Quintile,West,In mancher Beziehung,0.32470334412081986,43121,0.32028354694868727,0.32912314129295245
2018,2nd Quintile,West,Voll und ganz,0.2707659115426106,43121,0.26657177916294217,0.274960043922279
2018,2nd Quintile,West,Ueberwiegend,0.2621359223300971,43121,0.2579848231205717,0.26628702153962247
2018,2nd Quintile,West,Kaum,0.10248112189859762,43121,0.09961855667354516,0.10534368712365008
2018,2nd Quintile,West,Gar nicht,0.039913700107874865,43121,0.03806601571392541,0.041761384501824324
2018,2nd Quintile,East,Voll und ganz,0.4235294117647059,43121,0.41886558914834005,0.4281932343810717
2018,2nd Quintile,East,Ueberwiegend,0.2235294117647059,43121,0.21959715831616922,0.22746166521324257
2018,2nd Quintile,East,In mancher Beziehung,0.21176470588235294,43121,0.20790844517159615,0.21562096659310973
2018,2nd Quintile,East,Kaum,0.08235294117647059,43121,0.0797582298054221,0.08494765254751907
2018,2nd Quintile,East,Gar nicht,0.058823529411764705,43121,0.056602661499209554,0.061044397324319856
2018,3rd Quintile,West,Ueberwiegend,0.3292797006548176,43121,0.3248439730984469,0.33371542821118827
2018,3rd Quintile,West,Voll und ganz,0.2656688493919551,43121,0.2614998872376803,0.26983781154622993
2018,3rd Quintile,West,In mancher Beziehung,0.2488306828811974,43121,0.24475000282747905,0.25291136293491573
2018,3rd Quintile,West,Kaum,0.09167446211412535,43121,0.08895077882012642,0.09439814540812427
2018,3rd Quintile,West,Gar nicht,0.06454630495790459,43121,0.062226996564870296,0.06686561335093888
2018,3rd Quintile,East,Voll und ganz,0.4523809523809524,43121,0.44768305974289424,0.4570788450190105
2018,3rd Quintile,East,Ueberwiegend,0.25,43121,0.24591292793471473,0.25408707206528525
2018,3rd Quintile,East,In mancher Beziehung,0.16666666666666666,43121,0.16314907510142235,0.17018425823191097
2018,3rd Quintile,East,Gar nicht,0.07142857142857142,43121,0.06899773744123652,0.07385940541590633
2018,3rd Quintile,East,Kaum,0.05952380952380952,43121,0.05729059254433803,0.061757026503281014
2018,4th Quintile,West,Voll und ganz,0.3549618320610687,43121,0.3504454029845134,0.359478261137624
2018,4th Quintile,West,Ueberwiegend,0.31068702290076333,43121,0.3063190348305751,0.31505501097095157
2018,4th Quintile,West,In mancher Beziehung,0.23129770992366414,43121,0.2273177709459784,0.23527764890134986
2018,4th Quintile,West,Kaum,0.06641221374045801,43121,0.06406196830106806,0.06876245917984797
2018,4th Quintile,West,Gar nicht,0.0366412213740458,43121,0.0348678868877898,0.038414555860301805
2018,4th Quintile,East,Voll und ganz,0.336734693877551,43121,0.33227403274505946,0.34119535501004256
2018,4th Quintile,East,Ueberwiegend,0.2755102040816326,43121,0.27129327167071116,0.2797271364925541
2018,4th Quintile,East,In mancher Beziehung,0.2653061224489796,43121,0.2611389784706912,0.26947326642726804
2018,4th Quintile,East,Kaum,0.10204081632653061,43121,0.0991837065989467,0.10489792605411453
2018,4th Quintile,East,Gar nicht,0.02040816326530612,43121,0.019073609121539502,0.02174271740907274
2018,5th Quintile,West,Voll und ganz,0.4119496855345912,43121,0.4073040943324561,0.4165952767367263
2018,5th Quintile,West,Ueberwiegend,0.27672955974842767,43121,0.2725068639751043,0.280952255521751
2018,5th Quintile,West,In mancher Beziehung,0.2209119496855346,43121,0.21699620348390644,0.22482769588716275
2018,5th Quintile,West,Kaum,0.055031446540880505,43121,0.05287903257163147,0.05718386051012954
2018,5th Quintile,West,Gar nicht,0.03537735849056604,43121,0.033633733494174374,0.0371209834869577
2018,5th Quintile,East,Voll und ganz,0.4175824175824176,43121,0.41292762857289533,0.42223720659193986
2018,5th Quintile,East,In mancher Beziehung,0.25274725274725274,43121,0.24864531900055686,0.2568491864939486
2018,5th Quintile,East,Ueberwiegend,0.1978021978021978,43121,0.19404237004526667,0.20156202555912892
2018,5th Quintile,East,Kaum,0.06593406593406594,43121,0.06359169669993457,0.0682764351681973
2018,5th Quintile,East,Gar nicht,0.06593406593406594,43121,0.06359169669993457,0.0682764351681973
