year,quintil_oecd,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2010,2nd Quintile,Gar nicht,0.12786885245901639,35837,0.12441134177739271,0.13132636314064006
2010,3rd Quintile,In mancher Beziehung,0.2895622895622896,35837,0.28486633104353326,0.2942582480810459
2010,3rd Quintile,Voll und ganz,0.26262626262626265,35837,0.2580700586633553,0.26718246658917
2010,3rd Quintile,Ueberwiegend,0.24579124579124578,35837,0.24133345956573954,0.250249032016752
2010,3rd Quintile,Kaum,0.13131313131313133,35837,0.12781628975248477,0.13480997287377788
2010,3rd Quintile,Gar nicht,0.0707070707070707,35837,0.06805308862119704,0.07336105279294437
2010,4th Quintile,Ueberwiegend,0.32344213649851633,35837,0.31859884041300573,0.3282854325840269
2010,4th Quintile,Voll und ganz,0.258160237388724,35837,0.2536292800010766,0.26269119477637143
2010,4th Quintile,In mancher Beziehung,0.2166172106824926,35837,0.21235216447539523,0.22088225688958996
2010,4th Quintile,Kaum,0.12166172106824925,35837,0.11827719291482637,0.12504624922167212
2010,4th Quintile,Gar nicht,0.08011869436201781,35837,0.07730793881681826,0.08292944990721736
2010,5th Quintile,Voll und ganz,0.3046594982078853,35837,0.2998941309934982,0.3094248654222724
2010,5th Quintile,Ueberwiegend,0.26881720430107525,35837,0.2642270026996854,0.2734074059024651
2010,5th Quintile,In mancher Beziehung,0.25448028673835127,35837,0.24997059468801955,0.25898997878868296
2010,5th Quintile,Gar nicht,0.08602150537634409,35837,0.08311840698039524,0.08892460377229294
2010,5th Quintile,Kaum,0.08602150537634409,35837,0.08311840698039524,0.08892460377229294
2012,1st Quintile,Voll und ganz,0.3138888888888889,40229,0.30935394779318626,0.3184238299845915
2012,1st Quintile,In mancher Beziehung,0.2777777777777778,40229,0.27340083744776056,0.282154718107795
2012,1st Quintile,Ueberwiegend,0.24305555555555555,40229,0.2388640385563457,0.2472470725547654
2012,1st Quintile,Kaum,0.1125,40229,0.10941221612527631,0.1155877838747237
2012,1st Quintile,Gar nicht,0.05277777777777778,40229,0.05059284569379763,0.05496270986175793
2012,2nd Quintile,Voll und ganz,0.3606719367588933,40229,0.355979434257045,0.36536443926074164
2012,2nd Quintile,Ueberwiegend,0.26877470355731226,40229,0.2644425259602822,0.2731068811543423
2012,2nd Quintile,In mancher Beziehung,0.22134387351778656,40229,0.2172869851436818,0.22540076189189132
2012,2nd Quintile,Kaum,0.08596837944664032,40229,0.08322909940683079,0.08870765948644985
2012,2nd Quintile,Gar nicht,0.06324110671936758,40229,0.06086262347699992,0.06561958996173525
2012,3rd Quintile,Voll und ganz,0.4576837416481069,40229,0.452815237911563,0.4625522453846508
2012,3rd Quintile,Ueberwiegend,0.22717149220489977,40229,0.22307695393102084,0.2312660304787787
2012,3rd Quintile,In mancher Beziehung,0.20044543429844097,40229,0.19653334652024476,0.20435752207663718
2012,3rd Quintile,Kaum,0.06792873051224944,40229,0.06546984808839676,0.07038761293610213
2012,3rd Quintile,Gar nicht,0.0467706013363029,40229,0.04470725731626798,0.04883394535633782
2012,4th Quintile,Voll und ganz,0.5068493150684932,40229,0.5019637398388229,0.5117348902981634
2012,4th Quintile,Ueberwiegend,0.25404732254047324,40229,0.24979330376456024,0.2583013413163862
2012,4th Quintile,In mancher Beziehung,0.16189290161892902,40229,0.15829333582803742,0.16549246740982063
2012,4th Quintile,Kaum,0.048567870485678705,40229,0.04646723890515153,0.05066850206620588
2012,4th Quintile,Gar nicht,0.028642590286425903,40229,0.027012610844697343,0.030272569728154463
2012,5th Quintile,Voll und ganz,0.5473411154345007,40229,0.5424770320242838,0.5522051988447176
2012,5th Quintile,Ueberwiegend,0.22568093385214008,40229,0.22159591688762556,0.2297659508166546
2012,5th Quintile,In mancher Beziehung,0.1517509727626459,40229,0.14824495687514236,0.15525698865014945
2012,5th Quintile,Kaum,0.041504539559014265,40229,0.039555461273463204,0.04345361784456533
2012,5th Quintile,Gar nicht,0.03372243839169909,40229,0.031958445279231355,0.035486431504166825
2014,1st Quintile,In mancher Beziehung,0.32186544342507645,38694,0.3172103396018004,0.3265205472483525
2014,1st Quintile,Ueberwiegend,0.2607033639143731,38694,0.2563289795532227,0.2650777482755235
2014,1st Quintile,Voll und ganz,0.22629969418960244,38694,0.22213039918374672,0.23046898919545816
2014,1st Quintile,Kaum,0.11085626911314984,38694,0.10772802689999633,0.11398451132630336
2014,1st Quintile,Gar nicht,0.08027522935779817,38694,0.07756781968049159,0.08298263903510475
2014,2nd Quintile,Ueberwiegend,0.29064919594997024,38694,0.2861249172160331,0.29517347468390737
2014,2nd Quintile,In mancher Beziehung,0.28469326980345444,38694,0.2801968276193446,0.28918971198756427
2014,2nd Quintile,Voll und ganz,0.25431804645622397,38694,0.24997894641224055,0.2586571465002074
2014,2nd Quintile,Kaum,0.11435378201310303,38694,0.11118283007014582,0.11752473395606025
2014,2nd Quintile,Gar nicht,0.05598570577724836,38694,0.053695037921027526,0.05827637363346919
2014,3rd Quintile,Ueberwiegend,0.28259337561663145,38694,0.27810697617861696,0.28707977505464594
2014,3rd Quintile,In mancher Beziehung,0.28188865398167723,38694,0.2774056518032195,0.28637165616013494
2014,3rd Quintile,Voll und ganz,0.2748414376321353,38694,0.2703931603286069,0.27928971493566374
2014,3rd Quintile,Kaum,0.09936575052854123,38694,0.09638499165513625,0.1023465094019462
2014,3rd Quintile,Gar nicht,0.0613107822410148,38694,0.058920420654753496,0.06370114382727611
2014,4th Quintile,Voll und ganz,0.3232541396688265,38694,0.3185937834973964,0.32791449584025656
2014,4th Quintile,Ueberwiegend,0.2750179985601152,38694,0.2705688344148374,0.279467162705393
2014,4th Quintile,In mancher Beziehung,0.2598992080633549,38694,0.2555292006849642,0.26426921544174564
2014,4th Quintile,Kaum,0.08999280057595392,38694,0.08714138475172972,0.09284421640017812
2014,4th Quintile,Gar nicht,0.05183585313174946,38694,0.0496268763674517,0.05404482989604722
2014,5th Quintile,Voll und ganz,0.40386384544618215,38694,0.3989747954700732,0.4087528954222911
2014,5th Quintile,Ueberwiegend,0.2575896964121435,38694,0.2532323659666136,0.26194702685767346
2014,5th Quintile,In mancher Beziehung,0.23919043238270468,38694,0.2349398920413218,0.24344097272408757
2014,5th Quintile,Kaum,0.06439742410303588,38694,0.061951662007114744,0.06684318619895702
2014,5th Quintile,Gar nicht,0.034958601655933765,38694,0.03312846189680562,0.03678874141506191
2016,1st Quintile,In mancher Beziehung,0.30113141862489123,41132,0.2966979672341147,0.3055648700156678
2016,1st Quintile,Ueberwiegend,0.2924281984334204,41132,0.28803216445477897,0.2968242324120618
2016,1st Quintile,Voll und ganz,0.23063533507397738,41132,0.22656439041480633,0.23470627973314842
2016,1st Quintile,Kaum,0.11836379460400348,41132,0.11524188512788963,0.12148570408011733
2016,1st Quintile,Gar nicht,0.057441253263707574,41132,0.05519254909404201,0.05968995743337314
2016,2nd Quintile,Ueberwiegend,0.3017241379310345,41132,0.29728820776848897,0.30616006809358
2016,2nd Quintile,In mancher Beziehung,0.28683385579937304,41132,0.2824628969052866,0.2912048146934595
2016,2nd Quintile,Voll und ganz,0.28134796238244514,41132,0.2770023861242379,0.2856935386406524
2016,2nd Quintile,Kaum,0.09090909090909091,41132,0.08813082715764994,0.09368735466053188
2016,2nd Quintile,Gar nicht,0.03918495297805643,41132,0.037309761068201434,0.041060144887911425
2016,3rd Quintile,Voll und ganz,0.29943100995732574,41132,0.2950047185731879,0.3038573013414636
2016,3rd Quintile,Ueberwiegend,0.2972972972972973,41132,0.29288009336322735,0.3017145012313673
2016,3rd Quintile,In mancher Beziehung,0.28378378378378377,41132,0.27942683935980367,0.2881407282077639
2016,3rd Quintile,Kaum,0.08321479374110953,41132,0.08054547628438158,0.08588411119783748
2016,3rd Quintile,Gar nicht,0.03627311522048364,41132,0.03446620916742567,0.03808002127354161
2016,4th Quintile,Voll und ganz,0.3246268656716418,41132,0.32010174382827905,0.3291519875150045
2016,4th Quintile,Ueberwiegend,0.2798507462686567,41132,0.27551223579763806,0.2841892567396753
2016,4th Quintile,In mancher Beziehung,0.26417910447761195,41132,0.25991820343624694,0.26844000551897695
2016,4th Quintile,Kaum,0.08432835820895522,41132,0.08164287239519688,0.08701384402271356
2016,4th Quintile,Gar nicht,0.04701492537313433,41132,0.044969295379668026,0.04906055536660063
2016,5th Quintile,Voll und ganz,0.4065166795965865,41132,0.4017697848572229,0.41126357433595007
2016,5th Quintile,Ueberwiegend,0.26532195500387895,41132,0.2610551648624541,0.2695887451453038
2016,5th Quintile,In mancher Beziehung,0.22420480993017844,41132,0.22017427989511668,0.2282353399652402
2016,5th Quintile,Kaum,0.0643910007757952,41132,0.062018939298647685,0.0667630622529427
2016,5th Quintile,Gar nicht,0.0395655546935609,41132,0.03768165120286791,0.04144945818425389
2018,1st Quintile,In mancher Beziehung,0.3132992327365729,43121,0.3089212394484748,0.31767722602467097
2018,1st Quintile,Ueberwiegend,0.2851662404092072,43121,0.28090473305895564,0.28942774775945873
2018,1st Quintile,Voll und ganz,0.24680306905370844,43121,0.24273356759695644,0.2508725705104604
2018,1st Quintile,Kaum,0.09462915601023018,43121,0.09186643268048222,0.09739187933997814
2018,1st Quintile,Gar nicht,0.06010230179028133,43121,0.05785894936846038,0.06234565421210228
2018,2nd Quintile,In mancher Beziehung,0.31521739130434784,43121,0.310832153940785,0.31960262866791067
2018,2nd Quintile,Voll und ganz,0.283596837944664,43121,0.27934241072503896,0.28785126516428905
2018,2nd Quintile,Ueberwiegend,0.25889328063241107,43121,0.25475888127674695,0.2630276799880752
2018,2nd Quintile,Kaum,0.1007905138339921,43121,0.09794898590527588,0.10363204176270831
2018,2nd Quintile,Gar nicht,0.041501976284584984,43121,0.039619447353403614,0.04338450521576635
2018,3rd Quintile,Ueberwiegend,0.32350390286209885,43121,0.3190883603605511,0.3279194453636466
2018,3rd Quintile,Voll und ganz,0.2792714657415438,43121,0.2750368812769439,0.2835060502061437
2018,3rd Quintile,In mancher Beziehung,0.24284475281873374,43121,0.23879742399730236,0.24689208164016513
2018,3rd Quintile,Kaum,0.08933217692974849,43121,0.08664004949375333,0.09202430436574364
2018,3rd Quintile,Gar nicht,0.06504770164787511,43121,0.06272002652930032,0.0673753767664499
2018,4th Quintile,Voll und ganz,0.3536931818181818,43121,0.3491803996341105,0.35820596400225313
2018,4th Quintile,Ueberwiegend,0.30823863636363635,43121,0.30388017352097946,0.31259709920629325
2018,4th Quintile,In mancher Beziehung,0.23366477272727273,43121,0.2296706842978541,0.23765886115669138
2018,4th Quintile,Kaum,0.06889204545454546,43121,0.0665015043391414,0.07128258656994951
2018,4th Quintile,Gar nicht,0.03551136363636364,43121,0.03376456078655073,0.037258166486176546
2018,5th Quintile,Voll und ganz,0.41232575201760824,43121,0.4076795272086923,0.41697197682652415
2018,5th Quintile,Ueberwiegend,0.2714600146735143,43121,0.2672625090186557,0.27565752032837293
2018,5th Quintile,In mancher Beziehung,0.22303741746148203,43121,0.2191082496689672,0.22696658525399688
2018,5th Quintile,Kaum,0.05575935436537051,43121,0.053593586661424907,0.05792512206931611
2018,5th Quintile,Gar nicht,0.03741746148202495,43121,0.035626163613314214,0.03920875935073568
