year,bula_h,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Saxony-Anhalt,Comp. time,0.48725,163,349,0.43474,0.53977
2002,Saxony-Anhalt,Some of both,0.18644,63,349,0.14552,0.22736
2002,Saxony-Anhalt,Paid,0.13571,44,349,0.09973,0.17169
2002,Saxony-Anhalt,Not compensated,0.19060,79,349,0.14933,0.23187
2002,Thuringa,Comp. time,0.49387,171,345,0.44104,0.54671
2002,Thuringa,Some of both,0.24438,74,345,0.19897,0.28979
2002,Thuringa,Paid,0.12199,43,345,0.08741,0.15658
2002,Thuringa,Not compensated,0.13975,57,345,0.10311,0.17639
2003,Schleswig-Holstein,Comp. time,0.49760,93,181,0.42456,0.57065
2003,Schleswig-Holstein,Some of both,0.15518,36,181,0.10228,0.20807
2003,Schleswig-Holstein,Not compensated,0.20826,52,181,0.14894,0.26758
2003,Hamburg,Comp. time,0.51238,46,46,0.36634,0.65843
2003,Lower Saxony,Comp. time,0.54054,353,697,0.50352,0.57757
2003,Lower Saxony,Some of both,0.20107,149,697,0.17129,0.23084
2003,Lower Saxony,Paid,0.14360,88,697,0.11755,0.16965
2003,Lower Saxony,Not compensated,0.11479,107,697,0.09111,0.13847
2003,North Rhine-Westphalia,Comp. time,0.43404,636,1467,0.40866,0.45941
2003,North Rhine-Westphalia,Some of both,0.19974,291,1467,0.17928,0.22021
2003,North Rhine-Westphalia,Paid,0.17336,228,1467,0.15398,0.19274
2003,North Rhine-Westphalia,Not compensated,0.19286,312,1467,0.17266,0.21306
2003,Hesse,Comp. time,0.49852,261,562,0.45715,0.53990
2003,Hesse,Some of both,0.21915,122,562,0.18491,0.25338
2003,Hesse,Paid,0.09831,48,562,0.07367,0.12295
2003,Hesse,Not compensated,0.18403,131,562,0.15196,0.21609
2003,"Rhineland-Palatinate, Saarland",Comp. time,0.45266,188,419,0.40495,0.50038
2003,"Rhineland-Palatinate, Saarland",Some of both,0.17550,78,419,0.13903,0.21196
2003,"Rhineland-Palatinate, Saarland",Paid,0.20504,78,419,0.16634,0.24375
2003,"Rhineland-Palatinate, Saarland",Not compensated,0.16680,75,419,0.13106,0.20254
2003,Baden-Wuerttemberg,Comp. time,0.44763,392,943,0.41588,0.47938
2003,Baden-Wuerttemberg,Some of both,0.22524,192,943,0.19856,0.25192
2003,Baden-Wuerttemberg,Paid,0.13975,132,943,0.11761,0.16189
2003,Baden-Wuerttemberg,Not compensated,0.18738,227,943,0.16246,0.21230
2003,Bavaria,Comp. time,0.59009,586,1116,0.56122,0.61896
2003,Bavaria,Some of both,0.17231,212,1116,0.15014,0.19448
2003,Bavaria,Paid,0.07576,87,1116,0.06023,0.09130
2003,Bavaria,Not compensated,0.16184,231,1116,0.14022,0.18346
2003,Berlin,Comp. time,0.52078,131,239,0.45731,0.58425
2003,Berlin,Some of both,0.16985,46,239,0.12215,0.21756
2003,Berlin,Not compensated,0.22335,62,239,0.17044,0.27627
2003,Brandenburg,Comp. time,0.61529,177,301,0.56023,0.67034
2003,Brandenburg,Some of both,0.17958,51,301,0.13614,0.22301
2003,Brandenburg,Paid,0.10527,31,301,0.07054,0.14000
2003,Brandenburg,Not compensated,0.09987,42,301,0.06594,0.13380
2003,Mecklenburg-Western Pomerania,Comp. time,0.57026,95,159,0.49307,0.64745
2003,Mecklenburg-Western Pomerania,Some of both,0.16448,32,159,0.10667,0.22228
2003,Mecklenburg-Western Pomerania,Not compensated,0.15154,32,159,0.09563,0.20746
2003,Saxony,Comp. time,0.56178,318,589,0.52167,0.60188
2003,Saxony,Some of both,0.20584,115,589,0.17316,0.23852
2003,Saxony,Paid,0.08848,43,589,0.06553,0.11144
2003,Saxony,Not compensated,0.14390,113,589,0.11553,0.17227
2003,Saxony-Anhalt,Comp. time,0.53498,153,302,0.47863,0.59133
2003,Saxony-Anhalt,Some of both,0.21771,61,302,0.17108,0.26433
2003,Saxony-Anhalt,Paid,0.09774,31,302,0.06419,0.13129
2003,Saxony-Anhalt,Not compensated,0.14957,57,302,0.10928,0.18987
2003,Thuringa,Comp. time,0.50877,170,348,0.45617,0.56137
2003,Thuringa,Some of both,0.21599,72,348,0.17269,0.25928
2003,Thuringa,Paid,0.14130,48,348,0.10465,0.17795
2003,Thuringa,Not compensated,0.13395,58,348,0.09811,0.16978
2004,Schleswig-Holstein,Comp. time,0.34560,77,183,0.27651,0.41469
2004,Schleswig-Holstein,Some of both,0.22972,41,183,0.16860,0.29083
2004,Schleswig-Holstein,Not compensated,0.31647,65,183,0.24890,0.38404
2004,Hamburg,Comp. time,0.42142,38,38,0.26231,0.58053
2004,Lower Saxony,Comp. time,0.53664,320,629,0.49764,0.57564
2004,Lower Saxony,Some of both,0.20114,135,629,0.16979,0.23249
2004,Lower Saxony,Paid,0.12839,67,629,0.10222,0.15455
2004,Lower Saxony,Not compensated,0.13384,107,629,0.10721,0.16047
2004,North Rhine-Westphalia,Comp. time,0.44660,642,1431,0.42083,0.47237
2004,North Rhine-Westphalia,Some of both,0.18660,249,1431,0.16641,0.20679
2004,North Rhine-Westphalia,Paid,0.17233,208,1431,0.15276,0.19191
2004,North Rhine-Westphalia,Not compensated,0.19447,332,1431,0.17395,0.21498
2004,Hesse,Comp. time,0.51768,251,530,0.47509,0.56026
2004,Hesse,Some of both,0.16564,93,530,0.13396,0.19732
2004,Hesse,Paid,0.07688,42,530,0.05418,0.09959
2004,Hesse,Not compensated,0.23980,144,530,0.20342,0.27619
2004,"Rhineland-Palatinate, Saarland",Comp. time,0.48523,178,387,0.43538,0.53509
2004,"Rhineland-Palatinate, Saarland",Some of both,0.15001,61,387,0.11439,0.18564
2004,"Rhineland-Palatinate, Saarland",Paid,0.14929,61,387,0.11374,0.18484
2004,"Rhineland-Palatinate, Saarland",Not compensated,0.21546,87,387,0.17445,0.25648
2004,Baden-Wuerttemberg,Comp. time,0.47519,401,923,0.44295,0.50742
2004,Baden-Wuerttemberg,Some of both,0.20090,179,923,0.17504,0.22677
2004,Baden-Wuerttemberg,Paid,0.12910,116,923,0.10746,0.15075
2004,Baden-Wuerttemberg,Not compensated,0.19480,227,923,0.16924,0.22037
2004,Bavaria,Comp. time,0.56470,556,1084,0.53517,0.59423
2004,Bavaria,Some of both,0.15083,191,1084,0.12952,0.17215
2004,Bavaria,Paid,0.09286,85,1084,0.07558,0.11015
2004,Bavaria,Not compensated,0.19160,252,1084,0.16816,0.21504
2004,Berlin,Comp. time,0.57301,138,240,0.51030,0.63572
2004,Berlin,Some of both,0.15019,43,240,0.10490,0.19549
2004,Berlin,Not compensated,0.19725,59,240,0.14680,0.24770
2004,Brandenburg,Comp. time,0.50718,147,253,0.44545,0.56890
2004,Brandenburg,Some of both,0.21642,64,253,0.16558,0.26727
2004,Brandenburg,Not compensated,0.15814,42,253,0.11309,0.20319
2004,Mecklenburg-Western Pomerania,Comp. time,0.60359,91,127,0.51818,0.68900
2004,Mecklenburg-Western Pomerania,Some of both,0.17071,36,127,0.10501,0.23641
2004,Saxony,Comp. time,0.54304,305,570,0.50211,0.58397
2004,Saxony,Some of both,0.24658,127,570,0.21117,0.28200
2004,Saxony,Paid,0.08594,43,570,0.06291,0.10896
2004,Saxony,Not compensated,0.12444,95,570,0.09732,0.15156
2004,Saxony-Anhalt,Comp. time,0.51225,162,330,0.45823,0.56626
2004,Saxony-Anhalt,Some of both,0.21967,66,330,0.17493,0.26441
2004,Saxony-Anhalt,Paid,0.10493,36,330,0.07181,0.13805
2004,Saxony-Anhalt,Not compensated,0.16315,66,330,0.12323,0.20308
2004,Thuringa,Comp. time,0.46175,159,335,0.40828,0.51521
2004,Thuringa,Some of both,0.25442,74,335,0.20771,0.30113
2004,Thuringa,Paid,0.12269,43,335,0.08751,0.15788
2004,Thuringa,Not compensated,0.16114,59,335,0.12171,0.20057
2005,Schleswig-Holstein,Comp. time,0.57180,99,144,0.49069,0.65290
2005,Schleswig-Holstein,Not compensated,0.23778,45,144,0.16800,0.30756
2005,Hamburg,Comp. time,0.50744,40,40,0.35054,0.66435
2005,Lower Saxony,Comp. time,0.50992,277,560,0.46848,0.55136
2005,Lower Saxony,Some of both,0.23745,131,560,0.20218,0.27273
2005,Lower Saxony,Paid,0.12918,64,560,0.10137,0.15698
2005,Lower Saxony,Not compensated,0.12346,88,560,0.09619,0.15073
2005,North Rhine-Westphalia,Comp. time,0.44154,609,1329,0.41483,0.46825
2005,North Rhine-Westphalia,Some of both,0.22149,259,1329,0.19915,0.24382
2005,North Rhine-Westphalia,Paid,0.14015,173,1329,0.12148,0.15883
2005,North Rhine-Westphalia,Not compensated,0.19682,288,1329,0.17543,0.21820
2005,Hesse,Comp. time,0.49938,260,513,0.45607,0.54269
2005,Hesse,Some of both,0.19585,92,513,0.16148,0.23023
2005,Hesse,Paid,0.07440,37,513,0.05167,0.09713
2005,Hesse,Not compensated,0.23038,124,513,0.19390,0.26685
2005,"Rhineland-Palatinate, Saarland",Comp. time,0.46598,166,357,0.41416,0.51780
2005,"Rhineland-Palatinate, Saarland",Some of both,0.22242,79,357,0.17922,0.26562
2005,"Rhineland-Palatinate, Saarland",Paid,0.16026,48,357,0.12215,0.19837
2005,"Rhineland-Palatinate, Saarland",Not compensated,0.15134,64,357,0.11411,0.18857
2005,Baden-Wuerttemberg,Comp. time,0.49186,401,860,0.45843,0.52529
2005,Baden-Wuerttemberg,Some of both,0.21565,169,860,0.18814,0.24315
2005,Baden-Wuerttemberg,Paid,0.09809,91,860,0.07820,0.11798
2005,Baden-Wuerttemberg,Not compensated,0.19440,199,860,0.16794,0.22087
2005,Bavaria,Comp. time,0.57943,569,1033,0.54931,0.60955
2005,Bavaria,Some of both,0.17917,190,1033,0.15577,0.20257
2005,Bavaria,Paid,0.08297,78,1033,0.06614,0.09980
2005,Bavaria,Not compensated,0.15843,196,1033,0.13615,0.18071
2005,Berlin,Comp. time,0.50673,134,220,0.44051,0.57295
2005,Berlin,Some of both,0.12901,32,220,0.08461,0.17340
2005,Berlin,Not compensated,0.20014,54,220,0.14715,0.25313
2005,Brandenburg,Comp. time,0.53904,139,239,0.47571,0.60237
2005,Brandenburg,Some of both,0.21507,57,239,0.16287,0.26727
2005,Brandenburg,Not compensated,0.11518,43,239,0.07462,0.15574
2005,Mecklenburg-Western Pomerania,Comp. time,0.56651,83,118,0.47671,0.65631
2005,Mecklenburg-Western Pomerania,Some of both,0.18982,35,118,0.11876,0.26087
2005,Saxony,Comp. time,0.56662,284,528,0.52431,0.60893
2005,Saxony,Some of both,0.23546,127,528,0.19924,0.27169
2005,Saxony,Paid,0.07615,31,528,0.05350,0.09879
2005,Saxony,Not compensated,0.12177,86,528,0.09385,0.14969
2005,Saxony-Anhalt,Comp. time,0.49069,152,305,0.43449,0.54689
2005,Saxony-Anhalt,Some of both,0.20442,54,305,0.15909,0.24975
2005,Saxony-Anhalt,Paid,0.13396,35,305,0.09567,0.17224
2005,Saxony-Anhalt,Not compensated,0.17093,64,305,0.12862,0.21325
2005,Thuringa,Comp. time,0.51110,144,297,0.45416,0.56805
2005,Thuringa,Some of both,0.19964,61,297,0.15410,0.24518
2005,Thuringa,Paid,0.10484,35,297,0.06994,0.13974
2005,Thuringa,Not compensated,0.18441,57,297,0.14023,0.22860
2006,Schleswig-Holstein,Comp. time,0.50116,114,165,0.42464,0.57769
2006,Schleswig-Holstein,Not compensated,0.22565,51,165,0.16167,0.28963
2006,Hamburg,Comp. time,0.55476,43,43,0.40445,0.70507
2006,Lower Saxony,Comp. time,0.51164,316,608,0.47187,0.55141
2006,Lower Saxony,Some of both,0.20789,119,608,0.17560,0.24017
2006,Lower Saxony,Paid,0.13255,73,608,0.10558,0.15953
2006,Lower Saxony,Not compensated,0.14792,100,608,0.11968,0.17617
2006,North Rhine-Westphalia,Comp. time,0.46321,697,1475,0.43775,0.48866
2006,North Rhine-Westphalia,Some of both,0.20368,278,1475,0.18312,0.22424
2006,North Rhine-Westphalia,Paid,0.15248,185,1475,0.13412,0.17083
2006,North Rhine-Westphalia,Not compensated,0.18064,315,1475,0.16100,0.20028
2006,Hesse,Comp. time,0.46687,274,579,0.42619,0.50754
2006,Hesse,Some of both,0.16620,88,579,0.13585,0.19655
2006,Hesse,Paid,0.10791,58,579,0.08261,0.13320
2006,Hesse,Not compensated,0.25903,159,579,0.22331,0.29474
2006,"Rhineland-Palatinate, Saarland",Comp. time,0.43514,187,414,0.38733,0.48296
2006,"Rhineland-Palatinate, Saarland",Some of both,0.18837,82,414,0.15066,0.22608
2006,"Rhineland-Palatinate, Saarland",Paid,0.17710,64,414,0.14028,0.21391
2006,"Rhineland-Palatinate, Saarland",Not compensated,0.19939,81,414,0.16085,0.23792
2006,Baden-Wuerttemberg,Comp. time,0.47865,435,960,0.44704,0.51027
2006,Baden-Wuerttemberg,Some of both,0.19362,192,960,0.16861,0.21863
2006,Baden-Wuerttemberg,Paid,0.10920,98,960,0.08946,0.12894
2006,Baden-Wuerttemberg,Not compensated,0.21853,235,960,0.19237,0.24468
2006,Bavaria,Comp. time,0.58150,630,1137,0.55282,0.61019
2006,Bavaria,Some of both,0.14732,186,1137,0.12671,0.16793
2006,Bavaria,Paid,0.08083,89,1137,0.06498,0.09668
2006,Bavaria,Not compensated,0.19035,232,1137,0.16752,0.21317
2006,Berlin,Comp. time,0.47230,128,245,0.40966,0.53494
2006,Berlin,Some of both,0.20586,46,245,0.15513,0.25660
2006,Berlin,Not compensated,0.22403,71,245,0.17171,0.27635
2006,Brandenburg,Comp. time,0.52143,161,277,0.46249,0.58036
2006,Brandenburg,Some of both,0.21863,67,277,0.16987,0.26739
2006,Brandenburg,Not compensated,0.12958,49,277,0.08996,0.16920
2006,Mecklenburg-Western Pomerania,Comp. time,0.56453,98,167,0.48910,0.63995
2006,Mecklenburg-Western Pomerania,Some of both,0.17035,34,167,0.11316,0.22754
2006,Mecklenburg-Western Pomerania,Not compensated,0.17968,35,167,0.12127,0.23808
2006,Saxony,Comp. time,0.54730,307,568,0.50633,0.58827
2006,Saxony,Some of both,0.22168,117,568,0.18749,0.25587
2006,Saxony,Paid,0.08224,39,568,0.05963,0.10486
2006,Saxony,Not compensated,0.14878,105,568,0.11949,0.17807
2006,Saxony-Anhalt,Comp. time,0.44534,154,289,0.38794,0.50274
2006,Saxony-Anhalt,Some of both,0.21857,53,289,0.17084,0.26630
2006,Saxony-Anhalt,Not compensated,0.24877,82,289,0.19884,0.29870
2006,Thuringa,Comp. time,0.47174,163,301,0.41525,0.52823
2006,Thuringa,Some of both,0.24545,74,301,0.19675,0.29415
2006,Thuringa,Not compensated,0.16785,64,301,0.12556,0.21014
2007,Schleswig-Holstein,Comp. time,0.51727,93,135,0.43266,0.60188
2007,Schleswig-Holstein,Not compensated,0.23602,42,135,0.16412,0.30792
2007,Hamburg,Comp. time,0.50147,46,77,0.38906,0.61388
2007,Hamburg,Not compensated,0.21682,31,77,0.12417,0.30946
2007,Lower Saxony,Comp. time,0.51713,295,596,0.47698,0.55728
2007,Lower Saxony,Some of both,0.20993,125,596,0.17721,0.24265
2007,Lower Saxony,Paid,0.10534,60,596,0.08068,0.13001
2007,Lower Saxony,Not compensated,0.16760,116,596,0.13758,0.19761
2007,North Rhine-Westphalia,Comp. time,0.45082,626,1330,0.42407,0.47757
2007,North Rhine-Westphalia,Some of both,0.22426,270,1330,0.20184,0.24669
2007,North Rhine-Westphalia,Paid,0.12925,162,1330,0.11122,0.14729
2007,North Rhine-Westphalia,Not compensated,0.19566,272,1330,0.17433,0.21699
2007,Hesse,Comp. time,0.48143,233,497,0.43746,0.52540
2007,Hesse,Some of both,0.18535,96,497,0.15115,0.21954
2007,Hesse,Paid,0.09333,39,497,0.06773,0.11893
2007,Hesse,Not compensated,0.23989,129,497,0.20231,0.27747
2007,"Rhineland-Palatinate, Saarland",Comp. time,0.47521,174,365,0.42390,0.52651
2007,"Rhineland-Palatinate, Saarland",Some of both,0.19920,74,365,0.15817,0.24023
2007,"Rhineland-Palatinate, Saarland",Paid,0.16440,48,365,0.12633,0.20248
2007,"Rhineland-Palatinate, Saarland",Not compensated,0.16119,69,365,0.12342,0.19897
2007,Baden-Wuerttemberg,Comp. time,0.48352,395,877,0.45042,0.51661
2007,Baden-Wuerttemberg,Some of both,0.19182,173,877,0.16575,0.21790
2007,Baden-Wuerttemberg,Paid,0.10651,83,877,0.08608,0.12694
2007,Baden-Wuerttemberg,Not compensated,0.21815,226,877,0.19080,0.24550
2007,Bavaria,Comp. time,0.55602,569,1052,0.52598,0.58606
2007,Bavaria,Some of both,0.18606,194,1052,0.16253,0.20959
2007,Bavaria,Paid,0.07594,74,1052,0.05992,0.09195
2007,Bavaria,Not compensated,0.18199,215,1052,0.15866,0.20531
2007,Berlin,Comp. time,0.53183,127,234,0.46776,0.59590
2007,Berlin,Some of both,0.19840,44,234,0.14719,0.24960
2007,Berlin,Not compensated,0.20039,63,234,0.14899,0.25179
2007,Brandenburg,Comp. time,0.56026,153,268,0.50072,0.61980
2007,Brandenburg,Some of both,0.23349,63,268,0.18275,0.28424
2007,Brandenburg,Not compensated,0.12568,52,268,0.08592,0.16544
2007,Mecklenburg-Western Pomerania,Comp. time,0.60012,102,138,0.51808,0.68215
2007,Mecklenburg-Western Pomerania,Some of both,0.25330,36,138,0.18047,0.32613
2007,Saxony,Comp. time,0.47208,286,550,0.43032,0.51385
2007,Saxony,Some of both,0.27472,122,550,0.23738,0.31206
2007,Saxony,Paid,0.07217,35,550,0.05052,0.09381
2007,Saxony,Not compensated,0.18102,107,550,0.14881,0.21323
2007,Saxony-Anhalt,Comp. time,0.49092,160,295,0.43378,0.54807
2007,Saxony-Anhalt,Some of both,0.21457,60,295,0.16764,0.26150
2007,Saxony-Anhalt,Not compensated,0.19632,75,295,0.15092,0.24173
2007,Thuringa,Comp. time,0.51467,164,325,0.46025,0.56909
2007,Thuringa,Some of both,0.20171,64,325,0.15802,0.24541
2007,Thuringa,Paid,0.12136,38,325,0.08580,0.15692
2007,Thuringa,Not compensated,0.16226,59,325,0.12212,0.20241
2008,Schleswig-Holstein,Comp. time,0.46012,82,152,0.38062,0.53962
2008,Schleswig-Holstein,Some of both,0.23631,35,152,0.16856,0.30407
2008,Schleswig-Holstein,Not compensated,0.19304,35,152,0.13008,0.25599
2008,Hamburg,Comp. time,0.39641,38,38,0.23880,0.55403
2008,Lower Saxony,Comp. time,0.50434,274,578,0.46355,0.54514
2008,Lower Saxony,Some of both,0.19879,122,578,0.16623,0.23136
2008,Lower Saxony,Paid,0.10583,62,578,0.08073,0.13093
2008,Lower Saxony,Not compensated,0.19104,120,578,0.15896,0.22312
2008,North Rhine-Westphalia,Comp. time,0.45320,587,1299,0.42612,0.48028
2008,North Rhine-Westphalia,Some of both,0.21997,257,1299,0.19743,0.24250
2008,North Rhine-Westphalia,Paid,0.15016,177,1299,0.13072,0.16959
2008,North Rhine-Westphalia,Not compensated,0.17668,278,1299,0.15593,0.19742
2008,Hesse,Comp. time,0.46903,241,508,0.42559,0.51247
2008,Hesse,Some of both,0.19816,100,508,0.16346,0.23286
2008,Hesse,Paid,0.08986,40,508,0.06497,0.11475
2008,Hesse,Not compensated,0.24295,127,508,0.20562,0.28028
2008,"Rhineland-Palatinate, Saarland",Comp. time,0.47793,175,365,0.42661,0.52924
2008,"Rhineland-Palatinate, Saarland",Some of both,0.14090,55,365,0.10516,0.17664
2008,"Rhineland-Palatinate, Saarland",Paid,0.18282,53,365,0.14311,0.22252
2008,"Rhineland-Palatinate, Saarland",Not compensated,0.19836,82,365,0.15739,0.23932
2008,Baden-Wuerttemberg,Comp. time,0.47667,404,868,0.44342,0.50991
2008,Baden-Wuerttemberg,Some of both,0.22420,176,868,0.19644,0.25196
2008,Baden-Wuerttemberg,Paid,0.09614,85,868,0.07652,0.11576
2008,Baden-Wuerttemberg,Not compensated,0.20299,203,868,0.17622,0.22977
2008,Bavaria,Comp. time,0.55781,573,1061,0.52791,0.58771
2008,Bavaria,Some of both,0.17276,191,1061,0.15000,0.19552
2008,Bavaria,Paid,0.07814,75,1061,0.06198,0.09429
2008,Bavaria,Not compensated,0.19129,222,1061,0.16761,0.21497
2008,Berlin,Comp. time,0.48673,106,239,0.42323,0.55023
2008,Berlin,Some of both,0.24945,64,239,0.19447,0.30442
2008,Berlin,Not compensated,0.18442,69,239,0.13515,0.23369
2008,Brandenburg,Comp. time,0.54599,134,235,0.48219,0.60978
2008,Brandenburg,Some of both,0.22793,52,235,0.17418,0.28168
2008,Brandenburg,Not compensated,0.14863,49,235,0.10305,0.19421
2008,Mecklenburg-Western Pomerania,Comp. time,0.48022,80,123,0.39156,0.56887
2008,Mecklenburg-Western Pomerania,Some of both,0.27409,43,123,0.19494,0.35325
2008,Saxony,Comp. time,0.52411,294,555,0.48253,0.56570
2008,Saxony,Some of both,0.23516,125,555,0.19984,0.27047
2008,Saxony,Paid,0.08530,41,555,0.06204,0.10856
2008,Saxony,Not compensated,0.15543,95,555,0.12526,0.18560
2008,Saxony-Anhalt,Comp. time,0.48019,153,326,0.42587,0.53451
2008,Saxony-Anhalt,Some of both,0.25413,64,326,0.20680,0.30147
2008,Saxony-Anhalt,Paid,0.09201,37,326,0.06059,0.12344
2008,Saxony-Anhalt,Not compensated,0.17366,72,326,0.13248,0.21485
2008,Thuringa,Comp. time,0.55074,160,299,0.49426,0.60722
2008,Thuringa,Some of both,0.22835,51,299,0.18069,0.27601
2008,Thuringa,Paid,0.08525,31,299,0.05354,0.11695
2008,Thuringa,Not compensated,0.13566,57,299,0.09678,0.17454
2009,Schleswig-Holstein,Comp. time,0.49632,74,74,0.38162,0.61102
2009,Hamburg,Comp. time,0.42759,33,33,0.25618,0.59901
2009,Lower Saxony,Comp. time,0.47652,258,537,0.43423,0.51880
2009,Lower Saxony,Some of both,0.23312,112,537,0.19732,0.26891
2009,Lower Saxony,Paid,0.10697,61,537,0.08080,0.13314
2009,Lower Saxony,Not compensated,0.18339,106,537,0.15063,0.21616
2009,North Rhine-Westphalia,Comp. time,0.45218,497,1120,0.42302,0.48134
2009,North Rhine-Westphalia,Some of both,0.23435,244,1120,0.20953,0.25917
2009,North Rhine-Westphalia,Paid,0.14806,137,1120,0.12725,0.16887
2009,North Rhine-Westphalia,Not compensated,0.16541,242,1120,0.14364,0.18718
2009,Hesse,Comp. time,0.41644,195,456,0.37114,0.46173
2009,Hesse,Some of both,0.20917,94,456,0.17180,0.24654
2009,Hesse,Paid,0.09195,39,456,0.06540,0.11850
2009,Hesse,Not compensated,0.28244,128,456,0.24108,0.32381
2009,"Rhineland-Palatinate, Saarland",Comp. time,0.47694,163,311,0.42134,0.53254
2009,"Rhineland-Palatinate, Saarland",Some of both,0.14169,40,311,0.10287,0.18052
2009,"Rhineland-Palatinate, Saarland",Paid,0.16765,38,311,0.12606,0.20923
2009,"Rhineland-Palatinate, Saarland",Not compensated,0.21372,70,311,0.16808,0.25935
2009,Baden-Wuerttemberg,Comp. time,0.45342,340,730,0.41728,0.48956
2009,Baden-Wuerttemberg,Some of both,0.22518,144,730,0.19486,0.25550
2009,Baden-Wuerttemberg,Paid,0.11814,75,730,0.09471,0.14157
2009,Baden-Wuerttemberg,Not compensated,0.20326,171,730,0.17405,0.23247
2009,Bavaria,Comp. time,0.55434,524,974,0.52311,0.58558
2009,Bavaria,Some of both,0.17548,174,974,0.15158,0.19938
2009,Bavaria,Paid,0.08143,65,974,0.06425,0.09862
2009,Bavaria,Not compensated,0.18875,211,974,0.16416,0.21334
2009,Berlin,Comp. time,0.53953,103,205,0.47114,0.60793
2009,Berlin,Some of both,0.17148,49,205,0.11975,0.22320
2009,Berlin,Not compensated,0.22482,53,205,0.16753,0.28211
2009,Brandenburg,Comp. time,0.62444,130,218,0.56001,0.68887
2009,Brandenburg,Some of both,0.19065,47,218,0.13838,0.24291
2009,Brandenburg,Not compensated,0.11914,41,218,0.07604,0.16225
2009,Mecklenburg-Western Pomerania,Comp. time,0.55193,85,123,0.46368,0.64017
2009,Mecklenburg-Western Pomerania,Some of both,0.26968,38,123,0.19093,0.34843
2009,Saxony,Comp. time,0.50034,265,516,0.45715,0.54352
2009,Saxony,Some of both,0.30784,124,516,0.26797,0.34771
2009,Saxony,Paid,0.07492,44,516,0.05218,0.09765
2009,Saxony,Not compensated,0.11691,83,516,0.08916,0.14466
2009,Saxony-Anhalt,Comp. time,0.48841,146,263,0.42788,0.54894
2009,Saxony-Anhalt,Some of both,0.28145,61,263,0.22699,0.33590
2009,Saxony-Anhalt,Not compensated,0.17185,56,263,0.12617,0.21753
2009,Thuringa,Comp. time,0.57916,142,237,0.51617,0.64215
2009,Thuringa,Some of both,0.20089,47,237,0.14977,0.25201
2009,Thuringa,Not compensated,0.14543,48,237,0.10045,0.19041
2010,Schleswig-Holstein,Comp. time,0.49944,132,257,0.43819,0.56069
2010,Schleswig-Holstein,Some of both,0.16229,41,257,0.11712,0.20746
2010,Schleswig-Holstein,Paid,0.11915,36,257,0.07946,0.15883
2010,Schleswig-Holstein,Not compensated,0.21913,48,257,0.16845,0.26980
2010,Hamburg,Comp. time,0.34956,41,85,0.24759,0.45154
2010,Hamburg,Not compensated,0.35461,44,85,0.25231,0.45692
2010,Lower Saxony,Comp. time,0.53674,382,743,0.50086,0.57262
2010,Lower Saxony,Some of both,0.20284,163,743,0.17390,0.23177
2010,Lower Saxony,Paid,0.12394,92,743,0.10023,0.14765
2010,Lower Saxony,Not compensated,0.13649,106,743,0.11178,0.16119
2010,North Rhine-Westphalia,Comp. time,0.47191,714,1563,0.44715,0.49667
2010,North Rhine-Westphalia,Some of both,0.21335,315,1563,0.19304,0.23367
2010,North Rhine-Westphalia,Paid,0.14659,244,1563,0.12905,0.16413
2010,North Rhine-Westphalia,Not compensated,0.16815,290,1563,0.14960,0.18670
2010,Hesse,Comp. time,0.48885,319,652,0.45045,0.52725
2010,Hesse,Some of both,0.16483,114,652,0.13633,0.19333
2010,Hesse,Paid,0.10137,66,652,0.07819,0.12456
2010,Hesse,Not compensated,0.24494,153,652,0.21191,0.27798
2010,"Rhineland-Palatinate, Saarland",Comp. time,0.53244,238,451,0.48634,0.57854
2010,"Rhineland-Palatinate, Saarland",Some of both,0.16171,80,451,0.12769,0.19573
2010,"Rhineland-Palatinate, Saarland",Paid,0.13905,57,451,0.10708,0.17102
2010,"Rhineland-Palatinate, Saarland",Not compensated,0.16680,76,451,0.13235,0.20124
2010,Baden-Wuerttemberg,Comp. time,0.51853,509,1085,0.48878,0.54827
2010,Baden-Wuerttemberg,Some of both,0.17317,196,1085,0.15064,0.19569
2010,Baden-Wuerttemberg,Paid,0.09500,117,1085,0.07754,0.11246
2010,Baden-Wuerttemberg,Not compensated,0.21330,263,1085,0.18892,0.23769
2010,Bavaria,Comp. time,0.55947,796,1394,0.53339,0.58554
2010,Bavaria,Some of both,0.16592,217,1394,0.14638,0.18545
2010,Bavaria,Paid,0.07741,113,1394,0.06338,0.09144
2010,Bavaria,Not compensated,0.19721,268,1394,0.17631,0.21810
2010,Berlin,Comp. time,0.55429,150,270,0.49489,0.61369
2010,Berlin,Some of both,0.16069,52,270,0.11681,0.20458
2010,Berlin,Not compensated,0.21949,68,270,0.17002,0.26895
2010,Brandenburg,Comp. time,0.65572,167,301,0.60195,0.70948
2010,Brandenburg,Some of both,0.14764,55,301,0.10750,0.18779
2010,Brandenburg,Paid,0.07274,34,301,0.04335,0.10213
2010,Brandenburg,Not compensated,0.12390,45,301,0.08661,0.16118
2010,Mecklenburg-Western Pomerania,Comp. time,0.57663,100,143,0.49537,0.65790
2010,Mecklenburg-Western Pomerania,Some of both,0.25292,43,143,0.18143,0.32442
2010,Saxony,Comp. time,0.56265,347,637,0.52410,0.60121
2010,Saxony,Some of both,0.22645,134,637,0.19392,0.25898
