,Unnamed: 0,year,pgisced97,quintil_oecd,plb0195_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
551,551,2000,Upper Secondary Level,2nd Quintile,Comp. time,0.44197,213,3991,0.40467,0.49337
552,552,2000,Upper Secondary Level,2nd Quintile,Some of both,0.26274,126,3991,0.22282,0.29598
553,553,2000,Upper Secondary Level,2nd Quintile,Paid,0.22094,118,3991,0.18888,0.25185
554,554,2000,Upper Secondary Level,2nd Quintile,Not compensated,0.07434,52,3991,0.06301,0.0877
555,555,2000,Upper Secondary Level,3rd Quintile,Comp. time,0.51524,313,3991,0.47952,0.55514
556,556,2000,Upper Secondary Level,3rd Quintile,Some of both,0.22656,136,3991,0.2035,0.25445
557,557,2000,Upper Secondary Level,3rd Quintile,Paid,0.17648,116,3991,0.15344,0.20501
558,558,2000,Upper Secondary Level,3rd Quintile,Not compensated,0.08173,45,3991,0.0672,0.09849
559,559,2000,Upper Secondary Level,4th Quintile,Comp. time,0.48188,310,3991,0.4444,0.5223
560,560,2000,Upper Secondary Level,4th Quintile,Some of both,0.27121,169,3991,0.23861,0.31259
561,561,2000,Upper Secondary Level,4th Quintile,Paid,0.15587,102,3991,0.13665,0.17916
562,562,2000,Upper Secondary Level,4th Quintile,Not compensated,0.09105,66,3991,0.07556,0.11372
563,563,2000,Upper Secondary Level,5th Quintile,Comp. time,0.50866,210,3991,0.45792,0.57228
564,564,2000,Upper Secondary Level,5th Quintile,Some of both,0.21753,96,3991,0.18454,0.2584
565,565,2000,Upper Secondary Level,5th Quintile,Paid,0.10935,58,3991,0.09219,0.12732
566,566,2000,Upper Secondary Level,5th Quintile,Not compensated,0.16446,60,3991,0.13409,0.19843
567,567,2000,Post-secondary Non-tertiary Level,3rd Quintile,Comp. time,1.0,39,3991,0.79294,1.26044
568,568,2000,Post-secondary Non-tertiary Level,4th Quintile,Comp. time,1.0,43,3991,0.7665,1.19871
569,569,2000,Post-secondary Non-tertiary Level,5th Quintile,Comp. time,1.0,38,3991,0.75627,1.21771
570,570,2000,First Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,56,3991,0.83925,1.16906
571,571,2000,First Stage of Tertiary Education,3rd Quintile,Comp. time,0.6651,62,3991,0.53199,0.83052
572,572,2000,First Stage of Tertiary Education,3rd Quintile,Some of both,0.3349,34,3991,0.25837,0.41324
573,573,2000,First Stage of Tertiary Education,4th Quintile,Comp. time,0.7442,74,3991,0.58374,0.91342
574,574,2000,First Stage of Tertiary Education,4th Quintile,Some of both,0.2558,34,3991,0.20099,0.32679
575,575,2000,First Stage of Tertiary Education,5th Quintile,Comp. time,0.72495,64,3991,0.58259,0.84509
576,576,2000,First Stage of Tertiary Education,5th Quintile,Some of both,0.27505,32,3991,0.22133,0.34002
577,577,2000,Second Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,61,3991,0.78219,1.20909
578,578,2000,Second Stage of Tertiary Education,3rd Quintile,Comp. time,0.43853,77,3991,0.36729,0.51056
579,579,2000,Second Stage of Tertiary Education,3rd Quintile,Some of both,0.25679,31,3991,0.20166,0.32401
580,580,2000,Second Stage of Tertiary Education,3rd Quintile,Not compensated,0.30467,41,3991,0.22115,0.40918
581,581,2000,Second Stage of Tertiary Education,4th Quintile,Comp. time,0.52606,133,3991,0.44524,0.61622
582,582,2000,Second Stage of Tertiary Education,4th Quintile,Some of both,0.17759,47,3991,0.13857,0.21286
583,583,2000,Second Stage of Tertiary Education,4th Quintile,Not compensated,0.29635,84,3991,0.2447,0.35246
584,584,2000,Second Stage of Tertiary Education,5th Quintile,Comp. time,0.38478,173,3991,0.3404,0.42502
585,585,2000,Second Stage of Tertiary Education,5th Quintile,Some of both,0.17752,80,3991,0.14759,0.22037
586,586,2000,Second Stage of Tertiary Education,5th Quintile,Not compensated,0.43769,188,3991,0.39521,0.48847
587,587,2001,Lower Secondary Level,1st Quintile,Comp. time,0.49779,40,6960,0.36023,0.67194
588,588,2001,Lower Secondary Level,1st Quintile,Paid,0.50221,37,6960,0.37679,0.64415
589,589,2001,Lower Secondary Level,2nd Quintile,Comp. time,0.45782,66,6960,0.38349,0.54581
590,590,2001,Lower Secondary Level,2nd Quintile,Some of both,0.20925,31,6960,0.16407,0.26273
591,591,2001,Lower Secondary Level,2nd Quintile,Paid,0.33292,39,6960,0.25092,0.42221
592,592,2001,Lower Secondary Level,3rd Quintile,Comp. time,0.51561,49,6960,0.44131,0.62448
593,593,2001,Lower Secondary Level,3rd Quintile,Paid,0.48439,39,6960,0.39572,0.59929
594,594,2001,Lower Secondary Level,4th Quintile,Comp. time,1.0,50,6960,0.83352,1.22573
595,595,2001,Upper Secondary Level,1st Quintile,Comp. time,0.44747,190,6960,0.41206,0.48397
596,596,2001,Upper Secondary Level,1st Quintile,Some of both,0.1873,88,6960,0.15497,0.22107
597,597,2001,Upper Secondary Level,1st Quintile,Paid,0.27416,122,6960,0.24219,0.30701
598,598,2001,Upper Secondary Level,1st Quintile,Not compensated,0.09107,40,6960,0.06973,0.11566
599,599,2001,Upper Secondary Level,2nd Quintile,Comp. time,0.45437,363,6960,0.42186,0.48341
600,600,2001,Upper Secondary Level,2nd Quintile,Some of both,0.24535,201,6960,0.22577,0.26618
601,601,2001,Upper Secondary Level,2nd Quintile,Paid,0.20949,187,6960,0.19201,0.2319
602,602,2001,Upper Secondary Level,2nd Quintile,Not compensated,0.09079,71,6960,0.07691,0.10667
603,603,2001,Upper Secondary Level,3rd Quintile,Comp. time,0.47514,493,6960,0.44889,0.49767
604,604,2001,Upper Secondary Level,3rd Quintile,Some of both,0.23736,271,6960,0.21986,0.25296
605,605,2001,Upper Secondary Level,3rd Quintile,Paid,0.20588,208,6960,0.18876,0.22723
606,606,2001,Upper Secondary Level,3rd Quintile,Not compensated,0.08162,93,6960,0.07254,0.09344
607,607,2001,Upper Secondary Level,4th Quintile,Comp. time,0.49685,537,6960,0.4724,0.5226
608,608,2001,Upper Secondary Level,4th Quintile,Some of both,0.22435,236,6960,0.2049,0.24353
609,609,2001,Upper Secondary Level,4th Quintile,Paid,0.19201,192,6960,0.17735,0.20815
610,610,2001,Upper Secondary Level,4th Quintile,Not compensated,0.08679,103,6960,0.07738,0.09609
611,611,2001,Upper Secondary Level,5th Quintile,Comp. time,0.5263,394,6960,0.4956,0.55934
612,612,2001,Upper Secondary Level,5th Quintile,Some of both,0.21493,157,6960,0.19925,0.2341
613,613,2001,Upper Secondary Level,5th Quintile,Paid,0.11998,97,6960,0.10705,0.13486
614,614,2001,Upper Secondary Level,5th Quintile,Not compensated,0.13879,104,6960,0.124,0.1557
615,615,2001,Post-secondary Non-tertiary Level,2nd Quintile,Comp. time,1.0,31,6960,0.80872,1.24873
616,616,2001,Post-secondary Non-tertiary Level,3rd Quintile,Comp. time,1.0,41,6960,0.76062,1.25299
617,617,2001,Post-secondary Non-tertiary Level,4th Quintile,Comp. time,1.0,60,6960,0.81183,1.23024
618,618,2001,Post-secondary Non-tertiary Level,5th Quintile,Comp. time,0.53153,67,6960,0.45572,0.6244
619,619,2001,Post-secondary Non-tertiary Level,5th Quintile,Some of both,0.25802,31,6960,0.20617,0.32317
620,620,2001,Post-secondary Non-tertiary Level,5th Quintile,Not compensated,0.21045,32,6960,0.17365,0.2488
621,621,2001,First Stage of Tertiary Education,2nd Quintile,Comp. time,0.61416,66,6960,0.50561,0.73609
622,622,2001,First Stage of Tertiary Education,2nd Quintile,Some of both,0.38584,36,6960,0.31488,0.4707
623,623,2001,First Stage of Tertiary Education,3rd Quintile,Comp. time,0.69319,94,6960,0.61281,0.7774
624,624,2001,First Stage of Tertiary Education,3rd Quintile,Some of both,0.30681,43,6960,0.25278,0.3685
625,625,2001,First Stage of Tertiary Education,4th Quintile,Comp. time,0.70974,107,6960,0.61783,0.82113
626,626,2001,First Stage of Tertiary Education,4th Quintile,Some of both,0.29026,54,6960,0.23244,0.36665
627,627,2001,First Stage of Tertiary Education,5th Quintile,Comp. time,0.565,82,6960,0.48974,0.6538
628,628,2001,First Stage of Tertiary Education,5th Quintile,Some of both,0.22852,45,6960,0.18834,0.28035
629,629,2001,First Stage of Tertiary Education,5th Quintile,Not compensated,0.20649,35,6960,0.16813,0.24149
630,630,2001,Second Stage of Tertiary Education,2nd Quintile,Comp. time,0.54082,77,6960,0.47109,0.62553
631,631,2001,Second Stage of Tertiary Education,2nd Quintile,Some of both,0.25523,36,6960,0.20318,0.31283
632,632,2001,Second Stage of Tertiary Education,2nd Quintile,Not compensated,0.20395,33,6960,0.15161,0.2534
633,633,2001,Second Stage of Tertiary Education,3rd Quintile,Comp. time,0.52274,127,6960,0.4494,0.58571
634,634,2001,Second Stage of Tertiary Education,3rd Quintile,Some of both,0.16471,40,6960,0.12551,0.20394
635,635,2001,Second Stage of Tertiary Education,3rd Quintile,Not compensated,0.31255,76,6960,0.25808,0.36995
636,636,2001,Second Stage of Tertiary Education,4th Quintile,Comp. time,0.44918,205,6960,0.40237,0.49038
637,637,2001,Second Stage of Tertiary Education,4th Quintile,Some of both,0.22572,90,6960,0.18709,0.26846
638,638,2001,Second Stage of Tertiary Education,4th Quintile,Not compensated,0.3251,139,6960,0.28802,0.36356
639,639,2001,Second Stage of Tertiary Education,5th Quintile,Comp. time,0.32871,272,6960,0.30122,0.35177
640,640,2001,Second Stage of Tertiary Education,5th Quintile,Some of both,0.19781,158,6960,0.17445,0.22132
641,641,2001,Second Stage of Tertiary Education,5th Quintile,Paid,0.05266,42,6960,0.04488,0.06623
642,642,2001,Second Stage of Tertiary Education,5th Quintile,Not compensated,0.42082,343,6960,0.39271,0.45254
643,643,2002,Lower Secondary Level,1st Quintile,Comp. time,1.0,35,6226,0.75996,1.24469
644,644,2002,Lower Secondary Level,2nd Quintile,Comp. time,1.0,41,6226,0.76178,1.2196
645,645,2002,Lower Secondary Level,3rd Quintile,Comp. time,1.0,43,6226,0.81898,1.18239
646,646,2002,Lower Secondary Level,4th Quintile,Comp. time,1.0,52,6226,0.78372,1.22936
647,647,2002,Lower Secondary Level,5th Quintile,Comp. time,1.0,31,6226,0.6692,1.34566
648,648,2002,Upper Secondary Level,1st Quintile,Comp. time,0.41597,142,6226,0.37708,0.46011
649,649,2002,Upper Secondary Level,1st Quintile,Some of both,0.20904,84,6226,0.1825,0.23813
650,650,2002,Upper Secondary Level,1st Quintile,Paid,0.24445,71,6226,0.20102,0.29312
651,651,2002,Upper Secondary Level,1st Quintile,Not compensated,0.13055,44,6226,0.10716,0.15707
652,652,2002,Upper Secondary Level,2nd Quintile,Comp. time,0.44881,299,6226,0.41396,0.48357
653,653,2002,Upper Secondary Level,2nd Quintile,Some of both,0.25639,179,6226,0.23184,0.28263
654,654,2002,Upper Secondary Level,2nd Quintile,Paid,0.21832,147,6226,0.18963,0.24542
655,655,2002,Upper Secondary Level,2nd Quintile,Not compensated,0.07647,52,6226,0.06111,0.08994
656,656,2002,Upper Secondary Level,3rd Quintile,Comp. time,0.49287,408,6226,0.46032,0.52818
657,657,2002,Upper Secondary Level,3rd Quintile,Some of both,0.26846,238,6226,0.24074,0.28752
658,658,2002,Upper Secondary Level,3rd Quintile,Paid,0.16275,145,6226,0.14635,0.18218
659,659,2002,Upper Secondary Level,3rd Quintile,Not compensated,0.07592,69,6226,0.06312,0.08925
660,660,2002,Upper Secondary Level,4th Quintile,Comp. time,0.53268,510,6226,0.4993,0.56831
661,661,2002,Upper Secondary Level,4th Quintile,Some of both,0.24079,230,6226,0.22211,0.26701
662,662,2002,Upper Secondary Level,4th Quintile,Paid,0.13769,140,6226,0.12248,0.15381
663,663,2002,Upper Secondary Level,4th Quintile,Not compensated,0.08884,97,6226,0.07666,0.10032
664,664,2002,Upper Secondary Level,5th Quintile,Comp. time,0.57254,481,6226,0.52719,0.61906
665,665,2002,Upper Secondary Level,5th Quintile,Some of both,0.20115,172,6226,0.17298,0.22574
666,666,2002,Upper Secondary Level,5th Quintile,Paid,0.08325,86,6226,0.07022,0.09753
667,667,2002,Upper Secondary Level,5th Quintile,Not compensated,0.14307,128,6226,0.12117,0.16295
668,668,2002,Post-secondary Non-tertiary Level,2nd Quintile,Comp. time,1.0,31,6226,0.79359,1.21753
669,669,2002,Post-secondary Non-tertiary Level,3rd Quintile,Comp. time,1.0,40,6226,0.77947,1.2719
670,670,2002,Post-secondary Non-tertiary Level,4th Quintile,Comp. time,1.0,61,6226,0.79754,1.19278
671,671,2002,Post-secondary Non-tertiary Level,5th Quintile,Comp. time,0.66023,82,6226,0.57396,0.79494
672,672,2002,Post-secondary Non-tertiary Level,5th Quintile,Not compensated,0.33977,43,6226,0.25708,0.4442
673,673,2002,First Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,54,6226,0.7882,1.21888
674,674,2002,First Stage of Tertiary Education,3rd Quintile,Comp. time,0.67734,73,6226,0.57014,0.77079
675,675,2002,First Stage of Tertiary Education,3rd Quintile,Some of both,0.32266,35,6226,0.243,0.3924
676,676,2002,First Stage of Tertiary Education,4th Quintile,Comp. time,0.7515,113,6226,0.64829,0.88809
677,677,2002,First Stage of Tertiary Education,4th Quintile,Some of both,0.2485,45,6226,0.18894,0.30213
678,678,2002,First Stage of Tertiary Education,5th Quintile,Comp. time,0.59742,104,6226,0.50419,0.67615
679,679,2002,First Stage of Tertiary Education,5th Quintile,Some of both,0.21721,44,6226,0.16951,0.27721
680,680,2002,First Stage of Tertiary Education,5th Quintile,Not compensated,0.18537,41,6226,0.14096,0.23223
681,681,2002,Second Stage of Tertiary Education,2nd Quintile,Comp. time,0.46443,36,6226,0.35705,0.59625
682,682,2002,Second Stage of Tertiary Education,2nd Quintile,Not compensated,0.53557,33,6226,0.36152,0.70796
683,683,2002,Second Stage of Tertiary Education,3rd Quintile,Comp. time,0.58177,106,6226,0.50616,0.65863
684,684,2002,Second Stage of Tertiary Education,3rd Quintile,Some of both,0.16485,35,6226,0.12736,0.20225
685,685,2002,Second Stage of Tertiary Education,3rd Quintile,Not compensated,0.25338,57,6226,0.20932,0.30812
686,686,2002,Second Stage of Tertiary Education,4th Quintile,Comp. time,0.48046,181,6226,0.4181,0.55446
687,687,2002,Second Stage of Tertiary Education,4th Quintile,Some of both,0.18749,67,6226,0.15722,0.21929
688,688,2002,Second Stage of Tertiary Education,4th Quintile,Not compensated,0.33205,131,6226,0.27758,0.38244
689,689,2002,Second Stage of Tertiary Education,5th Quintile,Comp. time,0.36914,318,6226,0.33423,0.41015
690,690,2002,Second Stage of Tertiary Education,5th Quintile,Some of both,0.16206,150,6226,0.14196,0.1866
691,691,2002,Second Stage of Tertiary Education,5th Quintile,Paid,0.05,45,6226,0.03794,0.06715
692,692,2002,Second Stage of Tertiary Education,5th Quintile,Not compensated,0.4188,377,6226,0.37037,0.4577
693,693,2003,Lower Secondary Level,1st Quintile,Comp. time,1.0,44,6763,0.79313,1.2223
694,694,2003,Lower Secondary Level,2nd Quintile,Comp. time,1.0,56,6763,0.77839,1.22822
695,695,2003,Lower Secondary Level,3rd Quintile,Comp. time,1.0,46,6763,0.78208,1.18644
696,696,2003,Lower Secondary Level,4th Quintile,Comp. time,1.0,45,6763,0.74176,1.28499
697,697,2003,Lower Secondary Level,5th Quintile,Comp. time,1.0,42,6763,0.72331,1.38326
698,698,2003,Upper Secondary Level,1st Quintile,Comp. time,0.52587,153,6763,0.47151,0.58049
699,699,2003,Upper Secondary Level,1st Quintile,Some of both,0.17738,72,6763,0.15092,0.20627
700,700,2003,Upper Secondary Level,1st Quintile,Paid,0.20267,66,6763,0.16953,0.25231
701,701,2003,Upper Secondary Level,1st Quintile,Not compensated,0.09408,33,6763,0.06351,0.13836
702,702,2003,Upper Secondary Level,2nd Quintile,Comp. time,0.49015,343,6763,0.45899,0.52926
703,703,2003,Upper Secondary Level,2nd Quintile,Some of both,0.24399,171,6763,0.21926,0.26304
704,704,2003,Upper Secondary Level,2nd Quintile,Paid,0.18667,131,6763,0.16276,0.21201
705,705,2003,Upper Secondary Level,2nd Quintile,Not compensated,0.07919,54,6763,0.06622,0.09565
706,706,2003,Upper Secondary Level,3rd Quintile,Comp. time,0.53998,439,6763,0.50757,0.57988
707,707,2003,Upper Secondary Level,3rd Quintile,Some of both,0.22721,208,6763,0.20673,0.24621
708,708,2003,Upper Secondary Level,3rd Quintile,Paid,0.14809,124,6763,0.12898,0.16855
709,709,2003,Upper Secondary Level,3rd Quintile,Not compensated,0.08473,80,6763,0.06738,0.10381
710,710,2003,Upper Secondary Level,4th Quintile,Comp. time,0.54909,521,6763,0.51276,0.59313
711,711,2003,Upper Secondary Level,4th Quintile,Some of both,0.2336,230,6763,0.21456,0.2523
712,712,2003,Upper Secondary Level,4th Quintile,Paid,0.13031,130,6763,0.11507,0.14403
713,713,2003,Upper Secondary Level,4th Quintile,Not compensated,0.087,96,6763,0.07393,0.10282
714,714,2003,Upper Secondary Level,5th Quintile,Comp. time,0.54075,467,6763,0.49646,0.58299
715,715,2003,Upper Secondary Level,5th Quintile,Some of both,0.15124,144,6763,0.13037,0.1787
716,716,2003,Upper Secondary Level,5th Quintile,Paid,0.11851,96,6763,0.0981,0.14037
717,717,2003,Upper Secondary Level,5th Quintile,Not compensated,0.1895,190,6763,0.16653,0.21521
718,718,2003,Post-secondary Non-tertiary Level,2nd Quintile,Comp. time,1.0,33,6763,0.7521,1.24977
719,719,2003,Post-secondary Non-tertiary Level,3rd Quintile,Comp. time,1.0,57,6763,0.77386,1.21082
720,720,2003,Post-secondary Non-tertiary Level,4th Quintile,Comp. time,1.0,72,6763,0.80073,1.22027
721,721,2003,Post-secondary Non-tertiary Level,5th Quintile,Comp. time,0.486,93,6763,0.41721,0.55768
722,722,2003,Post-secondary Non-tertiary Level,5th Quintile,Some of both,0.19587,31,6763,0.12926,0.27018
723,723,2003,Post-secondary Non-tertiary Level,5th Quintile,Not compensated,0.31813,62,6763,0.25511,0.39614
724,724,2003,First Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,36,6763,0.71716,1.28772
725,725,2003,First Stage of Tertiary Education,3rd Quintile,Comp. time,0.66465,65,6763,0.54159,0.82509
726,726,2003,First Stage of Tertiary Education,3rd Quintile,Some of both,0.33535,33,6763,0.24783,0.43106
727,727,2003,First Stage of Tertiary Education,4th Quintile,Comp. time,0.64027,130,6763,0.56548,0.74888
728,728,2003,First Stage of Tertiary Education,4th Quintile,Some of both,0.22421,48,6763,0.17173,0.28085
729,729,2003,First Stage of Tertiary Education,4th Quintile,Not compensated,0.13553,31,6763,0.09889,0.16619
730,730,2003,First Stage of Tertiary Education,5th Quintile,Comp. time,0.56687,116,6763,0.46398,0.67143
731,731,2003,First Stage of Tertiary Education,5th Quintile,Some of both,0.19206,47,6763,0.15209,0.2375
732,732,2003,First Stage of Tertiary Education,5th Quintile,Not compensated,0.24107,58,6763,0.19651,0.30866
733,733,2003,Second Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,50,6763,0.82416,1.19606
734,734,2003,Second Stage of Tertiary Education,3rd Quintile,Comp. time,0.44904,94,6763,0.36526,0.51394
735,735,2003,Second Stage of Tertiary Education,3rd Quintile,Some of both,0.25185,44,6763,0.19019,0.33707
736,736,2003,Second Stage of Tertiary Education,3rd Quintile,Not compensated,0.29911,63,6763,0.23729,0.35452
737,737,2003,Second Stage of Tertiary Education,4th Quintile,Comp. time,0.50014,210,6763,0.4381,0.5666
738,738,2003,Second Stage of Tertiary Education,4th Quintile,Some of both,0.18359,73,6763,0.14456,0.22723
739,739,2003,Second Stage of Tertiary Education,4th Quintile,Not compensated,0.31627,130,6763,0.26831,0.37149
740,740,2003,Second Stage of Tertiary Education,5th Quintile,Comp. time,0.39515,417,6763,0.35069,0.43778
741,741,2003,Second Stage of Tertiary Education,5th Quintile,Some of both,0.12816,164,6763,0.10689,0.14943
742,742,2003,Second Stage of Tertiary Education,5th Quintile,Paid,0.05089,55,6763,0.03984,0.06211
743,743,2003,Second Stage of Tertiary Education,5th Quintile,Not compensated,0.42579,570,6763,0.38548,0.45997
744,744,2004,Lower Secondary Level,1st Quintile,Comp. time,1.0,32,6462,0.65509,1.31147
745,745,2004,Lower Secondary Level,2nd Quintile,Comp. time,1.0,43,6462,0.74053,1.27331
746,746,2004,Lower Secondary Level,3rd Quintile,Comp. time,1.0,46,6462,0.73107,1.274
747,747,2004,Lower Secondary Level,4th Quintile,Comp. time,1.0,44,6462,0.72262,1.30826
748,748,2004,Lower Secondary Level,5th Quintile,Comp. time,1.0,36,6462,0.69657,1.29719
749,749,2004,Upper Secondary Level,1st Quintile,Comp. time,0.46429,135,6462,0.3987,0.52428
750,750,2004,Upper Secondary Level,1st Quintile,Some of both,0.18593,62,6462,0.15076,0.22338
751,751,2004,Upper Secondary Level,1st Quintile,Paid,0.22119,66,6462,0.17235,0.26746
752,752,2004,Upper Secondary Level,1st Quintile,Not compensated,0.12858,41,6462,0.10108,0.16049
753,753,2004,Upper Secondary Level,2nd Quintile,Comp. time,0.48038,310,6462,0.44318,0.52465
754,754,2004,Upper Secondary Level,2nd Quintile,Some of both,0.24209,151,6462,0.20882,0.27706
755,755,2004,Upper Secondary Level,2nd Quintile,Paid,0.19091,108,6462,0.16059,0.22209
756,756,2004,Upper Secondary Level,2nd Quintile,Not compensated,0.08662,48,6462,0.06817,0.10462
757,757,2004,Upper Secondary Level,3rd Quintile,Comp. time,0.5317,410,6462,0.49727,0.5679
758,758,2004,Upper Secondary Level,3rd Quintile,Some of both,0.2223,202,6462,0.2025,0.24769
759,759,2004,Upper Secondary Level,3rd Quintile,Paid,0.1552,122,6462,0.13073,0.17571
760,760,2004,Upper Secondary Level,3rd Quintile,Not compensated,0.0908,77,6462,0.07463,0.10844
761,761,2004,Upper Secondary Level,4th Quintile,Comp. time,0.60026,494,6462,0.56194,0.64125
762,762,2004,Upper Secondary Level,4th Quintile,Some of both,0.20594,203,6462,0.18386,0.23073
763,763,2004,Upper Secondary Level,4th Quintile,Paid,0.10134,111,6462,0.08667,0.11743
764,764,2004,Upper Secondary Level,4th Quintile,Not compensated,0.09246,106,6462,0.07702,0.105
765,765,2004,Upper Secondary Level,5th Quintile,Comp. time,0.51755,460,6462,0.47302,0.5663
766,766,2004,Upper Secondary Level,5th Quintile,Some of both,0.1767,159,6462,0.14934,0.20298
767,767,2004,Upper Secondary Level,5th Quintile,Paid,0.09551,92,6462,0.08245,0.11404
768,768,2004,Upper Secondary Level,5th Quintile,Not compensated,0.21024,196,6462,0.18469,0.23579
769,769,2004,Post-secondary Non-tertiary Level,2nd Quintile,Comp. time,1.0,37,6462,0.75744,1.27177
770,770,2004,Post-secondary Non-tertiary Level,3rd Quintile,Comp. time,1.0,58,6462,0.78845,1.22048
771,771,2004,Post-secondary Non-tertiary Level,4th Quintile,Comp. time,1.0,91,6462,0.84782,1.16653
772,772,2004,Post-secondary Non-tertiary Level,5th Quintile,Comp. time,0.58919,86,6462,0.44469,0.71459
773,773,2004,Post-secondary Non-tertiary Level,5th Quintile,Not compensated,0.41081,55,6462,0.32107,0.51568
774,774,2004,First Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,43,6462,0.73823,1.25813
775,775,2004,First Stage of Tertiary Education,3rd Quintile,Comp. time,0.58202,74,6462,0.49259,0.71144
776,776,2004,First Stage of Tertiary Education,3rd Quintile,Some of both,0.41798,39,6462,0.31553,0.52587
777,777,2004,First Stage of Tertiary Education,4th Quintile,Comp. time,0.75674,118,6462,0.63577,0.87701
778,778,2004,First Stage of Tertiary Education,4th Quintile,Some of both,0.24326,45,6462,0.19244,0.29845
779,779,2004,First Stage of Tertiary Education,5th Quintile,Comp. time,0.53377,117,6462,0.4248,0.6214
780,780,2004,First Stage of Tertiary Education,5th Quintile,Some of both,0.187,48,6462,0.1439,0.2427
781,781,2004,First Stage of Tertiary Education,5th Quintile,Not compensated,0.27924,60,6462,0.20707,0.35769
782,782,2004,Second Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,47,6462,0.80572,1.18273
783,783,2004,Second Stage of Tertiary Education,3rd Quintile,Comp. time,0.61205,95,6462,0.51265,0.72904
784,784,2004,Second Stage of Tertiary Education,3rd Quintile,Not compensated,0.38795,48,6462,0.30176,0.48055
785,785,2004,Second Stage of Tertiary Education,4th Quintile,Comp. time,0.51451,207,6462,0.46104,0.57432
786,786,2004,Second Stage of Tertiary Education,4th Quintile,Some of both,0.15634,58,6462,0.12461,0.18927
787,787,2004,Second Stage of Tertiary Education,4th Quintile,Not compensated,0.32915,134,6462,0.27937,0.38438
788,788,2004,Second Stage of Tertiary Education,5th Quintile,Comp. time,0.35724,423,6462,0.32031,0.39399
789,789,2004,Second Stage of Tertiary Education,5th Quintile,Some of both,0.1307,158,6462,0.10997,0.15459
790,790,2004,Second Stage of Tertiary Education,5th Quintile,Paid,0.06349,55,6462,0.04647,0.08017
791,791,2004,Second Stage of Tertiary Education,5th Quintile,Not compensated,0.44857,612,6462,0.41003,0.49422
792,792,2005,Lower Secondary Level,1st Quintile,Comp. time,1.0,32,6008,0.71491,1.30117
793,793,2005,Lower Secondary Level,2nd Quintile,Comp. time,1.0,41,6008,0.74087,1.37481
794,794,2005,Lower Secondary Level,3rd Quintile,Comp. time,1.0,43,6008,0.71919,1.23479
795,795,2005,Lower Secondary Level,4th Quintile,Comp. time,1.0,50,6008,0.79714,1.21595
796,796,2005,Upper Secondary Level,1st Quintile,Comp. time,0.43799,119,6008,0.36227,0.51307
797,797,2005,Upper Secondary Level,1st Quintile,Some of both,0.23603,67,6008,0.18585,0.29154
798,798,2005,Upper Secondary Level,1st Quintile,Paid,0.22164,65,6008,0.17595,0.27837
799,799,2005,Upper Secondary Level,1st Quintile,Not compensated,0.10434,33,6008,0.07619,0.13821
800,800,2005,Upper Secondary Level,2nd Quintile,Comp. time,0.50262,281,6008,0.45884,0.54635
801,801,2005,Upper Secondary Level,2nd Quintile,Some of both,0.24591,145,6008,0.21444,0.28322
802,802,2005,Upper Secondary Level,2nd Quintile,Paid,0.14186,83,6008,0.11482,0.16939
803,803,2005,Upper Secondary Level,2nd Quintile,Not compensated,0.10961,53,6008,0.07888,0.13116
804,804,2005,Upper Secondary Level,3rd Quintile,Comp. time,0.48087,387,6008,0.44238,0.51952
805,805,2005,Upper Secondary Level,3rd Quintile,Some of both,0.284,222,6008,0.24934,0.31775
806,806,2005,Upper Secondary Level,3rd Quintile,Paid,0.15164,110,6008,0.12713,0.17677
807,807,2005,Upper Secondary Level,3rd Quintile,Not compensated,0.08348,67,6008,0.06954,0.10064
808,808,2005,Upper Secondary Level,4th Quintile,Comp. time,0.58124,504,6008,0.54388,0.624
809,809,2005,Upper Secondary Level,4th Quintile,Some of both,0.20287,174,6008,0.18086,0.23
810,810,2005,Upper Secondary Level,4th Quintile,Paid,0.11883,115,6008,0.10398,0.13439
811,811,2005,Upper Secondary Level,4th Quintile,Not compensated,0.09705,92,6008,0.07957,0.11326
812,812,2005,Upper Secondary Level,5th Quintile,Comp. time,0.60499,441,6008,0.55287,0.66774
813,813,2005,Upper Secondary Level,5th Quintile,Some of both,0.16986,139,6008,0.14519,0.2007
814,814,2005,Upper Secondary Level,5th Quintile,Paid,0.06725,62,6008,0.0564,0.08008
815,815,2005,Upper Secondary Level,5th Quintile,Not compensated,0.1579,144,6008,0.1411,0.17976
816,816,2005,Post-secondary Non-tertiary Level,2nd Quintile,Comp. time,1.0,35,6008,0.76819,1.23833
817,817,2005,Post-secondary Non-tertiary Level,3rd Quintile,Comp. time,1.0,66,6008,0.79192,1.22129
818,818,2005,Post-secondary Non-tertiary Level,4th Quintile,Comp. time,1.0,81,6008,0.81948,1.16472
819,819,2005,Post-secondary Non-tertiary Level,5th Quintile,Comp. time,0.63389,92,6008,0.51371,0.76019
