"plb0195_h","year","bildungsniveau","sex","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Abgefeiert","1999","(Fach-)Abitur","weiblich","129","0.584118624130749","0.519284019527298","0.6489532287342"
"Abgefeiert","1999","AkademikerIn","maennlich","181","0.310295330233371","0.273217295910551","0.34737336455619"
"Abgefeiert","1999","AkademikerIn","weiblich","217","0.491970441015577","0.443929066828374","0.54001181520278"
"Teils, teils","1999","(noch) kein Abschluss","maennlich","10","","",""
"Teils, teils","1999","(noch) kein Abschluss","weiblich","1","","",""
"Teils, teils","1999","Hauptschule","maennlich","274","0.23046741634786","0.20584769071507","0.25508714198065"
"Teils, teils","1999","Hauptschule","weiblich","91","0.166685012724582","0.134371028130522","0.198998997318641"
"Teils, teils","1999","Realschule","maennlich","264","0.298590071201403","0.268232668973283","0.328947473429523"
"Teils, teils","1999","Realschule","weiblich","126","0.168084549851797","0.141304543550394","0.194864556153201"
"Teils, teils","1999","(Fach-)Abitur","maennlich","55","0.217779705992333","0.165670697114942","0.269888714869724"
"Teils, teils","1999","(Fach-)Abitur","weiblich","40","0.175724722935141","0.125660881023373","0.225788564846908"
"Teils, teils","1999","AkademikerIn","maennlich","119","0.19946044395466","0.167433368150112","0.231487519759209"
"Teils, teils","1999","AkademikerIn","weiblich","67","0.180948071005915","0.143953829849709","0.217942312162121"
"Bezahlt","1999","(noch) kein Abschluss","maennlich","29","","",""
"Bezahlt","1999","(noch) kein Abschluss","weiblich","10","","",""
"Bezahlt","1999","Hauptschule","maennlich","340","0.282412920051764","0.256095426730452","0.308730413373076"
"Bezahlt","1999","Hauptschule","weiblich","98","0.147646356459429","0.116888297930942","0.178404414987916"
"Bezahlt","1999","Realschule","maennlich","142","0.139308628670636","0.116339014393329","0.162278242947944"
"Bezahlt","1999","Realschule","weiblich","75","0.105974189951129","0.0839306030671114","0.128017776835146"
"Bezahlt","1999","(Fach-)Abitur","maennlich","38","0.133040399529953","0.0901627697551051","0.175918029304802"
"Bezahlt","1999","(Fach-)Abitur","weiblich","24","","",""
"Bezahlt","1999","AkademikerIn","maennlich","43","0.0570220035576173","0.0384367061609425","0.075607300954292"
"Bezahlt","1999","AkademikerIn","weiblich","17","","",""
"Nicht abgegolten","1999","(noch) kein Abschluss","maennlich","3","","",""
"Nicht abgegolten","1999","(noch) kein Abschluss","weiblich","2","","",""
"Nicht abgegolten","1999","Hauptschule","maennlich","104","0.109765451121998","0.0914907622806416","0.128040139963355"
"Nicht abgegolten","1999","Hauptschule","weiblich","49","0.091447967870035","0.0664560507145971","0.116439885025473"
"Nicht abgegolten","1999","Realschule","maennlich","123","0.157972343061704","0.133779067213848","0.18216561890956"
"Nicht abgegolten","1999","Realschule","weiblich","103","0.149395040203994","0.123865721367945","0.174924359040042"
"Nicht abgegolten","1999","(Fach-)Abitur","maennlich","43","0.176780510290015","0.128617393558517","0.224943627021514"
"Nicht abgegolten","1999","(Fach-)Abitur","weiblich","29","","",""
"Nicht abgegolten","1999","AkademikerIn","maennlich","255","0.433222222254352","0.39350679226154","0.472937652247164"
"Nicht abgegolten","1999","AkademikerIn","weiblich","115","0.285785506065837","0.242370900968114","0.32920011116356"
"Abgefeiert","2000","(noch) kein Abschluss","maennlich","17","","",""
"Abgefeiert","2000","(noch) kein Abschluss","weiblich","13","","",""
"Abgefeiert","2000","Hauptschule","maennlich","758","0.412702164963699","0.390231537165743","0.435172792761655"
"Abgefeiert","2000","Hauptschule","weiblich","470","0.565078902428951","0.531513963150169","0.598643841707733"
"Abgefeiert","2000","Realschule","maennlich","632","0.433904992165153","0.408706145014575","0.459103839315731"
"Abgefeiert","2000","Realschule","weiblich","814","0.625239234946982","0.599016472681322","0.651461997212642"
"Abgefeiert","2000","(Fach-)Abitur","maennlich","188","0.43784616269391","0.392849737245702","0.482842588142119"
"Abgefeiert","2000","(Fach-)Abitur","weiblich","246","0.639617244308303","0.59208950684378","0.687144981772826"
"Abgefeiert","2000","AkademikerIn","maennlich","372","0.327951898065454","0.300651801755985","0.355251994374922"
"Abgefeiert","2000","AkademikerIn","weiblich","376","0.518865300331946","0.482035527697445","0.555695072966447"
"Teils, teils","2000","(noch) kein Abschluss","maennlich","10","","",""
"Teils, teils","2000","(noch) kein Abschluss","weiblich","2","","",""
"Teils, teils","2000","Hauptschule","maennlich","443","0.238385426949702","0.218937419750379","0.257833434149025"
"Teils, teils","2000","Hauptschule","weiblich","140","0.174130245103541","0.148454741647663","0.19980574855942"
"Teils, teils","2000","Realschule","maennlich","421","0.286228573455593","0.263247264646823","0.309209882264364"
"Teils, teils","2000","Realschule","weiblich","236","0.178958916394477","0.158193655928273","0.19972417686068"
"Teils, teils","2000","(Fach-)Abitur","maennlich","105","0.211647455891095","0.174600168558136","0.248694743224054"
"Teils, teils","2000","(Fach-)Abitur","weiblich","49","0.124665476108025","0.0919641634193088","0.157366788796742"
"Teils, teils","2000","AkademikerIn","maennlich","203","0.180912191829541","0.158527141569117","0.203297242089965"
"Teils, teils","2000","AkademikerIn","weiblich","89","0.126149062257916","0.101675393615361","0.150622730900471"
"Bezahlt","2000","(noch) kein Abschluss","maennlich","21","","",""
"Bezahlt","2000","(noch) kein Abschluss","weiblich","7","","",""
"Bezahlt","2000","Hauptschule","maennlich","494","0.265298913569465","0.245148187026205","0.285449640112724"
"Bezahlt","2000","Hauptschule","weiblich","159","0.170867551919643","0.145383537855533","0.196351565983753"
"Bezahlt","2000","Realschule","maennlich","241","0.148615717526459","0.130530077944484","0.166701357108435"
"Bezahlt","2000","Realschule","weiblich","130","0.105791186647571","0.0891293648592751","0.122453008435866"
"Bezahlt","2000","(Fach-)Abitur","maennlich","77","0.161081286237622","0.127740784108352","0.194421788366892"
"Bezahlt","2000","(Fach-)Abitur","weiblich","37","0.0908249860854281","0.0623783135471735","0.119271658623683"
"Bezahlt","2000","AkademikerIn","maennlich","93","0.0828710826300827","0.0668395285223049","0.0989026367378604"
"Bezahlt","2000","AkademikerIn","weiblich","43","0.0606859997203223","0.0430869978588828","0.0782850015817618"
"Nicht abgegolten","2000","(noch) kein Abschluss","maennlich","5","","",""
"Nicht abgegolten","2000","(noch) kein Abschluss","weiblich","1","","",""
"Nicht abgegolten","2000","Hauptschule","maennlich","149","0.0836134945171338","0.0709793697163664","0.0962476193179012"
"Nicht abgegolten","2000","Hauptschule","weiblich","69","0.0899233005478646","0.0705545681539332","0.109292032941796"
"Nicht abgegolten","2000","Realschule","maennlich","192","0.131250716852794","0.114082042707649","0.148419390997939"
"Nicht abgegolten","2000","Realschule","weiblich","129","0.0900106620109704","0.0745066749372698","0.105514649084671"
"Nicht abgegolten","2000","(Fach-)Abitur","maennlich","97","0.189425095177372","0.153886113067946","0.224964077286799"
"Nicht abgegolten","2000","(Fach-)Abitur","weiblich","60","0.144892293498244","0.110047482661287","0.1797371043352"
"Nicht abgegolten","2000","AkademikerIn","maennlich","468","0.408264827474923","0.379682762591529","0.436846892358316"
"Nicht abgegolten","2000","AkademikerIn","weiblich","199","0.294299637689816","0.260707053207834","0.327892222171798"
"Abgefeiert","2001","(noch) kein Abschluss","maennlich","14","","",""
"Abgefeiert","2001","(noch) kein Abschluss","weiblich","7","","",""
"Abgefeiert","2001","Hauptschule","maennlich","596","0.382546058416685","0.358776589957897","0.406315526875474"
"Abgefeiert","2001","Hauptschule","weiblich","415","0.535525413221775","0.500636753685611","0.570414072757939"
"Abgefeiert","2001","Realschule","maennlich","601","0.448635885731289","0.42248978417412","0.474781987288457"
"Abgefeiert","2001","Realschule","weiblich","777","0.618257497639393","0.591336609091004","0.645178386187781"
"Abgefeiert","2001","(Fach-)Abitur","maennlich","173","0.407236187965401","0.361638304475697","0.452834071455105"
"Abgefeiert","2001","(Fach-)Abitur","weiblich","216","0.564047371956154","0.514958562700197","0.61313618121211"
"Abgefeiert","2001","AkademikerIn","maennlich","345","0.320238474808943","0.292004281027139","0.348472668590747"
"Abgefeiert","2001","AkademikerIn","weiblich","361","0.496289053295949","0.459615159101942","0.532962947489957"
"Teils, teils","2001","(noch) kein Abschluss","maennlich","8","","",""
"Teils, teils","2001","(noch) kein Abschluss","weiblich","2","","",""
"Teils, teils","2001","Hauptschule","maennlich","436","0.265596249733225","0.243996250649294","0.287196248817156"
"Teils, teils","2001","Hauptschule","weiblich","150","0.194105899957867","0.166438291637609","0.221773508278124"
"Teils, teils","2001","Realschule","maennlich","367","0.246763584371829","0.224099045891746","0.269428122851912"
"Teils, teils","2001","Realschule","weiblich","215","0.167617905090633","0.146919303500401","0.188316506680865"
"Teils, teils","2001","(Fach-)Abitur","maennlich","117","0.266867129705309","0.225816525866383","0.307917733544234"
"Teils, teils","2001","(Fach-)Abitur","weiblich","71","0.168368657748883","0.131326088059658","0.205411227438107"
"Teils, teils","2001","AkademikerIn","maennlich","212","0.215429218859829","0.190550459731403","0.240307977988255"
"Teils, teils","2001","AkademikerIn","weiblich","122","0.168510071065312","0.141053872141724","0.1959662699889"
"Bezahlt","2001","(noch) kein Abschluss","maennlich","21","","",""
"Bezahlt","2001","(noch) kein Abschluss","weiblich","10","","",""
"Bezahlt","2001","Hauptschule","maennlich","437","0.269971460244414","0.248259243399802","0.291683677089026"
"Bezahlt","2001","Hauptschule","weiblich","157","0.194131525227366","0.16646253058108","0.221800519873651"
"Bezahlt","2001","Realschule","maennlich","235","0.164375764766251","0.144892349026058","0.183859180506445"
"Bezahlt","2001","Realschule","weiblich","137","0.118583914363471","0.100668666829411","0.136499161897531"
"Bezahlt","2001","(Fach-)Abitur","maennlich","73","0.149988599093631","0.116850914387705","0.183126283799558"
"Bezahlt","2001","(Fach-)Abitur","weiblich","44","0.101165600166695","0.0713144319846386","0.131016768348751"
"Bezahlt","2001","AkademikerIn","maennlich","76","0.0743582559072401","0.0584820614277576","0.0902344503867226"
"Bezahlt","2001","AkademikerIn","weiblich","37","0.0548597999552392","0.0381575794602857","0.0715620204501927"
"Nicht abgegolten","2001","(noch) kein Abschluss","maennlich","1","","",""
"Nicht abgegolten","2001","(noch) kein Abschluss","weiblich","","","",""
"Nicht abgegolten","2001","Hauptschule","maennlich","137","0.0818862316056757","0.0684762243327453","0.0952962388786061"
"Nicht abgegolten","2001","Hauptschule","weiblich","63","0.0762371615929929","0.057672934793326","0.0948013883926597"
"Nicht abgegolten","2001","Realschule","maennlich","187","0.140224765130631","0.121971291731808","0.158478238529454"
"Nicht abgegolten","2001","Realschule","weiblich","122","0.0955406829065028","0.0792511689825479","0.111830196830458"
"Nicht abgegolten","2001","(Fach-)Abitur","maennlich","83","0.175908083235659","0.140572571354924","0.211243595116395"
"Nicht abgegolten","2001","(Fach-)Abitur","weiblich","61","0.166418370128269","0.129547808137643","0.203288932118896"
"Nicht abgegolten","2001","AkademikerIn","maennlich","416","0.389974050423987","0.36045840011308","0.419489700734895"
"Nicht abgegolten","2001","AkademikerIn","weiblich","194","0.280341075683499","0.247394846854157","0.313287304512842"
"Abgefeiert","2002","(noch) kein Abschluss","maennlich","11","","",""
"Abgefeiert","2002","(noch) kein Abschluss","weiblich","10","","",""
"Abgefeiert","2002","Hauptschule","maennlich","538","0.407975006230361","0.382331855570428","0.433618156890295"
"Abgefeiert","2002","Hauptschule","weiblich","386","0.570424290729694","0.533300133561305","0.607548447898082"
"Abgefeiert","2002","Realschule","maennlich","576","0.448363201525842","0.421941509634881","0.474784893416802"
"Abgefeiert","2002","Realschule","weiblich","810","0.626102480499632","0.599658513232749","0.652546447766514"
"Abgefeiert","2002","(Fach-)Abitur","maennlich","197","0.434508777158003","0.389308685619024","0.479708868696982"
"Abgefeiert","2002","(Fach-)Abitur","weiblich","258","0.624582344658832","0.579129921139204","0.67003476817846"
"Abgefeiert","2002","AkademikerIn","maennlich","402","0.336671472388436","0.311312148353167","0.362030796423705"
"Abgefeiert","2002","AkademikerIn","weiblich","413","0.497944398108541","0.464965657005055","0.530923139212028"
"Teils, teils","2002","(noch) kein Abschluss","maennlich","5","","",""
"Teils, teils","2002","(noch) kein Abschluss","weiblich","3","","",""
"Teils, teils","2002","Hauptschule","maennlich","411","0.280405966266739","0.256967888760199","0.303844043773278"
"Teils, teils","2002","Hauptschule","weiblich","126","0.188251520321503","0.158934641813479","0.217568398829528"
"Teils, teils","2002","Realschule","maennlich","386","0.265738149886412","0.24227039929197","0.289205900480855"
"Teils, teils","2002","Realschule","weiblich","216","0.167124477302203","0.146733516625073","0.187515437979333"
"Teils, teils","2002","(Fach-)Abitur","maennlich","104","0.220905686278506","0.18307662468534","0.258734747871673"
"Teils, teils","2002","(Fach-)Abitur","weiblich","68","0.131338551499442","0.0996336629106974","0.163043440088187"
"Teils, teils","2002","AkademikerIn","maennlich","205","0.164608374993623","0.144708919246628","0.184507830740617"
"Teils, teils","2002","AkademikerIn","weiblich","127","0.130912261481236","0.108664326162421","0.153160196800052"
"Bezahlt","2002","(noch) kein Abschluss","maennlich","21","","",""
"Bezahlt","2002","(noch) kein Abschluss","weiblich","10","","",""
"Bezahlt","2002","Hauptschule","maennlich","323","0.223470808059549","0.201735095749582","0.245206520369517"
"Bezahlt","2002","Hauptschule","weiblich","110","0.151260181498589","0.124388964473416","0.178131398523763"
"Bezahlt","2002","Realschule","maennlich","183","0.137235176989719","0.11895426042211","0.155516093557328"
"Bezahlt","2002","Realschule","weiblich","118","0.0929517230369428","0.0770819202297929","0.108821525844093"
"Bezahlt","2002","(Fach-)Abitur","maennlich","65","0.167058477470267","0.133043622862379","0.201073332078156"
"Bezahlt","2002","(Fach-)Abitur","weiblich","43","0.112809369730969","0.0831141935653728","0.142504545896566"
"Bezahlt","2002","AkademikerIn","maennlich","79","0.0657196456907201","0.0524225623327946","0.0790167290486456"
"Bezahlt","2002","AkademikerIn","weiblich","32","0.034668499208236","0.0226022164238926","0.0467347819925793"
"Nicht abgegolten","2002","(noch) kein Abschluss","maennlich","1","","",""
"Nicht abgegolten","2002","(noch) kein Abschluss","weiblich","2","","",""
"Nicht abgegolten","2002","Hauptschule","maennlich","139","0.0881482194433503","0.0733553139923325","0.102941124894368"
"Nicht abgegolten","2002","Hauptschule","weiblich","61","0.0900640074502135","0.0685946624582709","0.111533352442156"
"Nicht abgegolten","2002","Realschule","maennlich","216","0.148663471598027","0.129763036690249","0.167563906505806"
"Nicht abgegolten","2002","Realschule","weiblich","142","0.113821319161222","0.0964633040156557","0.131179334306789"
"Nicht abgegolten","2002","(Fach-)Abitur","maennlich","96","0.177527059093224","0.142683685947172","0.212370432239275"
"Nicht abgegolten","2002","(Fach-)Abitur","weiblich","67","0.131269734110756","0.0995718972931409","0.162967570928371"
"Nicht abgegolten","2002","AkademikerIn","maennlich","648","0.433000506927221","0.406411279792859","0.459589734061584"
"Nicht abgegolten","2002","AkademikerIn","weiblich","311","0.336474841201986","0.30530943907602","0.367640243327953"
"Abgefeiert","2003","(noch) kein Abschluss","maennlich","8","","",""
"Abgefeiert","2003","(noch) kein Abschluss","weiblich","7","","",""
"Abgefeiert","2003","Hauptschule","maennlich","548","0.451331553761536","0.424176161732355","0.478486945790718"
"Abgefeiert","2003","Hauptschule","weiblich","380","0.593360670945749","0.556138722716809","0.63058261917469"
"Abgefeiert","2003","Realschule","maennlich","572","0.484574746954162","0.45718575464848","0.511963739259844"
"Abgefeiert","2003","Realschule","weiblich","823","0.644315286298358","0.618038344653443","0.670592227943273"
"Abgefeiert","2003","(Fach-)Abitur","maennlich","195","0.439503063415116","0.393543419106831","0.485462707723402"
"Abgefeiert","2003","(Fach-)Abitur","weiblich","271","0.597446686702067","0.552872554599498","0.642020818804636"
"Abgefeiert","2003","AkademikerIn","maennlich","383","0.360665806274348","0.333267511198032","0.388064101350664"
"Abgefeiert","2003","AkademikerIn","weiblich","414","0.534675929247732","0.500924654023644","0.56842720447182"
"Teils, teils","2003","(noch) kein Abschluss","maennlich","2","","",""
"Teils, teils","2003","(noch) kein Abschluss","weiblich","","","",""
"Teils, teils","2003","Hauptschule","maennlich","332","0.239615321104469","0.216322225647253","0.262908416561685"
"Teils, teils","2003","Hauptschule","weiblich","131","0.192752940962505","0.162862055911855","0.222643826013155"
"Teils, teils","2003","Realschule","maennlich","343","0.243968860918724","0.220431928534129","0.267505793303319"
"Teils, teils","2003","Realschule","weiblich","200","0.162112617125836","0.141882693996072","0.182342540255601"
"Teils, teils","2003","(Fach-)Abitur","maennlich","85","0.204141996994877","0.166817577887473","0.241466416102282"
"Teils, teils","2003","(Fach-)Abitur","weiblich","70","0.158099140865957","0.124938963418818","0.191259318313095"
"Teils, teils","2003","AkademikerIn","maennlich","190","0.176675228821849","0.154914145609324","0.198436312034374"
"Teils, teils","2003","AkademikerIn","weiblich","116","0.117145310711841","0.0953845447073099","0.138906076716371"
"Bezahlt","2003","(noch) kein Abschluss","maennlich","15","","",""
"Bezahlt","2003","(noch) kein Abschluss","weiblich","6","","",""
"Bezahlt","2003","Hauptschule","maennlich","280","0.215624233746202","0.193182102177434","0.23806636531497"
"Bezahlt","2003","Hauptschule","weiblich","89","0.129257680240958","0.103835778420926","0.15467958206099"
"Bezahlt","2003","Realschule","maennlich","162","0.126355257699094","0.10814664277684","0.144563872621348"
"Bezahlt","2003","Realschule","weiblich","112","0.0996877321740539","0.083243619619369","0.116131844728739"
"Bezahlt","2003","(Fach-)Abitur","maennlich","58","0.13329926711324","0.101824860815964","0.164773673410516"
"Bezahlt","2003","(Fach-)Abitur","weiblich","48","0.102905818601648","0.0752898296447452","0.130521807558551"
"Bezahlt","2003","AkademikerIn","maennlich","75","0.0785147822436221","0.0631676587058493","0.0938619057813949"
"Bezahlt","2003","AkademikerIn","weiblich","40","0.0511576850771248","0.0362496785281626","0.066065691626087"
"Nicht abgegolten","2003","(noch) kein Abschluss","maennlich","2","","",""
"Nicht abgegolten","2003","(noch) kein Abschluss","weiblich","1","","",""
"Nicht abgegolten","2003","Hauptschule","maennlich","130","0.0934288913877931","0.0775472724673117","0.109310510308274"
"Nicht abgegolten","2003","Hauptschule","weiblich","69","0.0846287078507875","0.0635379332150572","0.105719482486518"
"Nicht abgegolten","2003","Realschule","maennlich","202","0.14510113442802","0.125798988569029","0.16440328028701"
"Nicht abgegolten","2003","Realschule","weiblich","140","0.0938843644017514","0.0778747288321668","0.109893999971336"
"Nicht abgegolten","2003","(Fach-)Abitur","maennlich","110","0.223055672476767","0.184506889612895","0.261604455340639"
"Nicht abgegolten","2003","(Fach-)Abitur","weiblich","76","0.141548353830328","0.109864941818025","0.173231765842631"
"Nicht abgegolten","2003","AkademikerIn","maennlich","532","0.384144182660181","0.356392217488202","0.411896147832161"
"Nicht abgegolten","2003","AkademikerIn","weiblich","269","0.297021074963302","0.266101615281246","0.327940534645359"
"Abgefeiert","2004","(noch) kein Abschluss","maennlich","7","","",""
"Abgefeiert","2004","(noch) kein Abschluss","weiblich","6","","",""
"Abgefeiert","2004","Hauptschule","maennlich","502","0.441871189039865","0.413889722703097","0.469852655376632"
"Abgefeiert","2004","Hauptschule","weiblich","346","0.581069332420044","0.541754587879004","0.620384076961085"
"Abgefeiert","2004","Realschule","maennlich","550","0.464122817556176","0.436640590657107","0.491605044455244"
"Abgefeiert","2004","Realschule","weiblich","778","0.641481694412119","0.614615559978083","0.668347828846155"
"Abgefeiert","2004","(Fach-)Abitur","maennlich","203","0.484229463138179","0.437533899386652","0.530925026889707"
"Abgefeiert","2004","(Fach-)Abitur","weiblich","270","0.622000738193983","0.57689855840199","0.667102917985976"
"Abgefeiert","2004","AkademikerIn","maennlich","388","0.355016492401087","0.327455656797152","0.382577328005021"
"Abgefeiert","2004","AkademikerIn","weiblich","404","0.501703023577143","0.467708022107106","0.535698025047179"
"Teils, teils","2004","(noch) kein Abschluss","maennlich","5","","",""
"Teils, teils","2004","(noch) kein Abschluss","weiblich","","","",""
"Teils, teils","2004","Hauptschule","maennlich","320","0.238520063630285","0.214507026267744","0.262533100992827"
"Teils, teils","2004","Hauptschule","weiblich","103","0.184081840687888","0.153200284491599","0.214963396884177"
"Teils, teils","2004","Realschule","maennlich","340","0.239154464005458","0.215647836652522","0.262661091358393"
"Teils, teils","2004","Realschule","weiblich","194","0.160721167924552","0.140145826205628","0.181296509643475"
"Teils, teils","2004","(Fach-)Abitur","maennlich","72","0.165684200776954","0.130944383065996","0.200424018487912"
"Teils, teils","2004","(Fach-)Abitur","weiblich","75","0.201195445170914","0.163905998025878","0.238484892315949"
"Teils, teils","2004","AkademikerIn","maennlich","154","0.145180109725096","0.124889986669838","0.165470232780355"
"Teils, teils","2004","AkademikerIn","weiblich","113","0.121255865264567","0.0990621414984979","0.143449589030637"
"Bezahlt","2004","(noch) kein Abschluss","maennlich","7","","",""
"Bezahlt","2004","(noch) kein Abschluss","weiblich","11","","",""
"Bezahlt","2004","Hauptschule","maennlich","243","0.194672149912972","0.172362452623936","0.216981847202007"
"Bezahlt","2004","Hauptschule","weiblich","92","0.140490115645473","0.11280038530072","0.168179845990226"
"Bezahlt","2004","Realschule","maennlich","156","0.128269367286796","0.109842332393473","0.146696402180119"
"Bezahlt","2004","Realschule","weiblich","98","0.0843029385416224","0.0687377405659658","0.0998681365172791"
"Bezahlt","2004","(Fach-)Abitur","maennlich","62","0.136655921354269","0.104561619169075","0.168750223539463"
"Bezahlt","2004","(Fach-)Abitur","weiblich","33","0.0624619893354556","0.0399528466548123","0.0849711320160989"
"Bezahlt","2004","AkademikerIn","maennlich","57","0.0825759066405428","0.0667231220883784","0.0984286911927073"
"Bezahlt","2004","AkademikerIn","weiblich","37","0.0492648908652582","0.0345503705927779","0.0639794111377384"
"Nicht abgegolten","2004","(noch) kein Abschluss","maennlich","1","","",""
"Nicht abgegolten","2004","(noch) kein Abschluss","weiblich","","","",""
"Nicht abgegolten","2004","Hauptschule","maennlich","145","0.124936597416879","0.106306290767862","0.143566904065895"
"Nicht abgegolten","2004","Hauptschule","weiblich","64","0.0943587112465944","0.0710649558321865","0.117652466661002"
"Nicht abgegolten","2004","Realschule","maennlich","219","0.168453351151571","0.147828730721559","0.189077971581582"
"Nicht abgegolten","2004","Realschule","weiblich","154","0.113494199121707","0.0957242982434254","0.131264099999988"
"Nicht abgegolten","2004","(Fach-)Abitur","maennlich","103","0.213430414730598","0.175146311239211","0.251714518221984"
"Nicht abgegolten","2004","(Fach-)Abitur","weiblich","66","0.114341827299648","0.0847417914223142","0.143941863176981"
"Nicht abgegolten","2004","AkademikerIn","maennlich","559","0.417227491233274","0.388826741959918","0.445628240506631"
"Nicht abgegolten","2004","AkademikerIn","weiblich","277","0.327776220293032","0.295861338787625","0.359691101798439"
"Abgefeiert","2005","(noch) kein Abschluss","maennlich","8","","",""
"Abgefeiert","2005","(noch) kein Abschluss","weiblich","6","","",""
"Abgefeiert","2005","Hauptschule","maennlich","474","0.448286461911713","0.418870601689932","0.477702322133495"
"Abgefeiert","2005","Hauptschule","weiblich","345","0.614779235185192","0.574758195854679","0.654800274515705"
"Abgefeiert","2005","Realschule","maennlich","553","0.475024896543375","0.446616267786371","0.503433525300378"
"Abgefeiert","2005","Realschule","weiblich","731","0.631175316260942","0.603155116863603","0.659195515658281"
"Abgefeiert","2005","(Fach-)Abitur","maennlich","188","0.464904997341052","0.416626502986437","0.513183491695667"
"Abgefeiert","2005","(Fach-)Abitur","weiblich","272","0.646016167828401","0.600764681165351","0.691267654491451"
"Abgefeiert","2005","AkademikerIn","maennlich","369","0.358301362729883","0.329312143308636","0.38729058215113"
"Abgefeiert","2005","AkademikerIn","weiblich","399","0.537986160337553","0.503043355802862","0.572928964872243"
"Teils, teils","2005","(noch) kein Abschluss","maennlich","5","","",""
"Teils, teils","2005","(noch) kein Abschluss","weiblich","3","","",""
"Teils, teils","2005","Hauptschule","maennlich","304","0.266996944001317","0.240830002778692","0.293163885223941"
"Teils, teils","2005","Hauptschule","weiblich","79","0.152930040217814","0.123330840797816","0.182529239637812"
"Teils, teils","2005","Realschule","maennlich","310","0.25374095738625","0.228985963583849","0.27849595118865"
"Teils, teils","2005","Realschule","weiblich","179","0.159262778187836","0.138012064978398","0.180513491397274"
"Teils, teils","2005","(Fach-)Abitur","maennlich","93","0.248824205773124","0.206976344402185","0.290672067144063"
"Teils, teils","2005","(Fach-)Abitur","weiblich","73","0.162928939919952","0.127982758712496","0.197875121127408"
"Teils, teils","2005","AkademikerIn","maennlich","171","0.17281405861289","0.14995607903865","0.195672038187129"
"Teils, teils","2005","AkademikerIn","weiblich","106","0.135103548092655","0.111145019108093","0.159062077077216"
"Bezahlt","2005","(noch) kein Abschluss","maennlich","8","","",""
"Bezahlt","2005","(noch) kein Abschluss","weiblich","6","","",""
"Bezahlt","2005","Hauptschule","maennlich","199","0.159110109875961","0.137474687688381","0.180745532063541"
"Bezahlt","2005","Hauptschule","weiblich","88","0.146107426412378","0.117059730673421","0.175155122151335"
"Bezahlt","2005","Realschule","maennlich","138","0.129897583531615","0.110772274780695","0.149022892282535"
"Bezahlt","2005","Realschule","weiblich","93","0.086625947505925","0.0702903673553446","0.102961527656505"
"Bezahlt","2005","(Fach-)Abitur","maennlich","38","0.0949932501701128","0.0666122010443069","0.123374299295919"
"Bezahlt","2005","(Fach-)Abitur","weiblich","29","","",""
"Bezahlt","2005","AkademikerIn","maennlich","47","0.0540545074479251","0.0403836502675992","0.067725364628251"
"Bezahlt","2005","AkademikerIn","weiblich","29","","",""
"Nicht abgegolten","2005","(noch) kein Abschluss","maennlich","3","","",""
"Nicht abgegolten","2005","(noch) kein Abschluss","weiblich","1","","",""
"Nicht abgegolten","2005","Hauptschule","maennlich","121","0.125606484211009","0.106004212038067","0.145208756383951"
"Nicht abgegolten","2005","Hauptschule","weiblich","56","0.086183298184616","0.0631044025096892","0.109262193859543"
"Nicht abgegolten","2005","Realschule","maennlich","186","0.141336562538761","0.121518487011449","0.161154638066073"
"Nicht abgegolten","2005","Realschule","weiblich","136","0.122935958045297","0.103866368426461","0.142005547664132"
"Nicht abgegolten","2005","(Fach-)Abitur","maennlich","91","0.191277546715711","0.153207105538558","0.229347987892864"
"Nicht abgegolten","2005","(Fach-)Abitur","weiblich","55","0.103575685706858","0.0747416675668159","0.1324097038469"
"Nicht abgegolten","2005","AkademikerIn","maennlich","464","0.414830071209303","0.385043339851244","0.444616802567361"
"Nicht abgegolten","2005","AkademikerIn","weiblich","248","0.281929908895204","0.250394482395074","0.313465335395333"
"Abgefeiert","2006","(noch) kein Abschluss","maennlich","7","","",""
"Abgefeiert","2006","(noch) kein Abschluss","weiblich","4","","",""
"Abgefeiert","2006","Hauptschule","maennlich","534","0.453406889650159","0.42507458645821","0.481739192842107"
"Abgefeiert","2006","Hauptschule","weiblich","354","0.563056816955863","0.5242635045694","0.601850129342326"
"Abgefeiert","2006","Realschule","maennlich","601","0.474413934526489","0.446710000906426","0.502117868146553"
"Abgefeiert","2006","Realschule","weiblich","852","0.633521966059818","0.607469117097221","0.659574815022414"
"Abgefeiert","2006","(Fach-)Abitur","maennlich","192","0.471060799404501","0.424153025608335","0.517968573200666"
"Abgefeiert","2006","(Fach-)Abitur","weiblich","315","0.644277442629696","0.602523780942741","0.686031104316652"
"Abgefeiert","2006","AkademikerIn","maennlich","394","0.355632716570389","0.327758624475416","0.383506808665361"
"Abgefeiert","2006","AkademikerIn","weiblich","422","0.45267252734362","0.420260985963647","0.485084068723592"
"Teils, teils","2006","(noch) kein Abschluss","maennlich","2","","",""
"Teils, teils","2006","(noch) kein Abschluss","weiblich","","","",""
"Teils, teils","2006","Hauptschule","maennlich","295","0.236407986311638","0.21222736213574","0.260588610487537"
"Teils, teils","2006","Hauptschule","weiblich","110","0.179132320506834","0.149141259986379","0.20912338102729"
"Teils, teils","2006","Realschule","maennlich","302","0.253683717644416","0.229543090216781","0.277824345072052"
