"plb0195_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nicht abgegolten","2007","(Fach-)Abitur","3","26","","",""
"Nicht abgegolten","2007","(Fach-)Abitur","4","48","0.167668985545259","0.121175012680795","0.214162958409723"
"Nicht abgegolten","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","74","0.372793429849655","0.30860462809078","0.43698223160853"
"Nicht abgegolten","2007","AkademikerIn","1 Einkommensschwächstes Quintil","20","","",""
"Nicht abgegolten","2007","AkademikerIn","2","56","0.314874925603802","0.244849024067541","0.384900827140063"
"Nicht abgegolten","2007","AkademikerIn","3","86","0.372434602955318","0.312862581487137","0.432006624423499"
"Nicht abgegolten","2007","AkademikerIn","4","165","0.285242576951408","0.246692140770533","0.323793013132283"
"Nicht abgegolten","2007","AkademikerIn","5 Einkommensstärkstes Quintil","444","0.471356544117353","0.439083009214872","0.503630079019834"
"Abgefeiert","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1","","",""
"Abgefeiert","2008","(noch) kein Abschluss","2","4","","",""
"Abgefeiert","2008","(noch) kein Abschluss","3","2","","",""
"Abgefeiert","2008","(noch) kein Abschluss","4","1","","",""
"Abgefeiert","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Abgefeiert","2008","Hauptschule","1 Einkommensschwächstes Quintil","70","0.372457555371019","0.302978874269726","0.441936236472312"
"Abgefeiert","2008","Hauptschule","2","172","0.451994382246409","0.401487251323814","0.502501513169004"
"Abgefeiert","2008","Hauptschule","3","207","0.505716077767214","0.457671647431453","0.553760508102975"
"Abgefeiert","2008","Hauptschule","4","200","0.467529362311096","0.419755169584367","0.515303555037824"
"Abgefeiert","2008","Hauptschule","5 Einkommensstärkstes Quintil","100","0.559134507142793","0.488538117400315","0.629730896885271"
"Abgefeiert","2008","Realschule","1 Einkommensschwächstes Quintil","119","0.491775007293892","0.428260804933737","0.555289209654047"
"Abgefeiert","2008","Realschule","2","241","0.495537198768242","0.451086083611566","0.539988313924918"
"Abgefeiert","2008","Realschule","3","289","0.517384172763721","0.475159693439346","0.559608652088096"
"Abgefeiert","2008","Realschule","4","380","0.57384936625307","0.536598679897327","0.611100052608814"
"Abgefeiert","2008","Realschule","5 Einkommensstärkstes Quintil","236","0.510524944584021","0.463656435552971","0.557393453615072"
"Abgefeiert","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","44","0.525870098604379","0.41053280563566","0.641207391573098"
"Abgefeiert","2008","(Fach-)Abitur","2","73","0.593691345394108","0.510221296844365","0.677161393943851"
"Abgefeiert","2008","(Fach-)Abitur","3","102","0.60736981015381","0.537190343318751","0.677549276988868"
"Abgefeiert","2008","(Fach-)Abitur","4","143","0.57951500608961","0.51732107589634","0.641708936282879"
"Abgefeiert","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","114","0.563592325868622","0.499359197401779","0.627825454335465"
"Abgefeiert","2008","AkademikerIn","1 Einkommensschwächstes Quintil","24","","",""
"Abgefeiert","2008","AkademikerIn","2","78","0.385010031683099","0.312500503697199","0.457519559669"
"Abgefeiert","2008","AkademikerIn","3","117","0.500526158821338","0.436462767349379","0.564589550293298"
"Abgefeiert","2008","AkademikerIn","4","204","0.432602213525957","0.386466800268297","0.478737626783616"
"Abgefeiert","2008","AkademikerIn","5 Einkommensstärkstes Quintil","334","0.377732572043074","0.347079983930046","0.408385160156101"
"Teils, teils","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2008","(noch) kein Abschluss","2","3","","",""
"Teils, teils","2008","(noch) kein Abschluss","3","2","","",""
"Teils, teils","2008","(noch) kein Abschluss","4","1","","",""
"Teils, teils","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Teils, teils","2008","Hauptschule","1 Einkommensschwächstes Quintil","44","0.214567644703937","0.155570889025548","0.273564400382326"
"Teils, teils","2008","Hauptschule","2","95","0.255210972185521","0.210966401941028","0.299455542430015"
"Teils, teils","2008","Hauptschule","3","87","0.236112285131897","0.195301450126026","0.276923120137767"
"Teils, teils","2008","Hauptschule","4","114","0.31581420235339","0.271305602218647","0.360322802488133"
"Teils, teils","2008","Hauptschule","5 Einkommensstärkstes Quintil","38","0.193002539626031","0.136886257962976","0.249118821289087"
"Teils, teils","2008","Realschule","1 Einkommensschwächstes Quintil","59","0.262933509660004","0.207004656346062","0.318862362973945"
"Teils, teils","2008","Realschule","2","122","0.251437295477098","0.212866473202972","0.290008117751224"
"Teils, teils","2008","Realschule","3","112","0.204448874831224","0.170370147888389","0.238527601774058"
"Teils, teils","2008","Realschule","4","157","0.233161839827957","0.201310012570823","0.265013667085091"
"Teils, teils","2008","Realschule","5 Einkommensstärkstes Quintil","96","0.248247904379433","0.207744876421555","0.28875093233731"
"Teils, teils","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","10","","",""
"Teils, teils","2008","(Fach-)Abitur","2","28","","",""
"Teils, teils","2008","(Fach-)Abitur","3","34","0.178846016164798","0.123772404708667","0.233919627620929"
"Teils, teils","2008","(Fach-)Abitur","4","43","0.175773242268025","0.127817552220039","0.223728932316012"
"Teils, teils","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","36","0.124711845426179","0.0819201268920751","0.167503563960283"
"Teils, teils","2008","AkademikerIn","1 Einkommensschwächstes Quintil","7","","",""
"Teils, teils","2008","AkademikerIn","2","28","","",""
"Teils, teils","2008","AkademikerIn","3","40","0.184816026817631","0.135083812857115","0.234548240778147"
"Teils, teils","2008","AkademikerIn","4","58","0.147996035922992","0.114929242892154","0.18106282895383"
"Teils, teils","2008","AkademikerIn","5 Einkommensstärkstes Quintil","125","0.128102869841417","0.106972920741567","0.149232818941266"
"Bezahlt","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5","","",""
"Bezahlt","2008","(noch) kein Abschluss","2","6","","",""
"Bezahlt","2008","(noch) kein Abschluss","3","2","","",""
"Bezahlt","2008","(noch) kein Abschluss","4","1","","",""
"Bezahlt","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Bezahlt","2008","Hauptschule","1 Einkommensschwächstes Quintil","44","0.257543658118611","0.194701294751343","0.32038602148588"
"Bezahlt","2008","Hauptschule","2","59","0.155238610644474","0.118488337049439","0.191988884239509"
"Bezahlt","2008","Hauptschule","3","80","0.181440970366934","0.144407525903388","0.21847441483048"
"Bezahlt","2008","Hauptschule","4","64","0.132447859607602","0.0999906377177004","0.164905081497504"
"Bezahlt","2008","Hauptschule","5 Einkommensstärkstes Quintil","16","","",""
"Bezahlt","2008","Realschule","1 Einkommensschwächstes Quintil","24","","",""
"Bezahlt","2008","Realschule","2","62","0.118773704988262","0.0900107281094141","0.14753668186711"
"Bezahlt","2008","Realschule","3","58","0.109104202161879","0.0827596301612034","0.135448774162555"
"Bezahlt","2008","Realschule","4","49","0.0623841394721099","0.0441660293181608","0.0806022496260589"
"Bezahlt","2008","Realschule","5 Einkommensstärkstes Quintil","25","","",""
"Bezahlt","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","8","","",""
"Bezahlt","2008","(Fach-)Abitur","2","21","","",""
"Bezahlt","2008","(Fach-)Abitur","3","20","","",""
"Bezahlt","2008","(Fach-)Abitur","4","16","","",""
"Bezahlt","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","13","","",""
"Bezahlt","2008","AkademikerIn","1 Einkommensschwächstes Quintil","6","","",""
"Bezahlt","2008","AkademikerIn","2","14","","",""
"Bezahlt","2008","AkademikerIn","3","14","","",""
"Bezahlt","2008","AkademikerIn","4","21","","",""
"Bezahlt","2008","AkademikerIn","5 Einkommensstärkstes Quintil","44","0.0433701321618284","0.0304919744871421","0.0562482898365146"
"Nicht abgegolten","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2008","(noch) kein Abschluss","2","","","",""
"Nicht abgegolten","2008","(noch) kein Abschluss","3","","","",""
"Nicht abgegolten","2008","(noch) kein Abschluss","4","3","","",""
"Nicht abgegolten","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2008","Hauptschule","1 Einkommensschwächstes Quintil","28","","",""
"Nicht abgegolten","2008","Hauptschule","2","47","0.137556034923596","0.102601869015429","0.172510200831762"
"Nicht abgegolten","2008","Hauptschule","3","42","0.0767306667339554","0.0511536364944875","0.102307696973423"
"Nicht abgegolten","2008","Hauptschule","4","41","0.084208575727912","0.0576186253608371","0.110798526094987"
"Nicht abgegolten","2008","Hauptschule","5 Einkommensstärkstes Quintil","36","0.168366516769257","0.115159962122231","0.221573071416283"
"Nicht abgegolten","2008","Realschule","1 Einkommensschwächstes Quintil","36","0.127989884224528","0.0855466766935939","0.170433091755463"
"Nicht abgegolten","2008","Realschule","2","61","0.134251800766397","0.103941809257138","0.164561792275657"
"Nicht abgegolten","2008","Realschule","3","79","0.169062750243176","0.137391512810095","0.200733987676257"
"Nicht abgegolten","2008","Realschule","4","91","0.130604654446863","0.10522172519412","0.155987583699605"
"Nicht abgegolten","2008","Realschule","5 Einkommensstärkstes Quintil","80","0.16755278056677","0.13253718272217","0.202568378411369"
"Nicht abgegolten","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","10","","",""
"Nicht abgegolten","2008","(Fach-)Abitur","2","11","","",""
"Nicht abgegolten","2008","(Fach-)Abitur","3","30","0.113712106815535","0.0680892600983289","0.159334953532741"
"Nicht abgegolten","2008","(Fach-)Abitur","4","40","0.172588365290414","0.124977401019347","0.22019932956148"
"Nicht abgegolten","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","66","0.246500046132372","0.190681249783303","0.302318842481442"
"Nicht abgegolten","2008","AkademikerIn","1 Einkommensschwächstes Quintil","15","","",""
"Nicht abgegolten","2008","AkademikerIn","2","53","0.32215622368983","0.25252194058661","0.391790506793051"
"Nicht abgegolten","2008","AkademikerIn","3","63","0.248619780319081","0.193241702088853","0.30399785854931"
"Nicht abgegolten","2008","AkademikerIn","4","160","0.349779690845262","0.305370405147385","0.394188976543139"
"Nicht abgegolten","2008","AkademikerIn","5 Einkommensstärkstes Quintil","458","0.450794425953681","0.419335554844327","0.482253297063036"
"Abgefeiert","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","3","","",""
"Abgefeiert","2009","(noch) kein Abschluss","2","2","","",""
"Abgefeiert","2009","(noch) kein Abschluss","3","1","","",""
"Abgefeiert","2009","(noch) kein Abschluss","4","3","","",""
"Abgefeiert","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2009","Hauptschule","1 Einkommensschwächstes Quintil","64","0.454628240254671","0.372439360263878","0.536817120245463"
"Abgefeiert","2009","Hauptschule","2","132","0.398524248042634","0.343306199153161","0.453742296932107"
"Abgefeiert","2009","Hauptschule","3","139","0.429569753033691","0.374642369234198","0.484497136833184"
"Abgefeiert","2009","Hauptschule","4","202","0.522875382905348","0.472721955979996","0.5730288098307"
"Abgefeiert","2009","Hauptschule","5 Einkommensstärkstes Quintil","93","0.540655164969254","0.468452680300132","0.612857649638377"
"Abgefeiert","2009","Realschule","1 Einkommensschwächstes Quintil","95","0.469797512438595","0.399747692662743","0.539847332214446"
"Abgefeiert","2009","Realschule","2","230","0.544322907010621","0.496749533697769","0.591896280323472"
"Abgefeiert","2009","Realschule","3","258","0.546970667577907","0.502668762585545","0.59127257257027"
"Abgefeiert","2009","Realschule","4","319","0.569750454854845","0.528484863266557","0.611016046443133"
"Abgefeiert","2009","Realschule","5 Einkommensstärkstes Quintil","234","0.501840911860441","0.454854690191198","0.548827133529683"
"Abgefeiert","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","34","0.50298643544154","0.374310791095024","0.631662079788056"
"Abgefeiert","2009","(Fach-)Abitur","2","61","0.55415011534948","0.465216589369034","0.643083641329927"
"Abgefeiert","2009","(Fach-)Abitur","3","95","0.61845577099452","0.544110570887059","0.692800971101981"
"Abgefeiert","2009","(Fach-)Abitur","4","123","0.536559540509384","0.470212102423377","0.602906978595392"
"Abgefeiert","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","114","0.554982596008928","0.489461653782734","0.620503538235121"
"Abgefeiert","2009","AkademikerIn","1 Einkommensschwächstes Quintil","23","","",""
"Abgefeiert","2009","AkademikerIn","2","53","0.387710545524749","0.301253503594116","0.474167587455381"
"Abgefeiert","2009","AkademikerIn","3","85","0.401948888904147","0.331676963223993","0.472220814584301"
"Abgefeiert","2009","AkademikerIn","4","215","0.446927665062294","0.401042805479762","0.492812524644826"
"Abgefeiert","2009","AkademikerIn","5 Einkommensstärkstes Quintil","349","0.39354820844929","0.362183789494619","0.424912627403961"
"Teils, teils","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","2","","",""
"Teils, teils","2009","(noch) kein Abschluss","2","4","","",""
"Teils, teils","2009","(noch) kein Abschluss","3","","","",""
"Teils, teils","2009","(noch) kein Abschluss","4","1","","",""
"Teils, teils","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Teils, teils","2009","Hauptschule","1 Einkommensschwächstes Quintil","28","","",""
"Teils, teils","2009","Hauptschule","2","69","0.267123471991119","0.21722169036856","0.317025253613678"
"Teils, teils","2009","Hauptschule","3","87","0.309806028479611","0.258496112082842","0.36111594487638"
"Teils, teils","2009","Hauptschule","4","88","0.229293876329968","0.187082818473209","0.271504934186726"
"Teils, teils","2009","Hauptschule","5 Einkommensstärkstes Quintil","39","0.230936202511355","0.169877195073769","0.291995209948942"
"Teils, teils","2009","Realschule","1 Einkommensschwächstes Quintil","47","0.232663080789421","0.173358591586594","0.291967569992249"
"Teils, teils","2009","Realschule","2","102","0.235220402980087","0.194705697651879","0.275735108308295"
"Teils, teils","2009","Realschule","3","123","0.252038609691515","0.213397432422974","0.290679786960056"
"Teils, teils","2009","Realschule","4","113","0.201929083536515","0.168470642260273","0.235387524812756"
"Teils, teils","2009","Realschule","5 Einkommensstärkstes Quintil","79","0.224801617417699","0.185572403359715","0.264030831475682"
"Teils, teils","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","8","","",""
"Teils, teils","2009","(Fach-)Abitur","2","27","","",""
"Teils, teils","2009","(Fach-)Abitur","3","33","0.183601645562077","0.124347940424424","0.242855350699731"
"Teils, teils","2009","(Fach-)Abitur","4","40","0.193338432968522","0.140794448336952","0.245882417600092"
"Teils, teils","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","32","0.198929485155285","0.146299056531868","0.251559913778702"
"Teils, teils","2009","AkademikerIn","1 Einkommensschwächstes Quintil","5","","",""
"Teils, teils","2009","AkademikerIn","2","20","","",""
"Teils, teils","2009","AkademikerIn","3","37","0.247599940573378","0.185737511855123","0.309462369291633"
"Teils, teils","2009","AkademikerIn","4","70","0.190746390929538","0.154486181569968","0.227006600289108"
"Teils, teils","2009","AkademikerIn","5 Einkommensstärkstes Quintil","122","0.148206721016083","0.125395885717883","0.171017556314283"
"Bezahlt","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1","","",""
"Bezahlt","2009","(noch) kein Abschluss","2","2","","",""
"Bezahlt","2009","(noch) kein Abschluss","3","2","","",""
"Bezahlt","2009","(noch) kein Abschluss","4","2","","",""
"Bezahlt","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2009","Hauptschule","1 Einkommensschwächstes Quintil","36","0.31316815095665","0.23661685602862","0.389719445884679"
"Bezahlt","2009","Hauptschule","2","64","0.223557044034461","0.176568328229846","0.270545759839076"
"Bezahlt","2009","Hauptschule","3","52","0.138498880185872","0.100170377993597","0.176827382378147"
"Bezahlt","2009","Hauptschule","4","45","0.126418823979237","0.0930498302914926","0.159787817666981"
"Bezahlt","2009","Hauptschule","5 Einkommensstärkstes Quintil","19","","",""
"Bezahlt","2009","Realschule","1 Einkommensschwächstes Quintil","26","","",""
"Bezahlt","2009","Realschule","2","44","0.110851242745462","0.0808620663189509","0.140840419171974"
"Bezahlt","2009","Realschule","3","49","0.0933545351654338","0.0674626496008408","0.119246420730027"
"Bezahlt","2009","Realschule","4","47","0.0897493879409933","0.0659271936188202","0.113571582263166"
"Bezahlt","2009","Realschule","5 Einkommensstärkstes Quintil","33","0.0664817881528001","0.0430709907785214","0.0898925855270788"
"Bezahlt","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","9","","",""
"Bezahlt","2009","(Fach-)Abitur","2","17","","",""
"Bezahlt","2009","(Fach-)Abitur","3","10","","",""
"Bezahlt","2009","(Fach-)Abitur","4","14","","",""
"Bezahlt","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","14","","",""
"Bezahlt","2009","AkademikerIn","1 Einkommensschwächstes Quintil","6","","",""
"Bezahlt","2009","AkademikerIn","2","8","","",""
"Bezahlt","2009","AkademikerIn","3","11","","",""
"Bezahlt","2009","AkademikerIn","4","16","","",""
"Bezahlt","2009","AkademikerIn","5 Einkommensstärkstes Quintil","47","0.0646384432716758","0.0488523255430068","0.0804245610003449"
"Nicht abgegolten","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2009","(noch) kein Abschluss","2","","","",""
"Nicht abgegolten","2009","(noch) kein Abschluss","3","","","",""
"Nicht abgegolten","2009","(noch) kein Abschluss","4","2","","",""
"Nicht abgegolten","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2009","Hauptschule","1 Einkommensschwächstes Quintil","13","","",""
"Nicht abgegolten","2009","Hauptschule","2","37","0.110795235931786","0.0753950084119977","0.146195463451574"
"Nicht abgegolten","2009","Hauptschule","3","34","0.122125338300827","0.0857932851437527","0.1584573914579"
"Nicht abgegolten","2009","Hauptschule","4","46","0.121411916785448","0.0886168201340541","0.154207013436841"
"Nicht abgegolten","2009","Hauptschule","5 Einkommensstärkstes Quintil","32","0.158177842822526","0.105308301017493","0.211047384627559"
"Nicht abgegolten","2009","Realschule","1 Einkommensschwächstes Quintil","27","","",""
"Nicht abgegolten","2009","Realschule","2","45","0.10960544726383","0.0797643794488733","0.139446515078786"
"Nicht abgegolten","2009","Realschule","3","55","0.107636187565144","0.080054086195802","0.135218288934486"
"Nicht abgegolten","2009","Realschule","4","74","0.138571073667647","0.109775114977219","0.167367032358076"
"Nicht abgegolten","2009","Realschule","5 Einkommensstärkstes Quintil","89","0.206875682569061","0.168810421090403","0.244940944047719"
"Nicht abgegolten","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","7","","",""
"Nicht abgegolten","2009","(Fach-)Abitur","2","15","","",""
"Nicht abgegolten","2009","(Fach-)Abitur","3","26","","",""
"Nicht abgegolten","2009","(Fach-)Abitur","4","40","0.186859902888478","0.134996743184085","0.238723062592871"
"Nicht abgegolten","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","61","0.212948399795691","0.158973636335074","0.266923163256309"
"Nicht abgegolten","2009","AkademikerIn","1 Einkommensschwächstes Quintil","10","","",""
"Nicht abgegolten","2009","AkademikerIn","2","41","0.331865862391477","0.248309159015675","0.415422565767278"
"Nicht abgegolten","2009","AkademikerIn","3","54","0.260647939043691","0.197729190007368","0.323566688080015"
"Nicht abgegolten","2009","AkademikerIn","4","150","0.329762058509699","0.286373555395117","0.373150561624281"
"Nicht abgegolten","2009","AkademikerIn","5 Einkommensstärkstes Quintil","414","0.393606627262951","0.362241391304827","0.424971863221075"
"Abgefeiert","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","9","","",""
"Abgefeiert","2010","(noch) kein Abschluss","2","4","","",""
"Abgefeiert","2010","(noch) kein Abschluss","3","2","","",""
"Abgefeiert","2010","(noch) kein Abschluss","4","1","","",""
"Abgefeiert","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Abgefeiert","2010","Hauptschule","1 Einkommensschwächstes Quintil","129","0.42075863320737","0.364612976099558","0.476904290315182"
"Abgefeiert","2010","Hauptschule","2","251","0.479947314690585","0.43914758328989","0.520747046091281"
"Abgefeiert","2010","Hauptschule","3","206","0.54597396458231","0.497182434144343","0.594765495020278"
"Abgefeiert","2010","Hauptschule","4","197","0.496308735314318","0.445905274138702","0.546712196489934"
"Abgefeiert","2010","Hauptschule","5 Einkommensstärkstes Quintil","96","0.564043671340472","0.49139972412405","0.636687618556893"
"Abgefeiert","2010","Realschule","1 Einkommensschwächstes Quintil","159","0.517142756611862","0.463309743012557","0.570975770211167"
"Abgefeiert","2010","Realschule","2","386","0.557837814260858","0.521020315775372","0.594655312746344"
"Abgefeiert","2010","Realschule","3","355","0.562717792321973","0.52398274924005","0.601452835403897"
"Abgefeiert","2010","Realschule","4","452","0.58512684782576","0.549935712245062","0.620317983406457"
"Abgefeiert","2010","Realschule","5 Einkommensstärkstes Quintil","281","0.504232099960106","0.460052682363552","0.54841151755666"
"Abgefeiert","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","49","0.597832593924571","0.49817742117533","0.697487766673811"
"Abgefeiert","2010","(Fach-)Abitur","2","130","0.631774771124835","0.570626096192865","0.692923446056805"
"Abgefeiert","2010","(Fach-)Abitur","3","136","0.67652644715646","0.616460004914842","0.736592889398078"
"Abgefeiert","2010","(Fach-)Abitur","4","178","0.624732499862131","0.569196551553957","0.680268448170306"
"Abgefeiert","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","163","0.54331220063905","0.486080581849366","0.600543819428734"
"Abgefeiert","2010","AkademikerIn","1 Einkommensschwächstes Quintil","24","","",""
"Abgefeiert","2010","AkademikerIn","2","112","0.572549414819568","0.506268170970484","0.638830658668652"
"Abgefeiert","2010","AkademikerIn","3","150","0.510654251559374","0.452516222219606","0.568792280899143"
"Abgefeiert","2010","AkademikerIn","4","277","0.451867906213166","0.412788097280132","0.4909477151462"
"Abgefeiert","2010","AkademikerIn","5 Einkommensstärkstes Quintil","451","0.418109445792525","0.389930450608223","0.446288440976827"
"Teils, teils","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","3","","",""
"Teils, teils","2010","(noch) kein Abschluss","2","7","","",""
"Teils, teils","2010","(noch) kein Abschluss","3","1","","",""
"Teils, teils","2010","(noch) kein Abschluss","4","2","","",""
"Teils, teils","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2010","Hauptschule","1 Einkommensschwächstes Quintil","58","0.138242711293835","0.098988751757859","0.17749667082981"
"Teils, teils","2010","Hauptschule","2","141","0.212362324643058","0.178962912300025","0.245761736986092"
"Teils, teils","2010","Hauptschule","3","80","0.172277287105933","0.135271082669492","0.209283491542374"
"Teils, teils","2010","Hauptschule","4","95","0.268748151580719","0.224058350405141","0.313437952756297"
"Teils, teils","2010","Hauptschule","5 Einkommensstärkstes Quintil","34","0.157957739185207","0.104530962370007","0.211384516000407"
"Teils, teils","2010","Realschule","1 Einkommensschwächstes Quintil","71","0.233302360624621","0.187740051764244","0.278864669484999"
"Teils, teils","2010","Realschule","2","151","0.184769449070456","0.155997796434087","0.213541101706824"
"Teils, teils","2010","Realschule","3","150","0.231157562920735","0.198238266603045","0.264076859238425"
"Teils, teils","2010","Realschule","4","134","0.196356839843292","0.167983840612428","0.224729839074156"
"Teils, teils","2010","Realschule","5 Einkommensstärkstes Quintil","80","0.170764725489667","0.137513817754928","0.204015633224407"
"Teils, teils","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","13","","",""
"Teils, teils","2010","(Fach-)Abitur","2","47","0.214757290295938","0.162694785965927","0.26681979462595"
"Teils, teils","2010","(Fach-)Abitur","3","40","0.147861314750038","0.102283599250774","0.193439030249302"
"Teils, teils","2010","(Fach-)Abitur","4","45","0.157580842251135","0.115790830682974","0.199370853819295"
"Teils, teils","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","44","0.199567127868364","0.153646421699298","0.24548783403743"
"Teils, teils","2010","AkademikerIn","1 Einkommensschwächstes Quintil","10","","",""
"Teils, teils","2010","AkademikerIn","2","26","","",""
"Teils, teils","2010","AkademikerIn","3","36","0.1604282119204","0.117744890109848","0.203111533730953"
"Teils, teils","2010","AkademikerIn","4","105","0.191863809738234","0.160943568219128","0.22278405125734"
"Teils, teils","2010","AkademikerIn","5 Einkommensstärkstes Quintil","173","0.140251777212215","0.120413694824623","0.160089859599807"
"Bezahlt","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","8","","",""
"Bezahlt","2010","(noch) kein Abschluss","2","4","","",""
"Bezahlt","2010","(noch) kein Abschluss","3","5","","",""
"Bezahlt","2010","(noch) kein Abschluss","4","2","","",""
"Bezahlt","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Bezahlt","2010","Hauptschule","1 Einkommensschwächstes Quintil","84","0.368461241242388","0.313599981429403","0.423322501055372"
"Bezahlt","2010","Hauptschule","2","132","0.214081764052119","0.180584034674071","0.247579493430168"
"Bezahlt","2010","Hauptschule","3","75","0.164701488758815","0.128352886817903","0.201050090699728"
"Bezahlt","2010","Hauptschule","4","47","0.122158220570643","0.0891462337299924","0.155170207411293"
"Bezahlt","2010","Hauptschule","5 Einkommensstärkstes Quintil","25","","",""
"Bezahlt","2010","Realschule","1 Einkommensschwächstes Quintil","55","0.133033170412955","0.0964471387825095","0.1696192020434"
"Bezahlt","2010","Realschule","2","98","0.144186441463956","0.118145223280945","0.170227659646967"
"Bezahlt","2010","Realschule","3","63","0.089583738645788","0.0672833510737386","0.111884126217837"
"Bezahlt","2010","Realschule","4","68","0.0880107435442428","0.0677752729355848","0.108246214152901"
"Bezahlt","2010","Realschule","5 Einkommensstärkstes Quintil","37","0.0742031618328236","0.0510433731820169","0.0973629504836303"
"Bezahlt","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","19","","",""
"Bezahlt","2010","(Fach-)Abitur","2","35","0.0911303367159127","0.0546439016983509","0.127616771733474"
"Bezahlt","2010","(Fach-)Abitur","3","25","","",""
"Bezahlt","2010","(Fach-)Abitur","4","15","","",""
"Bezahlt","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","21","","",""
"Bezahlt","2010","AkademikerIn","1 Einkommensschwächstes Quintil","11","","",""
"Bezahlt","2010","AkademikerIn","2","24","","",""
"Bezahlt","2010","AkademikerIn","3","13","","",""
"Bezahlt","2010","AkademikerIn","4","23","","",""
"Bezahlt","2010","AkademikerIn","5 Einkommensstärkstes Quintil","47","0.0312349098860762","0.0212971333126304","0.041172686459522"
"Nicht abgegolten","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","4","","",""
"Nicht abgegolten","2010","(noch) kein Abschluss","2","1","","",""
"Nicht abgegolten","2010","(noch) kein Abschluss","3","1","","",""
"Nicht abgegolten","2010","(noch) kein Abschluss","4","","","",""
"Nicht abgegolten","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2010","Hauptschule","1 Einkommensschwächstes Quintil","26","","",""
"Nicht abgegolten","2010","Hauptschule","2","52","0.093608596614237","0.0698208882527572","0.117396304975717"
"Nicht abgegolten","2010","Hauptschule","3","39","0.117047259552942","0.085543132537784","0.148551386568099"
"Nicht abgegolten","2010","Hauptschule","4","39","0.11278489253432","0.0808958029677634","0.144673982100877"
"Nicht abgegolten","2010","Hauptschule","5 Einkommensstärkstes Quintil","24","","",""
"Nicht abgegolten","2010","Realschule","1 Einkommensschwächstes Quintil","46","0.116521712350562","0.0819567997077872","0.151086624993337"
"Nicht abgegolten","2010","Realschule","2","64","0.113206295204731","0.0897177514150485","0.136694838994413"
"Nicht abgegolten","2010","Realschule","3","62","0.116540906111503","0.0914849930044328","0.141596819218574"
