"plb0195_h","year","bildungsniveau","sampreg","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Nicht abgegolten","1998","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Nicht abgegolten","1998","Hauptschule","Westdeutschland","130","0.0991205659650372","0.0836917953068436","0.114549336623231"
"Nicht abgegolten","1998","Hauptschule","Ostdeutschland","27","","",""
"Nicht abgegolten","1998","Realschule","Westdeutschland","128","0.156076159952798","0.13190435626886","0.180247963636735"
"Nicht abgegolten","1998","Realschule","Ostdeutschland","79","0.110862383827234","0.0879295121337434","0.133795255520724"
"Nicht abgegolten","1998","(Fach-)Abitur","Westdeutschland","63","0.185232635413975","0.145540931128208","0.224924339699743"
"Nicht abgegolten","1998","(Fach-)Abitur","Ostdeutschland","11","","",""
"Nicht abgegolten","1998","AkademikerIn","Westdeutschland","227","0.404200690715296","0.363772118981823","0.444629262448769"
"Nicht abgegolten","1998","AkademikerIn","Ostdeutschland","155","0.351929811193609","0.307457952779484","0.396401669607734"
"Abgefeiert","1999","(noch) kein Abschluss","Westdeutschland","32","0.478115493270189","0.369332953990648","0.58689803254973"
"Abgefeiert","1999","(noch) kein Abschluss","Ostdeutschland","5","","",""
"Abgefeiert","1999","Hauptschule","Westdeutschland","595","0.452204398877486","0.426271770729227","0.478137027025744"
"Abgefeiert","1999","Hauptschule","Ostdeutschland","84","0.408088033601125","0.34314355407523","0.473032513127019"
"Abgefeiert","1999","Realschule","Westdeutschland","448","0.503298651666593","0.470542179222202","0.536055124110984"
"Abgefeiert","1999","Realschule","Ostdeutschland","341","0.446722214739867","0.410583618656226","0.482860810823507"
"Abgefeiert","1999","(Fach-)Abitur","Westdeutschland","182","0.519556327030426","0.468717128612634","0.570395525448217"
"Abgefeiert","1999","(Fach-)Abitur","Ostdeutschland","52","0.575367941824519","0.474365145681521","0.676370737967518"
"Abgefeiert","1999","AkademikerIn","Westdeutschland","202","0.353364178154458","0.31449537524527","0.392232981063646"
"Abgefeiert","1999","AkademikerIn","Ostdeutschland","196","0.440281035818266","0.39352322779759","0.487038843838943"
"Teils, teils","1999","(noch) kein Abschluss","Westdeutschland","9","","",""
"Teils, teils","1999","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Teils, teils","1999","Hauptschule","Westdeutschland","307","0.204544906563786","0.183527842920753","0.225561970206818"
"Teils, teils","1999","Hauptschule","Ostdeutschland","58","0.262963930938078","0.204789892552015","0.321137969324142"
"Teils, teils","1999","Realschule","Westdeutschland","196","0.206399505202858","0.179884490990667","0.23291451941505"
"Teils, teils","1999","Realschule","Ostdeutschland","194","0.300138509766945","0.266822897801202","0.333454121732687"
"Teils, teils","1999","(Fach-)Abitur","Westdeutschland","78","0.196941254869273","0.156474055918055","0.237408453820491"
"Teils, teils","1999","(Fach-)Abitur","Ostdeutschland","17","","",""
"Teils, teils","1999","AkademikerIn","Westdeutschland","120","0.208993624446455","0.175932582571375","0.242054666321535"
"Teils, teils","1999","AkademikerIn","Ostdeutschland","66","0.148347569486514","0.114868332192697","0.18182680678033"
"Bezahlt","1999","(noch) kein Abschluss","Westdeutschland","35","0.387577830518587","0.281479024378129","0.493676636659045"
"Bezahlt","1999","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Bezahlt","1999","Hauptschule","Westdeutschland","388","0.24190685808771","0.219593997835418","0.264219718340002"
"Bezahlt","1999","Hauptschule","Ostdeutschland","50","0.19946708199054","0.146663672545794","0.252270491435287"
"Bezahlt","1999","Realschule","Westdeutschland","106","0.113364815879353","0.0925942562759798","0.134135375482725"
"Bezahlt","1999","Realschule","Ostdeutschland","111","0.14443082943817","0.118878034973808","0.169983623902532"
"Bezahlt","1999","(Fach-)Abitur","Westdeutschland","53","0.116311879337341","0.0836889706027058","0.148934788071977"
"Bezahlt","1999","(Fach-)Abitur","Ostdeutschland","9","","",""
"Bezahlt","1999","AkademikerIn","Westdeutschland","33","0.0451128635323031","0.0282362135374777","0.0619895135271285"
"Bezahlt","1999","AkademikerIn","Ostdeutschland","27","","",""
"Nicht abgegolten","1999","(noch) kein Abschluss","Westdeutschland","5","","",""
"Nicht abgegolten","1999","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nicht abgegolten","1999","Hauptschule","Westdeutschland","125","0.101343836471018","0.085619753738493","0.117067919203544"
"Nicht abgegolten","1999","Hauptschule","Ostdeutschland","28","","",""
"Nicht abgegolten","1999","Realschule","Westdeutschland","145","0.176937027251196","0.151935734310981","0.20193832019141"
"Nicht abgegolten","1999","Realschule","Ostdeutschland","81","0.108708446055019","0.0860816832085332","0.131335208901504"
"Nicht abgegolten","1999","(Fach-)Abitur","Westdeutschland","58","0.167190538762959","0.129220607578241","0.205160469947678"
"Nicht abgegolten","1999","(Fach-)Abitur","Ostdeutschland","14","","",""
"Nicht abgegolten","1999","AkademikerIn","Westdeutschland","226","0.392529333866784","0.352823096076351","0.432235571657216"
"Nicht abgegolten","1999","AkademikerIn","Ostdeutschland","144","0.343348541621115","0.298624689486685","0.388072393755544"
"Abgefeiert","2000","(noch) kein Abschluss","Westdeutschland","28","","",""
"Abgefeiert","2000","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Abgefeiert","2000","Hauptschule","Westdeutschland","1118","0.462994281010421","0.443185166031822","0.482803395989021"
"Abgefeiert","2000","Hauptschule","Ostdeutschland","110","0.438270922460949","0.376518068701803","0.500023776220095"
"Abgefeiert","2000","Realschule","Westdeutschland","903","0.538400688608351","0.514806697668853","0.561994679547849"
"Abgefeiert","2000","Realschule","Ostdeutschland","543","0.488294513622934","0.45848278409894","0.518106243146929"
"Abgefeiert","2000","(Fach-)Abitur","Westdeutschland","371","0.527057032779292","0.490913608491883","0.563200457066702"
"Abgefeiert","2000","(Fach-)Abitur","Ostdeutschland","63","0.539743778224268","0.452716284844383","0.626771271604153"
"Abgefeiert","2000","AkademikerIn","Westdeutschland","444","0.368464087740913","0.341261436555964","0.395666738925862"
"Abgefeiert","2000","AkademikerIn","Ostdeutschland","304","0.477108764367419","0.438260143409706","0.515957385325132"
"Teils, teils","2000","(noch) kein Abschluss","Westdeutschland","12","","",""
"Teils, teils","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Teils, teils","2000","Hauptschule","Westdeutschland","528","0.21613227056872","0.199780341113102","0.232484200024338"
"Teils, teils","2000","Hauptschule","Ostdeutschland","55","0.241704725399489","0.188422298723544","0.294987152075434"
"Teils, teils","2000","Realschule","Westdeutschland","389","0.220623240050508","0.200997981647657","0.240248498453359"
"Teils, teils","2000","Realschule","Ostdeutschland","268","0.271107919691234","0.244596137002487","0.297619702379981"
"Teils, teils","2000","(Fach-)Abitur","Westdeutschland","133","0.178248029299197","0.150541709079084","0.20595434951931"
"Teils, teils","2000","(Fach-)Abitur","Ostdeutschland","21","","",""
"Teils, teils","2000","AkademikerIn","Westdeutschland","203","0.16659619618331","0.145583832760485","0.187608559606134"
"Teils, teils","2000","AkademikerIn","Ostdeutschland","89","0.146379855635394","0.118886090823025","0.173873620447763"
"Bezahlt","2000","(noch) kein Abschluss","Westdeutschland","25","","",""
"Bezahlt","2000","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Bezahlt","2000","Hauptschule","Westdeutschland","596","0.237193733947326","0.220295296985334","0.254092170909318"
"Bezahlt","2000","Hauptschule","Ostdeutschland","57","0.20816065964451","0.157631728020711","0.25868959126831"
"Bezahlt","2000","Realschule","Westdeutschland","207","0.117542053552987","0.10229943172278","0.132784675383193"
"Bezahlt","2000","Realschule","Ostdeutschland","164","0.153269525318807","0.131784458195404","0.174754592442209"
"Bezahlt","2000","(Fach-)Abitur","Westdeutschland","99","0.131800454369606","0.107311833107245","0.156289075631967"
"Bezahlt","2000","(Fach-)Abitur","Ostdeutschland","15","","",""
"Bezahlt","2000","AkademikerIn","Westdeutschland","99","0.0802807273008646","0.064957582110623","0.0956038724911062"
"Bezahlt","2000","AkademikerIn","Ostdeutschland","37","0.0590546003042663","0.0407200481056497","0.0773891525028829"
"Nicht abgegolten","2000","(noch) kein Abschluss","Westdeutschland","6","","",""
"Nicht abgegolten","2000","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nicht abgegolten","2000","Hauptschule","Westdeutschland","192","0.0836797144735325","0.0726789833619128","0.0946804455851521"
"Nicht abgegolten","2000","Hauptschule","Ostdeutschland","26","","",""
"Nicht abgegolten","2000","Realschule","Westdeutschland","216","0.123434017788154","0.107866270686047","0.139001764890261"
"Nicht abgegolten","2000","Realschule","Ostdeutschland","105","0.0873280413670246","0.0704908198078982","0.104165262926151"
"Nicht abgegolten","2000","(Fach-)Abitur","Westdeutschland","130","0.162894483551904","0.136161994711269","0.189626972392539"
"Nicht abgegolten","2000","(Fach-)Abitur","Ostdeutschland","27","","",""
"Nicht abgegolten","2000","AkademikerIn","Westdeutschland","462","0.384658988774913","0.357223639272248","0.412094338277577"
"Nicht abgegolten","2000","AkademikerIn","Ostdeutschland","205","0.31745677969292","0.281251774828233","0.353661784557608"
"Abgefeiert","2001","(noch) kein Abschluss","Westdeutschland","18","","",""
"Abgefeiert","2001","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Abgefeiert","2001","Hauptschule","Westdeutschland","913","0.431010113552244","0.410255258558109","0.45176496854638"
"Abgefeiert","2001","Hauptschule","Ostdeutschland","98","0.49657941142519","0.427968553710013","0.565190269140367"
"Abgefeiert","2001","Realschule","Westdeutschland","857","0.542973896675904","0.518603053711166","0.567344739640643"
"Abgefeiert","2001","Realschule","Ostdeutschland","521","0.493563196233797","0.463119160227856","0.524007232239739"
"Abgefeiert","2001","(Fach-)Abitur","Westdeutschland","335","0.478183762492324","0.441594994454937","0.514772530529711"
"Abgefeiert","2001","(Fach-)Abitur","Ostdeutschland","54","0.474908110451116","0.386296501125917","0.563519719776315"
"Abgefeiert","2001","AkademikerIn","Westdeutschland","414","0.356490491329234","0.328844326255152","0.384136656403315"
"Abgefeiert","2001","AkademikerIn","Ostdeutschland","292","0.479120364555465","0.439476664831708","0.518764064279221"
"Teils, teils","2001","(noch) kein Abschluss","Westdeutschland","10","","",""
"Teils, teils","2001","(noch) kein Abschluss","Ostdeutschland","","","",""
"Teils, teils","2001","Hauptschule","Westdeutschland","547","0.243788723775563","0.225793714247099","0.261783733304028"
"Teils, teils","2001","Hauptschule","Ostdeutschland","39","0.199617364283104","0.144766813261114","0.254467915305094"
"Teils, teils","2001","Realschule","Westdeutschland","322","0.186215615125164","0.16717095192197","0.205260278328357"
"Teils, teils","2001","Realschule","Ostdeutschland","260","0.262189883215186","0.23540754554248","0.288972220887892"
"Teils, teils","2001","(Fach-)Abitur","Westdeutschland","159","0.221270815846745","0.190865685197945","0.251675946495546"
"Teils, teils","2001","(Fach-)Abitur","Ostdeutschland","29","","",""
"Teils, teils","2001","AkademikerIn","Westdeutschland","221","0.203729592251305","0.180481314616087","0.226977869886522"
"Teils, teils","2001","AkademikerIn","Ostdeutschland","113","0.179438397091789","0.148987754666694","0.209889039516883"
"Bezahlt","2001","(noch) kein Abschluss","Westdeutschland","25","","",""
"Bezahlt","2001","(noch) kein Abschluss","Ostdeutschland","6","","",""
"Bezahlt","2001","Hauptschule","Westdeutschland","540","0.243212309284721","0.22523173722165","0.261192881347792"
"Bezahlt","2001","Hauptschule","Ostdeutschland","54","0.254687657195665","0.194900746486159","0.314474567905171"
"Bezahlt","2001","Realschule","Westdeutschland","215","0.138931741828708","0.122010582960525","0.155852900696892"
"Bezahlt","2001","Realschule","Ostdeutschland","157","0.152194336106296","0.130320970335198","0.174067701877393"
"Bezahlt","2001","(Fach-)Abitur","Westdeutschland","103","0.128688014680613","0.104160842811426","0.153215186549799"
"Bezahlt","2001","(Fach-)Abitur","Ostdeutschland","14","","",""
"Bezahlt","2001","AkademikerIn","Westdeutschland","82","0.0684902848564846","0.0539108188384684","0.0830697508745009"
"Bezahlt","2001","AkademikerIn","Ostdeutschland","31","0.0625366520803683","0.0433222163191345","0.0817510878416022"
"Nicht abgegolten","2001","(noch) kein Abschluss","Westdeutschland","1","","",""
"Nicht abgegolten","2001","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nicht abgegolten","2001","Hauptschule","Westdeutschland","187","0.0819888533874712","0.0704907798164185","0.0934869269585238"
"Nicht abgegolten","2001","Hauptschule","Ostdeutschland","13","","",""
"Nicht abgegolten","2001","Realschule","Westdeutschland","211","0.131878746370224","0.115325309680556","0.148432183059892"
"Nicht abgegolten","2001","Realschule","Ostdeutschland","98","0.0920525844447207","0.0744483738704214","0.10965679501902"
"Nicht abgegolten","2001","(Fach-)Abitur","Westdeutschland","119","0.171857406980317","0.144224392272464","0.19949042168817"
"Nicht abgegolten","2001","(Fach-)Abitur","Ostdeutschland","25","","",""
"Nicht abgegolten","2001","AkademikerIn","Westdeutschland","436","0.371289631562977","0.343401773497504","0.39917748962845"
"Nicht abgegolten","2001","AkademikerIn","Ostdeutschland","174","0.278904586272378","0.243316276011524","0.314492896533233"
"Abgefeiert","2002","(noch) kein Abschluss","Westdeutschland","18","","",""
"Abgefeiert","2002","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Abgefeiert","2002","Hauptschule","Westdeutschland","843","0.461675381985534","0.439329647913092","0.484021116057975"
"Abgefeiert","2002","Hauptschule","Ostdeutschland","81","0.4653139273689","0.392847832406538","0.537780022331262"
"Abgefeiert","2002","Realschule","Westdeutschland","871","0.536089311512733","0.512084870808861","0.560093752216605"
"Abgefeiert","2002","Realschule","Ostdeutschland","515","0.515355597651127","0.484208682160732","0.546502513141523"
"Abgefeiert","2002","(Fach-)Abitur","Westdeutschland","383","0.515803032617862","0.480504576832713","0.551101488403011"
"Abgefeiert","2002","(Fach-)Abitur","Ostdeutschland","72","0.593911113904394","0.508833679611449","0.678988548197339"
"Abgefeiert","2002","AkademikerIn","Westdeutschland","523","0.369345368584309","0.345464575661935","0.393226161506683"
"Abgefeiert","2002","AkademikerIn","Ostdeutschland","292","0.500516559660532","0.462019251751163","0.539013867569901"
"Teils, teils","2002","(noch) kein Abschluss","Westdeutschland","8","","",""
"Teils, teils","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Teils, teils","2002","Hauptschule","Westdeutschland","483","0.244928815984725","0.225652766309392","0.264204865660058"
"Teils, teils","2002","Hauptschule","Ostdeutschland","54","0.326431285690904","0.258307427175466","0.394555144206343"
"Teils, teils","2002","Realschule","Westdeutschland","355","0.206895859357257","0.187397555407825","0.226394163306689"
"Teils, teils","2002","Realschule","Ostdeutschland","247","0.250256317092322","0.223260350792878","0.277252283391765"
"Teils, teils","2002","(Fach-)Abitur","Westdeutschland","149","0.178422688838769","0.151379868244847","0.205465509432692"
"Teils, teils","2002","(Fach-)Abitur","Ostdeutschland","23","","",""
"Teils, teils","2002","AkademikerIn","Westdeutschland","235","0.155554973573076","0.137621506447454","0.173488440698699"
"Teils, teils","2002","AkademikerIn","Ostdeutschland","97","0.137727803606445","0.111194361691017","0.164261245521874"
"Bezahlt","2002","(noch) kein Abschluss","Westdeutschland","26","","",""
"Bezahlt","2002","(noch) kein Abschluss","Ostdeutschland","5","","",""
"Bezahlt","2002","Hauptschule","Westdeutschland","399","0.203254897518468","0.185217064683436","0.221292730353501"
"Bezahlt","2002","Hauptschule","Ostdeutschland","34","0.140727736787003","0.0902072361815486","0.191248237392458"
"Bezahlt","2002","Realschule","Westdeutschland","174","0.105434173353023","0.0906515102852233","0.120216836420822"
"Bezahlt","2002","Realschule","Ostdeutschland","127","0.14174980554897","0.120011878028817","0.163487733069123"
"Bezahlt","2002","(Fach-)Abitur","Westdeutschland","99","0.152848438975382","0.127432053415894","0.17826482453487"
"Bezahlt","2002","(Fach-)Abitur","Ostdeutschland","9","","",""
"Bezahlt","2002","AkademikerIn","Westdeutschland","83","0.0567899778637304","0.0453381009296282","0.0682418547978326"
"Bezahlt","2002","AkademikerIn","Ostdeutschland","28","","",""
"Nicht abgegolten","2002","(noch) kein Abschluss","Westdeutschland","3","","",""
"Nicht abgegolten","2002","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nicht abgegolten","2002","Hauptschule","Westdeutschland","187","0.090140904511273","0.077304240521841","0.102977568500705"
"Nicht abgegolten","2002","Hauptschule","Ostdeutschland","13","","",""
"Nicht abgegolten","2002","Realschule","Westdeutschland","258","0.151580655776988","0.134318978225565","0.168842333328411"
"Nicht abgegolten","2002","Realschule","Ostdeutschland","100","0.0926382797075807","0.074569225836647","0.110707333578514"
"Nicht abgegolten","2002","(Fach-)Abitur","Westdeutschland","139","0.152925839567987","0.127504180961903","0.178347498174072"
"Nicht abgegolten","2002","(Fach-)Abitur","Ostdeutschland","24","","",""
"Nicht abgegolten","2002","AkademikerIn","Westdeutschland","728","0.418309679978885","0.393901719306651","0.442717640651118"
"Nicht abgegolten","2002","AkademikerIn","Ostdeutschland","231","0.318868380151136","0.282985950938594","0.354750809363678"
"Abgefeiert","2003","(noch) kein Abschluss","Westdeutschland","13","","",""
"Abgefeiert","2003","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Abgefeiert","2003","Hauptschule","Westdeutschland","850","0.49822164813011","0.475129810665728","0.521313485594493"
"Abgefeiert","2003","Hauptschule","Ostdeutschland","78","0.539730870597556","0.462014215458744","0.617447525736368"
"Abgefeiert","2003","Realschule","Westdeutschland","885","0.559495256443281","0.535305453443218","0.583685059443345"
"Abgefeiert","2003","Realschule","Ostdeutschland","510","0.559843020032037","0.528041557220224","0.59164448284385"
"Abgefeiert","2003","(Fach-)Abitur","Westdeutschland","382","0.501699027588596","0.466610246123785","0.536787809053408"
"Abgefeiert","2003","(Fach-)Abitur","Ostdeutschland","84","0.650318844307782","0.569274716209495","0.731362972406069"
"Abgefeiert","2003","AkademikerIn","Westdeutschland","502","0.399428780506896","0.373945294991039","0.424912266022753"
"Abgefeiert","2003","AkademikerIn","Ostdeutschland","295","0.530493507243702","0.490560381700601","0.570426632786803"
"Teils, teils","2003","(noch) kein Abschluss","Westdeutschland","2","","",""
"Teils, teils","2003","(noch) kein Abschluss","Ostdeutschland","","","",""
"Teils, teils","2003","Hauptschule","Westdeutschland","429","0.224040077297889","0.204783737669627","0.243296416926151"
"Teils, teils","2003","Hauptschule","Ostdeutschland","34","0.212223770737253","0.148468220693766","0.27597932078074"
"Teils, teils","2003","Realschule","Westdeutschland","335","0.193487829123198","0.174239584865188","0.212736073381208"
"Teils, teils","2003","Realschule","Ostdeutschland","208","0.232653407208402","0.205585127239396","0.259721687177408"
"Teils, teils","2003","(Fach-)Abitur","Westdeutschland","134","0.180383114068222","0.153399247641399","0.207366980495045"
"Teils, teils","2003","(Fach-)Abitur","Ostdeutschland","21","","",""
"Teils, teils","2003","AkademikerIn","Westdeutschland","216","0.159431355257363","0.140384189770006","0.178478520744721"
"Teils, teils","2003","AkademikerIn","Ostdeutschland","90","0.132326827592481","0.105214019437273","0.159439635747689"
"Bezahlt","2003","(noch) kein Abschluss","Westdeutschland","19","","",""
"Bezahlt","2003","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Bezahlt","2003","Hauptschule","Westdeutschland","334","0.184630982386311","0.166711699425051","0.20255026534757"
"Bezahlt","2003","Hauptschule","Ostdeutschland","35","0.204251899655124","0.141389579664877","0.267114219645371"
"Bezahlt","2003","Realschule","Westdeutschland","160","0.108559779261319","0.0934018658903302","0.123717692632308"
"Bezahlt","2003","Realschule","Ostdeutschland","114","0.125711247616194","0.10447270654931","0.146949788683079"
"Bezahlt","2003","(Fach-)Abitur","Westdeutschland","100","0.128865933100943","0.105352699965545","0.15237916623634"
"Bezahlt","2003","(Fach-)Abitur","Ostdeutschland","6","","",""
"Bezahlt","2003","AkademikerIn","Westdeutschland","85","0.0725580016931003","0.0590608251252903","0.0860551782609103"
"Bezahlt","2003","AkademikerIn","Ostdeutschland","30","0.0513409860221829","0.0336822490708615","0.0689997229735043"
"Nicht abgegolten","2003","(noch) kein Abschluss","Westdeutschland","3","","",""
"Nicht abgegolten","2003","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nicht abgegolten","2003","Hauptschule","Westdeutschland","188","0.0931072921856897","0.079687028851531","0.106527555519848"
"Nicht abgegolten","2003","Hauptschule","Ostdeutschland","11","","",""
"Nicht abgegolten","2003","Realschule","Westdeutschland","238","0.138457135172202","0.12162826546392","0.155286004880484"
"Nicht abgegolten","2003","Realschule","Ostdeutschland","104","0.081792325143367","0.0642358670972138","0.0993487831895201"
"Nicht abgegolten","2003","(Fach-)Abitur","Westdeutschland","164","0.189051925242239","0.161573751485634","0.216530098998844"
"Nicht abgegolten","2003","(Fach-)Abitur","Ostdeutschland","22","","",""
"Nicht abgegolten","2003","AkademikerIn","Westdeutschland","616","0.36858186254264","0.343481360971641","0.393682364113639"
"Nicht abgegolten","2003","AkademikerIn","Ostdeutschland","185","0.285838679141634","0.249686779185399","0.32199057909787"
"Abgefeiert","2004","(noch) kein Abschluss","Westdeutschland","12","","",""
"Abgefeiert","2004","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Abgefeiert","2004","Hauptschule","Westdeutschland","774","0.494560157681022","0.470457997752309","0.518662317609735"
"Abgefeiert","2004","Hauptschule","Ostdeutschland","74","0.407724920167515","0.332052793068407","0.483397047266622"
"Abgefeiert","2004","Realschule","Westdeutschland","852","0.550648991355172","0.526152674728555","0.575145307981789"
"Abgefeiert","2004","Realschule","Ostdeutschland","476","0.535613573603462","0.503120608267501","0.568106538939422"
"Abgefeiert","2004","(Fach-)Abitur","Westdeutschland","389","0.538985094117992","0.503286341334739","0.574683846901246"
"Abgefeiert","2004","(Fach-)Abitur","Ostdeutschland","84","0.657883334226171","0.577855186604547","0.737911481847795"
"Abgefeiert","2004","AkademikerIn","Westdeutschland","503","0.379635696994156","0.354196615518379","0.405074778469933"
"Abgefeiert","2004","AkademikerIn","Ostdeutschland","289","0.532412187835724","0.492185901909933","0.572638473761514"
"Teils, teils","2004","(noch) kein Abschluss","Westdeutschland","5","","",""
"Teils, teils","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Teils, teils","2004","Hauptschule","Westdeutschland","375","0.211778196567897","0.19208226579888","0.231474127336914"
"Teils, teils","2004","Hauptschule","Ostdeutschland","48","0.346519594094698","0.273242073310779","0.419797114878618"
"Teils, teils","2004","Realschule","Westdeutschland","307","0.183381233194191","0.164324097558638","0.202438368829745"
"Teils, teils","2004","Realschule","Ostdeutschland","227","0.249904844894731","0.221697038152577","0.278112651636885"
"Teils, teils","2004","(Fach-)Abitur","Westdeutschland","125","0.187422974302522","0.159474965937169","0.215370982667875"
"Teils, teils","2004","(Fach-)Abitur","Ostdeutschland","22","","",""
"Teils, teils","2004","AkademikerIn","Westdeutschland","182","0.135562537428159","0.11761804659726","0.153507028259058"
"Teils, teils","2004","AkademikerIn","Ostdeutschland","85","0.136986800079947","0.109266212584526","0.164707387575368"
"Bezahlt","2004","(noch) kein Abschluss","Westdeutschland","16","","",""
"Bezahlt","2004","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Bezahlt","2004","Hauptschule","Westdeutschland","301","0.175192587977481","0.15686751107678","0.193517664878182"
"Bezahlt","2004","Hauptschule","Ostdeutschland","34","0.192086904547199","0.13142419750393","0.252749611590469"
"Bezahlt","2004","Realschule","Westdeutschland","148","0.104943870474622","0.0898509189673867","0.120036821981858"
"Bezahlt","2004","Realschule","Ostdeutschland","106","0.115086621508591","0.0942950841728138","0.135878158844367"
"Bezahlt","2004","(Fach-)Abitur","Westdeutschland","86","0.107685181239926","0.0854856294278921","0.12988473305196"
"Bezahlt","2004","(Fach-)Abitur","Ostdeutschland","9","","",""
"Bezahlt","2004","AkademikerIn","Westdeutschland","69","0.0757819995219998","0.0619091796695249","0.0896548193744748"
"Bezahlt","2004","AkademikerIn","Ostdeutschland","25","","",""
"Nicht abgegolten","2004","(noch) kein Abschluss","Westdeutschland","1","","",""
"Nicht abgegolten","2004","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nicht abgegolten","2004","Hauptschule","Westdeutschland","203","0.118469057773599","0.102890296874749","0.13404781867245"
"Nicht abgegolten","2004","Hauptschule","Ostdeutschland","6","","",""
"Nicht abgegolten","2004","Realschule","Westdeutschland","277","0.161025904976014","0.142925318261796","0.179126491690233"
"Nicht abgegolten","2004","Realschule","Ostdeutschland","96","0.0993949599932167","0.0799022074488303","0.118887712537603"
"Nicht abgegolten","2004","(Fach-)Abitur","Westdeutschland","149","0.165906750339559","0.139265996248449","0.19254750443067"
"Nicht abgegolten","2004","(Fach-)Abitur","Ostdeutschland","20","","",""
"Nicht abgegolten","2004","AkademikerIn","Westdeutschland","644","0.409019766055685","0.383247468842054","0.434792063269316"
"Nicht abgegolten","2004","AkademikerIn","Ostdeutschland","192","0.283855835099161","0.247505912324302","0.320205757874019"
"Abgefeiert","2005","(noch) kein Abschluss","Westdeutschland","13","","",""
"Abgefeiert","2005","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Abgefeiert","2005","Hauptschule","Westdeutschland","751","0.503892446847907","0.478847660019533","0.528937233676281"
"Abgefeiert","2005","Hauptschule","Ostdeutschland","68","0.573259044263323","0.489825858415715","0.656692230110931"
"Abgefeiert","2005","Realschule","Westdeutschland","836","0.553710666362569","0.528384647164005","0.579036685561132"
"Abgefeiert","2005","Realschule","Ostdeutschland","448","0.529444478399235","0.495810475433617","0.563078481364854"
"Abgefeiert","2005","(Fach-)Abitur","Westdeutschland","376","0.543966611249349","0.507149062484509","0.580784160014189"
"Abgefeiert","2005","(Fach-)Abitur","Ostdeutschland","84","0.658264356289853","0.578552312198646","0.73797640038106"
"Abgefeiert","2005","AkademikerIn","Westdeutschland","501","0.411097944490835","0.384174603568824","0.438021285412847"
"Abgefeiert","2005","AkademikerIn","Ostdeutschland","267","0.504458700617998","0.462673789532576","0.54624361170342"
"Teils, teils","2005","(noch) kein Abschluss","Westdeutschland","7","","",""
"Teils, teils","2005","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Teils, teils","2005","Hauptschule","Westdeutschland","350","0.224496871716271","0.203596335925194","0.245397407507349"
"Teils, teils","2005","Hauptschule","Ostdeutschland","33","0.256959058250013","0.183250223628388","0.330667892871639"
"Teils, teils","2005","Realschule","Westdeutschland","291","0.204127849246241","0.183593071003024","0.224662627489458"
"Teils, teils","2005","Realschule","Ostdeutschland","198","0.225502210209091","0.197341188828968","0.253663231589214"
"Teils, teils","2005","(Fach-)Abitur","Westdeutschland","137","0.207936149860258","0.177936545726828","0.237935753993689"
"Teils, teils","2005","(Fach-)Abitur","Ostdeutschland","29","","",""
"Teils, teils","2005","AkademikerIn","Westdeutschland","192","0.158722987120216","0.138727859144446","0.178718115095986"
"Teils, teils","2005","AkademikerIn","Ostdeutschland","85","0.153344291082224","0.123231294636706","0.183457287527741"
"Bezahlt","2005","(noch) kein Abschluss","Westdeutschland","12","","",""
"Bezahlt","2005","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Bezahlt","2005","Hauptschule","Westdeutschland","261","0.155094295401048","0.136961593206045","0.173226997596051"
"Bezahlt","2005","Hauptschule","Ostdeutschland","26","","",""
"Bezahlt","2005","Realschule","Westdeutschland","124","0.0941682539623769","0.0792885852905685","0.109047922634185"
"Bezahlt","2005","Realschule","Ostdeutschland","107","0.147377994491291","0.123491220560775","0.171264768421807"
"Bezahlt","2005","(Fach-)Abitur","Westdeutschland","62","0.0959323666490314","0.0741626153074878","0.117702117990575"
"Bezahlt","2005","(Fach-)Abitur","Ostdeutschland","5","","",""
"Bezahlt","2005","AkademikerIn","Westdeutschland","55","0.0507640108375555","0.0387524395060103","0.0627755821691006"
"Bezahlt","2005","AkademikerIn","Ostdeutschland","21","","",""
"Nicht abgegolten","2005","(noch) kein Abschluss","Westdeutschland","4","","",""
