"plb0195_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nicht abgegolten","1990","(Fach-)Abitur","Nordrhein-Westfalen","16","","",""
"Nicht abgegolten","1990","(Fach-)Abitur","Hessen","9","0.30823023731597","0.140169021940868","0.476291452691073"
"Nicht abgegolten","1990","(Fach-)Abitur","Rheinland-Pfalz,Saarland","1","","",""
"Nicht abgegolten","1990","(Fach-)Abitur","Baden-Wuerttemberg","5","0.15930150171605","0.0535469068291241","0.265056096602975"
"Nicht abgegolten","1990","(Fach-)Abitur","Bayern","5","0.207778170993761","0.0714040405537437","0.344152301433778"
"Nicht abgegolten","1990","(Fach-)Abitur","Saarland","","","",""
"Nicht abgegolten","1990","(Fach-)Abitur","Berlin","3","","",""
"Nicht abgegolten","1990","(Fach-)Abitur","Brandenburg","","","",""
"Nicht abgegolten","1990","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nicht abgegolten","1990","(Fach-)Abitur","Sachsen","2","","",""
"Nicht abgegolten","1990","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nicht abgegolten","1990","(Fach-)Abitur","Thueringen","1","","",""
"Nicht abgegolten","1990","AkademikerIn","Schleswig-Holstein","2","","",""
"Nicht abgegolten","1990","AkademikerIn","Hamburg","4","0.525017256648155","0.17897526538635","0.871059247909959"
"Nicht abgegolten","1990","AkademikerIn","Niedersachsen","23","","",""
"Nicht abgegolten","1990","AkademikerIn","Bremen","1","","",""
"Nicht abgegolten","1990","AkademikerIn","Nordrhein-Westfalen","57","0.548673670802678","0.451624953613109","0.645722387992247"
"Nicht abgegolten","1990","AkademikerIn","Hessen","16","","",""
"Nicht abgegolten","1990","AkademikerIn","Rheinland-Pfalz,Saarland","10","","",""
"Nicht abgegolten","1990","AkademikerIn","Baden-Wuerttemberg","26","","",""
"Nicht abgegolten","1990","AkademikerIn","Bayern","28","","",""
"Nicht abgegolten","1990","AkademikerIn","Saarland","","","",""
"Nicht abgegolten","1990","AkademikerIn","Berlin","35","0.387662893901439","0.289169620892055","0.486156166910823"
"Nicht abgegolten","1990","AkademikerIn","Brandenburg","34","0.258360522360882","0.183114090373287","0.333606954348478"
"Nicht abgegolten","1990","AkademikerIn","Mecklenburg-Vorpommern","17","","",""
"Nicht abgegolten","1990","AkademikerIn","Sachsen","53","0.265342171397797","0.204903229114557","0.325781113681036"
"Nicht abgegolten","1990","AkademikerIn","Sachsen-Anhalt","34","0.313459040748752","0.229758027824295","0.39716005367321"
"Nicht abgegolten","1990","AkademikerIn","Thueringen","15","","",""
"Abgefeiert","1991","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Abgefeiert","1991","(noch) kein Abschluss","Hamburg","2","","",""
"Abgefeiert","1991","(noch) kein Abschluss","Niedersachsen","3","","",""
"Abgefeiert","1991","(noch) kein Abschluss","Bremen","","","",""
"Abgefeiert","1991","(noch) kein Abschluss","Nordrhein-Westfalen","8","0.181022968078658","0.0835969018004561","0.278449034356859"
"Abgefeiert","1991","(noch) kein Abschluss","Hessen","3","","",""
"Abgefeiert","1991","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Abgefeiert","1991","(noch) kein Abschluss","Baden-Wuerttemberg","10","","",""
"Abgefeiert","1991","(noch) kein Abschluss","Bayern","3","","",""
"Abgefeiert","1991","(noch) kein Abschluss","Saarland","","","",""
"Abgefeiert","1991","(noch) kein Abschluss","Berlin","1","","",""
"Abgefeiert","1991","(noch) kein Abschluss","Brandenburg","","","",""
"Abgefeiert","1991","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Abgefeiert","1991","(noch) kein Abschluss","Sachsen","","","",""
"Abgefeiert","1991","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Abgefeiert","1991","(noch) kein Abschluss","Thueringen","","","",""
"Abgefeiert","1991","Hauptschule","Schleswig-Holstein","21","","",""
"Abgefeiert","1991","Hauptschule","Hamburg","4","0.167477647366551","0.0114458440612633","0.323509450671839"
"Abgefeiert","1991","Hauptschule","Niedersachsen","58","0.285541114591041","0.224011263454678","0.347070965727405"
"Abgefeiert","1991","Hauptschule","Bremen","5","0.344056806597338","0.124594454014619","0.563519159180057"
"Abgefeiert","1991","Hauptschule","Nordrhein-Westfalen","91","0.21108839973151","0.174389956554957","0.247786842908064"
"Abgefeiert","1991","Hauptschule","Hessen","68","0.370041828975984","0.304109905336197","0.435973752615772"
"Abgefeiert","1991","Hauptschule","Rheinland-Pfalz,Saarland","36","0.219915194219792","0.157653324556613","0.282177063882971"
"Abgefeiert","1991","Hauptschule","Baden-Wuerttemberg","119","","",""
"Abgefeiert","1991","Hauptschule","Bayern","126","","",""
"Abgefeiert","1991","Hauptschule","Saarland","","","",""
"Abgefeiert","1991","Hauptschule","Berlin","32","0.481934284406624","0.369596039996032","0.594272528817215"
"Abgefeiert","1991","Hauptschule","Brandenburg","31","0.432444144381986","0.321788889409421","0.543099399354551"
"Abgefeiert","1991","Hauptschule","Mecklenburg-Vorpommern","22","","",""
"Abgefeiert","1991","Hauptschule","Sachsen","72","0.553645216990482","0.470705142620755","0.636585291360208"
"Abgefeiert","1991","Hauptschule","Sachsen-Anhalt","40","0.485255199143262","0.381422493547566","0.589087904738959"
"Abgefeiert","1991","Hauptschule","Thueringen","33","0.422620727247579","0.313692474743228","0.53154897975193"
"Abgefeiert","1991","Realschule","Schleswig-Holstein","15","","",""
"Abgefeiert","1991","Realschule","Hamburg","6","0.327259276350239","0.110498009606013","0.544020543094466"
"Abgefeiert","1991","Realschule","Niedersachsen","50","0.473226110877033","0.379495529306061","0.566956692448006"
"Abgefeiert","1991","Realschule","Bremen","3","","",""
"Abgefeiert","1991","Realschule","Nordrhein-Westfalen","76","0.38251625659628","0.313592471431289","0.45144004176127"
"Abgefeiert","1991","Realschule","Hessen","38","0.455213802160678","0.349347099426646","0.56108050489471"
"Abgefeiert","1991","Realschule","Rheinland-Pfalz,Saarland","19","","",""
"Abgefeiert","1991","Realschule","Baden-Wuerttemberg","49","0.381583786335502","0.298078916172712","0.465088656498292"
"Abgefeiert","1991","Realschule","Bayern","65","0.41687384131461","0.336345189362446","0.497402493266774"
"Abgefeiert","1991","Realschule","Saarland","","","",""
"Abgefeiert","1991","Realschule","Berlin","42","0.440450985256613","0.339007996070108","0.541893974443118"
"Abgefeiert","1991","Realschule","Brandenburg","48","0.420291697206371","0.330850969150659","0.509732425262084"
"Abgefeiert","1991","Realschule","Mecklenburg-Vorpommern","51","0.470219531492536","0.370378104804875","0.570060958180197"
"Abgefeiert","1991","Realschule","Sachsen","117","","",""
"Abgefeiert","1991","Realschule","Sachsen-Anhalt","66","0.420529175590992","0.339048919008032","0.502009432173951"
"Abgefeiert","1991","Realschule","Thueringen","70","0.502387163383676","0.418662605664939","0.586111721102412"
"Abgefeiert","1991","(Fach-)Abitur","Schleswig-Holstein","5","0.495542923368007","0.185657720018443","0.805428126717571"
"Abgefeiert","1991","(Fach-)Abitur","Hamburg","3","","",""
"Abgefeiert","1991","(Fach-)Abitur","Niedersachsen","10","","",""
"Abgefeiert","1991","(Fach-)Abitur","Bremen","3","","",""
"Abgefeiert","1991","(Fach-)Abitur","Nordrhein-Westfalen","33","0.394941878778001","0.296120864886258","0.493762892669743"
"Abgefeiert","1991","(Fach-)Abitur","Hessen","13","","",""
"Abgefeiert","1991","(Fach-)Abitur","Rheinland-Pfalz,Saarland","6","0.298673085107683","0.067061244145233","0.530284926070134"
"Abgefeiert","1991","(Fach-)Abitur","Baden-Wuerttemberg","15","","",""
"Abgefeiert","1991","(Fach-)Abitur","Bayern","15","","",""
"Abgefeiert","1991","(Fach-)Abitur","Saarland","","","",""
"Abgefeiert","1991","(Fach-)Abitur","Berlin","5","0.27788682377737","0.0583917832281708","0.497381864326569"
"Abgefeiert","1991","(Fach-)Abitur","Brandenburg","4","0.509555723505494","0.163143047919111","0.855968399091877"
"Abgefeiert","1991","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"Abgefeiert","1991","(Fach-)Abitur","Sachsen","9","0.647658138922431","0.426976157730268","0.868340120114594"
"Abgefeiert","1991","(Fach-)Abitur","Sachsen-Anhalt","5","0.915856012246796","0.693730925035023","1.13798109945857"
"Abgefeiert","1991","(Fach-)Abitur","Thueringen","","","",""
"Abgefeiert","1991","AkademikerIn","Schleswig-Holstein","1","","",""
"Abgefeiert","1991","AkademikerIn","Hamburg","3","","",""
"Abgefeiert","1991","AkademikerIn","Niedersachsen","11","","",""
"Abgefeiert","1991","AkademikerIn","Bremen","","","",""
"Abgefeiert","1991","AkademikerIn","Nordrhein-Westfalen","31","0.281538407163131","0.197870827743373","0.365205986582889"
"Abgefeiert","1991","AkademikerIn","Hessen","15","","",""
"Abgefeiert","1991","AkademikerIn","Rheinland-Pfalz,Saarland","9","0.253739400790384","0.0925604640259594","0.414918337554808"
"Abgefeiert","1991","AkademikerIn","Baden-Wuerttemberg","8","0.206166607186495","0.0879670967034975","0.324366117669493"
"Abgefeiert","1991","AkademikerIn","Bayern","16","","",""
"Abgefeiert","1991","AkademikerIn","Saarland","","","",""
"Abgefeiert","1991","AkademikerIn","Berlin","41","0.487404267119173","0.382372512305236","0.59243602193311"
"Abgefeiert","1991","AkademikerIn","Brandenburg","38","0.366692313082911","0.268751230656525","0.464633395509297"
"Abgefeiert","1991","AkademikerIn","Mecklenburg-Vorpommern","23","","",""
"Abgefeiert","1991","AkademikerIn","Sachsen","66","0.388191939763552","0.314278960267944","0.462104919259161"
"Abgefeiert","1991","AkademikerIn","Sachsen-Anhalt","54","0.474360817245935","0.381046127071747","0.567675507420124"
"Abgefeiert","1991","AkademikerIn","Thueringen","35","0.448555043578185","0.33818283161849","0.558927255537881"
"Teils, teils","1991","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Teils, teils","1991","(noch) kein Abschluss","Hamburg","","","",""
"Teils, teils","1991","(noch) kein Abschluss","Niedersachsen","2","","",""
"Teils, teils","1991","(noch) kein Abschluss","Bremen","","","",""
"Teils, teils","1991","(noch) kein Abschluss","Nordrhein-Westfalen","3","","",""
"Teils, teils","1991","(noch) kein Abschluss","Hessen","8","0.133724502894057","0.0240562966153402","0.243392709172774"
"Teils, teils","1991","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Teils, teils","1991","(noch) kein Abschluss","Baden-Wuerttemberg","7","0.0975794309496884","0.0224939271225963","0.17266493477678"
"Teils, teils","1991","(noch) kein Abschluss","Bayern","2","","",""
"Teils, teils","1991","(noch) kein Abschluss","Saarland","","","",""
"Teils, teils","1991","(noch) kein Abschluss","Berlin","","","",""
"Teils, teils","1991","(noch) kein Abschluss","Brandenburg","","","",""
"Teils, teils","1991","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Teils, teils","1991","(noch) kein Abschluss","Sachsen","","","",""
"Teils, teils","1991","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Teils, teils","1991","(noch) kein Abschluss","Thueringen","","","",""
"Teils, teils","1991","Hauptschule","Schleswig-Holstein","9","0.149768855947338","0.0630186182489967","0.236519093645679"
"Teils, teils","1991","Hauptschule","Hamburg","4","0.182113239203959","0.0208430485711808","0.343383429836738"
"Teils, teils","1991","Hauptschule","Niedersachsen","33","0.16691789332083","0.116118530025055","0.217717256616605"
"Teils, teils","1991","Hauptschule","Bremen","1","","",""
"Teils, teils","1991","Hauptschule","Nordrhein-Westfalen","59","0.127738217347048","0.0977199836679015","0.157756451026196"
"Teils, teils","1991","Hauptschule","Hessen","43","0.196601383231715","0.142329698274178","0.250873068189251"
"Teils, teils","1991","Hauptschule","Rheinland-Pfalz,Saarland","29","","",""
"Teils, teils","1991","Hauptschule","Baden-Wuerttemberg","71","0.155112972354376","0.123092279411586","0.187133665297166"
"Teils, teils","1991","Hauptschule","Bayern","55","0.156731392890565","0.120464078111466","0.192998707669664"
"Teils, teils","1991","Hauptschule","Saarland","","","",""
"Teils, teils","1991","Hauptschule","Berlin","14","","",""
"Teils, teils","1991","Hauptschule","Brandenburg","13","","",""
"Teils, teils","1991","Hauptschule","Mecklenburg-Vorpommern","8","0.108278708168982","0.0254010802869928","0.191156336050972"
"Teils, teils","1991","Hauptschule","Sachsen","21","","",""
"Teils, teils","1991","Hauptschule","Sachsen-Anhalt","13","","",""
"Teils, teils","1991","Hauptschule","Thueringen","7","0.0910052422439791","0.0275820000025797","0.154428484485378"
"Teils, teils","1991","Realschule","Schleswig-Holstein","9","0.233533962120822","0.0953306909971818","0.371737233244461"
"Teils, teils","1991","Realschule","Hamburg","3","","",""
"Teils, teils","1991","Realschule","Niedersachsen","17","","",""
"Teils, teils","1991","Realschule","Bremen","2","","",""
"Teils, teils","1991","Realschule","Nordrhein-Westfalen","21","","",""
"Teils, teils","1991","Realschule","Hessen","17","","",""
"Teils, teils","1991","Realschule","Rheinland-Pfalz,Saarland","3","","",""
"Teils, teils","1991","Realschule","Baden-Wuerttemberg","20","","",""
"Teils, teils","1991","Realschule","Bayern","25","","",""
"Teils, teils","1991","Realschule","Saarland","","","",""
"Teils, teils","1991","Realschule","Berlin","13","","",""
"Teils, teils","1991","Realschule","Brandenburg","20","","",""
"Teils, teils","1991","Realschule","Mecklenburg-Vorpommern","13","","",""
"Teils, teils","1991","Realschule","Sachsen","33","0.144198134626552","0.0989947937089158","0.189401475544189"
"Teils, teils","1991","Realschule","Sachsen-Anhalt","19","","",""
"Teils, teils","1991","Realschule","Thueringen","19","","",""
"Teils, teils","1991","(Fach-)Abitur","Schleswig-Holstein","2","","",""
"Teils, teils","1991","(Fach-)Abitur","Hamburg","1","","",""
"Teils, teils","1991","(Fach-)Abitur","Niedersachsen","3","","",""
"Teils, teils","1991","(Fach-)Abitur","Bremen","","","",""
"Teils, teils","1991","(Fach-)Abitur","Nordrhein-Westfalen","15","","",""
"Teils, teils","1991","(Fach-)Abitur","Hessen","3","","",""
"Teils, teils","1991","(Fach-)Abitur","Rheinland-Pfalz,Saarland","3","","",""
"Teils, teils","1991","(Fach-)Abitur","Baden-Wuerttemberg","7","0.116695823607629","0.0285816440840419","0.204810003131216"
"Teils, teils","1991","(Fach-)Abitur","Bayern","4","0.0594945362077102","-0.0167250228690407","0.135714095284461"
"Teils, teils","1991","(Fach-)Abitur","Saarland","","","",""
"Teils, teils","1991","(Fach-)Abitur","Berlin","4","0.299158304587475","0.0747966691145923","0.523519940060358"
"Teils, teils","1991","(Fach-)Abitur","Brandenburg","1","","",""
"Teils, teils","1991","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Teils, teils","1991","(Fach-)Abitur","Sachsen","3","","",""
"Teils, teils","1991","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Teils, teils","1991","(Fach-)Abitur","Thueringen","2","","",""
"Teils, teils","1991","AkademikerIn","Schleswig-Holstein","","","",""
"Teils, teils","1991","AkademikerIn","Hamburg","2","","",""
"Teils, teils","1991","AkademikerIn","Niedersachsen","3","","",""
"Teils, teils","1991","AkademikerIn","Bremen","","","",""
"Teils, teils","1991","AkademikerIn","Nordrhein-Westfalen","18","","",""
"Teils, teils","1991","AkademikerIn","Hessen","8","0.189215154091858","0.074776536365114","0.303653771818601"
"Teils, teils","1991","AkademikerIn","Rheinland-Pfalz,Saarland","4","0.119706280874935","-0.000531608998939906","0.23994417074881"
"Teils, teils","1991","AkademikerIn","Baden-Wuerttemberg","11","","",""
"Teils, teils","1991","AkademikerIn","Bayern","17","","",""
"Teils, teils","1991","AkademikerIn","Saarland","","","",""
"Teils, teils","1991","AkademikerIn","Berlin","15","","",""
"Teils, teils","1991","AkademikerIn","Brandenburg","7","0.0767401032431403","0.0226422798005345","0.130837926685746"
"Teils, teils","1991","AkademikerIn","Mecklenburg-Vorpommern","5","0.0811329822522977","0.00962094854477133","0.152645015959824"
"Teils, teils","1991","AkademikerIn","Sachsen","18","","",""
"Teils, teils","1991","AkademikerIn","Sachsen-Anhalt","7","0.0899970003110692","0.0365175201025179","0.14347648051962"
"Teils, teils","1991","AkademikerIn","Thueringen","6","0.0688049557485024","0.01263152128217","0.124978390214835"
"Bezahlt","1991","(noch) kein Abschluss","Schleswig-Holstein","2","","",""
"Bezahlt","1991","(noch) kein Abschluss","Hamburg","2","","",""
"Bezahlt","1991","(noch) kein Abschluss","Niedersachsen","10","","",""
"Bezahlt","1991","(noch) kein Abschluss","Bremen","2","","",""
"Bezahlt","1991","(noch) kein Abschluss","Nordrhein-Westfalen","46","0.742670645894989","0.632055330960442","0.853285960829536"
"Bezahlt","1991","(noch) kein Abschluss","Hessen","23","","",""
"Bezahlt","1991","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","5","0.723106985394033","0.430769764128211","1.01544420665986"
"Bezahlt","1991","(noch) kein Abschluss","Baden-Wuerttemberg","43","0.735365813333686","0.623744492415143","0.846987134252229"
"Bezahlt","1991","(noch) kein Abschluss","Bayern","16","","",""
"Bezahlt","1991","(noch) kein Abschluss","Saarland","","","",""
"Bezahlt","1991","(noch) kein Abschluss","Berlin","3","","",""
"Bezahlt","1991","(noch) kein Abschluss","Brandenburg","","","",""
"Bezahlt","1991","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Bezahlt","1991","(noch) kein Abschluss","Sachsen","1","","",""
"Bezahlt","1991","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Bezahlt","1991","(noch) kein Abschluss","Thueringen","","","",""
"Bezahlt","1991","Hauptschule","Schleswig-Holstein","31","0.478337052967445","0.356899384701553","0.599774721233338"
"Bezahlt","1991","Hauptschule","Hamburg","8","0.318427630606126","0.123758041914546","0.513097219297706"
"Bezahlt","1991","Hauptschule","Niedersachsen","102","","",""
"Bezahlt","1991","Hauptschule","Bremen","11","","",""
"Bezahlt","1991","Hauptschule","Nordrhein-Westfalen","286","","",""
"Bezahlt","1991","Hauptschule","Hessen","85","0.368934872203381","0.303043822625148","0.434825921781615"
"Bezahlt","1991","Hauptschule","Rheinland-Pfalz,Saarland","94","0.547162460845669","0.472336381831653","0.621988539859685"
"Bezahlt","1991","Hauptschule","Baden-Wuerttemberg","271","","",""
"Bezahlt","1991","Hauptschule","Bayern","175","","",""
"Bezahlt","1991","Hauptschule","Saarland","","","",""
"Bezahlt","1991","Hauptschule","Berlin","28","","",""
"Bezahlt","1991","Hauptschule","Brandenburg","30","0.352518232446607","0.245807698698217","0.459228766194997"
"Bezahlt","1991","Hauptschule","Mecklenburg-Vorpommern","20","","",""
"Bezahlt","1991","Hauptschule","Sachsen","33","0.187479018251801","0.122360850013071","0.252597186490532"
"Bezahlt","1991","Hauptschule","Sachsen-Anhalt","30","0.287850421840527","0.193786705430522","0.381914138250531"
"Bezahlt","1991","Hauptschule","Thueringen","34","0.429999610369242","0.320828895871812","0.539170324866672"
"Bezahlt","1991","Realschule","Schleswig-Holstein","8","0.19654435174725","0.0667343730781188","0.326354330416381"
"Bezahlt","1991","Realschule","Hamburg","6","0.383380105386047","0.158766845461266","0.607993365310829"
"Bezahlt","1991","Realschule","Niedersachsen","33","0.311749141200655","0.22479087823395","0.398707404167359"
"Bezahlt","1991","Realschule","Bremen","4","0.317026754084236","0.0130246152901196","0.621028892878353"
"Bezahlt","1991","Realschule","Nordrhein-Westfalen","53","0.265498697410102","0.202872089418547","0.328125305401656"
"Bezahlt","1991","Realschule","Hessen","15","","",""
"Bezahlt","1991","Realschule","Rheinland-Pfalz,Saarland","12","","",""
"Bezahlt","1991","Realschule","Baden-Wuerttemberg","41","0.307127434501779","0.227829403511925","0.386425465491633"
"Bezahlt","1991","Realschule","Bayern","31","0.23117166293148","0.162314546032464","0.300028779830496"
"Bezahlt","1991","Realschule","Saarland","","","",""
"Bezahlt","1991","Realschule","Berlin","26","","",""
"Bezahlt","1991","Realschule","Brandenburg","40","0.350153507963958","0.263718477299314","0.436588538628603"
"Bezahlt","1991","Realschule","Mecklenburg-Vorpommern","29","","",""
"Bezahlt","1991","Realschule","Sachsen","65","0.303941099436315","0.244754715201942","0.363127483670689"
"Bezahlt","1991","Realschule","Sachsen-Anhalt","50","0.380416651617054","0.300282404181942","0.460550899052167"
"Bezahlt","1991","Realschule","Thueringen","40","0.291491409850771","0.215393408965227","0.367589410736316"
"Bezahlt","1991","(Fach-)Abitur","Schleswig-Holstein","3","","",""
"Bezahlt","1991","(Fach-)Abitur","Hamburg","1","","",""
"Bezahlt","1991","(Fach-)Abitur","Niedersachsen","7","0.250578290453364","0.0772069424142521","0.423949638492475"
"Bezahlt","1991","(Fach-)Abitur","Bremen","1","","",""
"Bezahlt","1991","(Fach-)Abitur","Nordrhein-Westfalen","33","0.290976840562824","0.199155508933319","0.382798172192329"
"Bezahlt","1991","(Fach-)Abitur","Hessen","10","","",""
"Bezahlt","1991","(Fach-)Abitur","Rheinland-Pfalz,Saarland","3","","",""
"Bezahlt","1991","(Fach-)Abitur","Baden-Wuerttemberg","20","","",""
"Bezahlt","1991","(Fach-)Abitur","Bayern","12","","",""
"Bezahlt","1991","(Fach-)Abitur","Saarland","","","",""
"Bezahlt","1991","(Fach-)Abitur","Berlin","4","0.189930350799172","-0.00226658759622159","0.382127289194566"
"Bezahlt","1991","(Fach-)Abitur","Brandenburg","3","","",""
"Bezahlt","1991","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Bezahlt","1991","(Fach-)Abitur","Sachsen","3","","",""
"Bezahlt","1991","(Fach-)Abitur","Sachsen-Anhalt","1","","",""
"Bezahlt","1991","(Fach-)Abitur","Thueringen","1","","",""
"Bezahlt","1991","AkademikerIn","Schleswig-Holstein","2","","",""
"Bezahlt","1991","AkademikerIn","Hamburg","","","",""
"Bezahlt","1991","AkademikerIn","Niedersachsen","8","0.135542511765385","0.0332312482177254","0.237853775313044"
"Bezahlt","1991","AkademikerIn","Bremen","2","","",""
"Bezahlt","1991","AkademikerIn","Nordrhein-Westfalen","7","0.0832652271127919","0.0318679289658493","0.134662525259734"
"Bezahlt","1991","AkademikerIn","Hessen","8","0.14642329194343","0.0431309331027354","0.249715650784124"
"Bezahlt","1991","AkademikerIn","Rheinland-Pfalz,Saarland","5","0.191364199907495","0.0456587136387121","0.337069686176278"
"Bezahlt","1991","AkademikerIn","Baden-Wuerttemberg","6","0.113732313160039","0.020971141001992","0.206493485318086"
"Bezahlt","1991","AkademikerIn","Bayern","10","","",""
"Bezahlt","1991","AkademikerIn","Saarland","","","",""
"Bezahlt","1991","AkademikerIn","Berlin","4","0.0551868563111452","0.00720475586339295","0.103168956758897"
"Bezahlt","1991","AkademikerIn","Brandenburg","12","","",""
"Bezahlt","1991","AkademikerIn","Mecklenburg-Vorpommern","8","0.138223818528029","0.0478291609395096","0.228618476116548"
"Bezahlt","1991","AkademikerIn","Sachsen","22","","",""
"Bezahlt","1991","AkademikerIn","Sachsen-Anhalt","12","","",""
"Bezahlt","1991","AkademikerIn","Thueringen","9","0.114587550909324","0.0439001000576144","0.185275001761033"
"Nicht abgegolten","1991","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nicht abgegolten","1991","(noch) kein Abschluss","Hamburg","","","",""
"Nicht abgegolten","1991","(noch) kein Abschluss","Niedersachsen","1","","",""
"Nicht abgegolten","1991","(noch) kein Abschluss","Bremen","","","",""
"Nicht abgegolten","1991","(noch) kein Abschluss","Nordrhein-Westfalen","3","","",""
"Nicht abgegolten","1991","(noch) kein Abschluss","Hessen","3","","",""
"Nicht abgegolten","1991","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","2","","",""
"Nicht abgegolten","1991","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nicht abgegolten","1991","(noch) kein Abschluss","Bayern","","","",""
"Nicht abgegolten","1991","(noch) kein Abschluss","Saarland","","","",""
"Nicht abgegolten","1991","(noch) kein Abschluss","Berlin","","","",""
"Nicht abgegolten","1991","(noch) kein Abschluss","Brandenburg","","","",""
"Nicht abgegolten","1991","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht abgegolten","1991","(noch) kein Abschluss","Sachsen","","","",""
"Nicht abgegolten","1991","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nicht abgegolten","1991","(noch) kein Abschluss","Thueringen","","","",""
"Nicht abgegolten","1991","Hauptschule","Schleswig-Holstein","4","0.0656085877007466","0.0054169476951787","0.125800227706314"
"Nicht abgegolten","1991","Hauptschule","Hamburg","6","0.331981482823363","0.135198322348479","0.528764643298247"
"Nicht abgegolten","1991","Hauptschule","Niedersachsen","14","","",""
"Nicht abgegolten","1991","Hauptschule","Bremen","1","","",""
"Nicht abgegolten","1991","Hauptschule","Nordrhein-Westfalen","39","0.114650949379369","0.085999448509853","0.143302450248886"
"Nicht abgegolten","1991","Hauptschule","Hessen","10","","",""
"Nicht abgegolten","1991","Hauptschule","Rheinland-Pfalz,Saarland","11","","",""
"Nicht abgegolten","1991","Hauptschule","Baden-Wuerttemberg","30","0.0797842871135904","0.0558174429661169","0.103751131261064"
"Nicht abgegolten","1991","Hauptschule","Bayern","30","0.0841268244391552","0.0564357787442385","0.111817870134072"
"Nicht abgegolten","1991","Hauptschule","Saarland","","","",""
"Nicht abgegolten","1991","Hauptschule","Berlin","2","","",""
"Nicht abgegolten","1991","Hauptschule","Brandenburg","3","","",""
"Nicht abgegolten","1991","Hauptschule","Mecklenburg-Vorpommern","4","0.0792838023235602","0.00722179791221816","0.151345806734902"
"Nicht abgegolten","1991","Hauptschule","Sachsen","12","","",""
"Nicht abgegolten","1991","Hauptschule","Sachsen-Anhalt","6","0.0888677295888227","0.0297502589305955","0.14798520024705"
"Nicht abgegolten","1991","Hauptschule","Thueringen","5","0.0563744201392","0.00551452716946356","0.107234313108936"
"Nicht abgegolten","1991","Realschule","Schleswig-Holstein","4","0.125212151516139","0.0171007616725608","0.233323541359718"
"Nicht abgegolten","1991","Realschule","Hamburg","3","","",""
"Nicht abgegolten","1991","Realschule","Niedersachsen","9","0.0792068718610646","0.0285081153219114","0.129905628400218"
"Nicht abgegolten","1991","Realschule","Bremen","","","",""
"Nicht abgegolten","1991","Realschule","Nordrhein-Westfalen","41","0.244547336541638","0.183591330376647","0.305503342706629"
"Nicht abgegolten","1991","Realschule","Hessen","15","","",""
"Nicht abgegolten","1991","Realschule","Rheinland-Pfalz,Saarland","9","0.202497696605492","0.0823847337273263","0.322610659483657"
"Nicht abgegolten","1991","Realschule","Baden-Wuerttemberg","20","","",""
"Nicht abgegolten","1991","Realschule","Bayern","23","","",""
"Nicht abgegolten","1991","Realschule","Saarland","","","",""
"Nicht abgegolten","1991","Realschule","Berlin","11","","",""
"Nicht abgegolten","1991","Realschule","Brandenburg","9","0.0631611712418366","0.0190841041356597","0.107238238348013"
"Nicht abgegolten","1991","Realschule","Mecklenburg-Vorpommern","3","","",""
"Nicht abgegolten","1991","Realschule","Sachsen","17","","",""
"Nicht abgegolten","1991","Realschule","Sachsen-Anhalt","6","0.0415116493137339","0.00858731911728502","0.0744359795101827"
"Nicht abgegolten","1991","Realschule","Thueringen","8","0.0660244814757222","0.0244422249480621","0.107606738003382"
"Nicht abgegolten","1991","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nicht abgegolten","1991","(Fach-)Abitur","Hamburg","2","","",""
"Nicht abgegolten","1991","(Fach-)Abitur","Niedersachsen","4","0.170522951682436","0.0200577478842291","0.320988155480643"
"Nicht abgegolten","1991","(Fach-)Abitur","Bremen","1","","",""
"Nicht abgegolten","1991","(Fach-)Abitur","Nordrhein-Westfalen","13","","",""
"Nicht abgegolten","1991","(Fach-)Abitur","Hessen","10","","",""
"Nicht abgegolten","1991","(Fach-)Abitur","Rheinland-Pfalz,Saarland","3","","",""
