year,age_gr,quintil_oecd,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,30-45 y.,3rd Quintile,Paid,0.35584,184,520,0.31465,0.39703
1992,30-45 y.,3rd Quintile,Not compensated,0.12734,71,520,0.09866,0.15602
1992,30-45 y.,4th Quintile,Comp. time,0.36277,150,471,0.31931,0.40624
1992,30-45 y.,4th Quintile,Some of both,0.16752,80,471,0.13376,0.20128
1992,30-45 y.,4th Quintile,Paid,0.34115,178,471,0.29829,0.38401
1992,30-45 y.,4th Quintile,Not compensated,0.12856,63,471,0.09830,0.15882
1992,30-45 y.,5th Quintile,Comp. time,0.33685,154,441,0.29269,0.38101
1992,30-45 y.,5th Quintile,Some of both,0.19586,79,441,0.15878,0.23294
1992,30-45 y.,5th Quintile,Paid,0.21021,98,441,0.17214,0.24828
1992,30-45 y.,5th Quintile,Not compensated,0.25708,110,441,0.21624,0.29791
1992,46-65 y.,1st Quintile,Comp. time,0.33101,41,92,0.23433,0.42770
1992,46-65 y.,1st Quintile,Paid,0.41559,51,92,0.31433,0.51684
1992,46-65 y.,2nd Quintile,Comp. time,0.31510,71,167,0.24443,0.38577
1992,46-65 y.,2nd Quintile,Paid,0.43308,96,167,0.35770,0.50846
1992,46-65 y.,3rd Quintile,Comp. time,0.34999,110,310,0.29681,0.40318
1992,46-65 y.,3rd Quintile,Some of both,0.15343,50,310,0.11324,0.19361
1992,46-65 y.,3rd Quintile,Paid,0.33694,100,310,0.28424,0.38965
1992,46-65 y.,3rd Quintile,Not compensated,0.15963,50,310,0.11879,0.20047
1992,46-65 y.,4th Quintile,Comp. time,0.33815,118,384,0.29077,0.38553
1992,46-65 y.,4th Quintile,Some of both,0.14561,53,384,0.11028,0.18093
1992,46-65 y.,4th Quintile,Paid,0.34776,151,384,0.30006,0.39546
1992,46-65 y.,4th Quintile,Not compensated,0.16848,62,384,0.13099,0.20597
1992,46-65 y.,5th Quintile,Comp. time,0.33765,134,424,0.29258,0.38271
1992,46-65 y.,5th Quintile,Some of both,0.13054,54,424,0.09843,0.16264
1992,46-65 y.,5th Quintile,Paid,0.22410,112,424,0.18436,0.26384
1992,46-65 y.,5th Quintile,Not compensated,0.30772,124,424,0.26373,0.35170
1993,17-29 y.,1st Quintile,Comp. time,0.39573,70,150,0.31722,0.47425
1993,17-29 y.,1st Quintile,Paid,0.35043,80,150,0.27382,0.42704
1993,17-29 y.,2nd Quintile,Comp. time,0.30843,95,275,0.25374,0.36312
1993,17-29 y.,2nd Quintile,Some of both,0.21384,60,275,0.16529,0.26239
1993,17-29 y.,2nd Quintile,Paid,0.37367,120,275,0.31639,0.43095
1993,17-29 y.,3rd Quintile,Comp. time,0.41343,119,284,0.35605,0.47080
1993,17-29 y.,3rd Quintile,Some of both,0.15478,53,284,0.11264,0.19692
1993,17-29 y.,3rd Quintile,Paid,0.33273,112,284,0.27783,0.38763
1993,17-29 y.,4th Quintile,Comp. time,0.37399,134,374,0.32489,0.42310
1993,17-29 y.,4th Quintile,Some of both,0.20894,79,374,0.16768,0.25020
1993,17-29 y.,4th Quintile,Paid,0.29734,119,374,0.25095,0.34373
1993,17-29 y.,4th Quintile,Not compensated,0.11973,42,374,0.08678,0.15268
1993,17-29 y.,5th Quintile,Comp. time,0.40849,136,321,0.35463,0.46235
1993,17-29 y.,5th Quintile,Some of both,0.16395,56,321,0.12338,0.20451
1993,17-29 y.,5th Quintile,Paid,0.32605,96,321,0.27469,0.37741
1993,17-29 y.,5th Quintile,Not compensated,0.10151,33,321,0.06842,0.13460
1993,30-45 y.,1st Quintile,Comp. time,0.28026,88,282,0.22775,0.33278
1993,30-45 y.,1st Quintile,Some of both,0.17777,56,282,0.13306,0.22247
1993,30-45 y.,1st Quintile,Paid,0.45029,138,282,0.39212,0.50846
1993,30-45 y.,2nd Quintile,Comp. time,0.30848,167,538,0.26941,0.34754
1993,30-45 y.,2nd Quintile,Some of both,0.18071,91,538,0.14817,0.21326
1993,30-45 y.,2nd Quintile,Paid,0.38520,216,538,0.34404,0.42636
1993,30-45 y.,2nd Quintile,Not compensated,0.12561,64,538,0.09758,0.15364
1993,30-45 y.,3rd Quintile,Comp. time,0.36428,215,572,0.32481,0.40376
1993,30-45 y.,3rd Quintile,Some of both,0.16596,94,572,0.13544,0.19647
1993,30-45 y.,3rd Quintile,Paid,0.34703,190,572,0.30798,0.38607
1993,30-45 y.,3rd Quintile,Not compensated,0.12273,73,572,0.09582,0.14965
1993,30-45 y.,4th Quintile,Comp. time,0.37671,170,475,0.33309,0.42033
1993,30-45 y.,4th Quintile,Some of both,0.14074,76,475,0.10943,0.17205
1993,30-45 y.,4th Quintile,Paid,0.30609,149,475,0.26460,0.34758
1993,30-45 y.,4th Quintile,Not compensated,0.17645,80,475,0.14214,0.21077
1993,30-45 y.,5th Quintile,Comp. time,0.35821,172,467,0.31468,0.40175
1993,30-45 y.,5th Quintile,Some of both,0.18988,83,467,0.15427,0.22549
1993,30-45 y.,5th Quintile,Paid,0.19644,98,467,0.16037,0.23252
1993,30-45 y.,5th Quintile,Not compensated,0.25547,114,467,0.21587,0.29506
1993,46-65 y.,1st Quintile,Paid,0.44469,32,32,0.26975,0.61962
1993,46-65 y.,2nd Quintile,Comp. time,0.31499,64,165,0.24390,0.38609
1993,46-65 y.,2nd Quintile,Some of both,0.16864,31,165,0.11133,0.22595
1993,46-65 y.,2nd Quintile,Paid,0.41239,70,165,0.33705,0.48773
1993,46-65 y.,3rd Quintile,Comp. time,0.29419,87,295,0.24211,0.34628
1993,46-65 y.,3rd Quintile,Some of both,0.14310,43,295,0.10307,0.18312
1993,46-65 y.,3rd Quintile,Paid,0.40305,109,295,0.34698,0.45912
1993,46-65 y.,3rd Quintile,Not compensated,0.15966,56,295,0.11779,0.20153
1993,46-65 y.,4th Quintile,Comp. time,0.38906,137,390,0.34061,0.43751
1993,46-65 y.,4th Quintile,Some of both,0.13731,64,390,0.10311,0.17152
1993,46-65 y.,4th Quintile,Paid,0.31852,123,390,0.27222,0.36482
1993,46-65 y.,4th Quintile,Not compensated,0.15510,66,390,0.11913,0.19107
1993,46-65 y.,5th Quintile,Comp. time,0.28214,122,438,0.23995,0.32434
1993,46-65 y.,5th Quintile,Some of both,0.15239,66,438,0.11869,0.18608
1993,46-65 y.,5th Quintile,Paid,0.20584,103,438,0.16793,0.24375
1993,46-65 y.,5th Quintile,Not compensated,0.35963,147,438,0.31464,0.40463
1994,17-29 y.,1st Quintile,Comp. time,0.40242,72,148,0.32314,0.48169
1994,17-29 y.,1st Quintile,Paid,0.30652,76,148,0.23199,0.38105
1994,17-29 y.,2nd Quintile,Comp. time,0.39221,98,233,0.32938,0.45504
1994,17-29 y.,2nd Quintile,Some of both,0.14675,33,233,0.10122,0.19229
1994,17-29 y.,2nd Quintile,Paid,0.37111,102,233,0.30894,0.43327
1994,17-29 y.,3rd Quintile,Comp. time,0.44091,127,298,0.38445,0.49738
1994,17-29 y.,3rd Quintile,Some of both,0.17060,50,298,0.12782,0.21338
1994,17-29 y.,3rd Quintile,Paid,0.26387,84,298,0.21374,0.31399
1994,17-29 y.,3rd Quintile,Not compensated,0.12462,37,298,0.08706,0.16218
1994,17-29 y.,4th Quintile,Comp. time,0.41048,143,380,0.36096,0.46001
1994,17-29 y.,4th Quintile,Some of both,0.27679,99,380,0.23175,0.32184
1994,17-29 y.,4th Quintile,Paid,0.24112,102,380,0.19805,0.28418
1994,17-29 y.,4th Quintile,Not compensated,0.07161,36,380,0.04565,0.09757
1994,17-29 y.,5th Quintile,Comp. time,0.40969,131,321,0.35581,0.46358
1994,17-29 y.,5th Quintile,Some of both,0.19294,63,321,0.14970,0.23617
1994,17-29 y.,5th Quintile,Paid,0.27284,87,321,0.22403,0.32164
1994,17-29 y.,5th Quintile,Not compensated,0.12454,40,321,0.08836,0.16071
1994,30-45 y.,1st Quintile,Comp. time,0.32785,82,232,0.26732,0.38839
1994,30-45 y.,1st Quintile,Some of both,0.13485,40,232,0.09080,0.17890
1994,30-45 y.,1st Quintile,Paid,0.43126,110,232,0.36739,0.49513
1994,30-45 y.,2nd Quintile,Comp. time,0.30899,173,516,0.26908,0.34889
1994,30-45 y.,2nd Quintile,Some of both,0.20284,101,516,0.16811,0.23757
1994,30-45 y.,2nd Quintile,Paid,0.34888,176,516,0.30771,0.39004
1994,30-45 y.,2nd Quintile,Not compensated,0.13929,66,516,0.10939,0.16920
1994,30-45 y.,3rd Quintile,Comp. time,0.38874,235,575,0.34886,0.42862
1994,30-45 y.,3rd Quintile,Some of both,0.15106,87,575,0.12176,0.18036
1994,30-45 y.,3rd Quintile,Paid,0.34109,184,575,0.30231,0.37988
1994,30-45 y.,3rd Quintile,Not compensated,0.11911,69,575,0.09261,0.14560
1994,30-45 y.,4th Quintile,Comp. time,0.39569,185,504,0.35296,0.43843
1994,30-45 y.,4th Quintile,Some of both,0.15898,92,504,0.12702,0.19093
1994,30-45 y.,4th Quintile,Paid,0.28087,143,504,0.24160,0.32015
1994,30-45 y.,4th Quintile,Not compensated,0.16445,84,504,0.13206,0.19685
1994,30-45 y.,5th Quintile,Comp. time,0.36436,176,477,0.32113,0.40759
1994,30-45 y.,5th Quintile,Some of both,0.19574,97,477,0.16009,0.23138
1994,30-45 y.,5th Quintile,Paid,0.19284,88,477,0.15740,0.22828
1994,30-45 y.,5th Quintile,Not compensated,0.24706,116,477,0.20831,0.28581
1994,46-65 y.,1st Quintile,Paid,0.39355,31,31,0.21873,0.56838
1994,46-65 y.,2nd Quintile,Comp. time,0.32807,68,143,0.25084,0.40529
1994,46-65 y.,2nd Quintile,Paid,0.43053,75,143,0.34908,0.51197
1994,46-65 y.,3rd Quintile,Comp. time,0.37263,105,290,0.31688,0.42837
1994,46-65 y.,3rd Quintile,Some of both,0.13505,42,290,0.09565,0.17446
1994,46-65 y.,3rd Quintile,Paid,0.34429,95,290,0.28951,0.39907
1994,46-65 y.,3rd Quintile,Not compensated,0.14803,48,290,0.10709,0.18898
1994,46-65 y.,4th Quintile,Comp. time,0.37460,135,370,0.32522,0.42399
1994,46-65 y.,4th Quintile,Some of both,0.14923,55,370,0.11288,0.18559
1994,46-65 y.,4th Quintile,Paid,0.31400,111,370,0.26665,0.36136
1994,46-65 y.,4th Quintile,Not compensated,0.16216,69,370,0.12455,0.19977
1994,46-65 y.,5th Quintile,Comp. time,0.35654,154,467,0.31305,0.40002
1994,46-65 y.,5th Quintile,Some of both,0.15515,74,467,0.12228,0.18803
1994,46-65 y.,5th Quintile,Paid,0.17315,101,467,0.13880,0.20751
1994,46-65 y.,5th Quintile,Not compensated,0.31516,138,467,0.27298,0.35734
1995,17-29 y.,1st Quintile,Comp. time,0.38421,79,199,0.31646,0.45196
1995,17-29 y.,1st Quintile,Some of both,0.16661,33,199,0.11471,0.21852
1995,17-29 y.,1st Quintile,Paid,0.32100,87,199,0.25597,0.38603
1995,17-29 y.,2nd Quintile,Comp. time,0.36660,99,275,0.30954,0.42365
1995,17-29 y.,2nd Quintile,Some of both,0.20664,42,275,0.15870,0.25459
1995,17-29 y.,2nd Quintile,Paid,0.31812,103,275,0.26297,0.37327
1995,17-29 y.,2nd Quintile,Not compensated,0.10864,31,275,0.07179,0.14548
1995,17-29 y.,3rd Quintile,Comp. time,0.42384,124,311,0.36883,0.47885
1995,17-29 y.,3rd Quintile,Some of both,0.17073,50,311,0.12884,0.21262
1995,17-29 y.,3rd Quintile,Paid,0.30141,106,311,0.25033,0.35249
1995,17-29 y.,3rd Quintile,Not compensated,0.10402,31,311,0.07004,0.13800
1995,17-29 y.,4th Quintile,Comp. time,0.37987,149,393,0.33183,0.42792
1995,17-29 y.,4th Quintile,Some of both,0.21874,89,393,0.17781,0.25966
1995,17-29 y.,4th Quintile,Paid,0.27099,111,393,0.22699,0.31499
1995,17-29 y.,4th Quintile,Not compensated,0.13040,44,393,0.09706,0.16373
1995,17-29 y.,5th Quintile,Comp. time,0.49700,131,283,0.43864,0.55536
1995,17-29 y.,5th Quintile,Some of both,0.21176,63,283,0.16408,0.25945
1995,17-29 y.,5th Quintile,Paid,0.16539,56,283,0.12203,0.20876
1995,17-29 y.,5th Quintile,Not compensated,0.12584,33,283,0.08713,0.16456
1995,30-45 y.,1st Quintile,Comp. time,0.33045,89,286,0.27584,0.38506
1995,30-45 y.,1st Quintile,Some of both,0.11064,45,286,0.07422,0.14706
1995,30-45 y.,1st Quintile,Paid,0.48172,152,286,0.42371,0.53973
1995,30-45 y.,2nd Quintile,Comp. time,0.37493,209,554,0.33458,0.41527
1995,30-45 y.,2nd Quintile,Some of both,0.16731,95,554,0.13620,0.19842
1995,30-45 y.,2nd Quintile,Paid,0.33083,194,554,0.29161,0.37005
1995,30-45 y.,2nd Quintile,Not compensated,0.12693,56,554,0.09918,0.15468
1995,30-45 y.,3rd Quintile,Comp. time,0.40593,239,600,0.36660,0.44525
1995,30-45 y.,3rd Quintile,Some of both,0.18588,112,600,0.15472,0.21703
1995,30-45 y.,3rd Quintile,Paid,0.32417,189,600,0.28668,0.36165
1995,30-45 y.,3rd Quintile,Not compensated,0.08403,60,600,0.06181,0.10625
1995,30-45 y.,4th Quintile,Comp. time,0.38990,224,566,0.34968,0.43011
1995,30-45 y.,4th Quintile,Some of both,0.18629,107,566,0.15419,0.21840
1995,30-45 y.,4th Quintile,Paid,0.25803,143,566,0.22195,0.29411
1995,30-45 y.,4th Quintile,Not compensated,0.16578,92,566,0.13511,0.19644
1995,30-45 y.,5th Quintile,Comp. time,0.34973,187,515,0.30851,0.39096
1995,30-45 y.,5th Quintile,Some of both,0.22316,118,515,0.18717,0.25916
1995,30-45 y.,5th Quintile,Paid,0.16621,89,515,0.13403,0.19840
1995,30-45 y.,5th Quintile,Not compensated,0.26089,121,515,0.22293,0.29885
1995,46-65 y.,1st Quintile,Paid,0.40378,32,32,0.23106,0.57651
1995,46-65 y.,2nd Quintile,Comp. time,0.28432,59,143,0.21013,0.35852
1995,46-65 y.,2nd Quintile,Paid,0.43607,84,143,0.35451,0.51764
1995,46-65 y.,3rd Quintile,Comp. time,0.34577,105,293,0.29122,0.40032
1995,46-65 y.,3rd Quintile,Some of both,0.13307,41,293,0.09411,0.17202
1995,46-65 y.,3rd Quintile,Paid,0.36897,105,293,0.31363,0.42432
1995,46-65 y.,3rd Quintile,Not compensated,0.15219,42,293,0.11099,0.19339
1995,46-65 y.,4th Quintile,Comp. time,0.37486,145,432,0.32915,0.42056
1995,46-65 y.,4th Quintile,Some of both,0.14823,70,432,0.11469,0.18178
1995,46-65 y.,4th Quintile,Paid,0.33879,142,432,0.29411,0.38347
1995,46-65 y.,4th Quintile,Not compensated,0.13812,75,432,0.10555,0.17070
1995,46-65 y.,5th Quintile,Comp. time,0.35835,176,486,0.31567,0.40102
1995,46-65 y.,5th Quintile,Some of both,0.16365,85,486,0.13072,0.19658
1995,46-65 y.,5th Quintile,Paid,0.15196,76,486,0.12001,0.18391
1995,46-65 y.,5th Quintile,Not compensated,0.32604,149,486,0.28432,0.36776
1996,17-29 y.,1st Quintile,Comp. time,0.35742,84,206,0.29182,0.42303
1996,17-29 y.,1st Quintile,Some of both,0.19189,42,206,0.13798,0.24579
1996,17-29 y.,1st Quintile,Paid,0.35812,80,206,0.29248,0.42375
1996,17-29 y.,2nd Quintile,Comp. time,0.35791,86,228,0.29555,0.42028
1996,17-29 y.,2nd Quintile,Some of both,0.16750,45,228,0.11892,0.21608
1996,17-29 y.,2nd Quintile,Paid,0.37990,97,228,0.31676,0.44304
1996,17-29 y.,3rd Quintile,Comp. time,0.51742,145,259,0.45644,0.57839
1996,17-29 y.,3rd Quintile,Some of both,0.12957,41,259,0.08859,0.17055
1996,17-29 y.,3rd Quintile,Paid,0.26332,73,259,0.20957,0.31706
1996,17-29 y.,4th Quintile,Comp. time,0.46945,168,368,0.41839,0.52051
1996,17-29 y.,4th Quintile,Some of both,0.16951,62,368,0.13112,0.20790
1996,17-29 y.,4th Quintile,Paid,0.24295,92,368,0.19907,0.28683
1996,17-29 y.,4th Quintile,Not compensated,0.11809,46,368,0.08507,0.15111
1996,17-29 y.,5th Quintile,Comp. time,0.51164,121,230,0.44690,0.57639
1996,17-29 y.,5th Quintile,Some of both,0.15019,43,230,0.10392,0.19647
1996,17-29 y.,5th Quintile,Paid,0.14674,32,230,0.10091,0.19257
1996,17-29 y.,5th Quintile,Not compensated,0.19142,34,230,0.14047,0.24238
1996,30-45 y.,1st Quintile,Comp. time,0.38199,113,279,0.32487,0.43910
1996,30-45 y.,1st Quintile,Some of both,0.15472,39,279,0.11221,0.19723
1996,30-45 y.,1st Quintile,Paid,0.38611,127,279,0.32888,0.44334
1996,30-45 y.,2nd Quintile,Comp. time,0.40655,207,532,0.36477,0.44833
1996,30-45 y.,2nd Quintile,Some of both,0.17816,92,532,0.14562,0.21071
1996,30-45 y.,2nd Quintile,Paid,0.33253,186,532,0.29246,0.37261
1996,30-45 y.,2nd Quintile,Not compensated,0.08275,47,532,0.05932,0.10619
1996,30-45 y.,3rd Quintile,Comp. time,0.40545,247,616,0.36664,0.44425
1996,30-45 y.,3rd Quintile,Some of both,0.18415,114,616,0.15352,0.21479
1996,30-45 y.,3rd Quintile,Paid,0.30490,191,616,0.26851,0.34128
1996,30-45 y.,3rd Quintile,Not compensated,0.10550,64,616,0.08122,0.12978
1996,30-45 y.,4th Quintile,Comp. time,0.43447,255,608,0.39504,0.47390
1996,30-45 y.,4th Quintile,Some of both,0.20765,116,608,0.17538,0.23992
1996,30-45 y.,4th Quintile,Paid,0.22381,144,608,0.19065,0.25697
1996,30-45 y.,4th Quintile,Not compensated,0.13407,93,608,0.10697,0.16118
1996,30-45 y.,5th Quintile,Comp. time,0.40578,210,504,0.36287,0.44869
1996,30-45 y.,5th Quintile,Some of both,0.20544,93,504,0.17013,0.24074
1996,30-45 y.,5th Quintile,Paid,0.13868,75,504,0.10848,0.16888
1996,30-45 y.,5th Quintile,Not compensated,0.25010,126,504,0.21226,0.28795
1996,46-65 y.,1st Quintile,Paid,0.43399,38,38,0.27429,0.59369
1996,46-65 y.,2nd Quintile,Comp. time,0.41898,63,124,0.33179,0.50618
1996,46-65 y.,2nd Quintile,Paid,0.35826,61,124,0.27352,0.44300
1996,46-65 y.,3rd Quintile,Comp. time,0.43304,122,291,0.37601,0.49007
1996,46-65 y.,3rd Quintile,Some of both,0.10164,33,291,0.06686,0.13642
1996,46-65 y.,3rd Quintile,Paid,0.27266,83,291,0.22140,0.32391
1996,46-65 y.,3rd Quintile,Not compensated,0.19266,53,291,0.14727,0.23805
1996,46-65 y.,4th Quintile,Comp. time,0.44636,165,391,0.39703,0.49570
1996,46-65 y.,4th Quintile,Some of both,0.14110,51,391,0.10655,0.17565
1996,46-65 y.,4th Quintile,Paid,0.26495,114,391,0.22116,0.30875
1996,46-65 y.,4th Quintile,Not compensated,0.14758,61,391,0.11238,0.18278
1996,46-65 y.,5th Quintile,Comp. time,0.38395,191,492,0.34093,0.42697
1996,46-65 y.,5th Quintile,Some of both,0.14219,78,492,0.11129,0.17308
1996,46-65 y.,5th Quintile,Paid,0.15180,71,492,0.12006,0.18354
1996,46-65 y.,5th Quintile,Not compensated,0.32207,152,492,0.28074,0.36340
1997,17-29 y.,1st Quintile,Comp. time,0.38354,56,138,0.30211,0.46496
1997,17-29 y.,1st Quintile,Some of both,0.22079,34,138,0.15134,0.29025
1997,17-29 y.,1st Quintile,Paid,0.21198,48,138,0.14354,0.28042
1997,17-29 y.,2nd Quintile,Comp. time,0.45720,105,181,0.38442,0.52997
1997,17-29 y.,2nd Quintile,Some of both,0.21039,37,181,0.15085,0.26993
1997,17-29 y.,2nd Quintile,Paid,0.17287,39,181,0.11763,0.22811
1997,17-29 y.,3rd Quintile,Comp. time,0.44598,116,249,0.38412,0.50785
1997,17-29 y.,3rd Quintile,Some of both,0.21283,57,249,0.16189,0.26377
1997,17-29 y.,3rd Quintile,Paid,0.19212,45,249,0.14309,0.24116
1997,17-29 y.,3rd Quintile,Not compensated,0.14906,31,249,0.10474,0.19339
1997,17-29 y.,4th Quintile,Comp. time,0.50920,170,341,0.45606,0.56234
1997,17-29 y.,4th Quintile,Some of both,0.20344,82,341,0.16065,0.24623
1997,17-29 y.,4th Quintile,Paid,0.16255,57,341,0.12333,0.20177
1997,17-29 y.,4th Quintile,Not compensated,0.12481,32,341,0.08968,0.15994
1997,17-29 y.,5th Quintile,Comp. time,0.43291,100,173,0.35886,0.50696
1997,17-29 y.,5th Quintile,Some of both,0.22129,40,173,0.15925,0.28332
1997,17-29 y.,5th Quintile,Paid,0.19425,33,173,0.13513,0.25338
1997,30-45 y.,1st Quintile,Comp. time,0.42201,83,205,0.35424,0.48978
1997,30-45 y.,1st Quintile,Some of both,0.19645,54,205,0.14193,0.25097
1997,30-45 y.,1st Quintile,Paid,0.26751,68,205,0.20676,0.32825
1997,30-45 y.,2nd Quintile,Comp. time,0.39644,176,459,0.35164,0.44124
1997,30-45 y.,2nd Quintile,Some of both,0.21444,103,459,0.17685,0.25203
1997,30-45 y.,2nd Quintile,Paid,0.25715,127,459,0.21712,0.29718
1997,30-45 y.,2nd Quintile,Not compensated,0.13197,53,459,0.10097,0.16297
1997,30-45 y.,3rd Quintile,Comp. time,0.44676,233,528,0.40432,0.48921
1997,30-45 y.,3rd Quintile,Some of both,0.22732,125,528,0.19153,0.26310
1997,30-45 y.,3rd Quintile,Paid,0.20658,109,528,0.17202,0.24115
1997,30-45 y.,3rd Quintile,Not compensated,0.11933,61,528,0.09166,0.14701
1997,30-45 y.,4th Quintile,Comp. time,0.46692,242,524,0.42416,0.50967
1997,30-45 y.,4th Quintile,Some of both,0.22785,111,524,0.19190,0.26380
1997,30-45 y.,4th Quintile,Paid,0.14357,87,524,0.11351,0.17362
1997,30-45 y.,4th Quintile,Not compensated,0.16167,84,524,0.13012,0.19322
1997,30-45 y.,5th Quintile,Comp. time,0.39626,182,469,0.35194,0.44057
1997,30-45 y.,5th Quintile,Some of both,0.24007,106,469,0.20137,0.27877
1997,30-45 y.,5th Quintile,Paid,0.08540,48,469,0.06008,0.11072
1997,30-45 y.,5th Quintile,Not compensated,0.27828,133,469,0.23768,0.31888
1997,46-65 y.,2nd Quintile,Comp. time,0.38807,56,130,0.30398,0.47217
1997,46-65 y.,2nd Quintile,Some of both,0.22381,38,130,0.15188,0.29573
1997,46-65 y.,2nd Quintile,Paid,0.22993,36,130,0.15732,0.30255
1997,46-65 y.,3rd Quintile,Comp. time,0.44233,101,240,0.37936,0.50529
1997,46-65 y.,3rd Quintile,Some of both,0.16565,43,240,0.11852,0.21278
1997,46-65 y.,3rd Quintile,Paid,0.24293,57,240,0.18855,0.29730
1997,46-65 y.,3rd Quintile,Not compensated,0.14910,39,240,0.10394,0.19426
1997,46-65 y.,4th Quintile,Comp. time,0.48123,168,367,0.43004,0.53241
1997,46-65 y.,4th Quintile,Some of both,0.18233,64,367,0.14277,0.22189
1997,46-65 y.,4th Quintile,Paid,0.17008,65,367,0.13159,0.20857
1997,46-65 y.,4th Quintile,Not compensated,0.16637,70,367,0.12822,0.20452
1997,46-65 y.,5th Quintile,Comp. time,0.40868,151,397,0.36026,0.45710
1997,46-65 y.,5th Quintile,Some of both,0.14605,66,397,0.11127,0.18084
1997,46-65 y.,5th Quintile,Paid,0.08422,38,397,0.05687,0.11158
1997,46-65 y.,5th Quintile,Not compensated,0.36104,142,397,0.31374,0.40835
1998,17-29 y.,1st Quintile,Comp. time,0.37973,60,143,0.29991,0.45956
1998,17-29 y.,1st Quintile,Some of both,0.27804,46,143,0.20435,0.35173
1998,17-29 y.,1st Quintile,Paid,0.14232,37,143,0.08486,0.19979
1998,17-29 y.,2nd Quintile,Comp. time,0.43149,94,178,0.35852,0.50445
1998,17-29 y.,2nd Quintile,Some of both,0.18336,35,178,0.12636,0.24037
1998,17-29 y.,2nd Quintile,Paid,0.30216,49,178,0.23451,0.36981
1998,17-29 y.,3rd Quintile,Comp. time,0.52941,112,200,0.46006,0.59876
1998,17-29 y.,3rd Quintile,Some of both,0.19404,50,200,0.13909,0.24898
1998,17-29 y.,3rd Quintile,Paid,0.19392,38,200,0.13898,0.24885
1998,17-29 y.,4th Quintile,Comp. time,0.48103,136,303,0.42468,0.53739
1998,17-29 y.,4th Quintile,Some of both,0.20794,75,303,0.16217,0.25371
1998,17-29 y.,4th Quintile,Paid,0.18703,56,303,0.14305,0.23101
1998,17-29 y.,4th Quintile,Not compensated,0.12399,36,303,0.08682,0.16117
1998,17-29 y.,5th Quintile,Comp. time,0.43058,81,164,0.35456,0.50659
1998,17-29 y.,5th Quintile,Some of both,0.28565,50,164,0.21630,0.35500
1998,17-29 y.,5th Quintile,Not compensated,0.18965,33,164,0.12947,0.24983
1998,30-45 y.,1st Quintile,Comp. time,0.34522,79,242,0.28519,0.40524
1998,30-45 y.,1st Quintile,Some of both,0.19396,50,242,0.14404,0.24388
1998,30-45 y.,1st Quintile,Paid,0.29645,74,242,0.23879,0.35411
1998,30-45 y.,1st Quintile,Not compensated,0.16438,39,242,0.11758,0.21117
1998,30-45 y.,2nd Quintile,Comp. time,0.43580,197,467,0.39078,0.48083
1998,30-45 y.,2nd Quintile,Some of both,0.22824,108,467,0.19014,0.26635
1998,30-45 y.,2nd Quintile,Paid,0.19995,105,467,0.16364,0.23627
1998,30-45 y.,2nd Quintile,Not compensated,0.13600,57,467,0.10488,0.16712
1998,30-45 y.,3rd Quintile,Comp. time,0.50249,241,503,0.45875,0.54622
1998,30-45 y.,3rd Quintile,Some of both,0.19956,111,503,0.16460,0.23452
1998,30-45 y.,3rd Quintile,Paid,0.18319,95,503,0.14935,0.21703
1998,30-45 y.,3rd Quintile,Not compensated,0.11476,56,503,0.08688,0.14265
1998,30-45 y.,4th Quintile,Comp. time,0.48682,269,525,0.44402,0.52962
1998,30-45 y.,4th Quintile,Some of both,0.23540,109,525,0.19907,0.27172
1998,30-45 y.,4th Quintile,Paid,0.13789,73,525,0.10837,0.16741
1998,30-45 y.,4th Quintile,Not compensated,0.13990,74,525,0.11020,0.16960
1998,30-45 y.,5th Quintile,Comp. time,0.37731,172,436,0.33175,0.42286
1998,30-45 y.,5th Quintile,Some of both,0.23816,95,436,0.19813,0.27819
1998,30-45 y.,5th Quintile,Paid,0.10906,46,436,0.07976,0.13835
1998,30-45 y.,5th Quintile,Not compensated,0.27548,123,436,0.23350,0.31747
1998,46-65 y.,2nd Quintile,Comp. time,0.40827,58,97,0.30994,0.50659
1998,46-65 y.,2nd Quintile,Paid,0.24712,39,97,0.16083,0.33341
1998,46-65 y.,3rd Quintile,Comp. time,0.43788,101,243,0.37537,0.50039
1998,46-65 y.,3rd Quintile,Some of both,0.18651,50,243,0.13743,0.23559
1998,46-65 y.,3rd Quintile,Paid,0.20752,56,243,0.15643,0.25862
1998,46-65 y.,3rd Quintile,Not compensated,0.16809,36,243,0.12097,0.21520
1998,46-65 y.,4th Quintile,Comp. time,0.56371,173,340,0.51092,0.61650
1998,46-65 y.,4th Quintile,Some of both,0.15178,62,340,0.11359,0.18998
1998,46-65 y.,4th Quintile,Paid,0.15161,51,340,0.11343,0.18979
1998,46-65 y.,4th Quintile,Not compensated,0.13290,54,340,0.09676,0.16904
1998,46-65 y.,5th Quintile,Comp. time,0.40172,161,368,0.35156,0.45188
1998,46-65 y.,5th Quintile,Some of both,0.19350,80,368,0.15308,0.23392
1998,46-65 y.,5th Quintile,Not compensated,0.32573,127,368,0.27778,0.37368
1999,17-29 y.,1st Quintile,Comp. time,0.37656,74,160,0.30125,0.45188
1999,17-29 y.,1st Quintile,Some of both,0.20159,40,160,0.13923,0.26395
1999,17-29 y.,1st Quintile,Paid,0.24133,46,160,0.17482,0.30784
