year,bula_h,pgisced97,pld0043,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Often,0.21997,38,182,0.15962,0.28032
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Sometimes,0.42274,88,182,0.35077,0.49470
2008,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.25281,56,182,0.18949,0.31612
2008,Thuringa,Upper Secondary Level,Often,0.10371,58,509,0.07720,0.13022
2008,Thuringa,Upper Secondary Level,Sometimes,0.30802,151,509,0.26788,0.34817
2008,Thuringa,Upper Secondary Level,Seldom,0.32974,166,509,0.28885,0.37062
2008,Thuringa,Upper Secondary Level,Never,0.25096,134,509,0.21325,0.28866
2008,Thuringa,Second Stage of Tertiary Education,Sometimes,0.35337,70,138,0.27333,0.43342
2008,Thuringa,Second Stage of Tertiary Education,Seldom,0.34681,68,138,0.26711,0.42652
2013,Schleswig-Holstein,Lower Secondary Level,Sometimes,0.28622,33,68,0.17799,0.39445
2013,Schleswig-Holstein,Lower Secondary Level,Seldom,0.31837,35,68,0.20682,0.42992
2013,Schleswig-Holstein,Upper Secondary Level,Often,0.14080,75,459,0.10894,0.17265
2013,Schleswig-Holstein,Upper Secondary Level,Sometimes,0.36316,165,459,0.31912,0.40721
2013,Schleswig-Holstein,Upper Secondary Level,Seldom,0.36103,164,459,0.31704,0.40501
2013,Schleswig-Holstein,Upper Secondary Level,Never,0.12228,55,459,0.09227,0.15228
2013,Schleswig-Holstein,Post-secondary Non-tertiary Level,Sometimes,0.41546,33,33,0.24471,0.58621
2013,Schleswig-Holstein,Second Stage of Tertiary Education,Sometimes,0.39035,58,111,0.29919,0.48152
2013,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.33755,53,111,0.24918,0.42592
2013,Hamburg,Upper Secondary Level,Sometimes,0.31945,66,106,0.23026,0.40863
2013,Hamburg,Upper Secondary Level,Seldom,0.28246,40,106,0.19635,0.36857
2013,Hamburg,Second Stage of Tertiary Education,Sometimes,0.28458,50,91,0.19136,0.37780
2013,Hamburg,Second Stage of Tertiary Education,Seldom,0.43871,41,91,0.33619,0.54123
2013,Lower Saxony,Lower Secondary Level,Often,0.07585,44,307,0.04619,0.10552
2013,Lower Saxony,Lower Secondary Level,Sometimes,0.29616,84,307,0.24501,0.34732
2013,Lower Saxony,Lower Secondary Level,Seldom,0.34480,97,307,0.29154,0.39805
2013,Lower Saxony,Lower Secondary Level,Never,0.26858,82,307,0.21892,0.31824
2013,Lower Saxony,Upper Secondary Level,Often,0.11755,155,1202,0.09933,0.13577
2013,Lower Saxony,Upper Secondary Level,Sometimes,0.32871,408,1202,0.30214,0.35527
2013,Lower Saxony,Upper Secondary Level,Seldom,0.33680,429,1202,0.31007,0.36353
2013,Lower Saxony,Upper Secondary Level,Never,0.19612,210,1202,0.17366,0.21858
2013,Lower Saxony,Post-secondary Non-tertiary Level,Sometimes,0.28175,61,109,0.19690,0.36659
2013,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.31951,48,109,0.23157,0.40745
2013,Lower Saxony,First Stage of Tertiary Education,Sometimes,0.29526,51,104,0.20717,0.38336
2013,Lower Saxony,First Stage of Tertiary Education,Seldom,0.42697,53,104,0.33144,0.52250
2013,Lower Saxony,Second Stage of Tertiary Education,Often,0.18130,86,467,0.14632,0.21628
2013,Lower Saxony,Second Stage of Tertiary Education,Sometimes,0.37945,203,467,0.33539,0.42350
2013,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.33161,145,467,0.28886,0.37435
2013,Lower Saxony,Second Stage of Tertiary Education,Never,0.08725,33,467,0.06163,0.11288
2013,Bremen,Upper Secondary Level,Sometimes,0.48330,31,31,0.30448,0.66213
2013,North Rhine-Westphalia,No answer / don't know,Sometimes,0.46454,50,50,0.32489,0.60419
2013,North Rhine-Westphalia,Pre-primary Level,Often,0.25799,39,92,0.16809,0.34789
2013,North Rhine-Westphalia,Pre-primary Level,Sometimes,0.52644,53,92,0.42386,0.62903
2013,North Rhine-Westphalia,Lower Secondary Level,Often,0.13159,87,601,0.10454,0.15864
2013,North Rhine-Westphalia,Lower Secondary Level,Sometimes,0.21233,158,601,0.17960,0.24505
2013,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.28164,197,601,0.24565,0.31764
2013,North Rhine-Westphalia,Lower Secondary Level,Never,0.33271,159,601,0.29500,0.37041
2013,North Rhine-Westphalia,Upper Secondary Level,Very often,0.01921,41,2229,0.01351,0.02491
2013,North Rhine-Westphalia,Upper Secondary Level,Often,0.14435,337,2229,0.12976,0.15895
2013,North Rhine-Westphalia,Upper Secondary Level,Sometimes,0.30174,708,2229,0.28268,0.32080
2013,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.32683,725,2229,0.30735,0.34630
2013,North Rhine-Westphalia,Upper Secondary Level,Never,0.20788,418,2229,0.19103,0.22473
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Often,0.16978,92,497,0.13674,0.20282
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Sometimes,0.42228,197,497,0.37881,0.46575
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.29785,164,497,0.25760,0.33809
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.08591,44,497,0.06125,0.11057
2013,North Rhine-Westphalia,First Stage of Tertiary Education,Often,0.16212,45,263,0.11750,0.20675
2013,North Rhine-Westphalia,First Stage of Tertiary Education,Sometimes,0.29479,101,263,0.23958,0.35000
2013,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.43446,117,263,0.37444,0.49448
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Very often,0.02942,35,1109,0.01947,0.03937
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Often,0.22604,232,1109,0.20141,0.25067
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Sometimes,0.41041,443,1109,0.38144,0.43937
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.24786,290,1109,0.22243,0.27328
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.08628,109,1109,0.06975,0.10281
2013,Hesse,Lower Secondary Level,Sometimes,0.25359,54,139,0.18100,0.32618
2013,Hesse,Lower Secondary Level,Seldom,0.26001,47,139,0.18682,0.33319
2013,Hesse,Lower Secondary Level,Never,0.32391,38,139,0.24583,0.40199
2013,Hesse,Upper Secondary Level,Often,0.14547,96,727,0.11983,0.17112
2013,Hesse,Upper Secondary Level,Sometimes,0.29424,262,727,0.26109,0.32739
2013,Hesse,Upper Secondary Level,Seldom,0.37800,266,727,0.34273,0.41328
2013,Hesse,Upper Secondary Level,Never,0.16177,103,727,0.13499,0.18856
2013,Hesse,Post-secondary Non-tertiary Level,Sometimes,0.31020,51,106,0.22172,0.39868
2013,Hesse,Post-secondary Non-tertiary Level,Seldom,0.44311,55,106,0.34810,0.53813
2013,Hesse,First Stage of Tertiary Education,Sometimes,0.52941,41,41,0.37473,0.68409
2013,Hesse,Second Stage of Tertiary Education,Often,0.17528,107,441,0.13975,0.21080
2013,Hesse,Second Stage of Tertiary Education,Sometimes,0.43281,201,441,0.38652,0.47911
2013,Hesse,Second Stage of Tertiary Education,Seldom,0.29123,133,441,0.24878,0.33368
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.35904,59,156,0.28352,0.43456
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.29869,57,156,0.22664,0.37075
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.20953,40,156,0.14546,0.27360
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.15172,114,678,0.12470,0.17874
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.29055,208,678,0.25635,0.32475
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.30142,213,678,0.26685,0.33598
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.23689,143,678,0.20486,0.26892
2013,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Seldom,0.27999,33,33,0.12442,0.43555
2013,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Sometimes,0.36676,31,31,0.19431,0.53921
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Often,0.22609,51,232,0.17214,0.28003
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Sometimes,0.43915,106,232,0.37515,0.50315
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.26214,75,232,0.20543,0.31886
2013,Baden-Wuerttemberg,Lower Secondary Level,Often,0.08337,40,332,0.05359,0.11315
2013,Baden-Wuerttemberg,Lower Secondary Level,Sometimes,0.25198,106,332,0.20521,0.29875
2013,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.36794,108,332,0.31599,0.41989
2013,Baden-Wuerttemberg,Lower Secondary Level,Never,0.27554,78,332,0.22741,0.32368
2013,Baden-Wuerttemberg,Upper Secondary Level,Often,0.13743,235,1364,0.11915,0.15571
2013,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.33554,493,1364,0.31047,0.36061
2013,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.34751,429,1364,0.32223,0.37279
2013,Baden-Wuerttemberg,Upper Secondary Level,Never,0.15812,207,1364,0.13875,0.17749
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Often,0.19909,38,182,0.14092,0.25727
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Sometimes,0.40744,86,182,0.33586,0.47903
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.29571,58,182,0.22922,0.36219
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,Sometimes,0.45560,98,168,0.38007,0.53114
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.27529,70,168,0.20754,0.34303
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Often,0.20400,153,686,0.17382,0.23417
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.37385,279,686,0.33762,0.41008
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.33486,206,686,0.29952,0.37021
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.05637,48,686,0.03910,0.07364
2013,Bavaria,Lower Secondary Level,Often,0.11215,54,392,0.08088,0.14343
2013,Bavaria,Lower Secondary Level,Sometimes,0.25422,112,392,0.21106,0.29738
2013,Bavaria,Lower Secondary Level,Seldom,0.29994,116,392,0.25452,0.34536
2013,Bavaria,Lower Secondary Level,Never,0.32363,110,392,0.27725,0.37000
2013,Bavaria,Upper Secondary Level,Very often,0.02711,54,2109,0.02018,0.03404
2013,Bavaria,Upper Secondary Level,Often,0.13997,326,2109,0.12515,0.15478
2013,Bavaria,Upper Secondary Level,Sometimes,0.32067,731,2109,0.30075,0.34060
2013,Bavaria,Upper Secondary Level,Seldom,0.32075,690,2109,0.30083,0.34068
2013,Bavaria,Upper Secondary Level,Never,0.19150,308,2109,0.17470,0.20830
2013,Bavaria,Post-secondary Non-tertiary Level,Often,0.19763,47,197,0.14188,0.25338
2013,Bavaria,Post-secondary Non-tertiary Level,Sometimes,0.41377,86,197,0.34482,0.48273
2013,Bavaria,Post-secondary Non-tertiary Level,Seldom,0.25763,64,197,0.19640,0.31886
2013,Bavaria,First Stage of Tertiary Education,Often,0.13866,53,261,0.09665,0.18066
2013,Bavaria,First Stage of Tertiary Education,Sometimes,0.36269,103,261,0.30425,0.42113
2013,Bavaria,First Stage of Tertiary Education,Seldom,0.36825,105,261,0.30962,0.42688
2013,Bavaria,Second Stage of Tertiary Education,Often,0.19725,151,777,0.16925,0.22525
2013,Bavaria,Second Stage of Tertiary Education,Sometimes,0.37300,324,777,0.33897,0.40702
2013,Bavaria,Second Stage of Tertiary Education,Seldom,0.30608,241,777,0.27365,0.33851
2013,Bavaria,Second Stage of Tertiary Education,Never,0.08379,61,777,0.06430,0.10329
2013,Berlin,Upper Secondary Level,Often,0.12306,53,381,0.09003,0.15609
2013,Berlin,Upper Secondary Level,Sometimes,0.34523,129,381,0.29742,0.39303
2013,Berlin,Upper Secondary Level,Seldom,0.31869,129,381,0.27184,0.36554
2013,Berlin,Upper Secondary Level,Never,0.19413,70,381,0.15436,0.23390
2013,Berlin,Second Stage of Tertiary Education,Often,0.18508,78,337,0.14355,0.22660
2013,Berlin,Second Stage of Tertiary Education,Sometimes,0.43056,161,337,0.37762,0.48351
2013,Berlin,Second Stage of Tertiary Education,Seldom,0.29964,98,337,0.25065,0.34862
2013,Brandenburg,Upper Secondary Level,Often,0.08969,52,505,0.06475,0.11464
2013,Brandenburg,Upper Secondary Level,Sometimes,0.28753,152,505,0.24802,0.32705
2013,Brandenburg,Upper Secondary Level,Seldom,0.37744,192,505,0.33512,0.41976
2013,Brandenburg,Upper Secondary Level,Never,0.23176,109,505,0.19492,0.26860
2013,Brandenburg,Second Stage of Tertiary Education,Often,0.12648,36,249,0.08511,0.16785
2013,Brandenburg,Second Stage of Tertiary Education,Sometimes,0.42358,95,249,0.36208,0.48508
2013,Brandenburg,Second Stage of Tertiary Education,Seldom,0.31574,86,249,0.25789,0.37359
2013,Brandenburg,Second Stage of Tertiary Education,Never,0.09311,32,249,0.05695,0.12928
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,Often,0.11647,40,310,0.08070,0.15224
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,Sometimes,0.35135,107,310,0.29812,0.40458
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,Seldom,0.32761,95,310,0.27528,0.37994
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,Never,0.19623,68,310,0.15195,0.24051
2013,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Sometimes,0.36496,62,104,0.27199,0.45794
2013,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Seldom,0.31500,42,104,0.22529,0.40471
2013,Saxony,Upper Secondary Level,Often,0.11034,89,904,0.08991,0.13078
2013,Saxony,Upper Secondary Level,Sometimes,0.34416,282,904,0.31318,0.37515
2013,Saxony,Upper Secondary Level,Seldom,0.33721,324,904,0.30637,0.36804
2013,Saxony,Upper Secondary Level,Never,0.20023,209,904,0.17413,0.22633
2013,Saxony,Post-secondary Non-tertiary Level,Seldom,0.44333,31,31,0.26556,0.62110
2013,Saxony,First Stage of Tertiary Education,Sometimes,0.31888,34,90,0.22205,0.41570
2013,Saxony,First Stage of Tertiary Education,Seldom,0.41567,56,90,0.31328,0.51806
2013,Saxony,Second Stage of Tertiary Education,Often,0.16910,81,437,0.13391,0.20428
2013,Saxony,Second Stage of Tertiary Education,Sometimes,0.29961,155,437,0.25661,0.34261
2013,Saxony,Second Stage of Tertiary Education,Seldom,0.35892,148,437,0.31390,0.40395
2013,Saxony,Second Stage of Tertiary Education,Never,0.15115,53,437,0.11753,0.18477
2013,Saxony-Anhalt,Upper Secondary Level,Often,0.09435,43,514,0.06905,0.11965
2013,Saxony-Anhalt,Upper Secondary Level,Sometimes,0.28103,151,514,0.24213,0.31992
2013,Saxony-Anhalt,Upper Secondary Level,Seldom,0.34667,179,514,0.30549,0.38786
2013,Saxony-Anhalt,Upper Secondary Level,Never,0.27026,141,514,0.23183,0.30869
2013,Saxony-Anhalt,Second Stage of Tertiary Education,Often,0.11937,37,203,0.07465,0.16408
2013,Saxony-Anhalt,Second Stage of Tertiary Education,Sometimes,0.42647,90,203,0.35827,0.49467
2013,Saxony-Anhalt,Second Stage of Tertiary Education,Seldom,0.35895,76,203,0.29279,0.42510
2013,Thuringa,Upper Secondary Level,Often,0.06353,42,578,0.04362,0.08343
2013,Thuringa,Upper Secondary Level,Sometimes,0.27282,156,578,0.23648,0.30916
2013,Thuringa,Upper Secondary Level,Seldom,0.33674,204,578,0.29818,0.37531
2013,Thuringa,Upper Secondary Level,Never,0.31020,176,578,0.27246,0.34795
2013,Thuringa,Second Stage of Tertiary Education,Sometimes,0.39583,79,163,0.32052,0.47113
2013,Thuringa,Second Stage of Tertiary Education,Seldom,0.34531,84,163,0.27209,0.41852
2018,Schleswig-Holstein,Lower Secondary Level,Sometimes,0.34895,41,78,0.24248,0.45541
2018,Schleswig-Holstein,Lower Secondary Level,Seldom,0.38673,37,78,0.27795,0.49551
2018,Schleswig-Holstein,Upper Secondary Level,Often,0.13935,52,415,0.10599,0.17271
2018,Schleswig-Holstein,Upper Secondary Level,Sometimes,0.43236,167,415,0.38464,0.48008
2018,Schleswig-Holstein,Upper Secondary Level,Seldom,0.26969,141,415,0.22694,0.31245
2018,Schleswig-Holstein,Upper Secondary Level,Never,0.12716,55,415,0.09506,0.15925
2018,Schleswig-Holstein,Post-secondary Non-tertiary Level,Sometimes,0.39684,33,33,0.22733,0.56636
2018,Schleswig-Holstein,Second Stage of Tertiary Education,Often,0.23001,46,166,0.16579,0.29422
2018,Schleswig-Holstein,Second Stage of Tertiary Education,Sometimes,0.41402,71,166,0.33887,0.48918
2018,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.26465,49,166,0.19734,0.33196
2018,Hamburg,Upper Secondary Level,Sometimes,0.23359,41,129,0.16029,0.30689
2018,Hamburg,Upper Secondary Level,Seldom,0.30046,54,129,0.22103,0.37988
2018,Hamburg,Upper Secondary Level,Never,0.25340,34,129,0.17805,0.32876
2018,Hamburg,Second Stage of Tertiary Education,Often,0.29313,40,155,0.22123,0.36502
2018,Hamburg,Second Stage of Tertiary Education,Sometimes,0.34472,67,155,0.26965,0.41979
2018,Hamburg,Second Stage of Tertiary Education,Seldom,0.30118,48,155,0.22872,0.37364
2018,Lower Saxony,Lower Secondary Level,Often,0.10016,43,321,0.06726,0.13305
2018,Lower Saxony,Lower Secondary Level,Sometimes,0.34310,107,321,0.29108,0.39511
2018,Lower Saxony,Lower Secondary Level,Seldom,0.31833,109,321,0.26729,0.36937
2018,Lower Saxony,Lower Secondary Level,Never,0.20259,62,321,0.15856,0.24663
2018,Lower Saxony,Upper Secondary Level,Often,0.14890,180,1111,0.12796,0.16985
2018,Lower Saxony,Upper Secondary Level,Sometimes,0.33472,426,1111,0.30695,0.36248
2018,Lower Saxony,Upper Secondary Level,Seldom,0.33133,353,1111,0.30364,0.35902
2018,Lower Saxony,Upper Secondary Level,Never,0.16457,152,1111,0.14275,0.18638
2018,Lower Saxony,Post-secondary Non-tertiary Level,Often,0.15680,34,196,0.10576,0.20784
2018,Lower Saxony,Post-secondary Non-tertiary Level,Sometimes,0.28881,95,196,0.22520,0.35242
2018,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.37011,67,196,0.30234,0.43788
2018,Lower Saxony,First Stage of Tertiary Education,Sometimes,0.30602,43,81,0.20504,0.40701
2018,Lower Saxony,First Stage of Tertiary Education,Seldom,0.37527,38,81,0.26916,0.48137
2018,Lower Saxony,Second Stage of Tertiary Education,Often,0.18460,105,505,0.15073,0.21847
2018,Lower Saxony,Second Stage of Tertiary Education,Sometimes,0.38767,224,505,0.34513,0.43021
2018,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.28665,134,505,0.24717,0.32613
2018,Lower Saxony,Second Stage of Tertiary Education,Never,0.09088,42,505,0.06579,0.11598
2018,North Rhine-Westphalia,No answer / don't know,Often,0.22318,39,103,0.14237,0.30398
2018,North Rhine-Westphalia,No answer / don't know,Sometimes,0.25810,64,103,0.17318,0.34302
2018,North Rhine-Westphalia,Pre-primary Level,Often,0.33406,31,65,0.21850,0.44961
2018,North Rhine-Westphalia,Pre-primary Level,Sometimes,0.32250,34,65,0.20798,0.43702
2018,North Rhine-Westphalia,Primary Level,Sometimes,0.20826,43,133,0.13899,0.27753
2018,North Rhine-Westphalia,Primary Level,Seldom,0.24786,35,133,0.17420,0.32152
2018,North Rhine-Westphalia,Primary Level,Never,0.40746,55,133,0.32363,0.49128
2018,North Rhine-Westphalia,Lower Secondary Level,Often,0.08918,88,625,0.06682,0.11155
2018,North Rhine-Westphalia,Lower Secondary Level,Sometimes,0.31820,212,625,0.28165,0.35475
2018,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.30527,184,625,0.26914,0.34140
2018,North Rhine-Westphalia,Lower Secondary Level,Never,0.24932,141,625,0.21537,0.28326
2018,North Rhine-Westphalia,Upper Secondary Level,Very often,0.03161,76,2277,0.02442,0.03880
2018,North Rhine-Westphalia,Upper Secondary Level,Often,0.16390,387,2277,0.14869,0.17911
2018,North Rhine-Westphalia,Upper Secondary Level,Sometimes,0.33373,763,2277,0.31435,0.35310
2018,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.29306,675,2277,0.27436,0.31176
2018,North Rhine-Westphalia,Upper Secondary Level,Never,0.17770,376,2277,0.16200,0.19341
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Often,0.21781,127,588,0.18442,0.25120
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Sometimes,0.37643,231,588,0.33723,0.41562
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.22876,154,588,0.19478,0.26274
2018,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.11654,76,588,0.09058,0.14250
2018,North Rhine-Westphalia,First Stage of Tertiary Education,Often,0.19276,42,222,0.14075,0.24476
2018,North Rhine-Westphalia,First Stage of Tertiary Education,Sometimes,0.37926,102,222,0.31529,0.44323
2018,North Rhine-Westphalia,First Stage of Tertiary Education,Seldom,0.32780,78,222,0.26591,0.38969
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Very often,0.03559,53,1176,0.02500,0.04619
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Often,0.26094,259,1176,0.23583,0.28605
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Sometimes,0.40756,486,1176,0.37947,0.43566
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Seldom,0.24574,304,1176,0.22112,0.27035
2018,North Rhine-Westphalia,Second Stage of Tertiary Education,Never,0.05017,74,1176,0.03769,0.06266
2018,Hesse,Lower Secondary Level,Often,0.17115,36,183,0.11643,0.22587
2018,Hesse,Lower Secondary Level,Sometimes,0.25682,60,183,0.19334,0.32029
2018,Hesse,Lower Secondary Level,Seldom,0.28863,47,183,0.22279,0.35446
2018,Hesse,Lower Secondary Level,Never,0.25136,40,183,0.18834,0.31439
2018,Hesse,Upper Secondary Level,Very often,0.03784,38,692,0.02361,0.05207
2018,Hesse,Upper Secondary Level,Often,0.14769,101,692,0.12123,0.17414
2018,Hesse,Upper Secondary Level,Sometimes,0.29990,233,692,0.26573,0.33407
2018,Hesse,Upper Secondary Level,Seldom,0.36277,227,692,0.32692,0.39862
2018,Hesse,Upper Secondary Level,Never,0.15180,93,692,0.12505,0.17856
2018,Hesse,Post-secondary Non-tertiary Level,Sometimes,0.44009,67,100,0.34230,0.53787
2018,Hesse,Post-secondary Non-tertiary Level,Seldom,0.23290,33,100,0.14964,0.31616
2018,Hesse,First Stage of Tertiary Education,Sometimes,0.40153,38,38,0.24357,0.55948
2018,Hesse,Second Stage of Tertiary Education,Often,0.16071,104,431,0.12600,0.19543
2018,Hesse,Second Stage of Tertiary Education,Sometimes,0.44105,195,431,0.39412,0.48798
2018,Hesse,Second Stage of Tertiary Education,Seldom,0.29570,132,431,0.25256,0.33883
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Sometimes,0.35174,63,193,0.28419,0.41928
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Seldom,0.24256,63,193,0.18193,0.30319
2018,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Never,0.25592,67,193,0.19420,0.31765
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Often,0.18171,105,643,0.15188,0.21153
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Sometimes,0.31660,220,643,0.28062,0.35258
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Seldom,0.25913,179,643,0.22524,0.29302
2018,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Never,0.20849,139,643,0.17707,0.23992
2018,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Sometimes,0.31050,39,73,0.20362,0.41737
2018,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Seldom,0.30775,34,73,0.20114,0.41437
2018,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Sometimes,0.31976,31,31,0.15287,0.48666
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Often,0.24044,60,249,0.18725,0.29362
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Sometimes,0.38702,120,249,0.32640,0.44764
2018,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Seldom,0.30179,69,249,0.24466,0.35892
2018,Baden-Wuerttemberg,Lower Secondary Level,Often,0.09920,38,262,0.06294,0.13547
2018,Baden-Wuerttemberg,Lower Secondary Level,Sometimes,0.30771,76,262,0.25171,0.36370
2018,Baden-Wuerttemberg,Lower Secondary Level,Seldom,0.31693,74,262,0.26048,0.37337
2018,Baden-Wuerttemberg,Lower Secondary Level,Never,0.25170,74,262,0.19905,0.30435
2018,Baden-Wuerttemberg,Upper Secondary Level,Very often,0.04546,51,1169,0.03351,0.05741
2018,Baden-Wuerttemberg,Upper Secondary Level,Often,0.15932,197,1169,0.13833,0.18030
2018,Baden-Wuerttemberg,Upper Secondary Level,Sometimes,0.34197,403,1169,0.31477,0.36918
2018,Baden-Wuerttemberg,Upper Secondary Level,Seldom,0.28207,334,1169,0.25627,0.30788
2018,Baden-Wuerttemberg,Upper Secondary Level,Never,0.17117,184,1169,0.14957,0.19277
2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Often,0.15395,43,200,0.10381,0.20409
2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Sometimes,0.40562,84,200,0.33740,0.47384
2018,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Seldom,0.28151,73,200,0.21902,0.34400
2018,Baden-Wuerttemberg,First Stage of Tertiary Education,Sometimes,0.38303,61,121,0.29605,0.47000
2018,Baden-Wuerttemberg,First Stage of Tertiary Education,Seldom,0.33369,60,121,0.24932,0.41806
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very often,0.04632,33,814,0.03188,0.06077
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Often,0.18225,163,814,0.15571,0.20879
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Sometimes,0.36739,318,814,0.33425,0.40053
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Seldom,0.33163,238,814,0.29926,0.36399
2018,Baden-Wuerttemberg,Second Stage of Tertiary Education,Never,0.07241,62,814,0.05459,0.09022
2018,Bavaria,No answer / don't know,Sometimes,0.45137,34,34,0.28159,0.62116
2018,Bavaria,Lower Secondary Level,Often,0.10483,57,379,0.07395,0.13571
2018,Bavaria,Lower Secondary Level,Sometimes,0.26592,107,379,0.22138,0.31046
2018,Bavaria,Lower Secondary Level,Seldom,0.35617,120,379,0.30789,0.40444
2018,Bavaria,Lower Secondary Level,Never,0.24203,95,379,0.19885,0.28520
2018,Bavaria,Upper Secondary Level,Very often,0.03961,66,1895,0.03082,0.04839
2018,Bavaria,Upper Secondary Level,Often,0.15955,293,1895,0.14306,0.17605
2018,Bavaria,Upper Secondary Level,Sometimes,0.33053,636,1895,0.30934,0.35171
2018,Bavaria,Upper Secondary Level,Seldom,0.30894,614,1895,0.28813,0.32975
2018,Bavaria,Upper Secondary Level,Never,0.16137,286,1895,0.14480,0.17794
2018,Bavaria,Post-secondary Non-tertiary Level,Often,0.23019,61,271,0.17998,0.28040
