year,sampreg,plj0021_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2010,East,Improbable,0.5,35837,0.49482321352287323,0.5051767864771267
2010,East,Definitely not,0.3,35837,0.29525539682238855,0.30474460317761143
2010,East,"Yes, definitely",0.1,35837,0.09689392811372395,0.10310607188627606
2010,East,"Yes, probably",0.1,35837,0.09689392811372395,0.10310607188627606
2012,West,Definitely not,0.4733688415446072,40229,0.4684897433094873,0.47824793977972707
2012,West,Improbable,0.2470039946737683,40229,0.2427896041438773,0.2512183852036593
2012,West,"Yes, probably",0.14713715046604528,40229,0.1436754680516457,0.15059883288044487
2012,West,"Yes, definitely",0.13249001331557922,40229,0.12917706038063112,0.13580296625052732
2012,East,Definitely not,0.33962264150943394,40229,0.3349947746307718,0.34425050838809607
2012,East,"Yes, probably",0.24528301886792453,40229,0.24107853921602465,0.2494874985198244
2012,East,Improbable,0.22641509433962265,40229,0.22232537849034473,0.23050481018890057
2012,East,"Yes, definitely",0.18867924528301888,40229,0.18485588863966285,0.19250260192637492
2013,West,Definitely not,0.3212121212121212,44486,0.31687294392574794,0.3255512984984945
2013,West,"Yes, probably",0.23593073593073594,44486,0.23198522710942351,0.23987624475204836
2013,West,"Yes, definitely",0.23376623376623376,44486,0.2298333064007368,0.23769916113173073
2013,West,Improbable,0.20909090909090908,44486,0.2053119233626542,0.21286989481916396
2013,East,"Yes, probably",0.3170731707317073,44486,0.31274891641420144,0.3213974250492132
2013,East,"Yes, definitely",0.2926829268292683,44486,0.2884547790519862,0.29691107460655036
2013,East,Definitely not,0.22560975609756098,44486,0.22172554104398176,0.2294939711511402
2013,East,Improbable,0.16463414634146342,44486,0.16118792862921502,0.16808036405371182
2014,West,Definitely not,0.39342560553633216,38694,0.3885580870978639,0.39829312397480043
2014,West,Improbable,0.22491349480968859,38694,0.22075326709922105,0.22907372252015612
2014,West,"Yes, probably",0.1930795847750865,38694,0.18914664055062866,0.19701252899954433
2014,West,"Yes, definitely",0.18858131487889274,38694,0.1846836356957046,0.19247899406208088
2014,East,Definitely not,0.3411764705882353,38694,0.33645248738844663,0.345900453788024
2014,East,"Yes, definitely",0.2529411764705882,38694,0.24860984496360047,0.25727250797757595
2014,East,Improbable,0.20588235294117646,38694,0.20185345521680964,0.20991125066554328
2014,East,"Yes, probably",0.2,38694,0.19601439505504145,0.20398560494495857
2016,West,Definitely not,0.3819951338199513,41132,0.377299534614846,0.38669073302505663
2016,West,Improbable,0.2384428223844282,41132,0.2343246023927127,0.24256104237614373
2016,West,"Yes, probably",0.2005561348627042,41132,0.1966864275294065,0.20442584219600193
2016,West,"Yes, definitely",0.17900590893291624,41132,0.17530106551972438,0.1827107523461081
2016,East,Definitely not,0.3645320197044335,41132,0.3598806502675795,0.3691833891412875
2016,East,Improbable,0.23645320197044334,41132,0.2323468460661348,0.2405595578747519
2016,East,"Yes, definitely",0.21674876847290642,41132,0.21276682564431793,0.2207307113014949
2016,East,"Yes, probably",0.18226600985221675,41132,0.17853501176894437,0.18599700793548912
2018,West,Definitely not,0.3803680981595092,43121,0.3757858290959951,0.38495036722302334
2018,West,Improbable,0.2147239263803681,43121,0.210848111176319,0.21859974158441722
2018,West,"Yes, probably",0.20572597137014315,43121,0.20191055972145155,0.20954138301883474
2018,West,"Yes, definitely",0.19918200408997955,43121,0.19541233159926108,0.20295167658069801
2018,East,Definitely not,0.30952380952380953,43121,0.3051603289769487,0.31388729007067034
2018,East,"Yes, definitely",0.2857142857142857,43121,0.28145032082989335,0.28997825059867804
2018,East,Improbable,0.20476190476190476,43121,0.20095313405733045,0.20857067546647906
2018,East,"Yes, probably",0.2,43121,0.19622452454865624,0.20377547545134378
2021,West,"Yes, definitely",0.8957293399889074,27598,0.8921236637541271,0.8993350162236876
2021,West,"Yes, probably",0.09095951192457016,27598,0.08756690971744559,0.09435211413169474
2021,West,Definitely not,0.010537992235163616,27598,0.009333245480779372,0.01174273898954786
2021,West,Improbable,0.0027731558513588465,27598,0.002152713571036686,0.003393598131681007
2021,East,"Yes, definitely",0.9137254901960784,27598,0.9104129101102552,0.9170380702819017
2021,East,"Yes, probably",0.07450980392156863,27598,0.07141160079605244,0.07760800704708481
2021,East,Definitely not,0.011764705882352941,27598,0.010492556874621322,0.01303685489008456
