year,migback,plh0188,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,Indirect migration background,Agree,0.17854,264,532,0.14596,0.21111
1997,Indirect migration background,Disagree,0.10090,175,532,0.07528,0.12652
2008,No migration background,Agree completely,0.08112,1713,16595,0.07696,0.08527
2008,No migration background,Agree,0.39392,7756,16595,0.38649,0.40136
2008,No migration background,Disagree,0.31299,5997,16595,0.30593,0.32004
2008,No migration background,Disagree completely,0.06353,1129,16595,0.05982,0.06725
2008,Direct migration background,Agree completely,0.09752,210,1889,0.08414,0.11090
2008,Direct migration background,Agree,0.44177,893,1889,0.41937,0.46417
2008,Direct migration background,Disagree,0.34227,641,1889,0.32086,0.36367
2008,Direct migration background,Disagree completely,0.08674,145,1889,0.07404,0.09944
2008,Indirect migration background,Agree completely,0.09298,154,738,0.07201,0.11395
2008,Indirect migration background,Agree,0.25356,405,738,0.22215,0.28497
2008,Indirect migration background,Disagree,0.12902,179,738,0.10482,0.15322
2013,No migration background,Agree completely,0.11942,2542,16371,0.11445,0.12439
2013,No migration background,Agree,0.44700,9540,16371,0.43938,0.45461
2013,No migration background,Disagree,0.19229,3740,16371,0.18625,0.19832
2013,No migration background,Disagree completely,0.02864,549,16371,0.02609,0.03120
2013,Direct migration background,Agree completely,0.08760,304,1718,0.07422,0.10097
2013,Direct migration background,Agree,0.27679,977,1718,0.25563,0.29795
2013,Direct migration background,Disagree,0.12043,386,1718,0.10503,0.13582
2013,Direct migration background,Disagree completely,0.01456,51,1718,0.00890,0.02023
2013,Indirect migration background,Agree completely,0.05157,157,678,0.03491,0.06823
2013,Indirect migration background,Agree,0.14622,419,678,0.11960,0.17283
2013,Indirect migration background,Disagree,0.03577,102,678,0.02178,0.04975
2018,No migration background,Agree completely,0.12820,2956,19380,0.12349,0.13291
2018,No migration background,Agree,0.43609,10182,19380,0.42911,0.44307
2018,No migration background,Disagree,0.25053,5275,19380,0.24443,0.25663
2018,No migration background,Disagree completely,0.04524,967,19380,0.04231,0.04817
2018,Direct migration background,Agree completely,0.17792,994,4466,0.16670,0.18914
2018,Direct migration background,Agree,0.49529,2458,4466,0.48062,0.50995
2018,Direct migration background,Disagree,0.17158,816,4466,0.16052,0.18264
2018,Direct migration background,Disagree completely,0.03925,198,4466,0.03356,0.04495
2018,Indirect migration background,Agree completely,0.10474,360,1612,0.08979,0.11970
2018,Indirect migration background,Agree,0.31197,911,1612,0.28934,0.33459
2018,Indirect migration background,Disagree,0.08209,285,1612,0.06868,0.09549
2018,Indirect migration background,Disagree completely,0.01611,56,1612,0.00996,0.02226
