,Unnamed: 0,year,bula_h,quintil_oecd_hh,hgreval,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
830,830,2008,Hesse,1st Quintile,Reasonable,1.0,33,2177,0.80426,1.18387
831,831,2008,Baden-Wuerttemberg,1st Quintile,Reasonable,1.0,59,2177,0.79965,1.20245
832,832,2008,Baden-Wuerttemberg,2nd Quintile,Reasonable,1.0,38,2177,0.83827,1.1806
833,833,2008,Baden-Wuerttemberg,3rd Quintile,Reasonable,1.0,53,2177,0.81429,1.21942
834,834,2008,Baden-Wuerttemberg,4th Quintile,Reasonable,1.0,70,2177,0.79107,1.20474
835,835,2008,Baden-Wuerttemberg,5th Quintile,Reasonable,1.0,41,2177,0.70964,1.30879
836,836,2008,Bavaria,1st Quintile,Inexpensive,0.38623,42,2177,0.31775,0.45548
837,837,2008,Bavaria,1st Quintile,Reasonable,0.61377,65,2177,0.51247,0.72286
838,838,2008,Bavaria,2nd Quintile,Inexpensive,0.45676,44,2177,0.36837,0.54172
839,839,2008,Bavaria,2nd Quintile,Reasonable,0.54324,50,2177,0.44859,0.65224
840,840,2008,Bavaria,3rd Quintile,Inexpensive,0.44934,33,2177,0.35016,0.55061
841,841,2008,Bavaria,3rd Quintile,Reasonable,0.55066,48,2177,0.4514,0.69996
842,842,2008,Bavaria,4th Quintile,Reasonable,1.0,38,2177,0.78344,1.21049
843,843,2008,Bavaria,5th Quintile,Inexpensive,0.33938,32,2177,0.23891,0.42905
844,844,2008,Bavaria,5th Quintile,Reasonable,0.66062,61,2177,0.5156,0.78844
845,845,2008,Berlin,1st Quintile,Reasonable,1.0,39,2177,0.83696,1.16617
846,846,2008,Berlin,3rd Quintile,Reasonable,1.0,43,2177,0.828,1.18368
847,847,2008,Brandenburg,1st Quintile,Reasonable,1.0,38,2177,0.77176,1.25095
848,848,2008,Brandenburg,2nd Quintile,Reasonable,1.0,33,2177,0.72877,1.27906
849,849,2008,Saxony,1st Quintile,Reasonable,1.0,76,2177,0.85043,1.1388
850,850,2008,Saxony,2nd Quintile,Inexpensive,0.33212,31,2177,0.26309,0.39155
851,851,2008,Saxony,2nd Quintile,Reasonable,0.66788,63,2177,0.5395,0.79725
852,852,2008,Saxony,3rd Quintile,Reasonable,1.0,49,2177,0.81736,1.20595
853,853,2008,Saxony-Anhalt,1st Quintile,Reasonable,1.0,39,2177,0.75236,1.22714
854,854,2008,Saxony-Anhalt,2nd Quintile,Reasonable,1.0,34,2177,0.79036,1.23419
855,855,2008,Thuringa,1st Quintile,Reasonable,1.0,52,2177,0.81285,1.17414
856,856,2009,Lower Saxony,1st Quintile,Reasonable,1.0,49,1964,0.82598,1.22997
857,857,2009,Lower Saxony,2nd Quintile,Reasonable,1.0,36,1964,0.78202,1.3175
858,858,2009,Lower Saxony,3rd Quintile,Reasonable,1.0,32,1964,0.70378,1.2458
859,859,2009,Lower Saxony,4th Quintile,Reasonable,1.0,34,1964,0.76845,1.26181
860,860,2009,North Rhine-Westphalia,1st Quintile,Inexpensive,0.27009,70,1964,0.22585,0.32476
861,861,2009,North Rhine-Westphalia,1st Quintile,Reasonable,0.52449,143,1964,0.46843,0.58169
862,862,2009,North Rhine-Westphalia,1st Quintile,Slightly Expensive,0.20542,49,1964,0.1652,0.24701
863,863,2009,North Rhine-Westphalia,2nd Quintile,Inexpensive,0.27298,56,1964,0.23117,0.31519
864,864,2009,North Rhine-Westphalia,2nd Quintile,Reasonable,0.55464,119,1964,0.49575,0.64137
865,865,2009,North Rhine-Westphalia,2nd Quintile,Slightly Expensive,0.17239,38,1964,0.13161,0.21363
866,866,2009,North Rhine-Westphalia,3rd Quintile,Inexpensive,0.36092,48,1964,0.27753,0.45171
867,867,2009,North Rhine-Westphalia,3rd Quintile,Reasonable,0.63908,84,1964,0.55582,0.74573
868,868,2009,North Rhine-Westphalia,4th Quintile,Inexpensive,0.32264,40,1964,0.22133,0.40556
869,869,2009,North Rhine-Westphalia,4th Quintile,Reasonable,0.67736,82,1964,0.56044,0.79871
870,870,2009,North Rhine-Westphalia,5th Quintile,Inexpensive,0.3908,33,1964,0.28812,0.49929
871,871,2009,North Rhine-Westphalia,5th Quintile,Reasonable,0.6092,66,1964,0.47712,0.74618
872,872,2009,Hesse,1st Quintile,Reasonable,1.0,32,1964,0.70415,1.28961
873,873,2009,Baden-Wuerttemberg,1st Quintile,Reasonable,1.0,58,1964,0.81262,1.19466
874,874,2009,Baden-Wuerttemberg,2nd Quintile,Reasonable,1.0,49,1964,0.8231,1.16216
875,875,2009,Baden-Wuerttemberg,3rd Quintile,Reasonable,1.0,55,1964,0.78254,1.23934
876,876,2009,Baden-Wuerttemberg,4th Quintile,Reasonable,1.0,50,1964,0.78204,1.25732
877,877,2009,Baden-Wuerttemberg,5th Quintile,Reasonable,1.0,44,1964,0.68814,1.33243
878,878,2009,Bavaria,1st Quintile,Reasonable,0.69106,67,1964,0.58921,0.80078
879,879,2009,Bavaria,1st Quintile,Slightly Expensive,0.30894,32,1964,0.23281,0.40084
880,880,2009,Bavaria,2nd Quintile,Inexpensive,0.34691,33,1964,0.27577,0.42741
881,881,2009,Bavaria,2nd Quintile,Reasonable,0.65309,65,1964,0.53166,0.77198
882,882,2009,Bavaria,3rd Quintile,Reasonable,1.0,46,1964,0.81414,1.23224
883,883,2009,Bavaria,4th Quintile,Reasonable,1.0,62,1964,0.83036,1.22348
884,884,2009,Bavaria,5th Quintile,Reasonable,1.0,50,1964,0.77497,1.26985
885,885,2009,Berlin,3rd Quintile,Reasonable,1.0,31,1964,0.72711,1.25833
886,886,2009,Brandenburg,1st Quintile,Reasonable,1.0,37,1964,0.72204,1.26736
887,887,2009,Saxony,1st Quintile,Inexpensive,0.35156,36,1964,0.28933,0.42206
888,888,2009,Saxony,1st Quintile,Reasonable,0.64844,59,1964,0.53477,0.76813
889,889,2009,Saxony,2nd Quintile,Reasonable,1.0,60,1964,0.83665,1.17265
890,890,2009,Saxony,3rd Quintile,Reasonable,1.0,35,1964,0.66736,1.3327
891,891,2009,Saxony-Anhalt,1st Quintile,Reasonable,1.0,43,1964,0.76527,1.24015
892,892,2009,Thuringa,1st Quintile,Reasonable,1.0,41,1964,0.77504,1.30029
893,893,2010,Schleswig-Holstein,1st Quintile,Reasonable,1.0,37,4314,0.60121,1.5126
894,894,2010,Schleswig-Holstein,2nd Quintile,Reasonable,1.0,33,4314,0.65116,1.45578
895,895,2010,Lower Saxony,1st Quintile,Inexpensive,0.25,61,4314,0.17298,0.33436
896,896,2010,Lower Saxony,1st Quintile,Reasonable,0.46299,91,4314,0.34856,0.59875
897,897,2010,Lower Saxony,1st Quintile,Slightly Expensive,0.28701,51,4314,0.19376,0.39695
898,898,2010,Lower Saxony,2nd Quintile,Inexpensive,0.24484,38,4314,0.1537,0.33538
899,899,2010,Lower Saxony,2nd Quintile,Reasonable,0.75516,52,4314,0.57722,0.96053
900,900,2010,Lower Saxony,3rd Quintile,Reasonable,1.0,42,4314,0.74208,1.29081
901,901,2010,Lower Saxony,4th Quintile,Reasonable,1.0,32,4314,0.69638,1.28573
902,902,2010,North Rhine-Westphalia,1st Quintile,Very Inexpensive,0.0723,35,4314,0.04563,0.10201
903,903,2010,North Rhine-Westphalia,1st Quintile,Inexpensive,0.18912,118,4314,0.15193,0.23623
904,904,2010,North Rhine-Westphalia,1st Quintile,Reasonable,0.50218,289,4314,0.42398,0.57857
905,905,2010,North Rhine-Westphalia,1st Quintile,Slightly Expensive,0.23641,129,4314,0.19071,0.29663
906,906,2010,North Rhine-Westphalia,2nd Quintile,Inexpensive,0.22972,81,4314,0.17452,0.29956
907,907,2010,North Rhine-Westphalia,2nd Quintile,Reasonable,0.58143,177,4314,0.47618,0.68549
908,908,2010,North Rhine-Westphalia,2nd Quintile,Slightly Expensive,0.18885,54,4314,0.1301,0.25599
909,909,2010,North Rhine-Westphalia,3rd Quintile,Inexpensive,0.24715,50,4314,0.17269,0.33672
910,910,2010,North Rhine-Westphalia,3rd Quintile,Reasonable,0.62281,115,4314,0.51495,0.77291
911,911,2010,North Rhine-Westphalia,3rd Quintile,Slightly Expensive,0.13004,34,4314,0.07905,0.19636
912,912,2010,North Rhine-Westphalia,4th Quintile,Inexpensive,0.33789,44,4314,0.2616,0.42604
913,913,2010,North Rhine-Westphalia,4th Quintile,Reasonable,0.51631,104,4314,0.40179,0.62899
914,914,2010,North Rhine-Westphalia,4th Quintile,Slightly Expensive,0.14579,34,4314,0.08835,0.2082
915,915,2010,North Rhine-Westphalia,5th Quintile,Inexpensive,0.2875,35,4314,0.16227,0.40038
916,916,2010,North Rhine-Westphalia,5th Quintile,Reasonable,0.7125,81,4314,0.57457,0.8567
917,917,2010,Hesse,1st Quintile,Inexpensive,0.26727,38,4314,0.19013,0.37906
918,918,2010,Hesse,1st Quintile,Reasonable,0.73273,70,4314,0.55232,0.92798
919,919,2010,Hesse,2nd Quintile,Inexpensive,0.45734,34,4314,0.27051,0.69667
920,920,2010,Hesse,2nd Quintile,Reasonable,0.54266,36,4314,0.35748,0.75933
921,921,2010,Hesse,3rd Quintile,Reasonable,1.0,31,4314,0.64407,1.34864
922,922,2010,Hesse,4th Quintile,Reasonable,1.0,32,4314,0.67329,1.3084
923,923,2010,"Rhineland-Palatinate, Saarland",1st Quintile,Reasonable,1.0,53,4314,0.71754,1.34212
924,924,2010,Baden-Wuerttemberg,1st Quintile,Inexpensive,0.25601,57,4314,0.17993,0.33909
925,925,2010,Baden-Wuerttemberg,1st Quintile,Reasonable,0.57359,104,4314,0.45373,0.74115
926,926,2010,Baden-Wuerttemberg,1st Quintile,Slightly Expensive,0.1704,37,4314,0.09915,0.2504
927,927,2010,Baden-Wuerttemberg,2nd Quintile,Inexpensive,0.36596,50,4314,0.24351,0.48771
928,928,2010,Baden-Wuerttemberg,2nd Quintile,Reasonable,0.63404,80,4314,0.46264,0.81018
929,929,2010,Baden-Wuerttemberg,3rd Quintile,Inexpensive,0.42936,37,4314,0.31623,0.59833
930,930,2010,Baden-Wuerttemberg,3rd Quintile,Reasonable,0.57064,58,4314,0.40344,0.72715
931,931,2010,Baden-Wuerttemberg,4th Quintile,Inexpensive,0.45091,34,4314,0.25664,0.61446
932,932,2010,Baden-Wuerttemberg,4th Quintile,Reasonable,0.54909,42,4314,0.35239,0.77842
933,933,2010,Baden-Wuerttemberg,5th Quintile,Reasonable,1.0,56,4314,0.72926,1.25586
934,934,2010,Bavaria,1st Quintile,Inexpensive,0.2971,86,4314,0.22589,0.38271
935,935,2010,Bavaria,1st Quintile,Reasonable,0.43955,111,4314,0.34163,0.55043
936,936,2010,Bavaria,1st Quintile,Slightly Expensive,0.26334,58,4314,0.17963,0.3497
937,937,2010,Bavaria,2nd Quintile,Inexpensive,0.23605,55,4314,0.16468,0.31171
938,938,2010,Bavaria,2nd Quintile,Reasonable,0.53165,98,4314,0.41046,0.67329
939,939,2010,Bavaria,2nd Quintile,Slightly Expensive,0.2323,39,4314,0.13094,0.3416
940,940,2010,Bavaria,3rd Quintile,Inexpensive,0.32848,42,4314,0.21018,0.46211
941,941,2010,Bavaria,3rd Quintile,Reasonable,0.67152,67,4314,0.52235,0.85106
942,942,2010,Bavaria,4th Quintile,Reasonable,1.0,54,4314,0.72094,1.29366
943,943,2010,Bavaria,5th Quintile,Inexpensive,0.41679,31,4314,0.29517,0.58426
944,944,2010,Bavaria,5th Quintile,Reasonable,0.58321,59,4314,0.44642,0.79382
945,945,2010,Berlin,1st Quintile,Inexpensive,0.25825,36,4314,0.17499,0.33844
946,946,2010,Berlin,1st Quintile,Reasonable,0.40557,53,4314,0.30516,0.51436
947,947,2010,Berlin,1st Quintile,Slightly Expensive,0.33618,45,4314,0.23965,0.44896
948,948,2010,Berlin,2nd Quintile,Inexpensive,0.39015,32,4314,0.25666,0.57091
949,949,2010,Berlin,2nd Quintile,Reasonable,0.60985,43,4314,0.46267,0.7737
950,950,2010,Berlin,3rd Quintile,Reasonable,1.0,32,4314,0.69583,1.32455
951,951,2010,Berlin,4th Quintile,Reasonable,1.0,35,4314,0.70997,1.26709
952,952,2010,Brandenburg,1st Quintile,Reasonable,1.0,59,4314,0.7463,1.26775
953,953,2010,Brandenburg,2nd Quintile,Reasonable,1.0,40,4314,0.69682,1.34108
954,954,2010,Mecklenburg-Western Pomerania,1st Quintile,Reasonable,1.0,38,4314,0.69226,1.34723
955,955,2010,Saxony,1st Quintile,Inexpensive,0.36142,61,4314,0.27318,0.4394
956,956,2010,Saxony,1st Quintile,Reasonable,0.47509,84,4314,0.3641,0.60633
957,957,2010,Saxony,1st Quintile,Slightly Expensive,0.16349,47,4314,0.12786,0.20252
958,958,2010,Saxony,2nd Quintile,Inexpensive,0.30704,41,4314,0.22709,0.39154
959,959,2010,Saxony,2nd Quintile,Reasonable,0.69296,78,4314,0.53179,0.83363
960,960,2010,Saxony,3rd Quintile,Reasonable,1.0,50,4314,0.75791,1.30945
961,961,2010,Saxony-Anhalt,1st Quintile,Reasonable,0.69777,61,4314,0.48888,0.96259
962,962,2010,Saxony-Anhalt,1st Quintile,Slightly Expensive,0.30223,32,4314,0.20438,0.41708
963,963,2010,Saxony-Anhalt,2nd Quintile,Reasonable,1.0,40,4314,0.71952,1.3047
964,964,2010,Thuringa,1st Quintile,Reasonable,1.0,41,4314,0.67177,1.25562
965,965,2011,Schleswig-Holstein,1st Quintile,Inexpensive,0.39734,40,5687,0.25927,0.55916
966,966,2011,Schleswig-Holstein,1st Quintile,Reasonable,0.60266,57,5687,0.45314,0.78176
967,967,2011,Schleswig-Holstein,2nd Quintile,Reasonable,1.0,42,5687,0.60543,1.31973
968,968,2011,Lower Saxony,1st Quintile,Inexpensive,0.27877,62,5687,0.19984,0.36106
969,969,2011,Lower Saxony,1st Quintile,Reasonable,0.45179,112,5687,0.34886,0.56281
970,970,2011,Lower Saxony,1st Quintile,Slightly Expensive,0.26944,46,5687,0.19526,0.35133
971,971,2011,Lower Saxony,2nd Quintile,Inexpensive,0.36161,40,5687,0.22363,0.48446
972,972,2011,Lower Saxony,2nd Quintile,Reasonable,0.63839,66,5687,0.50089,0.76609
973,973,2011,Lower Saxony,3rd Quintile,Inexpensive,0.33906,35,5687,0.21052,0.45255
974,974,2011,Lower Saxony,3rd Quintile,Reasonable,0.66094,51,5687,0.4703,0.84881
975,975,2011,Lower Saxony,4th Quintile,Reasonable,1.0,42,5687,0.68485,1.31232
976,976,2011,North Rhine-Westphalia,1st Quintile,Inexpensive,0.26278,152,5687,0.21537,0.30079
977,977,2011,North Rhine-Westphalia,1st Quintile,Reasonable,0.53322,287,5687,0.46341,0.60371
978,978,2011,North Rhine-Westphalia,1st Quintile,Slightly Expensive,0.204,136,5687,0.1664,0.2498
979,979,2011,North Rhine-Westphalia,2nd Quintile,Inexpensive,0.23516,103,5687,0.183,0.2783
980,980,2011,North Rhine-Westphalia,2nd Quintile,Reasonable,0.55419,195,5687,0.47888,0.6391
981,981,2011,North Rhine-Westphalia,2nd Quintile,Slightly Expensive,0.21064,76,5687,0.17028,0.26183
982,982,2011,North Rhine-Westphalia,3rd Quintile,Very Inexpensive,0.09467,31,5687,0.0573,0.14416
983,983,2011,North Rhine-Westphalia,3rd Quintile,Inexpensive,0.17097,63,5687,0.13065,0.22547
984,984,2011,North Rhine-Westphalia,3rd Quintile,Reasonable,0.56903,148,5687,0.48135,0.66519
985,985,2011,North Rhine-Westphalia,3rd Quintile,Slightly Expensive,0.16534,46,5687,0.11642,0.22023
986,986,2011,North Rhine-Westphalia,4th Quintile,Inexpensive,0.31453,50,5687,0.25524,0.37901
987,987,2011,North Rhine-Westphalia,4th Quintile,Reasonable,0.68547,133,5687,0.60039,0.79042
988,988,2011,North Rhine-Westphalia,5th Quintile,Inexpensive,0.3582,44,5687,0.2628,0.48263
989,989,2011,North Rhine-Westphalia,5th Quintile,Reasonable,0.6418,98,5687,0.54659,0.78118
990,990,2011,Hesse,1st Quintile,Inexpensive,0.23214,39,5687,0.15686,0.32281
991,991,2011,Hesse,1st Quintile,Reasonable,0.52395,70,5687,0.40026,0.67255
992,992,2011,Hesse,1st Quintile,Slightly Expensive,0.24391,39,5687,0.14664,0.36353
993,993,2011,Hesse,2nd Quintile,Inexpensive,0.39696,35,5687,0.24637,0.55729
994,994,2011,Hesse,2nd Quintile,Reasonable,0.60304,56,5687,0.44534,0.77209
995,995,2011,Hesse,3rd Quintile,Reasonable,1.0,41,5687,0.72125,1.30484
996,996,2011,Hesse,4th Quintile,Reasonable,1.0,41,5687,0.65688,1.27309
997,997,2011,Hesse,5th Quintile,Reasonable,1.0,35,5687,0.76918,1.32671
998,998,2011,"Rhineland-Palatinate, Saarland",1st Quintile,Inexpensive,0.37954,41,5687,0.27943,0.50595
999,999,2011,"Rhineland-Palatinate, Saarland",1st Quintile,Reasonable,0.43271,64,5687,0.32568,0.55022
1000,1000,2011,"Rhineland-Palatinate, Saarland",1st Quintile,Slightly Expensive,0.18774,31,5687,0.13389,0.25947
1001,1001,2011,"Rhineland-Palatinate, Saarland",2nd Quintile,Reasonable,1.0,46,5687,0.70777,1.40022
1002,1002,2011,Baden-Wuerttemberg,1st Quintile,Inexpensive,0.31915,64,5687,0.24689,0.39191
1003,1003,2011,Baden-Wuerttemberg,1st Quintile,Reasonable,0.5497,114,5687,0.41543,0.67053
1004,1004,2011,Baden-Wuerttemberg,1st Quintile,Slightly Expensive,0.13115,49,5687,0.09866,0.16224
1005,1005,2011,Baden-Wuerttemberg,2nd Quintile,Inexpensive,0.27582,50,5687,0.18258,0.37689
1006,1006,2011,Baden-Wuerttemberg,2nd Quintile,Reasonable,0.72418,101,5687,0.57205,0.85442
1007,1007,2011,Baden-Wuerttemberg,3rd Quintile,Inexpensive,0.29416,36,5687,0.19986,0.407
1008,1008,2011,Baden-Wuerttemberg,3rd Quintile,Reasonable,0.70584,75,5687,0.55583,0.8669
1009,1009,2011,Baden-Wuerttemberg,4th Quintile,Inexpensive,0.33875,39,5687,0.21582,0.45597
1010,1010,2011,Baden-Wuerttemberg,4th Quintile,Reasonable,0.66125,66,5687,0.51779,0.82855
1011,1011,2011,Baden-Wuerttemberg,5th Quintile,Reasonable,1.0,55,5687,0.76557,1.36281
1012,1012,2011,Bavaria,1st Quintile,Very Inexpensive,0.07429,35,5687,0.04924,0.11114
1013,1013,2011,Bavaria,1st Quintile,Inexpensive,0.28845,85,5687,0.22284,0.35909
1014,1014,2011,Bavaria,1st Quintile,Reasonable,0.39298,130,5687,0.33128,0.4634
1015,1015,2011,Bavaria,1st Quintile,Slightly Expensive,0.24428,81,5687,0.18096,0.31375
1016,1016,2011,Bavaria,2nd Quintile,Inexpensive,0.26701,73,5687,0.20261,0.34619
1017,1017,2011,Bavaria,2nd Quintile,Reasonable,0.51762,110,5687,0.414,0.62962
1018,1018,2011,Bavaria,2nd Quintile,Slightly Expensive,0.21537,45,5687,0.14661,0.27858
1019,1019,2011,Bavaria,3rd Quintile,Inexpensive,0.27987,46,5687,0.188,0.3779
1020,1020,2011,Bavaria,3rd Quintile,Reasonable,0.47657,91,5687,0.36324,0.59754
1021,1021,2011,Bavaria,3rd Quintile,Slightly Expensive,0.24355,32,5687,0.17893,0.323
1022,1022,2011,Bavaria,4th Quintile,Inexpensive,0.32081,46,5687,0.23252,0.42089
1023,1023,2011,Bavaria,4th Quintile,Reasonable,0.67919,69,5687,0.52867,0.82635
1024,1024,2011,Bavaria,5th Quintile,Inexpensive,0.37695,38,5687,0.27021,0.50025
1025,1025,2011,Bavaria,5th Quintile,Reasonable,0.62305,84,5687,0.52613,0.7468
1026,1026,2011,Berlin,1st Quintile,Inexpensive,0.26651,48,5687,0.18676,0.35811
1027,1027,2011,Berlin,1st Quintile,Reasonable,0.46973,64,5687,0.37278,0.57823
1028,1028,2011,Berlin,1st Quintile,Slightly Expensive,0.26376,36,5687,0.17636,0.34441
1029,1029,2011,Berlin,2nd Quintile,Inexpensive,0.49479,31,5687,0.33167,0.67661
1030,1030,2011,Berlin,2nd Quintile,Reasonable,0.50521,35,5687,0.33906,0.68351
1031,1031,2011,Berlin,3rd Quintile,Inexpensive,0.47736,33,5687,0.38052,0.60691
1032,1032,2011,Berlin,3rd Quintile,Reasonable,0.52264,40,5687,0.41243,0.63247
1033,1033,2011,Berlin,4th Quintile,Reasonable,1.0,39,5687,0.71062,1.29635
1034,1034,2011,Berlin,5th Quintile,Reasonable,1.0,33,5687,0.75329,1.30967
1035,1035,2011,Brandenburg,1st Quintile,Reasonable,1.0,71,5687,0.80639,1.19899
1036,1036,2011,Brandenburg,2nd Quintile,Reasonable,1.0,46,5687,0.74745,1.27038
1037,1037,2011,Mecklenburg-Western Pomerania,1st Quintile,Inexpensive,0.50985,35,5687,0.38281,0.65961
1038,1038,2011,Mecklenburg-Western Pomerania,1st Quintile,Reasonable,0.49015,42,5687,0.34906,0.63735
1039,1039,2011,Mecklenburg-Western Pomerania,2nd Quintile,Reasonable,1.0,31,5687,0.78107,1.23179
1040,1040,2011,Saxony,1st Quintile,Inexpensive,0.33091,69,5687,0.23389,0.42745
1041,1041,2011,Saxony,1st Quintile,Reasonable,0.5101,112,5687,0.4345,0.60337
1042,1042,2011,Saxony,1st Quintile,Slightly Expensive,0.15899,54,5687,0.12038,0.20047
1043,1043,2011,Saxony,2nd Quintile,Inexpensive,0.25748,42,5687,0.19906,0.33335
1044,1044,2011,Saxony,2nd Quintile,Reasonable,0.53404,82,5687,0.4383,0.64273
1045,1045,2011,Saxony,2nd Quintile,Slightly Expensive,0.20848,35,5687,0.1552,0.2583
1046,1046,2011,Saxony,3rd Quintile,Reasonable,1.0,54,5687,0.74364,1.29673
1047,1047,2011,Saxony,4th Quintile,Reasonable,1.0,34,5687,0.75527,1.36371
1048,1048,2011,Saxony-Anhalt,1st Quintile,Inexpensive,0.2658,39,5687,0.19007,0.36301
1049,1049,2011,Saxony-Anhalt,1st Quintile,Reasonable,0.50442,64,5687,0.39748,0.67177
1050,1050,2011,Saxony-Anhalt,1st Quintile,Slightly Expensive,0.22978,42,5687,0.16227,0.31801
1051,1051,2011,Saxony-Anhalt,2nd Quintile,Reasonable,1.0,35,5687,0.66221,1.43458
1052,1052,2011,Thuringa,1st Quintile,Inexpensive,0.41105,38,5687,0.3063,0.52964
1053,1053,2011,Thuringa,1st Quintile,Reasonable,0.58895,64,5687,0.47686,0.74555
1054,1054,2011,Thuringa,2nd Quintile,Reasonable,1.0,32,5687,0.75157,1.29535
1055,1055,2012,Schleswig-Holstein,1st Quintile,Inexpensive,0.38472,41,5636,0.24174,0.55759
1056,1056,2012,Schleswig-Holstein,1st Quintile,Reasonable,0.61528,61,5636,0.46578,0.79493
1057,1057,2012,Schleswig-Holstein,2nd Quintile,Reasonable,1.0,35,5636,0.61714,1.39042
1058,1058,2012,Lower Saxony,1st Quintile,Inexpensive,0.22963,55,5636,0.15912,0.31997
1059,1059,2012,Lower Saxony,1st Quintile,Reasonable,0.5057,105,5636,0.39821,0.60637
1060,1060,2012,Lower Saxony,1st Quintile,Slightly Expensive,0.26467,47,5636,0.19446,0.35783
1061,1061,2012,Lower Saxony,2nd Quintile,Inexpensive,0.35666,45,5636,0.26339,0.49279
1062,1062,2012,Lower Saxony,2nd Quintile,Reasonable,0.64334,67,5636,0.53531,0.77141
1063,1063,2012,Lower Saxony,3rd Quintile,Inexpensive,0.3758,34,5636,0.27999,0.52498
1064,1064,2012,Lower Saxony,3rd Quintile,Reasonable,0.6242,50,5636,0.46809,0.81516
1065,1065,2012,Lower Saxony,4th Quintile,Reasonable,1.0,39,5636,0.74368,1.28033
1066,1066,2012,North Rhine-Westphalia,1st Quintile,Very Inexpensive,0.04148,34,5636,0.02448,0.06592
1067,1067,2012,North Rhine-Westphalia,1st Quintile,Inexpensive,0.17909,130,5636,0.14693,0.20926
1068,1068,2012,North Rhine-Westphalia,1st Quintile,Reasonable,0.5949,313,5636,0.52487,0.65666
1069,1069,2012,North Rhine-Westphalia,1st Quintile,Slightly Expensive,0.15414,103,5636,0.11827,0.19483
1070,1070,2012,North Rhine-Westphalia,1st Quintile,Too Expensive,0.03039,33,5636,0.01803,0.04605
1071,1071,2012,North Rhine-Westphalia,2nd Quintile,Inexpensive,0.23037,91,5636,0.18514,0.28206
1072,1072,2012,North Rhine-Westphalia,2nd Quintile,Reasonable,0.53366,179,5636,0.44555,0.61391
1073,1073,2012,North Rhine-Westphalia,2nd Quintile,Slightly Expensive,0.23597,75,5636,0.18211,0.28635
1074,1074,2012,North Rhine-Westphalia,3rd Quintile,Inexpensive,0.28505,86,5636,0.23005,0.34344
1075,1075,2012,North Rhine-Westphalia,3rd Quintile,Reasonable,0.54427,140,5636,0.46381,0.62898
1076,1076,2012,North Rhine-Westphalia,3rd Quintile,Slightly Expensive,0.17068,43,5636,0.12278,0.21626
1077,1077,2012,North Rhine-Westphalia,4th Quintile,Inexpensive,0.35179,59,5636,0.27999,0.43372
1078,1078,2012,North Rhine-Westphalia,4th Quintile,Reasonable,0.64821,113,5636,0.55806,0.77176
1079,1079,2012,North Rhine-Westphalia,5th Quintile,Inexpensive,0.35689,43,5636,0.26904,0.47265
1080,1080,2012,North Rhine-Westphalia,5th Quintile,Reasonable,0.64311,97,5636,0.54685,0.78218
1081,1081,2012,Hesse,1st Quintile,Inexpensive,0.22558,37,5636,0.16471,0.29984
1082,1082,2012,Hesse,1st Quintile,Reasonable,0.54808,76,5636,0.4206,0.67837
1083,1083,2012,Hesse,1st Quintile,Slightly Expensive,0.22634,33,5636,0.14395,0.32361
1084,1084,2012,Hesse,2nd Quintile,Inexpensive,0.37916,39,5636,0.27342,0.49019
1085,1085,2012,Hesse,2nd Quintile,Reasonable,0.62084,55,5636,0.47526,0.76287
1086,1086,2012,Hesse,3rd Quintile,Reasonable,1.0,40,5636,0.72294,1.34575
1087,1087,2012,Hesse,5th Quintile,Reasonable,1.0,34,5636,0.73777,1.32782
1088,1088,2012,"Rhineland-Palatinate, Saarland",1st Quintile,Inexpensive,0.45063,51,5636,0.34162,0.57561
1089,1089,2012,"Rhineland-Palatinate, Saarland",1st Quintile,Reasonable,0.54937,57,5636,0.40033,0.72686
1090,1090,2012,"Rhineland-Palatinate, Saarland",2nd Quintile,Inexpensive,0.52557,37,5636,0.34995,0.699
1091,1091,2012,"Rhineland-Palatinate, Saarland",2nd Quintile,Reasonable,0.47443,34,5636,0.34734,0.60288
1092,1092,2012,Baden-Wuerttemberg,1st Quintile,Inexpensive,0.31512,55,5636,0.22858,0.41212
1093,1093,2012,Baden-Wuerttemberg,1st Quintile,Reasonable,0.46855,95,5636,0.35866,0.56558
1094,1094,2012,Baden-Wuerttemberg,1st Quintile,Slightly Expensive,0.21633,40,5636,0.15411,0.28364
1095,1095,2012,Baden-Wuerttemberg,2nd Quintile,Inexpensive,0.30966,49,5636,0.21943,0.3973
1096,1096,2012,Baden-Wuerttemberg,2nd Quintile,Reasonable,0.69034,83,5636,0.5571,0.85532
1097,1097,2012,Baden-Wuerttemberg,3rd Quintile,Inexpensive,0.34585,40,5636,0.2419,0.45926
1098,1098,2012,Baden-Wuerttemberg,3rd Quintile,Reasonable,0.65415,78,5636,0.5212,0.82566
1099,1099,2012,Baden-Wuerttemberg,4th Quintile,Inexpensive,0.29577,34,5636,0.20476,0.39872
1100,1100,2012,Baden-Wuerttemberg,4th Quintile,Reasonable,0.70423,59,5636,0.52744,0.89946
1101,1101,2012,Baden-Wuerttemberg,5th Quintile,Inexpensive,0.42059,37,5636,0.31386,0.55764
1102,1102,2012,Baden-Wuerttemberg,5th Quintile,Reasonable,0.57941,55,5636,0.42905,0.72971
1103,1103,2012,Bavaria,1st Quintile,Inexpensive,0.26628,87,5636,0.21255,0.33207
