year,bula_h,rentown,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Berlin,Tenant,Reasonable,0.41352,175,376,0.36368,0.46337
2001,Berlin,Tenant,Slightly Expensive,0.20454,84,376,0.16371,0.24537
2001,Brandenburg,Tenant,Inexpensive,0.25034,70,258,0.19737,0.30330
2001,Brandenburg,Tenant,Reasonable,0.40569,129,258,0.34566,0.46573
2001,Brandenburg,Tenant,Slightly Expensive,0.19124,59,258,0.14316,0.23933
2001,Mecklenburg-Western Pomerania,Tenant,Inexpensive,0.27369,45,169,0.20627,0.34111
2001,Mecklenburg-Western Pomerania,Tenant,Reasonable,0.40049,74,169,0.32639,0.47458
2001,Mecklenburg-Western Pomerania,Tenant,Slightly Expensive,0.27566,50,169,0.20809,0.34324
2001,Saxony,Tenant,Very Inexpensive,0.07199,38,494,0.04917,0.09480
2001,Saxony,Tenant,Inexpensive,0.24306,132,494,0.20519,0.28092
2001,Saxony,Tenant,Reasonable,0.41611,224,494,0.37260,0.45963
2001,Saxony,Tenant,Slightly Expensive,0.17837,100,494,0.14457,0.21216
2001,Saxony-Anhalt,Tenant,Inexpensive,0.23069,69,231,0.17624,0.28513
2001,Saxony-Anhalt,Tenant,Reasonable,0.42463,109,231,0.36075,0.48852
2001,Saxony-Anhalt,Tenant,Slightly Expensive,0.17808,53,231,0.12863,0.22752
2001,Thuringa,Tenant,Inexpensive,0.19559,44,195,0.13977,0.25140
2001,Thuringa,Tenant,Reasonable,0.44152,110,195,0.37164,0.51139
2001,Thuringa,Tenant,Slightly Expensive,0.14495,41,195,0.09541,0.19448
2002,Schleswig-Holstein,Tenant,Reasonable,0.55107,89,89,0.44715,0.65499
2002,Hamburg,Tenant,Inexpensive,0.31898,38,91,0.22269,0.41527
2002,Hamburg,Tenant,Reasonable,0.35190,53,91,0.25323,0.45056
2002,Lower Saxony,Tenant,Very Inexpensive,0.07617,32,396,0.05001,0.10233
2002,Lower Saxony,Tenant,Inexpensive,0.25263,104,396,0.20978,0.29548
2002,Lower Saxony,Tenant,Reasonable,0.40193,189,396,0.35358,0.45028
2002,Lower Saxony,Tenant,Slightly Expensive,0.18504,71,396,0.14674,0.22334
2002,North Rhine-Westphalia,Tenant,Very Inexpensive,0.08285,107,1326,0.06801,0.09770
2002,North Rhine-Westphalia,Tenant,Inexpensive,0.24473,349,1326,0.22158,0.26788
2002,North Rhine-Westphalia,Tenant,Reasonable,0.43753,617,1326,0.41082,0.46424
2002,North Rhine-Westphalia,Tenant,Slightly Expensive,0.15484,221,1326,0.13537,0.17432
2002,North Rhine-Westphalia,Tenant,Too Expensive,0.02397,32,1326,0.01574,0.03221
2002,Hesse,Tenant,Very Inexpensive,0.06525,34,387,0.04061,0.08988
2002,Hesse,Tenant,Inexpensive,0.20828,96,387,0.16777,0.24879
2002,Hesse,Tenant,Reasonable,0.35459,171,387,0.30686,0.40231
2002,Hesse,Tenant,Slightly Expensive,0.19187,86,387,0.15259,0.23116
2002,"Rhineland-Palatinate, Saarland",Tenant,Very Inexpensive,0.11346,33,255,0.07445,0.15246
2002,"Rhineland-Palatinate, Saarland",Tenant,Inexpensive,0.15676,55,255,0.11205,0.20147
2002,"Rhineland-Palatinate, Saarland",Tenant,Reasonable,0.44370,119,255,0.38260,0.50480
2002,"Rhineland-Palatinate, Saarland",Tenant,Slightly Expensive,0.15423,48,255,0.10981,0.19865
2002,Baden-Wuerttemberg,Tenant,Very Inexpensive,0.06439,45,654,0.04556,0.08321
2002,Baden-Wuerttemberg,Tenant,Inexpensive,0.23069,162,654,0.19837,0.26300
2002,Baden-Wuerttemberg,Tenant,Reasonable,0.44876,332,654,0.41061,0.48691
2002,Baden-Wuerttemberg,Tenant,Slightly Expensive,0.15137,115,654,0.12388,0.17886
2002,Bavaria,Tenant,Very Inexpensive,0.08277,63,694,0.06226,0.10328
2002,Bavaria,Tenant,Inexpensive,0.23024,178,694,0.19890,0.26159
2002,Bavaria,Tenant,Reasonable,0.42797,323,694,0.39113,0.46481
2002,Bavaria,Tenant,Slightly Expensive,0.16295,130,694,0.13546,0.19045
2002,Berlin,Tenant,Very Inexpensive,0.06122,31,393,0.03749,0.08495
2002,Berlin,Tenant,Inexpensive,0.24202,109,393,0.19962,0.28442
2002,Berlin,Tenant,Reasonable,0.41234,169,393,0.36361,0.46107
2002,Berlin,Tenant,Slightly Expensive,0.21786,84,393,0.17700,0.25872
2002,Brandenburg,Tenant,Inexpensive,0.24565,76,250,0.19218,0.29912
2002,Brandenburg,Tenant,Reasonable,0.37489,118,250,0.31476,0.43502
2002,Brandenburg,Tenant,Slightly Expensive,0.17062,56,250,0.12389,0.21734
2002,Mecklenburg-Western Pomerania,Tenant,Inexpensive,0.22983,44,157,0.16380,0.29585
2002,Mecklenburg-Western Pomerania,Tenant,Reasonable,0.47798,76,157,0.39959,0.55637
2002,Mecklenburg-Western Pomerania,Tenant,Slightly Expensive,0.22640,37,157,0.16073,0.29208
2002,Saxony,Tenant,Inexpensive,0.25572,134,459,0.21576,0.29567
2002,Saxony,Tenant,Reasonable,0.41989,231,459,0.37469,0.46509
2002,Saxony,Tenant,Slightly Expensive,0.18380,94,459,0.14833,0.21928
2002,Saxony-Anhalt,Tenant,Inexpensive,0.21580,64,235,0.16309,0.26851
2002,Saxony-Anhalt,Tenant,Reasonable,0.47543,123,235,0.41144,0.53942
2002,Saxony-Anhalt,Tenant,Slightly Expensive,0.15197,48,235,0.10598,0.19797
2002,Thuringa,Tenant,Inexpensive,0.18652,49,195,0.13171,0.24133
2002,Thuringa,Tenant,Reasonable,0.43693,99,195,0.36713,0.50672
2002,Thuringa,Tenant,Slightly Expensive,0.16490,47,195,0.11268,0.21712
2005,Schleswig-Holstein,Tenant,Reasonable,0.51925,81,81,0.40976,0.62873
2005,Hamburg,Tenant,Reasonable,0.49073,66,66,0.36920,0.61227
2005,Lower Saxony,Tenant,Very Inexpensive,0.13319,46,335,0.09675,0.16963
2005,Lower Saxony,Tenant,Inexpensive,0.17823,71,335,0.13719,0.21928
2005,Lower Saxony,Tenant,Reasonable,0.40936,158,335,0.35663,0.46209
2005,Lower Saxony,Tenant,Slightly Expensive,0.16087,60,335,0.12147,0.20028
2005,North Rhine-Westphalia,Tenant,Very Inexpensive,0.05753,64,1178,0.04423,0.07084
2005,North Rhine-Westphalia,Tenant,Inexpensive,0.23506,290,1178,0.21083,0.25928
2005,North Rhine-Westphalia,Tenant,Reasonable,0.46710,612,1178,0.43860,0.49560
2005,North Rhine-Westphalia,Tenant,Slightly Expensive,0.16352,212,1178,0.14239,0.18464
2005,Hesse,Tenant,Inexpensive,0.26086,96,331,0.21349,0.30824
2005,Hesse,Tenant,Reasonable,0.41384,165,331,0.36070,0.46698
2005,Hesse,Tenant,Slightly Expensive,0.15564,70,331,0.11653,0.19476
2005,"Rhineland-Palatinate, Saarland",Tenant,Inexpensive,0.23414,64,226,0.17881,0.28947
2005,"Rhineland-Palatinate, Saarland",Tenant,Reasonable,0.39728,113,226,0.33334,0.46122
2005,"Rhineland-Palatinate, Saarland",Tenant,Slightly Expensive,0.16038,49,226,0.11243,0.20833
2005,Baden-Wuerttemberg,Tenant,Inexpensive,0.23215,139,562,0.19721,0.26709
2005,Baden-Wuerttemberg,Tenant,Reasonable,0.44571,302,562,0.40458,0.48684
2005,Baden-Wuerttemberg,Tenant,Slightly Expensive,0.17601,121,562,0.14450,0.20753
2005,Bavaria,Tenant,Very Inexpensive,0.06728,55,626,0.04764,0.08692
2005,Bavaria,Tenant,Inexpensive,0.24157,170,626,0.20801,0.27513
2005,Bavaria,Tenant,Reasonable,0.38158,286,626,0.34350,0.41966
2005,Bavaria,Tenant,Slightly Expensive,0.16856,115,626,0.13921,0.19791
2005,Berlin,Tenant,Inexpensive,0.23052,96,329,0.18494,0.27610
2005,Berlin,Tenant,Reasonable,0.48156,173,329,0.42748,0.53563
2005,Berlin,Tenant,Slightly Expensive,0.15218,60,329,0.11330,0.19105
2005,Brandenburg,Tenant,Inexpensive,0.14034,44,235,0.09584,0.18484
2005,Brandenburg,Tenant,Reasonable,0.41533,118,235,0.35219,0.47847
2005,Brandenburg,Tenant,Slightly Expensive,0.23050,73,235,0.17654,0.28447
2005,Mecklenburg-Western Pomerania,Tenant,Inexpensive,0.27377,42,142,0.20017,0.34737
2005,Mecklenburg-Western Pomerania,Tenant,Reasonable,0.40380,69,142,0.32281,0.48479
2005,Mecklenburg-Western Pomerania,Tenant,Slightly Expensive,0.22879,31,142,0.15945,0.29812
2005,Saxony,Tenant,Inexpensive,0.21312,107,425,0.17414,0.25210
2005,Saxony,Tenant,Reasonable,0.47850,235,425,0.43096,0.52605
2005,Saxony,Tenant,Slightly Expensive,0.17865,83,425,0.14218,0.21511
2005,Saxony-Anhalt,Tenant,Inexpensive,0.14602,48,208,0.09792,0.19413
2005,Saxony-Anhalt,Tenant,Reasonable,0.51161,115,208,0.44352,0.57971
2005,Saxony-Anhalt,Tenant,Slightly Expensive,0.19416,45,208,0.14028,0.24805
2005,Thuringa,Tenant,Inexpensive,0.16007,36,184,0.10694,0.21319
2005,Thuringa,Tenant,Reasonable,0.46138,107,184,0.38915,0.53360
2005,Thuringa,Tenant,Slightly Expensive,0.15693,41,184,0.10423,0.20963
2006,Schleswig-Holstein,Tenant,Inexpensive,0.21104,41,146,0.14462,0.27746
2006,Schleswig-Holstein,Tenant,Reasonable,0.42073,69,146,0.34038,0.50109
2006,Schleswig-Holstein,Tenant,Slightly Expensive,0.20314,36,146,0.13765,0.26863
2006,Hamburg,Tenant,Inexpensive,0.20918,35,115,0.13452,0.28384
2006,Hamburg,Tenant,Reasonable,0.58159,80,115,0.49103,0.67214
2006,Lower Saxony,Tenant,Inexpensive,0.21777,97,358,0.17495,0.26058
2006,Lower Saxony,Tenant,Reasonable,0.43658,187,358,0.38513,0.48802
2006,Lower Saxony,Tenant,Slightly Expensive,0.17792,74,358,0.13824,0.21759
2006,North Rhine-Westphalia,Tenant,Very Inexpensive,0.05412,63,1262,0.04163,0.06660
2006,North Rhine-Westphalia,Tenant,Inexpensive,0.22648,296,1262,0.20338,0.24958
2006,North Rhine-Westphalia,Tenant,Reasonable,0.47440,642,1262,0.44684,0.50196
2006,North Rhine-Westphalia,Tenant,Slightly Expensive,0.16543,230,1262,0.14492,0.18594
2006,North Rhine-Westphalia,Tenant,Too Expensive,0.02633,31,1262,0.01749,0.03517
2006,Hesse,Tenant,Inexpensive,0.23462,100,343,0.18971,0.27953
2006,Hesse,Tenant,Reasonable,0.40328,171,343,0.35129,0.45527
2006,Hesse,Tenant,Slightly Expensive,0.18006,72,343,0.13934,0.22079
2006,"Rhineland-Palatinate, Saarland",Tenant,Inexpensive,0.23602,76,245,0.18274,0.28930
2006,"Rhineland-Palatinate, Saarland",Tenant,Reasonable,0.39574,123,245,0.33438,0.45710
2006,"Rhineland-Palatinate, Saarland",Tenant,Slightly Expensive,0.11731,46,245,0.07693,0.15768
2006,Baden-Wuerttemberg,Tenant,Inexpensive,0.23609,158,604,0.20220,0.26999
2006,Baden-Wuerttemberg,Tenant,Reasonable,0.45808,324,604,0.41831,0.49785
2006,Baden-Wuerttemberg,Tenant,Slightly Expensive,0.17122,122,604,0.14115,0.20129
2006,Bavaria,Tenant,Very Inexpensive,0.07838,65,678,0.05813,0.09863
2006,Bavaria,Tenant,Inexpensive,0.21862,159,678,0.18748,0.24975
2006,Bavaria,Tenant,Reasonable,0.38739,311,678,0.35070,0.42409
2006,Bavaria,Tenant,Slightly Expensive,0.20213,143,678,0.17187,0.23238
2006,Berlin,Tenant,Very Inexpensive,0.06410,32,366,0.03897,0.08923
2006,Berlin,Tenant,Inexpensive,0.26961,110,366,0.22409,0.31514
2006,Berlin,Tenant,Reasonable,0.34062,141,366,0.29200,0.38924
2006,Berlin,Tenant,Slightly Expensive,0.23049,83,366,0.18729,0.27370
2006,Brandenburg,Tenant,Inexpensive,0.17413,60,267,0.12856,0.21970
2006,Brandenburg,Tenant,Reasonable,0.43112,135,267,0.37160,0.49063
2006,Brandenburg,Tenant,Slightly Expensive,0.21845,72,267,0.16879,0.26810
2006,Mecklenburg-Western Pomerania,Tenant,Inexpensive,0.27486,42,120,0.19464,0.35507
2006,Mecklenburg-Western Pomerania,Tenant,Reasonable,0.43881,78,120,0.34965,0.52797
2006,Saxony,Tenant,Inexpensive,0.20764,119,465,0.17074,0.24455
2006,Saxony,Tenant,Reasonable,0.46383,253,465,0.41845,0.50921
2006,Saxony,Tenant,Slightly Expensive,0.19599,93,465,0.15987,0.23211
2006,Saxony-Anhalt,Tenant,Inexpensive,0.20625,66,234,0.15430,0.25821
2006,Saxony-Anhalt,Tenant,Reasonable,0.47145,116,234,0.40735,0.53554
2006,Saxony-Anhalt,Tenant,Slightly Expensive,0.19399,52,234,0.14322,0.24477
2006,Thuringa,Tenant,Inexpensive,0.20451,53,193,0.14745,0.26156
2006,Thuringa,Tenant,Reasonable,0.40559,102,193,0.33614,0.47505
2006,Thuringa,Tenant,Slightly Expensive,0.14289,38,193,0.09339,0.19239
2007,Schleswig-Holstein,Tenant,Inexpensive,0.17171,32,147,0.11053,0.23288
2007,Schleswig-Holstein,Tenant,Reasonable,0.45950,77,147,0.37866,0.54034
2007,Schleswig-Holstein,Tenant,Slightly Expensive,0.23293,38,147,0.16437,0.30150
2007,Hamburg,Tenant,Inexpensive,0.32827,38,133,0.24816,0.40838
2007,Hamburg,Tenant,Reasonable,0.38353,61,133,0.30058,0.46648
2007,Hamburg,Tenant,Slightly Expensive,0.21436,34,133,0.14435,0.28436
2007,Lower Saxony,Tenant,Inexpensive,0.21885,89,324,0.17376,0.26394
2007,Lower Saxony,Tenant,Reasonable,0.39020,165,324,0.33700,0.44340
2007,Lower Saxony,Tenant,Slightly Expensive,0.17513,70,324,0.13368,0.21658
2007,North Rhine-Westphalia,Tenant,Very Inexpensive,0.06844,77,1153,0.05386,0.08303
2007,North Rhine-Westphalia,Tenant,Inexpensive,0.21559,262,1153,0.19184,0.23933
2007,North Rhine-Westphalia,Tenant,Reasonable,0.47080,588,1153,0.44197,0.49962
2007,North Rhine-Westphalia,Tenant,Slightly Expensive,0.15655,192,1153,0.13557,0.17754
2007,North Rhine-Westphalia,Tenant,Too Expensive,0.02957,34,1153,0.01979,0.03935
2007,Hesse,Tenant,Inexpensive,0.25352,103,329,0.20644,0.30060
2007,Hesse,Tenant,Reasonable,0.40720,165,329,0.35403,0.46037
2007,Hesse,Tenant,Slightly Expensive,0.16010,61,329,0.12041,0.19978
2007,"Rhineland-Palatinate, Saarland",Tenant,Inexpensive,0.21759,71,222,0.16319,0.27199
2007,"Rhineland-Palatinate, Saarland",Tenant,Reasonable,0.45112,117,222,0.38551,0.51672
2007,"Rhineland-Palatinate, Saarland",Tenant,Slightly Expensive,0.10142,34,222,0.06162,0.14122
2007,Baden-Wuerttemberg,Tenant,Inexpensive,0.21948,134,543,0.18463,0.25432
2007,Baden-Wuerttemberg,Tenant,Reasonable,0.48754,297,543,0.44546,0.52962
2007,Baden-Wuerttemberg,Tenant,Slightly Expensive,0.16318,112,543,0.13207,0.19429
2007,Bavaria,Tenant,Very Inexpensive,0.08082,55,633,0.05957,0.10207
2007,Bavaria,Tenant,Inexpensive,0.19693,150,633,0.16592,0.22793
2007,Bavaria,Tenant,Reasonable,0.43239,307,633,0.39376,0.47101
2007,Bavaria,Tenant,Slightly Expensive,0.16068,121,633,0.13205,0.18932
2007,Berlin,Tenant,Inexpensive,0.21949,92,338,0.17530,0.26368
2007,Berlin,Tenant,Reasonable,0.36301,139,338,0.31167,0.41435
2007,Berlin,Tenant,Slightly Expensive,0.22497,76,338,0.18039,0.26955
2007,Berlin,Tenant,Too Expensive,0.09321,31,338,0.06217,0.12424
2007,Brandenburg,Tenant,Inexpensive,0.17009,57,245,0.12295,0.21723
2007,Brandenburg,Tenant,Reasonable,0.38224,113,245,0.32127,0.44321
2007,Brandenburg,Tenant,Slightly Expensive,0.25941,75,245,0.20441,0.31441
2007,Mecklenburg-Western Pomerania,Tenant,Inexpensive,0.28598,44,135,0.20946,0.36249
2007,Mecklenburg-Western Pomerania,Tenant,Reasonable,0.39857,60,135,0.31567,0.48147
2007,Mecklenburg-Western Pomerania,Tenant,Slightly Expensive,0.18410,31,135,0.11847,0.24972
2007,Saxony,Tenant,Inexpensive,0.20206,115,435,0.16428,0.23984
2007,Saxony,Tenant,Reasonable,0.46127,235,435,0.41437,0.50817
2007,Saxony,Tenant,Slightly Expensive,0.17199,85,435,0.13649,0.20750
2007,Saxony-Anhalt,Tenant,Inexpensive,0.15706,45,206,0.10725,0.20687
2007,Saxony-Anhalt,Tenant,Reasonable,0.51146,114,206,0.44303,0.57989
2007,Saxony-Anhalt,Tenant,Slightly Expensive,0.17920,47,206,0.12670,0.23171
2007,Thuringa,Tenant,Inexpensive,0.19021,43,187,0.13381,0.24661
2007,Thuringa,Tenant,Reasonable,0.41352,108,187,0.34274,0.48429
2007,Thuringa,Tenant,Slightly Expensive,0.14525,36,187,0.09461,0.19588
2008,Schleswig-Holstein,Tenant,Reasonable,0.54287,82,113,0.45061,0.63513
2008,Schleswig-Holstein,Tenant,Slightly Expensive,0.20464,31,113,0.12992,0.27935
2008,Hamburg,Tenant,Inexpensive,0.23318,33,128,0.15963,0.30672
2008,Hamburg,Tenant,Reasonable,0.44124,64,128,0.35488,0.52759
2008,Hamburg,Tenant,Slightly Expensive,0.25023,31,128,0.17490,0.32557
2008,Lower Saxony,Tenant,Very Inexpensive,0.09872,36,338,0.06687,0.13057
2008,Lower Saxony,Tenant,Inexpensive,0.20313,85,338,0.16017,0.24609
2008,Lower Saxony,Tenant,Reasonable,0.40046,152,338,0.34814,0.45277
2008,Lower Saxony,Tenant,Slightly Expensive,0.18424,65,338,0.14285,0.22564
2008,North Rhine-Westphalia,Tenant,Very Inexpensive,0.05903,58,1031,0.04464,0.07342
2008,North Rhine-Westphalia,Tenant,Inexpensive,0.21924,240,1031,0.19397,0.24451
2008,North Rhine-Westphalia,Tenant,Reasonable,0.47299,548,1031,0.44250,0.50349
2008,North Rhine-Westphalia,Tenant,Slightly Expensive,0.16805,185,1031,0.14521,0.19088
2008,Hesse,Tenant,Inexpensive,0.27685,99,293,0.22552,0.32817
2008,Hesse,Tenant,Reasonable,0.37905,135,293,0.32340,0.43470
2008,Hesse,Tenant,Slightly Expensive,0.17026,59,293,0.12715,0.21337
2008,"Rhineland-Palatinate, Saarland",Tenant,Inexpensive,0.20625,60,191,0.14872,0.26378
2008,"Rhineland-Palatinate, Saarland",Tenant,Reasonable,0.35085,96,191,0.28299,0.41871
2008,"Rhineland-Palatinate, Saarland",Tenant,Slightly Expensive,0.12579,35,191,0.07864,0.17295
2008,Baden-Wuerttemberg,Tenant,Inexpensive,0.23441,131,501,0.19728,0.27155
2008,Baden-Wuerttemberg,Tenant,Reasonable,0.45235,261,501,0.40872,0.49597
2008,Baden-Wuerttemberg,Tenant,Slightly Expensive,0.19213,109,501,0.15760,0.22667
2008,Bavaria,Tenant,Very Inexpensive,0.07768,54,594,0.05613,0.09922
2008,Bavaria,Tenant,Inexpensive,0.27094,176,594,0.23517,0.30671
2008,Bavaria,Tenant,Reasonable,0.38657,262,594,0.34737,0.42576
2008,Bavaria,Tenant,Slightly Expensive,0.15507,102,594,0.12594,0.18420
2008,Berlin,Tenant,Inexpensive,0.22127,84,297,0.17398,0.26856
2008,Berlin,Tenant,Reasonable,0.40546,152,297,0.34953,0.46140
2008,Berlin,Tenant,Slightly Expensive,0.19914,61,297,0.15365,0.24464
2008,Brandenburg,Tenant,Inexpensive,0.17629,56,223,0.12617,0.22642
2008,Brandenburg,Tenant,Reasonable,0.38772,105,223,0.32362,0.45181
2008,Brandenburg,Tenant,Slightly Expensive,0.23163,62,223,0.17613,0.28712
2008,Mecklenburg-Western Pomerania,Tenant,Inexpensive,0.37095,50,100,0.27579,0.46611
2008,Mecklenburg-Western Pomerania,Tenant,Reasonable,0.31657,50,100,0.22494,0.40820
2008,Saxony,Tenant,Inexpensive,0.21650,108,422,0.17716,0.25585
2008,Saxony,Tenant,Reasonable,0.45815,232,422,0.41055,0.50574
2008,Saxony,Tenant,Slightly Expensive,0.16654,82,422,0.13095,0.20213
2008,Saxony-Anhalt,Tenant,Inexpensive,0.22251,51,200,0.16472,0.28030
2008,Saxony-Anhalt,Tenant,Reasonable,0.43543,100,200,0.36655,0.50432
2008,Saxony-Anhalt,Tenant,Slightly Expensive,0.23934,49,200,0.18005,0.29862
2008,Thuringa,Tenant,Inexpensive,0.15409,36,178,0.10090,0.20727
2008,Thuringa,Tenant,Reasonable,0.42762,107,178,0.35473,0.50050
2008,Thuringa,Tenant,Slightly Expensive,0.15304,35,178,0.10000,0.20607
2009,Schleswig-Holstein,Tenant,Reasonable,0.43173,62,62,0.30743,0.55603
2009,Hamburg,Tenant,Inexpensive,0.33093,42,93,0.23477,0.42708
2009,Hamburg,Tenant,Reasonable,0.37311,51,93,0.27429,0.47194
2009,Lower Saxony,Tenant,Very Inexpensive,0.09216,32,340,0.06136,0.12295
2009,Lower Saxony,Tenant,Inexpensive,0.20830,84,340,0.16507,0.25153
2009,Lower Saxony,Tenant,Reasonable,0.43219,168,340,0.37946,0.48493
2009,Lower Saxony,Tenant,Slightly Expensive,0.16916,56,340,0.12925,0.20906
2009,North Rhine-Westphalia,Tenant,Very Inexpensive,0.05339,58,958,0.03915,0.06764
2009,North Rhine-Westphalia,Tenant,Inexpensive,0.24635,247,958,0.21905,0.27365
2009,North Rhine-Westphalia,Tenant,Reasonable,0.46861,494,958,0.43700,0.50023
2009,North Rhine-Westphalia,Tenant,Slightly Expensive,0.14310,159,958,0.12091,0.16528
2009,Hesse,Tenant,Inexpensive,0.19380,77,271,0.14665,0.24095
2009,Hesse,Tenant,Reasonable,0.37836,136,271,0.32051,0.43621
2009,Hesse,Tenant,Slightly Expensive,0.19118,58,271,0.14427,0.23808
2009,"Rhineland-Palatinate, Saarland",Tenant,Inexpensive,0.21709,56,183,0.15720,0.27699
2009,"Rhineland-Palatinate, Saarland",Tenant,Reasonable,0.36902,89,183,0.29892,0.43913
2009,"Rhineland-Palatinate, Saarland",Tenant,Slightly Expensive,0.14835,38,183,0.09671,0.19999
2009,Baden-Wuerttemberg,Tenant,Inexpensive,0.21783,112,447,0.17952,0.25614
2009,Baden-Wuerttemberg,Tenant,Reasonable,0.50819,256,447,0.46179,0.55459
2009,Baden-Wuerttemberg,Tenant,Slightly Expensive,0.14865,79,447,0.11563,0.18166
2009,Bavaria,Tenant,Very Inexpensive,0.06915,50,575,0.04839,0.08990
2009,Bavaria,Tenant,Inexpensive,0.20707,125,575,0.17392,0.24022
2009,Bavaria,Tenant,Reasonable,0.44283,290,575,0.40220,0.48347
2009,Bavaria,Tenant,Slightly Expensive,0.18792,110,575,0.15596,0.21988
2009,Berlin,Tenant,Inexpensive,0.25306,95,298,0.20362,0.30251
2009,Berlin,Tenant,Reasonable,0.36694,134,298,0.31212,0.42175
2009,Berlin,Tenant,Slightly Expensive,0.22053,69,298,0.17338,0.26769
2009,Brandenburg,Tenant,Inexpensive,0.17088,48,217,0.12068,0.22108
2009,Brandenburg,Tenant,Reasonable,0.40904,106,217,0.34347,0.47461
2009,Brandenburg,Tenant,Slightly Expensive,0.25062,63,217,0.19283,0.30841
2009,Mecklenburg-Western Pomerania,Tenant,Inexpensive,0.27988,42,128,0.20180,0.35796
2009,Mecklenburg-Western Pomerania,Tenant,Reasonable,0.40216,52,128,0.31688,0.48744
2009,Mecklenburg-Western Pomerania,Tenant,Slightly Expensive,0.21513,34,128,0.14366,0.28659
2009,Saxony,Tenant,Very Inexpensive,0.05901,36,419,0.03642,0.08160
2009,Saxony,Tenant,Inexpensive,0.23278,111,419,0.19227,0.27329
2009,Saxony,Tenant,Reasonable,0.40568,191,419,0.35861,0.45275
2009,Saxony,Tenant,Slightly Expensive,0.19218,81,419,0.15441,0.22995
2009,Saxony-Anhalt,Tenant,Inexpensive,0.18689,45,182,0.13010,0.24368
2009,Saxony-Anhalt,Tenant,Reasonable,0.48909,100,182,0.41627,0.56192
2009,Saxony-Anhalt,Tenant,Slightly Expensive,0.15741,37,182,0.10435,0.21046
2009,Thuringa,Tenant,Inexpensive,0.16571,44,165,0.10881,0.22262
2009,Thuringa,Tenant,Reasonable,0.43510,86,165,0.35922,0.51097
2009,Thuringa,Tenant,Slightly Expensive,0.10758,35,165,0.06016,0.15500
2010,Schleswig-Holstein,Tenant,Inexpensive,0.19638,55,206,0.14199,0.25076
2010,Schleswig-Holstein,Tenant,Reasonable,0.44753,104,206,0.37946,0.51560
2010,Schleswig-Holstein,Tenant,Slightly Expensive,0.24146,47,206,0.18288,0.30005
2010,Hamburg,Tenant,Inexpensive,0.24740,52,165,0.18136,0.31345
2010,Hamburg,Tenant,Reasonable,0.41203,73,165,0.33670,0.48736
2010,Hamburg,Tenant,Slightly Expensive,0.25923,40,165,0.19216,0.32630
2010,Lower Saxony,Tenant,Very Inexpensive,0.10097,57,541,0.07556,0.12638
2010,Lower Saxony,Tenant,Inexpensive,0.18021,140,541,0.14780,0.21263
2010,Lower Saxony,Tenant,Reasonable,0.41301,239,541,0.37148,0.45454
2010,Lower Saxony,Tenant,Slightly Expensive,0.18522,105,541,0.15245,0.21799
2010,North Rhine-Westphalia,Tenant,Very Inexpensive,0.07229,111,1515,0.05925,0.08534
2010,North Rhine-Westphalia,Tenant,Inexpensive,0.20712,328,1515,0.18671,0.22753
2010,North Rhine-Westphalia,Tenant,Reasonable,0.48892,766,1515,0.46374,0.51410
2010,North Rhine-Westphalia,Tenant,Slightly Expensive,0.16652,273,1515,0.14775,0.18528
2010,North Rhine-Westphalia,Tenant,Too Expensive,0.01364,37,1515,0.00780,0.01949
2010,Hesse,Tenant,Very Inexpensive,0.05177,33,470,0.03172,0.07183
2010,Hesse,Tenant,Inexpensive,0.21880,138,470,0.18138,0.25621
2010,Hesse,Tenant,Reasonable,0.36784,197,470,0.32420,0.41149
2010,Hesse,Tenant,Slightly Expensive,0.23917,102,470,0.20056,0.27778
2010,"Rhineland-Palatinate, Saarland",Tenant,Inexpensive,0.24394,90,248,0.19038,0.29750
2010,"Rhineland-Palatinate, Saarland",Tenant,Reasonable,0.33294,111,248,0.27417,0.39171
2010,"Rhineland-Palatinate, Saarland",Tenant,Slightly Expensive,0.11511,47,248,0.07531,0.15491
2010,Baden-Wuerttemberg,Tenant,Very Inexpensive,0.05995,60,717,0.04256,0.07733
2010,Baden-Wuerttemberg,Tenant,Inexpensive,0.26036,203,717,0.22822,0.29250
2010,Baden-Wuerttemberg,Tenant,Reasonable,0.47234,340,717,0.43577,0.50891
2010,Baden-Wuerttemberg,Tenant,Slightly Expensive,0.14366,114,717,0.11796,0.16935
2010,Bavaria,Tenant,Very Inexpensive,0.08517,83,870,0.06661,0.10372
2010,Bavaria,Tenant,Inexpensive,0.21655,234,870,0.18916,0.24393
2010,Bavaria,Tenant,Reasonable,0.42102,389,870,0.38819,0.45385
2010,Bavaria,Tenant,Slightly Expensive,0.17319,164,870,0.14803,0.19835
2010,Berlin,Tenant,Very Inexpensive,0.09738,40,463,0.07035,0.12442
2010,Berlin,Tenant,Inexpensive,0.23594,125,463,0.19722,0.27466
2010,Berlin,Tenant,Reasonable,0.36173,189,463,0.31792,0.40555
2010,Berlin,Tenant,Slightly Expensive,0.24235,109,463,0.20328,0.28143
2010,Brandenburg,Tenant,Inexpensive,0.13464,67,273,0.09407,0.17520
2010,Brandenburg,Tenant,Reasonable,0.43112,138,273,0.37226,0.48997
2010,Brandenburg,Tenant,Slightly Expensive,0.24453,68,273,0.19345,0.29561
