year,bula_h,sampreg,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,North Rhine-Westphalia,West,Too Expensive,0.02009,32,779,0.01023,0.02995
1994,Hesse,West,Very Inexpensive,0.08734,33,271,0.05367,0.12102
1994,Hesse,West,Inexpensive,0.20013,101,271,0.15241,0.24785
1994,Hesse,West,Reasonable,0.17830,94,271,0.13264,0.22395
1994,Hesse,West,Slightly Expensive,0.04672,43,271,0.02155,0.07189
1994,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.13850,46,100,0.07046,0.20654
1994,"Rhineland-Palatinate, Saarland",West,Reasonable,0.17479,54,100,0.09998,0.24961
1994,Baden-Wuerttemberg,West,Very Inexpensive,0.06267,50,452,0.04030,0.08504
1994,Baden-Wuerttemberg,West,Inexpensive,0.16562,159,452,0.13131,0.19993
1994,Baden-Wuerttemberg,West,Reasonable,0.16008,174,452,0.12624,0.19392
1994,Baden-Wuerttemberg,West,Slightly Expensive,0.04144,69,452,0.02304,0.05983
1994,Bavaria,West,Very Inexpensive,0.06493,63,433,0.04169,0.08816
1994,Bavaria,West,Inexpensive,0.13254,117,433,0.10057,0.16452
1994,Bavaria,West,Reasonable,0.20822,186,433,0.16993,0.24651
1994,Bavaria,West,Slightly Expensive,0.07876,67,433,0.05336,0.10417
1994,Berlin,West,Inexpensive,0.23265,41,99,0.14900,0.31631
1994,Berlin,West,Reasonable,0.39394,58,99,0.29720,0.49068
1994,Berlin,East,Reasonable,0.44255,62,105,0.34709,0.53801
1994,Berlin,East,Slightly Expensive,0.26327,43,105,0.17863,0.34792
1994,Brandenburg,East,Reasonable,0.31354,88,141,0.23669,0.39039
1994,Brandenburg,East,Slightly Expensive,0.15859,53,141,0.09808,0.21911
1994,Mecklenburg-Western Pomerania,East,Reasonable,0.32884,63,101,0.23676,0.42092
1994,Mecklenburg-Western Pomerania,East,Slightly Expensive,0.19596,38,101,0.11816,0.27376
1994,Saxony,East,Inexpensive,0.09346,49,362,0.06343,0.12348
1994,Saxony,East,Reasonable,0.38836,208,362,0.33809,0.43864
1994,Saxony,East,Slightly Expensive,0.18429,105,362,0.14429,0.22429
1994,Saxony-Anhalt,East,Reasonable,0.36650,117,177,0.29532,0.43769
1994,Saxony-Anhalt,East,Slightly Expensive,0.17890,60,177,0.12227,0.23552
1994,Thuringa,East,Reasonable,0.26837,82,127,0.19100,0.34575
1994,Thuringa,East,Slightly Expensive,0.16943,45,127,0.10393,0.23493
1995,Schleswig-Holstein,West,Reasonable,0.18077,34,34,0.04947,0.31207
1995,Lower Saxony,West,Inexpensive,0.14160,81,241,0.09749,0.18571
1995,Lower Saxony,West,Reasonable,0.22402,123,241,0.17127,0.27677
1995,Lower Saxony,West,Slightly Expensive,0.05569,37,241,0.02668,0.08471
1995,North Rhine-Westphalia,West,Very Inexpensive,0.07748,93,818,0.05915,0.09581
1995,North Rhine-Westphalia,West,Inexpensive,0.17417,240,818,0.14816,0.20018
1995,North Rhine-Westphalia,West,Reasonable,0.22894,328,818,0.20013,0.25775
1995,North Rhine-Westphalia,West,Slightly Expensive,0.06818,123,818,0.05090,0.08547
1995,North Rhine-Westphalia,West,Too Expensive,0.01390,34,818,0.00587,0.02192
1995,Hesse,West,Very Inexpensive,0.08389,34,295,0.05220,0.11558
1995,Hesse,West,Inexpensive,0.19765,95,295,0.15213,0.24317
1995,Hesse,West,Reasonable,0.21652,129,295,0.16944,0.26360
1995,Hesse,West,Slightly Expensive,0.03223,37,295,0.01204,0.05242
1995,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.14398,49,112,0.07867,0.20929
1995,"Rhineland-Palatinate, Saarland",West,Reasonable,0.14188,63,112,0.07697,0.20679
1995,Baden-Wuerttemberg,West,Very Inexpensive,0.04526,47,479,0.02663,0.06390
1995,Baden-Wuerttemberg,West,Inexpensive,0.16254,159,479,0.12947,0.19562
1995,Baden-Wuerttemberg,West,Reasonable,0.17145,199,479,0.13766,0.20524
1995,Baden-Wuerttemberg,West,Slightly Expensive,0.06350,74,479,0.04164,0.08536
1995,Bavaria,West,Very Inexpensive,0.04405,48,463,0.02534,0.06277
1995,Bavaria,West,Inexpensive,0.14480,135,463,0.11271,0.17689
1995,Bavaria,West,Reasonable,0.19639,185,463,0.16016,0.23261
1995,Bavaria,West,Slightly Expensive,0.10825,95,463,0.07992,0.13658
1995,Berlin,West,Inexpensive,0.26068,50,119,0.18147,0.33989
1995,Berlin,West,Reasonable,0.40933,69,119,0.32061,0.49805
1995,Berlin,East,Reasonable,0.45336,62,101,0.35579,0.55093
1995,Berlin,East,Slightly Expensive,0.25693,39,101,0.17129,0.34257
1995,Brandenburg,East,Reasonable,0.28662,79,133,0.20948,0.36376
1995,Brandenburg,East,Slightly Expensive,0.18443,54,133,0.11827,0.25059
1995,Mecklenburg-Western Pomerania,East,Reasonable,0.35954,75,116,0.27183,0.44724
1995,Mecklenburg-Western Pomerania,East,Slightly Expensive,0.23030,41,116,0.15335,0.30725
1995,Saxony,East,Inexpensive,0.15863,87,348,0.12019,0.19707
1995,Saxony,East,Reasonable,0.36715,198,348,0.31643,0.41787
1995,Saxony,East,Slightly Expensive,0.12752,63,348,0.09243,0.16262
1995,Saxony-Anhalt,East,Reasonable,0.31985,100,154,0.24595,0.39376
1995,Saxony-Anhalt,East,Slightly Expensive,0.16153,54,154,0.10322,0.21985
1995,Thuringa,East,Reasonable,0.32869,95,126,0.24634,0.41103
1995,Thuringa,East,Slightly Expensive,0.11612,31,126,0.05996,0.17228
1996,Schleswig-Holstein,West,Reasonable,0.15749,33,33,0.03128,0.28370
1996,Lower Saxony,West,Inexpensive,0.17360,101,253,0.12684,0.22037
1996,Lower Saxony,West,Reasonable,0.21549,115,253,0.16473,0.26626
1996,Lower Saxony,West,Slightly Expensive,0.07016,37,253,0.03863,0.10170
1996,North Rhine-Westphalia,West,Very Inexpensive,0.07295,85,799,0.05490,0.09099
1996,North Rhine-Westphalia,West,Inexpensive,0.18414,241,799,0.15725,0.21103
1996,North Rhine-Westphalia,West,Reasonable,0.23163,332,799,0.20236,0.26090
1996,North Rhine-Westphalia,West,Slightly Expensive,0.07483,141,799,0.05657,0.09308
1996,Hesse,West,Very Inexpensive,0.10255,42,277,0.06676,0.13834
1996,Hesse,West,Inexpensive,0.14572,77,277,0.10410,0.18735
1996,Hesse,West,Reasonable,0.21138,114,277,0.16321,0.25955
1996,Hesse,West,Slightly Expensive,0.05745,44,277,0.02999,0.08490
1996,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.13181,49,102,0.06584,0.19779
1996,"Rhineland-Palatinate, Saarland",West,Reasonable,0.14666,53,102,0.07767,0.21565
1996,Baden-Wuerttemberg,West,Very Inexpensive,0.04007,40,461,0.02215,0.05800
1996,Baden-Wuerttemberg,West,Inexpensive,0.14754,129,461,0.11513,0.17995
1996,Baden-Wuerttemberg,West,Reasonable,0.16713,199,461,0.13303,0.20122
1996,Baden-Wuerttemberg,West,Slightly Expensive,0.07156,93,461,0.04800,0.09511
1996,Bavaria,West,Very Inexpensive,0.04359,53,461,0.02493,0.06225
1996,Bavaria,West,Inexpensive,0.13832,131,461,0.10677,0.16987
1996,Bavaria,West,Reasonable,0.21087,193,461,0.17359,0.24815
1996,Bavaria,West,Slightly Expensive,0.10020,84,461,0.07276,0.12764
1996,Berlin,West,Inexpensive,0.25740,42,135,0.18337,0.33142
1996,Berlin,West,Reasonable,0.33055,60,135,0.25090,0.41020
1996,Berlin,West,Slightly Expensive,0.17977,33,135,0.11475,0.24479
1996,Berlin,East,Reasonable,0.46547,65,65,0.34326,0.58768
1996,Brandenburg,East,Reasonable,0.31490,90,136,0.23655,0.39325
1996,Brandenburg,East,Slightly Expensive,0.14291,46,136,0.08387,0.20195
1996,Mecklenburg-Western Pomerania,East,Reasonable,0.35721,67,108,0.26641,0.44800
1996,Mecklenburg-Western Pomerania,East,Slightly Expensive,0.20040,41,108,0.12455,0.27624
1996,Saxony,East,Inexpensive,0.14338,73,338,0.10596,0.18080
1996,Saxony,East,Reasonable,0.35843,187,338,0.30723,0.40963
1996,Saxony,East,Slightly Expensive,0.13768,78,338,0.10090,0.17447
1996,Saxony-Anhalt,East,Inexpensive,0.10347,38,186,0.05958,0.14736
1996,Saxony-Anhalt,East,Reasonable,0.35269,104,186,0.28383,0.42154
1996,Saxony-Anhalt,East,Slightly Expensive,0.13474,44,186,0.08554,0.18395
1996,Thuringa,East,Reasonable,0.29754,81,128,0.21802,0.37705
1996,Thuringa,East,Slightly Expensive,0.15562,47,128,0.09257,0.21866
1997,Hamburg,West,Reasonable,0.37880,32,32,0.20804,0.54957
1997,Lower Saxony,West,Inexpensive,0.12257,65,236,0.08064,0.16450
1997,Lower Saxony,West,Reasonable,0.23516,130,236,0.18093,0.28938
1997,Lower Saxony,West,Slightly Expensive,0.07872,41,236,0.04429,0.11315
1997,North Rhine-Westphalia,West,Very Inexpensive,0.06710,73,790,0.04964,0.08456
1997,North Rhine-Westphalia,West,Inexpensive,0.14634,201,790,0.12167,0.17100
1997,North Rhine-Westphalia,West,Reasonable,0.24922,343,790,0.21903,0.27940
1997,North Rhine-Westphalia,West,Slightly Expensive,0.09112,141,790,0.07104,0.11120
1997,North Rhine-Westphalia,West,Too Expensive,0.01684,32,790,0.00786,0.02582
1997,Hesse,West,Inexpensive,0.14499,63,215,0.09781,0.19216
1997,Hesse,West,Reasonable,0.21239,103,215,0.15759,0.26719
1997,Hesse,West,Slightly Expensive,0.07850,49,215,0.04246,0.11453
1997,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.12937,49,150,0.07548,0.18325
1997,"Rhineland-Palatinate, Saarland",West,Reasonable,0.17590,70,150,0.11477,0.23704
1997,"Rhineland-Palatinate, Saarland",West,Slightly Expensive,0.09534,31,150,0.04818,0.14249
1997,Baden-Wuerttemberg,West,Very Inexpensive,0.03830,34,467,0.02087,0.05572
1997,Baden-Wuerttemberg,West,Inexpensive,0.12022,122,467,0.09069,0.14975
1997,Baden-Wuerttemberg,West,Reasonable,0.21200,221,467,0.17489,0.24911
1997,Baden-Wuerttemberg,West,Slightly Expensive,0.08207,90,467,0.05715,0.10699
1997,Bavaria,West,Very Inexpensive,0.06088,57,421,0.03801,0.08374
1997,Bavaria,West,Inexpensive,0.12238,114,421,0.09104,0.15372
1997,Bavaria,West,Reasonable,0.20033,193,421,0.16205,0.23861
1997,Bavaria,West,Slightly Expensive,0.07513,57,421,0.04992,0.10034
1997,Berlin,West,Inexpensive,0.21718,36,100,0.13595,0.29840
1997,Berlin,West,Reasonable,0.42772,64,100,0.33026,0.52518
1997,Berlin,East,Reasonable,0.40017,54,92,0.29950,0.50083
1997,Berlin,East,Slightly Expensive,0.26353,38,92,0.17302,0.35405
1997,Brandenburg,East,Reasonable,0.30853,91,139,0.23146,0.38559
1997,Brandenburg,East,Slightly Expensive,0.16161,48,139,0.10019,0.22302
1997,Mecklenburg-Western Pomerania,East,Reasonable,0.34368,65,102,0.25106,0.43631
1997,Mecklenburg-Western Pomerania,East,Slightly Expensive,0.17332,37,102,0.09950,0.24715
1997,Saxony,East,Inexpensive,0.16830,85,327,0.12769,0.20892
1997,Saxony,East,Reasonable,0.32015,166,327,0.26951,0.37080
1997,Saxony,East,Slightly Expensive,0.13735,76,327,0.09998,0.17472
1997,Saxony-Anhalt,East,Inexpensive,0.10701,35,170,0.06040,0.15361
1997,Saxony-Anhalt,East,Reasonable,0.31585,94,170,0.24577,0.38594
1997,Saxony-Anhalt,East,Slightly Expensive,0.14554,41,170,0.09237,0.19870
1997,Thuringa,East,Reasonable,0.30058,82,114,0.21604,0.38512
1997,Thuringa,East,Slightly Expensive,0.10609,32,114,0.04931,0.16287
1998,Schleswig-Holstein,West,Reasonable,0.15558,36,36,0.03550,0.27566
1998,Hamburg,West,Reasonable,0.40048,37,37,0.24041,0.56054
1998,Lower Saxony,West,Inexpensive,0.11985,77,272,0.08118,0.15851
1998,Lower Saxony,West,Reasonable,0.21513,132,272,0.16621,0.26405
1998,Lower Saxony,West,Slightly Expensive,0.10373,63,272,0.06743,0.14003
1998,North Rhine-Westphalia,West,Very Inexpensive,0.06558,87,916,0.04954,0.08162
1998,North Rhine-Westphalia,West,Inexpensive,0.15381,236,916,0.13043,0.17719
1998,North Rhine-Westphalia,West,Reasonable,0.24581,390,916,0.21791,0.27371
1998,North Rhine-Westphalia,West,Slightly Expensive,0.09730,162,916,0.07810,0.11651
1998,North Rhine-Westphalia,West,Too Expensive,0.01841,41,916,0.00970,0.02712
1998,Hesse,West,Inexpensive,0.14913,75,247,0.10461,0.19364
1998,Hesse,West,Reasonable,0.22879,120,247,0.17629,0.28128
1998,Hesse,West,Slightly Expensive,0.07274,52,247,0.04029,0.10520
1998,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.11427,52,169,0.06616,0.16238
1998,"Rhineland-Palatinate, Saarland",West,Reasonable,0.14764,61,169,0.09399,0.20128
1998,"Rhineland-Palatinate, Saarland",West,Slightly Expensive,0.14779,56,169,0.09412,0.20145
1998,Baden-Wuerttemberg,West,Very Inexpensive,0.02840,34,487,0.01363,0.04317
1998,Baden-Wuerttemberg,West,Inexpensive,0.14264,141,487,0.11154,0.17373
1998,Baden-Wuerttemberg,West,Reasonable,0.18473,212,487,0.15023,0.21923
1998,Baden-Wuerttemberg,West,Slightly Expensive,0.08561,100,487,0.06073,0.11049
1998,Bavaria,West,Very Inexpensive,0.04161,48,465,0.02344,0.05978
1998,Bavaria,West,Inexpensive,0.11452,121,465,0.08554,0.14349
1998,Bavaria,West,Reasonable,0.21727,228,465,0.17974,0.25479
1998,Bavaria,West,Slightly Expensive,0.06880,68,465,0.04577,0.09183
1998,Berlin,West,Inexpensive,0.21631,39,152,0.15064,0.28198
1998,Berlin,West,Reasonable,0.42419,79,152,0.34536,0.50302
1998,Berlin,West,Slightly Expensive,0.16688,34,152,0.10741,0.22636
1998,Berlin,East,Inexpensive,0.27401,33,111,0.19066,0.35736
1998,Berlin,East,Reasonable,0.36667,46,111,0.27661,0.45673
1998,Berlin,East,Slightly Expensive,0.21541,32,111,0.13859,0.29224
1998,Brandenburg,East,Inexpensive,0.11057,33,172,0.06357,0.15758
1998,Brandenburg,East,Reasonable,0.27245,88,172,0.20572,0.33918
1998,Brandenburg,East,Slightly Expensive,0.16181,51,172,0.10661,0.21701
1998,Mecklenburg-Western Pomerania,East,Reasonable,0.28739,61,99,0.19779,0.37699
1998,Mecklenburg-Western Pomerania,East,Slightly Expensive,0.20207,38,99,0.12257,0.28158
1998,Saxony,East,Inexpensive,0.16215,93,347,0.12332,0.20099
1998,Saxony,East,Reasonable,0.30387,170,347,0.25540,0.35233
1998,Saxony,East,Slightly Expensive,0.13637,84,347,0.10021,0.17253
1998,Saxony-Anhalt,East,Inexpensive,0.13935,50,188,0.08971,0.18899
1998,Saxony-Anhalt,East,Reasonable,0.25490,85,188,0.19244,0.31736
1998,Saxony-Anhalt,East,Slightly Expensive,0.17603,53,188,0.12145,0.23062
1998,Thuringa,East,Inexpensive,0.12746,35,143,0.07261,0.18232
1998,Thuringa,East,Reasonable,0.24861,75,143,0.17752,0.31970
1998,Thuringa,East,Slightly Expensive,0.10039,33,143,0.05096,0.14982
1999,Schleswig-Holstein,West,Reasonable,0.17566,38,38,0.05304,0.29827
1999,Lower Saxony,West,Inexpensive,0.09658,59,257,0.06040,0.13277
1999,Lower Saxony,West,Reasonable,0.21564,129,257,0.16526,0.26602
1999,Lower Saxony,West,Slightly Expensive,0.11512,69,257,0.07602,0.15422
1999,North Rhine-Westphalia,West,Very Inexpensive,0.05963,75,872,0.04390,0.07536
1999,North Rhine-Westphalia,West,Inexpensive,0.15141,223,872,0.12760,0.17521
1999,North Rhine-Westphalia,West,Reasonable,0.26560,393,872,0.23627,0.29493
1999,North Rhine-Westphalia,West,Slightly Expensive,0.09652,150,872,0.07691,0.11613
1999,North Rhine-Westphalia,West,Too Expensive,0.01580,31,872,0.00752,0.02408
1999,Hesse,West,Inexpensive,0.11523,65,226,0.07351,0.15696
1999,Hesse,West,Reasonable,0.22293,115,226,0.16855,0.27732
1999,Hesse,West,Slightly Expensive,0.07702,46,226,0.04218,0.11185
1999,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.10509,51,152,0.05617,0.15400
1999,"Rhineland-Palatinate, Saarland",West,Reasonable,0.17321,60,152,0.11285,0.23357
1999,"Rhineland-Palatinate, Saarland",West,Slightly Expensive,0.11173,41,152,0.06148,0.16198
1999,Baden-Wuerttemberg,West,Very Inexpensive,0.03896,39,484,0.02170,0.05622
1999,Baden-Wuerttemberg,West,Inexpensive,0.12660,124,484,0.09695,0.15626
1999,Baden-Wuerttemberg,West,Reasonable,0.20245,228,484,0.16661,0.23828
1999,Baden-Wuerttemberg,West,Slightly Expensive,0.09550,93,484,0.06929,0.12171
1999,Bavaria,West,Very Inexpensive,0.04578,46,444,0.02632,0.06524
1999,Bavaria,West,Inexpensive,0.09954,108,444,0.07166,0.12742
1999,Bavaria,West,Reasonable,0.21203,203,444,0.17397,0.25010
1999,Bavaria,West,Slightly Expensive,0.08570,87,444,0.05963,0.11177
1999,Berlin,West,Inexpensive,0.19259,32,142,0.12750,0.25768
1999,Berlin,West,Reasonable,0.42466,72,142,0.34307,0.50625
1999,Berlin,West,Slightly Expensive,0.18868,38,142,0.12410,0.25326
1999,Berlin,East,Inexpensive,0.24476,32,87,0.15389,0.33563
1999,Berlin,East,Reasonable,0.42203,55,87,0.31765,0.52641
1999,Brandenburg,East,Inexpensive,0.16064,46,160,0.10356,0.21772
1999,Brandenburg,East,Reasonable,0.26669,79,160,0.19795,0.33543
1999,Brandenburg,East,Slightly Expensive,0.11412,35,160,0.06470,0.16355
1999,Mecklenburg-Western Pomerania,East,Reasonable,0.27261,57,93,0.18162,0.36361
1999,Mecklenburg-Western Pomerania,East,Slightly Expensive,0.20077,36,93,0.11891,0.28262
1999,Saxony,East,Inexpensive,0.14431,86,332,0.10645,0.18216
1999,Saxony,East,Reasonable,0.29163,166,332,0.24267,0.34060
1999,Saxony,East,Slightly Expensive,0.15057,80,332,0.11204,0.18910
1999,Saxony-Anhalt,East,Inexpensive,0.16583,54,195,0.11349,0.21817
1999,Saxony-Anhalt,East,Reasonable,0.26882,90,195,0.20643,0.33120
1999,Saxony-Anhalt,East,Slightly Expensive,0.16889,51,195,0.11617,0.22161
1999,Thuringa,East,Inexpensive,0.12306,34,148,0.06995,0.17617
1999,Thuringa,East,Reasonable,0.25349,74,148,0.18317,0.32382
1999,Thuringa,East,Slightly Expensive,0.10424,40,148,0.05485,0.15364
2000,Schleswig-Holstein,West,Inexpensive,0.09102,36,150,0.04483,0.13720
2000,Schleswig-Holstein,West,Reasonable,0.17920,71,150,0.11762,0.24078
2000,Schleswig-Holstein,West,Slightly Expensive,0.12071,43,150,0.06840,0.17302
2000,Hamburg,West,Inexpensive,0.19829,35,111,0.12378,0.27280
2000,Hamburg,West,Reasonable,0.39934,76,111,0.30781,0.49086
2000,Lower Saxony,West,Very Inexpensive,0.03665,34,450,0.01927,0.05403
2000,Lower Saxony,West,Inexpensive,0.12759,125,450,0.09673,0.15844
2000,Lower Saxony,West,Reasonable,0.20337,206,450,0.16614,0.24061
2000,Lower Saxony,West,Slightly Expensive,0.08635,85,450,0.06037,0.11233
2000,North Rhine-Westphalia,West,Very Inexpensive,0.04999,124,1527,0.03906,0.06093
2000,North Rhine-Westphalia,West,Inexpensive,0.15200,397,1527,0.13398,0.17001
2000,North Rhine-Westphalia,West,Reasonable,0.26450,706,1527,0.24237,0.28663
2000,North Rhine-Westphalia,West,Slightly Expensive,0.09546,253,1527,0.08071,0.11020
2000,North Rhine-Westphalia,West,Too Expensive,0.01718,47,1527,0.01066,0.02370
2000,Hesse,West,Very Inexpensive,0.05317,41,431,0.03197,0.07438
2000,Hesse,West,Inexpensive,0.14697,122,431,0.11350,0.18044
2000,Hesse,West,Reasonable,0.19599,177,431,0.15847,0.23351
2000,Hesse,West,Slightly Expensive,0.09087,91,431,0.06370,0.11803
2000,"Rhineland-Palatinate, Saarland",West,Very Inexpensive,0.04182,31,292,0.01882,0.06482
2000,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.11748,87,292,0.08049,0.15448
2000,"Rhineland-Palatinate, Saarland",West,Reasonable,0.19031,129,292,0.14521,0.23541
2000,"Rhineland-Palatinate, Saarland",West,Slightly Expensive,0.05809,45,292,0.03121,0.08497
2000,Baden-Wuerttemberg,West,Very Inexpensive,0.04114,54,720,0.02662,0.05566
2000,Baden-Wuerttemberg,West,Inexpensive,0.12116,193,720,0.09731,0.14501
2000,Baden-Wuerttemberg,West,Reasonable,0.22936,353,720,0.19863,0.26009
2000,Baden-Wuerttemberg,West,Slightly Expensive,0.07072,120,720,0.05198,0.08946
2000,Bavaria,West,Very Inexpensive,0.04098,73,776,0.02702,0.05493
2000,Bavaria,West,Inexpensive,0.11528,192,776,0.09280,0.13777
2000,Bavaria,West,Reasonable,0.22531,374,776,0.19590,0.25473
2000,Bavaria,West,Slightly Expensive,0.07884,137,776,0.05986,0.09781
2000,Berlin,West,Inexpensive,0.19200,54,217,0.13948,0.24453
2000,Berlin,West,Reasonable,0.40013,112,217,0.33480,0.46547
2000,Berlin,West,Slightly Expensive,0.19553,51,217,0.14264,0.24842
2000,Berlin,East,Inexpensive,0.22717,55,190,0.16743,0.28690
2000,Berlin,East,Reasonable,0.41672,91,190,0.34643,0.48701
2000,Berlin,East,Slightly Expensive,0.19193,44,190,0.13578,0.24808
2000,Brandenburg,East,Inexpensive,0.16540,74,266,0.12067,0.21014
2000,Brandenburg,East,Reasonable,0.25170,123,266,0.19945,0.30396
2000,Brandenburg,East,Slightly Expensive,0.12675,69,266,0.08670,0.16681
2000,Mecklenburg-Western Pomerania,East,Inexpensive,0.15330,48,184,0.10110,0.20550
2000,Mecklenburg-Western Pomerania,East,Reasonable,0.28316,84,184,0.21788,0.34844
2000,Mecklenburg-Western Pomerania,East,Slightly Expensive,0.17336,52,184,0.11851,0.22821
2000,Saxony,East,Very Inexpensive,0.04267,39,534,0.02551,0.05983
2000,Saxony,East,Inexpensive,0.15983,148,534,0.12872,0.19094
2000,Saxony,East,Reasonable,0.26439,225,534,0.22695,0.30183
2000,Saxony,East,Slightly Expensive,0.13747,122,534,0.10824,0.16671
2000,Saxony-Anhalt,East,Inexpensive,0.15316,77,247,0.10815,0.19816
2000,Saxony-Anhalt,East,Reasonable,0.22745,109,247,0.17507,0.27984
2000,Saxony-Anhalt,East,Slightly Expensive,0.12916,61,247,0.08725,0.17107
2000,Thuringa,East,Inexpensive,0.12612,56,221,0.08225,0.16999
2000,Thuringa,East,Reasonable,0.21316,101,221,0.15904,0.26728
2000,Thuringa,East,Slightly Expensive,0.12996,64,221,0.08552,0.17439
2001,Schleswig-Holstein,West,Inexpensive,0.11243,36,108,0.05257,0.17228
2001,Schleswig-Holstein,West,Reasonable,0.20852,72,108,0.13154,0.28549
2001,Hamburg,West,Inexpensive,0.27191,45,105,0.18639,0.35743
2001,Hamburg,West,Reasonable,0.34546,60,105,0.25406,0.43685
2001,Lower Saxony,West,Very Inexpensive,0.05564,40,397,0.03306,0.07822
2001,Lower Saxony,West,Inexpensive,0.09576,96,397,0.06677,0.12474
2001,Lower Saxony,West,Reasonable,0.21659,192,397,0.17602,0.25716
2001,Lower Saxony,West,Slightly Expensive,0.08013,69,397,0.05339,0.10687
2001,North Rhine-Westphalia,West,Very Inexpensive,0.04915,113,1341,0.03757,0.06072
2001,North Rhine-Westphalia,West,Inexpensive,0.15019,356,1341,0.13107,0.16932
2001,North Rhine-Westphalia,West,Reasonable,0.26832,645,1341,0.24460,0.29205
2001,North Rhine-Westphalia,West,Slightly Expensive,0.09599,227,1341,0.08022,0.11177
2001,Hesse,West,Inexpensive,0.12738,98,340,0.09189,0.16287
2001,Hesse,West,Reasonable,0.20939,163,340,0.16608,0.25270
2001,Hesse,West,Slightly Expensive,0.09738,79,340,0.06582,0.12894
2001,"Rhineland-Palatinate, Saarland",West,Inexpensive,0.11152,76,250,0.07242,0.15062
2001,"Rhineland-Palatinate, Saarland",West,Reasonable,0.20215,130,250,0.15227,0.25203
2001,"Rhineland-Palatinate, Saarland",West,Slightly Expensive,0.06352,44,250,0.03323,0.09382
2001,Baden-Wuerttemberg,West,Very Inexpensive,0.03499,45,671,0.02108,0.04891
2001,Baden-Wuerttemberg,West,Inexpensive,0.10837,151,671,0.08483,0.13191
2001,Baden-Wuerttemberg,West,Reasonable,0.25657,359,671,0.22350,0.28965
2001,Baden-Wuerttemberg,West,Slightly Expensive,0.08576,116,671,0.06456,0.10697
2001,Bavaria,West,Very Inexpensive,0.03426,60,687,0.02064,0.04787
2001,Bavaria,West,Inexpensive,0.11351,174,687,0.08977,0.13725
2001,Bavaria,West,Reasonable,0.21398,322,687,0.18329,0.24467
2001,Bavaria,West,Slightly Expensive,0.08971,131,687,0.06833,0.11110
2001,Berlin,West,Inexpensive,0.24273,61,203,0.18360,0.30185
2001,Berlin,West,Reasonable,0.36707,99,203,0.30060,0.43354
2001,Berlin,West,Slightly Expensive,0.16837,43,203,0.11677,0.21998
2001,Berlin,East,Inexpensive,0.25815,56,173,0.19275,0.32356
2001,Berlin,East,Reasonable,0.37477,76,173,0.30243,0.44711
2001,Berlin,East,Slightly Expensive,0.20727,41,173,0.14669,0.26785
2001,Brandenburg,East,Inexpensive,0.16176,70,258,0.11674,0.20678
2001,Brandenburg,East,Reasonable,0.26215,129,258,0.20838,0.31592
2001,Brandenburg,East,Slightly Expensive,0.12358,59,258,0.08334,0.16382
2001,Mecklenburg-Western Pomerania,East,Inexpensive,0.18032,45,169,0.12219,0.23846
2001,Mecklenburg-Western Pomerania,East,Reasonable,0.26387,74,169,0.19722,0.33051
2001,Mecklenburg-Western Pomerania,East,Slightly Expensive,0.18162,50,169,0.12333,0.23992
2001,Saxony,East,Very Inexpensive,0.04902,38,494,0.02996,0.06808
2001,Saxony,East,Inexpensive,0.16550,132,494,0.13270,0.19831
2001,Saxony,East,Reasonable,0.28334,224,494,0.24356,0.32312
2001,Saxony,East,Slightly Expensive,0.12145,100,494,0.09262,0.15029
2001,Saxony-Anhalt,East,Inexpensive,0.13473,69,231,0.09060,0.17886
2001,Saxony-Anhalt,East,Reasonable,0.24801,109,231,0.19219,0.30382
2001,Saxony-Anhalt,East,Slightly Expensive,0.10400,53,231,0.06455,0.14346
2001,Thuringa,East,Inexpensive,0.11760,44,195,0.07227,0.16293
2001,Thuringa,East,Reasonable,0.26547,110,195,0.20333,0.32760
2001,Thuringa,East,Slightly Expensive,0.08715,41,195,0.04746,0.12684
2002,Schleswig-Holstein,West,Reasonable,0.26053,89,89,0.16882,0.35224
2002,Hamburg,West,Inexpensive,0.25912,38,91,0.16860,0.34965
2002,Hamburg,West,Reasonable,0.28586,53,91,0.19252,0.37921
2002,Lower Saxony,West,Very Inexpensive,0.03653,32,396,0.01803,0.05503
2002,Lower Saxony,West,Inexpensive,0.12114,104,396,0.08896,0.15332
2002,Lower Saxony,West,Reasonable,0.19274,189,396,0.15384,0.23163
2002,Lower Saxony,West,Slightly Expensive,0.08873,71,396,0.06069,0.11677
2002,North Rhine-Westphalia,West,Very Inexpensive,0.05052,107,1326,0.03873,0.06231
2002,North Rhine-Westphalia,West,Inexpensive,0.14922,349,1326,0.13003,0.16840
2002,North Rhine-Westphalia,West,Reasonable,0.26677,617,1326,0.24296,0.29059
2002,North Rhine-Westphalia,West,Slightly Expensive,0.09441,221,1326,0.07867,0.11016
2002,North Rhine-Westphalia,West,Too Expensive,0.01462,32,1326,0.00815,0.02108
2002,Hesse,West,Very Inexpensive,0.03809,34,387,0.01899,0.05718
