year,bula_h,hgreval,proportion,n,N,proportion_lower_confidence,proportion_lower_confidence,proportion_upper_confidence,proportion_upper_confidence
1993,Brandenburg,Slightly Expensive,0.43222,69,3555,0,0.36947,0,0.49394
1993,Mecklenburg-Western Pomerania,Reasonable,0.61091,61,3555,0,0.53110,0,0.68656
1993,Mecklenburg-Western Pomerania,Slightly Expensive,0.38909,44,3555,0,0.33506,0,0.45146
1993,Saxony,Inexpensive,0.11883,42,3555,0,0.09875,0,0.14301
1993,Saxony,Reasonable,0.50128,197,3555,0,0.46302,0,0.53790
1993,Saxony,Slightly Expensive,0.30537,127,3555,0,0.28185,0,0.32787
1993,Saxony,Too Expensive,0.07452,31,3555,0,0.06294,0,0.08744
1993,Saxony-Anhalt,Reasonable,0.54854,94,3555,0,0.47970,0,0.62240
1993,Saxony-Anhalt,Slightly Expensive,0.45146,85,3555,0,0.40281,0,0.50473
1993,Thuringa,Reasonable,0.61397,80,3555,0,0.54635,0,0.68967
1993,Thuringa,Slightly Expensive,0.38603,54,3555,0,0.32511,0,0.44642
1994,Schleswig-Holstein,Reasonable,1.00000,33,3522,0,0.77188,0,1.22681
1994,Hamburg,Reasonable,1.00000,38,3522,0,0.80635,0,1.13311
1994,Lower Saxony,Very Inexpensive,0.15493,34,3522,0,0.12569,0,0.17895
1994,Lower Saxony,Inexpensive,0.28565,78,3522,0,0.25050,0,0.32737
1994,Lower Saxony,Reasonable,0.45198,106,3522,0,0.39817,0,0.51352
1994,Lower Saxony,Slightly Expensive,0.10744,38,3522,0,0.07754,0,0.13795
1994,North Rhine-Westphalia,Very Inexpensive,0.12171,84,3522,0,0.10621,0,0.14225
1994,North Rhine-Westphalia,Inexpensive,0.30274,219,3522,0,0.27066,0,0.32854
1994,North Rhine-Westphalia,Reasonable,0.43348,342,3522,0,0.39571,0,0.46660
1994,North Rhine-Westphalia,Slightly Expensive,0.10773,102,3522,0,0.08799,0,0.12456
1994,North Rhine-Westphalia,Too Expensive,0.03435,32,3522,0,0.02476,0,0.04530
1994,Hesse,Very Inexpensive,0.17031,33,3522,0,0.13678,0,0.20527
1994,Hesse,Inexpensive,0.39053,101,3522,0,0.31669,0,0.45863
1994,Hesse,Reasonable,0.34801,94,3522,0,0.28890,0,0.40677
1994,Hesse,Slightly Expensive,0.09115,43,3522,0,0.06341,0,0.11613
1994,"Rhineland-Palatinate, Saarland",Inexpensive,0.44274,46,3522,0,0.35374,0,0.55637
1994,"Rhineland-Palatinate, Saarland",Reasonable,0.55726,54,3522,0,0.44493,0,0.67915
1994,Baden-Wuerttemberg,Very Inexpensive,0.14581,50,3522,0,0.10816,0,0.17663
1994,Baden-Wuerttemberg,Inexpensive,0.38550,159,3522,0,0.33675,0,0.45318
1994,Baden-Wuerttemberg,Reasonable,0.37236,174,3522,0,0.32044,0,0.42757
1994,Baden-Wuerttemberg,Slightly Expensive,0.09633,69,3522,0,0.07063,0,0.12857
1994,Bavaria,Very Inexpensive,0.13400,63,3522,0,0.11090,0,0.15473
1994,Bavaria,Inexpensive,0.27362,117,3522,0,0.22442,0,0.31381
1994,Bavaria,Reasonable,0.42988,186,3522,0,0.38124,0,0.48688
1994,Bavaria,Slightly Expensive,0.16249,67,3522,0,0.12570,0,0.19763
1994,Berlin,Inexpensive,0.26422,62,3522,0,0.22455,0,0.30677
1994,Berlin,Reasonable,0.52044,120,3522,0,0.45874,0,0.58832
1994,Berlin,Slightly Expensive,0.21534,70,3522,0,0.18390,0,0.24559
1994,Brandenburg,Reasonable,0.66409,88,3522,0,0.57980,0,0.74752
1994,Brandenburg,Slightly Expensive,0.33591,53,3522,0,0.28523,0,0.38497
1994,Mecklenburg-Western Pomerania,Reasonable,0.62664,63,3522,0,0.54860,0,0.72871
1994,Mecklenburg-Western Pomerania,Slightly Expensive,0.37336,38,3522,0,0.31476,0,0.43886
1994,Saxony,Inexpensive,0.14031,49,3522,0,0.11947,0,0.16044
1994,Saxony,Reasonable,0.58304,208,3522,0,0.53685,0,0.63152
1994,Saxony,Slightly Expensive,0.27665,105,3522,0,0.24868,0,0.30459
1994,Saxony-Anhalt,Reasonable,0.67264,117,3522,0,0.58292,0,0.76431
1994,Saxony-Anhalt,Slightly Expensive,0.32736,60,3522,0,0.28066,0,0.37026
1994,Thuringa,Reasonable,0.61299,82,3522,0,0.55095,0,0.70677
1994,Thuringa,Slightly Expensive,0.38701,45,3522,0,0.32395,0,0.44885
1995,Schleswig-Holstein,Reasonable,1.00000,34,3579,0,0.78418,0,1.24555
1995,Lower Saxony,Inexpensive,0.33618,81,3579,0,0.28945,0,0.39635
1995,Lower Saxony,Reasonable,0.53164,123,3579,0,0.45937,0,0.60253
1995,Lower Saxony,Slightly Expensive,0.13218,37,3579,0,0.09930,0,0.17694
1995,North Rhine-Westphalia,Very Inexpensive,0.13766,93,3579,0,0.11908,0,0.15993
1995,North Rhine-Westphalia,Inexpensive,0.30959,240,3579,0,0.27907,0,0.33606
1995,North Rhine-Westphalia,Reasonable,0.40688,328,3579,0,0.37058,0,0.44233
1995,North Rhine-Westphalia,Slightly Expensive,0.12118,123,3579,0,0.10489,0,0.14376
1995,North Rhine-Westphalia,Too Expensive,0.02469,34,3579,0,0.01702,0,0.03598
1995,Hesse,Very Inexpensive,0.15811,34,3579,0,0.13455,0,0.17727
1995,Hesse,Inexpensive,0.37279,95,3579,0,0.31367,0,0.42584
1995,Hesse,Reasonable,0.40829,129,3579,0,0.33562,0,0.47025
1995,Hesse,Slightly Expensive,0.06081,37,3579,0,0.04484,0,0.07821
1995,"Rhineland-Palatinate, Saarland",Inexpensive,0.50373,49,3579,0,0.40531,0,0.61292
1995,"Rhineland-Palatinate, Saarland",Reasonable,0.49627,63,3579,0,0.40553,0,0.59973
1995,Baden-Wuerttemberg,Very Inexpensive,0.10227,47,3579,0,0.07682,0,0.13269
1995,Baden-Wuerttemberg,Inexpensive,0.36712,159,3579,0,0.32448,0,0.42469
1995,Baden-Wuerttemberg,Reasonable,0.38757,199,3579,0,0.33022,0,0.44250
1995,Baden-Wuerttemberg,Slightly Expensive,0.14304,74,3579,0,0.11335,0,0.18174
1995,Bavaria,Very Inexpensive,0.08912,48,3579,0,0.07247,0,0.10476
1995,Bavaria,Inexpensive,0.29334,135,3579,0,0.25091,0,0.33047
1995,Bavaria,Reasonable,0.39813,185,3579,0,0.35353,0,0.45382
1995,Bavaria,Slightly Expensive,0.21941,95,3579,0,0.18249,0,0.25687
1995,Berlin,Inexpensive,0.27489,68,3579,0,0.23026,0,0.31696
1995,Berlin,Reasonable,0.53351,131,3579,0,0.48240,0,0.60241
1995,Berlin,Slightly Expensive,0.19160,61,3579,0,0.16136,0,0.21922
1995,Brandenburg,Reasonable,0.60846,79,3579,0,0.52648,0,0.68949
1995,Brandenburg,Slightly Expensive,0.39154,54,3579,0,0.33499,0,0.45145
1995,Mecklenburg-Western Pomerania,Reasonable,0.60957,75,3579,0,0.54663,0,0.70621
1995,Mecklenburg-Western Pomerania,Slightly Expensive,0.39043,41,3579,0,0.32410,0,0.46618
1995,Saxony,Inexpensive,0.24283,87,3579,0,0.21609,0,0.27233
1995,Saxony,Reasonable,0.56197,198,3579,0,0.51870,0,0.60852
1995,Saxony,Slightly Expensive,0.19520,63,3579,0,0.16924,0,0.23986
1995,Saxony-Anhalt,Reasonable,0.66442,100,3579,0,0.59112,0,0.76646
1995,Saxony-Anhalt,Slightly Expensive,0.33558,54,3579,0,0.28012,0,0.40314
1995,Thuringa,Reasonable,0.73895,95,3579,0,0.65759,0,0.82329
1995,Thuringa,Slightly Expensive,0.26105,31,3579,0,0.21700,0,0.31741
1996,Schleswig-Holstein,Reasonable,1.00000,33,3534,0,0.81882,0,1.21507
1996,Lower Saxony,Inexpensive,0.37787,101,3534,0,0.32082,0,0.43549
1996,Lower Saxony,Reasonable,0.46920,115,3534,0,0.40328,0,0.53250
1996,Lower Saxony,Slightly Expensive,0.15293,37,3534,0,0.11347,0,0.19940
1996,North Rhine-Westphalia,Very Inexpensive,0.12924,85,3534,0,0.10759,0,0.14945
1996,North Rhine-Westphalia,Inexpensive,0.32681,241,3534,0,0.29694,0,0.35708
1996,North Rhine-Westphalia,Reasonable,0.41116,332,3534,0,0.37463,0,0.44727
1996,North Rhine-Westphalia,Slightly Expensive,0.13279,141,3534,0,0.11500,0,0.15290
1996,Hesse,Very Inexpensive,0.19836,42,3534,0,0.16639,0,0.23375
1996,Hesse,Inexpensive,0.28186,77,3534,0,0.22484,0,0.35017
1996,Hesse,Reasonable,0.40857,114,3534,0,0.33973,0,0.47439
1996,Hesse,Slightly Expensive,0.11122,44,3534,0,0.08406,0,0.14500
1996,"Rhineland-Palatinate, Saarland",Inexpensive,0.47347,49,3534,0,0.37904,0,0.57477
1996,"Rhineland-Palatinate, Saarland",Reasonable,0.52653,53,3534,0,0.43494,0,0.64621
1996,Baden-Wuerttemberg,Very Inexpensive,0.09400,40,3534,0,0.07152,0,0.12092
1996,Baden-Wuerttemberg,Inexpensive,0.34601,129,3534,0,0.29290,0,0.40618
1996,Baden-Wuerttemberg,Reasonable,0.39222,199,3534,0,0.34013,0,0.46283
1996,Baden-Wuerttemberg,Slightly Expensive,0.16778,93,3534,0,0.13227,0,0.20330
1996,Bavaria,Very Inexpensive,0.08829,53,3534,0,0.07536,0,0.10725
1996,Bavaria,Inexpensive,0.28063,131,3534,0,0.24059,0,0.31893
1996,Bavaria,Reasonable,0.42783,193,3534,0,0.37290,0,0.48401
1996,Bavaria,Slightly Expensive,0.20324,84,3534,0,0.15911,0,0.24640
1996,Berlin,Inexpensive,0.29843,66,3534,0,0.25875,0,0.34908
1996,Berlin,Reasonable,0.46465,125,3534,0,0.41121,0,0.52059
1996,Berlin,Slightly Expensive,0.23693,61,3534,0,0.20410,0,0.27369
1996,Brandenburg,Reasonable,0.68786,90,3534,0,0.59938,0,0.77412
1996,Brandenburg,Slightly Expensive,0.31214,46,3534,0,0.26560,0,0.35432
1996,Mecklenburg-Western Pomerania,Reasonable,0.64062,67,3534,0,0.56837,0,0.71052
1996,Mecklenburg-Western Pomerania,Slightly Expensive,0.35938,41,3534,0,0.30527,0,0.42459
1996,Saxony,Inexpensive,0.22422,73,3534,0,0.19201,0,0.26268
1996,Saxony,Reasonable,0.56048,187,3534,0,0.50146,0,0.61162
1996,Saxony,Slightly Expensive,0.21530,78,3534,0,0.18879,0,0.24191
1996,Saxony-Anhalt,Inexpensive,0.17512,38,3534,0,0.14502,0,0.21023
1996,Saxony-Anhalt,Reasonable,0.59686,104,3534,0,0.52346,0,0.66869
1996,Saxony-Anhalt,Slightly Expensive,0.22803,44,3534,0,0.18646,0,0.27555
1996,Thuringa,Reasonable,0.65658,81,3534,0,0.57062,0,0.73903
1996,Thuringa,Slightly Expensive,0.34342,47,3534,0,0.29398,0,0.40621
1997,Hamburg,Reasonable,1.00000,32,3398,0,0.78266,0,1.28358
1997,Lower Saxony,Inexpensive,0.28073,65,3398,0,0.24026,0,0.32855
1997,Lower Saxony,Reasonable,0.53870,130,3398,0,0.47746,0,0.61726
1997,Lower Saxony,Slightly Expensive,0.18057,41,3398,0,0.13160,0,0.23494
1997,North Rhine-Westphalia,Very Inexpensive,0.11758,73,3398,0,0.09895,0,0.13654
1997,North Rhine-Westphalia,Inexpensive,0.25628,201,3398,0,0.22895,0,0.28230
1997,North Rhine-Westphalia,Reasonable,0.43690,343,3398,0,0.40858,0,0.47990
1997,North Rhine-Westphalia,Slightly Expensive,0.15971,141,3398,0,0.13569,0,0.18240
1997,North Rhine-Westphalia,Too Expensive,0.02953,32,3398,0,0.02261,0,0.03834
1997,Hesse,Inexpensive,0.33258,63,3398,0,0.26446,0,0.41671
1997,Hesse,Reasonable,0.48712,103,3398,0,0.40622,0,0.57178
1997,Hesse,Slightly Expensive,0.18030,49,3398,0,0.14562,0,0.22866
1997,"Rhineland-Palatinate, Saarland",Inexpensive,0.32272,49,3398,0,0.25931,0,0.39991
1997,"Rhineland-Palatinate, Saarland",Reasonable,0.43923,70,3398,0,0.37166,0,0.51398
1997,"Rhineland-Palatinate, Saarland",Slightly Expensive,0.23805,31,3398,0,0.18180,0,0.30381
1997,Baden-Wuerttemberg,Very Inexpensive,0.08461,34,3398,0,0.06271,0,0.11158
1997,Baden-Wuerttemberg,Inexpensive,0.26565,122,3398,0,0.22496,0,0.32098
1997,Baden-Wuerttemberg,Reasonable,0.46850,221,3398,0,0.39476,0,0.52795
1997,Baden-Wuerttemberg,Slightly Expensive,0.18125,90,3398,0,0.13621,0,0.23267
1997,Bavaria,Very Inexpensive,0.13274,57,3398,0,0.10434,0,0.16426
1997,Bavaria,Inexpensive,0.26669,114,3398,0,0.23195,0,0.31144
1997,Bavaria,Reasonable,0.43686,193,3398,0,0.37604,0,0.49908
1997,Bavaria,Slightly Expensive,0.16371,57,3398,0,0.12990,0,0.19701
1997,Berlin,Inexpensive,0.26835,60,3398,0,0.22334,0,0.31278
1997,Berlin,Reasonable,0.53907,118,3398,0,0.47363,0,0.60020
1997,Berlin,Slightly Expensive,0.19258,57,3398,0,0.16365,0,0.22011
1997,Brandenburg,Reasonable,0.65626,91,3398,0,0.57774,0,0.77077
1997,Brandenburg,Slightly Expensive,0.34374,48,3398,0,0.29571,0,0.41025
1997,Mecklenburg-Western Pomerania,Reasonable,0.66474,65,3398,0,0.57191,0,0.75914
1997,Mecklenburg-Western Pomerania,Slightly Expensive,0.33526,37,3398,0,0.28041,0,0.39243
1997,Saxony,Inexpensive,0.26903,85,3398,0,0.22966,0,0.30828
1997,Saxony,Reasonable,0.51141,166,3398,0,0.46424,0,0.55469
1997,Saxony,Slightly Expensive,0.21956,76,3398,0,0.19405,0,0.24964
1997,Saxony-Anhalt,Inexpensive,0.18826,35,3398,0,0.14470,0,0.23341
1997,Saxony-Anhalt,Reasonable,0.55572,94,3398,0,0.49046,0,0.63672
1997,Saxony-Anhalt,Slightly Expensive,0.25602,41,3398,0,0.20796,0,0.30837
1997,Thuringa,Reasonable,0.73913,82,3398,0,0.63861,0,0.81832
1997,Thuringa,Slightly Expensive,0.26087,32,3398,0,0.21043,0,0.31994
1998,Schleswig-Holstein,Reasonable,1.00000,36,3841,0,0.78400,0,1.23273
1998,Hamburg,Reasonable,1.00000,37,3841,0,0.81733,0,1.18026
1998,Lower Saxony,Inexpensive,0.27338,77,3841,0,0.23485,0,0.31703
1998,Lower Saxony,Reasonable,0.49033,132,3841,0,0.43986,0,0.56142
1998,Lower Saxony,Slightly Expensive,0.23628,63,3841,0,0.18614,0,0.27726
1998,North Rhine-Westphalia,Very Inexpensive,0.11292,87,3841,0,0.09760,0,0.13024
1998,North Rhine-Westphalia,Inexpensive,0.26458,236,3841,0,0.23967,0,0.28669
1998,North Rhine-Westphalia,Reasonable,0.42329,390,3841,0,0.39294,0,0.45223
1998,North Rhine-Westphalia,Slightly Expensive,0.16752,162,3841,0,0.14758,0,0.18655
1998,North Rhine-Westphalia,Too Expensive,0.03170,41,3841,0,0.02537,0,0.04054
1998,Hesse,Inexpensive,0.33115,75,3841,0,0.27692,0,0.39326
1998,Hesse,Reasonable,0.50738,120,3841,0,0.42411,0,0.58739
1998,Hesse,Slightly Expensive,0.16147,52,3841,0,0.13603,0,0.19427
1998,"Rhineland-Palatinate, Saarland",Inexpensive,0.27878,52,3841,0,0.23489,0,0.32940
1998,"Rhineland-Palatinate, Saarland",Reasonable,0.36043,61,3841,0,0.30448,0,0.41896
1998,"Rhineland-Palatinate, Saarland",Slightly Expensive,0.36079,56,3841,0,0.29001,0,0.43928
1998,Baden-Wuerttemberg,Very Inexpensive,0.06434,34,3841,0,0.05070,0,0.07787
1998,Baden-Wuerttemberg,Inexpensive,0.32328,141,3841,0,0.27555,0,0.37148
1998,Baden-Wuerttemberg,Reasonable,0.41848,212,3841,0,0.36872,0,0.47048
1998,Baden-Wuerttemberg,Slightly Expensive,0.19390,100,3841,0,0.15551,0,0.23342
1998,Bavaria,Very Inexpensive,0.09411,48,3841,0,0.07917,0,0.11158
1998,Bavaria,Inexpensive,0.25903,121,3841,0,0.22706,0,0.29353
1998,Bavaria,Reasonable,0.49124,228,3841,0,0.44588,0,0.54393
1998,Bavaria,Slightly Expensive,0.15561,68,3841,0,0.12791,0,0.18736
1998,Berlin,Inexpensive,0.28681,72,3841,0,0.24963,0,0.32789
1998,Berlin,Reasonable,0.49022,125,3841,0,0.43191,0,0.54508
1998,Berlin,Slightly Expensive,0.22297,66,3841,0,0.18932,0,0.26157
1998,Brandenburg,Inexpensive,0.20292,33,3841,0,0.17077,0,0.24284
1998,Brandenburg,Reasonable,0.50010,88,3841,0,0.44031,0,0.56952
1998,Brandenburg,Slightly Expensive,0.29698,51,3841,0,0.25084,0,0.33931
1998,Mecklenburg-Western Pomerania,Reasonable,0.58719,61,3841,0,0.50605,0,0.66984
1998,Mecklenburg-Western Pomerania,Slightly Expensive,0.41281,38,3841,0,0.32971,0,0.48675
1998,Saxony,Inexpensive,0.26920,93,3841,0,0.23340,0,0.30449
1998,Saxony,Reasonable,0.50439,170,3841,0,0.47032,0,0.53966
1998,Saxony,Slightly Expensive,0.22640,84,3841,0,0.20076,0,0.24872
1998,Saxony-Anhalt,Inexpensive,0.24440,50,3841,0,0.20818,0,0.29112
1998,Saxony-Anhalt,Reasonable,0.44695,85,3841,0,0.39056,0,0.51524
1998,Saxony-Anhalt,Slightly Expensive,0.30865,53,3841,0,0.25959,0,0.36258
1998,Thuringa,Inexpensive,0.26753,35,3841,0,0.21194,0,0.31958
1998,Thuringa,Reasonable,0.52178,75,3841,0,0.45234,0,0.58415
1998,Thuringa,Slightly Expensive,0.21069,33,3841,0,0.15155,0,0.26353
1999,Schleswig-Holstein,Reasonable,1.00000,38,3657,0,0.80014,0,1.19967
1999,Lower Saxony,Inexpensive,0.22587,59,3657,0,0.18800,0,0.27122
1999,Lower Saxony,Reasonable,0.50456,129,3657,0,0.44800,0,0.56735
1999,Lower Saxony,Slightly Expensive,0.26957,69,3657,0,0.21663,0,0.31639
1999,North Rhine-Westphalia,Very Inexpensive,0.10125,75,3657,0,0.08645,0,0.11740
1999,North Rhine-Westphalia,Inexpensive,0.25688,223,3657,0,0.23088,0,0.28015
1999,North Rhine-Westphalia,Reasonable,0.45108,393,3657,0,0.41541,0,0.48423
1999,North Rhine-Westphalia,Slightly Expensive,0.16396,150,3657,0,0.14063,0,0.18408
1999,North Rhine-Westphalia,Too Expensive,0.02683,31,3657,0,0.01995,0,0.03462
1999,Hesse,Inexpensive,0.27807,65,3657,0,0.22980,0,0.32585
1999,Hesse,Reasonable,0.53708,115,3657,0,0.46096,0,0.59428
1999,Hesse,Slightly Expensive,0.18485,46,3657,0,0.14843,0,0.22478
1999,"Rhineland-Palatinate, Saarland",Inexpensive,0.26949,51,3657,0,0.21944,0,0.31830
1999,"Rhineland-Palatinate, Saarland",Reasonable,0.44399,60,3657,0,0.37453,0,0.50826
1999,"Rhineland-Palatinate, Saarland",Slightly Expensive,0.28653,41,3657,0,0.23222,0,0.35603
1999,Baden-Wuerttemberg,Very Inexpensive,0.08406,39,3657,0,0.07046,0,0.10168
1999,Baden-Wuerttemberg,Inexpensive,0.27311,124,3657,0,0.23144,0,0.31628
1999,Baden-Wuerttemberg,Reasonable,0.43685,228,3657,0,0.39022,0,0.48897
1999,Baden-Wuerttemberg,Slightly Expensive,0.20598,93,3657,0,0.16667,0,0.24227
1999,Bavaria,Very Inexpensive,0.10337,46,3657,0,0.08426,0,0.12687
1999,Bavaria,Inexpensive,0.22469,108,3657,0,0.19489,0,0.25950
1999,Bavaria,Reasonable,0.47849,203,3657,0,0.42231,0,0.53749
1999,Bavaria,Slightly Expensive,0.19345,87,3657,0,0.16257,0,0.22718
1999,Berlin,Inexpensive,0.25169,64,3657,0,0.21501,0,0.28248
1999,Berlin,Reasonable,0.50693,127,3657,0,0.45842,0,0.56376
1999,Berlin,Slightly Expensive,0.24138,65,3657,0,0.21064,0,0.27553
1999,Brandenburg,Inexpensive,0.29669,46,3657,0,0.24669,0,0.34528
1999,Brandenburg,Reasonable,0.49256,79,3657,0,0.43099,0,0.56147
1999,Brandenburg,Slightly Expensive,0.21075,35,3657,0,0.16455,0,0.26186
1999,Mecklenburg-Western Pomerania,Reasonable,0.57594,57,3657,0,0.48603,0,0.65617
1999,Mecklenburg-Western Pomerania,Slightly Expensive,0.42406,36,3657,0,0.33842,0,0.51799
1999,Saxony,Inexpensive,0.24593,86,3657,0,0.22224,0,0.28040
1999,Saxony,Reasonable,0.49732,166,3657,0,0.45684,0,0.53864
1999,Saxony,Slightly Expensive,0.25675,80,3657,0,0.22345,0,0.29076
1999,Saxony-Anhalt,Inexpensive,0.27479,54,3657,0,0.22916,0,0.31531
1999,Saxony-Anhalt,Reasonable,0.44539,90,3657,0,0.39501,0,0.49612
1999,Saxony-Anhalt,Slightly Expensive,0.27982,51,3657,0,0.22392,0,0.32789
1999,Thuringa,Inexpensive,0.25597,34,3657,0,0.21167,0,0.30567
1999,Thuringa,Reasonable,0.52724,74,3657,0,0.45121,0,0.59735
1999,Thuringa,Slightly Expensive,0.21679,40,3657,0,0.17212,0,0.27233
2000,Schleswig-Holstein,Inexpensive,0.23282,36,6316,0,0.18870,0,0.27891
2000,Schleswig-Holstein,Reasonable,0.45843,71,6316,0,0.40464,0,0.51684
2000,Schleswig-Holstein,Slightly Expensive,0.30875,43,6316,0,0.26802,0,0.35501
2000,Hamburg,Inexpensive,0.33183,35,6316,0,0.28731,0,0.37030
2000,Hamburg,Reasonable,0.66817,76,6316,0,0.59975,0,0.73875
2000,Lower Saxony,Very Inexpensive,0.08075,34,6316,0,0.06967,0,0.09078
2000,Lower Saxony,Inexpensive,0.28120,125,6316,0,0.26051,0,0.31107
2000,Lower Saxony,Reasonable,0.44776,206,6316,0,0.41173,0,0.48434
2000,Lower Saxony,Slightly Expensive,0.19029,85,6316,0,0.16676,0,0.21448
2000,North Rhine-Westphalia,Very Inexpensive,0.08629,124,6316,0,0.07904,0,0.09367
2000,North Rhine-Westphalia,Inexpensive,0.26247,397,6316,0,0.24940,0,0.27683
2000,North Rhine-Westphalia,Reasonable,0.45676,706,6316,0,0.43817,0,0.47490
2000,North Rhine-Westphalia,Slightly Expensive,0.16483,253,6316,0,0.15350,0,0.17773
2000,North Rhine-Westphalia,Too Expensive,0.02966,47,6316,0,0.02596,0,0.03393
2000,Hesse,Very Inexpensive,0.10928,41,6316,0,0.08698,0,0.13631
2000,Hesse,Inexpensive,0.30207,122,6316,0,0.27766,0,0.32531
2000,Hesse,Reasonable,0.40197,177,6316,0,0.36382,0,0.44306
2000,Hesse,Slightly Expensive,0.18668,91,6316,0,0.16673,0,0.21034
2000,"Rhineland-Palatinate, Saarland",Very Inexpensive,0.10259,31,6316,0,0.08741,0,0.12001
2000,"Rhineland-Palatinate, Saarland",Inexpensive,0.28817,87,6316,0,0.25815,0,0.32267
2000,"Rhineland-Palatinate, Saarland",Reasonable,0.46674,129,6316,0,0.43509,0,0.51099
2000,"Rhineland-Palatinate, Saarland",Slightly Expensive,0.14250,45,6316,0,0.11342,0,0.17255
2000,Baden-Wuerttemberg,Very Inexpensive,0.08897,54,6316,0,0.07823,0,0.10127
2000,Baden-Wuerttemberg,Inexpensive,0.26206,193,6316,0,0.23427,0,0.29137
2000,Baden-Wuerttemberg,Reasonable,0.49605,353,6316,0,0.45679,0,0.52890
2000,Baden-Wuerttemberg,Slightly Expensive,0.15292,120,6316,0,0.13594,0,0.17322
2000,Bavaria,Very Inexpensive,0.08897,73,6316,0,0.07919,0,0.09874
2000,Bavaria,Inexpensive,0.25042,192,6316,0,0.23096,0,0.26976
2000,Bavaria,Reasonable,0.48937,374,6316,0,0.46371,0,0.51877
2000,Bavaria,Slightly Expensive,0.17123,137,6316,0,0.15327,0,0.18905
2000,Berlin,Inexpensive,0.25488,109,6316,0,0.23018,0,0.27653
2000,Berlin,Reasonable,0.50435,203,6316,0,0.47473,0,0.53592
2000,Berlin,Slightly Expensive,0.24077,95,6316,0,0.21780,0,0.26359
2000,Brandenburg,Inexpensive,0.30412,74,6316,0,0.26848,0,0.34605
2000,Brandenburg,Reasonable,0.46281,123,6316,0,0.43102,0,0.50570
2000,Brandenburg,Slightly Expensive,0.23308,69,6316,0,0.20552,0,0.26322
2000,Mecklenburg-Western Pomerania,Inexpensive,0.25139,48,6316,0,0.22104,0,0.28872
2000,Mecklenburg-Western Pomerania,Reasonable,0.46435,84,6316,0,0.41967,0,0.51534
2000,Mecklenburg-Western Pomerania,Slightly Expensive,0.28426,52,6316,0,0.24839,0,0.32111
2000,Saxony,Very Inexpensive,0.07062,39,6316,0,0.05694,0,0.08230
2000,Saxony,Inexpensive,0.26442,148,6316,0,0.24090,0,0.28403
2000,Saxony,Reasonable,0.43744,225,6316,0,0.40999,0,0.46911
2000,Saxony,Slightly Expensive,0.22751,122,6316,0,0.20777,0,0.24802
2000,Saxony-Anhalt,Inexpensive,0.30045,77,6316,0,0.26946,0,0.32624
2000,Saxony-Anhalt,Reasonable,0.44619,109,6316,0,0.40343,0,0.49108
2000,Saxony-Anhalt,Slightly Expensive,0.25336,61,6316,0,0.22483,0,0.28878
2000,Thuringa,Inexpensive,0.26879,56,6316,0,0.23266,0,0.30554
2000,Thuringa,Reasonable,0.45428,101,6316,0,0.41130,0,0.49780
2000,Thuringa,Slightly Expensive,0.27694,64,6316,0,0.23432,0,0.31526
2001,Schleswig-Holstein,Inexpensive,0.35030,36,5622,0,0.29066,0,0.40596
2001,Schleswig-Holstein,Reasonable,0.64970,72,5622,0,0.58066,0,0.71437
2001,Hamburg,Inexpensive,0.44047,45,5622,0,0.37637,0,0.48831
2001,Hamburg,Reasonable,0.55953,60,5622,0,0.49803,0,0.64177
2001,Lower Saxony,Very Inexpensive,0.12418,40,5622,0,0.10489,0,0.14418
2001,Lower Saxony,Inexpensive,0.21375,96,5622,0,0.18695,0,0.24012
2001,Lower Saxony,Reasonable,0.48308,192,5622,0,0.44715,0,0.51898
2001,Lower Saxony,Slightly Expensive,0.17899,69,5622,0,0.15812,0,0.20352
2001,North Rhine-Westphalia,Very Inexpensive,0.08719,113,5622,0,0.07740,0,0.09682
2001,North Rhine-Westphalia,Inexpensive,0.26647,356,5622,0,0.25127,0,0.28405
2001,North Rhine-Westphalia,Reasonable,0.47604,645,5622,0,0.45219,0,0.49900
2001,North Rhine-Westphalia,Slightly Expensive,0.17030,227,5622,0,0.15591,0,0.18612
2001,Hesse,Inexpensive,0.29375,98,5622,0,0.25557,0,0.33209
2001,Hesse,Reasonable,0.48193,163,5622,0,0.44294,0,0.52914
2001,Hesse,Slightly Expensive,0.22433,79,5622,0,0.19513,0,0.25993
2001,"Rhineland-Palatinate, Saarland",Inexpensive,0.29574,76,5622,0,0.25295,0,0.33998
2001,"Rhineland-Palatinate, Saarland",Reasonable,0.53582,130,5622,0,0.49020,0,0.59375
2001,"Rhineland-Palatinate, Saarland",Slightly Expensive,0.16844,44,5622,0,0.13729,0,0.19884
2001,Baden-Wuerttemberg,Very Inexpensive,0.07202,45,5622,0,0.05825,0,0.08764
2001,Baden-Wuerttemberg,Inexpensive,0.22322,151,5622,0,0.20192,0,0.24918
2001,Baden-Wuerttemberg,Reasonable,0.52820,359,5622,0,0.49190,0,0.56556
2001,Baden-Wuerttemberg,Slightly Expensive,0.17656,116,5622,0,0.15094,0,0.19854
2001,Bavaria,Very Inexpensive,0.07590,60,5622,0,0.06393,0,0.08669
2001,Bavaria,Inexpensive,0.25147,174,5622,0,0.23205,0,0.27354
2001,Bavaria,Reasonable,0.47395,322,5622,0,0.44251,0,0.50622
2001,Bavaria,Slightly Expensive,0.19868,131,5622,0,0.17928,0,0.22548
