"year","bildungsniveau","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lowerconfidence_mean","upperconfidence_mean","minimum","maximum","lowerconfidence_median","upperconfidence_median"
"2007","Realschule","Staedtischer Raum","6.69","6.5","3144","3","5","8","9","10","6.61","6.77","0","10","7","7"
"2008","(Fach-)Abitur","Laendlicher Raum","6.98","7.5","538","4","6","8","9","10","6.81","7.15","0","10","7","8"
"2008","(Fach-)Abitur","Staedtischer Raum","6.87","6.5","1632","4","6","8","9","10","6.77","6.97","0","10","7","8"
"2008","(noch) kein Abschluss","Laendlicher Raum","6.88","7.5","165","3","5","9","10","10","6.54","7.22","0","10","8","8"
"2008","(noch) kein Abschluss","Staedtischer Raum","6.79","6.5","378","3","5","9","10","10","6.56","7.02","0","10","7","8"
"2008","AkademikerIn","Laendlicher Raum","6.64","6.5","1224","3","5","8","9","10","6.52","6.76","0","10","7","7"
"2008","AkademikerIn","Staedtischer Raum","6.86","6.5","2963","4","6","8","9","10","6.79","6.93","0","10","7","7"
"2008","Hauptschule","Laendlicher Raum","6.03","5.5","2471","3","5","8","9","10","5.94","6.12","0","10","6","6"
"2008","Hauptschule","Staedtischer Raum","6.02","5.5","4333","3","5","8","9","10","5.95","6.09","0","10","6","7"
"2008","Realschule","Laendlicher Raum","6.62","6.5","2122","4","5","8","9","10","6.53","6.71","0","10","7","7"
"2008","Realschule","Staedtischer Raum","6.61","6.5","2990","3","5","8","9","10","6.53","6.69","0","10","7","7"
"2009","(Fach-)Abitur","Laendlicher Raum","7.07","7.5","520","4","6","8","9","10","6.9","7.24","1","10","7","8"
"2009","(Fach-)Abitur","Staedtischer Raum","6.83","6.5","1480","4","5","8","9","10","6.73","6.93","0","10","7","8"
"2009","(noch) kein Abschluss","Laendlicher Raum","6.58","6.5","136","2","5","8","9","10","6.18","6.98","0","10","7","8"
"2009","(noch) kein Abschluss","Staedtischer Raum","6.69","6.5","345","3","5","8","10","10","6.43","6.95","0","10","7","8"
"2009","AkademikerIn","Laendlicher Raum","6.61","6.5","1217","4","5","8","9","10","6.49","6.73","0","10","7","7"
"2009","AkademikerIn","Staedtischer Raum","6.82","6.5","2812","4","6","8","9","10","6.75","6.89","0","10","7","7"
"2009","Hauptschule","Laendlicher Raum","5.89","5.5","2279","3","4","8","9","10","5.8","5.98","0","10","6","6"
"2009","Hauptschule","Staedtischer Raum","5.97","5.5","3923","3","5","8","9","10","5.9","6.04","0","10","6","6"
"2009","Realschule","Laendlicher Raum","6.48","6.5","2035","3","5","8","9","10","6.39","6.57","0","10","7","7"
"2009","Realschule","Staedtischer Raum","6.5","6.5","2771","3","5","8","9","10","6.42","6.58","0","10","7","7"
"2010","(Fach-)Abitur","Laendlicher Raum","6.98","6.5","802","4","6","9","10","10","6.84","7.12","0","10","8","8"
"2010","(Fach-)Abitur","Staedtischer Raum","6.92","6.5","2255","4","6","8","9","10","6.83","7.01","0","10","8","8"
"2010","(noch) kein Abschluss","Laendlicher Raum","6.9","7.5","236","3","5","9","10","10","6.61","7.19","0","10","8","8"
"2010","(noch) kein Abschluss","Staedtischer Raum","6.96","7.5","536","3","5","9","10","10","6.76","7.16","0","10","7","8"
"2010","AkademikerIn","Laendlicher Raum","6.56","6.5","1483","4","5","8","9","10","6.45","6.67","0","10","7","7"
"2010","AkademikerIn","Staedtischer Raum","6.92","6.5","3885","4","6","8","9","10","6.86","6.98","0","10","8","8"
"2010","Hauptschule","Laendlicher Raum","5.96","5.5","2756","3","5","8","9","10","5.87","6.05","0","10","6","7"
"2010","Hauptschule","Staedtischer Raum","6","5.5","4730","3","5","8","9","10","5.93","6.07","0","10","7","7"
"2010","Realschule","Laendlicher Raum","6.56","6.5","2931","4","5","8","9","10","6.48","6.64","0","10","7","7"
"2010","Realschule","Staedtischer Raum","6.58","6.5","3847","3","5","8","9","10","6.51","6.65","0","10","7","7"
"2011","(Fach-)Abitur","Laendlicher Raum","7.28","7.5","908","4","6","9","9","10","7.15","7.41","0","10","8","8"
"2011","(Fach-)Abitur","Staedtischer Raum","7.01","6.5","2386","4","6","8","9","10","6.93","7.09","0","10","8","8"
"2011","(noch) kein Abschluss","Laendlicher Raum","6.69","6.5","251","3","5","9","10","10","6.39","6.99","0","10","7","8"
"2011","(noch) kein Abschluss","Staedtischer Raum","6.94","7.5","552","3","5","9","10","10","6.75","7.13","0","10","8","8"
"2011","AkademikerIn","Laendlicher Raum","6.53","6.5","1627","3","5","8","9","10","6.43","6.63","0","10","7","7"
"2011","AkademikerIn","Staedtischer Raum","6.95","6.5","4127","4","6","8","9","10","6.89","7.01","0","10","8","8"
"2011","Hauptschule","Laendlicher Raum","5.97","5.5","3004","3","5","8","9","10","5.88","6.06","0","10","6","7"
"2011","Hauptschule","Staedtischer Raum","6.02","5.5","4918","3","5","8","9","10","5.95","6.09","0","10","6","7"
"2011","Realschule","Laendlicher Raum","6.48","6.5","3198","3","5","8","9","10","6.4","6.56","0","10","7","7"
"2011","Realschule","Staedtischer Raum","6.57","6.5","4064","3","5","8","9","10","6.5","6.64","0","10","7","7"
"2012","(Fach-)Abitur","Laendlicher Raum","7.13","7.5","948","4","6","9","10","10","7","7.26","0","10","7","8"
"2012","(Fach-)Abitur","Staedtischer Raum","7.04","6.5","2431","4","6","8","9","10","6.96","7.12","0","10","7","8"
"2012","(noch) kein Abschluss","Laendlicher Raum","6.61","6.5","270","2","5","9","10","10","6.33","6.89","0","10","8","8"
"2012","(noch) kein Abschluss","Staedtischer Raum","6.85","6.5","571","3","5","9","10","10","6.66","7.04","0","10","8","8"
"2012","AkademikerIn","Laendlicher Raum","6.64","6.5","1704","3","5","8","9","10","6.54","6.74","0","10","7","7"
"2012","AkademikerIn","Staedtischer Raum","7.07","7.5","4213","4","6","8","9","10","7.01","7.13","0","10","8","8"
"2012","Hauptschule","Laendlicher Raum","6.1","5.5","3203","3","5","8","9","10","6.02","6.18","0","10","6","7"
"2012","Hauptschule","Staedtischer Raum","6.06","5.5","5014","3","5","8","9","10","5.99","6.13","0","10","7","7"
"2012","Realschule","Laendlicher Raum","6.6","6.5","3307","4","5","8","9","10","6.53","6.67","0","10","7","7"
"2012","Realschule","Staedtischer Raum","6.66","6.5","4145","4","5","8","9","10","6.59","6.73","0","10","7","7"
"2013","(Fach-)Abitur","Laendlicher Raum","7.33","7.5","1155","5","6","9","10","10","7.21","7.45","0","10","8","8"
"2013","(Fach-)Abitur","Staedtischer Raum","7.09","6.5","3304","4","6","9","10","10","7.02","7.16","0","10","8","8"
"2013","(noch) kein Abschluss","Laendlicher Raum","6.9","7.5","379","3","5","9","10","10","6.65","7.15","0","10","8","8"
"2013","(noch) kein Abschluss","Staedtischer Raum","6.83","6.5","931","3","5","9","10","10","6.67","6.99","0","10","8","8"
"2013","AkademikerIn","Laendlicher Raum","6.65","6.5","1864","3","5","8","9","10","6.56","6.74","0","10","7","8"
"2013","AkademikerIn","Staedtischer Raum","7.06","7.5","4992","4","6","8","9","10","7","7.12","0","10","8","8"
"2013","Hauptschule","Laendlicher Raum","6.08","5.5","3490","3","5","8","9","10","6","6.16","0","10","6","7"
"2013","Hauptschule","Staedtischer Raum","6.11","5.5","5927","3","5","8","9","10","6.05","6.17","0","10","7","7"
"2013","Realschule","Laendlicher Raum","6.56","6.5","3349","3","5","8","9","10","6.49","6.63","0","10","7","7"
"2013","Realschule","Staedtischer Raum","6.65","6.5","4434","3","5","8","9","10","6.59","6.71","0","10","7","7"
"2014","(Fach-)Abitur","Laendlicher Raum","7.35","7.5","1042","5","6","9","10","10","7.23","7.47","0","10","8","8"
"2014","(Fach-)Abitur","Staedtischer Raum","7.16","7.5","2901","4","6","9","9","10","7.09","7.23","0","10","8","8"
"2014","(noch) kein Abschluss","Laendlicher Raum","6.86","7.5","317","3","5","9","10","10","6.6","7.12","0","10","7","8"
"2014","(noch) kein Abschluss","Staedtischer Raum","6.68","6.5","683","3","5","9","10","10","6.49","6.87","0","10","7","8"
"2014","AkademikerIn","Laendlicher Raum","6.81","6.5","1719","4","6","8","9","10","6.72","6.9","0","10","7","7"
"2014","AkademikerIn","Staedtischer Raum","6.98","6.5","4500","4","6","8","9","10","6.92","7.04","0","10","7","8"
"2014","Hauptschule","Laendlicher Raum","6.12","5.5","3119","3","5","8","9","10","6.04","6.2","0","10","6","7"
"2014","Hauptschule","Staedtischer Raum","6.06","5.5","5080","3","5","8","9","10","6","6.12","0","10","7","7"
"2014","Realschule","Laendlicher Raum","6.52","6.5","2976","3","5","8","9","10","6.44","6.6","0","10","7","7"
"2014","Realschule","Staedtischer Raum","6.57","6.5","3899","3","5","8","9","10","6.5","6.64","0","10","7","7"
"2015","(Fach-)Abitur","Laendlicher Raum","7.22","7.5","982","4","6","9","9","10","7.1","7.34","0","10","7","8"
"2015","(Fach-)Abitur","Staedtischer Raum","7.11","6.5","2664","4","6","9","9","10","7.03","7.19","0","10","8","8"
"2015","(noch) kein Abschluss","Laendlicher Raum","7.03","7.5","266","4","5","9","10","10","6.74","7.32","1","10","7","8"
"2015","(noch) kein Abschluss","Staedtischer Raum","6.41","6.5","549","3","5","8","10","10","6.2","6.62","0","10","7","8"
"2015","AkademikerIn","Laendlicher Raum","6.75","6.5","1658","4","5","8","9","10","6.66","6.84","0","10","7","8"
"2015","AkademikerIn","Staedtischer Raum","7","6.5","4206","4","6","8","9","10","6.94","7.06","0","10","7","8"
"2015","Hauptschule","Laendlicher Raum","6.07","5.5","2837","3","5","8","9","10","5.99","6.15","0","10","6","7"
"2015","Hauptschule","Staedtischer Raum","6.04","5.5","4522","3","5","8","9","10","5.97","6.11","0","10","7","7"
"2015","Realschule","Laendlicher Raum","6.52","6.5","2836","3","5","8","9","10","6.44","6.6","0","10","7","7"
"2015","Realschule","Staedtischer Raum","6.66","6.5","3653","3","5","8","9","10","6.59","6.73","0","10","7","7"
"2016","(Fach-)Abitur","Laendlicher Raum","7.07","6.5","1119","4","6","8","9","10","6.95","7.19","0","10","8","8"
"2016","(Fach-)Abitur","Staedtischer Raum","7.13","7.5","3053","4","6","8","9","10","7.06","7.2","0","10","8","8"
"2016","(noch) kein Abschluss","Laendlicher Raum","7.1","7.5","566","3","5","9","10","10","6.89","7.31","0","10","8","8"
"2016","(noch) kein Abschluss","Staedtischer Raum","6.83","6.5","1300","4","5","9","10","10","6.69","6.97","0","10","8","8"
"2016","AkademikerIn","Laendlicher Raum","6.76","6.5","1825","4","6","8","9","10","6.67","6.85","0","10","7","7"
"2016","AkademikerIn","Staedtischer Raum","6.98","6.5","4630","4","6","8","9","10","6.92","7.04","0","10","8","8"
"2016","Hauptschule","Laendlicher Raum","6.11","5.5","2881","3","5","8","9","10","6.02","6.2","0","10","7","7"
"2016","Hauptschule","Staedtischer Raum","6.1","5.5","4689","3","5","8","9","10","6.03","6.17","0","10","7","7"
"2016","Realschule","Laendlicher Raum","6.51","6.5","2652","3","5","8","9","10","6.43","6.59","0","10","7","7"
"2016","Realschule","Staedtischer Raum","6.56","6.5","3370","3","5","8","9","10","6.49","6.63","0","10","7","7"
"2017","(Fach-)Abitur","Laendlicher Raum","7.09","7.5","1338","4","6","8","9","10","6.98","7.2","0","10","8","8"
"2017","(Fach-)Abitur","Staedtischer Raum","6.94","6.5","3455","4","6","8","9","10","6.87","7.01","0","10","8","8"
"2017","(noch) kein Abschluss","Laendlicher Raum","7.06","7.5","736","3","6","9","10","10","6.88","7.24","0","10","8","8"
"2017","(noch) kein Abschluss","Staedtischer Raum","6.61","6.5","1633","3","5","9","10","10","6.48","6.74","0","10","8","8"
"2017","AkademikerIn","Laendlicher Raum","6.8","6.5","2022","4","5","8","9","10","6.71","6.89","0","10","7","8"
"2017","AkademikerIn","Staedtischer Raum","7.05","6.5","5206","4","6","8","9","10","7","7.1","0","10","8","8"
"2017","Hauptschule","Laendlicher Raum","5.97","5.5","3077","3","5","8","9","10","5.88","6.06","0","10","7","7"
"2017","Hauptschule","Staedtischer Raum","6.11","5.5","4922","3","5","8","9","10","6.04","6.18","0","10","7","7"
"2017","Realschule","Laendlicher Raum","6.45","6.5","3073","3","5","8","9","10","6.37","6.53","0","10","7","7"
"2017","Realschule","Staedtischer Raum","6.49","6.5","3843","3","5","8","9","10","6.42","6.56","0","10","7","7"
"2018","(Fach-)Abitur","Laendlicher Raum","7.04","7.5","1295","4","6","8","9","10","6.92","7.16","0","10","8","8"
"2018","(Fach-)Abitur","Staedtischer Raum","6.85","6.5","3329","4","5","8","9","10","6.78","6.92","0","10","8","8"
"2018","(noch) kein Abschluss","Laendlicher Raum","6.81","7.5","622","4","5","9","10","10","6.61","7.01","0","10","8","8"
"2018","(noch) kein Abschluss","Staedtischer Raum","6.56","6.5","1573","3","5","9","10","10","6.43","6.69","0","10","8","8"
"2018","AkademikerIn","Laendlicher Raum","6.69","6.5","1904","4","5","8","9","10","6.6","6.78","0","10","7","7"
"2018","AkademikerIn","Staedtischer Raum","6.93","6.5","5048","4","6","8","9","10","6.87","6.99","0","10","7","8"
"2018","Hauptschule","Laendlicher Raum","5.97","5.5","2857","3","5","8","9","10","5.88","6.06","0","10","7","7"
"2018","Hauptschule","Staedtischer Raum","6.15","5.5","4691","3","5","8","9","10","6.08","6.22","0","10","7","7"
"2018","Realschule","Laendlicher Raum","6.5","6.5","2958","4","5","8","9","10","6.42","6.58","0","10","7","7"
"2018","Realschule","Staedtischer Raum","6.44","6.5","3708","3","5","8","9","10","6.37","6.51","0","10","7","7"
"2019","(Fach-)Abitur","Laendlicher Raum","7.05","6.5","1235","4","6","8","9","10","6.94","7.16","0","10","7","8"
"2019","(Fach-)Abitur","Staedtischer Raum","6.94","6.5","3311","4","6","8","9","10","6.87","7.01","0","10","8","8"
"2019","(noch) kein Abschluss","Laendlicher Raum","6.8","6.5","596","3","5","9","10","10","6.6","7","0","10","8","8"
"2019","(noch) kein Abschluss","Staedtischer Raum","6.75","6.5","1466","3","5","9","10","10","6.62","6.88","0","10","8","8"
"2019","AkademikerIn","Laendlicher Raum","6.77","6.5","2049","4","5","8","9","10","6.68","6.86","0","10","7","8"
"2019","AkademikerIn","Staedtischer Raum","7.14","7.5","5370","4","6","8","9","10","7.09","7.19","0","10","8","8"
"2019","Hauptschule","Laendlicher Raum","6.13","5.5","2589","3","5","8","9","10","6.04","6.22","0","10","7","7"
"2019","Hauptschule","Staedtischer Raum","6.12","5.5","4250","3","5","8","9","10","6.05","6.19","0","10","7","7"
"2019","Realschule","Laendlicher Raum","6.53","6.5","2963","3","5","8","9","10","6.45","6.61","0","10","7","7"
"2019","Realschule","Staedtischer Raum","6.54","6.5","3686","3","5","8","9","10","6.47","6.61","0","10","7","7"
"2020","(Fach-)Abitur","Laendlicher Raum","7.04","6.5","1307","4","6","8","9","10","6.93","7.15","0","10","8","8"
"2020","(Fach-)Abitur","Staedtischer Raum","6.99","6.5","3760","4","6","8","9","10","6.92","7.06","0","10","8","8"
"2020","(noch) kein Abschluss","Laendlicher Raum","6.95","6.5","607","3","6","9","10","10","6.76","7.14","0","10","8","8"
"2020","(noch) kein Abschluss","Staedtischer Raum","6.93","7.5","1657","3","5","9","10","10","6.81","7.05","0","10","8","8"
"2020","AkademikerIn","Laendlicher Raum","6.75","6.5","2047","4","6","8","9","10","6.66","6.84","0","10","7","8"
"2020","AkademikerIn","Staedtischer Raum","7.02","6.5","5734","4","6","8","9","10","6.97","7.07","0","10","8","8"
"2020","Hauptschule","Laendlicher Raum","5.94","5.5","2497","3","5","8","9","10","5.85","6.03","0","10","7","7"
"2020","Hauptschule","Staedtischer Raum","6.19","6.5","4253","3","5","8","9","10","6.12","6.26","0","10","7","7"
"2020","Realschule","Laendlicher Raum","6.57","6.5","2761","4","5","8","9","10","6.49","6.65","0","10","7","7"
"2020","Realschule","Staedtischer Raum","6.51","6.5","3486","3","5","8","9","10","6.44","6.58","0","10","7","7"
