year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2007,East,5002,6.25324,6.19038,6.31609,5.00000,7.00000,8.00000,0.50000,10,,,
2008,West,14526,6.51768,6.48140,6.55397,5.00000,7.00000,8.00000,0.50000,10,,,
2008,East,4762,6.28329,6.22095,6.34564,5.00000,7.00000,8.00000,0.50000,10,,,
2009,West,13458,6.46470,6.42636,6.50303,5.00000,7.00000,8.00000,0.50000,10,,,
2009,East,4529,6.18268,6.11772,6.24765,5.00000,7.00000,8.00000,0.50000,10,,,
2010,West,18462,6.55245,6.51959,6.58532,5.00000,7.00000,8.00000,0.50000,10,,,
2010,East,5464,6.17401,6.11237,6.23565,5.00000,7.00000,8.00000,0.50000,10,,,
2011,West,19987,6.55937,6.52758,6.59116,5.00000,7.00000,8.00000,0.50000,10,,,
2011,East,5785,6.21755,6.15840,6.27670,5.00000,7.00000,8.00000,0.50000,10,,,
2012,West,20464,6.65016,6.61937,6.68095,5.00000,7.00000,8.00000,0.50000,10,,,
2012,East,5942,6.23611,6.17820,6.29403,5.00000,7.00000,8.00000,0.50000,10,,,
2013,West,24491,6.67561,6.64709,6.70413,5.00000,7.00000,8.00000,0.50000,10,,,
2013,East,6098,6.26258,6.20398,6.32119,5.00000,7.00000,8.00000,0.50000,10,,,
2014,West,21480,6.64979,6.61956,6.68001,5.00000,7.00000,8.00000,0.50000,10,,,
2014,East,5576,6.31946,6.26032,6.37860,5.00000,7.00000,8.00000,0.50000,10,,,
2015,West,19760,6.66135,6.63026,6.69244,5.00000,7.00000,8.00000,0.50000,10,,,
2015,East,5240,6.26106,6.19984,6.32229,5.00000,7.00000,8.00000,0.50000,10,,,
2016,West,21568,6.67602,6.64677,6.70527,5.00000,7.00000,8.00000,0.50000,10,,,
2016,East,5522,6.30904,6.24957,6.36852,5.00000,7.00000,8.00000,0.50000,10,,,
2017,West,24213,6.62657,6.59850,6.65463,5.00000,7.00000,8.00000,0.50000,10,,,
2017,East,6157,6.30123,6.24475,6.35772,5.00000,7.00000,8.00000,0.50000,10,,,
2018,West,23124,6.58911,6.56040,6.61782,5.00000,7.00000,8.00000,0.50000,10,,,
2018,East,5999,6.30556,6.24991,6.36121,5.00000,7.00000,8.00000,0.50000,10,,,
2019,Does not apply,76,7.03257,6.51377,7.55138,5.41557,7.50361,9.00000,0.03893,10,,,
2019,West,22996,6.68688,6.65824,6.71553,5.00000,7.00000,8.00000,0.50000,10,,,
2019,East,5995,6.40086,6.34465,6.45707,5.00000,7.00000,8.00000,0.50000,10,,,
2020,West,23551,6.65191,6.62355,6.68026,5.00000,7.00000,8.00000,0.50000,10,,,
2020,East,5817,6.46825,6.41255,6.52396,5.00000,7.00000,8.00000,0.50000,10,,,
2021,West,15657,6.91881,6.88667,6.95095,6.00000,7.00000,8.00000,3.00000,10,,,
2021,East,3899,6.78635,6.71965,6.85306,5.00000,7.00000,8.00000,0.50000,10,,,
2022,West,20536,6.63703,6.60703,6.66702,5.00000,7.00000,8.00000,0.50000,10,,,
2022,East,5599,6.38033,6.32139,6.43926,5.00000,7.00000,8.00000,0.50000,10,,,
