year,age_gr,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2003,0-16 y.,No migration background,,,,,,,,,,,,
2003,0-16 y.,Direct migration background,,,,,,,,,,,,
2003,0-16 y.,Indirect migration background,,,,,,,,,,,,
2003,17-29 y.,No migration background,3108,1.7966807209330677,1.6317258978551417,1.9241578820060992,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2003,17-29 y.,Direct migration background,379,1.8627427524140443,1.4051016557689588,2.296655541048814,0.0,1.0,3.0,0.0,7.5,1.0,1.0,2.0
2003,17-29 y.,Indirect migration background,496,1.5722708879309677,1.2596683601420158,1.8558577334761917,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2003,30-45 y.,No migration background,5810,2.0283163889634266,1.923898302985661,2.137129138616399,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2003,30-45 y.,Direct migration background,886,1.9115845200616928,1.561106848213134,2.207916907744634,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2003,30-45 y.,Indirect migration background,213,2.442868613450398,1.4928593906634005,3.173772870958542,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2003,46-65 y.,No migration background,6506,3.0121551864558764,2.8793162893732784,3.1516998515460948,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0
2003,46-65 y.,Direct migration background,983,2.933933792302308,2.580743417901754,3.3056585596508206,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2003,46-65 y.,Indirect migration background,44,2.7829174942895927,1.1367089218961892,3.9980064109649955,0.0,1.358305416090829,3.0,0.0,7.5,1.0,-1.0,2.0
2003,66 and older,No migration background,3258,4.0831190696444875,3.8935178517818434,4.2397691338668455,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2003,66 and older,Direct migration background,352,3.695822405471428,3.1895592914577326,4.147494621976174,1.0,3.0,5.0,0.0,11.0,3.0,3.0,4.0
2003,66 and older,Indirect migration background,,,,,,,,,,,,
2004,0-16 y.,No migration background,,,,,,,,,,,,
2004,0-16 y.,Direct migration background,,,,,,,,,,,,
2004,0-16 y.,Indirect migration background,,,,,,,,,,,,
2004,17-29 y.,No migration background,3060,1.5698079493729218,1.4446525465322866,1.671712571891994,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2004,17-29 y.,Direct migration background,371,1.4113523137952968,1.0837384401921257,1.7464737261511991,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
2004,17-29 y.,Indirect migration background,514,1.68934761212817,1.3039423114330257,2.0365599780921095,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2004,30-45 y.,No migration background,5446,1.8192169298810752,1.7033138623174542,1.9183799367391048,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2004,30-45 y.,Direct migration background,842,1.9063260047234725,1.6375605052684779,2.202188299500941,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2004,30-45 y.,Indirect migration background,222,1.8956062847587816,1.4107055567515236,2.2519623134529034,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2004,46-65 y.,No migration background,6348,2.671814532024953,2.5103981242222577,2.803854118145985,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2004,46-65 y.,Direct migration background,949,2.5340407604799826,2.250516874647707,2.769957904772581,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2004,46-65 y.,Indirect migration background,48,2.1642550781931607,1.55990119032624,2.705759307385939,0.0,2.0,3.0,0.0,7.5,2.0,1.0,4.0
2004,66 and older,No migration background,3362,3.8684965706494756,3.6750206339886367,4.069035267338442,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2004,66 and older,Direct migration background,360,3.590994512019093,2.8823933031089277,4.073576809174121,1.0,3.0,4.0,0.0,8.5,3.0,3.0,4.0
2004,66 and older,Indirect migration background,,,,,,,,,,,,
2005,0-16 y.,No migration background,,,,,,,,,,,,
2005,0-16 y.,Direct migration background,,,,,,,,,,,,
2005,0-16 y.,Indirect migration background,,,,,,,,,,,,
2005,17-29 y.,No migration background,2977,1.8278191049834056,1.6277014407996515,2.009835870237309,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2005,17-29 y.,Direct migration background,314,1.1289532241417854,0.8715643442580698,1.343957160052181,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
2005,17-29 y.,Indirect migration background,518,1.9699307351174333,1.0925515587128785,2.5607615900802383,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2005,30-45 y.,No migration background,5027,1.9836192109800093,1.852806152412107,2.100444065582857,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2005,30-45 y.,Direct migration background,795,2.1434336285344657,1.759679829499675,2.4424570455092027,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2005,30-45 y.,Indirect migration background,242,2.021152809215092,1.3922022591286352,2.477628652652372,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2005,46-65 y.,No migration background,6048,2.7171106801446543,2.5840406879223345,2.8415594629127314,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2005,46-65 y.,Direct migration background,883,2.9357723852963145,2.449692878882541,3.354161083165536,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2005,46-65 y.,Indirect migration background,48,2.9467639800454,1.279486793243243,4.265580099646334,0.0,1.7203389186013558,3.3641905476879534,0.0,8.410476369219882,1.0,-1.0,1.0
2005,66 and older,No migration background,3370,4.080316257291293,3.8976481200886086,4.2460067681840785,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2005,66 and older,Direct migration background,362,4.079845191844913,3.438416067226999,4.654892774044879,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2005,66 and older,Indirect migration background,,,,,,,,,,,,
2006,0-16 y.,No migration background,,,,,,,,,,,,
2006,0-16 y.,Direct migration background,,,,,,,,,,,,
2006,0-16 y.,Indirect migration background,,,,,,,,,,,,
2006,17-29 y.,No migration background,2882,1.6282188725187183,1.4995005084836894,1.7380461878266031,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2006,17-29 y.,Direct migration background,321,1.4002459977964465,1.0573488846934895,1.7876491712938112,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
2006,17-29 y.,Indirect migration background,468,1.8907156844358362,1.3754940684706334,2.3420732691867348,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0249999999999995
2006,30-45 y.,No migration background,5208,2.0183075200451226,1.9039728106794254,2.1441122237564008,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2006,30-45 y.,Direct migration background,785,2.1488811326327144,1.5593567042931924,2.5997131818525316,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2006,30-45 y.,Indirect migration background,277,2.231632304569497,1.7618735027021644,2.686288625412855,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2006,46-65 y.,No migration background,6633,2.5333384217071204,2.4051697890685824,2.6426051058391065,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2006,46-65 y.,Direct migration background,881,2.7713912541008336,2.4576495065537802,3.139228529062803,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2006,46-65 y.,Indirect migration background,51,2.8795368527739984,1.214298179289547,4.385768199649,0.0,1.0,3.451996163294849,0.0,8.629990408237123,1.0,-1.0,2.0
2006,66 and older,No migration background,4017,3.8071362665511304,3.6161888200006276,3.9611778427055673,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2006,66 and older,Direct migration background,387,3.6540116776870777,3.1633102157373605,4.0970446976712855,1.0,3.0,5.0,0.0,11.0,3.0,3.0,4.0
2006,66 and older,Indirect migration background,,,,,,,,,,,,
2007,0-16 y.,No migration background,,,,,,,,,,,,
2007,0-16 y.,Direct migration background,,,,,,,,,,,,
2007,0-16 y.,Indirect migration background,,,,,,,,,,,,
2007,17-29 y.,No migration background,2671,1.8379901232503613,1.6926930375241716,1.9912662032145538,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2007,17-29 y.,Direct migration background,266,1.2719848380661032,0.9736551855540079,1.5575453162280968,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
2007,17-29 y.,Indirect migration background,442,1.9553663829495305,1.1525506593657355,2.4388273190744276,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2007,30-45 y.,No migration background,4737,2.0689788952381463,1.9266698666392155,2.181346590801953,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2007,30-45 y.,Direct migration background,685,2.0546176319607223,1.5086711689879313,2.4782886856409316,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2007,30-45 y.,Indirect migration background,270,2.0539557784361766,1.6844290484222366,2.4062425281275823,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2007,46-65 y.,No migration background,6192,2.6644563743879246,2.4999289263814295,2.820951895805013,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2007,46-65 y.,Direct migration background,784,2.8312749329070557,2.5353538100371575,3.0974268139342667,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2007,46-65 y.,Indirect migration background,51,2.4717504269755293,1.543549680882847,3.41477992073169,0.0,1.0,3.0,0.0,7.5,1.0,-1.0,1.0
2007,66 and older,No migration background,3931,3.9483608126152667,3.8091917560817787,4.100316514251196,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2007,66 and older,Direct migration background,375,3.996588652246185,3.583106977934677,4.42718969082769,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2007,66 and older,Indirect migration background,,,,,,,,,,,,
2008,0-16 y.,No migration background,,,,,,,,,,,,
2008,0-16 y.,Direct migration background,,,,,,,,,,,,
2008,0-16 y.,Indirect migration background,,,,,,,,,,,,
2008,17-29 y.,No migration background,2483,1.6852889038107313,1.590062671290235,1.7969156697070738,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2008,17-29 y.,Direct migration background,223,1.2243950706094424,0.8864402143408405,1.5375546174938992,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
2008,17-29 y.,Indirect migration background,428,1.5139633859895985,1.2477068451601756,1.7550742007308235,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2008,30-45 y.,No migration background,4284,1.9065502786707171,1.7716324613133527,2.033208072216026,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2008,30-45 y.,Direct migration background,603,2.1910982853859204,1.6355416833133387,2.637190593554796,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2008,30-45 y.,Indirect migration background,267,1.882525583044457,1.4699349428655601,2.2802748299567037,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2008,46-65 y.,No migration background,5909,2.6185745926842814,2.4967690384401435,2.765672961431481,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2008,46-65 y.,Direct migration background,704,2.697790753126688,2.205469616661186,3.056144241097985,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2008,46-65 y.,Indirect migration background,51,2.344860989531974,1.4001227122714228,3.1437941656929125,0.0,2.0,3.0,0.0,7.5,2.0,1.0,3.0
2008,66 and older,No migration background,3897,3.6990363074975785,3.5447135489143013,3.84883368627867,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2008,66 and older,Direct migration background,368,3.988555947233878,2.869020918771813,4.804551031475931,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2008,66 and older,Indirect migration background,,,,,,,,,,,,
2009,0-16 y.,No migration background,,,,,,,,,,,,
2009,0-16 y.,Direct migration background,,,,,,,,,,,,
2009,0-16 y.,Indirect migration background,,,,,,,,,,,,
2009,17-29 y.,No migration background,2282,1.5833000924282463,1.463478388763347,1.6952355621116038,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2009,17-29 y.,Direct migration background,174,1.3293495335633434,0.9291337210602271,1.638369272473269,0.0,0.8756319110588945,2.0,0.0,5.0,1.0,1.0,2.0
2009,17-29 y.,Indirect migration background,385,1.8156419595445288,1.3780777768413541,2.173361036422213,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2009,30-45 y.,No migration background,3861,2.1229707965924103,1.985055734944389,2.2613303998520724,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2009,30-45 y.,Direct migration background,528,2.0634897664731278,1.5532933416444523,2.441902417861586,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2009,30-45 y.,Indirect migration background,269,1.6076776153147114,1.2234175572849946,1.9300257228990523,0.0,1.0,2.7049318973168974,0.0,6.762329743292244,1.0,1.0,1.0
2009,46-65 y.,No migration background,5633,2.810824190259689,2.6288592216678888,2.950151626634943,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2009,46-65 y.,Direct migration background,616,2.6484481600280576,2.3186714878465655,3.0081437223041663,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2009,46-65 y.,Indirect migration background,45,2.423032264631831,1.5353857555258825,3.314034790117341,0.0,2.0,3.0,0.0,7.5,2.0,1.0,4.0
2009,66 and older,No migration background,3802,3.8226272463064688,3.670646414132196,3.9907637466479104,1.0,3.0,5.0,0.0,11.0,3.0,3.0,3.0
2009,66 and older,Direct migration background,333,3.500330402980787,3.119533997267538,3.843635071031585,1.0,3.0,5.0,0.0,11.0,3.0,3.0,4.0
2009,66 and older,Indirect migration background,,,,,,,,,,,,
2010,0-16 y.,No migration background,,,,,,,,,,,,
2010,0-16 y.,Direct migration background,,,,,,,,,,,,
2010,0-16 y.,Indirect migration background,,,,,,,,,,,,
2010,17-29 y.,No migration background,2929,1.711954243419403,1.5778492627185345,1.851493319744394,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2010,17-29 y.,Direct migration background,484,1.4911567539644872,1.0506115670346279,1.9117522397194107,0.0,0.0,2.0,0.0,5.0,0.0,-1.0,0.0
2010,17-29 y.,Indirect migration background,470,1.3603695241697569,1.14171933123483,1.6449291775802917,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2010,30-45 y.,No migration background,7044,2.096515946742421,1.9051734165961594,2.2343310737148934,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2010,30-45 y.,Direct migration background,1445,1.8689547811897178,1.6305061405555494,2.072628867488535,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2010,30-45 y.,Indirect migration background,542,1.6975646198003231,1.2983557237294892,1.9993006752374345,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2010,46-65 y.,No migration background,6133,2.560440191127576,2.422645730164589,2.6622762954239425,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2010,46-65 y.,Direct migration background,693,2.3822546395286754,2.1094274094515715,2.6939734087136435,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2010,46-65 y.,Indirect migration background,78,2.159248918698499,1.192369280430742,2.862987383932473,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2010,66 and older,No migration background,3676,3.4659326061263425,3.30477485582371,3.631443489901801,1.0,3.0,4.0,0.0,8.5,3.0,3.0,3.0
2010,66 and older,Direct migration background,315,2.901290873663718,2.5757681523213365,3.1724719498728766,1.0,3.0,4.0,0.0,8.5,3.0,3.0,4.0
2010,66 and older,Indirect migration background,,,,,,,,,,,,
2011,0-16 y.,No migration background,,,,,,,,,,,,
2011,0-16 y.,Direct migration background,,,,,,,,,,,,
2011,0-16 y.,Indirect migration background,,,,,,,,,,,,
2011,17-29 y.,No migration background,3206,1.7658443478054011,1.632924474130247,1.8885525552243607,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2011,17-29 y.,Direct migration background,436,1.3116918043827521,1.0447500216960535,1.5216292584236275,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2011,17-29 y.,Indirect migration background,526,1.628133628112884,1.2708513573602105,1.984647244602407,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2011,30-45 y.,No migration background,7820,2.016037358457465,1.9190937139409283,2.1176903363338013,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2011,30-45 y.,Direct migration background,1493,1.9833843642879723,1.6584922904681894,2.2790954419299774,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2011,30-45 y.,Indirect migration background,607,1.8693823686984423,1.4892714969590628,2.139397699196123,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2011,46-65 y.,No migration background,8043,2.529690818121253,2.3890988381637492,2.6442449116448885,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2011,46-65 y.,Direct migration background,944,2.427894837868511,2.1501705491547574,2.697484800327084,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2011,46-65 y.,Indirect migration background,116,3.1421851402119705,2.0609635469167618,3.9876512164190334,1.0,2.0,4.0,0.0,8.5,2.0,1.0,3.0
2011,66 and older,No migration background,4694,3.5737004709198517,3.3879239667173926,3.718007775856578,1.0,3.0,4.0,0.0,8.5,3.0,3.0,4.0
2011,66 and older,Direct migration background,420,3.188921652505375,2.755303148781908,3.623877776571857,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0
2011,66 and older,Indirect migration background,,,,,,,,,,,,
2012,0-16 y.,No migration background,,,,,,,,,,,,
2012,0-16 y.,Direct migration background,,,,,,,,,,,,
2012,0-16 y.,Indirect migration background,,,,,,,,,,,,
2012,17-29 y.,No migration background,3076,1.6994848545897199,1.5699641017032766,1.8346900668166868,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2012,17-29 y.,Direct migration background,386,1.3117508463729444,1.1077307194736186,1.5485227580150265,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2012,17-29 y.,Indirect migration background,501,1.6527043009929165,1.2731892308219788,2.0135009583443484,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2012,30-45 y.,No migration background,7089,2.1717498318643322,1.8711490228621006,2.359368309939768,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2012,30-45 y.,Direct migration background,1395,1.6990436952847878,1.5055064540783898,1.912078809164715,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2012,30-45 y.,Indirect migration background,569,2.056724051148284,1.607846611023719,2.3764066379517548,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2012,46-65 y.,No migration background,8274,2.458175757626225,2.3628090056451936,2.5613963626170446,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2012,46-65 y.,Direct migration background,929,2.6402851780129586,2.284297161792799,2.9641502607370365,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2012,46-65 y.,Indirect migration background,139,2.4279096661931012,1.8280037336994588,3.0170544032210582,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2012,66 and older,No migration background,4752,3.363430293992865,3.249924398108758,3.491176096645792,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0
2012,66 and older,Direct migration background,415,3.3313576770238154,2.8329438703040655,3.7673215783556433,1.0,2.0,4.0,0.0,8.5,2.0,1.9749999999999943,2.0
2012,66 and older,Indirect migration background,,,,,,,,,,,,
2013,0-16 y.,No migration background,,,,,,,,,,,,
2013,0-16 y.,Direct migration background,,,,,,,,,,,,
2013,0-16 y.,Indirect migration background,,,,,,,,,,,,
2013,17-29 y.,No migration background,2852,1.8814513791056224,1.7402658101717514,2.0113554013281005,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2013,17-29 y.,Direct migration background,299,1.330109454430067,1.0158720522510059,1.6260536404382273,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2013,17-29 y.,Indirect migration background,485,2.0048186347722567,1.6041743389346945,2.4031863346690794,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2013,30-45 y.,No migration background,6298,2.1897361399596154,2.0266305545910894,2.331419529627142,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2013,30-45 y.,Direct migration background,1236,1.8339168460643618,1.5892871250953253,2.0652610867957075,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2013,30-45 y.,Indirect migration background,513,1.974842723894005,1.564361781953382,2.3072764210173613,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2013,46-65 y.,No migration background,7995,2.6111578836167477,2.4102558443446114,2.7518753111468968,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2013,46-65 y.,Direct migration background,876,2.8433193965281607,2.3632144016721885,3.192726686456491,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2013,46-65 y.,Indirect migration background,142,2.367913847906825,1.4392080087605654,3.054202807851923,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2013,66 and older,No migration background,4563,3.2469938807518894,3.075954193515628,3.3746942773042785,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0
2013,66 and older,Direct migration background,382,2.6790103668328538,2.2629759404282193,3.0480086480910065,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2013,66 and older,Indirect migration background,,,,,,,,,,,,
2014,0-16 y.,No migration background,,,,,,,,,,,,
2014,0-16 y.,Direct migration background,,,,,,,,,,,,
2014,0-16 y.,Indirect migration background,,,,,,,,,,,,
2014,17-29 y.,No migration background,2647,1.7061002596127044,1.5626833136022027,1.8298450239090702,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2014,17-29 y.,Direct migration background,790,1.740374682870445,1.4660930165867572,2.026152265892737,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2014,17-29 y.,Indirect migration background,831,1.580931477759051,1.301619984658506,1.831551946459416,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2014,30-45 y.,No migration background,5412,2.020149626703072,1.8877845586904698,2.1573480803893004,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2014,30-45 y.,Direct migration background,2382,1.8042699533868707,1.6194014170128674,1.9890520126905675,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2014,30-45 y.,Indirect migration background,699,1.6904237043741088,1.404797065201904,1.9364123294807345,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2014,46-65 y.,No migration background,7512,2.5232731539190136,2.400834446863014,2.6480562600187367,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2014,46-65 y.,Direct migration background,1592,2.628022666075979,2.330707403525878,2.91881355042158,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2014,46-65 y.,Indirect migration background,175,2.107452811152323,1.71594886505811,2.5472963819584233,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2014,66 and older,No migration background,4491,3.333099114252061,3.165053042409517,3.4756700758948225,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0
2014,66 and older,Direct migration background,445,2.77685202249136,2.436739119211186,3.0920588245343383,1.0,2.0,3.0,0.0,6.0,2.0,1.0,2.0
2014,66 and older,Indirect migration background,,,,,,,,,,,,
2015,0-16 y.,No migration background,,,,,,,,,,,,
2015,0-16 y.,Direct migration background,,,,,,,,,,,,
2015,0-16 y.,Indirect migration background,,,,,,,,,,,,
2015,17-29 y.,No migration background,2551,1.8252569600883932,1.6860365973750793,1.9941116954714113,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2015,17-29 y.,Direct migration background,587,1.9667466722367992,1.4234843024813033,2.434266842968056,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2015,17-29 y.,Indirect migration background,769,1.7698416195549547,1.472081482349727,2.0780696693538863,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2015,30-45 y.,No migration background,4767,2.0283859726196756,1.8374953470815893,2.1798505160780905,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,30-45 y.,Direct migration background,1968,1.6845426280867852,1.489439410359376,1.8632202828916085,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2015,30-45 y.,Indirect migration background,607,1.8328411190517029,1.5394936181554941,2.084547180528711,0.0,1.0,2.3156529227568434,0.0,5.789132306892109,1.0,0.0,1.0
2015,46-65 y.,No migration background,7247,2.646410616071591,2.460471221005665,2.8264895541306694,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2015,46-65 y.,Direct migration background,1420,3.060028295679373,2.5646613487163816,3.459783919725259,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2015,46-65 y.,Indirect migration background,175,3.0385418811299583,2.070307762817242,3.845679518709463,1.0,2.0,3.0,0.0,6.0,2.0,1.0,3.0
2015,66 and older,No migration background,4435,3.153488539039996,3.027556448516042,3.283543183159279,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0
2015,66 and older,Direct migration background,429,3.053529289686947,2.5188548401602886,3.504883536265508,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2015,66 and older,Indirect migration background,,,,,,,,,,,,
2016,0-16 y.,No migration background,,,,,,,,,,,,
2016,0-16 y.,Direct migration background,,,,,,,,,,,,
2016,0-16 y.,Indirect migration background,,,,,,,,,,,,
2016,17-29 y.,No migration background,2345,1.6572241920900186,1.4985289831229858,1.8290969666804782,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2016,17-29 y.,Direct migration background,719,1.3060132777086082,1.036277670394138,1.5194475547079977,0.0,1.0,2.0,0.0,5.0,1.0,1.0,2.0
2016,17-29 y.,Indirect migration background,710,1.7686746850842623,1.3110424824397247,2.112242790948372,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2016,30-45 y.,No migration background,4232,1.9421824879130738,1.7861383233303099,2.058121713498916,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2016,30-45 y.,Direct migration background,2225,1.7186092896617937,1.551263205601864,1.9235921121456672,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2016,30-45 y.,Indirect migration background,568,2.088781017247586,1.7283895512380214,2.383190804765347,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2016,46-65 y.,No migration background,6862,2.558639888309881,2.300938977464063,2.748169937078633,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2016,46-65 y.,Direct migration background,1516,2.2007282062125113,1.9765187855772703,2.4251988539893743,0.0,1.0,3.0,0.0,7.5,1.0,0.9749999999999943,1.0
2016,46-65 y.,Indirect migration background,184,1.9483081280229935,1.452039851152132,2.358866101435554,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
2016,66 and older,No migration background,4284,3.181959661740492,3.028062340613941,3.3171205094303433,1.0,2.0,4.0,0.0,8.5,2.0,1.9749999999999943,2.0
2016,66 and older,Direct migration background,406,3.2393344785799876,2.4548912370051754,3.9234607931775862,1.0,2.0,3.0,0.0,6.0,2.0,2.0,3.0
2016,66 and older,Indirect migration background,,,,,,,,,,,,
2017,0-16 y.,No migration background,,,,,,,,,,,,
2017,0-16 y.,Direct migration background,,,,,,,,,,,,
2017,0-16 y.,Indirect migration background,,,,,,,,,,,,
2017,17-29 y.,No migration background,2909,1.882979153548461,1.7434885276983811,2.01231821395568,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2017,17-29 y.,Direct migration background,581,1.5066505921723385,1.2326787533351886,1.776762336482654,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2017,17-29 y.,Indirect migration background,778,1.9396421784262279,1.6222060610692308,2.231847686105184,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2017,30-45 y.,No migration background,4543,2.0025648223136017,1.8688702301784326,2.129234294918792,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
