year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2013,No migration background,21707,2.592614149933988,2.567075520544327,2.618152779323649,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2013,Direct migration background,2793,2.3785374477149226,2.319071486587897,2.438003408841948,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2013,Indirect migration background,1144,2.0392356367156137,1.959718343548162,2.1187529298830654,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2014,No migration background,20061,2.5260980955909855,2.5000892004779085,2.5521069907040626,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2014,Direct migration background,5209,2.2171304359354167,2.1703959673633832,2.26386490450745,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2014,Indirect migration background,1709,1.6723190005196802,1.6161075232335074,1.728530477805853,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2015,No migration background,19000,2.548081430244301,2.520171958805826,2.575990901682776,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2015,Direct migration background,4404,2.45704413971543,2.3959148622134463,2.518173417217414,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2015,Indirect migration background,1554,1.9222648074383948,1.849121326285773,1.9954082885910165,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2016,No migration background,17723,2.4740837636729616,2.444621935001003,2.50354559234492,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0
2016,Direct migration background,4866,2.081422580206525,2.0330464023606027,2.129798758052447,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2016,Indirect migration background,1466,1.8937957812866073,1.8264327644548246,1.96115879811839,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2017,No migration background,20071,2.5594901220364643,2.5322307665176846,2.586749477555244,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2017,Direct migration background,4666,2.187462006779964,2.1342069111021242,2.240717102457804,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2017,Indirect migration background,1607,2.1389786539953044,2.0571002431644887,2.22085706482612,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2018,No migration background,19392,2.5034897706708037,2.4766037129071337,2.5303758284344737,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2018,Direct migration background,4496,2.1824205477062493,2.1362145284811813,2.228626566931317,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2018,Indirect migration background,1616,2.1394357115661027,2.054719348265855,2.2241520748663506,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2019,No migration background,20129,2.4801152355312337,2.455798604611024,2.5044318664514433,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0
2019,Direct migration background,3956,2.13993043399413,2.092585775576434,2.1872750924118263,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2019,Indirect migration background,1569,2.1307509723239457,2.041850056254969,2.2196518883929226,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2020,No migration background,18484,2.2195065186239002,2.1950642517279157,2.2439487855198847,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2020,Direct migration background,8278,1.811863441715251,1.7813612552492897,1.8423656281812124,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2020,Indirect migration background,1532,1.670999878720824,1.589034113390062,1.752965644051586,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0
2021,No migration background,12643,2.612065556321444,2.5788750723408103,2.6452560403020775,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0
2021,Direct migration background,2927,2.4087014908320286,2.3242932512717087,2.4931097303923484,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0
2021,Indirect migration background,899,2.297404320262223,2.1959717716791194,2.398836868845327,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0
