year,hhtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2010,Couple without children,West,937,97.27581,93.98291,100.56872,60.00000,90.00000,120.00000,5.00000,210.00000,,,
2010,Couple without children,East,429,82.61281,78.57919,86.64643,50.00000,73.00000,100.00000,15.00000,175.00000,,,
2010,Single parent,West,1083,98.59877,95.96933,101.22822,70.00000,95.00000,120.00000,4.00000,195.00000,,,
2010,Single parent,East,319,84.20611,79.25771,89.15451,52.79120,70.00000,100.00000,10.00000,170.81320,,,
2010,Couple with children,West,2011,112.91642,110.48640,115.34644,79.41592,100.00000,149.00000,0.00000,253.37612,,,
2010,Couple with children,East,549,102.92011,98.10999,107.73023,60.00000,91.00000,130.00000,10.00000,235.00000,,,
2010,Multi-generational household,West,,,,,,,,,,,,
2010,Multi-generational household,East,,,,,,,,,,,,
2010,Other Combinations,West,,,,,,,,,,,,
2010,Other Combinations,East,,,,,,,,,,,,
2011,Single-person household,West,1631,78.19362,76.10603,80.28122,50.00000,70.00000,100.00000,5.00000,175.00000,,,
2011,Single-person household,East,651,67.21393,64.45506,69.97279,42.50066,60.00000,82.00000,6.00000,141.24901,,,
2011,Couple without children,West,1223,97.49584,94.64852,100.34316,60.00000,90.00000,120.00000,10.00000,210.00000,,,
2011,Couple without children,East,529,84.07274,79.93461,88.21087,54.00000,71.24855,100.00000,12.00000,169.00000,,,
2011,Single parent,West,1317,94.22553,91.91432,96.53675,65.00000,87.00000,112.18845,14.00000,182.97111,,,
2011,Single parent,East,432,89.02931,84.01664,94.04197,60.00000,79.41328,100.00000,0.00000,160.00000,,,
2011,Couple with children,West,2000,114.00947,111.55652,116.46241,80.00000,100.00000,140.00000,0.00000,230.00000,,,
2011,Couple with children,East,556,103.90364,99.35764,108.44964,65.00000,99.00000,136.00000,20.00000,242.50000,,,
2011,Multi-generational household,West,,,,,,,,,,,,
2011,Multi-generational household,East,,,,,,,,,,,,
2011,Other Combinations,West,40,106.96181,93.10242,120.82120,79.63970,100.00000,130.00000,20.00000,200.00000,,,
2011,Other Combinations,East,,,,,,,,,,,,
2012,Single-person household,West,1732,77.43505,75.54818,79.32191,50.00000,70.00000,100.00000,2.00000,175.00000,,,
2012,Single-person household,East,704,69.52749,66.59008,72.46490,45.00000,59.00000,83.27416,10.00000,140.68540,,,
2012,Couple without children,West,1214,99.49030,96.62423,102.35636,64.00000,90.00000,120.00000,10.00000,204.00000,,,
2012,Couple without children,East,546,88.22048,84.09750,92.34347,58.00000,76.00000,100.16225,13.00000,163.40563,,,
2012,Single parent,West,1228,94.46207,92.05593,96.86822,64.00000,87.00000,110.99128,7.00000,181.47820,,,
2012,Single parent,East,415,91.67454,86.88811,96.46096,58.00000,80.00000,120.00000,20.00000,213.00000,,,
2012,Couple with children,West,1824,116.94410,114.34491,119.54329,80.00000,100.00000,150.00000,11.00000,255.00000,,,
2012,Couple with children,East,515,108.66025,104.05698,113.26351,70.00000,100.00000,135.70203,26.00000,234.25508,,,
2012,Multi-generational household,West,,,,,,,,,,,,
2012,Multi-generational household,East,,,,,,,,,,,,
2012,Other Combinations,West,35,94.78551,75.71025,113.86077,50.56359,75.00000,140.00000,30.00000,274.15461,,,
2012,Other Combinations,East,,,,,,,,,,,,
2013,Single-person household,West,1938,76.97832,75.23938,78.71726,50.00000,70.00000,100.00000,5.00000,175.00000,,,
2013,Single-person household,East,676,63.80092,61.12732,66.47453,40.00000,55.00000,80.00000,15.00000,140.00000,,,
2013,Couple without children,West,1450,102.32700,99.58874,105.06527,65.00000,97.02303,120.00000,10.00000,202.50000,,,
2013,Couple without children,East,552,88.39331,84.93111,91.85550,60.00000,80.00000,108.00000,15.00000,180.00000,,,
2013,Single parent,West,1315,100.10204,97.10355,103.10054,70.00000,90.00000,120.00000,20.00000,195.00000,,,
2013,Single parent,East,396,88.79525,84.67313,92.91738,60.00000,80.00000,100.00000,20.00000,160.00000,,,
2013,Couple with children,West,2546,115.72323,113.39375,118.05270,80.00000,100.00000,145.00000,0.00000,242.50000,,,
2013,Couple with children,East,553,103.18490,98.50750,107.86229,60.00000,94.60746,135.00000,0.00000,247.50000,,,
2013,Multi-generational household,West,46,142.63580,121.23737,164.03423,100.00000,111.99749,167.34426,40.00000,268.36065,,,
2013,Multi-generational household,East,,,,,,,,,,,,
2013,Other Combinations,West,220,94.41747,87.20354,101.63140,60.00000,80.00000,100.00000,20.00000,160.00000,,,
2013,Other Combinations,East,,,,,,,,,,,,
2014,Single-person household,West,1736,77.46349,75.45911,79.46787,50.00000,70.00000,100.00000,3.00000,175.00000,,,
2014,Single-person household,East,666,67.18035,64.36813,69.99258,42.00000,60.00000,80.00000,10.00000,137.00000,,,
2014,Couple without children,West,1320,99.83302,96.91421,102.75184,60.00000,90.00000,120.00000,4.00000,210.00000,,,
2014,Couple without children,East,566,85.92166,82.64882,89.19449,60.00000,80.00000,100.00000,8.00000,160.00000,,,
2014,Single parent,West,1017,101.89175,98.83748,104.94602,70.00000,95.00000,121.17018,14.00000,197.92546,,,
2014,Single parent,East,327,85.08860,80.94761,89.22960,60.00000,80.00000,100.00000,7.00000,160.00000,,,
2014,Couple with children,West,2053,116.76350,114.15950,119.36751,80.00000,100.00000,150.00000,4.00000,255.00000,,,
2014,Couple with children,East,482,110.02219,105.35897,114.68540,80.00000,100.00000,130.00000,8.00000,205.00000,,,
2014,Multi-generational household,West,37,104.39161,84.61880,124.16442,66.83329,100.00000,116.34500,40.00000,190.61257,,,
2014,Multi-generational household,East,,,,,,,,,,,,
2014,Other Combinations,West,150,99.34428,91.77663,106.91193,70.09157,90.00000,111.28469,17.00000,173.07438,,,
2014,Other Combinations,East,,,,,,,,,,,,
2015,Single-person household,West,1896,67.98195,66.12671,69.83720,43.00000,63.00000,88.00000,0.00000,155.50000,,,
2015,Single-person household,East,678,61.98345,59.10898,64.85792,38.06422,56.00000,80.00000,0.00000,142.90367,,,
2015,Couple without children,West,1500,86.56782,83.81968,89.31595,53.96065,80.00000,108.00000,0.00000,189.05902,,,
2015,Couple without children,East,575,78.09452,74.72707,81.46197,51.00000,78.00000,100.00000,0.00000,173.50000,,,
2015,Single parent,West,1008,87.78532,84.77796,90.79269,55.00000,80.00000,108.00000,0.00000,187.50000,,,
2015,Single parent,East,296,85.42549,80.66193,90.18904,60.00000,80.00000,105.00000,0.00000,172.50000,,,
2015,Couple with children,West,2341,98.38475,95.99872,100.77079,67.00000,95.00000,120.00000,0.00000,199.50000,,,
2015,Couple with children,East,497,95.14137,89.01742,101.26531,59.00000,83.79699,115.00000,0.00000,199.00000,,,
2015,Multi-generational household,West,64,123.05336,104.09577,142.01095,84.26879,110.85047,148.24947,0.00000,244.22049,,,
2015,Multi-generational household,East,,,,,,,,,,,,
2015,Other Combinations,West,153,85.05548,77.10023,93.01074,50.00000,84.00000,100.00000,5.00000,175.00000,,,
2015,Other Combinations,East,,,,,,,,,,,,
2016,Single-person household,West,1610,73.33740,71.39026,75.28454,50.00000,60.00000,90.00000,0.00000,150.00000,,,
2016,Single-person household,East,639,64.67197,61.67463,67.66932,40.00000,55.00000,80.00000,10.00000,140.00000,,,
2016,Couple without children,West,1230,92.98372,90.13551,95.83192,60.00000,80.00000,100.00000,10.00000,160.00000,,,
2016,Couple without children,East,519,85.17660,81.42408,88.92911,56.65822,76.00000,100.00000,15.00000,165.01267,,,
2016,Single parent,West,815,93.11689,90.17307,96.06072,60.00000,80.00000,118.00000,15.00000,205.00000,,,
2016,Single parent,East,264,81.49071,77.75906,85.22236,61.56612,80.00000,100.00000,30.00000,157.65082,,,
2016,Couple with children,West,1767,113.34333,110.80154,115.88511,80.00000,100.00000,140.00000,5.00000,230.00000,,,
2016,Couple with children,East,400,105.68833,100.25651,111.12015,70.00000,91.93251,120.00000,10.00000,195.00000,,,
2016,Multi-generational household,West,42,113.93587,93.26068,134.61106,70.00000,100.00000,110.00000,40.00000,170.00000,,,
2016,Multi-generational household,East,,,,,,,,,,,,
2016,Other Combinations,West,109,100.39746,89.87993,110.91498,70.00000,80.00000,100.00000,25.00000,145.00000,,,
2016,Other Combinations,East,,,,,,,,,,,,
2017,Single-person household,West,1820,74.02719,72.34493,75.70944,50.00000,68.00000,97.00000,5.00000,167.50000,,,
2017,Single-person household,East,737,65.05662,62.60578,67.50746,45.00000,58.43460,80.00000,1.00000,132.50000,,,
2017,Couple without children,West,1385,91.88977,89.42770,94.35184,60.00000,80.00000,103.00000,10.00000,167.50000,,,
2017,Couple without children,East,559,85.09962,81.20170,88.99754,56.92079,80.00000,100.00000,2.00000,164.61881,,,
2017,Single parent,West,797,92.68410,89.51052,95.85768,60.00000,80.00000,105.17588,15.00000,172.93970,,,
2017,Single parent,East,263,86.20405,82.09109,90.31701,65.00000,80.00000,100.00000,25.00000,152.50000,,,
2017,Couple with children,West,1755,111.30410,108.92955,113.67864,80.00000,100.00000,140.00000,10.00000,230.00000,,,
2017,Couple with children,East,421,102.19249,97.46867,106.91631,70.00000,97.00000,120.00000,10.00000,195.00000,,,
2017,Multi-generational household,West,41,122.09136,96.70826,147.47447,72.81643,100.00000,114.86082,35.00000,177.92742,,,
2017,Multi-generational household,East,,,,,,,,,,,,
2017,Other Combinations,West,121,99.45187,90.49452,108.40923,70.00000,100.00000,117.71046,25.00000,189.27614,,,
2017,Other Combinations,East,,,,,,,,,,,,
2018,Single-person household,West,1945,74.40061,72.64308,76.15815,50.00000,70.00000,93.00000,1.00000,157.50000,,,
2018,Single-person household,East,793,67.95447,65.65180,70.25715,50.00000,60.00000,80.00000,5.00000,125.00000,,,
2018,Couple without children,West,1374,94.34561,91.66497,97.02625,60.00000,80.00000,103.00000,5.00000,167.50000,,,
2018,Couple without children,East,558,80.76698,77.66630,83.86766,58.52439,75.00000,100.00000,2.00000,162.21342,,,
2018,Single parent,West,794,92.61846,89.52728,95.70964,60.00000,85.00000,100.00000,5.00000,160.00000,,,
2018,Single parent,East,257,85.72150,80.58059,90.86241,60.00000,77.19979,100.00000,10.00000,160.00000,,,
2018,Couple with children,West,1680,113.40359,110.90013,115.90705,80.00000,100.00000,136.00000,10.00000,220.00000,,,
2018,Couple with children,East,418,107.56207,102.61720,112.50694,75.00000,100.00000,140.00000,20.00000,237.50000,,,
2018,Multi-generational household,West,46,100.78409,84.70529,116.86288,69.38742,100.00000,114.91179,20.00000,183.19835,,,
2018,Multi-generational household,East,,,,,,,,,,,,
2018,Other Combinations,West,113,85.17015,78.08506,92.25523,60.00000,80.00000,100.00000,29.00000,160.00000,,,
2018,Other Combinations,East,,,,,,,,,,,,
2019,Single-person household,West,1914,74.54756,72.76143,76.33368,50.00000,65.00000,90.00000,1.00000,150.00000,,,
2019,Single-person household,East,723,66.93252,64.70461,69.16043,50.00000,60.00000,80.00000,5.00000,125.00000,,,
2019,Couple without children,West,1384,96.39866,93.38587,99.41144,60.00000,80.00000,110.00000,6.00000,185.00000,,,
2019,Couple without children,East,540,87.13916,83.50279,90.77554,60.00000,80.00000,100.00000,17.00000,160.00000,,,
2019,Single parent,West,712,90.26393,87.12793,93.39994,60.00000,80.00000,100.00000,10.00000,160.00000,,,
2019,Single parent,East,231,84.75620,79.97855,89.53385,64.00000,80.00000,100.00000,20.00000,154.00000,,,
2019,Couple with children,West,1448,110.03207,107.22187,112.84226,75.00000,100.00000,130.00000,10.00000,212.50000,,,
2019,Couple with children,East,367,100.78703,95.33057,106.24349,70.00000,100.00000,120.00000,20.00000,195.00000,,,
2019,Multi-generational household,West,35,87.25096,74.11812,100.38379,52.44762,80.00000,100.00000,25.00000,171.32857,,,
2019,Multi-generational household,East,,,,,,,,,,,,
2019,Other Combinations,West,92,104.94906,93.96407,115.93405,70.00000,89.49460,146.56672,29.00000,261.41679,,,
2019,Other Combinations,East,,,,,,,,,,,,
2020,Single-person household,West,2846,74.41083,72.91493,75.90673,50.00000,65.00000,100.00000,1.00000,175.00000,,,
2020,Single-person household,East,801,66.52216,64.16448,68.87983,45.00000,60.00000,80.00000,10.00000,132.50000,,,
2020,Couple without children,West,1763,94.98194,92.47949,97.48440,60.00000,80.00000,110.00000,13.00000,185.00000,,,
2020,Couple without children,East,554,83.61621,79.74425,87.48817,58.06937,72.29989,100.00000,19.00000,162.89595,,,
2020,Single parent,West,864,93.80674,90.85924,96.75424,60.00000,80.00000,110.00000,10.00000,185.00000,,,
2020,Single parent,East,251,90.44644,85.57577,95.31710,70.00000,80.00000,100.00000,25.00000,145.00000,,,
2020,Couple with children,West,2813,108.54814,106.61036,110.48593,72.00000,100.00000,130.00000,12.00000,217.00000,,,
2020,Couple with children,East,491,106.42648,101.13756,111.71539,72.00000,100.00000,120.00000,15.00000,192.00000,,,
2020,Multi-generational household,West,68,105.59720,95.73292,115.46148,70.00000,100.00000,132.49727,30.00000,226.24318,,,
2020,Multi-generational household,East,,,,,,,,,,,,
2020,Other Combinations,West,296,94.91446,89.94251,99.88642,70.00000,90.00000,100.00000,25.00000,145.00000,,,
2020,Other Combinations,East,30,74.10218,64.99185,83.21252,61.25856,80.45295,89.53481,27.00000,131.94919,,,
2021,Single-person household,West,1876,80.24850,77.97950,82.51750,50.00000,70.00000,100.00000,2.00000,175.00000,,,
2021,Single-person household,East,584,70.01702,66.88112,73.15292,45.00000,63.00000,80.00000,10.00000,132.50000,,,
2021,Couple without children,West,1076,103.77458,100.25770,107.29146,65.00000,90.00000,120.00000,10.00000,202.50000,,,
2021,Couple without children,East,384,91.00370,85.78782,96.21959,60.00000,80.00000,100.00000,20.00000,160.00000,,,
2021,Single parent,West,525,97.67908,93.42423,101.93394,60.00000,83.75275,120.00000,15.00000,210.00000,,,
2021,Single parent,East,196,95.81473,90.02611,101.60336,70.00000,86.74806,110.00000,20.00000,170.00000,,,
2021,Couple with children,West,1634,113.46284,110.56247,116.36320,75.00000,100.00000,150.00000,12.00000,262.50000,,,
2021,Couple with children,East,315,109.87404,103.43757,116.31052,74.00000,100.00000,140.00000,20.00000,239.00000,,,
2021,Multi-generational household,West,36,105.54087,88.96096,122.12078,78.36320,90.15653,150.00000,10.00000,257.45520,,,
2021,Multi-generational household,East,,,,,,,,,,,,
2021,Other Combinations,West,184,93.74059,86.96121,100.51996,70.00000,84.00000,103.23940,20.14090,153.09850,,,
2021,Other Combinations,East,38,93.25202,82.61520,103.88883,68.18135,100.00000,119.67120,37.00000,196.90596,,,
2022,Single-person household,West,3419,97.46934,95.25582,99.68287,55.00000,80.00000,120.00000,5.00000,217.50000,,,
2022,Single-person household,East,1081,88.41607,85.30321,91.52893,54.00000,80.00000,105.00000,10.00000,181.50000,,,
2022,Couple without children,West,2261,128.72782,125.34051,132.11513,75.00000,100.00000,150.00000,7.00000,262.50000,,,
2022,Couple without children,East,664,112.03867,107.37345,116.70389,70.00000,100.00000,140.00000,20.00000,245.00000,,,
2022,Single parent,West,654,127.93610,107.23123,148.64097,80.00000,100.00000,150.00000,15.00000,255.00000,,,
2022,Single parent,East,254,131.49191,122.33429,140.64954,80.00000,120.00000,150.00000,25.00000,255.00000,,,
2022,Couple with children,West,2267,154.89888,150.77344,159.02432,90.00000,130.00000,200.00000,10.00000,365.00000,,,
2022,Couple with children,East,552,160.48001,151.96127,168.99874,95.80964,139.00000,200.00000,20.00000,356.28553,,,
2022,Multi-generational household,West,42,163.55368,142.60755,184.49981,101.06615,200.00000,200.00000,40.00000,348.40077,,,
2022,Multi-generational household,East,,,,,,,,,,,,
2022,Other Combinations,West,517,143.86735,135.36843,152.36627,80.00000,120.00000,180.00000,12.00000,330.00000,,,
2022,Other Combinations,East,129,135.83443,119.95203,151.71683,80.00000,100.00000,162.70410,20.00000,286.76025,,,
