year,level_1,0
1991,boxplot_median,51.0
1991,upper_quartile,76.0
1991,lower_whisker,0.0
1991,upper_whisker,145.0
1991,n,4251.0
1992,mean,65.80622413395136
1992,mean_lower_confidence,64.77019963842714
1992,mean_upper_confidence,66.84224862947558
1992,lower_quartile,40.0
1992,boxplot_median,61.0
1992,upper_quartile,81.0
1992,lower_whisker,5.0
1992,upper_whisker,142.5
1992,n,4100.0
1993,mean,67.16148157432137
1993,mean_lower_confidence,66.09253532582014
1993,mean_upper_confidence,68.2304278228226
1993,lower_quartile,43.0
1993,boxplot_median,61.0
1993,upper_quartile,83.0
1993,lower_whisker,0.0
1993,upper_whisker,143.0
1993,n,4055.0
1994,mean,65.9894326883314
1994,mean_lower_confidence,64.94210954476351
1994,mean_upper_confidence,67.0367558318993
1994,lower_quartile,42.0
1994,boxplot_median,61.0
1994,upper_quartile,79.0
1994,lower_whisker,0.0
1994,upper_whisker,134.5
1994,n,3979.0
1995,mean,66.02987593581491
1995,mean_lower_confidence,65.00321222557125
1995,mean_upper_confidence,67.05653964605858
1995,lower_quartile,41.0
1995,boxplot_median,61.0
1995,upper_quartile,81.0
1995,lower_whisker,0.0
1995,upper_whisker,141.0
1995,n,4128.0
1996,mean,57.96898978223314
1996,mean_lower_confidence,57.050688991184906
1996,mean_upper_confidence,58.88729057328137
1996,lower_quartile,39.0
1996,boxplot_median,51.0
1996,upper_quartile,75.0
1996,lower_whisker,0.0
1996,upper_whisker,129.0
1996,n,4033.0
1997,mean,57.447688707940664
1997,mean_lower_confidence,56.501458874156626
1997,mean_upper_confidence,58.3939185417247
1997,lower_quartile,38.0
1997,boxplot_median,51.0
1997,upper_quartile,72.0
1997,lower_whisker,4.0
1997,upper_whisker,123.0
1997,n,3900.0
1998,mean,55.14219154681754
1998,mean_lower_confidence,54.268286047268404
1998,mean_upper_confidence,56.01609704636668
1998,lower_quartile,35.0
1998,boxplot_median,51.0
1998,upper_quartile,69.0
1998,lower_whisker,0.0
1998,upper_whisker,120.0
1998,n,4296.0
1999,mean,54.64268123668854
1999,mean_lower_confidence,53.77545595151202
1999,mean_upper_confidence,55.509906521865055
1999,lower_quartile,35.0
1999,boxplot_median,51.0
1999,upper_quartile,66.0
1999,lower_whisker,2.0
1999,upper_whisker,112.5
1999,n,4076.0
2000,mean,56.234731805391284
2000,mean_lower_confidence,55.48362680105385
2000,mean_upper_confidence,56.98583680972872
2000,lower_quartile,35.0
2000,boxplot_median,51.0
2000,upper_quartile,70.0
2000,lower_whisker,1.0
2000,upper_whisker,122.5
2000,n,6769.0
2001,mean,60.24675839123919
2001,mean_lower_confidence,59.42126935251891
2001,mean_upper_confidence,61.07224742995947
2001,lower_quartile,40.0
2001,boxplot_median,51.0
2001,upper_quartile,76.0
2001,lower_whisker,1.0
2001,upper_whisker,130.0
2001,n,6084.0
2002,mean,60.51681813742933
2002,mean_lower_confidence,59.661553226652174
2002,mean_upper_confidence,61.37208304820649
2002,lower_quartile,40.0
2002,boxplot_median,50.0
2002,upper_quartile,75.0
2002,lower_whisker,1.0
2002,upper_whisker,127.5
2002,n,6006.0
2003,mean,64.59922043280095
2003,mean_lower_confidence,63.641615331961546
2003,mean_upper_confidence,65.55682553364035
2003,lower_quartile,40.0
2003,boxplot_median,55.0
2003,upper_quartile,80.0
2003,lower_whisker,6.0
2003,upper_whisker,140.0
2003,n,5790.0
2004,mean,67.38644563561195
2004,mean_lower_confidence,66.37314347265146
2004,mean_upper_confidence,68.39974779857243
2004,lower_quartile,43.0
2004,boxplot_median,60.0
2004,upper_quartile,80.0
2004,lower_whisker,5.0
2004,upper_whisker,135.5
2004,n,5620.0
2005,mean,70.36944885956578
2005,mean_lower_confidence,69.31599794710652
2005,mean_upper_confidence,71.42289977202503
2005,lower_quartile,45.0
2005,boxplot_median,60.0
2005,upper_quartile,88.0
2005,lower_whisker,2.0
2005,upper_whisker,152.5
2005,n,5451.0
2006,mean,77.07150302439726
2006,mean_lower_confidence,76.00450991144021
2006,mean_upper_confidence,78.13849613735431
2006,lower_quartile,50.0
2006,boxplot_median,70.0
2006,upper_quartile,100.0
2006,lower_whisker,1.0
2006,upper_whisker,175.0
2006,n,5885.0
2007,mean,82.67497831396054
2007,mean_lower_confidence,81.4223133667863
2007,mean_upper_confidence,83.92764326113478
2007,lower_quartile,50.0
2007,boxplot_median,73.0
2007,upper_quartile,100.0
2007,lower_whisker,6.0
2007,upper_whisker,175.0
2007,n,5455.0
2008,mean,85.23095324460076
2008,mean_lower_confidence,83.85358943968323
2008,mean_upper_confidence,86.60831704951828
2008,lower_quartile,50.0
2008,boxplot_median,75.0
2008,upper_quartile,100.0
2008,lower_whisker,5.0
2008,upper_whisker,175.0
2008,n,5098.0
2009,mean,86.9635426780843
2009,mean_lower_confidence,85.55913728402602
2009,mean_upper_confidence,88.36794807214257
2009,lower_quartile,50.0
2009,boxplot_median,78.0
2009,upper_quartile,100.0
2009,lower_whisker,5.0
2009,upper_whisker,175.0
2009,n,4784.0
2010,mean,85.72448848806651
2010,mean_lower_confidence,84.60346098266251
2010,mean_upper_confidence,86.84551599347051
2010,lower_quartile,50.0
2010,boxplot_median,76.0
2010,upper_quartile,100.0
2010,lower_whisker,0.0
2010,upper_whisker,175.0
2010,n,7078.0
2011,mean,88.00365132367972
2011,mean_lower_confidence,86.96038967579044
2011,mean_upper_confidence,89.046912971569
2011,lower_quartile,54.0
2011,boxplot_median,80.0
2011,upper_quartile,105.0
2011,lower_whisker,0.0
2011,upper_whisker,181.5
2011,n,8432.0
2012,mean,88.85906656333046
2012,mean_lower_confidence,87.81180994320854
2012,mean_upper_confidence,89.90632318345237
2012,lower_quartile,54.0
2012,boxplot_median,80.0
2012,upper_quartile,107.0
2012,lower_whisker,2.0
2012,upper_whisker,186.5
2012,n,8267.0
2013,mean,88.75211530825689
2013,mean_lower_confidence,87.76348176933455
2013,mean_upper_confidence,89.74074884717923
2013,lower_quartile,55.0
2013,boxplot_median,80.0
2013,upper_quartile,105.0
2013,lower_whisker,0.0
2013,upper_whisker,180.0
2013,n,9731.0
2014,mean,88.83965256941838
2014,mean_lower_confidence,87.76730192105202
2014,mean_upper_confidence,89.91200321778473
2014,lower_quartile,55.0
2014,boxplot_median,80.0
2014,upper_quartile,106.0
2014,lower_whisker,3.0
2014,upper_whisker,182.5
2014,n,8385.0
2015,mean,77.91694511923673
2015,mean_lower_confidence,76.89776895419276
2015,mean_upper_confidence,78.9361212842807
2015,lower_quartile,49.0
2015,boxplot_median,70.0
2015,upper_quartile,100.0
2015,lower_whisker,0.0
2015,upper_whisker,176.5
2015,n,9045.0
2016,mean,84.49649041970001
2016,mean_lower_confidence,83.4110756969372
2016,mean_upper_confidence,85.58190514246282
2016,lower_quartile,50.0
2016,boxplot_median,75.0
2016,upper_quartile,100.0
2016,lower_whisker,0.0
2016,upper_whisker,175.0
2016,n,7422.0
2017,mean,84.05321197751799
2017,mean_lower_confidence,83.0723271605023
2017,mean_upper_confidence,85.03409679453368
2017,lower_quartile,50.0
2017,boxplot_median,75.0
2017,upper_quartile,100.0
2017,lower_whisker,1.0
2017,upper_whisker,175.0
2017,n,7929.0
2018,mean,85.00500350161268
2018,mean_lower_confidence,83.99912240030913
2018,mean_upper_confidence,86.01088460291622
2018,lower_quartile,52.0
2018,boxplot_median,80.0
2018,upper_quartile,100.0
2018,lower_whisker,1.0
2018,upper_whisker,172.0
2018,n,8009.0
2019,mean,84.88437534853055
2019,mean_lower_confidence,83.81011685860928
2019,mean_upper_confidence,85.95863383845183
2019,lower_quartile,50.0
2019,boxplot_median,78.0
2019,upper_quartile,100.0
2019,lower_whisker,1.0
2019,upper_whisker,175.0
2019,n,7518.0
2020,mean,84.94022082119184
2020,mean_lower_confidence,84.04409611028838
2020,mean_upper_confidence,85.83634553209531
2020,lower_quartile,50.0
2020,boxplot_median,77.0
2020,upper_quartile,100.0
2020,lower_whisker,1.0
2020,upper_whisker,175.0
2020,n,10791.0
2021,mean,90.16859090517156
2021,mean_lower_confidence,88.9003769051013
2021,mean_upper_confidence,91.43680490524181
2021,lower_quartile,55.0
2021,boxplot_median,80.0
2021,upper_quartile,105.0
2021,lower_whisker,2.0
2021,upper_whisker,180.0
2021,n,6902.0
2022,mean,115.10950390782513
2022,mean_lower_confidence,113.3324495546109
2022,mean_upper_confidence,116.88655826103935
2022,lower_quartile,62.0
2022,boxplot_median,100.0
2022,upper_quartile,150.0
2022,lower_whisker,5.0
2022,upper_whisker,282.0
2022,n,12127.0
