year,bula_h,m11124,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Saxony,Not Disabled (<= 30%),0.76619,1662,1836,0.74683,0.78556
2011,Saxony,Disabled (> 30%),0.08749,174,1836,0.07456,0.10042
2011,Saxony-Anhalt,Not Disabled (<= 30%),0.75140,988,1099,0.72583,0.77696
2011,Saxony-Anhalt,Disabled (> 30%),0.11062,111,1099,0.09206,0.12917
2011,Thuringa,Not Disabled (<= 30%),0.76406,981,1106,0.73903,0.78910
2011,Thuringa,Disabled (> 30%),0.10966,125,1106,0.09124,0.12809
2012,Schleswig-Holstein,Not Disabled (<= 30%),0.73177,873,982,0.70405,0.75949
2012,Schleswig-Holstein,Disabled (> 30%),0.10558,109,982,0.08635,0.12481
2012,Hamburg,Not Disabled (<= 30%),0.75556,396,437,0.71522,0.79590
2012,Hamburg,Disabled (> 30%),0.11564,41,437,0.08562,0.14566
2012,Lower Saxony,Not Disabled (<= 30%),0.72105,2282,2562,0.70368,0.73842
2012,Lower Saxony,Disabled (> 30%),0.11686,280,2562,0.10442,0.12930
2012,Bremen,Not Disabled (<= 30%),0.77918,180,180,0.71841,0.83994
2012,North Rhine-Westphalia,Not Disabled (<= 30%),0.72079,4911,5526,0.70896,0.73262
2012,North Rhine-Westphalia,Disabled (> 30%),0.11224,615,5526,0.10391,0.12056
2012,Hesse,Not Disabled (<= 30%),0.69024,1670,1900,0.66944,0.71104
2012,Hesse,Disabled (> 30%),0.11643,230,1900,0.10200,0.13085
2012,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.74134,1412,1567,0.71966,0.76303
2012,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.09075,155,1567,0.07653,0.10498
2012,Baden-Wuerttemberg,Not Disabled (<= 30%),0.72903,3009,3334,0.71394,0.74412
2012,Baden-Wuerttemberg,Disabled (> 30%),0.09545,325,3334,0.08547,0.10542
2012,Bavaria,Not Disabled (<= 30%),0.73720,3906,4353,0.72412,0.75027
2012,Bavaria,Disabled (> 30%),0.10626,447,4353,0.09710,0.11541
2012,Berlin,Not Disabled (<= 30%),0.69303,888,1040,0.66498,0.72107
2012,Berlin,Disabled (> 30%),0.15737,152,1040,0.13522,0.17951
2012,Brandenburg,Not Disabled (<= 30%),0.76472,972,1097,0.73961,0.78983
2012,Brandenburg,Disabled (> 30%),0.10055,125,1097,0.08274,0.11835
2012,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.71453,562,639,0.67948,0.74957
2012,Mecklenburg-Western Pomerania,Disabled (> 30%),0.14720,77,639,0.11971,0.17469
2012,Saxony,Not Disabled (<= 30%),0.75967,1650,1844,0.74016,0.77918
2012,Saxony,Disabled (> 30%),0.09939,194,1844,0.08573,0.11305
2012,Saxony-Anhalt,Not Disabled (<= 30%),0.74759,931,1034,0.72110,0.77408
2012,Saxony-Anhalt,Disabled (> 30%),0.11872,103,1034,0.09900,0.13845
2012,Thuringa,Not Disabled (<= 30%),0.76044,947,1078,0.73495,0.78593
2012,Thuringa,Disabled (> 30%),0.10696,131,1078,0.08850,0.12542
2013,Schleswig-Holstein,Not Disabled (<= 30%),0.72438,968,1076,0.69767,0.75109
2013,Schleswig-Holstein,Disabled (> 30%),0.10909,108,1076,0.09045,0.12773
2013,Hamburg,Not Disabled (<= 30%),0.76803,521,563,0.73313,0.80293
2013,Hamburg,Disabled (> 30%),0.10653,42,563,0.08103,0.13204
2013,Lower Saxony,Not Disabled (<= 30%),0.72140,2594,2893,0.70506,0.73774
2013,Lower Saxony,Disabled (> 30%),0.12182,299,2893,0.10989,0.13374
2013,Bremen,Not Disabled (<= 30%),0.77047,228,228,0.71576,0.82517
2013,North Rhine-Westphalia,Not Disabled (<= 30%),0.71579,5784,6414,0.70475,0.72683
2013,North Rhine-Westphalia,Disabled (> 30%),0.11365,630,6414,0.10588,0.12142
2013,Hesse,Not Disabled (<= 30%),0.70779,1933,2195,0.68876,0.72682
2013,Hesse,Disabled (> 30%),0.12081,262,2195,0.10717,0.13445
2013,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.73766,1606,1767,0.71714,0.75817
2013,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.09344,161,1767,0.07987,0.10702
2013,Baden-Wuerttemberg,Not Disabled (<= 30%),0.73128,3443,3777,0.71714,0.74542
2013,Baden-Wuerttemberg,Disabled (> 30%),0.09993,334,3777,0.09036,0.10949
2013,Bavaria,Not Disabled (<= 30%),0.73903,4415,4862,0.72669,0.75138
2013,Bavaria,Disabled (> 30%),0.10021,447,4862,0.09177,0.10865
2013,Berlin,Not Disabled (<= 30%),0.70240,1016,1168,0.67617,0.72863
2013,Berlin,Disabled (> 30%),0.15000,152,1168,0.12951,0.17048
2013,Brandenburg,Not Disabled (<= 30%),0.76132,993,1123,0.73637,0.78626
2013,Brandenburg,Disabled (> 30%),0.09962,130,1123,0.08210,0.11715
2013,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.72954,531,603,0.69406,0.76502
2013,Mecklenburg-Western Pomerania,Disabled (> 30%),0.12711,72,603,0.10050,0.15372
2013,Saxony,Not Disabled (<= 30%),0.76334,1606,1782,0.74360,0.78308
2013,Saxony,Disabled (> 30%),0.09894,176,1782,0.08507,0.11281
2013,Saxony-Anhalt,Not Disabled (<= 30%),0.76282,975,1071,0.73734,0.78831
2013,Saxony-Anhalt,Disabled (> 30%),0.10852,96,1071,0.08989,0.12716
2013,Thuringa,Not Disabled (<= 30%),0.75746,925,1042,0.73143,0.78350
2013,Thuringa,Disabled (> 30%),0.11202,117,1042,0.09286,0.13118
2014,Schleswig-Holstein,Not Disabled (<= 30%),0.73662,816,925,0.70821,0.76502
2014,Schleswig-Holstein,Disabled (> 30%),0.11667,109,925,0.09597,0.13737
2014,Hamburg,Not Disabled (<= 30%),0.75447,408,445,0.71443,0.79450
2014,Hamburg,Disabled (> 30%),0.10668,37,445,0.07796,0.13539
2014,Lower Saxony,Not Disabled (<= 30%),0.72325,2324,2604,0.70606,0.74044
2014,Lower Saxony,Disabled (> 30%),0.11989,280,2604,0.10741,0.13237
2014,Bremen,Not Disabled (<= 30%),0.78867,199,199,0.73181,0.84554
2014,North Rhine-Westphalia,Not Disabled (<= 30%),0.70734,5009,5632,0.69546,0.71922
2014,North Rhine-Westphalia,Disabled (> 30%),0.12408,623,5632,0.11547,0.13269
2014,Hesse,Not Disabled (<= 30%),0.71038,1632,1879,0.68986,0.73089
2014,Hesse,Disabled (> 30%),0.12556,247,1879,0.11057,0.14054
2014,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.73795,1422,1581,0.71627,0.75964
2014,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.09818,159,1581,0.08351,0.11286
2014,Baden-Wuerttemberg,Not Disabled (<= 30%),0.73343,2912,3218,0.71815,0.74871
2014,Baden-Wuerttemberg,Disabled (> 30%),0.10313,306,3218,0.09262,0.11364
2014,Bavaria,Not Disabled (<= 30%),0.73262,3942,4399,0.71954,0.74571
2014,Bavaria,Disabled (> 30%),0.10976,457,4399,0.10052,0.11900
2014,Berlin,Not Disabled (<= 30%),0.68492,856,986,0.65591,0.71393
2014,Berlin,Disabled (> 30%),0.15089,130,986,0.12854,0.17325
2014,Brandenburg,Not Disabled (<= 30%),0.74654,899,1024,0.71988,0.77320
2014,Brandenburg,Disabled (> 30%),0.11123,125,1024,0.09196,0.13050
2014,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.69960,485,558,0.66153,0.73767
2014,Mecklenburg-Western Pomerania,Disabled (> 30%),0.15678,73,558,0.12658,0.18697
2014,Saxony,Not Disabled (<= 30%),0.75730,1442,1615,0.73638,0.77821
2014,Saxony,Disabled (> 30%),0.10123,173,1615,0.08652,0.11595
2014,Saxony-Anhalt,Not Disabled (<= 30%),0.75223,860,964,0.72496,0.77950
2014,Saxony-Anhalt,Disabled (> 30%),0.11471,104,964,0.09459,0.13484
2014,Thuringa,Not Disabled (<= 30%),0.73345,871,990,0.70590,0.76101
2014,Thuringa,Disabled (> 30%),0.09890,119,990,0.08030,0.11751
2015,Schleswig-Holstein,Not Disabled (<= 30%),0.75516,805,900,0.72706,0.78327
2015,Schleswig-Holstein,Disabled (> 30%),0.09276,95,900,0.07379,0.11172
2015,Hamburg,Not Disabled (<= 30%),0.75062,428,463,0.71117,0.79007
2015,Hamburg,Disabled (> 30%),0.10257,35,463,0.07490,0.13023
2015,Lower Saxony,Not Disabled (<= 30%),0.72116,2347,2607,0.70394,0.73838
2015,Lower Saxony,Disabled (> 30%),0.12478,260,2607,0.11209,0.13747
2015,Bremen,Not Disabled (<= 30%),0.77989,173,173,0.71797,0.84181
2015,North Rhine-Westphalia,Not Disabled (<= 30%),0.71168,4978,5567,0.69978,0.72358
2015,North Rhine-Westphalia,Disabled (> 30%),0.12260,589,5567,0.11398,0.13122
2015,Hesse,Not Disabled (<= 30%),0.70474,1660,1876,0.68409,0.72539
2015,Hesse,Disabled (> 30%),0.11582,216,1876,0.10134,0.13031
2015,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.75044,1440,1608,0.72928,0.77160
2015,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.10397,168,1608,0.08905,0.11889
2015,Baden-Wuerttemberg,Not Disabled (<= 30%),0.74175,2922,3208,0.72660,0.75690
2015,Baden-Wuerttemberg,Disabled (> 30%),0.10329,286,3208,0.09275,0.11382
2015,Bavaria,Not Disabled (<= 30%),0.73769,3966,4370,0.72464,0.75073
2015,Bavaria,Disabled (> 30%),0.09840,404,4370,0.08957,0.10723
2015,Berlin,Not Disabled (<= 30%),0.70559,869,986,0.67713,0.73405
2015,Berlin,Disabled (> 30%),0.14180,117,986,0.12002,0.16359
2015,Brandenburg,Not Disabled (<= 30%),0.73405,881,1007,0.70675,0.76135
2015,Brandenburg,Disabled (> 30%),0.11423,126,1007,0.09458,0.13389
2015,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.69804,481,557,0.65988,0.73620
2015,Mecklenburg-Western Pomerania,Disabled (> 30%),0.15455,76,557,0.12450,0.18460
2015,Saxony,Not Disabled (<= 30%),0.75982,1372,1532,0.73842,0.78122
2015,Saxony,Disabled (> 30%),0.09493,160,1532,0.08025,0.10961
2015,Saxony-Anhalt,Not Disabled (<= 30%),0.78524,821,896,0.75834,0.81215
2015,Saxony-Anhalt,Disabled (> 30%),0.08396,75,896,0.06579,0.10213
2015,Thuringa,Not Disabled (<= 30%),0.74441,863,972,0.71697,0.77184
2015,Thuringa,Disabled (> 30%),0.10826,109,972,0.08872,0.12781
2016,Schleswig-Holstein,Not Disabled (<= 30%),0.72862,726,817,0.69811,0.75914
2016,Schleswig-Holstein,Disabled (> 30%),0.10231,91,817,0.08151,0.12310
2016,Hamburg,Not Disabled (<= 30%),0.74197,392,429,0.70052,0.78343
2016,Hamburg,Disabled (> 30%),0.09977,37,429,0.07138,0.12816
2016,Lower Saxony,Not Disabled (<= 30%),0.72430,2129,2375,0.70633,0.74228
2016,Lower Saxony,Disabled (> 30%),0.11941,246,2375,0.10636,0.13245
2016,Bremen,Not Disabled (<= 30%),0.73335,168,168,0.66628,0.80042
2016,North Rhine-Westphalia,Not Disabled (<= 30%),0.70701,4499,5063,0.69448,0.71955
2016,North Rhine-Westphalia,Disabled (> 30%),0.12347,564,5063,0.11441,0.13253
2016,Hesse,Not Disabled (<= 30%),0.70385,1410,1617,0.68159,0.72611
2016,Hesse,Disabled (> 30%),0.11945,207,1617,0.10363,0.13526
2016,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.73690,1326,1482,0.71447,0.75933
2016,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.09429,156,1482,0.07940,0.10917
2016,Baden-Wuerttemberg,Not Disabled (<= 30%),0.72831,2583,2846,0.71196,0.74465
2016,Baden-Wuerttemberg,Disabled (> 30%),0.10159,263,2846,0.09049,0.11269
2016,Bavaria,Not Disabled (<= 30%),0.73719,3516,3884,0.72335,0.75104
2016,Bavaria,Disabled (> 30%),0.09872,368,3884,0.08934,0.10810
2016,Berlin,Not Disabled (<= 30%),0.70627,792,908,0.67663,0.73592
2016,Berlin,Disabled (> 30%),0.13860,116,908,0.11611,0.16109
2016,Brandenburg,Not Disabled (<= 30%),0.73663,828,937,0.70841,0.76485
2016,Brandenburg,Disabled (> 30%),0.10754,109,937,0.08770,0.12739
2016,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.68083,448,518,0.64065,0.72102
2016,Mecklenburg-Western Pomerania,Disabled (> 30%),0.14819,70,518,0.11756,0.17881
2016,Saxony,Not Disabled (<= 30%),0.75765,1296,1445,0.73554,0.77975
2016,Saxony,Disabled (> 30%),0.09620,149,1445,0.08099,0.11141
2016,Saxony-Anhalt,Not Disabled (<= 30%),0.76031,758,831,0.73126,0.78935
2016,Saxony-Anhalt,Disabled (> 30%),0.08336,73,831,0.06455,0.10216
2016,Thuringa,Not Disabled (<= 30%),0.74561,791,901,0.71716,0.77406
2016,Thuringa,Disabled (> 30%),0.09961,110,901,0.08005,0.11918
2017,Schleswig-Holstein,Not Disabled (<= 30%),0.72472,844,949,0.69628,0.75315
2017,Schleswig-Holstein,Disabled (> 30%),0.09950,105,949,0.08044,0.11855
2017,Hamburg,Not Disabled (<= 30%),0.71889,421,465,0.67799,0.75980
2017,Hamburg,Disabled (> 30%),0.10123,44,465,0.07379,0.12868
2017,Lower Saxony,Not Disabled (<= 30%),0.71250,2419,2688,0.69539,0.72962
2017,Lower Saxony,Disabled (> 30%),0.11949,269,2688,0.10723,0.13176
2017,Bremen,Not Disabled (<= 30%),0.72569,207,207,0.66476,0.78662
2017,North Rhine-Westphalia,Not Disabled (<= 30%),0.70419,4862,5515,0.69215,0.71624
2017,North Rhine-Westphalia,Disabled (> 30%),0.12672,653,5515,0.11794,0.13550
2017,Hesse,Not Disabled (<= 30%),0.72891,1595,1787,0.70829,0.74952
2017,Hesse,Disabled (> 30%),0.09560,192,1787,0.08196,0.10924
2017,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.72197,1357,1520,0.69944,0.74450
2017,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.10008,163,1520,0.08499,0.11518
2017,Baden-Wuerttemberg,Not Disabled (<= 30%),0.73429,2743,3015,0.71852,0.75006
2017,Baden-Wuerttemberg,Disabled (> 30%),0.09229,272,3015,0.08195,0.10262
2017,Bavaria,Not Disabled (<= 30%),0.73912,3778,4202,0.72585,0.75240
2017,Bavaria,Disabled (> 30%),0.09852,424,4202,0.08950,0.10753
2017,Berlin,Not Disabled (<= 30%),0.70656,850,983,0.67808,0.73504
2017,Berlin,Disabled (> 30%),0.14036,133,983,0.11864,0.16209
2017,Brandenburg,Not Disabled (<= 30%),0.72180,911,1030,0.69442,0.74918
2017,Brandenburg,Disabled (> 30%),0.10017,119,1030,0.08182,0.11851
2017,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.67874,493,573,0.64047,0.71700
2017,Mecklenburg-Western Pomerania,Disabled (> 30%),0.14718,80,573,0.11815,0.17622
2017,Saxony,Not Disabled (<= 30%),0.75968,1488,1648,0.73905,0.78032
2017,Saxony,Disabled (> 30%),0.08933,160,1648,0.07555,0.10310
2017,Saxony-Anhalt,Not Disabled (<= 30%),0.77130,848,920,0.74414,0.79845
2017,Saxony-Anhalt,Disabled (> 30%),0.06630,72,920,0.05021,0.08239
2017,Thuringa,Not Disabled (<= 30%),0.73899,850,976,0.71142,0.76656
2017,Thuringa,Disabled (> 30%),0.11210,126,976,0.09230,0.13191
2018,Schleswig-Holstein,Not Disabled (<= 30%),0.70926,822,927,0.68001,0.73851
2018,Schleswig-Holstein,Disabled (> 30%),0.10962,105,927,0.08950,0.12974
2018,Hamburg,Not Disabled (<= 30%),0.73758,440,485,0.69838,0.77678
2018,Hamburg,Disabled (> 30%),0.08890,45,485,0.06354,0.11425
2018,Lower Saxony,Not Disabled (<= 30%),0.72120,2271,2532,0.70373,0.73867
2018,Lower Saxony,Disabled (> 30%),0.11751,261,2532,0.10496,0.13006
2018,Bremen,Not Disabled (<= 30%),0.75498,211,211,0.69681,0.81315
2018,North Rhine-Westphalia,Not Disabled (<= 30%),0.71581,4727,5411,0.70379,0.72783
2018,North Rhine-Westphalia,Disabled (> 30%),0.12885,684,5411,0.11992,0.13777
2018,Hesse,Not Disabled (<= 30%),0.73529,1501,1702,0.71432,0.75626
2018,Hesse,Disabled (> 30%),0.09953,201,1702,0.08531,0.11376
2018,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.71002,1309,1484,0.68693,0.73311
2018,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.11360,175,1484,0.09745,0.12976
2018,Baden-Wuerttemberg,Not Disabled (<= 30%),0.73529,2511,2786,0.71890,0.75167
2018,Baden-Wuerttemberg,Disabled (> 30%),0.09515,275,2786,0.08425,0.10604
2018,Bavaria,Not Disabled (<= 30%),0.73939,3535,3969,0.72573,0.75305
2018,Bavaria,Disabled (> 30%),0.09931,434,3969,0.09001,0.10862
2018,Berlin,Not Disabled (<= 30%),0.71196,865,986,0.68367,0.74024
2018,Berlin,Disabled (> 30%),0.12663,121,986,0.10586,0.14740
2018,Brandenburg,Not Disabled (<= 30%),0.71082,893,1028,0.68310,0.73855
2018,Brandenburg,Disabled (> 30%),0.10224,135,1028,0.08371,0.12077
2018,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.68287,518,595,0.64544,0.72029
2018,Mecklenburg-Western Pomerania,Disabled (> 30%),0.13680,77,595,0.10917,0.16444
2018,Saxony,Not Disabled (<= 30%),0.75586,1442,1614,0.73490,0.77682
2018,Saxony,Disabled (> 30%),0.09040,172,1614,0.07641,0.10439
2018,Saxony-Anhalt,Not Disabled (<= 30%),0.74830,827,909,0.72007,0.77653
2018,Saxony-Anhalt,Disabled (> 30%),0.07948,82,909,0.06189,0.09708
2018,Thuringa,Not Disabled (<= 30%),0.72297,813,936,0.69428,0.75165
2018,Thuringa,Disabled (> 30%),0.11226,123,936,0.09202,0.13249
2019,Schleswig-Holstein,Not Disabled (<= 30%),0.72013,862,956,0.69166,0.74860
2019,Schleswig-Holstein,Disabled (> 30%),0.08299,94,956,0.06549,0.10048
2019,Hamburg,Not Disabled (<= 30%),0.73071,484,529,0.69287,0.76854
2019,Hamburg,Disabled (> 30%),0.08688,45,529,0.06285,0.11090
2019,Lower Saxony,Not Disabled (<= 30%),0.71277,2236,2488,0.69499,0.73055
2019,Lower Saxony,Disabled (> 30%),0.11629,252,2488,0.10369,0.12889
2019,Bremen,Not Disabled (<= 30%),0.79642,205,205,0.74116,0.85167
2019,North Rhine-Westphalia,Not Disabled (<= 30%),0.71498,4745,5394,0.70293,0.72703
2019,North Rhine-Westphalia,Disabled (> 30%),0.12284,649,5394,0.11408,0.13160
2019,Hesse,Not Disabled (<= 30%),0.72814,1519,1707,0.70703,0.74925
2019,Hesse,Disabled (> 30%),0.09910,188,1707,0.08492,0.11328
2019,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.71322,1298,1461,0.69003,0.73642
2019,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.11458,163,1461,0.09824,0.13091
2019,Baden-Wuerttemberg,Not Disabled (<= 30%),0.72049,2529,2795,0.70385,0.73713
2019,Baden-Wuerttemberg,Disabled (> 30%),0.09262,266,2795,0.08187,0.10337
2019,Bavaria,Not Disabled (<= 30%),0.72852,3534,3941,0.71463,0.74241
2019,Bavaria,Disabled (> 30%),0.09662,407,3941,0.08740,0.10585
2019,Berlin,Not Disabled (<= 30%),0.70873,895,1022,0.68086,0.73660
2019,Berlin,Disabled (> 30%),0.13180,127,1022,0.11105,0.15255
2019,Brandenburg,Not Disabled (<= 30%),0.69782,959,1110,0.67079,0.72485
2019,Brandenburg,Disabled (> 30%),0.11184,151,1110,0.09329,0.13039
2019,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.67794,538,609,0.64080,0.71509
2019,Mecklenburg-Western Pomerania,Disabled (> 30%),0.14422,71,609,0.11629,0.17214
2019,Saxony,Not Disabled (<= 30%),0.75043,1455,1631,0.72942,0.77144
2019,Saxony,Disabled (> 30%),0.09963,176,1631,0.08509,0.11417
2019,Saxony-Anhalt,Not Disabled (<= 30%),0.76318,808,887,0.73518,0.79117
2019,Saxony-Anhalt,Disabled (> 30%),0.08055,79,887,0.06263,0.09847
2019,Thuringa,Not Disabled (<= 30%),0.74029,804,922,0.71198,0.76861
2019,Thuringa,Disabled (> 30%),0.10893,118,922,0.08881,0.12905
2020,Schleswig-Holstein,Not Disabled (<= 30%),0.69598,934,1031,0.66789,0.72407
2020,Schleswig-Holstein,Disabled (> 30%),0.09744,97,1031,0.07933,0.11555
2020,Hamburg,Not Disabled (<= 30%),0.72469,528,578,0.68824,0.76113
2020,Hamburg,Disabled (> 30%),0.10525,50,578,0.08021,0.13029
2020,Lower Saxony,Not Disabled (<= 30%),0.72190,2554,2793,0.70528,0.73852
2020,Lower Saxony,Disabled (> 30%),0.10875,239,2793,0.09721,0.12030
2020,Bremen,Not Disabled (<= 30%),0.79459,252,252,0.74461,0.84457
2020,North Rhine-Westphalia,Not Disabled (<= 30%),0.71947,5535,6150,0.70824,0.73070
2020,North Rhine-Westphalia,Disabled (> 30%),0.11929,615,6150,0.11119,0.12739
2020,Hesse,Not Disabled (<= 30%),0.72268,1834,2031,0.70320,0.74215
2020,Hesse,Disabled (> 30%),0.10776,197,2031,0.09428,0.12125
2020,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.71902,1364,1518,0.69640,0.74164
2020,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.12252,154,1518,0.10602,0.13902
2020,Baden-Wuerttemberg,Not Disabled (<= 30%),0.72448,2905,3159,0.70890,0.74007
2020,Baden-Wuerttemberg,Disabled (> 30%),0.09104,254,3159,0.08101,0.10107
2020,Bavaria,Not Disabled (<= 30%),0.72795,3942,4333,0.71469,0.74120
2020,Bavaria,Disabled (> 30%),0.09548,391,4333,0.08673,0.10423
2020,Berlin,Not Disabled (<= 30%),0.71488,1155,1276,0.69010,0.73967
2020,Berlin,Disabled (> 30%),0.13431,121,1276,0.11559,0.15303
2020,Brandenburg,Not Disabled (<= 30%),0.72241,1001,1144,0.69644,0.74837
2020,Brandenburg,Disabled (> 30%),0.11426,143,1144,0.09582,0.13270
2020,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.66541,471,531,0.62524,0.70558
2020,Mecklenburg-Western Pomerania,Disabled (> 30%),0.16555,60,531,0.13390,0.19719
2020,Saxony,Not Disabled (<= 30%),0.74645,1461,1635,0.72535,0.76754
2020,Saxony,Disabled (> 30%),0.09856,174,1635,0.08411,0.11301
2020,Saxony-Anhalt,Not Disabled (<= 30%),0.74874,866,947,0.72110,0.77638
2020,Saxony-Anhalt,Disabled (> 30%),0.08105,81,947,0.06366,0.09844
2020,Thuringa,Not Disabled (<= 30%),0.72642,849,966,0.69829,0.75455
2020,Thuringa,Disabled (> 30%),0.11545,117,966,0.09529,0.13561
2021,Schleswig-Holstein,Not Disabled (<= 30%),0.70100,758,830,0.66983,0.73216
2021,Schleswig-Holstein,Disabled (> 30%),0.07233,72,830,0.05469,0.08996
2021,Hamburg,Not Disabled (<= 30%),0.73965,408,449,0.69902,0.78029
2021,Hamburg,Disabled (> 30%),0.11482,41,449,0.08530,0.14434
2021,Lower Saxony,Not Disabled (<= 30%),0.72653,1728,1901,0.70649,0.74657
2021,Lower Saxony,Disabled (> 30%),0.09482,173,1901,0.08164,0.10799
2021,Bremen,Not Disabled (<= 30%),0.87527,144,144,0.82112,0.92943
2021,North Rhine-Westphalia,Not Disabled (<= 30%),0.70686,3675,4118,0.69295,0.72076
2021,North Rhine-Westphalia,Disabled (> 30%),0.11699,443,4118,0.10717,0.12681
2021,Hesse,Not Disabled (<= 30%),0.72108,1190,1325,0.69692,0.74523
2021,Hesse,Disabled (> 30%),0.12113,135,1325,0.10355,0.13870
2021,"Rhineland-Palatinate, Saarland",Not Disabled (<= 30%),0.70853,881,1000,0.68035,0.73671
2021,"Rhineland-Palatinate, Saarland",Disabled (> 30%),0.13538,119,1000,0.11416,0.15659
2021,Baden-Wuerttemberg,Not Disabled (<= 30%),0.72681,1984,2173,0.70807,0.74555
2021,Baden-Wuerttemberg,Disabled (> 30%),0.09683,189,2173,0.08440,0.10927
2021,Bavaria,Not Disabled (<= 30%),0.72392,2571,2864,0.70755,0.74030
2021,Bavaria,Disabled (> 30%),0.10372,293,2864,0.09255,0.11489
2021,Berlin,Not Disabled (<= 30%),0.68497,812,907,0.65472,0.71522
2021,Berlin,Disabled (> 30%),0.13016,95,907,0.10825,0.15207
2021,Brandenburg,Not Disabled (<= 30%),0.71431,608,700,0.68082,0.74780
2021,Brandenburg,Disabled (> 30%),0.10217,92,700,0.07972,0.12463
2021,Mecklenburg-Western Pomerania,Not Disabled (<= 30%),0.66444,351,408,0.61856,0.71031
2021,Mecklenburg-Western Pomerania,Disabled (> 30%),0.18036,57,408,0.14301,0.21772
2021,Saxony,Not Disabled (<= 30%),0.74340,1037,1163,0.71829,0.76851
2021,Saxony,Disabled (> 30%),0.09900,126,1163,0.08183,0.11617
2021,Saxony-Anhalt,Not Disabled (<= 30%),0.76283,565,605,0.72890,0.79675
2021,Saxony-Anhalt,Disabled (> 30%),0.09106,40,605,0.06812,0.11401
2021,Thuringa,Not Disabled (<= 30%),0.71046,558,634,0.67513,0.74580
2021,Thuringa,Disabled (> 30%),0.10838,76,634,0.08417,0.13260
