year,bula_h,quintil_oecd_hh,hlc0061_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Berlin,5th Quintile,No,0.97224,108,108,0.94110,1.00337
2013,Brandenburg,1st Quintile,No,0.97718,198,198,0.95633,0.99804
2013,Brandenburg,2nd Quintile,No,0.97759,156,156,0.95428,1.00089
2013,Brandenburg,3rd Quintile,No,0.99405,131,131,0.98084,1.00727
2013,Brandenburg,4th Quintile,No,0.94863,85,85,0.90143,0.99584
2013,Brandenburg,5th Quintile,No,0.98575,73,73,0.95838,1.01313
2013,Mecklenburg-Western Pomerania,1st Quintile,No,0.98740,132,132,0.96829,1.00650
2013,Mecklenburg-Western Pomerania,2nd Quintile,No,0.91031,83,83,0.84847,0.97216
2013,Mecklenburg-Western Pomerania,3rd Quintile,No,0.94163,64,64,0.88374,0.99952
2013,Mecklenburg-Western Pomerania,4th Quintile,No,0.96198,44,44,0.90482,1.01914
2013,Mecklenburg-Western Pomerania,5th Quintile,No,0.95742,37,37,0.89146,1.02338
2013,Saxony,1st Quintile,No,0.99427,260,260,0.98508,1.00346
2013,Saxony,2nd Quintile,No,0.97633,293,293,0.95890,0.99377
2013,Saxony,3rd Quintile,No,0.96218,212,212,0.93644,0.98792
2013,Saxony,4th Quintile,No,0.98885,138,138,0.97127,1.00643
2013,Saxony,5th Quintile,No,0.99197,92,92,0.97364,1.01031
2013,Saxony-Anhalt,1st Quintile,No,0.98221,204,204,0.96403,1.00040
2013,Saxony-Anhalt,2nd Quintile,No,0.97108,155,155,0.94462,0.99755
2013,Saxony-Anhalt,3rd Quintile,No,0.99441,115,115,0.98073,1.00810
2013,Saxony-Anhalt,4th Quintile,No,0.96823,81,81,0.92979,1.00666
2013,Saxony-Anhalt,5th Quintile,No,0.95214,54,54,0.89467,1.00961
2013,Thuringa,1st Quintile,No,0.97338,159,159,0.94829,0.99848
2013,Thuringa,2nd Quintile,No,0.98315,162,162,0.96327,1.00303
2013,Thuringa,4th Quintile,No,0.97497,90,90,0.94251,1.00742
2014,Schleswig-Holstein,1st Quintile,No,0.90839,143,143,0.86094,0.95584
2014,Schleswig-Holstein,2nd Quintile,No,0.91514,113,113,0.86353,0.96675
2014,Schleswig-Holstein,3rd Quintile,No,0.98498,95,95,0.96040,1.00957
2014,Schleswig-Holstein,4th Quintile,No,0.98210,109,109,0.95709,1.00711
2014,Schleswig-Holstein,5th Quintile,No,0.99761,86,86,0.98723,1.00799
2014,Hamburg,1st Quintile,No,0.92815,49,49,0.85509,1.00121
2014,Hamburg,2nd Quintile,No,0.94266,64,64,0.88526,1.00007
2014,Hamburg,3rd Quintile,No,0.99388,36,36,0.96803,1.01972
2014,Hamburg,5th Quintile,No,0.99138,53,53,0.96626,1.01651
2014,Lower Saxony,1st Quintile,No,0.93895,301,301,0.91185,0.96604
2014,Lower Saxony,2nd Quintile,No,0.99457,283,283,0.98599,1.00315
2014,Lower Saxony,3rd Quintile,No,0.98710,274,274,0.97371,1.00048
2014,Lower Saxony,4th Quintile,No,0.99600,292,292,0.98874,1.00325
2014,Bremen,1st Quintile,No,0.90305,34,34,0.80210,1.00401
2014,Bremen,2nd Quintile,No,0.98833,34,34,0.95168,1.02497
2014,North Rhine-Westphalia,1st Quintile,No,0.98952,746,746,0.98221,0.99683
2014,North Rhine-Westphalia,2nd Quintile,No,0.97355,607,607,0.96077,0.98632
2014,North Rhine-Westphalia,3rd Quintile,No,0.99066,593,593,0.98291,0.99841
2014,North Rhine-Westphalia,4th Quintile,No,0.99192,580,580,0.98463,0.99921
2014,North Rhine-Westphalia,5th Quintile,No,0.99547,640,640,0.99026,1.00067
2014,Hesse,1st Quintile,No,0.93844,191,191,0.90427,0.97262
2014,Hesse,2nd Quintile,No,0.93131,199,199,0.89609,0.96654
2014,Hesse,3rd Quintile,No,0.99302,206,206,0.98163,1.00442
2014,Hesse,4th Quintile,No,0.99933,205,205,0.99577,1.00288
2014,Hesse,5th Quintile,No,0.98286,283,283,0.96770,0.99801
2014,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.98747,201,201,0.97205,1.00288
2014,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.98709,188,188,0.97090,1.00327
2014,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.96997,168,168,0.94409,0.99586
2014,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.99257,159,159,0.97917,1.00596
2014,Baden-Wuerttemberg,1st Quintile,No,0.96733,266,266,0.94593,0.98873
2014,Baden-Wuerttemberg,2nd Quintile,No,0.97438,343,343,0.95764,0.99113
2014,Baden-Wuerttemberg,3rd Quintile,No,0.99445,357,357,0.98674,1.00217
2014,Baden-Wuerttemberg,4th Quintile,No,0.99624,375,375,0.99003,1.00244
2014,Baden-Wuerttemberg,5th Quintile,No,0.99122,443,443,0.98253,0.99992
2014,Bavaria,1st Quintile,No,0.95155,441,441,0.93148,0.97161
2014,Bavaria,2nd Quintile,No,0.98711,489,489,0.97711,0.99712
2014,Bavaria,3rd Quintile,No,0.98814,495,495,0.97859,0.99768
2014,Bavaria,4th Quintile,No,0.99102,486,486,0.98263,0.99942
2014,Bavaria,5th Quintile,No,0.99956,572,572,0.99785,1.00128
2014,Berlin,1st Quintile,No,0.94132,151,151,0.90370,0.97893
2014,Berlin,2nd Quintile,No,0.95019,128,128,0.91235,0.98803
2014,Berlin,3rd Quintile,No,0.97377,118,118,0.94481,1.00273
2014,Berlin,4th Quintile,No,0.96134,119,119,0.92655,0.99612
2014,Brandenburg,1st Quintile,No,0.99933,167,167,0.99538,1.00328
2014,Brandenburg,2nd Quintile,No,0.96546,141,141,0.93521,0.99571
2014,Brandenburg,4th Quintile,No,0.96012,98,98,0.92118,0.99906
2014,Brandenburg,5th Quintile,No,0.98883,70,70,0.96404,1.01363
2014,Mecklenburg-Western Pomerania,1st Quintile,No,0.98399,107,107,0.96010,1.00789
2014,Mecklenburg-Western Pomerania,2nd Quintile,No,0.96695,94,94,0.93061,1.00328
2014,Mecklenburg-Western Pomerania,3rd Quintile,No,0.95159,56,56,0.89486,1.00831
2014,Mecklenburg-Western Pomerania,4th Quintile,No,0.88561,38,38,0.78305,0.98817
2014,Mecklenburg-Western Pomerania,5th Quintile,No,0.96673,38,38,0.90895,1.02452
2014,Saxony,1st Quintile,No,0.98196,214,214,0.96408,0.99983
2014,Saxony,2nd Quintile,No,0.98768,256,256,0.97414,1.00122
2014,Saxony,3rd Quintile,No,0.97316,229,229,0.95218,0.99414
2014,Saxony,4th Quintile,No,0.99141,141,141,0.97612,1.00670
2014,Saxony,5th Quintile,No,0.97200,91,91,0.93792,1.00608
2014,Saxony-Anhalt,1st Quintile,No,0.99037,164,164,0.97538,1.00536
2014,Saxony-Anhalt,2nd Quintile,No,0.99980,144,144,0.99745,1.00214
2014,Saxony-Anhalt,3rd Quintile,No,0.96525,116,116,0.93178,0.99873
2014,Saxony-Anhalt,4th Quintile,No,0.97906,88,88,0.94896,1.00915
2014,Saxony-Anhalt,5th Quintile,No,0.95409,59,59,0.90022,1.00795
2014,Thuringa,1st Quintile,No,0.97468,158,158,0.95010,0.99925
2014,Thuringa,2nd Quintile,No,0.97556,140,140,0.94989,1.00123
2014,Thuringa,4th Quintile,No,0.97909,88,88,0.94903,1.00916
2014,Thuringa,5th Quintile,No,0.99481,62,62,0.97678,1.01284
2015,Schleswig-Holstein,1st Quintile,No,0.87773,132,132,0.82163,0.93383
2015,Schleswig-Holstein,2nd Quintile,No,0.94247,99,99,0.89637,0.98857
2015,Schleswig-Holstein,3rd Quintile,No,0.97151,112,112,0.94056,1.00246
2015,Schleswig-Holstein,5th Quintile,No,0.97983,82,82,0.94921,1.01044
2015,Hamburg,1st Quintile,No,0.98088,51,51,0.94292,1.01884
2015,Hamburg,2nd Quintile,No,0.85792,48,48,0.75810,0.95773
2015,Hamburg,3rd Quintile,No,0.99573,56,56,0.97850,1.01296
2015,Hamburg,4th Quintile,No,0.98874,47,47,0.95825,1.01923
2015,Lower Saxony,1st Quintile,No,0.94775,327,327,0.92360,0.97191
2015,Lower Saxony,2nd Quintile,No,0.98988,290,290,0.97834,1.00142
2015,Lower Saxony,3rd Quintile,No,0.99473,275,275,0.98616,1.00330
2015,Lower Saxony,4th Quintile,No,0.99640,275,275,0.98931,1.00349
2015,North Rhine-Westphalia,1st Quintile,No,0.96630,794,794,0.95374,0.97886
2015,North Rhine-Westphalia,2nd Quintile,No,0.97072,604,604,0.95726,0.98418
2015,North Rhine-Westphalia,3rd Quintile,No,0.98705,554,554,0.97762,0.99647
2015,North Rhine-Westphalia,4th Quintile,No,0.99659,545,545,0.99170,1.00149
2015,North Rhine-Westphalia,5th Quintile,No,0.99803,601,601,0.99448,1.00158
2015,Hesse,1st Quintile,No,0.93797,225,225,0.90638,0.96956
2015,Hesse,2nd Quintile,No,0.96833,197,197,0.94382,0.99285
2015,Hesse,3rd Quintile,No,0.99440,201,201,0.98405,1.00474
2015,Hesse,4th Quintile,No,0.99688,194,194,0.98902,1.00475
2015,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.99802,200,200,0.99184,1.00420
2015,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.98556,198,198,0.96889,1.00222
2015,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.99851,174,174,0.99277,1.00426
2015,Baden-Wuerttemberg,1st Quintile,No,0.98381,277,277,0.96892,0.99870
2015,Baden-Wuerttemberg,2nd Quintile,No,0.98322,308,308,0.96885,0.99759
2015,Baden-Wuerttemberg,3rd Quintile,No,0.97589,364,364,0.96010,0.99167
2015,Baden-Wuerttemberg,4th Quintile,No,0.99732,386,386,0.99215,1.00248
2015,Baden-Wuerttemberg,5th Quintile,No,0.99860,439,439,0.99509,1.00210
2015,Bavaria,1st Quintile,No,0.96086,431,431,0.94254,0.97919
2015,Bavaria,2nd Quintile,No,0.97924,497,497,0.96669,0.99179
2015,Bavaria,3rd Quintile,No,0.99293,480,480,0.98543,1.00043
2015,Bavaria,4th Quintile,No,0.99827,485,485,0.99457,1.00197
2015,Bavaria,5th Quintile,No,0.99833,586,586,0.99503,1.00164
2015,Berlin,1st Quintile,No,0.87929,152,152,0.82733,0.93125
2015,Berlin,2nd Quintile,No,0.96508,135,135,0.93399,0.99616
2015,Berlin,3rd Quintile,No,0.95106,101,101,0.90878,0.99335
2015,Brandenburg,1st Quintile,No,0.98413,162,162,0.96483,1.00344
2015,Brandenburg,2nd Quintile,No,0.97204,140,140,0.94463,0.99945
2015,Brandenburg,3rd Quintile,No,0.97711,125,125,0.95079,1.00343
2015,Brandenburg,4th Quintile,No,0.99550,87,87,0.98135,1.00965
2015,Brandenburg,5th Quintile,No,0.96034,72,72,0.91495,1.00574
2015,Mecklenburg-Western Pomerania,1st Quintile,No,0.96392,87,87,0.92451,1.00334
2015,Mecklenburg-Western Pomerania,2nd Quintile,No,0.94788,103,103,0.90474,0.99101
2015,Mecklenburg-Western Pomerania,4th Quintile,No,0.92473,37,37,0.83855,1.01092
2015,Mecklenburg-Western Pomerania,5th Quintile,No,0.92879,31,31,0.83677,1.02082
2015,Saxony,1st Quintile,No,0.98222,206,206,0.96413,1.00031
2015,Saxony,2nd Quintile,No,0.97922,269,269,0.96214,0.99630
2015,Saxony,3rd Quintile,No,0.98311,180,180,0.96423,1.00199
2015,Saxony,4th Quintile,No,0.98609,140,140,0.96662,1.00556
2015,Saxony-Anhalt,1st Quintile,No,0.93092,151,151,0.89033,0.97150
2015,Saxony-Anhalt,3rd Quintile,No,0.98628,96,96,0.96289,1.00967
2015,Saxony-Anhalt,4th Quintile,No,0.94844,75,75,0.89805,0.99882
2015,Thuringa,1st Quintile,No,0.96692,152,152,0.93839,0.99544
2015,Thuringa,2nd Quintile,No,0.98957,163,163,0.97393,1.00522
2015,Thuringa,3rd Quintile,No,0.99932,108,108,0.99438,1.00426
2015,Thuringa,5th Quintile,No,0.99069,55,55,0.96506,1.01631
2016,Schleswig-Holstein,1st Quintile,No,0.95661,124,124,0.92061,0.99262
2016,Schleswig-Holstein,2nd Quintile,No,0.92058,102,102,0.86784,0.97331
2016,Schleswig-Holstein,3rd Quintile,No,0.97184,93,93,0.93803,1.00564
2016,Schleswig-Holstein,4th Quintile,No,0.99325,88,88,0.97605,1.01045
2016,Hamburg,1st Quintile,No,0.94317,45,45,0.87476,1.01158
2016,Hamburg,2nd Quintile,No,0.90026,49,49,0.81548,0.98503
2016,Hamburg,4th Quintile,No,0.98643,58,58,0.95639,1.01647
2016,Lower Saxony,1st Quintile,No,0.95297,294,294,0.92873,0.97721
2016,Lower Saxony,2nd Quintile,No,0.98065,245,245,0.96337,0.99794
2016,Lower Saxony,3rd Quintile,No,0.98880,232,232,0.97523,1.00237
2016,Lower Saxony,5th Quintile,No,0.98667,268,268,0.97291,1.00043
2016,North Rhine-Westphalia,1st Quintile,No,0.94950,661,661,0.93279,0.96621
2016,North Rhine-Westphalia,2nd Quintile,No,0.97932,557,557,0.96749,0.99115
2016,North Rhine-Westphalia,3rd Quintile,No,0.99868,510,510,0.99552,1.00183
2016,North Rhine-Westphalia,4th Quintile,No,0.99851,535,535,0.99524,1.00178
2016,Hesse,1st Quintile,No,0.95627,186,186,0.92680,0.98574
2016,Hesse,2nd Quintile,No,0.94135,181,181,0.90702,0.97567
2016,Hesse,3rd Quintile,No,0.96359,157,157,0.93420,0.99299
2016,Hesse,4th Quintile,No,0.97117,171,171,0.94602,0.99632
2016,Hesse,5th Quintile,No,0.99840,248,248,0.99340,1.00339
2016,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.97865,184,184,0.95771,0.99959
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.99667,187,187,0.98839,1.00495
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.99577,156,156,0.98555,1.00599
2016,Baden-Wuerttemberg,1st Quintile,No,0.99015,221,221,0.97710,1.00320
2016,Baden-Wuerttemberg,2nd Quintile,No,0.95738,292,292,0.93418,0.98059
2016,Baden-Wuerttemberg,3rd Quintile,No,0.98858,325,325,0.97701,1.00015
2016,Baden-Wuerttemberg,4th Quintile,No,0.99932,352,352,0.99659,1.00205
2016,Baden-Wuerttemberg,5th Quintile,No,0.99962,410,410,0.99774,1.00151
2016,Bavaria,1st Quintile,No,0.94981,351,351,0.92693,0.97268
2016,Bavaria,2nd Quintile,No,0.98841,476,476,0.97879,0.99804
2016,Bavaria,3rd Quintile,No,0.99793,439,439,0.99368,1.00219
2016,Bavaria,4th Quintile,No,0.99486,453,453,0.98827,1.00145
2016,Bavaria,5th Quintile,No,0.99799,505,505,0.99408,1.00190
2016,Berlin,1st Quintile,No,0.91536,141,141,0.86925,0.96146
2016,Berlin,2nd Quintile,No,0.89060,109,109,0.83173,0.94947
2016,Berlin,3rd Quintile,No,0.99692,112,112,0.98660,1.00723
2016,Berlin,4th Quintile,No,0.99108,122,122,0.97433,1.00783
2016,Brandenburg,1st Quintile,No,0.99101,132,132,0.97484,1.00717
2016,Brandenburg,2nd Quintile,No,0.98087,140,140,0.95809,1.00364
2016,Brandenburg,3rd Quintile,No,0.94537,122,122,0.90488,0.98586
2016,Brandenburg,4th Quintile,No,0.97964,75,75,0.94746,1.01182
2016,Mecklenburg-Western Pomerania,1st Quintile,No,0.95557,94,94,0.91369,0.99745
2016,Mecklenburg-Western Pomerania,2nd Quintile,No,0.98615,77,77,0.95988,1.01243
2016,Mecklenburg-Western Pomerania,3rd Quintile,No,0.96008,67,67,0.91285,1.00731
2016,Mecklenburg-Western Pomerania,4th Quintile,No,0.93565,36,36,0.85436,1.01694
2016,Mecklenburg-Western Pomerania,5th Quintile,No,0.93081,33,33,0.84287,1.01874
2016,Saxony,1st Quintile,No,0.99311,211,211,0.98192,1.00430
2016,Saxony,2nd Quintile,No,0.97644,224,224,0.95653,0.99635
2016,Saxony,3rd Quintile,No,0.97893,196,196,0.95877,0.99909
2016,Saxony,4th Quintile,No,0.98423,120,120,0.96184,1.00661
2016,Saxony-Anhalt,1st Quintile,No,0.96884,155,155,0.94140,0.99628
2016,Saxony-Anhalt,2nd Quintile,No,0.96777,130,130,0.93729,0.99825
2016,Saxony-Anhalt,3rd Quintile,No,0.97396,98,98,0.94226,1.00565
2016,Thuringa,1st Quintile,No,0.97114,136,136,0.94289,0.99938
2016,Thuringa,2nd Quintile,No,0.99526,143,143,0.98397,1.00656
2016,Thuringa,3rd Quintile,No,0.98119,108,108,0.95545,1.00693
2017,Schleswig-Holstein,1st Quintile,No,0.97377,240,240,0.95351,0.99403
2017,Schleswig-Holstein,2nd Quintile,No,0.98508,117,117,0.96302,1.00714
2017,Schleswig-Holstein,4th Quintile,No,0.97614,109,109,0.94736,1.00492
2017,Schleswig-Holstein,5th Quintile,No,0.99591,94,94,0.98294,1.00888
2017,Hamburg,1st Quintile,No,0.89783,77,77,0.82973,0.96592
2017,Hamburg,2nd Quintile,No,0.94172,51,51,0.87678,1.00665
2017,Lower Saxony,1st Quintile,No,0.91730,503,503,0.89321,0.94139
2017,Lower Saxony,2nd Quintile,No,0.97989,301,301,0.96401,0.99578
2017,Lower Saxony,3rd Quintile,No,0.98798,301,301,0.97566,1.00031
2017,Lower Saxony,5th Quintile,No,0.98720,295,295,0.97435,1.00005
2017,Bremen,1st Quintile,No,0.94218,80,80,0.89071,0.99365
2017,North Rhine-Westphalia,1st Quintile,No,0.95779,1003,1003,0.94534,0.97024
2017,North Rhine-Westphalia,2nd Quintile,No,0.98925,598,598,0.98098,0.99752
2017,North Rhine-Westphalia,3rd Quintile,No,0.99403,594,594,0.98783,1.00023
2017,North Rhine-Westphalia,4th Quintile,No,0.98611,619,619,0.97689,0.99534
2017,Hesse,1st Quintile,No,0.95067,340,340,0.92762,0.97372
2017,Hesse,2nd Quintile,No,0.91216,164,164,0.86870,0.95561
2017,Hesse,3rd Quintile,No,0.99578,203,203,0.98683,1.00472
2017,Hesse,4th Quintile,No,0.99052,207,207,0.97729,1.00375
2017,Hesse,5th Quintile,No,0.99424,257,257,0.98497,1.00351
2017,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.96916,291,291,0.94926,0.98906
2017,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.99138,203,203,0.97864,1.00413
2017,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.99711,160,160,0.98877,1.00545
2017,Baden-Wuerttemberg,1st Quintile,No,0.93735,412,412,0.91392,0.96078
2017,Baden-Wuerttemberg,2nd Quintile,No,0.96283,292,292,0.94110,0.98457
2017,Baden-Wuerttemberg,3rd Quintile,No,0.99482,335,335,0.98712,1.00252
2017,Bavaria,1st Quintile,No,0.96776,530,530,0.95270,0.98281
2017,Bavaria,2nd Quintile,No,0.96196,503,503,0.94523,0.97869
2017,Bavaria,3rd Quintile,No,0.99708,503,503,0.99235,1.00180
2017,Bavaria,4th Quintile,No,0.99605,509,509,0.99059,1.00150
2017,Berlin,1st Quintile,No,0.90984,204,204,0.87044,0.94924
2017,Berlin,2nd Quintile,No,0.95323,139,139,0.91800,0.98846
2017,Berlin,3rd Quintile,No,0.98231,112,112,0.95779,1.00683
2017,Berlin,5th Quintile,No,0.98190,115,115,0.95743,1.00637
2017,Brandenburg,1st Quintile,No,0.97540,213,213,0.95455,0.99625
2017,Brandenburg,2nd Quintile,No,0.94971,164,164,0.91615,0.98326
2017,Brandenburg,4th Quintile,No,0.97416,89,89,0.94101,1.00731
2017,Brandenburg,5th Quintile,No,0.98380,73,73,0.95465,1.01296
2017,Mecklenburg-Western Pomerania,1st Quintile,No,0.96957,133,133,0.94027,0.99887
2017,Mecklenburg-Western Pomerania,2nd Quintile,No,0.99463,93,93,0.97970,1.00956
2017,Mecklenburg-Western Pomerania,3rd Quintile,No,0.98504,74,74,0.95719,1.01289
2017,Mecklenburg-Western Pomerania,4th Quintile,No,0.97485,40,40,0.92570,1.02399
2017,Saxony,1st Quintile,No,0.97924,299,299,0.96305,0.99543
2017,Saxony,2nd Quintile,No,0.98115,264,264,0.96471,0.99758
2017,Saxony,3rd Quintile,No,0.97893,215,215,0.95969,0.99817
2017,Saxony-Anhalt,1st Quintile,No,0.93937,210,210,0.90701,0.97172
2017,Saxony-Anhalt,2nd Quintile,No,0.97004,140,140,0.94169,0.99838
2017,Saxony-Anhalt,4th Quintile,No,0.96445,81,81,0.92388,1.00503
2017,Thuringa,1st Quintile,No,0.93732,164,164,0.90011,0.97453
2017,Thuringa,3rd Quintile,No,0.98355,120,120,0.96069,1.00640
2017,Thuringa,4th Quintile,No,0.99820,96,96,0.98967,1.00673
2018,Schleswig-Holstein,1st Quintile,No,0.97404,224,224,0.95316,0.99491
2018,Schleswig-Holstein,2nd Quintile,No,0.96501,136,136,0.93401,0.99601
2018,Schleswig-Holstein,3rd Quintile,No,0.99790,113,113,0.98942,1.00638
2018,Schleswig-Holstein,5th Quintile,No,0.99700,91,91,0.98569,1.00830
2018,Hamburg,1st Quintile,No,0.86335,101,101,0.79603,0.93067
2018,Hamburg,2nd Quintile,No,0.96205,53,53,0.91011,1.01398
2018,Hamburg,3rd Quintile,No,0.97272,58,58,0.93043,1.01501
2018,Hamburg,4th Quintile,No,0.99042,61,61,0.96577,1.01507
2018,Lower Saxony,1st Quintile,No,0.91825,573,573,0.89579,0.94070
2018,Lower Saxony,2nd Quintile,No,0.97321,300,300,0.95491,0.99152
2018,Lower Saxony,3rd Quintile,No,0.97061,282,282,0.95086,0.99035
2018,Lower Saxony,4th Quintile,No,0.98920,266,266,0.97676,1.00165
2018,Lower Saxony,5th Quintile,No,0.98712,303,303,0.97440,0.99984
2018,Bremen,1st Quintile,No,0.89172,78,78,0.82231,0.96112
2018,Bremen,2nd Quintile,No,0.98700,31,31,0.94647,1.02753
2018,North Rhine-Westphalia,1st Quintile,Yes,0.06117,31,1153,0.04734,0.07501
2018,North Rhine-Westphalia,1st Quintile,No,0.93883,1122,1153,0.92499,0.95266
2018,North Rhine-Westphalia,2nd Quintile,No,0.98449,671,671,0.97513,0.99384
2018,North Rhine-Westphalia,3rd Quintile,No,0.99586,600,600,0.99072,1.00100
2018,North Rhine-Westphalia,4th Quintile,No,0.99280,591,591,0.98597,0.99962
2018,Hesse,1st Quintile,No,0.89564,369,369,0.86441,0.92688
2018,Hesse,2nd Quintile,No,0.98315,191,191,0.96484,1.00145
2018,Hesse,3rd Quintile,No,0.98130,191,191,0.96204,1.00056
2018,Hesse,4th Quintile,No,0.99838,195,195,0.99272,1.00404
2018,Hesse,5th Quintile,No,0.99096,252,252,0.97925,1.00267
2018,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.98480,346,346,0.97189,0.99771
2018,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.98533,187,187,0.96805,1.00261
2018,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.99968,167,167,0.99694,1.00241
2018,Baden-Wuerttemberg,1st Quintile,No,0.96489,429,429,0.94746,0.98233
2018,Baden-Wuerttemberg,2nd Quintile,No,0.97758,300,300,0.96080,0.99436
2018,Baden-Wuerttemberg,3rd Quintile,No,0.97131,309,309,0.95267,0.98996
2018,Baden-Wuerttemberg,4th Quintile,No,0.98689,377,377,0.97539,0.99839
2018,Bavaria,1st Quintile,No,0.94129,557,557,0.92175,0.96083
2018,Bavaria,2nd Quintile,No,0.97325,480,480,0.95881,0.98770
2018,Bavaria,3rd Quintile,No,0.99690,450,450,0.99177,1.00204
2018,Bavaria,4th Quintile,No,0.99245,514,514,0.98496,0.99994
2018,Bavaria,5th Quintile,No,0.99773,569,569,0.99381,1.00164
2018,Berlin,1st Quintile,No,0.94313,261,261,0.91497,0.97128
2018,Berlin,2nd Quintile,No,0.95193,134,134,0.91557,0.98828
2018,Berlin,3rd Quintile,No,0.99691,113,113,0.98662,1.00719
2018,Brandenburg,1st Quintile,No,0.97328,254,254,0.95341,0.99315
2018,Brandenburg,2nd Quintile,No,0.99189,166,166,0.97820,1.00557
2018,Brandenburg,3rd Quintile,No,0.99209,136,136,0.97715,1.00703
2018,Brandenburg,4th Quintile,No,0.97978,81,81,0.94893,1.01062
2018,Brandenburg,5th Quintile,No,0.98548,69,69,0.95705,1.01391
2018,Mecklenburg-Western Pomerania,1st Quintile,No,0.98184,158,158,0.96096,1.00273
2018,Mecklenburg-Western Pomerania,2nd Quintile,No,0.99624,100,100,0.98420,1.00829
2018,Mecklenburg-Western Pomerania,3rd Quintile,No,0.98208,59,59,0.94793,1.01622
2018,Mecklenburg-Western Pomerania,4th Quintile,No,0.99703,50,50,0.98178,1.01227
2018,Mecklenburg-Western Pomerania,5th Quintile,No,0.98802,33,33,0.95033,1.02571
2018,Saxony,1st Quintile,No,0.95295,277,277,0.92796,0.97793
2018,Saxony,2nd Quintile,No,0.99525,305,305,0.98752,1.00298
2018,Saxony,3rd Quintile,No,0.99357,211,211,0.98276,1.00438
2018,Saxony-Anhalt,1st Quintile,No,0.99079,223,223,0.97822,1.00336
2018,Saxony-Anhalt,2nd Quintile,No,0.95391,139,139,0.91893,0.98890
2018,Saxony-Anhalt,3rd Quintile,No,0.99893,110,110,0.99279,1.00507
2018,Thuringa,1st Quintile,No,0.95732,206,206,0.92965,0.98499
2018,Thuringa,2nd Quintile,No,0.97188,160,160,0.94619,0.99758
2019,Schleswig-Holstein,1st Quintile,No,0.97145,210,210,0.94887,0.99403
2019,Schleswig-Holstein,3rd Quintile,No,0.99380,111,111,0.97913,1.00847
2019,Hamburg,1st Quintile,No,0.84082,86,86,0.76304,0.91859
2019,Hamburg,2nd Quintile,No,0.96651,59,59,0.92021,1.01281
2019,Hamburg,3rd Quintile,No,0.99592,50,50,0.97808,1.01377
2019,Lower Saxony,1st Quintile,No,0.93190,510,510,0.91002,0.95379
2019,Lower Saxony,2nd Quintile,No,0.97780,286,286,0.96070,0.99491
2019,Lower Saxony,3rd Quintile,No,0.98741,257,257,0.97375,1.00107
2019,Lower Saxony,4th Quintile,No,0.97515,289,289,0.95717,0.99313
2019,Lower Saxony,5th Quintile,No,0.97421,364,364,0.95791,0.99052
2019,Bremen,1st Quintile,No,0.99388,67,67,0.97507,1.01269
2019,North Rhine-Westphalia,1st Quintile,Yes,0.06529,33,1171,0.05113,0.07944
2019,North Rhine-Westphalia,1st Quintile,No,0.93471,1138,1171,0.92056,0.94887
2019,North Rhine-Westphalia,2nd Quintile,No,0.98203,624,624,0.97159,0.99246
2019,North Rhine-Westphalia,3rd Quintile,No,0.97522,539,539,0.96209,0.98836
2019,North Rhine-Westphalia,4th Quintile,No,0.99325,584,584,0.98661,0.99990
2019,North Rhine-Westphalia,5th Quintile,No,0.99994,909,909,0.99942,1.00046
2019,Hesse,1st Quintile,No,0.87264,343,343,0.83731,0.90797
2019,Hesse,2nd Quintile,No,0.99709,166,166,0.98887,1.00531
2019,Hesse,3rd Quintile,No,0.96688,193,193,0.94157,0.99219
2019,Hesse,5th Quintile,No,0.99445,374,374,0.98691,1.00199
2019,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.98531,310,310,0.97190,0.99873
2019,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.97306,181,181,0.94941,0.99671
2019,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.99649,155,155,0.98716,1.00583
2019,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.98578,154,154,0.96702,1.00454
2019,Baden-Wuerttemberg,1st Quintile,No,0.94071,436,436,0.91852,0.96290
2019,Baden-Wuerttemberg,2nd Quintile,No,0.97651,249,249,0.95765,0.99536
2019,Baden-Wuerttemberg,3rd Quintile,No,0.98819,304,304,0.97603,1.00035
2019,Bavaria,1st Quintile,No,0.94828,547,547,0.92971,0.96686
2019,Bavaria,2nd Quintile,No,0.97367,440,440,0.95869,0.98864
