year,bula_h,rentown,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Hesse,Owner,A Bit Too Small,0.07891,34,393,0.05222,0.10560
2000,Hesse,Owner,Just Right,0.75688,304,393,0.71442,0.79935
2000,Hesse,Owner,A Bit Too Large,0.13455,55,393,0.10077,0.16834
2000,Hesse,Tenant,A Bit Too Small,0.19195,106,452,0.15561,0.22830
2000,Hesse,Tenant,Just Right,0.73251,346,452,0.69166,0.77336
2000,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Small,0.07122,35,434,0.04699,0.09544
2000,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.72945,329,434,0.68761,0.77130
2000,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.17976,70,434,0.14360,0.21593
2000,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.22513,77,304,0.17810,0.27216
2000,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.68064,227,304,0.62815,0.73314
2000,Baden-Wuerttemberg,Owner,A Bit Too Small,0.07280,63,733,0.05398,0.09162
2000,Baden-Wuerttemberg,Owner,Just Right,0.78625,587,733,0.75656,0.81595
2000,Baden-Wuerttemberg,Owner,A Bit Too Large,0.11293,83,733,0.09000,0.13585
2000,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.18322,159,726,0.15506,0.21138
2000,Baden-Wuerttemberg,Tenant,Just Right,0.74940,567,726,0.71785,0.78094
2000,Bavaria,Owner,A Bit Too Small,0.06384,63,947,0.04826,0.07942
2000,Bavaria,Owner,Just Right,0.77631,768,947,0.74976,0.80287
2000,Bavaria,Owner,A Bit Too Large,0.13821,116,947,0.11621,0.16020
2000,Bavaria,Tenant,Much Too Small,0.04063,32,833,0.02722,0.05405
2000,Bavaria,Tenant,A Bit Too Small,0.16555,149,833,0.14029,0.19081
2000,Bavaria,Tenant,Just Right,0.74314,612,833,0.71346,0.77283
2000,Bavaria,Tenant,A Bit Too Large,0.05067,40,833,0.03577,0.06558
2000,Berlin,Owner,Just Right,0.77583,45,45,0.65260,0.89905
2000,Berlin,Tenant,A Bit Too Small,0.26153,112,405,0.21867,0.30438
2000,Berlin,Tenant,Just Right,0.64039,293,405,0.59359,0.68718
2000,Brandenburg,Owner,Just Right,0.76064,165,165,0.69533,0.82594
2000,Brandenburg,Tenant,A Bit Too Small,0.16693,56,302,0.12480,0.20906
2000,Brandenburg,Tenant,Just Right,0.75358,246,302,0.70489,0.80226
2000,Mecklenburg-Western Pomerania,Owner,Just Right,0.79903,90,90,0.71578,0.88229
2000,Mecklenburg-Western Pomerania,Tenant,A Bit Too Small,0.17151,40,181,0.11644,0.22657
2000,Mecklenburg-Western Pomerania,Tenant,Just Right,0.70979,141,181,0.64348,0.77609
2000,Saxony,Owner,Just Right,0.78842,253,296,0.74181,0.83503
2000,Saxony,Owner,A Bit Too Large,0.14376,43,296,0.10372,0.18379
2000,Saxony,Tenant,A Bit Too Small,0.15358,102,587,0.12439,0.18277
2000,Saxony,Tenant,Just Right,0.74835,441,587,0.71321,0.78348
2000,Saxony,Tenant,A Bit Too Large,0.07308,44,587,0.05201,0.09415
2000,Saxony-Anhalt,Owner,Just Right,0.76387,185,220,0.70762,0.82012
2000,Saxony-Anhalt,Owner,A Bit Too Large,0.17261,35,220,0.12255,0.22266
2000,Saxony-Anhalt,Tenant,A Bit Too Small,0.14709,48,276,0.10522,0.18895
2000,Saxony-Anhalt,Tenant,Just Right,0.77565,228,276,0.72634,0.82495
2000,Thuringa,Owner,Just Right,0.82494,210,242,0.77696,0.87292
2000,Thuringa,Owner,A Bit Too Large,0.11786,32,242,0.07715,0.15857
2000,Thuringa,Tenant,A Bit Too Small,0.14228,50,257,0.09949,0.18508
2000,Thuringa,Tenant,Just Right,0.79945,207,257,0.75040,0.84850
2001,Schleswig-Holstein,Owner,Just Right,0.77716,169,169,0.71423,0.84009
2001,Schleswig-Holstein,Tenant,Just Right,0.80970,120,120,0.73917,0.88023
2001,Hamburg,Tenant,A Bit Too Small,0.26473,39,124,0.18676,0.34270
2001,Hamburg,Tenant,Just Right,0.59411,85,124,0.50733,0.68090
2001,Lower Saxony,Owner,A Bit Too Small,0.06891,41,502,0.04673,0.09109
2001,Lower Saxony,Owner,Just Right,0.67730,363,502,0.63637,0.71824
2001,Lower Saxony,Owner,A Bit Too Large,0.21224,98,502,0.17644,0.24805
2001,Lower Saxony,Tenant,A Bit Too Small,0.18980,83,390,0.15083,0.22877
2001,Lower Saxony,Tenant,Just Right,0.69879,307,390,0.65319,0.74438
2001,Bremen,Tenant,Just Right,0.73724,43,43,0.60413,0.87035
2001,North Rhine-Westphalia,Owner,A Bit Too Small,0.06106,66,1019,0.04635,0.07577
2001,North Rhine-Westphalia,Owner,Just Right,0.75576,800,1019,0.72937,0.78215
2001,North Rhine-Westphalia,Owner,A Bit Too Large,0.16412,153,1019,0.14137,0.18688
2001,North Rhine-Westphalia,Tenant,Much Too Small,0.03318,47,1428,0.02389,0.04248
2001,North Rhine-Westphalia,Tenant,A Bit Too Small,0.16756,258,1428,0.14818,0.18693
2001,North Rhine-Westphalia,Tenant,Just Right,0.73966,1048,1428,0.71689,0.76242
2001,North Rhine-Westphalia,Tenant,A Bit Too Large,0.05558,75,1428,0.04369,0.06746
2001,Hesse,Owner,Just Right,0.73702,264,318,0.68855,0.78548
2001,Hesse,Owner,A Bit Too Large,0.15871,54,318,0.11848,0.19893
2001,Hesse,Tenant,A Bit Too Small,0.18082,88,381,0.14213,0.21952
2001,Hesse,Tenant,Just Right,0.74272,293,381,0.69877,0.78667
2001,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.72881,300,371,0.68351,0.77411
2001,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.19004,71,371,0.15006,0.23001
2001,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.18413,61,275,0.13824,0.23003
2001,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.69920,214,275,0.64490,0.75351
2001,Baden-Wuerttemberg,Owner,A Bit Too Small,0.09131,62,623,0.06867,0.11395
2001,Baden-Wuerttemberg,Owner,Just Right,0.77389,493,623,0.74102,0.80677
2001,Baden-Wuerttemberg,Owner,A Bit Too Large,0.11758,68,623,0.09227,0.14290
2001,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.20673,160,671,0.17607,0.23740
2001,Baden-Wuerttemberg,Tenant,Just Right,0.71730,511,671,0.68321,0.75140
2001,Bavaria,Owner,A Bit Too Small,0.08170,73,845,0.06322,0.10018
2001,Bavaria,Owner,Just Right,0.75669,665,845,0.72774,0.78564
2001,Bavaria,Owner,A Bit Too Large,0.14610,107,845,0.12227,0.16993
2001,Bavaria,Tenant,A Bit Too Small,0.17661,135,697,0.14828,0.20494
2001,Bavaria,Tenant,Just Right,0.76562,562,697,0.73414,0.79709
2001,Berlin,Owner,Just Right,0.76609,48,48,0.64506,0.88711
2001,Berlin,Tenant,A Bit Too Small,0.24805,105,378,0.20445,0.29165
2001,Berlin,Tenant,Just Right,0.65323,273,378,0.60519,0.70128
2001,Brandenburg,Owner,Just Right,0.72933,152,152,0.65846,0.80020
2001,Brandenburg,Tenant,A Bit Too Small,0.13514,45,271,0.09436,0.17592
2001,Brandenburg,Tenant,Just Right,0.77953,226,271,0.73008,0.82898
2001,Mecklenburg-Western Pomerania,Owner,Just Right,0.75065,82,82,0.65643,0.84486
2001,Mecklenburg-Western Pomerania,Tenant,Just Right,0.81264,143,143,0.74846,0.87682
2001,Saxony,Owner,Just Right,0.80164,256,256,0.75270,0.85058
2001,Saxony,Tenant,A Bit Too Small,0.14354,84,534,0.11377,0.17330
2001,Saxony,Tenant,Just Right,0.77328,416,534,0.73773,0.80882
2001,Saxony,Tenant,A Bit Too Large,0.06942,34,534,0.04784,0.09100
2001,Saxony-Anhalt,Owner,Just Right,0.74600,178,217,0.68795,0.80405
2001,Saxony-Anhalt,Owner,A Bit Too Large,0.19947,39,217,0.14618,0.25277
2001,Saxony-Anhalt,Tenant,A Bit Too Small,0.15372,44,244,0.10837,0.19907
2001,Saxony-Anhalt,Tenant,Just Right,0.75331,200,244,0.69910,0.80751
2001,Thuringa,Owner,Just Right,0.82565,200,200,0.77294,0.87837
2001,Thuringa,Tenant,A Bit Too Small,0.12808,42,233,0.08508,0.17108
2001,Thuringa,Tenant,Just Right,0.80234,191,233,0.75109,0.85358
2002,Schleswig-Holstein,Owner,Just Right,0.70400,165,200,0.64058,0.76743
2002,Schleswig-Holstein,Owner,A Bit Too Large,0.16403,35,200,0.11258,0.21548
2002,Schleswig-Holstein,Tenant,Just Right,0.77692,126,126,0.70394,0.84991
2002,Hamburg,Owner,Just Right,0.68810,44,44,0.54964,0.82657
2002,Hamburg,Tenant,A Bit Too Small,0.22397,35,119,0.14875,0.29919
2002,Hamburg,Tenant,Just Right,0.62968,84,119,0.54255,0.71681
2002,Lower Saxony,Owner,A Bit Too Small,0.09184,58,568,0.06807,0.11561
2002,Lower Saxony,Owner,Just Right,0.64489,405,568,0.60550,0.68428
2002,Lower Saxony,Owner,A Bit Too Large,0.20968,105,568,0.17617,0.24318
2002,Lower Saxony,Tenant,A Bit Too Small,0.20151,78,414,0.16282,0.24020
2002,Lower Saxony,Tenant,Just Right,0.65959,297,414,0.61389,0.70529
2002,Lower Saxony,Tenant,A Bit Too Large,0.10412,39,414,0.07466,0.13357
2002,Bremen,Owner,Just Right,0.63398,37,37,0.47662,0.79134
2002,Bremen,Tenant,Just Right,0.80951,42,42,0.68930,0.92971
2002,North Rhine-Westphalia,Owner,A Bit Too Small,0.06511,86,1149,0.05084,0.07939
2002,North Rhine-Westphalia,Owner,Just Right,0.72948,885,1149,0.70378,0.75517
2002,North Rhine-Westphalia,Owner,A Bit Too Large,0.17070,178,1149,0.14894,0.19247
2002,North Rhine-Westphalia,Tenant,Much Too Small,0.03331,50,1389,0.02387,0.04275
2002,North Rhine-Westphalia,Tenant,A Bit Too Small,0.17127,261,1389,0.15145,0.19109
2002,North Rhine-Westphalia,Tenant,Just Right,0.71274,989,1389,0.68893,0.73654
2002,North Rhine-Westphalia,Tenant,A Bit Too Large,0.07514,89,1389,0.06127,0.08901
2002,Hesse,Owner,A Bit Too Small,0.09774,51,402,0.06867,0.12680
2002,Hesse,Owner,Just Right,0.70181,284,402,0.65704,0.74659
2002,Hesse,Owner,A Bit Too Large,0.16875,67,402,0.13209,0.20541
2002,Hesse,Tenant,A Bit Too Small,0.18389,96,423,0.14693,0.22085
2002,Hesse,Tenant,Just Right,0.67399,289,423,0.62926,0.71871
2002,Hesse,Tenant,A Bit Too Large,0.08813,38,423,0.06108,0.11518
2002,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.67037,299,386,0.62341,0.71732
2002,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.21436,87,386,0.17336,0.25535
2002,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.17879,51,260,0.13212,0.22545
2002,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.69020,209,260,0.63389,0.74652
2002,Baden-Wuerttemberg,Owner,A Bit Too Small,0.08582,66,719,0.06533,0.10631
2002,Baden-Wuerttemberg,Owner,Just Right,0.74596,543,719,0.71412,0.77780
2002,Baden-Wuerttemberg,Owner,A Bit Too Large,0.14700,110,719,0.12110,0.17290
2002,Baden-Wuerttemberg,Tenant,Much Too Small,0.03501,32,713,0.02151,0.04851
2002,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.20807,159,713,0.17825,0.23789
2002,Baden-Wuerttemberg,Tenant,Just Right,0.69887,490,713,0.66517,0.73257
2002,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.05589,32,713,0.03902,0.07276
2002,Bavaria,Owner,A Bit Too Small,0.09097,95,937,0.07254,0.10939
2002,Bavaria,Owner,Just Right,0.73260,704,937,0.70424,0.76096
2002,Bavaria,Owner,A Bit Too Large,0.15138,138,937,0.12841,0.17434
2002,Bavaria,Tenant,Much Too Small,0.03478,31,756,0.02171,0.04785
2002,Bavaria,Tenant,A Bit Too Small,0.18685,155,756,0.15904,0.21465
2002,Bavaria,Tenant,Just Right,0.71406,529,756,0.68182,0.74629
2002,Bavaria,Tenant,A Bit Too Large,0.05941,41,756,0.04255,0.07627
2002,Berlin,Owner,Just Right,0.68120,58,58,0.56022,0.80218
2002,Berlin,Tenant,A Bit Too Small,0.21891,95,376,0.17706,0.26076
2002,Berlin,Tenant,Just Right,0.68680,281,376,0.63985,0.73374
2002,Brandenburg,Owner,Just Right,0.70517,140,140,0.62937,0.78098
2002,Brandenburg,Tenant,A Bit Too Small,0.16431,50,286,0.12129,0.20733
2002,Brandenburg,Tenant,Just Right,0.77359,236,286,0.72501,0.82218
2002,Mecklenburg-Western Pomerania,Owner,Just Right,0.76786,86,86,0.67810,0.85761
2002,Mecklenburg-Western Pomerania,Tenant,Just Right,0.79724,128,128,0.72731,0.86717
2002,Saxony,Owner,Just Right,0.71923,241,286,0.66705,0.77140
2002,Saxony,Owner,A Bit Too Large,0.16841,45,286,0.12496,0.21186
2002,Saxony,Tenant,A Bit Too Small,0.12049,69,515,0.09234,0.14863
2002,Saxony,Tenant,Just Right,0.78592,413,515,0.75046,0.82138
2002,Saxony,Tenant,A Bit Too Large,0.06423,33,515,0.04303,0.08542
2002,Saxony-Anhalt,Owner,Just Right,0.78486,181,181,0.72482,0.84489
2002,Saxony-Anhalt,Tenant,A Bit Too Small,0.15981,45,255,0.11474,0.20487
2002,Saxony-Anhalt,Tenant,Just Right,0.75733,210,255,0.70460,0.81005
2002,Thuringa,Owner,Just Right,0.82978,200,200,0.77757,0.88200
2002,Thuringa,Tenant,A Bit Too Small,0.09545,37,231,0.05747,0.13342
2002,Thuringa,Tenant,Just Right,0.83990,194,231,0.79251,0.88729
2003,Schleswig-Holstein,Owner,Just Right,0.75715,165,165,0.69152,0.82278
2003,Schleswig-Holstein,Tenant,Just Right,0.77643,117,117,0.70061,0.85225
2003,Hamburg,Owner,Just Right,0.64491,38,38,0.49072,0.79911
2003,Hamburg,Tenant,A Bit Too Small,0.22820,33,108,0.14868,0.30772
2003,Hamburg,Tenant,Just Right,0.58858,75,108,0.49534,0.68182
2003,Lower Saxony,Owner,A Bit Too Small,0.07637,43,550,0.05415,0.09858
2003,Lower Saxony,Owner,Just Right,0.66097,400,550,0.62137,0.70057
2003,Lower Saxony,Owner,A Bit Too Large,0.22600,107,550,0.19102,0.26099
2003,Lower Saxony,Tenant,A Bit Too Small,0.20285,76,397,0.16325,0.24246
2003,Lower Saxony,Tenant,Just Right,0.66685,286,397,0.62042,0.71327
2003,Lower Saxony,Tenant,A Bit Too Large,0.09981,35,397,0.07029,0.12933
2003,Bremen,Tenant,Just Right,0.68374,38,38,0.53391,0.83358
2003,North Rhine-Westphalia,Owner,A Bit Too Small,0.08398,103,1114,0.06769,0.10028
2003,North Rhine-Westphalia,Owner,Just Right,0.70422,832,1114,0.67741,0.73104
2003,North Rhine-Westphalia,Owner,A Bit Too Large,0.17613,179,1114,0.15375,0.19851
2003,North Rhine-Westphalia,Tenant,Much Too Small,0.03009,44,1341,0.02095,0.03924
2003,North Rhine-Westphalia,Tenant,A Bit Too Small,0.16513,243,1341,0.14525,0.18502
2003,North Rhine-Westphalia,Tenant,Just Right,0.72903,973,1341,0.70523,0.75282
2003,North Rhine-Westphalia,Tenant,A Bit Too Large,0.06942,81,1341,0.05582,0.08303
2003,Hesse,Owner,A Bit Too Small,0.12221,41,382,0.08932,0.15510
2003,Hesse,Owner,Just Right,0.67799,279,382,0.63107,0.72491
2003,Hesse,Owner,A Bit Too Large,0.16277,62,382,0.12570,0.19984
2003,Hesse,Tenant,A Bit Too Small,0.20252,105,395,0.16284,0.24220
2003,Hesse,Tenant,Just Right,0.67887,254,395,0.63277,0.72498
2003,Hesse,Tenant,A Bit Too Large,0.08941,36,395,0.06123,0.11758
2003,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Small,0.07694,31,405,0.05095,0.10292
2003,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.65360,281,405,0.60720,0.70000
2003,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.22095,93,405,0.18050,0.26141
2003,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.15568,46,269,0.11227,0.19908
2003,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.72444,223,269,0.67095,0.77793
2003,Baden-Wuerttemberg,Owner,A Bit Too Small,0.09697,71,701,0.07505,0.11890
2003,Baden-Wuerttemberg,Owner,Just Right,0.74460,527,701,0.71230,0.77691
2003,Baden-Wuerttemberg,Owner,A Bit Too Large,0.14096,103,701,0.11518,0.16674
2003,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.21530,146,656,0.18382,0.24678
2003,Baden-Wuerttemberg,Tenant,Just Right,0.68112,475,656,0.64543,0.71681
2003,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.06557,35,656,0.04661,0.08453
2003,Bavaria,Owner,A Bit Too Small,0.07606,80,893,0.05866,0.09346
2003,Bavaria,Owner,Just Right,0.75088,687,893,0.72250,0.77927
2003,Bavaria,Owner,A Bit Too Large,0.14766,126,893,0.12438,0.17094
2003,Bavaria,Tenant,A Bit Too Small,0.20889,161,703,0.17881,0.23896
2003,Bavaria,Tenant,Just Right,0.69163,497,703,0.65747,0.72579
2003,Bavaria,Tenant,A Bit Too Large,0.05704,45,703,0.03989,0.07420
2003,Berlin,Owner,Just Right,0.72692,55,55,0.60809,0.84576
2003,Berlin,Tenant,A Bit Too Small,0.22260,93,400,0.18178,0.26342
2003,Berlin,Tenant,Just Right,0.66810,275,400,0.62189,0.71431
2003,Berlin,Tenant,A Bit Too Large,0.07652,32,400,0.05044,0.10260
2003,Brandenburg,Owner,Just Right,0.73113,152,152,0.66042,0.80185
2003,Brandenburg,Tenant,A Bit Too Small,0.17956,57,270,0.13369,0.22543
2003,Brandenburg,Tenant,Just Right,0.73544,213,270,0.68273,0.78815
2003,Mecklenburg-Western Pomerania,Owner,Just Right,0.75648,88,88,0.66628,0.84667
2003,Mecklenburg-Western Pomerania,Tenant,Just Right,0.84513,134,134,0.78364,0.90661
2003,Saxony,Owner,Just Right,0.75888,248,287,0.70930,0.80846
2003,Saxony,Owner,A Bit Too Large,0.13580,39,287,0.09609,0.17550
2003,Saxony,Tenant,A Bit Too Small,0.13391,71,487,0.10364,0.16419
2003,Saxony,Tenant,Just Right,0.80421,416,487,0.76893,0.83949
2003,Saxony-Anhalt,Owner,Just Right,0.74405,170,204,0.68401,0.80408
2003,Saxony-Anhalt,Owner,A Bit Too Large,0.16074,34,204,0.11022,0.21127
2003,Saxony-Anhalt,Tenant,A Bit Too Small,0.14533,42,246,0.10120,0.18946
2003,Saxony-Anhalt,Tenant,Just Right,0.77025,204,246,0.71758,0.82293
2003,Thuringa,Owner,Just Right,0.77527,189,189,0.71561,0.83494
2003,Thuringa,Tenant,A Bit Too Small,0.13598,40,226,0.09119,0.18077
2003,Thuringa,Tenant,Just Right,0.79001,186,226,0.73679,0.84323
2004,Schleswig-Holstein,Owner,Just Right,0.77371,168,168,0.71024,0.83717
2004,Schleswig-Holstein,Tenant,Just Right,0.78467,114,114,0.70888,0.86046
2004,Hamburg,Owner,Just Right,0.71872,43,43,0.58274,0.85470
2004,Hamburg,Tenant,A Bit Too Small,0.21819,34,109,0.14029,0.29608
2004,Hamburg,Tenant,Just Right,0.63348,75,109,0.54260,0.72436
2004,Lower Saxony,Owner,A Bit Too Small,0.07678,40,557,0.05465,0.09891
2004,Lower Saxony,Owner,Just Right,0.68053,413,557,0.64177,0.71928
2004,Lower Saxony,Owner,A Bit Too Large,0.20453,104,557,0.17100,0.23806
2004,Lower Saxony,Tenant,A Bit Too Small,0.16293,59,391,0.12628,0.19958
2004,Lower Saxony,Tenant,Just Right,0.69367,299,391,0.64792,0.73942
2004,Lower Saxony,Tenant,A Bit Too Large,0.10212,33,391,0.07207,0.13218
2004,Bremen,Owner,Just Right,0.71097,33,33,0.55390,0.86803
2004,Bremen,Tenant,Just Right,0.72358,37,37,0.57749,0.86967
2004,North Rhine-Westphalia,Owner,A Bit Too Small,0.07333,91,1097,0.05790,0.08877
2004,North Rhine-Westphalia,Owner,Just Right,0.72224,818,1097,0.69572,0.74876
2004,North Rhine-Westphalia,Owner,A Bit Too Large,0.17919,188,1097,0.15648,0.20190
2004,North Rhine-Westphalia,Tenant,Much Too Small,0.02510,32,1293,0.01657,0.03363
2004,North Rhine-Westphalia,Tenant,A Bit Too Small,0.15242,215,1293,0.13282,0.17202
2004,North Rhine-Westphalia,Tenant,Just Right,0.75606,966,1293,0.73264,0.77947
2004,North Rhine-Westphalia,Tenant,A Bit Too Large,0.06381,80,1293,0.05049,0.07714
2004,Hesse,Owner,A Bit Too Small,0.10661,39,372,0.07521,0.13802
2004,Hesse,Owner,Just Right,0.69338,261,372,0.64646,0.74030
2004,Hesse,Owner,A Bit Too Large,0.18637,72,372,0.14674,0.22599
2004,Hesse,Tenant,A Bit Too Small,0.22734,96,354,0.18362,0.27106
2004,Hesse,Tenant,Just Right,0.66937,258,354,0.62030,0.71845
2004,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Small,0.08198,37,394,0.05486,0.10911
2004,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.66851,271,394,0.62197,0.71505
2004,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.21532,86,394,0.17468,0.25596
2004,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.14387,44,261,0.10121,0.18653
2004,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.73987,217,261,0.68654,0.79319
2004,Baden-Wuerttemberg,Owner,A Bit Too Small,0.08413,62,679,0.06324,0.10503
2004,Baden-Wuerttemberg,Owner,Just Right,0.73451,515,679,0.70127,0.76775
2004,Baden-Wuerttemberg,Owner,A Bit Too Large,0.15481,102,679,0.12758,0.18204
2004,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.18534,136,630,0.15497,0.21570
2004,Baden-Wuerttemberg,Tenant,Just Right,0.72156,462,630,0.68653,0.75659
2004,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.05645,32,630,0.03841,0.07448
2004,Bavaria,Owner,A Bit Too Small,0.06579,77,860,0.04921,0.08236
2004,Bavaria,Owner,Just Right,0.73680,654,860,0.70735,0.76625
2004,Bavaria,Owner,A Bit Too Large,0.17244,129,860,0.14717,0.19770
2004,Bavaria,Tenant,A Bit Too Small,0.19292,140,697,0.16361,0.22224
2004,Bavaria,Tenant,Just Right,0.69619,503,697,0.66202,0.73035
2004,Bavaria,Tenant,A Bit Too Large,0.07954,54,697,0.05944,0.09964
2004,Berlin,Owner,Just Right,0.61285,54,54,0.48171,0.74399
2004,Berlin,Tenant,A Bit Too Small,0.19224,81,393,0.15323,0.23126
2004,Berlin,Tenant,Just Right,0.70880,280,393,0.66382,0.75377
2004,Berlin,Tenant,A Bit Too Large,0.06944,32,393,0.04427,0.09460
2004,Brandenburg,Owner,Just Right,0.77248,154,154,0.70605,0.83891
2004,Brandenburg,Tenant,A Bit Too Small,0.15012,43,266,0.10711,0.19313
2004,Brandenburg,Tenant,Just Right,0.77155,223,266,0.72100,0.82210
2004,Mecklenburg-Western Pomerania,Owner,Just Right,0.78636,89,89,0.70072,0.87200
2004,Mecklenburg-Western Pomerania,Tenant,Just Right,0.78630,124,124,0.71386,0.85875
2004,Saxony,Owner,Just Right,0.75044,234,280,0.69966,0.80122
2004,Saxony,Owner,A Bit Too Large,0.13180,46,280,0.09211,0.17149
2004,Saxony,Tenant,A Bit Too Small,0.12588,63,493,0.09657,0.15519
2004,Saxony,Tenant,Just Right,0.78807,391,493,0.75196,0.82418
2004,Saxony,Tenant,A Bit Too Large,0.06783,39,493,0.04561,0.09005
2004,Saxony-Anhalt,Owner,Just Right,0.75079,173,209,0.69200,0.80957
2004,Saxony-Anhalt,Owner,A Bit Too Large,0.18158,36,209,0.12919,0.23397
2004,Saxony-Anhalt,Tenant,A Bit Too Small,0.13947,41,240,0.09555,0.18339
2004,Saxony-Anhalt,Tenant,Just Right,0.79601,199,240,0.74493,0.84710
2004,Thuringa,Owner,Just Right,0.81133,191,191,0.75570,0.86697
2004,Thuringa,Tenant,A Bit Too Small,0.14317,43,231,0.09790,0.18843
2004,Thuringa,Tenant,Just Right,0.78702,188,231,0.73411,0.83993
2005,Schleswig-Holstein,Owner,Just Right,0.74594,160,160,0.67827,0.81360
2005,Schleswig-Holstein,Tenant,Just Right,0.74395,114,114,0.66348,0.82442
2005,Hamburg,Owner,Just Right,0.77138,35,35,0.63022,0.91254
2005,Hamburg,Tenant,A Bit Too Small,0.24460,36,116,0.16604,0.32317
2005,Hamburg,Tenant,Just Right,0.65116,80,116,0.56405,0.73827
2005,Lower Saxony,Owner,A Bit Too Small,0.06608,32,544,0.04518,0.08697
2005,Lower Saxony,Owner,Just Right,0.65246,398,544,0.61241,0.69252
2005,Lower Saxony,Owner,A Bit Too Large,0.22878,114,544,0.19345,0.26411
2005,Lower Saxony,Tenant,A Bit Too Small,0.18126,63,338,0.14013,0.22239
2005,Lower Saxony,Tenant,Just Right,0.70706,275,338,0.65847,0.75565
2005,Bremen,Tenant,Just Right,0.78702,38,38,0.65510,0.91894
2005,North Rhine-Westphalia,Owner,A Bit Too Small,0.08902,96,1055,0.07183,0.10622
2005,North Rhine-Westphalia,Owner,Just Right,0.72909,797,1055,0.70226,0.75592
2005,North Rhine-Westphalia,Owner,A Bit Too Large,0.15702,162,1055,0.13505,0.17898
2005,North Rhine-Westphalia,Tenant,A Bit Too Small,0.15358,212,1252,0.13360,0.17356
2005,North Rhine-Westphalia,Tenant,Just Right,0.75113,952,1252,0.72717,0.77509
2005,North Rhine-Westphalia,Tenant,A Bit Too Large,0.07699,88,1252,0.06222,0.09177
2005,Hesse,Owner,A Bit Too Small,0.12067,37,360,0.08697,0.15436
2005,Hesse,Owner,Just Right,0.67579,262,360,0.62737,0.72421
2005,Hesse,Owner,A Bit Too Large,0.19070,61,360,0.15006,0.23134
2005,Hesse,Tenant,A Bit Too Small,0.21247,87,359,0.17009,0.25484
2005,Hesse,Tenant,Just Right,0.70019,272,359,0.65273,0.74765
2005,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Small,0.06969,31,375,0.04388,0.09549
2005,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.72596,278,375,0.68075,0.77116
2005,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.17044,66,375,0.13233,0.20855
2005,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.18518,50,267,0.13850,0.23186
2005,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.73582,217,267,0.68283,0.78880
2005,Baden-Wuerttemberg,Owner,A Bit Too Small,0.09441,69,656,0.07202,0.11681
2005,Baden-Wuerttemberg,Owner,Just Right,0.70639,481,656,0.67151,0.74127
2005,Baden-Wuerttemberg,Owner,A Bit Too Large,0.17139,106,656,0.14253,0.20025
2005,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.19313,124,624,0.16213,0.22413
2005,Baden-Wuerttemberg,Tenant,Just Right,0.70967,469,624,0.67403,0.74531
2005,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.05714,31,624,0.03892,0.07537
2005,Bavaria,Owner,A Bit Too Small,0.06987,74,831,0.05252,0.08721
2005,Bavaria,Owner,Just Right,0.74099,635,831,0.71119,0.77080
2005,Bavaria,Owner,A Bit Too Large,0.16378,122,831,0.13861,0.18896
2005,Bavaria,Tenant,A Bit Too Small,0.21182,151,674,0.18095,0.24269
2005,Bavaria,Tenant,Just Right,0.68265,473,674,0.64749,0.71782
