year,hhtyp,quintil_oecd_hh,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Couple with children,3rd Quintile,A Bit Too Large,0.07379,82,1397,0.06008,0.08751
2013,Couple with children,4th Quintile,A Bit Too Small,0.17230,262,1249,0.15134,0.19325
2013,Couple with children,4th Quintile,Just Right,0.71020,881,1249,0.68503,0.73537
2013,Couple with children,4th Quintile,A Bit Too Large,0.10599,106,1249,0.08891,0.12307
2013,Couple with children,5th Quintile,A Bit Too Small,0.11859,151,1037,0.09890,0.13828
2013,Couple with children,5th Quintile,Just Right,0.74162,779,1037,0.71496,0.76827
2013,Couple with children,5th Quintile,A Bit Too Large,0.10332,107,1037,0.08479,0.12186
2013,Other Combinations,1st Quintile,A Bit Too Small,0.22376,33,110,0.14552,0.30200
2013,Other Combinations,1st Quintile,Just Right,0.65387,77,110,0.56456,0.74319
2013,Other Combinations,2nd Quintile,Just Right,0.67517,60,60,0.55567,0.79467
2013,Other Combinations,3rd Quintile,Just Right,0.54557,42,42,0.39315,0.69798
2013,Other Combinations,4th Quintile,Just Right,0.65970,37,37,0.50492,0.81448
2014,Single-person household,1st Quintile,A Bit Too Small,0.13607,145,1004,0.11485,0.15729
2014,Single-person household,1st Quintile,Just Right,0.75018,776,1004,0.72338,0.77697
2014,Single-person household,1st Quintile,A Bit Too Large,0.08905,83,1004,0.07142,0.10668
2014,Single-person household,2nd Quintile,A Bit Too Small,0.09801,68,712,0.07615,0.11986
2014,Single-person household,2nd Quintile,Just Right,0.72618,528,712,0.69341,0.75896
2014,Single-person household,2nd Quintile,A Bit Too Large,0.14679,116,712,0.12077,0.17280
2014,Single-person household,3rd Quintile,A Bit Too Small,0.09231,60,620,0.06951,0.11511
2014,Single-person household,3rd Quintile,Just Right,0.64587,428,620,0.60819,0.68355
2014,Single-person household,3rd Quintile,A Bit Too Large,0.20963,132,620,0.17756,0.24169
2014,Single-person household,4th Quintile,A Bit Too Small,0.10419,55,550,0.07863,0.12975
2014,Single-person household,4th Quintile,Just Right,0.69247,407,550,0.65387,0.73108
2014,Single-person household,4th Quintile,A Bit Too Large,0.15056,88,550,0.12064,0.18047
2014,Single-person household,5th Quintile,A Bit Too Small,0.08169,47,561,0.05901,0.10438
2014,Single-person household,5th Quintile,Just Right,0.65407,345,561,0.61467,0.69347
2014,Single-person household,5th Quintile,A Bit Too Large,0.20810,137,561,0.17448,0.24173
2014,Single-person household,5th Quintile,Much Too Large,0.05009,32,561,0.03203,0.06816
2014,Couple without children,1st Quintile,A Bit Too Small,0.08465,43,481,0.05975,0.10955
2014,Couple without children,1st Quintile,Just Right,0.80242,399,481,0.76680,0.83805
2014,Couple without children,1st Quintile,A Bit Too Large,0.08413,39,481,0.05930,0.10896
2014,Couple without children,2nd Quintile,A Bit Too Small,0.09655,64,727,0.07506,0.11803
2014,Couple without children,2nd Quintile,Just Right,0.73278,561,727,0.70059,0.76497
2014,Couple without children,2nd Quintile,A Bit Too Large,0.14468,102,727,0.11909,0.17027
2014,Couple without children,3rd Quintile,A Bit Too Small,0.09296,85,820,0.07308,0.11285
2014,Couple without children,3rd Quintile,Just Right,0.69785,593,820,0.66641,0.72930
2014,Couple without children,3rd Quintile,A Bit Too Large,0.18548,142,820,0.15886,0.21211
2014,Couple without children,4th Quintile,A Bit Too Small,0.09316,94,909,0.07425,0.11206
2014,Couple without children,4th Quintile,Just Right,0.65749,630,909,0.62662,0.68836
2014,Couple without children,4th Quintile,A Bit Too Large,0.22543,185,909,0.19825,0.25261
2014,Couple without children,5th Quintile,A Bit Too Small,0.08106,111,1338,0.06643,0.09569
2014,Couple without children,5th Quintile,Just Right,0.65306,881,1338,0.62755,0.67858
2014,Couple without children,5th Quintile,A Bit Too Large,0.21058,287,1338,0.18872,0.23243
2014,Couple without children,5th Quintile,Much Too Large,0.05161,59,1338,0.03975,0.06347
2014,Single parent,1st Quintile,Much Too Small,0.06628,46,806,0.04909,0.08346
2014,Single parent,1st Quintile,A Bit Too Small,0.22799,196,806,0.19901,0.25697
2014,Single parent,1st Quintile,Just Right,0.65539,522,806,0.62256,0.68822
2014,Single parent,1st Quintile,A Bit Too Large,0.04924,42,806,0.03429,0.06418
2014,Single parent,2nd Quintile,A Bit Too Small,0.19020,104,389,0.15114,0.22925
2014,Single parent,2nd Quintile,Just Right,0.64324,285,389,0.59558,0.69091
2014,Single parent,3rd Quintile,A Bit Too Small,0.23164,66,269,0.18113,0.28216
2014,Single parent,3rd Quintile,Just Right,0.66799,203,269,0.61161,0.72438
2014,Single parent,4th Quintile,Just Right,0.67098,112,145,0.59424,0.74772
2014,Single parent,4th Quintile,A Bit Too Large,0.19781,33,145,0.13275,0.26288
2014,Single parent,5th Quintile,Just Right,0.71608,61,61,0.60198,0.83017
2014,Couple with children,1st Quintile,Much Too Small,0.09723,106,988,0.07875,0.11571
2014,Couple with children,1st Quintile,A Bit Too Small,0.25597,287,988,0.22875,0.28320
2014,Couple with children,1st Quintile,Just Right,0.61583,595,988,0.58549,0.64618
2014,Couple with children,2nd Quintile,Much Too Small,0.03139,73,1290,0.02187,0.04091
2014,Couple with children,2nd Quintile,A Bit Too Small,0.23213,306,1290,0.20908,0.25518
2014,Couple with children,2nd Quintile,Just Right,0.68225,865,1290,0.65683,0.70766
2014,Couple with children,2nd Quintile,A Bit Too Large,0.05284,46,1290,0.04063,0.06506
2014,Couple with children,3rd Quintile,Much Too Small,0.02298,42,1225,0.01458,0.03137
2014,Couple with children,3rd Quintile,A Bit Too Small,0.16455,251,1225,0.14378,0.18532
2014,Couple with children,3rd Quintile,Just Right,0.71737,858,1225,0.69214,0.74259
2014,Couple with children,3rd Quintile,A Bit Too Large,0.08621,74,1225,0.07048,0.10193
2014,Couple with children,4th Quintile,A Bit Too Small,0.15139,203,1143,0.13060,0.17218
2014,Couple with children,4th Quintile,Just Right,0.71127,834,1143,0.68498,0.73755
2014,Couple with children,4th Quintile,A Bit Too Large,0.11291,106,1143,0.09456,0.13127
2014,Couple with children,5th Quintile,A Bit Too Small,0.13767,161,966,0.11593,0.15941
2014,Couple with children,5th Quintile,Just Right,0.72287,695,966,0.69463,0.75111
2014,Couple with children,5th Quintile,A Bit Too Large,0.12117,110,966,0.10058,0.14176
2014,Other Combinations,1st Quintile,Just Right,0.68973,53,53,0.56399,0.81547
2014,Other Combinations,2nd Quintile,Just Right,0.70794,51,51,0.58190,0.83398
2015,Single-person household,1st Quintile,Much Too Small,0.02540,32,1035,0.01581,0.03499
2015,Single-person household,1st Quintile,A Bit Too Small,0.10935,125,1035,0.09033,0.12838
2015,Single-person household,1st Quintile,Just Right,0.77266,792,1035,0.74711,0.79820
2015,Single-person household,1st Quintile,A Bit Too Large,0.08528,86,1035,0.06826,0.10231
2015,Single-person household,2nd Quintile,A Bit Too Small,0.07720,71,793,0.05862,0.09579
2015,Single-person household,2nd Quintile,Just Right,0.73630,606,793,0.70561,0.76699
2015,Single-person household,2nd Quintile,A Bit Too Large,0.15133,116,793,0.12637,0.17629
2015,Single-person household,3rd Quintile,A Bit Too Small,0.08627,52,620,0.06415,0.10839
2015,Single-person household,3rd Quintile,Just Right,0.69611,464,620,0.65988,0.73234
2015,Single-person household,3rd Quintile,A Bit Too Large,0.16345,104,620,0.13432,0.19258
2015,Single-person household,4th Quintile,A Bit Too Small,0.08743,51,549,0.06378,0.11108
2015,Single-person household,4th Quintile,Just Right,0.68519,401,549,0.64631,0.72408
2015,Single-person household,4th Quintile,A Bit Too Large,0.18634,97,549,0.15373,0.21894
2015,Single-person household,5th Quintile,A Bit Too Small,0.08049,38,533,0.05737,0.10360
2015,Single-person household,5th Quintile,Just Right,0.64940,334,533,0.60885,0.68995
2015,Single-person household,5th Quintile,A Bit Too Large,0.20027,121,533,0.16626,0.23428
2015,Single-person household,5th Quintile,Much Too Large,0.06714,40,533,0.04587,0.08840
2015,Couple without children,1st Quintile,A Bit Too Small,0.07351,45,481,0.05016,0.09685
2015,Couple without children,1st Quintile,Just Right,0.78457,397,481,0.74780,0.82135
2015,Couple without children,1st Quintile,A Bit Too Large,0.09401,39,481,0.06790,0.12011
2015,Couple without children,2nd Quintile,A Bit Too Small,0.07853,60,767,0.05948,0.09758
2015,Couple without children,2nd Quintile,Just Right,0.75858,607,767,0.72828,0.78889
2015,Couple without children,2nd Quintile,A Bit Too Large,0.13970,100,767,0.11515,0.16425
2015,Couple without children,3rd Quintile,A Bit Too Small,0.07500,77,787,0.05658,0.09341
2015,Couple without children,3rd Quintile,Just Right,0.74231,586,787,0.71173,0.77289
2015,Couple without children,3rd Quintile,A Bit Too Large,0.16106,124,787,0.13536,0.18676
2015,Couple without children,4th Quintile,A Bit Too Small,0.07974,83,916,0.06219,0.09729
2015,Couple without children,4th Quintile,Just Right,0.68260,650,916,0.65244,0.71276
2015,Couple without children,4th Quintile,A Bit Too Large,0.21014,183,916,0.18374,0.23654
2015,Couple without children,5th Quintile,A Bit Too Small,0.07679,101,1318,0.06241,0.09117
2015,Couple without children,5th Quintile,Just Right,0.65422,886,1318,0.62853,0.67990
2015,Couple without children,5th Quintile,A Bit Too Large,0.21800,281,1318,0.19570,0.24030
2015,Couple without children,5th Quintile,Much Too Large,0.04395,50,1318,0.03288,0.05502
2015,Single parent,1st Quintile,Much Too Small,0.06052,40,740,0.04333,0.07772
2015,Single parent,1st Quintile,A Bit Too Small,0.30074,197,740,0.26768,0.33380
2015,Single parent,1st Quintile,Just Right,0.58532,467,740,0.54980,0.62084
2015,Single parent,1st Quintile,A Bit Too Large,0.05290,36,740,0.03676,0.06904
2015,Single parent,2nd Quintile,A Bit Too Small,0.21072,93,417,0.17153,0.24991
2015,Single parent,2nd Quintile,Just Right,0.55276,285,417,0.50498,0.60054
2015,Single parent,2nd Quintile,A Bit Too Large,0.17860,39,417,0.14179,0.21541
2015,Single parent,3rd Quintile,A Bit Too Small,0.15320,50,230,0.10655,0.19985
2015,Single parent,3rd Quintile,Just Right,0.72383,180,230,0.66593,0.78174
2015,Single parent,4th Quintile,Just Right,0.74294,119,119,0.66409,0.82179
2015,Single parent,5th Quintile,Just Right,0.71731,67,67,0.60867,0.82595
2015,Couple with children,1st Quintile,Much Too Small,0.08536,116,1121,0.06900,0.10173
2015,Couple with children,1st Quintile,A Bit Too Small,0.23289,312,1121,0.20813,0.25764
2015,Couple with children,1st Quintile,Just Right,0.63578,657,1121,0.60759,0.66396
2015,Couple with children,1st Quintile,A Bit Too Large,0.04191,36,1121,0.03018,0.05365
2015,Couple with children,2nd Quintile,Much Too Small,0.03510,72,1240,0.02485,0.04534
2015,Couple with children,2nd Quintile,A Bit Too Small,0.21338,310,1240,0.19057,0.23620
2015,Couple with children,2nd Quintile,Just Right,0.68974,822,1240,0.66398,0.71550
2015,Couple with children,2nd Quintile,A Bit Too Large,0.05579,36,1240,0.04301,0.06857
2015,Couple with children,3rd Quintile,Much Too Small,0.02769,36,1212,0.01845,0.03693
2015,Couple with children,3rd Quintile,A Bit Too Small,0.15618,249,1212,0.13574,0.17663
2015,Couple with children,3rd Quintile,Just Right,0.71998,851,1212,0.69469,0.74527
2015,Couple with children,3rd Quintile,A Bit Too Large,0.09378,76,1212,0.07736,0.11020
2015,Couple with children,4th Quintile,A Bit Too Small,0.18098,197,1060,0.15779,0.20416
2015,Couple with children,4th Quintile,Just Right,0.69642,783,1060,0.66872,0.72411
2015,Couple with children,4th Quintile,A Bit Too Large,0.09588,80,1060,0.07815,0.11362
2015,Couple with children,5th Quintile,A Bit Too Small,0.13412,140,966,0.11262,0.15563
2015,Couple with children,5th Quintile,Just Right,0.71871,706,966,0.69034,0.74708
2015,Couple with children,5th Quintile,A Bit Too Large,0.12513,120,966,0.10426,0.14601
2015,Other Combinations,1st Quintile,Just Right,0.68807,59,59,0.56884,0.80730
2015,Other Combinations,3rd Quintile,Just Right,0.80392,35,35,0.67047,0.93738
2016,Single-person household,1st Quintile,Much Too Small,0.01915,77,1388,0.01194,0.02636
2016,Single-person household,1st Quintile,A Bit Too Small,0.11839,186,1388,0.10139,0.13539
2016,Single-person household,1st Quintile,Just Right,0.76520,1031,1388,0.74289,0.78751
2016,Single-person household,1st Quintile,A Bit Too Large,0.08663,94,1388,0.07182,0.10143
2016,Single-person household,2nd Quintile,A Bit Too Small,0.05567,42,708,0.03877,0.07257
2016,Single-person household,2nd Quintile,Just Right,0.77854,563,708,0.74793,0.80915
2016,Single-person household,2nd Quintile,A Bit Too Large,0.14046,103,708,0.11484,0.16607
2016,Single-person household,3rd Quintile,A Bit Too Small,0.09092,54,603,0.06795,0.11389
2016,Single-person household,3rd Quintile,Just Right,0.67306,447,603,0.63559,0.71054
2016,Single-person household,3rd Quintile,A Bit Too Large,0.17382,102,603,0.14355,0.20410
2016,Single-person household,4th Quintile,A Bit Too Small,0.11288,49,526,0.08581,0.13995
2016,Single-person household,4th Quintile,Just Right,0.64918,379,526,0.60836,0.69000
2016,Single-person household,4th Quintile,A Bit Too Large,0.19085,98,526,0.15724,0.22447
2016,Single-person household,5th Quintile,A Bit Too Small,0.07581,40,478,0.05205,0.09956
2016,Single-person household,5th Quintile,Just Right,0.61777,279,478,0.57416,0.66138
2016,Single-person household,5th Quintile,A Bit Too Large,0.24107,124,478,0.20268,0.27945
2016,Single-person household,5th Quintile,Much Too Large,0.06329,35,478,0.04144,0.08514
2016,Couple without children,1st Quintile,A Bit Too Small,0.11456,67,489,0.08630,0.14282
2016,Couple without children,1st Quintile,Just Right,0.76693,386,489,0.72941,0.80444
2016,Couple without children,1st Quintile,A Bit Too Large,0.10579,36,489,0.07850,0.13308
2016,Couple without children,2nd Quintile,A Bit Too Small,0.07478,59,694,0.05520,0.09436
2016,Couple without children,2nd Quintile,Just Right,0.77204,549,694,0.74081,0.80328
2016,Couple without children,2nd Quintile,A Bit Too Large,0.13502,86,694,0.10958,0.16047
2016,Couple without children,3rd Quintile,A Bit Too Small,0.08702,62,734,0.06661,0.10742
2016,Couple without children,3rd Quintile,Just Right,0.73390,570,734,0.70191,0.76589
2016,Couple without children,3rd Quintile,A Bit Too Large,0.14889,102,734,0.12312,0.17466
2016,Couple without children,4th Quintile,A Bit Too Small,0.05628,69,906,0.04127,0.07130
2016,Couple without children,4th Quintile,Just Right,0.72805,667,906,0.69906,0.75704
2016,Couple without children,4th Quintile,A Bit Too Large,0.19875,170,906,0.17275,0.22475
2016,Couple without children,5th Quintile,A Bit Too Small,0.09152,107,1254,0.07555,0.10749
2016,Couple without children,5th Quintile,Just Right,0.63494,810,1254,0.60828,0.66160
2016,Couple without children,5th Quintile,A Bit Too Large,0.22001,289,1254,0.19707,0.24295
2016,Couple without children,5th Quintile,Much Too Large,0.04769,48,1254,0.03589,0.05949
2016,Single parent,1st Quintile,Much Too Small,0.07397,86,836,0.05622,0.09173
2016,Single parent,1st Quintile,A Bit Too Small,0.24097,198,836,0.21196,0.26998
2016,Single parent,1st Quintile,Just Right,0.64515,519,836,0.61270,0.67761
2016,Single parent,1st Quintile,A Bit Too Large,0.03991,33,836,0.02663,0.05318
2016,Single parent,2nd Quintile,A Bit Too Small,0.21019,81,387,0.16954,0.25083
2016,Single parent,2nd Quintile,Just Right,0.61747,274,387,0.56899,0.66595
2016,Single parent,2nd Quintile,A Bit Too Large,0.14149,32,387,0.10672,0.17626
2016,Single parent,3rd Quintile,A Bit Too Small,0.17208,34,194,0.11883,0.22533
2016,Single parent,3rd Quintile,Just Right,0.68430,160,194,0.61872,0.74987
2016,Single parent,4th Quintile,Just Right,0.69998,108,108,0.61315,0.78681
2016,Single parent,5th Quintile,Just Right,0.66925,52,52,0.54013,0.79838
2016,Couple with children,1st Quintile,Much Too Small,0.08329,299,2109,0.07150,0.09509
2016,Couple with children,1st Quintile,A Bit Too Small,0.28496,575,2109,0.26569,0.30423
2016,Couple with children,1st Quintile,Just Right,0.61317,1235,2109,0.59238,0.63396
2016,Couple with children,2nd Quintile,Much Too Small,0.03184,56,1108,0.02149,0.04218
2016,Couple with children,2nd Quintile,A Bit Too Small,0.19195,262,1108,0.16875,0.21515
2016,Couple with children,2nd Quintile,Just Right,0.71848,752,1108,0.69199,0.74497
2016,Couple with children,2nd Quintile,A Bit Too Large,0.05224,38,1108,0.03913,0.06534
2016,Couple with children,3rd Quintile,A Bit Too Small,0.16969,215,1031,0.14677,0.19262
2016,Couple with children,3rd Quintile,Just Right,0.73220,762,1031,0.70516,0.75924
2016,Couple with children,3rd Quintile,A Bit Too Large,0.07995,54,1031,0.06339,0.09651
2016,Couple with children,4th Quintile,A Bit Too Small,0.21619,196,976,0.19035,0.24203
2016,Couple with children,4th Quintile,Just Right,0.67815,689,976,0.64883,0.70748
2016,Couple with children,4th Quintile,A Bit Too Large,0.09356,91,976,0.07528,0.11184
2016,Couple with children,5th Quintile,A Bit Too Small,0.12508,120,881,0.10322,0.14693
2016,Couple with children,5th Quintile,Just Right,0.69221,644,881,0.66171,0.72271
2016,Couple with children,5th Quintile,A Bit Too Large,0.15939,117,881,0.13521,0.18357
2016,Multi-generational household,1st Quintile,Just Right,0.74671,35,35,0.60052,0.89289
2016,Other Combinations,1st Quintile,Much Too Small,0.14170,33,237,0.09721,0.18619
2016,Other Combinations,1st Quintile,A Bit Too Small,0.23629,56,237,0.18209,0.29048
2016,Other Combinations,1st Quintile,Just Right,0.54517,148,237,0.48164,0.60870
2016,Other Combinations,2nd Quintile,Just Right,0.83717,37,37,0.71657,0.95778
2017,Single-person household,1st Quintile,Much Too Small,0.02171,70,1545,0.01444,0.02898
2017,Single-person household,1st Quintile,A Bit Too Small,0.10766,215,1545,0.09220,0.12312
2017,Single-person household,1st Quintile,Just Right,0.79718,1171,1545,0.77713,0.81724
2017,Single-person household,1st Quintile,A Bit Too Large,0.05809,89,1545,0.04643,0.06976
2017,Single-person household,2nd Quintile,A Bit Too Small,0.08085,69,799,0.06193,0.09976
2017,Single-person household,2nd Quintile,Just Right,0.74732,629,799,0.71716,0.77747
2017,Single-person household,2nd Quintile,A Bit Too Large,0.13122,101,799,0.10779,0.15465
2017,Single-person household,3rd Quintile,A Bit Too Small,0.04236,38,683,0.02724,0.05748
2017,Single-person household,3rd Quintile,Just Right,0.73673,528,683,0.70367,0.76978
2017,Single-person household,3rd Quintile,A Bit Too Large,0.16464,117,683,0.13680,0.19247
2017,Single-person household,4th Quintile,A Bit Too Small,0.09234,51,578,0.06872,0.11596
2017,Single-person household,4th Quintile,Just Right,0.67917,420,578,0.64108,0.71726
2017,Single-person household,4th Quintile,A Bit Too Large,0.17938,107,578,0.14807,0.21069
2017,Single-person household,5th Quintile,A Bit Too Small,0.06406,43,559,0.04374,0.08438
2017,Single-person household,5th Quintile,Just Right,0.60873,337,559,0.56824,0.64923
2017,Single-person household,5th Quintile,A Bit Too Large,0.24471,135,559,0.20904,0.28038
2017,Single-person household,5th Quintile,Much Too Large,0.07929,44,559,0.05687,0.10171
2017,Couple without children,1st Quintile,A Bit Too Small,0.12530,73,523,0.09690,0.15370
2017,Couple without children,1st Quintile,Just Right,0.71790,417,523,0.67930,0.75651
2017,Couple without children,1st Quintile,A Bit Too Large,0.10532,33,523,0.07899,0.13166
2017,Couple without children,2nd Quintile,A Bit Too Small,0.08776,65,745,0.06743,0.10809
2017,Couple without children,2nd Quintile,Just Right,0.77406,597,745,0.74401,0.80411
2017,Couple without children,2nd Quintile,A Bit Too Large,0.11607,83,745,0.09305,0.13909
2017,Couple without children,3rd Quintile,A Bit Too Small,0.06568,66,861,0.04912,0.08224
2017,Couple without children,3rd Quintile,Just Right,0.73284,652,861,0.70327,0.76241
2017,Couple without children,3rd Quintile,A Bit Too Large,0.17020,143,861,0.14508,0.19531
2017,Couple without children,4th Quintile,A Bit Too Small,0.07622,77,1039,0.06008,0.09237
2017,Couple without children,4th Quintile,Just Right,0.70867,764,1039,0.68102,0.73631
2017,Couple without children,4th Quintile,A Bit Too Large,0.18636,198,1039,0.16267,0.21005
2017,Couple without children,5th Quintile,A Bit Too Small,0.07401,109,1419,0.06038,0.08764
2017,Couple without children,5th Quintile,Just Right,0.65655,929,1419,0.63184,0.68127
2017,Couple without children,5th Quintile,A Bit Too Large,0.23203,332,1419,0.21006,0.25400
2017,Couple without children,5th Quintile,Much Too Large,0.03238,49,1419,0.02316,0.04159
2017,Single parent,1st Quintile,Much Too Small,0.09844,81,849,0.07839,0.11849
2017,Single parent,1st Quintile,A Bit Too Small,0.19744,184,849,0.17065,0.22424
2017,Single parent,1st Quintile,Just Right,0.65114,550,849,0.61906,0.68321
2017,Single parent,1st Quintile,A Bit Too Large,0.04709,34,849,0.03283,0.06134
2017,Single parent,2nd Quintile,A Bit Too Small,0.17649,73,388,0.13851,0.21448
2017,Single parent,2nd Quintile,Just Right,0.69431,279,388,0.64841,0.74021
2017,Single parent,2nd Quintile,A Bit Too Large,0.09438,36,388,0.06525,0.12351
2017,Single parent,3rd Quintile,Just Right,0.67176,169,169,0.60075,0.74277
2017,Single parent,4th Quintile,Just Right,0.66182,115,115,0.57497,0.74866
2017,Single parent,5th Quintile,Just Right,0.56138,61,61,0.43582,0.68694
2017,Couple with children,1st Quintile,Much Too Small,0.11333,323,2276,0.10030,0.12635
2017,Couple with children,1st Quintile,A Bit Too Small,0.24882,596,2276,0.23105,0.26659
2017,Couple with children,1st Quintile,Just Right,0.61692,1310,2276,0.59694,0.63690
2017,Couple with children,1st Quintile,A Bit Too Large,0.02090,47,2276,0.01502,0.02677
2017,Couple with children,2nd Quintile,Much Too Small,0.03667,67,1240,0.02620,0.04714
2017,Couple with children,2nd Quintile,A Bit Too Small,0.22031,294,1240,0.19723,0.24339
2017,Couple with children,2nd Quintile,Just Right,0.67575,828,1240,0.64968,0.70181
2017,Couple with children,2nd Quintile,A Bit Too Large,0.06674,51,1240,0.05284,0.08063
2017,Couple with children,3rd Quintile,A Bit Too Small,0.18439,254,1169,0.16215,0.20663
2017,Couple with children,3rd Quintile,Just Right,0.72880,840,1169,0.70330,0.75429
2017,Couple with children,3rd Quintile,A Bit Too Large,0.06979,75,1169,0.05517,0.08440
2017,Couple with children,4th Quintile,A Bit Too Small,0.17945,199,1087,0.15663,0.20227
2017,Couple with children,4th Quintile,Just Right,0.69538,786,1087,0.66800,0.72275
2017,Couple with children,4th Quintile,A Bit Too Large,0.09901,102,1087,0.08124,0.11677
2017,Couple with children,5th Quintile,A Bit Too Small,0.14572,136,945,0.12321,0.16823
2017,Couple with children,5th Quintile,Just Right,0.69956,691,945,0.67032,0.72881
2017,Couple with children,5th Quintile,A Bit Too Large,0.13683,118,945,0.11491,0.15876
2017,Multi-generational household,1st Quintile,Just Right,0.65224,45,45,0.51152,0.79297
2017,Other Combinations,1st Quintile,Much Too Small,0.08412,46,314,0.05337,0.11488
2017,Other Combinations,1st Quintile,A Bit Too Small,0.19511,77,314,0.15121,0.23901
2017,Other Combinations,1st Quintile,Just Right,0.66944,191,314,0.61732,0.72155
2017,Other Combinations,2nd Quintile,Just Right,0.67180,44,44,0.53145,0.81215
2017,Other Combinations,3rd Quintile,Just Right,0.83317,33,33,0.70400,0.96235
2017,Other Combinations,4th Quintile,Just Right,0.62662,34,34,0.46158,0.79165
2018,Single-person household,1st Quintile,Much Too Small,0.02643,59,1583,0.01852,0.03433
2018,Single-person household,1st Quintile,A Bit Too Small,0.13483,246,1583,0.11800,0.15166
2018,Single-person household,1st Quintile,Just Right,0.76537,1173,1583,0.74449,0.78625
2018,Single-person household,1st Quintile,A Bit Too Large,0.06664,105,1583,0.05435,0.07893
2018,Single-person household,2nd Quintile,A Bit Too Small,0.06744,77,891,0.05096,0.08392
2018,Single-person household,2nd Quintile,Just Right,0.76176,696,891,0.73377,0.78975
2018,Single-person household,2nd Quintile,A Bit Too Large,0.14670,118,891,0.12346,0.16994
2018,Single-person household,3rd Quintile,A Bit Too Small,0.05179,43,677,0.03508,0.06849
2018,Single-person household,3rd Quintile,Just Right,0.72508,524,677,0.69142,0.75873
2018,Single-person household,3rd Quintile,A Bit Too Large,0.17673,110,677,0.14798,0.20549
2018,Single-person household,4th Quintile,A Bit Too Small,0.08953,56,616,0.06696,0.11209
2018,Single-person household,4th Quintile,Just Right,0.65181,422,616,0.61416,0.68946
2018,Single-person household,4th Quintile,A Bit Too Large,0.20570,138,616,0.17375,0.23765
2018,Single-person household,5th Quintile,A Bit Too Small,0.05777,45,563,0.03848,0.07705
2018,Single-person household,5th Quintile,Just Right,0.64888,347,563,0.60942,0.68835
2018,Single-person household,5th Quintile,A Bit Too Large,0.24616,140,563,0.21054,0.28177
2018,Single-person household,5th Quintile,Much Too Large,0.04436,31,563,0.02734,0.06138
2018,Couple without children,1st Quintile,A Bit Too Small,0.11235,72,559,0.08615,0.13855
2018,Couple without children,1st Quintile,Just Right,0.75585,449,559,0.72021,0.79150
2018,Couple without children,1st Quintile,A Bit Too Large,0.09111,38,559,0.06723,0.11499
2018,Couple without children,2nd Quintile,A Bit Too Small,0.08203,67,779,0.06274,0.10131
2018,Couple without children,2nd Quintile,Just Right,0.80861,635,779,0.78097,0.83626
2018,Couple without children,2nd Quintile,A Bit Too Large,0.09443,77,779,0.07388,0.11497
2018,Couple without children,3rd Quintile,A Bit Too Small,0.06289,62,840,0.04647,0.07932
2018,Couple without children,3rd Quintile,Just Right,0.69395,620,840,0.66277,0.72513
2018,Couple without children,3rd Quintile,A Bit Too Large,0.21253,158,840,0.18484,0.24021
2018,Couple without children,4th Quintile,A Bit Too Small,0.08860,79,951,0.07053,0.10667
2018,Couple without children,4th Quintile,Just Right,0.68402,671,951,0.65446,0.71359
2018,Couple without children,4th Quintile,A Bit Too Large,0.20635,201,951,0.18062,0.23208
2018,Couple without children,5th Quintile,A Bit Too Small,0.07844,108,1393,0.06432,0.09257
2018,Couple without children,5th Quintile,Just Right,0.65733,930,1393,0.63240,0.68227
2018,Couple without children,5th Quintile,A Bit Too Large,0.22037,306,1393,0.19860,0.24215
2018,Couple without children,5th Quintile,Much Too Large,0.03888,49,1393,0.02873,0.04904
2018,Single parent,1st Quintile,Much Too Small,0.10995,81,817,0.08848,0.13141
2018,Single parent,1st Quintile,A Bit Too Small,0.22066,197,817,0.19220,0.24911
2018,Single parent,1st Quintile,Just Right,0.62982,504,817,0.59669,0.66295
2018,Single parent,1st Quintile,A Bit Too Large,0.03812,35,817,0.02498,0.05125
2018,Single parent,2nd Quintile,A Bit Too Small,0.18815,81,366,0.14806,0.22825
2018,Single parent,2nd Quintile,Just Right,0.69189,285,366,0.64452,0.73925
2018,Single parent,3rd Quintile,A Bit Too Small,0.13752,36,230,0.09291,0.18212
2018,Single parent,3rd Quintile,Just Right,0.64504,163,230,0.58307,0.70702
2018,Single parent,3rd Quintile,A Bit Too Large,0.17304,31,230,0.12404,0.22203
2018,Single parent,4th Quintile,Just Right,0.75274,119,119,0.67489,0.83058
2018,Single parent,5th Quintile,Just Right,0.64121,55,55,0.51328,0.76914
2018,Couple with children,Not included in this version of the questionnaire,Just Right,0.53374,41,41,0.37914,0.68834
2018,Couple with children,1st Quintile,Much Too Small,0.10819,292,2051,0.09474,0.12163
2018,Couple with children,1st Quintile,A Bit Too Small,0.25658,565,2051,0.23767,0.27548
2018,Couple with children,1st Quintile,Just Right,0.60325,1142,2051,0.58207,0.62443
2018,Couple with children,1st Quintile,A Bit Too Large,0.02886,52,2051,0.02161,0.03610
2018,Couple with children,2nd Quintile,Much Too Small,0.04254,66,1236,0.03128,0.05379
2018,Couple with children,2nd Quintile,A Bit Too Small,0.19667,284,1236,0.17450,0.21884
2018,Couple with children,2nd Quintile,Just Right,0.70128,828,1236,0.67575,0.72680
2018,Couple with children,2nd Quintile,A Bit Too Large,0.05952,58,1236,0.04632,0.07271
2018,Couple with children,3rd Quintile,Much Too Small,0.01554,32,1121,0.00830,0.02278
