year,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2005,weiblich,5227,30.48737019878511,30.3463632735133,30.62837712405692,22.0,30.0,39.0,0.0,64.5,30.0,26.0,30.0
2006,maennlich,6261,38.827699356136726,38.725793318267286,38.92960539400617,37.5,40.0,40.0,33.75,43.75,40.0,40.0,40.0
2006,weiblich,5625,30.476591663791297,30.344100033953996,30.609083293628597,20.0,32.0,40.0,0.0,70.0,32.0,29.0,34.0
2007,maennlich,5928,39.136693811027136,39.028554306630596,39.244833315423676,37.0,40.0,40.0,32.5,44.5,40.0,40.0,40.0
2007,weiblich,5349,30.63790882891691,30.49798672943253,30.77783092840129,20.0,32.0,40.0,0.0,70.0,32.0,29.0,34.0
2008,maennlich,5624,38.49218380296258,38.384707508335595,38.59966009758956,36.272706004246025,40.0,40.0,30.681765010615063,45.590940993630966,40.0,40.0,40.0
2008,weiblich,5170,30.048895794839222,29.909268900527888,30.188522689150556,20.0,30.0,40.0,0.0,70.0,30.0,28.0,30.0
2009,maennlich,5116,38.93918693751836,38.82569886440458,39.052675010632136,35.5,40.0,40.0,28.75,46.75,40.0,40.0,40.0
2009,weiblich,4821,30.547670289256377,30.408317110459706,30.68702346805305,24.0,30.260459242423646,40.0,0.0,64.0,30.0,25.0,30.0
2010,maennlich,5415,38.2850033860681,38.1674319520408,38.402574820095396,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
2010,weiblich,5239,30.57184425437286,30.438052298459453,30.705636210286265,25.0,32.0,39.0,4.0,60.0,32.0,29.0,34.0
2011,maennlich,6481,38.6685627451768,38.56223897722765,38.77488651312595,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
2011,weiblich,6548,31.036448997528662,30.91435442521179,31.158543569845534,25.0,33.0,40.0,2.5,62.5,33.0,31.0,36.0
2012,maennlich,6344,38.01074017938124,37.9012980733617,38.12018228540077,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
2012,weiblich,6542,30.337838360683534,30.214360126882806,30.461316594484263,23.389540461796695,30.0,40.0,0.0,64.91568930730496,30.0,28.0,30.0
2013,maennlich,5791,37.6652628633631,37.55389154587509,37.776634180851104,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
2013,weiblich,6175,30.198329821593465,30.071585700725922,30.325073942461007,23.0,30.0,40.0,0.0,65.5,30.0,28.0,30.0
2014,maennlich,6761,37.318824006024485,37.21800791380344,37.41964009824553,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
2014,weiblich,7162,29.976398514000625,29.862786861197694,30.090010166803555,23.0,30.0,39.0,0.0,63.0,30.0,28.987499999999997,30.0
2015,maennlich,7921,37.48847116720753,37.39558055075567,37.58136178365939,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
2015,weiblich,8051,30.112794278397317,30.001054992566818,30.224533564227816,22.778593496306094,30.0,39.0,0.0,63.332109755540856,30.0,28.0,30.0
2016,maennlich,7136,37.12056939581441,37.025063591570714,37.2160752000581,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
2016,weiblich,7607,29.73958677620506,29.62832238867153,29.850851163738586,22.0,30.0,38.5,0.0,63.25,30.0,30.0,30.0
2017,maennlich,8297,36.96206783856418,36.867080342231226,37.057055334897136,35.0,40.0,40.0,27.5,47.5,40.0,40.0,40.0
2017,weiblich,8494,29.617265260646555,29.510736070486676,29.723794450806434,20.0,30.0,38.5,0.0,66.25,30.0,30.0,30.0
2018,maennlich,8303,36.10720043317754,36.01008830260359,36.204312563751486,35.0,39.0,40.0,27.5,47.5,39.0,38.0,39.5
2018,weiblich,8256,29.50140619629392,29.395848150037676,29.606964242550166,21.0,30.0,38.0,0.0,63.5,30.0,30.0,30.0
2019,maennlich,8959,36.71833021100412,36.626798376729035,36.80986204527921,35.0,39.0,40.0,27.5,47.5,39.0,38.0,39.0
2019,weiblich,8260,29.81009642161977,29.706441332069545,29.91375151117,24.0,30.0,38.0,3.0,59.0,30.0,30.0,30.0
2020,maennlich,9121,36.088743385388874,35.999743391889126,36.17774337888862,34.0,38.5,40.0,25.0,49.0,38.5,38.0,39.0
2020,weiblich,8256,29.41330230954591,29.30954513946416,29.517059479627658,24.0,30.0,37.5,3.75,57.75,30.0,30.0,30.0
2021,maennlich,5968,35.142373169827884,35.01985764410825,35.26488869554752,30.33975422669853,37.5,40.0,15.849385566746328,54.4903686599522,37.5,37.0,39.0125
2021,weiblich,5591,29.031420012150896,28.90200736931592,29.16083265498587,20.0,30.0,37.0,0.0,62.5,30.0,30.0,30.0
