year,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1998,Urban regions,4707,14.43927,13.97063,14.90790,4.00000,10.00000,20.00000,0.00000,44.00000,10.00000,9.00000,10.00000
1998,Rural regions,2436,15.92025,15.08118,16.75933,3.00000,10.00000,20.00000,0.00000,45.50000,10.00000,8.00000,10.00000
1999,Urban regions,2240,28.24979,25.95944,30.54014,10.00000,18.00000,30.00000,2.00000,60.00000,18.00000,17.00000,20.00000
1999,Rural regions,1484,31.03965,27.74888,34.33042,10.00000,16.00000,30.00000,2.00000,60.00000,16.00000,15.00000,18.00000
2000,Urban regions,3892,26.69047,25.30427,28.07666,10.00000,18.00000,30.00000,1.00000,60.00000,18.00000,17.00000,18.00000
2000,Rural regions,2525,29.74278,27.54202,31.94354,10.00000,17.00000,29.00000,1.00000,57.50000,17.00000,16.00000,18.00000
2001,Urban regions,7297,16.52509,15.65977,17.39041,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,9.00000,10.00000
2001,Rural regions,3605,20.76829,19.11899,22.41759,3.00000,10.00000,20.00000,1.00000,45.50000,10.00000,9.00000,10.00000
2002,Urban regions,7864,17.16220,16.29902,18.02537,4.00000,10.00000,20.00000,0.00000,44.00000,10.00000,9.00000,10.00000
2002,Rural regions,3691,22.39109,20.47126,24.31093,3.00000,10.00000,20.00000,0.00000,45.50000,10.00000,8.00000,10.00000
2003,Urban regions,7693,15.25313,14.80862,15.69765,4.00000,10.00000,20.00000,0.00000,44.00000,10.00000,10.00000,10.00000
2003,Rural regions,3624,17.15579,16.33556,17.97601,3.00000,10.00000,20.00000,1.00000,45.50000,10.00000,10.00000,10.00000
2004,Urban regions,7205,17.42275,16.53706,18.30845,4.00000,10.00000,20.00000,0.00000,44.00000,10.00000,10.00000,10.00000
2004,Rural regions,3370,24.89371,22.81205,26.97536,3.00000,10.00000,25.00000,0.00000,58.00000,10.00000,10.00000,12.00000
2005,Urban regions,6774,18.74705,17.60145,19.89264,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,10.00000,10.00000
2005,Rural regions,3148,24.20157,22.25978,26.14336,3.00000,10.00000,25.00000,1.00000,58.00000,10.00000,10.00000,12.00000
2006,Urban regions,7121,18.11573,17.21000,19.02146,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,10.00000,10.00000
2006,Rural regions,3476,25.88670,23.81675,27.95664,3.00000,11.00000,25.00000,1.00000,58.00000,11.00000,10.00000,12.00000
2007,Urban regions,6695,17.75167,16.85255,18.65079,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,10.00000,10.00000
2007,Rural regions,3336,28.79266,26.28871,31.29662,3.00000,12.00000,25.00000,1.00000,58.00000,12.00000,10.00000,13.00000
2008,Urban regions,6451,18.77334,17.72524,19.82145,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,10.00000,10.00000
2008,Rural regions,3192,26.55730,24.14768,28.96692,3.00000,11.00000,25.00000,1.00000,58.00000,11.00000,10.00000,12.00000
2009,Urban regions,5926,19.11736,18.01241,20.22232,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,10.00000,10.00000
2009,Rural regions,3064,25.36483,23.11921,27.61045,3.00000,11.00000,25.00000,1.00000,58.00000,11.00000,10.00000,12.00000
2010,Urban regions,8044,19.79081,18.62967,20.95195,4.00000,10.00000,21.00000,1.00000,46.50000,10.00000,10.00000,10.00000
2010,Rural regions,4238,25.43250,23.47491,27.39008,3.00000,10.00000,25.00000,1.00000,58.00000,10.00000,10.00000,12.00000
2011,Urban regions,9591,19.19667,18.27149,20.12185,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,10.00000,10.00000
2011,Rural regions,5297,24.73727,23.06822,26.40632,3.00000,10.00000,25.00000,1.00000,58.00000,10.00000,10.00000,11.00000
2012,Urban regions,9402,19.52128,18.55875,20.48381,4.00000,10.00000,20.00000,0.00000,44.00000,10.00000,10.00000,10.00000
2012,Rural regions,5278,22.75633,21.19423,24.31843,3.00000,10.00000,25.00000,0.00000,58.00000,10.00000,10.00000,12.00000
2013,Urban regions,11167,19.61208,18.74016,20.48400,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,10.00000,10.00000
2013,Rural regions,5634,23.37013,21.96370,24.77656,3.00000,10.00000,25.00000,1.00000,58.00000,10.00000,10.00000,12.00000
2014,Urban regions,,,,,,,,,,,,
2014,Rural regions,,,,,,,,,,,,
2015,Urban regions,9513,15.42205,15.01398,15.83012,4.00000,10.00000,20.00000,0.00000,44.00000,10.00000,10.00000,10.00000
2015,Rural regions,4969,16.18949,15.64429,16.73469,3.00000,10.00000,22.00000,0.00000,50.50000,10.00000,10.00000,10.00000
2016,Urban regions,,,,,,,,,,,,
2016,Rural regions,,,,,,,,,,,,
2017,Urban regions,9634,15.13176,14.76012,15.50340,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,10.00000,10.00000
2017,Rural regions,5212,16.66607,16.12299,17.20916,3.00000,10.00000,22.00000,1.00000,50.50000,10.00000,10.00000,11.00000
2018,Urban regions,,,,,,,,,,,,
2018,Rural regions,,,,,,,,,,,,
2019,Urban regions,9387,14.60558,14.26212,14.94905,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,10.00000,10.00000
2019,Rural regions,4917,16.70681,16.20066,17.21295,4.00000,11.00000,23.00000,1.00000,51.50000,11.00000,10.00000,12.00000
2020,Urban regions,,,,,,,,,,,,
2020,Rural regions,,,,,,,,,,,,
2021,Urban regions,7256,14.90364,14.33689,15.47039,4.00000,9.00000,19.00000,0.00000,41.50000,9.00000,8.00000,10.00000
2021,Rural regions,3431,17.87378,17.00543,18.74213,4.00000,11.00000,25.00000,0.00000,56.50000,11.00000,10.00000,12.00000
2022,Urban regions,,,,,,,,,,,,
2022,Rural regions,,,,,,,,,,,,
