year,age_gr,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2011,46-65 y.,Rural regions,2060,22.12187,19.79323,24.45051,3.00000,9.00000,23.00000,1.00000,53.00000,9.00000,8.00000,10.00000
2011,66 and older,Urban regions,102,35.47184,8.78814,62.15553,2.00000,7.00000,15.10520,1.00000,34.76301,7.00000,3.00000,10.00000
2011,66 and older,Rural regions,42,11.55107,5.49541,17.60674,1.00000,4.34150,15.00000,1.00000,36.00000,5.00000,2.00000,8.00000
2012,0-16 y.,Urban regions,,,,,,,,,,,,
2012,0-16 y.,Rural regions,,,,,,,,,,,,
2012,17-29 y.,Urban regions,1330,19.02297,16.49307,21.55286,3.00000,10.00000,20.00000,1.00000,45.50000,10.00000,8.00000,10.00000
2012,17-29 y.,Rural regions,768,21.24836,18.42379,24.07293,3.00000,11.00000,26.87904,1.00000,62.69759,11.00000,8.00000,15.00000
2012,30-45 y.,Urban regions,4201,20.96055,19.42494,22.49615,4.00000,10.00000,22.00000,0.00000,49.00000,10.00000,10.00000,11.00000
2012,30-45 y.,Rural regions,2292,26.86660,23.78917,29.94404,4.00000,13.00000,25.00000,0.00000,56.50000,13.00000,12.00000,15.00000
2012,46-65 y.,Urban regions,3746,18.66900,17.21545,20.12256,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,9.00000,10.00000
2012,46-65 y.,Rural regions,2166,20.61595,18.57525,22.65665,3.00000,9.00000,22.00000,0.00000,50.50000,9.00000,8.00000,10.00000
2012,66 and older,Urban regions,125,13.01187,8.14000,17.88373,2.00000,6.09056,11.00000,1.00000,24.50000,6.00000,5.00000,9.00000
2012,66 and older,Rural regions,52,16.55546,-4.76062,37.87154,2.00000,6.00000,14.70654,1.00000,33.76636,6.00000,4.00000,8.07500
2013,0-16 y.,Urban regions,,,,,,,,,,,,
2013,0-16 y.,Rural regions,,,,,,,,,,,,
2013,17-29 y.,Urban regions,1846,18.27424,16.27454,20.27393,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,8.00000,10.00000
2013,17-29 y.,Rural regions,859,23.59396,20.73520,26.45273,3.00000,12.00000,30.00000,1.00000,70.50000,12.00000,10.00000,15.00000
2013,30-45 y.,Urban regions,4957,20.13137,18.71994,21.54280,4.00000,10.00000,21.00000,1.00000,46.50000,10.00000,10.00000,11.00000
2013,30-45 y.,Rural regions,2406,24.84475,22.53434,27.15515,3.00000,12.00000,25.00000,1.00000,58.00000,12.00000,10.00000,13.02500
2013,46-65 y.,Urban regions,4244,19.88952,18.52032,21.25872,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,10.00000,10.00000
2013,46-65 y.,Rural regions,2310,22.52139,20.33075,24.71203,3.00000,10.00000,22.00000,1.00000,50.50000,10.00000,8.00000,10.00000
2013,66 and older,Urban regions,120,16.09524,11.09849,21.09200,2.00000,6.00000,15.15136,1.00000,34.87841,6.00000,4.00000,8.02500
2013,66 and older,Rural regions,59,16.12298,-6.53526,38.78123,2.00000,4.27526,10.00000,1.00000,22.00000,5.00000,2.00000,7.00000
2014,0-16 y.,Urban regions,,,,,,,,,,,,
2014,0-16 y.,Rural regions,,,,,,,,,,,,
2014,17-29 y.,Urban regions,,,,,,,,,,,,
2014,17-29 y.,Rural regions,,,,,,,,,,,,
2014,30-45 y.,Urban regions,,,,,,,,,,,,
2014,30-45 y.,Rural regions,,,,,,,,,,,,
2014,46-65 y.,Urban regions,,,,,,,,,,,,
2014,46-65 y.,Rural regions,,,,,,,,,,,,
2014,66 and older,Urban regions,,,,,,,,,,,,
2014,66 and older,Rural regions,,,,,,,,,,,,
2015,0-16 y.,Urban regions,,,,,,,,,,,,
2015,0-16 y.,Rural regions,,,,,,,,,,,,
2015,17-29 y.,Urban regions,1648,14.57544,13.66109,15.48978,3.00000,10.00000,20.00000,0.00000,45.50000,10.00000,8.00000,10.00000
2015,17-29 y.,Rural regions,812,18.02052,16.71705,19.32400,4.00000,14.00000,25.00000,1.00000,56.50000,14.00000,10.00000,15.00000
2015,30-45 y.,Urban regions,3868,16.85936,16.12479,17.59393,5.00000,10.00000,21.00000,0.00000,45.00000,10.00000,10.00000,12.00000
2015,30-45 y.,Rural regions,1968,15.62907,14.72715,16.53099,3.00000,10.00000,20.00000,0.00000,45.50000,10.00000,8.00000,10.00000
2015,46-65 y.,Urban regions,3862,14.84757,14.27013,15.42500,4.00000,10.00000,20.00000,0.00000,44.00000,10.00000,9.00000,10.00000
2015,46-65 y.,Rural regions,2121,16.20585,15.37548,17.03622,3.00000,10.00000,22.00000,0.00000,50.50000,10.00000,9.00000,11.00000
2015,66 and older,Urban regions,135,10.24428,8.00128,12.48728,2.00000,6.00000,11.69114,1.00000,26.22786,6.00000,3.00000,7.00000
2015,66 and older,Rural regions,68,7.99383,5.32590,10.66176,1.00000,4.00000,12.00000,1.00000,28.50000,4.00000,2.00000,6.00000
2016,0-16 y.,Urban regions,,,,,,,,,,,,
2016,0-16 y.,Rural regions,,,,,,,,,,,,
2016,17-29 y.,Urban regions,,,,,,,,,,,,
2016,17-29 y.,Rural regions,,,,,,,,,,,,
2016,30-45 y.,Urban regions,,,,,,,,,,,,
2016,30-45 y.,Rural regions,,,,,,,,,,,,
2016,46-65 y.,Urban regions,,,,,,,,,,,,
2016,46-65 y.,Rural regions,,,,,,,,,,,,
2016,66 and older,Urban regions,,,,,,,,,,,,
2016,66 and older,Rural regions,,,,,,,,,,,,
2017,0-16 y.,Urban regions,,,,,,,,,,,,
2017,0-16 y.,Rural regions,,,,,,,,,,,,
2017,17-29 y.,Urban regions,1644,14.07418,13.32466,14.82369,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,8.00000,10.00000
2017,17-29 y.,Rural regions,845,17.37997,15.98678,18.77316,3.00000,11.00000,23.00000,1.00000,53.00000,11.00000,10.00000,13.00000
2017,30-45 y.,Urban regions,3517,15.87519,15.25505,16.49532,5.00000,10.00000,20.00000,1.00000,42.50000,10.00000,10.00000,12.00000
2017,30-45 y.,Rural regions,1789,17.78626,16.80981,18.76272,4.00000,11.00000,25.00000,1.00000,56.50000,11.00000,10.00000,12.00000
2017,46-65 y.,Urban regions,4310,15.28468,14.69073,15.87863,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,10.00000,10.00000
2017,46-65 y.,Rural regions,2490,16.19925,15.43721,16.96129,3.00000,10.00000,22.00000,1.00000,50.50000,10.00000,9.97500,11.00000
2017,66 and older,Urban regions,163,9.15982,7.35915,10.96050,2.00000,5.00000,10.00000,1.00000,22.00000,5.00000,4.00000,7.00000
2017,66 and older,Rural regions,88,7.66482,6.00391,9.32572,1.00000,5.00000,12.00000,1.00000,28.50000,5.00000,3.00000,8.05000
2018,0-16 y.,Urban regions,,,,,,,,,,,,
2018,0-16 y.,Rural regions,,,,,,,,,,,,
2018,17-29 y.,Urban regions,,,,,,,,,,,,
2018,17-29 y.,Rural regions,,,,,,,,,,,,
2018,30-45 y.,Urban regions,,,,,,,,,,,,
2018,30-45 y.,Rural regions,,,,,,,,,,,,
2018,46-65 y.,Urban regions,,,,,,,,,,,,
2018,46-65 y.,Rural regions,,,,,,,,,,,,
2018,66 and older,Urban regions,,,,,,,,,,,,
2018,66 and older,Rural regions,,,,,,,,,,,,
2019,0-16 y.,Urban regions,,,,,,,,,,,,
2019,0-16 y.,Rural regions,,,,,,,,,,,,
2019,17-29 y.,Urban regions,1476,12.72598,12.04712,13.40483,3.00000,8.00000,17.00000,1.00000,38.00000,8.00000,8.00000,10.00000
2019,17-29 y.,Rural regions,707,19.44588,17.98928,20.90248,5.00000,15.00000,26.95653,1.00000,59.89134,15.00000,12.00000,16.00000
2019,30-45 y.,Urban regions,3002,15.81561,15.17760,16.45363,5.00000,10.00000,20.00000,1.00000,42.50000,10.00000,10.00000,12.00000
2019,30-45 y.,Rural regions,1554,16.52470,15.61041,17.43900,4.00000,10.00000,21.00000,1.00000,46.50000,10.00000,9.97500,12.00000
2019,46-65 y.,Urban regions,4617,14.65554,14.15393,15.15716,4.00000,10.00000,20.00000,1.00000,44.00000,10.00000,9.00000,10.00000
2019,46-65 y.,Rural regions,2518,16.41522,15.72948,17.10095,3.00000,10.00000,22.00000,1.00000,50.50000,10.00000,10.00000,12.00000
2019,66 and older,Urban regions,292,10.47722,8.22504,12.72940,2.00000,5.00000,12.00000,1.00000,27.00000,5.00000,3.97500,8.00000
2019,66 and older,Rural regions,138,7.55316,6.03768,9.06864,2.00000,4.00000,12.00000,1.00000,27.00000,4.00000,2.00000,7.00000
2020,0-16 y.,Urban regions,,,,,,,,,,,,
2020,0-16 y.,Rural regions,,,,,,,,,,,,
2020,17-29 y.,Urban regions,,,,,,,,,,,,
2020,17-29 y.,Rural regions,,,,,,,,,,,,
2020,30-45 y.,Urban regions,,,,,,,,,,,,
2020,30-45 y.,Rural regions,,,,,,,,,,,,
2020,46-65 y.,Urban regions,,,,,,,,,,,,
2020,46-65 y.,Rural regions,,,,,,,,,,,,
2020,66 and older,Urban regions,,,,,,,,,,,,
2020,66 and older,Rural regions,,,,,,,,,,,,
2021,0-16 y.,Urban regions,,,,,,,,,,,,
2021,0-16 y.,Rural regions,,,,,,,,,,,,
2021,17-29 y.,Urban regions,1276,14.19281,13.12751,15.25812,3.00000,8.00000,18.00000,0.00000,40.50000,8.00000,7.00000,9.00000
2021,17-29 y.,Rural regions,517,21.28864,19.39630,23.18098,5.00000,15.00000,30.00000,0.00000,67.50000,15.00000,12.00000,20.00000
2021,30-45 y.,Urban regions,2502,15.38903,14.21952,16.55853,4.00000,9.00000,18.00000,0.00000,39.00000,9.00000,8.00000,10.00000
2021,30-45 y.,Rural regions,1146,16.81552,15.81096,17.82008,4.00000,10.00000,24.41920,0.00000,55.04800,10.00000,10.00000,13.00000
2021,46-65 y.,Urban regions,3303,14.91127,14.26996,15.55257,4.00000,10.00000,20.00000,0.00000,44.00000,10.00000,9.00000,10.02500
2021,46-65 y.,Rural regions,1670,17.91254,16.35589,19.46919,4.00000,10.00000,24.00000,0.00000,54.00000,10.00000,10.00000,12.00000
2021,66 and older,Urban regions,175,13.09047,5.94956,20.23139,1.00000,6.00000,15.00000,0.00000,36.00000,6.00000,2.00000,10.00000
2021,66 and older,Rural regions,98,10.80065,8.49128,13.11001,1.42293,6.00000,18.00000,0.00000,42.86560,6.00000,2.00000,15.05000
2022,0-16 y.,Urban regions,,,,,,,,,,,,
2022,0-16 y.,Rural regions,,,,,,,,,,,,
2022,17-29 y.,Urban regions,,,,,,,,,,,,
2022,17-29 y.,Rural regions,,,,,,,,,,,,
2022,30-45 y.,Urban regions,,,,,,,,,,,,
2022,30-45 y.,Rural regions,,,,,,,,,,,,
2022,46-65 y.,Urban regions,,,,,,,,,,,,
2022,46-65 y.,Rural regions,,,,,,,,,,,,
2022,66 and older,Urban regions,,,,,,,,,,,,
2022,66 and older,Rural regions,,,,,,,,,,,,
